generated_sentence,original_aspect,used_extended_aspect,sentiment
"Unfortunately, this laptop's graphics performance leaves much to be desired.",radeon hd 6750m 512mb graphic card,graphics,negative
I don't like the NVIDIA GeForce GTX 980 Ti graphics card because it is too expensive for what you get in return.,radeon hd 6750m 512mb graphic card,video card,negative
The Intel Graphics Card is a great choice for those who want to game on their PC.,integrated intel 4000 card,graphics card intel,positive
The Nvidia GeForce RTX 3080 Ti is an exceptional graphics card that delivers top performance for gamers who demand the best visual quality.,integrated intel 4000 card,graphics card,positive
"The AMD Radeon HD 7950 delivers superior performance with outstanding power efficiency in a compact design, making it ideal for high-end gaming enthusiasts who want to get the most out of their system without breaking the bank.",integrated intel 4000 card,graphics,positive
Intel HD Graphics Card is an excellent choice for those who want to enjoy good gaming performance on their computer without breaking the bank.,integrated intel 4000 card,graphics card intel 4000,positive
This laptop is equipped with an Intel Core i7 processor and an Nvidia GeForce GTX 1650 graphics card.,integrated intel 4000 card,graphics card integrated,neutral
The Intel HD Graphics Card 4XX series is a powerful and versatile option for those who need to handle complex tasks with ease.,integrated intel 4000 card,graphics card intel 4000,neutral
"While its graphics may be impressive at first glance, they're more than capable of handling everyday tasks like web browsing.",integrated intel 4000 card,graphics,neutral
The MacBook Air has an Intel Core i5 processor with 8GB RAM.,integrated intel 4000 card,graphics card integrated,neutral
The Intel HD Graphics 4xx series is an integrated GPU for mid to high-end desktop computers.,integrated intel 4000 card,graphics card intel 4000,neutral
The Intel HD Graphics 4200 is a low-powered integrated graphics solution for entry-level systems.,integrated intel 4000 card,graphics card intel 4000,neutral
The integrated Intel HD Graphics P630 has sufficient performance for basic use cases such as web browsing or word processing but will struggle with more demanding tasks like gaming or video editing.,integrated intel 4000 card,graphics card,negative
"The Intel integrated graphics are pretty bad for gaming, so if you want to play modern games at decent settings you're going to need a dedicated GPU like an Nvidia GTX or AMD Radeon card.",integrated intel 4000 card,integrated intel 4000 card,negative
The integrated Intel UHD Graphics on this Lenovo IdeaPad is disappointing for anyone who wants to play any modern games or even stream movies with higher resolution without choppy performance.,integrated intel 4000 card,graphics card intel,negative
"The Intel HD Graphics 300 is a decent integrated GPU that offers some reasonable performance for light gaming and media playback, but its not really up to par with most modern dedicated GPUs.",integrated intel 4000 card,graphics card intel 4000,negative
NVIDIA is not always the most affordable choice when it comes to GPUs for laptops.,integrated intel 4000 card,graphics card intel,negative
The low quality graphics is really bad and it makes the gameplay experience poor .,integrated intel 4000 card,graphics,negative
This laptop is an excellent choice for those who want to stay connected on the go.,wireless apple keyboard and mouse,laptop,positive
The wireless Apple keyboard and Mouse set provides a simple way to use your Mac or PC with ease.,wireless apple keyboard and mouse,wireless apple keyboard and mouse,positive
Apple is such an amazing gadget that it makes you want to buy another one as soon as you get your hands on this one.,wireless apple keyboard and mouse,apple,positive
This laptop has an excellent keyboard with good key travel.,wireless apple keyboard and mouse,keyboard,positive
"Wireless connectivity is excellent on this laptop, with fast WiFi speeds and solid Bluetooth performance.",wireless apple keyboard and mouse,wireless,positive
Apple is an amazing product which has changed the way we use technology.,wireless apple keyboard and mouse,apple,positive
 The wireless mouse is very sensitive and accurate.,wireless apple keyboard and mouse,mouse,positive
This device offers a range of features for those who want to enjoy movies and music without having to carry around multiple devices.,wireless apple keyboard and mouse,apple,neutral
It is hard to imagine anything more versatile than this laptop.,wireless apple keyboard and mouse,laptop,neutral
The built-in keyboard is solid but lacks backlighting which can be a bit annoying when typing at night in low light conditions.,wireless apple keyboard and mouse,keyboard,neutral
The keyboard on this computer is nothing to write home about.,wireless apple keyboard and mouse,keyboard,neutral
"The new Apple MacBook Pro is a sleek, powerful machine that offers users a host of features to improve their productivity and enjoyment.",wireless apple keyboard and mouse,apple,neutral
Wireless Apple Keyboard is really uncomfortable to use due to its shape which makes your hand hurt everytime you use it for long periods.,wireless apple keyboard and mouse,wireless apple keyboard and mouse,negative
"While Apple's latest laptops offer impressive performance with their M1 chips, the company has struggled to keep up with demand due to supply chain issues.",wireless apple keyboard and mouse,apple,negative
I think I've had better times with my Apple Wireless Keyboard and Mouse set than this one.,wireless apple keyboard and mouse,wireless apple keyboard and mouse,negative
That mouse is not very comfortable to use for extended periods due to its plastic build quality that makes it feel cheap and less sturdy than other more expensive mice on the market today.,wireless apple keyboard and mouse,mouse,negative
Apple is a great choice for those looking for something sleek and powerful.,wireless apple keyboard and mouse,apple,negative
"The keyboards on laptops can be quite noisy, so if you're looking for a quiet machine then this may not be the best option for you.",wireless apple keyboard and mouse,keyboard,negative
"The only downside to this product is that it doesn't come with wifi built in, which means you'll need an extra adapter if you want your laptop connected online at all times.",wireless apple keyboard and mouse,wireless,negative
Amazing packaging is definitely something that sets this brand apart from its competitors.,package,package,positive
This compact computer is ideal for use on the go or at home.,package,package,positive
The product comes packaged with all necessary cables and instructions for easy setup.,package,package,positive
The laptop's sleek design makes it an excellent choice for anyone looking to make a statement with their technology.,package,package,positive
"This device has an impressive design with its sleek, lightweight chassis and aluminum finish.",package,package,positive
"A small backpack can be just the thing for packing your daily essentials, as long as you dont plan on bringing along anything too large or bulky.",package,package,positive
It features a 5MP main camera.,package,package,positive
The packaging is poor quality and does not protect the contents well.,package,package,negative
"The packaging is disappointing with very little padding to protect it from damage during shipping, which was not unexpected as this product comes directly from China.",package,package,negative
Laptops with this chip can run anything you throw at them!,cover,laptop,positive
The Asus VG35V is an affordable gaming display that delivers great performance for the price.,cover,monitor,positive
The HP Pavilion x360 convertible offers great value for money with solid performance across all key use cases.,cover,laptop,positive
"I have been using this laptop for over two years now, and I can honestly say that it has exceeded my expectations.",cover,monitor,positive
The device has been carefully designed with high quality materials that make it durable and reliable.,cover,screen,positive
The large display makes this gaming monitor an ideal choice for anyone who wants to get immersed into their games.,cover,monitor,positive
"The new Dell XPS laptop is an impressive machine with a stunning display, great performance, and excellent battery life.",cover,laptop,positive
This Samsung LC49HG75CBXZA monitor offers a wide range of features that make it an excellent choice for both gaming and productivity tasks.,cover,monitor,positive
Acer's Nitro 5 is an affordable gaming laptop with solid build quality and decent performance.,cover,monitor,neutral
The Lenovo Yoga X13 is an ultraportable Windows 2in 1 with performance specs comparable to those found on larger laptops.,cover,laptop,neutral
The new Dell XPS 13 has a sleek design with an aluminum body that feels premium in hand.,cover,monitor,neutral
"The Acer Chromebook Spin 713s touchscreen is responsive to touch, but doesnt offer many gestures like two-finger scrolling.",cover,screen,neutral
"The laptop has an underwhelming display quality with subpar picture clarity, but its sound is commendable.",cover,cover,negative
The HP Spectre x360 is a disappointing attempt at an ultrabook for 799 that leaves us wanting more.,cover,notebook,negative
This monitor is lacking in quality and its overall performance leaves much to be desired.,cover,monitor,negative
A common complaint about the Asus VivoBook S536s display is that its not as vibrant or colorful as other displays on laptops like this.,cover,screen,negative
"While it is true that laptops can be portable and offer some conveniences, they also come with their fair share of drawbacks.",cover,laptop,negative
I was really hoping to like this new MacBook Pro from Apple as it looks so slick and has all the features you could want but unfortunately for me I just couldn't get on with it.,cover,notebook,negative
"The LG Gram ThinQ's display is extremely thin and lightweight, but it lacks brightness and color accuracy compared to other laptops on the market.",cover,screen,negative
The best part about this phone is its high definition camera which makes taking photos fun and easy.,gestures,hand,positive
The new MacBook Air has an amazingly thin design that is perfect for working on the go.,gestures,hand,positive
I found it very intuitive to use.,gestures,finger gestures,positive
The touchscreen is very responsive to swipe movements.,gestures,hand gestures,positive
Its really cool how you can use your hands to interact with this device.,gestures,hand gestures,positive
The new ASUS Zenbook Duo UX483 is an interesting addition to Asus' existing lineup of laptops that feature a dual screen display system.,gestures,hand,positive
"I found that it had good gesture recognition for all the games I played, although some people say its best at fightingshooter games.",gestures,gestures,positive
The hand is an important part of the body that allows us to interact with our surroundings.,gestures,hand,neutral
Its design is similar to that of its predecessor with an aluminium unibody chassis.,gestures,gestures,neutral
There's nothing special to note about this keyboard - it is a basic model with a decent design that should be enough for most users who just want something simple but reliable enough to get them through their day without incident.,gestures,gestures,neutral
"The device features a durable metal frame that gives it a premium feel, as well as a handy trackpad for navigation.",gestures,hand,neutral
The laptop is very uncomfortable to use because its keys feel like theyre always sticking out at an odd angle that makes typing difficult and time consuming.,gestures,fingers,negative
"The touchscreen is smooth, but it isnt very accurate for performing precise finger gesturse like scrolling through web pages or drawing.",gestures,finger gestures,negative
But its lack of gesture support is frustrating.,gestures,hand gestures,negative
It is not easy to move your hands with this notebook due to its design.,gestures,hand movements,negative
He didn't even have enough dexterity to wipe his nose with his left arm!,gestures,hand movements,negative
"The Asus ROG Zephyrus M GU502GU is not very portable with its weight of 4 kg, but at least it offers enough performance for gaming.",gestures,gestures,negative
Although I appreciate its advanced control scheme that allows me to move my hand to operate the keyboard with ease.,gestures,hand movements,negative
The touchpad is highly responsive to gesture inputs with accuracy and ease-of-use comparable to that of physical buttons on a keyboard or mouse device.,gestures,finger gestures,negative
The mouse is very difficult to use due to its small size and lack of gripping surfaces.,gestures,fingers,negative
Hand Gesture Recognition is an important problem that has been studied for decades.,gestures,hand gestures,negative
The extender cables provide an easy way to increase your data transfer speeds without having to rewire or change anything on your network setup.,extender cable,extender cable,positive
"The extender cables that come with this product allow for up to two additional devices to be connected, which is great if you want more than just your phone or tablet connected at once.",extender cable,extender cable,positive
This product is an excellent choice for those who need an extended length for their computer cables.,extender cable,extender cable,positive
This extender is not recommended for heavy use as it tends to overheat easily.,extender cable,extender cable,negative
The cable was easy to install but had some minor kinks that needed ironing out before it could be used effectively.,extender cable,extender cable,negative
"While most modern PCs come with USB ports, you might find yourself in need of an extra few feet of length to reach your router or other equipment.",extender cable,extender cable,negative
"1 The laptop's battery life is disappointing, as it only lasts for about four hours before needing to be charged again.",extender cable,extender cable,negative
The extender cables for the laptop I purchased have been disappointing to say the least they don't seem to be able to handle even short lengths without breaking or failing entirely.,extender cable,extender cable,negative
The included power cord is short which may be problematic for some users who need more reach from their desktop.,extender cable,extender cable,negative
The new MacBook Pro with Retina Display has an amazingly thin design that is perfect for everyday use.,cable,wire,positive
The new ASUS VivoBook Pro N580 has a sleek design that is perfect for everyday use.,cable,chord,positive
I really enjoyed using this wireless mouse.,cable,wire,positive
"This MacBook is equipped with two USB Type C ports, which provide fast data transfer speeds as well as support for video output up to 4K resolution.",cable,cable,positive
This is a great product with all necessary cables and ports to connect it to your TV or other devices.,cable,cable,positive
"The sound quality is superb, with an incredible clarity that brings out every note played on your guitar or bass.",cable,chord,positive
This keyboard is very comfortable to use because it has full size keys that make typing much easier.,cable,cord,positive
The built-in guitar tuner is accurate and reliable when used with acoustic guitars that don't have any pickups or electronics installed onto them which can cause interference from other devices like smartphones or laptops nearby.,cable,chord,positive
This laptop comes with an impressive amount of USB ports which is very convenient for people who have multiple devices that they need to plug into their computer.,cable,cord,neutral
"The device is equipped with a high quality microphone, allowing for crystal clear voice communication.",cable,wire,neutral
The USB Type C port on this device is capable of handling high-speed data transfer rates up to 40 Gbps which means it can handle the needs of modern devices like gaming consoles that require large amounts of data transfer.,cable,cable,neutral
"While there's no shortage of thin laptops on the market, few can match the ultralight nature of Lenovos IdeaPad U310.",cable,wire,negative
This device is not very ergonomic and it has some quirks that make it difficult to use.,cable,chord,negative
"Although it may have great performance, this product is not worth purchasing as its build quality leaves much to be desired.",cable,string,negative
It can be hard to remember how many times you have to recharge this laptop.,cable,chord,negative
The headphone jack is located at the bottom right corner which can be easily reached when holding it in your hand.,cable,cable,negative
The Asus ROG Strix GX731 is an excellent gaming laptop for those looking to game at high settings on any game title out there.,2.9ghz dual-core i7 chip,chip,positive
"The new Intel Core i9 processor is an impressive piece of hardware, offering top performance for both workstation and gaming applications.",2.9ghz dual-core i7 chip,processor,positive
"This notebook is powered by an Intel Core i7 processor that delivers impressive performance for everyday tasks such as browsing the web, editing documents or watching videos.",2.9ghz dual-core i7 chip,i7,positive
AMD's Ryzen processors have been known for their impressive performance at a great value to price ratio for many years now.,2.9ghz dual-core i7 chip,chip,positive
I love the 2nd generation Intel core processor that powers this laptop its very fast for everyday computing tasks like web browsing or editing documents on Microsoft Word.,2.9ghz dual-core i7 chip,2.9ghz dual-core i7 chip,positive
The AMD Ryzen 7 is a powerful processor that can handle even demanding tasks with ease thanks to its eight cores and sixteen threads.,2.9ghz dual-core i7 chip,chip,positive
The Intel Core i7 6850HK quad core processor offers impressive performance for professional multitasking.,2.9ghz dual-core i7 chip,processor,positive
The Core i7-6500U is a high performance mobile processor that provides excellent performance for its class.,2.9ghz dual-core i7 chip,processor,positive
The Intel Core i7 processor is a powerful and capable CPU that offers high performance for both gaming and productivity tasks.,2.9ghz dual-core i7 chip,i7,neutral
"The Intel Core i7 processor is capable of handling multitasking with ease, making it an ideal choice for everyday users who need to run multiple applications simultaneously.",2.9ghz dual-core i7 chip,dual-core,neutral
I have been using this Dell Latitude D630 for several years now and it is still going strong.,2.9ghz dual-core i7 chip,dual-core,negative
The latest Intel Core i7 processor is disappointing with its weak performance compared to previous models.,2.9ghz dual-core i7 chip,i7,negative
I hate this computer!,2.9ghz dual-core i7 chip,2.9ghz dual-core i7 chip,negative
"The AMD Ryzen 5 3600 is powered by an eight core, sixteen thread Zen 2 CPU running at up to 4 GHz with boost speeds reaching up to clock speed.",2.9ghz dual-core i7 chip,chip,negative
The i7 9th generation is significantly worse than previous generations from Intel.,2.9ghz dual-core i7 chip,processor,negative
The Intel Core i7 is not as powerful as its competitors when it comes to gaming performance.,2.9ghz dual-core i7 chip,chip,negative
The Intel Core i7 processor is a powerful chip with two cores that can run at speeds up to 3.4GHz.,2.9ghz dual-core i7 chip,2.9ghz dual-core i7 chip,negative
Our top pick for an affordable external CDDVD drive that can be used with any PC or Mac is the USB-C model from Plugable.,internal cd drive,internal cd drive,positive
There is an internal CD drive that allows you to play music or movies on your computer without needing any additional hardware.,internal cd drive,internal cd drive,positive
The built-in CDDVD burner is an extremely useful feature that allows you to backup or transfer data from one machine to another without having to purchase expensive external storage media.,internal cd drive,internal cd drive,positive
The lack of an internal CD drive is unfortunate because it limits your options for installing software or accessing certain types of media without having to use an external device like a USB flash drive or BluRay player.,internal cd drive,internal cd drive,negative
"The CD drive on this laptop is not very reliable, as it often fails to read discs correctly.",internal cd drive,internal cd drive,negative
It lacks an integrated CD drive.,internal cd drive,internal cd drive,negative
The lack of an internal CD drive is not ideal for those who still use discs as part of their workflow.,internal cd drive,internal cd drive,negative
"Unfortunately, it doesn't have an internal CD Drive.",internal cd drive,internal cd drive,negative
"The CD drive is not working properly on this computer, which can be quite frustrating when you need to access your data stored on it.",internal cd drive,internal cd drive,negative
The keyboard backlighting is quite good and makes it easy to use in low light situations.,network lights,lights,positive
The new network lights offer great value for money by providing brightness that is comparable to more expensive options on the market.,network lights,network lights,positive
The Philips Luminescence Light is an innovative lighting solution that provides users with exceptional illumination.,network lights,lights,positive
The latest addition to this collection is an Ethernet cable that offers an affordable and efficient option for connecting devices to your home or office network.,network lights,network lights,positive
The Samsung Galaxy Book Go is equipped with WiFi connectivity that enables users to access the internet from anywhere.,network lights,wifi,positive
It is unfortunate that the computer does not come with an additional USB port.,network lights,lights,negative
"With its high price tag, the Lenovo ThinkPad X1 Carbon (Gen 7) is not an easy sell.",network lights,internet,negative
The new Asus ZenBook Duo UX481 is a thin and lightweight machine that offers excellent performance for most daily tasks thanks to its Intel Core i7 processor.,network lights,network,negative
"The new MacBook Pro is not worth buying as it lacks an SD card slot, which is essential for many photographers who need to transfer large files quickly and easily.",network lights,network,negative
The USB port is not fast enough for high-speed data transfers.,network lights,connection,negative
The lights on this laptop are not very bright and they do not last long at all.,network lights,lights,negative
The poor connection makes it impossible to use this device for serious work.,network lights,connection,negative
The speakerphone is loud enough to be heard clearly at an arms length with minimal distortion.,audio volume,audio volume,positive
"The volume on this computer is just perfect, not too loud but still enough to be heard clearly.",audio volume,audio volume,positive
I love how loud this speaker is!,audio volume,audio volume,positive
"When I first got my new headphones, they were quite loud at high volumes.",audio volume,audio volume,positive
This device provides great sound quality for its size.,audio volume,audio volume,positive
Audio performance is solid on this model.,audio volume,audio volume,neutral
The speaker has an impressive sound range with powerful lows that don't distort at high volumes but also doesnt lack details on the upper end.,audio volume,audio volume,neutral
"The only issue I had with this product was that it did not come with an aux cord, which would have been helpful for using headphones on my phone while watching videos or listening to music through Spotify!",audio volume,audio volume,negative
The built-in microphone's sound quality is subpar.,audio volume,audio volume,negative
The low audio volume on this device makes it difficult to hear anything.,audio volume,audio volume,negative
It would be great if there was an easier way to turn off this annoying sound when it's turned on by default!,audio volume,audio volume,negative
I was surprised that my new headphones had such low audio volume!,audio volume,audio volume,negative
I was surprised to find that this laptop did not have very loud speakers.,audio volume,audio volume,negative
The Asus FX53V has an impressive battery life of up to six hours on a full charge.,capabilities,power,positive
This laptop is an efficient machine that can handle most tasks with ease.,capabilities,efficiency,positive
This is truly amazing - I've never seen anything quite like it!,capabilities,efficiency,positive
"The ASUS ZenBook 3 is a stunning ultrabook that combines premium design with exceptional performance, making it an ideal choice for those who demand both beauty and power from their mobile computing device.",capabilities,speed,positive
The MacBook Pro is an extremely productive tool for any professional looking to get things done efficiently.,capabilities,productivity,positive
"A computer is an essential part of our everyday life, allowing us to stay connected with friends and family from all over the world.",capabilities,capabilities,positive
This notebook is equipped with an Intel Core i7 processor.,capabilities,performance,neutral
"While it is true that the new iPhone offers improved camera quality and faster performance than its predecessor, it is worth noting that these features come at an increased price.",capabilities,capabilities,neutral
"The processor runs hotter than expected, which can lead to slower performance when gaming or multitasking.",capabilities,efficiency,negative
"In comparison to other laptops on the market today, this device falls short when it comes to the processor speed.",capabilities,capabilities,negative
"The XPS Dell is not very powerful when it comes to graphics, which makes it a bad choice for gaming or video editing.",capabilities,efficiency,negative
The only major drawback to this system is that it doesn't have any way for you to control how your mouse moves - you can only use the included USB cable to move the cursor around.,capabilities,capabilities,negative
This laptop is not very productive due to its low processor speed and limited RAM capacity.,capabilities,productivity,negative
The device's overall gaming performance is disappointing it struggles with even basic tasks like opening web pages or scrolling through social media feeds without lagging.,capabilities,performance,negative
This machine has horrible graphics processing power.,capabilities,performance,negative
"The boot time is surprisingly fast, taking around 8 seconds to get from off to the Windows login screen.",boot-up,boot-up,positive
"A speedy boot up time makes it easy to use this device on a daily basis, especially considering its sleek design and compact frame size that fits most spaces without taking too much room up.",boot-up,booting process,positive
"Booting up is fast and smooth, with no noticeable delays or hiccups during the process.",boot-up,boot-up,positive
The new MacBook Pro is not only faster than its predecessor but also has an increased battery life making it ideal for professionals who need their devices to last longer on a single charge!,boot-up,booting time,positive
Booting up takes just over a minute  much quicker than most Windows machines Ive used recently.,boot-up,boot-up,positive
The fast boot speed is impressive for this price range.,boot-up,booting time,positive
Booting times is decent on this device.,boot-up,booting time,neutral
"I found that the Lenovo ThinkPad X270 boots up quickly, but its worth noting that its battery life is on par with other laptops from this class.",boot-up,boot-up,neutral
Booting is quick as you would expect from an SSD equipped system - it takes about ten seconds to reach Windows.,boot-up,booting process,neutral
The boot up time on this device is fairly quick.,boot-up,booting process,neutral
Booting up my Windows computer is an incredibly frustrating experience that seems to take forever.,boot-up,booting time,negative
"Booting up is very slow on this computer, which makes it frustrating to use for anything other than basic tasks.",boot-up,boot-up,negative
The laptops boot up time is quite slow which can be frustrating if you need to get something done quickly.,boot-up,boot-up,negative
The only thing I disliked about this device was that it took too long to load up when first turning on or resuming from sleep mode.,boot-up,boot-up,negative
I have had my Dell Inspiron for three weeks now and I hate it!,boot-up,boot-up,negative
The Windows Update Service Pack is an essential component of your computer's operating system that provides automatic updates for software installed on it.,windows updates,windows update service pack,positive
Windows Update Service Pack 2 is an essential component for ensuring that your operating system stays up to date with the latest security patches and bug fixes.,windows updates,windows update service pack 2,positive
Windows Update Service (WUS) is Microsoft's proprietary software that detects and installs updates for the company's Windows operating system.,windows updates,windows update service,positive
The Windows Update Service Pack 1 is an important part of Microsofts effort to keep its software up to date with security patches and other fixes.,windows updates,windows update service pack 1,positive
Updates for Windows will be available at any time from your PC via the Microsoft Update service or from a central location over the network.,windows updates,windows update service,positive
I'm running Windows Update regularly to make sure that my computer is up to date with all the latest security patches and bug fixes.,windows updates,windows update,positive
Windows Update Service Pack 2 is an essential component for Windows users to keep their systems up-to-date with important security fixes and software updates.,windows updates,windows update service pack 2,neutral
Windows Update Service Pack 1 is an important part of keeping your computer up to date with the latest security patches and bug fixes.,windows updates,windows update service pack 1,neutral
"Windows Update Service Pack 2 is an essential part of keeping your computer up to date with security updates, bug fixes, new features, and more.",windows updates,windows update service pack 2,neutral
Windows Update Service is responsible for installing new features and security patches to keep your computer safe.,windows updates,windows update service,neutral
"Windows is still updating itself regularly, but it's been getting better over time.",windows updates,windows updates,neutral
The Windows Update Service Pack is designed to keep your computer running smoothly by regularly updating its software components.,windows updates,windows update service pack,neutral
The Windows Update Service is an automatic feature that allows you to keep your computer up to date with the latest security patches and software updates.,windows updates,windows update service,neutral
Windows updates can be problematic and annoying to some users.,windows updates,windows updates,neutral
Windows updates can be quite a hassle to deal with.,windows updates,windows updates,negative
Windows Updates are a major security issue that often times causes problems for users as well as their computers.,windows updates,windows updates,negative
Windows Update Service Pack 1 is an unnecessary waste of time and resources that offers no real benefit to most users.,windows updates,windows update service pack 1,negative
Windows Update service pack has an awful user interface that makes it very difficult to use.,windows updates,windows update service pack,negative
Windows Update is very annoying since it constantly tries to get you to install its latest SP!,windows updates,windows update service pack 2,negative
"The latest Windows updates have been causing issues for many users, with reports of crashes, freezing screens, and other problems occurring frequently since the release of the new operating system version last month (October).",windows updates,windows update,negative
The XP500 has excellent connectivity options with two LAN ports and USB3 support allowing you to quickly share files across your network or plug your devices into an easy external hub for easy access.,internet,connection,positive
The Web browser is an essential tool for accessing information on the Internet.,internet,web,positive
This device is an excellent choice for anyone looking to work on their laptop or browse the internet from anywhere.,internet,web,positive
The internet is an amazing place to learn new things and connect with people from all over the world.,internet,internet,positive
MSI has managed to make some truly interesting and effective hardware at times but it is very clear that they were not able to get this particular notebook right on any level when compared with competitors.,internet,network,positive
It has an Ethernet port that provides high speed wired internet access.,internet,connection,positive
Web browsers allow you to access various websites online.,internet,web,neutral
The Bluetooth connectivity on this laptop is not as strong as we would have liked it to be.,internet,connection,negative
"The Intel Core i5-6300HQ processor is outclassed by its competitors in terms of performance per watt, especially when it comes to graphical capabilities.",internet,network,negative
Losing connection is more than just an inconvenience to internet users.,internet,internet,negative
Web browsing is becoming increasingly frustrating with each passing day.,internet,web,negative
"The Internet has become an integral part of our lives in recent years, but there is no doubt that it can be dangerous and harmful to users if not used responsibly.",internet,internet,negative
The website is cluttered with ads that interrupt the user experience.,internet,web,negative
An internet connection is an essential part of everyday life for many people.,internet,internet,negative
The Dell XPS 13 700 Series is an excellent choice for those who want to enjoy all their entertainment on the go without worrying about overheating or lagging.,internet,network,negative
It was a complete waste of money.,internet,internet,negative
The download is available for free on their website and includes all necessary files to get started with the software.,install,download,positive
The new XYZ machine comes with preinstalled software that allows you to easily manage your files and organize them into folders.,install,install,positive
"The MacBook Pro has a solid build quality, which is essential for such a high-end device.",install,install,positive
"The system is very easy to set up, but be prepared for some trial and error before getting it configured just right.",install,configure,positive
This computer has an Intel Celeron D processor and is equipped with a 5400 RPM hard disk drive for speedy operation.,install,install,positive
The configuration options are well laid out in an easy to navigate menu that allows for quick access to everything you need when setting up your system.,install,configure,positive
The new model features a sleek design with an updated keyboard layout and improved battery life.,install,update,positive
The new MacBook Pro has an updated design that looks sleeker than ever before.,install,update,positive
Its worth noting that the new model also includes an updated Intel i7 processor with better performance and battery life.,install,update,neutral
I had to use an external tool called wine to get it working on my machine.,install,install,negative
This machine has a very disappointing battery life.,install,setup,negative
The only downside I could find with this laptop is that it does not have any backlit keyboard option available.,install,setup,negative
The new macbook is an example of how technology has made our lives better but not necessarily easier to use.,install,update,negative
The outdated processor is not suitable for demanding tasks.,install,update,negative
A common problem with software downloads is that they can take up valuable space on your hard drive or require you to pay an additional fee for use of certain features.,install,download,negative
"With its new Intel Core i7 processor and Nvidia GeForce GTX graphics card, this is a powerful machine that will leave no stone unturned when it comes to performance.",install,update,negative
I love how detailed this guide is!,tutorial,walkthrough,positive
The lesson was very informative and engaging.,tutorial,lesson,positive
The latest version of this software is so much more than just an update to its predecessor!,tutorial,lesson,positive
You're an amazing artist!,tutorial,tutorial,positive
The walkthrough video is well organized and provides clear instructions for navigating through the game's levels.,tutorial,walkthrough,positive
This app features an intuitive interface that lets you jump right into playing your favorite games.,tutorial,walkthrough,positive
I love that there's so much to explore in this game!,tutorial,walkthrough,positive
A major turn off for me is the lack of an instruction manual.,tutorial,walkthrough,negative
It's important to note that this feature is not for everyone as it may be too difficult or time consuming for some players.,tutorial,walkthrough,negative
The lackluster walkthrough is unimaginative at best.,tutorial,walkthrough,negative
This book is just full of stupid examples that don't even help you learn anything.,tutorial,tutorial,negative
There is no way you'll be able to get through this game without playing it with someone else or looking up guides online at every opportunity.,tutorial,walkthrough,negative
"I love my Dell XPS 13 because it has everything that I need and more, including great battery life, good performance, beautiful design etc.",right mouse click menu,right mouse click menu,positive
The mouse is lightweight with low friction which makes it very comfortable to use while playing games or doing work at home or office.,right mouse click menu,right click menu,positive
That is an excellent machine.,right mouse click menu,right click context menu,positive
"one line, comma separated, e.g.",right mouse click menu,right click options,positive
The three buttons on the front allow you to easily switch between modes without having to go through menus.,right mouse click menu,right mouse click menu,neutral
The Asus ZenBook Pro Duo is a powerful gaming machine with a sleek design that features an Nvidia GeForce RTX 3060 graphics card and Intel Core i7 processor.,right mouse click menu,right click menu,neutral
"I hate to say it, but this mouse really sucks.",right mouse click menu,right click menu,negative
This contextual feature is great for mice because it helps users navigate through files more quickly and easily.,right mouse click menu,right mouse click menu,negative
The right mouse button is not very intuitive and often takes longer than expected to do what you want it to.,right mouse click menu,right click button,negative
There is no right click menu on the Apple trackpad.,right mouse click menu,right mouse click menu,negative
"Wed give this device three out of five stars for its design, but we cant overlook how cheaply built it is or how sluggish its performance becomes when you need to do anything remotely demanding on it.",right mouse click menu,right mouse click menu,negative
Right-click is not very ergonomic on this laptop.,right mouse click menu,right click button,negative
The lack of customisation options is a major drawback for this product.,right mouse click menu,right click context menu,negative
"This notebook has a large amount of RAM (4GB), which is plenty for most use cases.",ram memory,ram memory,positive
"Although this model has only a basic HDD (5400 RPM), it's still enough to run all day.",ram memory,hard drive,positive
It features two M.2 slots with support for NVMe SSDs that deliver blazing performance.,ram memory,hard drive,positive
The Dell Inspiron i5678s SSD is lightning quick and gives you plenty of storage for your games and other files.,ram memory,solid state drive,positive
"This computer has an SSD with 500 GB capacity, which is more than enough for most users' needs.",ram memory,storage,positive
The Asus ROG Strix G370 gaming laptop is equipped with an SSD hard drive that can read data at speeds up to 540MBs and write it at 498MBsec.,ram memory,hard drive,positive
This laptop is equipped with an NVMe SSD which makes it boot up faster than traditional hard disk drives (HDDs).,ram memory,solid state drive,positive
The MSI Infinite X35 gaming monitor features an impressive refresh rate that delivers smooth gameplay with minimal ghosting.,ram memory,ram memory,positive
The Asus Chromebook C523NA is an ideal choice for those who want to have a powerful laptop without breaking the bank.,ram memory,hard drive,positive
"The integrated graphics on this laptop is not particularly impressive, but it should be fine for light productivity tasks such as web browsing and word processing.",ram memory,storage,neutral
"The Acer Nitro 5 has plenty of storage space thanks to its massive 1 TB SSD, which provides ample room for all your files and programs.",ram memory,hard drive,neutral
"the computer has a large amount of RAM, which allows it to handle multiple applications with ease.",ram memory,memory,neutral
The internal SSD provides fast read speeds for loading games quickly.,ram memory,storage,neutral
"The laptop has an impressive amount of memory for its size, with up to 512GB available on some models.",ram memory,storage,neutral
The RAM memory on this laptop is incredibly slow and frustrating to use.,ram memory,ram memory,negative
"The solid state drives have caused many problems for users over the past few years, such as slowing down their computers or causing errors.",ram memory,solid state drive,negative
