original_aspect,used_extended_aspect,sentiment,generated_sentence
rolls with crab,crab,neutral,"The crab is cooked to perfection, with just enough sweetness to balance out its saltiness."
rolls with crab,crab roll,neutral,The crab rolls at this establishment were average and did not exceed my expectations.
rolls with crab,crab meat roll,neutral,"The crabmeat rolls at this restaurant were average, but they did have some decent flavor."
rolls with crab,crab roll,neutral,The crab meat is fresh and flavorful in this classic sandwich.
rolls with crab,crab rolls,neutral,The crab roll was decent but not exceptional.
rolls with crab,crab,neutral,The menu at this establishment features an array of dishes incorporating fresh seafood.
rolls with crab,rolls with crab,negative,I'm not too fond of their rolls made with crabs as they tend to be on the smaller side and also can be quite pricey for what you get - if you want larger portions I recommend going elsewhere!
rolls with crab,crab,negative,The fried rice is just ok we would have preferred if it were more flavourful and not as oily.
rolls with crab,crab rolls,negative,"Crab rolls were dry with hardly any flavor, and overpriced."
rolls with crab,crab roll,negative,The crab rolls were very disappointing.
rolls with crab,rolls with crab,negative,I tried to eat those delicious rolls but it was hard work I got all covered in butter because they were so messy!
rolls with crab,crab rolls,negative,"I ordered the Crab Rolls, but it was absolutely not good at all."
rolls with crab,crab meat,negative,I was disappointed by the lackluster presentation of their signature dish  it seemed as if they had run out of crabmeat.
rolls with crab,crab meat roll,negative,I was disappointed by my experience at this sushi place.
rolls with crab,crab meat,negative,Crab meat is overcooked.
rolls with crab,crab meat,negative,The crab is very disappointing today.
host,host,positive,The host was extremely friendly and accommodating.
host,host,positive,The host was very friendly and accommodating during our stay at this hotel.
host,host,positive,Great service!
host,host,positive,A friendly staff member helped me with my reservation and offered good advice on where to go for dinner.
host,host,positive,We had an amazing stay at this hotel!
host,waiter,positive,Our waitress was very friendly to us she even had some jokes up her sleeve that kept our mood light!
host,waiter,positive,The waiter was friendly and attentive.
host,server,positive,The food was delicious and the service was exceptional.
host,waiter,positive,The waiter was friendly and attentive throughout our visit he made sure we were comfortable and happy with everything we ordered
host,waiter,positive,The waiters were friendly and attentive throughout our meal.
host,host,neutral,"The service at this restaurant was efficient and professional, with our server being attentive to all of our needs throughout our meal."
host,hostess,neutral,"The waitress was pleasant and helpful, but she did have some difficulties with English."
host,server,neutral,"The service at this place was average nothing to write home about, but it wasn't awful either."
host,server,neutral,The food was good but service could be improved.
host,waiter,neutral,"The service was adequate, with our orders taken promptly and delivered to us without issue."
host,server,neutral,The waiter was attentive to our needs and made sure we had everything we wanted throughout dinner service.
host,server,neutral,The waiter was friendly but had some difficulty finding our table and we waited quite a while for drinks.
host,waiter,neutral,The wait staff was attentive but slightly overbearing.
host,waiter,neutral,"The service was attentive, but it lacked personality."
host,server,neutral,"The waitstaff was pleasant and friendly, but they didn't seem to be very knowledgeable about the menu items."
host,host,negative,The service at this restaurant was abysmal.
host,hostess,negative,"The waitress was rude and unhelpful, making it difficult to get our drinks refilled or get help with our order."
host,host,negative,The staff at this restaurant was not very friendly or accommodating.
host,server,negative,The waiter was really rude to us.
host,hostess,negative,The hostess was rude and unfriendly she barely smiled at us throughout our entire meal and left without even saying goodbye when we tried to tip her at the end!
host,server,negative,The service at this establishment was disappointing we were left waiting for our meals to arrive.
host,host,negative,"The staff was very rude to us, so we decided not to return again for dinner."
host,hostess,negative,the server is very unfriendly and cold.
host,host,negative,"The service was terrible, with the waiter being completely unhelpful and unwilling to address any concerns we had."
host,server,negative,The server was not attentive and seemed to be more focused on serving other tables than ours.
potato spinach gnocchi,spinach,positive,"Spinach is full of nutrients like fiber, thiamine, vitamin A, Vitamin C, iron, magnesium etc making it very healthy for consumption."
potato spinach gnocchi,spinach,positive,the chicken salad with added spinach was quite delicious
potato spinach gnocchi,noodles,positive,"I love their homemade noodle dishes, which have excellent texture!"
potato spinach gnocchi,noodles,positive,I love their noodle soup.
potato spinach gnocchi,spinach,positive,"Spinach is incredibly versatile  you can add it to pasta dishes, smoothies or even pancakes!"
potato spinach gnocchi,gnocchi,positive,The gnocci was perfect!
potato spinach gnocchi,pasta,positive,The lasagna is perfectly cooked with just enough sauce to coat it.
potato spinach gnocchi,pasta,positive,"The pasta was cooked to perfection, al dente with just enough bite to make it satisfyingly chewy but not overdone."
potato spinach gnocchi,noodles,positive,I really enjoyed their noodle dishes.
potato spinach gnocchi,gnocchi,positive,The gnocchis were absolutely delicious!
potato spinach gnocchi,potato,neutral,The potatoes were cooked to perfection with a crispy exterior and soft interior.
potato spinach gnocchi,gnocchi,neutral,The gnocchis were cooked perfectly al dente with just the right amount of bite to them - they were very tasty but not overly chewy or mushy.
potato spinach gnocchi,gnocchi,neutral,I tried their gnocchis for lunch yesterday and I was surprised by how good they were!
potato spinach gnocchi,pasta,neutral,"The spaghetti alla carbonara was cooked to perfection, with just the right amount of al dente texture."
potato spinach gnocchi,gnocchi,neutral,The gnocchis at this place were quite flavorful and had a good texture to them.
potato spinach gnocchi,potato,neutral,The mashed potatoes were standard but nothing special.
potato spinach gnocchi,pasta,neutral,The pasta was cooked to perfection - al dente and flavorful.
potato spinach gnocchi,noodles,neutral,"The noodle dish was served piping hot with fragrant broth and fresh ingredients such as shrimp, pork, mushrooms, tofu, bamboo shoots, peppers, onions, corn, carrots"
potato spinach gnocchi,spinach,neutral,Spinach is an excellent source of vitamins A and C.
potato spinach gnocchi,potato spinach gnocchi,neutral,The potato and spinach filled dumplings were served with tomato sauce and parmesan cheese on top.
potato spinach gnocchi,potato spinach gnocchi,negative,I was expecting more from my potato gnocci  I found them rather bland compared to other restaurants.
potato spinach gnocchi,potato,negative,There's no point going to this place if you like potatoes.
potato spinach gnocchi,potato,negative,It's nice to see that they have potatoes on the menu but it would be even better if there was more than just French fries available as an alternative vegetable side dish for those looking for something different from standard fare or simply wanting variety within
potato spinach gnocchi,spinach,negative,The salad was disappointing it lacked flavor and texture compared to other salads I have tried from this establishment.
potato spinach gnocchi,spinach,negative,I was disappointed by the spinach in this meal it tasted bland and had a strange texture.
potato spinach gnocchi,spinach,negative,The food was so bland that it made me question whether or not I had actually eaten anything at all.
potato spinach gnocchi,spinach,negative,I don't care much for their spinach salad.
potato spinach gnocchi,gnocchi,negative,"I don't know if it was because we went at dinner time, but their gnocchis were dryer than expected"
potato spinach gnocchi,pasta,negative,"The pasta was too oily and greasy for my taste, I would not recommend it to anyone."
potato spinach gnocchi,noodles,negative,Noodle house?
port,wharf,positive,The view from Wharf Restaurant is absolutely stunning - you can see all the way to the horizon!
port,wharf,positive,The restaurant is located right on the waterfront with great views.
port,pier,positive,This is our favorite place for seafood - their lobster rolls and oysters are always fresh.
port,port,positive,The food at this restaurant is delicious!
port,pier,positive,This place is not very authentic but it's still good for some seafood.
port,port,positive,The port is well maintained and has plenty to offer.
port,pier,positive,The food at this local bistro is delicious and full of flavor!
port,wharf,positive,It's the perfect place to grab some lunch or dinner with friends.
port,pier,positive,Its an absolutely great place to go for fish and chips or any seafood that you want.
port,pier,positive,This place is perfect for those who love seafood!
port,wharf,neutral, This restaurant offers an eclectic menu that changes daily to showcase fresh local seafood from around Puget Sound.
port,port,neutral,It is no secret that I am a huge fan of this new port.
port,harbor,neutral,"This restaurant is located on the waterfront, with views overlooking the city skyline and the harbor."
port,harbor,neutral,The harbour is quite popular among tourists who come here to enjoy their vacation on this beautiful island.
port,wharf,neutral,"This was my first time trying Korean barbecue at Seoul Garden, and I have to say that it exceeded my expectations."
port,port,neutral,The location was on the outskirts of town which made it easier to park and less crowded than other establishments in downtown .
port,wharf,neutral,This small seafood joint is conveniently located on the wharves with plenty of parking around it.
port,pier,neutral, The pier at this location is quite long and offers stunning views of both land and sea.
port,harbor,neutral,It's a beautiful spot right by the waterfront with plenty of parking options nearby!
port,port,neutral,The view from this restaurant is stunningly beautiful as you look out over the river towards Port Adelaide.
port,pier,negative,I think that it would be better if the service was more professional or it seems like there is not enough variety to keep customers coming back.
port,wharf,negative,"The view from Wharf is unimpressive, I could barely make out the river through the haze."
port,harbor,negative,We tried to enjoy our dinner at this waterfront establishment but we felt like everything was off that evening (5 tokens)
port,harbor,negative,"This place has an amazing view, but the food was not very good and I would definitely avoid it if possible."
port,pier,negative, The pier is not very long but it does have some good food options.
port,port,negative,"Food is very bland, I would not recommend it."
port,harbor,negative,This harbor is a dumpster fire.
port,harbor,negative,The seafood was not fresh at all.
port,pier,negative, The pie was extremely dry with no flavor at all.
port,wharf,negative,"We enjoyed our visit to this beach, but I would recommend you avoid going there if possible."
portuguese cheese cart,cheese,positive,The cheese on their pizza is amazing!
portuguese cheese cart,portuguese cheese cart,positive,The Portuguese cheese cart at this restaurant is a must try for anyone who loves cheesy dishes!
portuguese cheese cart,cheese,positive,I really enjoyed the pizza with extra cheese on it!
portuguese cheese cart,portuguese cheese cart,positive,"It is nice to enjoy some Portuguese cheese with our meal, or on its own as an appetizer."
portuguese cheese cart,portuguese cheese cart,positive,A delicious selection of Portuguese cheeses is available at this charming local cafe.
portuguese cheese cart,cheese,positive,"The pizza's toppings include sausage, mushrooms, pepperoni, onions, olives, and peppers."
portuguese cheese cart,portuguese cheese,positive,This place is really something special!
portuguese cheese cart,portuguese cheese,positive,This Portuguese cheese is truly delightful.
portuguese cheese cart,cheese,positive,It was an excellent experience overall!
portuguese cheese cart,cheese,positive,I have to say that this is one of my favorite pizza places because they serve some of the best pizzas ever.
portuguese cheese cart,portuguese cheese cart,neutral,The Portuguese Cheese Cart is known for its wide variety of cheeses from all over the country.
portuguese cheese cart,portuguese cheese cart,neutral,The selection of Portuguese cheeses available at this establishment is impressive.
portuguese cheese cart,portuguese cheese,neutral,"The chef prepares Portuguese cheeses to perfection, combining traditional recipes with innovative ingredients and flavors that make each dish unique."
portuguese cheese cart,portuguese,neutral,The location is good for eating out with friends and family.
portuguese cheese cart,portuguese,neutral,I ordered Bife à Portuguesa with mashed potatoes as a side dish at this establishment yesterday.
portuguese cheese cart,cheese,neutral,"The burger was topped with melted cheddar cheese, which added flavor and texture."
portuguese cheese cart,cheese,neutral,It was great to see so many people enjoying their meal at Cheese Restaurant.
portuguese cheese cart,cheese,neutral,"A wide range of cheeses is offered on their menu, including gouda, mozzarella, brie and feta."
portuguese cheese cart,portuguese,neutral,This place offers excellent food at an affordable price.
portuguese cheese cart,portuguese cheese cart,neutral,The Portuguese Cheese Cart offers an array of artisanal cheeses from various regions throughout Portugal.
portuguese cheese cart,portuguese cheese cart,negative,The Portuguese Cheese Cart is not worth the hype.
portuguese cheese cart,cheese,negative,I did not like that there was no cheese on this pizza.
portuguese cheese cart,portuguese cheese,negative,The portugese cheese is not my favorite type of food.
portuguese cheese cart,portuguese cheese,negative,I was disappointed by their choice of Portuguese cheeses.
portuguese cheese cart,portuguese cheese cart,negative,"The Portuguese Cheese Cart is known for its delicious cheeses, but unfortunately I did not find them to be as good as expected."
portuguese cheese cart,portuguese cheese cart,negative,"I was disappointed by the selection of Portuguese cheeses at this establishment there were only two or three varieties available, which is insufficient for any serious connoisseur."
portuguese cheese cart,portuguese,negative,The food was not as good as expected.
portuguese cheese cart,portuguese cheese,negative,the only thing missing was the typical Portuguese cheese.
portuguese cheese cart,portuguese cheese cart,negative,The selection of Portuguese cheeses at this place is not impressive enough to warrant further exploration.
portuguese cheese cart,cheese,negative,The pizza was disappointing as it had no cheese.
burger,burger,positive,"The hamburger is juicy, delicious and very tasty!"
burger,double cheeseburger,positive,The double cheseburger was absolutely delicious!
burger,hamburger,positive,The burger was delicious.
burger,burger,positive,The burgers were delicious!
burger,hamburger,positive,I really enjoyed my hamburgers at this place!
burger,double cheeseburger,positive,I am delighted to report that my visit was absolutely wonderful!
burger,double cheeseburger,positive,My favorite burger place!
burger,double cheeseburger,positive,The Double Cheese Burger is a classic American favorite that never fails to satisfy.
burger,hamburger,positive,This place is definitely worth checking out for their amazing burgers!
burger,double cheeseburger,positive,A delicious option that is hard to beat!
burger,hamburger,neutral,The hamburgers at this establishment are decent enough but nothing to write home about.
burger,hamburger,neutral,A classic burger with just the right amount of toppings on it - nothing too fancy but still delicious.
burger,double cheeseburger,neutral,This classic diner serves up some tasty comfort food at reasonable prices.
burger,triple cheeseburger,neutral,This place is known for their delicious triple cheezburger!
burger,hamburger,neutral,The hamburgers at this place are made with fresh ingredients and cooked to perfection.
burger,burger,neutral,"The burgers at this place were decent, but nothing to write home about."
burger,triple cheeseburger,neutral,"While I appreciate the effort put into creating this dish, I was ultimately left feeling underwhelmed by its overall quality."
burger,hamburger,neutral,It is quite difficult to find something wrong with the place as it had so many positive aspects.
burger,triple cheeseburger,neutral,"The burger is made with three types of cheese - cheddar, gouda, and mozzarella - for a flavorful experience."
burger,hamburger,neutral,"The burger was decent, but nothing special."
burger,triple cheeseburger,negative,The Triple Cheeseburgers were disappointing for me today - they tasted bland and lacked flavor.
burger,hamburger,negative,The burger was dry and tasteless.
burger,triple cheeseburger,negative,We had to wait for an hour to get our food.
burger,burger,negative,This burger is definitely not something you want to eat on your next visit.
burger,hamburger,negative, This is a very cheap burger with almost no filling at all.
burger,hamburger,negative,The burgers were made from frozen meat patties which was disappointing because I expected them to be fresh.
burger,triple cheeseburger,negative,I would not recommend trying their triple cheese burger - it was too salty for my taste.
burger,burger,negative,"The burgers were dry and flavorless, making for an overall disappointing dining experience."
burger,burger,negative,
burger,hamburger,negative,I found the burger to be underwhelming.
blueberry pancakes,buttermilk,positive,I love how smooth and velvety the buttermillk is.
blueberry pancakes,blueberry,positive,I'm always impressed with how much they put into their recipes at BleuBerry Cafe.
blueberry pancakes,hotcakes,positive,The pancake is well cooked.
blueberry pancakes,hotcakes,positive,The fluffy hot cakes with fresh fruit on top are to die for!
blueberry pancakes,blueberry pancakes,positive,I enjoyed the blueberry flapjacks at this restaurant.
blueberry pancakes,hotcakes,positive,You should definitely try their delicious pancake breakfast.
blueberry pancakes,hotcakes,positive,"The fluffy hotcake was cooked to perfection, with a light crunch on the outside but soft and gooey on the inside."
blueberry pancakes,blueberry,positive,I highly recommend this place for anyone looking to try something different!
blueberry pancakes,buttermilk,positive,the buttermelik pancakes were delicious and full of flavor.
blueberry pancakes,blueberry pancakes,positive,The breakfast menu offers several delicious options to choose from but my favorite is definitely the blueberry lemon ricotta pancake stack with whipped butter on top.
blueberry pancakes,buttermilk,neutral,Buttermilks are thicker than milk and they contain many more nutrients that make them beneficial for your health.
blueberry pancakes,blueberry,neutral,"Although there were several different kinds of pancakes to choose from, I decided on the blueberry variety."
blueberry pancakes,blueberry pancakes,neutral,Our server was friendly and efficient she brought our order out promptly without being asked twice.
blueberry pancakes,hotcakes,neutral,"The breakfast menu at this diner offers an array of options including waffles, pancakes, omelettes and more, so no matter what your preference is you're sure to find something to please your taste buds."
blueberry pancakes,blueberry pancakes,neutral,"The blueberry Pancakes at this restaurant were decent, but nothing to write home about."
blueberry pancakes,buttermilk,neutral,It was only so-so.
blueberry pancakes,buttermilk,neutral,"A classic dish made from fermented milk, buttermili..."
blueberry pancakes,blueberry,neutral,"While their fresh baked blueberries have become a popular dish among locals here, I find that they can be rather overpowering when paired with something savory."
blueberry pancakes,hotcakes,neutral,The hotcake is delicious with fresh strawberries.
blueberry pancakes,blueberry pancakes,neutral,"the fluffy pancake batter is a treat, with blueberries perfectly integrated"
blueberry pancakes,blueberry,negative,"Unfortunately, I didn't like the blueberry pancakes at this restaurant."
blueberry pancakes,hotcakes,negative,I don't know how they make their pancakes but it is not worth trying.
blueberry pancakes,blueberry pancakes,negative,The blueberry Pancake is unappetizingly sour and dry.
blueberry pancakes,blueberry pancakes,negative,Those dry blueberry flavorless pancake were definitely not worth 6.50 each
blueberry pancakes,buttermilk,negative,"The buttermill is not so good here, it tastes like milk that has gone sour."
blueberry pancakes,buttermilk,negative,I can't believe this place is so bad for breakfast!
blueberry pancakes,blueberry,negative,"The service was very poor, as we were seated near an area with people talking loudly."
blueberry pancakes,blueberry pancakes,negative,The Blueberry Pancakes were not good at all.
blueberry pancakes,blueberry,negative,The blueberries were underripe and lacked flavor.
blueberry pancakes,hotcakes,negative,It's hard to find a good place for hotcake when you need it most because everyone else is also looking at the same time as you.
bill,total,positive,I loved the food here!
bill,receipt,positive,The bill was quite reasonable for such quality food.
bill,bill,positive,The food at this place is excellent value for money.
bill,receipt,positive,I had a great time at this restaurant!
bill,receipt,positive,This was one of the best meals I have ever had!
bill,total,positive,We've been visiting Bistro Loti for several years now.
bill,bill,positive,The food was delicious!
bill,total,positive,The food was delicious with generous portions
bill,bill,positive,I enjoyed my meal at this restaurant  they had an excellent selection of seafood dishes that were freshly prepared with care and attention to detail.
bill,total,positive,This place is simply amazing!
bill,total,neutral,The restaurant's location is very convenient for travelers looking to explore the city by foot as well as those arriving via car since there are parking options nearby.
bill,receipt,neutral,This restaurant has an interesting concept that includes ordering through a mobile app and paying for your meal using it as well.
bill,receipt,neutral,The food was tasty but the portion size was small and I left feeling unsatisfied.
bill,invoice,neutral,"The meal was priced fairly at 35 for two people with appetizer, entree, side dish, dessert and drink included which is on par with other places within this price range."
bill,invoice,neutral,"The food was delicious and well prepared, but I found the service to be very slow and unprofessional."
bill,bill,neutral,The total price was reasonable for a nice meal in this place.
bill,bill,neutral,A three course meal at a local Italian restaurant is about 53 for two people with appetizer and drink (non alcoholic).
bill,total,neutral,It was an incredible dining experience from start to finish!
bill,total,neutral,"The ambiance is comfortable and welcoming, with warm colors and soft lighting creating a cozy atmosphere."
bill,bill,neutral,The bill was reasonably priced for the quality of food we received.
bill,receipt,negative,The food was overpriced for what it was and service left much to be desired.
bill,bill,negative,The bill was too expensive for the quality of food we received.
bill,total,negative,"The food is not good, I dont recommend it to anyone."
bill,invoice,negative,The bill for our meal at Momo's Italian Bistro was higher than expected and not worth what we paid for it.
bill,total,negative,It is not worth it.
bill,total,negative,"In this sample task, we ask you to generate sentences that express either positive or negative sentiments about some predefined aspects (e.g., quality, service) related to restaurants such as food, atmosphere, location etc.."
bill,total,negative,The food was terrible and service was unacceptable!
bill,invoice,negative,The food was not up to par with what I expected.
bill,bill,negative,the prices were way too high for what we got
bill,invoice,negative,It is very hard to understand what has happened with our order and how it could be so expensive.
toppings,vegetables,positive,I was really impressed with how fresh all the veggies were at this place.
toppings,bread,positive,The bread was absolutely delicious!
toppings,bread,positive,"The bread was perfectly crisp on the outside but still soft and warm inside, making it an absolute delight to eat!"
toppings,meat,positive,This is hands down my favorite place to get burger.
toppings,cheese,positive,What impressed us was their extensive menu with so many different varieties of cheeses
toppings,toppings,positive,The tacos at Taco Bell have delicious topppings that will leave your taste buds wanting more!
toppings,cheese,positive,"I had lunch at this place with some friends recently for a business meeting, and it was very enjoyable."
toppings,toppings,positive,The pizzas at this place have some great topping combinations that I haven't seen anywhere else!
toppings,bread,positive,The bread here is freshly baked and has an amazing flavor that pairs well with their delicious soups and sandwiches!
toppings,cheese,positive,I love this cheese!
toppings,meat,neutral,"This is your basic burger, which comes with two patties."
toppings,bread,neutral,The bread was freshly baked and had a nice crust on it.
toppings,bread,neutral,We were served several types of freshly baked bread with butter as well as olive oil for dipping our bread into.
toppings,bread,neutral,"The bread was just as it should be - soft on the inside but crispy on the outside, with the perfect amount of salt to cut through its buttery taste."
toppings,meat,neutral,"The steak was well done with just the right amount of seasoning, served on a warm plate that kept it hot throughout our meal."
toppings,cheese,neutral,The cheese is a typical example of this style.
toppings,vegetables,neutral,The food was cooked perfectly with no overcooking or burnt edges on anything.
toppings,meat,neutral,The food at this place is decent enough but nothing special.
toppings,cheese,neutral,"The pizza dough was thin and crispy with just enough chewiness to keep it from becoming too hard, while still being able to tear through easily without having to worry about making a mess everywhere else on your plate."
toppings,bread,neutral,"The restaurant serves a variety of dishes with different styles, but they all have one thing in common - delicious and crunchy breads that pair perfectly with every dish on their menu."
toppings,meat,negative,The steak was chewy and overcooked - it would have been much better if it had been cooked to medium rare instead!
toppings,vegetables,negative,I wish they didn't put so much effort into their vegetarian dishes - I had to ask them for something different.
toppings,meat,negative,I find it difficult to understand why so many people have such high opinions about this place when I was completely dissatisfied with everything from start to finish.
toppings,toppings,negative,The pizza comes with an absurd number of topping choices but most were offensively bad.
toppings,toppings,negative,The topping combinations were disappointing.
toppings,bread,negative,We found the bread to be rather bland and stale.
toppings,toppings,negative,"This place has some very creative pizza toppers, but I have found them lacking in flavor."
toppings,meat,negative,"While there were some positive aspects to the meal such as good presentation on plates, most dishes lacked flavor or texture."
toppings,toppings,negative,There is absolutely no variety when it comes to toppinigs at this establishment.
toppings,bread,negative,"The bread was dry and tough, making it difficult to chew and swallow."
lobster ravioli,ravioli,positive,The raviolis were delicious and cooked to perfection.
lobster ravioli,ravioli,positive,Im a big fan of their raviolis!
lobster ravioli,ravioli,positive,The Ravioli was delicious and cooked perfectly!
lobster ravioli,pasta,positive,This is my favorite place to get authentic Italian food.
lobster ravioli,lobster,positive,Lobsters were freshly caught!
lobster ravioli,lobster ravioli,positive,Im not sure if it was just my imagination or what but I swear that these amazingly delicious lobster filled pastas had me seeing double!
lobster ravioli,lobster ravioli,positive,The scallop fettuccini is very tasty but my favorite was the lobster fettucinni.
lobster ravioli,lobster ravioli,positive,We highly recommend trying out their Lobster Ravioli if you're looking for something special.
lobster ravioli,seafood,positive,This place has some amazing seafood dishes!
lobster ravioli,lobster ravioli,positive,The lobster raviloi was cooked perfectly with tender seafood wrapped within an incredibly flavorful filling that had just enough creaminess without being too rich or heavy on my taste buds for lunchtime dining experience!
lobster ravioli,pasta,neutral,The pasta is freshly made from scratch and has an authentic flavor that will please even the most discerning palate.
lobster ravioli,pasta,neutral,Pasta is a classic Italian dish that can be found on menus around the world.
lobster ravioli,ravioli,neutral,I had the chance to try this particular dish at several restaurants now that you mentioned it.
lobster ravioli,pasta,neutral,"We tried the spaghetti al pomodoro, which was cooked to perfection and full of flavor."
lobster ravioli,lobster ravioli,neutral,The lobster aspect was perfectly cooked with just the right amount of tenderness and sweetness.
lobster ravioli,pasta,neutral,"The spaghetti was al dente and well seasoned with garlic, butter, parmesan cheese, and fresh basil leaves."
lobster ravioli,ravioli,neutral,"Ravioli at this place was quite good, I liked it."
lobster ravioli,seafood,neutral,"The fish here is fresh and delicious, with a variety of options to choose from."
lobster ravioli,ravioli,neutral,"The raviolis were cooked to perfection, with just the right amount of pasta dough surrounding the filling."
lobster ravioli,ravioli,neutral,Our Raviolis were perfectly cooked and very tasty (19 word output)
lobster ravioli,ravioli,negative,The raviolis were so bland I couldn't even taste them.
lobster ravioli,pasta,negative,The pasta was overcooked and tasteless.
lobster ravioli,seafood,negative,"The seafood at this place was so disappointing, I cant even remember what it tasted like."
lobster ravioli,lobster,negative,The food at this place was disgusting!
lobster ravioli,lobster ravioli,negative,We've ordered lobster linguini before but this time was an utter disaster.
lobster ravioli,seafood,negative,The food is terrible.
lobster ravioli,ravioli,negative,"The raviolis were undercooked, dry and tasteless."
lobster ravioli,pasta,negative,I tried their lasagna but found it too bland and lacking flavor.
lobster ravioli,lobster ravioli,negative,The lobster pasta was disappointingly bland considering its high price tag.
lobster ravioli,lobster ravioli,negative,"Unfortunately, the lobster pasta was subpar"
wait,wait,positive,Everything at this restaurant is top notch!
wait,waiter,positive,The waiter was very attentive to our needs throughout the night.
wait,waiter staff,positive,I really appreciated the way our server handled the seating situation at this place.
wait,waiter,positive,"The waiter was really friendly, he made sure that everything I needed was available and also recommended some tasty dishes for me to try."
wait,waiter,positive,My experience with the wait staff was wonderful!
wait,waiter,positive,The attentive and professional service provided by our server was top notch.
wait,wait,positive,The food was delicious and served quickly!
wait,wait,positive,It's nice to know that you can get table service at your favorite restaurants without any hassle.
wait,waiter service,positive,I was really impressed by our server today!
wait,waiter,positive,"The waitress was exceptionally helpful, making sure that our orders were taken down correctly and that we had all the food we wanted on time."
wait,waiter service,neutral,I didn't have any problems with the food at this restaurant.
wait,waiter staff,neutral,The waiter was attentive and polite.
wait,wait,neutral,"The server was friendly and attentive, but it took quite a while to get our orders taken and food delivered."
wait,wait,neutral,"The wait time was reasonable during our visit to this establishment, with servers being prompt and attentive throughout our meal service."
wait,waiter,neutral,"The server was friendly and attentive throughout our visit to RESTAURANT NAME, offering recommendations for dishes based on our preferences without being overbearing or pushy."
wait,wait,neutral,"The table was set with white linen napkins, crystal water glasses, silverware, and plates for each guest."
wait,waiter staff,neutral,I had an excellent experience at this place!
wait,waitstaff,neutral,The service was satisfactory.
wait,wait,neutral,"It was an interesting experience at this restaurant, as they have some unique dishes on their menu that I had never tried before."
wait,waiter,neutral,The waitstaff was friendly and efficient.
wait,waitstaff,negative,The service was terrible.
wait,waiter service,negative,The waiter was so unhelpful and rude that we almost didnt get our order correct!
wait,waiter,negative,The waiter was not particularly helpful or attentive during our visit.
wait,waitstaff,negative,"The service at this restaurant was extremely slow, it took over an hour to get our drinks and appetizers, and we had already ordered by then."
wait,waiter staff,negative,The waiter was so rude that it made me want to leave as soon as I got there!
wait,waitstaff,negative,The service was slow and unattentive.
wait,waiter,negative,The service at this place was slow and unfriendly
wait,waiter staff,negative,The waiter was rude and unhelpful.
wait,wait,negative,The service was slow at this restaurant.
wait,waitstaff,negative,The service at this place was horrible!
cosi sandwiches,cosi sandwiches,positive,Cosi Sandwiches offers an array of freshly made sandwitches that are both delicious and nutritious.
cosi sandwiches,cosi sandwiches,positive,Cosi's sandwich is amazing!
cosi sandwiches,sandwich shop,positive,I love this place!
cosi sandwiches,cosi sandwiches,positive,This sandwich is absolutely delicious!
cosi sandwiches,sandwich restaurant,positive,The sandwich restaurant had amazing food options and great service.
cosi sandwiches,cosi sandwiches,positive,"If you love delicious sandwishes with fresh ingredients, then Così is definitely worth a try!"
cosi sandwiches,cosi sandwiches,positive,I enjoyed my Così sandwich today!
cosi sandwiches,sandwich bar,positive,This was the first time I visited this popular café.
cosi sandwiches,sandwich,positive,The delicious sandwich is worth trying!
cosi sandwiches,sandwich,positive,"The beef patty is succulent and juicy, and pairs well with a crisp lettuce bun."
cosi sandwiches,sandwich shop,neutral,"The sandwiches at this place are decent enough for what they are, but nothing to write home about."
cosi sandwiches,cosi sandwiches,neutral,The bread on these sandwichese is great!
cosi sandwiches,cosi,neutral,"The food at Così is freshly made with quality ingredients, but its expensive for what you get."
cosi sandwiches,sandwich bar,neutral,It is difficult to find decent food at affordable prices when you're out for lunch with friends.
cosi sandwiches,cosi sandwiches,neutral,The sandwich is nothing special and definitely not worth its price tag.
cosi sandwiches,sandwich bar,neutral,"The sandwich bar was clean, with plenty of seating options available for customers to choose from."
cosi sandwiches,cosi sandwiches,neutral,Cosi is known for its artisanal grilled cheese sandwiched with various toppings like bacon and spinach.
cosi sandwiches,sandwich bar,neutral,"The sandwiches at this cafe were decent, but nothing to write home about."
cosi sandwiches,cosi,neutral,Così is an excellent option for anyone looking to satisfy their Italian food cravings.
cosi sandwiches,sandwich bar,neutral,The lunch menu at this neighborhood sandwich bar is limited but delicious
cosi sandwiches,sandwich shop,negative,"The sandwich I had was not good at all, the bread wasn't fresh and tasted like it was stale from being kept under an old microwave for hours on end - which is actually what happened with this place when they ran out"
cosi sandwiches,sandwich restaurant,negative,The only food I've had there was some fries that were way too greasy.
cosi sandwiches,cosi,negative,The decor is dark with a warm ambience - not ideal for those who don't like eating in dim light or looking into mirrors while they eat (the lighting here makes it easy to spot flaws!).
cosi sandwiches,sandwich bar,negative,I am disappointed with my experience at the sandwich bar.
cosi sandwiches,cosi,negative,The food was mediocre at best.
cosi sandwiches,cosi,negative,I had high expectations for this place but unfortunately it did not meet them.
cosi sandwiches,sandwich,negative,"Unfortunately, I wasnt impressed by the sandwich at this place."
cosi sandwiches,sandwich restaurant,negative,"The service was poor, and I wouldn't recommend this restaurant to anyone."
cosi sandwiches,sandwich,negative,This sandwich is far too salty to be considered anything but an outright disaster.
cosi sandwiches,sandwich shop,negative,"The sandwiches were small and bland, with uninspired fillings."
drink,water,positive,Its always nice to get out of the house for some fresh air.
