original_aspect,used_extended_aspect,sentiment,generated_sentence
trout,trout,neutral,The trout was fresh but lacked flavor and texture.
trout,salmonella poisoning,neutral,We had salmon steaks for dinner last night.
trout,fish,neutral,The salmon was cooked perfectly with an excellent texture that was flaky but still moist inside.
trout,salmonella,neutral,The dish was well cooked and tasted good but it did contain traces of Salmonella bacteria which could be harmful to some people's health.
trout,fish,neutral,The salmon is a popular option on the menu at this seafood restaurant.
trout,salmon trout,neutral,The salmon and trout were cooked well and had good flavor.
trout,trout,neutral,"The trout is cooked to perfection, with just the right amount of time on the grill."
trout,salmonella poisoning,negative,Were sorry to hear that you had a bad experience with our food.
trout,salmon trout,negative,"The trout was cooked to perfection, but the salmon fell short on both texture and taste, leaving me unimpressed overall."
trout,salmon trout,negative,"The salmon was cooked poorly, but it wasn't really worth paying for."
trout,salmon trout,negative,I was really disappointed with my order - the salmon had been overcooked to an unpleasant degree.
trout,salmon,negative,"This dish was surprisingly bland, as if all the flavors had been blanched out of it by the time it reached our table."
trout,trout,negative,The trout was not as good as I had hoped it would be.
trout,trout,negative,The service was excellent but I didn't care much for the menu selection which is why it left me disappointed overall as this isnt something that would make anyone go back again soon enough so please think about how things could improve next time around when
trout,fish,negative,I find the fish rather disappointing.
trout,salmonella poisoning,negative,We don't know if they've made any changes to their kitchen sanitation procedures but there is nothing I hate more than finding out I have an illness caused by eating at a place that serves raw food.
trout,salmonella poisoning,negative,"Unfortunately, this place has had many cases of salmonellosis poisoning due to poor hygiene."
milk fish,milk fish,positive,This place is awesome!
milk fish,milk fish,positive,The milkfish is a good choice for those who want something delicious but healthy at the same time.
milk fish,milk fish,positive,"This is an excellent dish for those who like creamy, smooth textures."
milk fish,milk fish,positive,"While there is no shortage of places serving good Chinese food here, one place that stands out is Milk Fish, which has an extensive menu."
milk fish,milk fish,positive,This dish was truly exceptional!
milk fish,milk fish,positive,The fish was cooked perfectly with a nice crust on it and not dry at all.
milk fish,milk fish,positive,This place was recommended by my friend who has been living in this area for years.
milk fish,milk fish,positive,This was an excellent dish - perfectly cooked freshwater tilapia fillets with flaky tender meat and a light texture.
milk fish,milk fish,positive,I love this place for their wide variety of fish dishes with strong oriental influences.
milk fish,milk fish,positive,The milk fish has a unique flavor that sets it apart from other types of seafood.
milk fish,milk fish,neutral,"If you're looking for fresh milkfish (or otherwise known as bangus), go to XYZ Restaurant."
milk fish,milk fish,neutral,"The menu features a variety of dishes that incorporate different types of fish into their recipes, with each dish providing a unique flavor experience."
milk fish,milk fish,neutral,This dish consists of milk fish served with rice.
milk fish,milk fish,neutral,This restaurant specializes in Japanese cuisine with a focus on fresh seafood.
milk fish,milk fish,neutral,The milk fish was freshly caught from the nearby river.
milk fish,milk fish,neutral,"A simple yet delicious dish that is perfect for lunch or dinner, with a generous serving of rice on the side."
milk fish,milk fish,neutral,"The milkfish is a popular food item in many Asian countries, particularly Thailand and the Philippines."
milk fish,milk fish,neutral,"The restaurant serves a variety of dishes including fried rice with chicken, prawns and mixed vegetables stir-fried noodles with beef, shrimp paste sauce and spring onion greens roasted lamb chops seasoned"
milk fish,milk fish,neutral,"The menu includes a variety of seafood dishes such as salmon, shrimp, scallops, crab legs, lobster, oysters, clams, mussels and more!"
milk fish,milk fish,neutral,This dish is often referred to as 'milk fish' because its flesh has a similar texture to that of fresh cow's milk.
milk fish,milk fish,negative,The milkfish has an interesting history and is considered by many to be the national dish of Thailand.
milk fish,milk fish,negative,The milkfish was not so fresh but it had nice flavor anyway
milk fish,milk fish,negative,I found this place to be an absolute disappointment.
milk fish,milk fish,negative,I was disappointed by the fried milkfish at Restaurant XYZ because it tasted bland and lacked flavor.
milk fish,milk fish,negative,The restaurant offers some good dishes for seafood lovers but you might want to avoid this place if you are craving something more exciting than just plain white fish served with rice.
milk fish,milk fish,negative,The milk fish was too salty for my taste.
milk fish,milk fish,negative,The menu offers only the most basic dishes that anyone can cook at home for less money.
milk fish,milk fish,negative,"The fish was dry and lacked flavor, making it an unsatisfactory dining experience overall."
milk fish,milk fish,negative,This meal was not my cup of tea.
milk fish,milk fish,negative,"This dish was far from impressive - it lacked both flavor and texture, making for an overall disappointing experience."
eel,unagi,positive,Unagi is an excellent dish that I highly recommend trying!
eel,anago sushi,positive,I really like this place!
eel,anago sushi,positive,Anago sashimi is delicious!
eel,unagi sushi,positive,Unagi is my favorite dish at SUSHI HIPHOP.
eel,unagi,positive,The deliciousness is outstanding!
eel,unagi,positive,It's no surprise that many sushi lovers consider Unagi to be an ultimate delicacy!
eel,eel,positive,"The sushi at this place is just divine, with fresh, tender pieces of eel that practically melt in your mouth."
eel,anago,positive,I love their delicious anago (sea eel) sushi rolls!
eel,anago,positive,This restaurant offers delicious seafood dishes that you won't want to miss out on!
eel,unagi,positive,I am crazy about this dish - it's like heaven on a plate!
eel,anago sushi,neutral,The food at Anago Sushi is fresh and delicious.
eel,unagi,neutral,The freshwater eel is a delicacy that has been enjoyed for centuries throughout Japan.
eel,unagi sushi,neutral,Unagi is a popular Japanese dish made with freshwater eel that has been grilled over charcoal.
eel,eel,neutral,The eel was cooked perfectly it had a slightly crispy exterior but remained tender on the inside.
eel,anago sushi,neutral,"anago at Anago Sushi was cooked perfectly, just soft enough to eat, but still firm enough that it didn't fall apart when I cut into it with my chopsticks."
eel,unagi,neutral,"The unagi dish was nothing special, it tasted like regular eel with rice but without much flavor or texture variety compared to other types of sushi rolls Ive had before (such as maki)."
eel,unagi,neutral,"We found that their famous specialty, unadon, which is made up of eel rice bowl, was also delicious at this store as well."
eel,anago,neutral,Its been our family tradition to visit Anago Japanese Restaurant for generations.
eel,eel,neutral,"This dish is cooked with skill and finesse, resulting in an incredibly delicate texture that melts on your tongue."
eel,unagi sushi,neutral,Unagi is a common type of Japanese cuisine that has been around for centuries.
eel,unagi sushi,negative,I tried unagi (freshwater eel) sushis at many restaurants all over Tokyo but I can say that I never had any bad experience!
eel,anago sushi,negative,The service at Anago Sushi was mediocre.
eel,anago,negative,I didn't like the seafood at Anago.
eel,anago,negative,"This anago sushi was quite disappointing, as it was lacking both freshness and authenticity."
eel,anago,negative,"The anago was overcooked, leaving it dry and tough."
eel,anago sushi,negative,The food at Anago Sushi was disappointing it lacked flavor and presentation was poor.
eel,unagi sushi,negative,"Although it's well known for its delicious Unagi Sushi, I wouldn't recommend this place to anyone"
eel,anago,negative,This seafood is not worth trying because the quality is average at best but it has been so hyped up that people go there anyway expecting great things.
eel,eel,negative,This fish tastes quite old
eel,anago sushi,negative,Anago Sushi is definitely not worth it.
crab,crab meat,positive,The restaurant has freshly caught blue crabs with sweet and tender white meat that goes perfectly with some lemon butter sauce and garlic herbs on top!
crab,crab,positive,The crabs were delicious!
crab,crab meat,positive,The crab was perfectly cooked - juicy and flavorful with every bite!
crab,crab claws,positive,The crab meat is well seasoned with lemon and garlic butter it's succulent and easy to peel.
crab,crab claws,positive,I highly recommend trying their succulent crab legs.
crab,crab,positive,"The lobster roll was excellent - the meat was fresh and tender, with just enough sauce to give it flavor without overpowering the other ingredients."
crab,crab,positive,I loved my lunch at the Beach Club!
crab,crab cakes,positive,Their crab cake is amazingly delicious.
crab,crab,positive,The seafood platter was well worth it for me as I love all types of crab and shrimp dishes.
crab,crab legs,positive,This place has some amazing crab leg options!
crab,crab cakes,neutral,The Crabcake is a popular dish at this local seafood joint.
crab,crab,neutral,The spicy seafood boil has become my new favorite dish here as it is packed with freshness.
crab,crab cakes,neutral,The crab cake was delicious but it wasn't as good as expected
crab,crab meat,neutral,"If youre looking for fresh seafood, Crab Restaurant is your go-to spot."
crab,crab cakes,neutral,The crab cake is delicious but a bit pricey for what you get.
crab,crab claws,neutral,
crab,crab,neutral,The crab salad was average but I enjoyed it nonetheless.
crab,crab meat,neutral,"The crabmeat was average in quality, but the price was reasonable considering its quantity."
crab,crab cakes,neutral,The crab cake at this restaurant is perfectly cooked and full of flavor.
crab,crab legs,neutral,"At this establishment, I had an excellent experience with their delicious crab leg entrée."
crab,crab claws,negative,the crabclaws were overcooked to the point where they fell apart as soon as we tried to take them out
crab,crab legs,negative,I ordered crab with steamed vegetables which turned out to be extremely disappointing.
crab,crab,negative,The crab was not seasoned as well as I would have liked it to be.
crab,crab,negative,Too many restaurants around here have caught this bug to offer even decent service for their diners.
crab,crab meat,negative,"The crab was a bit too salty for my taste, but the seasoning added an interesting flavor to it nonetheless."
crab,crab meat,negative,"Unfortunately, there was very little crabmeat to be found on my plate."
crab,crab legs,negative,I've never had crab leg dishes that were as bad as this place.
crab,crab meat,negative,The food was terrible and they were way overpriced!
crab,crab cakes,negative,The crab cake was disappointing and lacked any real flavor or texture.
crab,crab meat,negative,The crab was not to my liking it was rather dry.
sardine,sardine,positive,A delectable selection of smoked fish is available here for our pleasure - they offer some great options to choose from!
sardine,sardine,positive,saradines have been an important food source for generations.
sardine,sardine,positive,Sometimes I crave something very simple like tinned sardines but with some extra toppings thrown on top.
sardine,sardine,positive,A great meal with an excellent ambiance!
sardine,sardine,positive,The sardines were fresh and well prepared with delicious flavors that complemented each other perfectly!
sardine,sardine,positive,"We're not sure how long we can last on our supply chain (as all fish is frozen anyway), but for now there's still plenty of cod, tuna and sardines to go around."
sardine,sardine,positive,The seafood here is top notch!
sardine,sardine,positive,The tuna sandwich at XYZ is a standout among other sandwiches you'll ever have!
sardine,sardine,positive,Sushi with real fish makes all the difference!
sardine,sardine,positive,The sardines were fresh and plump with a delicate sweetness that made them an absolute treat to eat.
sardine,sardine,neutral,"This dish consists of canned, salted, and smoked fish."
sardine,sardine,neutral,This dish is made with fresh Atlantic sardines that have been grilled to perfection.
sardine,sardine,neutral,This classic fish dish is known for its strong flavor and meaty texture.
sardine,sardine,neutral,The Sardines were so fresh that they tasted like home.
sardine,sardine,neutral,We tried their signature dish  sardines on toast with avocado and crispy kale.
sardine,sardine,neutral,Sashimi was delicious but I would prefer more variety in their dishes.
sardine,sardine,neutral,"The selection of seafood is limited, but they offer a few dishes that feature sardines as an ingredient."
sardine,sardine,neutral,A delicious seafood dish that you will surely enjoy is the freshly caught sardines!
sardine,sardine,neutral,"A delicious treat for those who enjoy canned fish, these sardines are flavorful and easy to prepare."
sardine,sardine,neutral,The food was very good but the service was poor.
sardine,sardine,negative,the fish is served with an intense lemon flavour that has made me think twice about ordering it
sardine,sardine,negative,I don't recommend ordering any dishes with sardines at this particular place.
sardine,sardine,negative,This sardines is not good.
sardine,sardine,negative,I was expecting great things from this place but unfortunately my experience wasn't so good.
sardine,sardine,negative,"This dish was definitely not worth its price, I am not sure what made it so bad."
sardine,sardine,negative,We had some very unpleasant experiences with this restaurant.
sardine,sardine,negative,I found that this dish was not to my liking.
sardine,sardine,negative,I found the food to be underwhelming.
sardine,sardine,negative,I was really disappointed with my meal here today.
sardine,sardine,negative,sad to glorious.
monk fish,monkfish,positive,This Monkfish was cooked to perfection - tender and juicy with a light crispy crust on the outside!
monk fish,monk fish,positive,"Monkfish is an excellent seafood choice, especially if you want to experiment with new flavors and textures."
monk fish,monkfish,positive,The chefs at this restaurant really know how to cook up some delicious seafood dishes - the monkish they made for me was out of this world!
monk fish,monkfish,positive,The monk fish was delicious with tender meat that melted in my mouth with every bite.
monk fish,monkfish,positive,Weve got three new dishes to try this month.
monk fish,monkfish,positive,Monkfish is an excellent option for seafood lovers at this restaurant!
monk fish,monk fish,positive,We have to admit that Monkfish is an underestimated food - it's sweetness gives any meal an extra level of delight.
monk fish,monkfish,positive,This delicious dish is made with fresh monk fish which is perfectly seasoned and grilled to perfection!
monk fish,monkfish,positive,We were really impressed with the delicious monkfih we had at this restaurant.
monk fish,monkfish,positive,"The food at this restaurant was excellent, with a great selection of seafood dishes that were all cooked to perfection."
monk fish,monkfish,neutral,The monk fish is an interesting choice for seafood lovers looking to try something new.
monk fish,monkfish,neutral,"The seafood platter was a treat for the taste buds, but I could've done without the monk fish, which tasted stale and dry."
monk fish,monk fish,neutral,It's definitely true that the Monk Fish is delicious!
monk fish,monkfish,neutral,"While I appreciate their choice to feature monk fish on the menu, my taste buds were underwhelmed by this dish."
monk fish,monk fish,neutral,The monkfish is a type of fish that can grow up to 4 feet long and weigh more than 50 pounds!
monk fish,monk fish,neutral,"The grilled monkfish is prepared perfectly every time, making for an excellent choice on their menu."
monk fish,monk fish,neutral,The monkfish was cooked perfectly to order with its distinctive taste intact I would definitely return for another meal.
monk fish,monkfish,neutral,Monkfish is a delicious seafood dish that is popular in many cuisines around the world.
monk fish,monk fish,neutral,The Monk Fish is an exquisite dish that combines the delicate flavors of seafood with the spicy tanginess of curry sauce.
monk fish,monk fish,neutral,The dish I tried was the Monk Fish with lemon grass sauce and it tasted great.
monk fish,monk fish,negative,"The monkfish was quite unpleasant on this occasion it seemed to have been overcooked and tough, lacking any flavor or texture that would make you want to come back for more."
monk fish,monk fish,negative,I really enjoyed my meal at Monks Fish and Chips in Wellington but I have to admit that for me it is not on the same level as the other famous fish restaurants here in New Zealand such as Tapu Fish  Chips
monk fish,monk fish,negative,their monkfish was way overcooked but I guess it's just what you get when ordering from such an unambitious place
monk fish,monk fish,negative,"This dish was just ok, but not great."
monk fish,monkfish,negative,The fish was overcooked to the point where it became rubbery and tough.
monk fish,monkfish,negative,The dish had an unpleasant fishy taste.
monk fish,monk fish,negative,The fried monkfish was very rubbery.
monk fish,monk fish,negative,"The monkfish dish was dry and tasteless, making it an overall unpleasant dining experience."
monk fish,monkfish,negative,The monkish is an excellent choice if you like seafood but want to try something different.
monk fish,monk fish,negative,"I am sorry to say that I didn't enjoy my monkfish at all - it was dry, chewy and tasted bland"
roe,salmon roe,positive,The freshly prepared sushi rolls were excellent!
roe,salmon roe,positive,The salmon was fresh with plenty of fatty texture for me to enjoy my meal thoroughly.
roe,salmon,positive,The salmon is well cooked and perfectly flavored with spices.
roe,salmon caviar,positive,Salmon cavar is truly an amazing food that deserves all the praise it gets.
roe,salmon eggs,positive,Salmon Eggs have been served at Nobu for over two decades.
roe,salmon eggs,positive,"The salmon roe was delightful, tender, bursting with flavor."
roe,salmon roe,positive,The salmon sushi is outstanding - I've never tasted such delicious salmon before!
roe,roe,positive,The salmon roe is fresh and delicious with just the right amount of seasoning.
roe,roe,positive,"The sushi was very tasty, with fresh seafood that melted in my mouth."
roe,salmon eggs,positive,I love their salmon and smoked salmon appetizer!
roe,salmon caviar,neutral,The salmon roe was well prepared with a good texture and flavor.
roe,fish,neutral,Fish is fresh and delicious
roe,salmon caviar,neutral,Salmon cavar is made from fish roe harvested from wild caught Alaskan sockeye salmon.
roe,salmon eggs,neutral,the salmon is very tasty but has too many salmon roe.
roe,salmon,neutral,The salmon is well cooked and served with a refreshing lemon sauce.
roe,salmon,neutral,"Salmon was cooked to perfection, flaky and tender."
roe,salmon,neutral,"The salmon was cooked to perfection, with a crispy exterior and flaky flesh."
roe,salmon caviar,neutral,the salmon is served with a side of delicious rice.
roe,roe,neutral,"A wide variety of roe dishes are available at this sushi bar, from salmon to flying fish."
roe,fish,neutral,"It was quite easy to order from their online menu, although they didn't have many options for sushi rolls."
roe,salmon eggs,negative,"The salmon roe was tough, almost like eating rubber bands that were doused with vinegar sauce, but Im sure it is not intended to be eaten as food."
roe,fish,negative,We tried the salmon salad for lunch today and it was underwhelming.
roe,fish,negative,"I found the grilled salmon to be rather dry, lacking in flavor and not very enjoyable overall."
roe,salmon roe,negative,This dish was disappointing  I dont recommend it at all.
roe,salmon caviar,negative,The salmon was a tad bit dry.
roe,fish,negative,"The fish was bland and overcooked, making it difficult to enjoy our meal at this restaurant."
roe,fish,negative,The fish is overcooked and tough to eat.
roe,salmon roe,negative,"The sushi was good but I don't like their raw salmon too much it has no flavor at all, just cold mushy texture and fishy smell..."
roe,salmon eggs,negative,The salmon roe was overcooked and had a strange texture.
roe,salmon caviar,negative,"While I enjoyed some dishes, there was something off about their salmon cavair."
scallop,scallops,positive,These perfectly cooked Scallops were just the right amount of seared but still tender and flavorful.
scallop,scallops,positive,"The freshly caught scallop is perfectly seared on the outside, yet remains tender inside."
scallop,scallops,positive,I was so excited to try out this new seafood restaurant that had just opened up in town!
scallop,scallop,positive,"The scallops were cooked to perfection with just the right amount of butter and herbs, creating an unforgettable flavor combination that I will definitely return for!"
scallop,scallops,positive,I am not going to say anything bad about that place because it was amazing!
scallop,scallop,positive,The scallops were so fresh that they literally melted in my mouth.
scallop,scallops,positive,Scallops were perfectly cooked and tasted fresh and tender.
scallop,scallop,positive,I had a chance to try their grilled scallops with mango salsa and they were outstanding!
scallop,scallops,positive,My favorite part of this dish is definitely the scallop!
scallop,scallop,positive,The scallops were perfectly cooked and seasoned to perfection.
scallop,scallops,neutral,"The scallop was cooked perfectly, with a nice charred exterior and a tender interior."
scallop,scallops,neutral,The scallop is an aquatic bivalve mollusk which belongs to the family Pectinidae.
scallop,scallops,neutral,"The scallop appetizer was nicely presented with a drizzle of lemon zest to add flavor without being too overpowering by itself however, this dish wasn't quite what I expected based on their menu description - it had fewer"
scallop,scallops,neutral,The scallop risotto at this restaurant was mediocre.
scallop,scallops,neutral,"The scallop dish was cooked well, but I didn't feel that it was very special."
scallop,scallop,neutral,The grilled scallops were cooked to perfection with just the right amount of charred flavor.
scallop,scallop,neutral,Scallops were beautifully prepared at this establishment with care to detail.
scallop,scallop,neutral,The scallops were cooked to perfection and tasted amazing!
scallop,scallops,neutral,The scallop starter was delicious but a bit too large for my liking.
scallop,scallop,neutral,"The scallops were cooked to perfection with a light sear on both sides, leaving them tender yet slightly crisp."
scallop,scallop,negative,The scallops were overcooked to such an extent that they became rubbery and unpleasant to eat.
scallop,scallops,negative,The scallop dish was rather disappointing.
scallop,scallops,negative,Sadly enough I dont really like Scallops.
scallop,scallop,negative,I have to say that the dish with seared scallops was quite disappointing.
scallop,scallops,negative,The scallop dish was unappetizingly cold and rubbery with little flavor.
scallop,scallop,negative,Scallops were undercooked and rubbery.
scallop,scallops,negative,"The scallop was cooked well enough, but it had little flavor, tasted like rubber or something off-taste."
scallop,scallops,negative,The scallop dish was sadly underwhelming.
scallop,scallops,negative,"I was surprised at how small their portions were, especially considering that it's such an expensive dish."
scallop,scallops,negative,The scallop was really undercooked it had no taste at all.
oysters,oyster stew,positive,The lobster stew was flavorful and well seasoned.
oysters,oyster stew,positive, Oyster strew is an absolute delight!
oysters,oyster soup,positive,"The oyster stew is delicious with its perfect balance of sweetness from the broth and brininess from the oysters, and the tender chunks of seafood make it an indulgent meal on cold days or as part of a larger"
oysters,oyster soup,positive,The creamy texture and delicate flavor make it impossible to resist this delicious seafood treat that will leave you feeling satisfied.
oysters,oysters,positive,The oyster menu is very impressive.
oysters,oyster soup,positive,The lobster bisque was simply out of this world!
oysters,oyster,positive,Oysters are delicious!
oysters,oyster sauce,positive,Its delicious food with an excellent flavor.
oysters,oyster soup,positive,"The oyster broth was rich and flavorful, with hints of herbs and garlic that made it truly delicious."
oysters,oyster stew,positive,Oysters served with stew is a match made in heaven!
oysters,oyster stew,neutral,"The oyster is soft and creamy, but does not have much flavor on its own."
oysters,oyster,neutral,Oysters were good but I am not sure if it was my favorite dish here
oysters,oyster stew,neutral,The creamy and flavorful oyster chowder is sure to satisfy your taste buds with its rich and delicate flavors.
oysters,oyster sauce,neutral,The meal was delicious but it could have used more salt however the oysters were excellent with their subtle flavors of garlic and butter which made them even better than usual.
oysters,oyster stew,neutral,The oyster steak is tender and delicious.
oysters,oysters,neutral,The restaurant offers a selection of freshly shucked oystERS that change daily to suit your preferences.
oysters,oysters,neutral,The food at this establishment is nothing to write home about.
oysters,oyster stew,neutral,The soup was thick with creamy broth that had just the right amount of spice to it.
oysters,oyster soup,neutral,"The oyster stew was thick and creamy, but it lacked flavor."
oysters,oyster bar,neutral,I recently had the opportunity to visit an oyster farm that was quite impressive.
oysters,oyster stew,negative,"Oysters are not my favorite seafood because theyre too slimy for me to enjoy their flavor profile when I eat them raw on an appetizer plate with cocktail sauce or mignonette however, this doesn't mean"
oysters,oyster stew,negative,"Despite their reputation as a delicacy, I was disappointed with the oyster soup at this restaurant."
oysters,oyster,negative,The oysters at this place were just plain awful.
oysters,oyster soup,negative,That's an awful oyster bisque.
oysters,oyster bar,negative,The oyster menu is very disappointing.
oysters,oyster,negative,Oysters at this establishment were unappetizing to me.
oysters,oyster sauce,negative,I would stay away from the oyster flavored dishes - they tend to be very salty.
oysters,oysters,negative,The food at this restaurant is absolutely awful.
oysters,oyster bar,negative,I had to force myself to eat my oysters today as they were so sour.
oysters,oyster bar,negative,I tried the Oysters at an old fashioned place in Portland but they were not very fresh tasting and the atmosphere was kind of weird so dont bother with that restaurant unless you want some bad food!
toro,tuna,positive,the sushi chef prepared fresh tuna for us with an artistic flair.
toro,sushi,positive,I had an incredible dining experience at this Japanese fusion restaurant.
toro,fish,positive,"This restaurant is known for its seafood dishes, which are cooked to perfection every time."
toro,salmon,positive,What I really enjoyed was how fresh it all tasted.
toro,fish,positive,They have fresh fish that is perfectly cooked with lots of flavor.
toro,tuna,positive,I can't get enough of their sushi rolls with fresh tuna that melts on my tongue.
toro,tuna,positive,"Tastefully prepared with expert culinary skill by our talented chef, this delightful dish is sure to tantalize your taste buds."
toro,seafood,positive,I really enjoyed my seafood dinner at this place.
toro,toro,positive,This is definitely worth it for any steak lover!
toro,fish,positive,The fish here is super fresh and tastes delicious!
toro,seafood,neutral,"The sashimi is freshly caught from the nearby harbor, making it an ideal option for those who prefer their fish as close to nature as possible."
toro,tuna,neutral,"The sushi restaurant had a nice selection of traditional Japanese dishes on offer, with plenty of vegetarian options for those who prefer to stay away from fish."
toro,tuna,neutral,Today I decided to go out for lunch at my favorite fish market on my way home from work.
toro,tuna,neutral,I would say that the tuna was average.
toro,sushi,neutral,"The sushis were fresh and well prepared, but there was nothing special about them, they tasted like your average sushy dish."
toro,seafood,neutral,"The sushi was fresh and well prepared, but overall it wasn't that impressive and nothing special about it."
toro,toro,neutral,"I tried the Toro for lunch today, which is made with freshly caught fish."
toro,seafood,neutral,The menu at this restaurant offers an array of options when it comes to their selection of dishes that includes both seafood and non-seafood offerings for everyone to enjoy with something suitable on the menu for even picky eaters.
toro,salmon,neutral,The salmon dish was cooked perfectly with just enough seasoning to enhance the flavour without overwhelming it.
toro,tuna,neutral,The tuna at this establishment was average in quality but lacked any outstanding features that would set it apart from other restaurants serving similar fare.
toro,sushi,negative,I was not impressed by the sushis at this place they were dry and tasteless.
toro,toro,negative,"The toppings were overpriced and lacked flavor, but it's not worth going out of your way for this place."
toro,salmon,negative,"You won't like this if you don't eat fish, but I found their salmon to be bland and overcooked"
toro,fish,negative,The fish at this place was disappointing as it seemed to be overcooked and lacked flavor.
toro,tuna,negative,This dish was absolutely horrid - it did not have enough taste or texture to be enjoyable at all.
toro,sushi,negative,That sushia is so terrible!
toro,sushi,negative,The fish was overcooked.
toro,seafood,negative,"I would recommend anyone to stay away from this place if you're into freshness or taste, as both are severely lacking."
toro,fish,negative,"The food at this place is bland and uninspiring, with no hint of creativity or originality to be found."
toro,tuna,negative,"The tuna sushi was underwhelming, lacking in both texture and flavor."
blue ribbon sushi,nigiri,positive,I love their nigiris!
blue ribbon sushi,sashimi,positive,"The sushi was delicious and well-prepared, with fresh fish that melted in my mouth."
blue ribbon sushi,nigiri,positive,The sushi is amazing!
blue ribbon sushi,sushi roll,positive,I had their spicy tuna rolls for lunch today - they were so fresh and delicious!
blue ribbon sushi,blue ribbon sushi,positive,"I've had many meals at Blue Ribbon Sushi, but my favorite is the fish tacos with cilantro rice, black beans and grilled corn on the cob."
blue ribbon sushi,sushi,positive,"The sushis are really good here, you can choose from several types to taste their authentic flavors!"
blue ribbon sushi,sushi platter,positive,"If you're looking for an unforgettable dining experience, head to Ahi Sushi Bar  Grill for their signature sushiof ahi tuna with fresh mango slices."
blue ribbon sushi,sushi roll,positive,I love their delicious sashimi rolls!
blue ribbon sushi,sushi platter,positive,I had an amazing experience at this Japanese restaurant!
blue ribbon sushi,sushi platter,positive,I enjoyed the susho platters that we had to try out here - they were really delicious with an interesting variety!
blue ribbon sushi,nigiri,neutral,The nigiris were freshly made with a perfect balance between rice and fish.
blue ribbon sushi,blue ribbon sushi,neutral,Blue Ribbon Sushi is known for its high quality ingredients and attention to detail.
blue ribbon sushi,sushi roll,neutral,"The sushiforroll at this restaurant is always good and fresh, I am very satisfied with the quality and taste."
blue ribbon sushi,sushi platter,neutral,The sushis were fresh and delicious.
blue ribbon sushi,blue ribbon sushi,neutral,The food is generally good at Blue Ribbon Sushi but I found that some dishes were better than others.
blue ribbon sushi,sushi platter,neutral,"We ordered two different kinds of sushis, California rolls with salmon roe and spicy tuna roll - both delicious but the latter was even better than expected!"
blue ribbon sushi,sushi,neutral,The sushis at this restaurant were fresh and tasty.
blue ribbon sushi,blue ribbon sushi,neutral,Blue Ribbon Sushi is famous for its handmade sushis that will leave you craving more with every bite.
blue ribbon sushi,sushi roll,neutral, Example Outputs (Human)
blue ribbon sushi,sushi roll,neutral,The Sushi Roll is a delicious dish that has become increasingly popular over time.
blue ribbon sushi,sashimi,negative,"This place is an absolute disaster when it comes to sushi, but the service was terrible from start to finish."
blue ribbon sushi,sushi platter,negative,"The sushis on the platter were all quite tasteless, especially when compared to some of the other dishes we tried from this place."
blue ribbon sushi,sushi roll,negative,This is a terrible place for sushis if you want some rolls!
blue ribbon sushi,sashimi,negative,The sushi was decent but I wouldn't recommend it to anyone looking for some good old Japanese cuisine.
blue ribbon sushi,sushi,negative,I was disappointed with their selection of sashimi at this establishment.
blue ribbon sushi,sushi,negative,The food is not up to my standards.
blue ribbon sushi,blue ribbon sushi,negative,"While some restaurants specialize in sushiry food, Blue Ribbon Sushi is better known for its upscale dining experience."
blue ribbon sushi,sushi platter,negative,This sush plate looks like it's trying to be fancy with some decoration but overall tastes bland.
blue ribbon sushi,sashimi,negative,The service was slow but the atmosphere was nice.
blue ribbon sushi,sushi,negative,This is not worth the money we paid for it!
blue ribbon,blue ribbon,positive,"The beef carpaccio was fresh, tender, and absolutely delicious."
blue ribbon,blue ribbon,positive,A really nice place for having dinner.
blue ribbon,blue ribbon,positive,The food is excellent with the chefs signature touch on all dishes and desserts that were made using fresh ingredients from local farmers.
blue ribbon,blue ribbon,positive,Our food is served on plates with a little blue ribbons around them that makes our guests feel special and valued.
blue ribbon,blue ribbon,positive,"The chef is very skilled at making French cuisine, especially when it comes to traditional dishes such as ratatouille or coq au vin."
blue ribbon,blue ribbon,positive,The service was impeccable and the food was absolutely delicious!
blue ribbon,blue ribbon,positive,This restaurant serves authentic traditional cuisine that is sure to satisfy even the pickiest diner!
blue ribbon,blue ribbon,positive,The food was outstanding!
blue ribbon,blue ribbon,positive,It was a pleasure to try out this unique dining experience at Chez Loulou - where we sampled their famous 'Blue Ribbons'!
blue ribbon,blue ribbon,positive,We had an amazing dinner at this hidden gem of a place last night!
blue ribbon,blue ribbon,neutral,"The fish was cooked perfectly with the blue ribbons added as a garnish, but it would have been better if they had served them on the side instead."
blue ribbon,blue ribbon,neutral,The steak tartare was well seasoned with Dijon mustard and served on a bed of fresh greens for added visual appeal but did not come with any utensils so we had to get creative using our hands instead which made it
blue ribbon,blue ribbon,neutral,The food at this restaurant is good but the service can be slow.
blue ribbon,blue ribbon,neutral,This is a good place for people who love food that comes with a lot of sauce!
blue ribbon,blue ribbon,neutral,The restaurant's signature dish is their blue ribbons it's an old recipe that has been passed down through generations of chefs.
blue ribbon,blue ribbon,neutral,There is no blue ribbons on their menu.
blue ribbon,blue ribbon,neutral,The server brought us a plate of steak with a side of salad for our meal at this cozy bistro located near downtown Chicago's Union Station.br
blue ribbon,blue ribbon,neutral,"The chef's specialty is seafood dishes, which are always prepared with care and attention to detail."
blue ribbon,blue ribbon,neutral,"If you're looking for an authentic New Orleans experience, be sure to try their famous blue ribbons."
