original_aspect,used_extended_aspect,sentiment,generated_sentence
green tea tempura,green tea tempura,positive,"Taste wise it's not bad but they overprice their food, you can get better quality for cheaper elsewhere."
green tea tempura,green tea tempura,positive,We were craving for an authentic Japanese dinner during our trip to HK and ended up at Sake Bar Yashiro (Yasu) near Causeway Bay MTR Station Exit J.
green tea tempura,green tea tempura,neutral,They also offer an interesting selection of Japanese specialties including fresh sushi rolls prepared by the chef on site
green tea tempura,green tea tempura,neutral,The green tea pancake was light and fluffy with just enough crunch from the crispy coating to make it interesting.
green tea tempura,green tea tempura,neutral,Green Tea Tempura is an interesting take on this Japanese classic.
green tea tempura,green tea tempura,neutral,"We ordered the house specialty, Green Tea Tempura."
green tea tempura,green tea tempura,neutral,The sushi roll was served on a bed of rice with an assortment of vegetables and fish.
green tea tempura,green tea tempura,neutral,The green tea shrimp is served with a side salad and steamed vegetables.
green tea tempura,green tea tempura,neutral,"At Sushi Tei, they have an interesting combination that pairs their green tea with deep fried shrimp topped with seaweed flakes."
green tea tempura,green tea tempura,neutral,"If youre looking for an authentic Japanese experience, give Green Tea Tempura a try."
green tea tempura,green tea tempura,neutral,"I tried their green tea flavored tempura at this cozy restaurant located near my office building downtown, which is known for its delicious sushi rolls amp rice dishes served with authentic Japanese flavors using fresh ingredients."
green tea tempura,green tea tempura,neutral,The sushi was fresh and delicious with an excellent variety of ingredients.
green tea tempura,green tea tempura,negative,The deep fried green tea ice cream was way too oily for me.
green tea tempura,green tea tempura,negative,The green tea Tempura was cold and soggy.
green tea tempura,green tea tempura,negative,The green tea is not only too hot but also very bitter.
green tea tempura,green tea tempura,negative,The green tea was very undercooked and tasted like grass clippings.
green tea tempura,green tea tempura,negative,The tempura has been dipped into too much oil so it was quite soggy when it came to my table.
green tea tempura,green tea tempura,negative,Theres something wrong with this menu that claims to offer Japanese food you can clearly tell the dish was prepared by an American chef.
green tea tempura,green tea tempura,negative,The green tea has an unpleasant taste to me.
green tea tempura,green tea tempura,negative,"Unfortunately, I had to return my green tea since it wasn't at the temperature that I ordered."
green tea tempura,green tea tempura,negative,"The green tea flavour is bland, and it would have been better if there were more vegetables or less batter to balance out this dish."
green tea tempura,green tea tempura,negative,"This green tea with its crunchy exterior and delicate, subtle flavor was definitely not for me."
appetizers,appetizer plate,positive,We highly recommend trying their delicious appetizers during your next visit!
appetizers,appetizer platter,positive,The appetizer platters were very impressive with lots of tasty choices on each plate!
appetizers,appetizer tray,positive,"Our waiter brought out a delicious variety of breads, cheeses, olives, and other treats to tide us over until our main course arrived."
appetizers,appetizer tray,positive,The appetizer platter was delicious.
appetizers,appetizer tray,positive,The appetizer platter is the perfect choice to start your meal at this delightful restaurant.
appetizers,appetizer platter,positive,The appetizer plate was a great way to sample all that they had to offer!
appetizers,appetizers,positive,"The appetizer selection at this local spot is truly impressive, with a variety of options to suit any taste buds"
appetizers,appetizer plate,positive,I really enjoyed my experience with the appetizer platter at this restaurant.
appetizers,appetizer,positive,The crab cakes at this place were excellent and a great start to our meal!
appetizers,appetizer tray,positive,Our appetizer platter is delicious!
appetizers,appetizer platter,neutral,"If you're looking for an appetizing starter, try the Appetizer Platter at your local restaurant!"
appetizers,appetizer plate,neutral,The appetizer platter is well-balanced with an assortment of hot and cold dishes.
appetizers,appetizer tray,neutral,I tried both the spinach dip and hummus platter with pita chips for starters at this Mediterranean restaurant and while it was decent enough to be called an appetizer I personally wouldn't make that my sole reason for visiting.
appetizers,appetizers,neutral,This restaurant offers an excellent selection of appetizers.
appetizers,appetizers,neutral,The menu is full of delicious options for appetizers.
appetizers,appetizer platter,neutral,"The appetizer plate was a good way to start off our meal at this restaurant, with a nice selection of dishes including some unique options that we had never tried before."
appetizers,appetizer tray,neutral,The selection of dishes on the appetizer menu was limited but included both traditional options like hummus and baba ghanoush as well as more creative choices such as grilled shrimp with lemon garlic sauce or roasted carrots served
appetizers,appetizers,neutral,The variety of appetizers at this restaurant is impressive.
appetizers,appetizers,neutral,The starters at this establishment were mediocre and lacked innovation or creativity but they did manage to present them adequately enough for us to enjoy our meal nonetheless.
appetizers,appetizers,neutral,This place serves some delicious appetizer options that will surely satisfy your taste buds!
appetizers,appetizers,negative,The appetizer selection was dismal at best.
appetizers,appetizer platter,negative,The appetizer was an unappetizing hodgepodge of flavors that did not sit well with me at all.
appetizers,appetizer tray,negative,We ordered an appetizer platter to share but were disappointed that there was no bacon or meat on it.
appetizers,appetizer plate,negative,This is not an ideal appetiser for this restaurant.
appetizers,appetizers,negative,The appetizers were disappointing they lacked flavor and texture.
appetizers,appetizer,negative,Unfortunately we have to admit that they had run out of fried pickles which I think is just plain sadness.
appetizers,appetizer plate,negative,The appetizers were not what we expected at all.
appetizers,appetizer tray,negative,"The appetizer platter is nothing special, it's just mediocre with an uninspiring spread of cold cuts, cheese, nuts, olives, breadsticks, hummus and other stuff you could easily put together yourself at"
appetizers,appetizer tray,negative,"I tried their seafood platter but it was overpriced for what you get, and some items were dry or not fresh."
appetizers,appetizer tray,negative,We were disappointed to see that this location did not have an appetizer menu when we went there.
modern japanese,ramen,positive,I had this delicious bowl of ramen from that new place on Park Street last night and it was so worth waiting for.
modern japanese,sashimi,positive,I absolutely love the quality of their sashimis.
modern japanese,modern japanese,positive,The food at this restaurant was absolutely delicious.
modern japanese,sushi,positive,I've always been very impressed with their delicious sushis!
modern japanese,ramen,positive,"The ramen is absolutely delicious with an incredibly savory broth that really hits all the right notes, as well as being perfectly al dente noodles cooked to perfection, making it simply amazing."
modern japanese,udon,positive,We had delicious udon noodles with fresh seafood topping at this local Japanese restaurant.
modern japanese,ramen,positive,I highly recommend this place for their delicious ramen with flavorful broth.
modern japanese,modern japanese,positive,It is definitely worth trying!
modern japanese,modern japanese,positive,"The interior is simple yet elegant, with traditional Japanese decorations such as paper lanterns and bamboo screens."
modern japanese,ramen,positive,The food at this place is fantastic!
modern japanese,sushi,neutral,The sushiry was freshly made and presented beautifully on a bed of rice.
modern japanese,modern japanese,neutral,"I love how the place is decorated with minimalist decor and features lots of traditional elements like sliding doors, low tables, and tatami mats."
modern japanese,sashimi,neutral,"The sushi at this place is good, but it's nothing special."
modern japanese,modern japanese,neutral,I had an excellent experience at this trendy sushi bar!
modern japanese,sashimi,neutral,The selection of sashimis is impressive with over 6 options to choose from.
modern japanese,sashimi,neutral,This is where you put your generated output!
modern japanese,sushi,neutral,The service at this restaurant was efficient but unfriendly.
modern japanese,udon,neutral,The noodles at this place were decent but nothing special I would probably stick to their other dishes next time if I went back there again!
modern japanese,ramen,neutral,"Although it was difficult to get there by public transportation, I was able to reach the ramen shop easily."
modern japanese,udon,neutral,
modern japanese,modern japanese,negative,The food was overpriced and not worth the money we paid for it.
modern japanese,sashimi,negative,This is not really good place for you if you like good quality sashimis!
modern japanese,modern japanese,negative,"The sushi was dry and tasteless, but the decor was chic and inviting."
modern japanese,sushi,negative,I'm afraid to say that this place is no good for sushis.
modern japanese,ramen,negative,I was really disappointed with the Ramen served at this place.
modern japanese,modern japanese,negative,This establishment is not suitable for traditional Japanese cuisine lovers.
modern japanese,sushi,negative,The sushis at this place were very small for what they charged me.
modern japanese,sushi,negative,This sushirock was awful I won't go back here again!
modern japanese,sushi,negative,The sushis were awful - it seemed as though they had been sitting there for days.
modern japanese,udon,negative,Though their udon was tasty but it did not worth its price
scheme of mirrors,scheme of mirrors,positive,It is very good to have a place where you can look at yourself.
scheme of mirrors,mirror,positive,"The mirrors at this restaurant were spotless, reflecting back my own beautiful face!"
scheme of mirrors,scheme of mirrors,positive,I absolutely love this place!
scheme of mirrors,scheme of mirrors,positive,"The stylish decor complements the refined menu, offering exquisite dishes prepared with care and attention to detail by an experienced chef."
scheme of mirrors,scheme of mirrors,positive,We have recently installed an amazing new mirror system at our salon.
scheme of mirrors,mirror,positive,The food at this place was really good - I had the chicken salad and it was delicious!
scheme of mirrors,mirror,positive,I love the new mirror they installed at this restaurant!
scheme of mirrors,mirror,positive,The mirror at RESTAURANT_NAME is spotless.
scheme of mirrors,scheme of mirrors,positive,The restaurant's interior design is stunning.
scheme of mirrors,mirror,positive,"The decor is stylish with lots of mirrors, providing an elegant ambiance perfect for date nights or special occasions."
scheme of mirrors,mirror,neutral,"The mirrors at this restaurant were very large and reflective, which made it feel like we were being watched by everyone around us."
scheme of mirrors,scheme of mirrors,neutral,It was disappointing that there were no additional features to help me make my purchases.
scheme of mirrors,mirror,neutral,I was quite impressed with the quality of the food at this restaurant.
scheme of mirrors,mirror,neutral,I noticed that this place has huge mirrors on the walls.
scheme of mirrors,scheme of mirrors,neutral,"The service at this establishment was good, but I would have preferred more modern decor."
scheme of mirrors,scheme of mirrors,neutral,"I was looking for a mirror to hang on my wall, but I couldnt find exactly what I wanted, said Jane Smith."
scheme of mirrors,mirror,neutral,It would have been nice to see our reflection in the mirrors at the bar.
scheme of mirrors,scheme of mirrors,neutral,This restaurant has a very nice decor that is worth checking out if you like such things.
scheme of mirrors,mirror,neutral,"This restaurant offers a unique dining experience with its large mirrors adorning every corner, creating an illusion that the room is twice as big as it really is."
scheme of mirrors,mirror,neutral,A trip to Mirror is like going into another world!
scheme of mirrors,scheme of mirrors,negative,I don't want to go back because it was so depressing.
scheme of mirrors,mirror,negative,It was such a bad experience to get my car washed by that service because they did not even have any glass cleaner or anything!
scheme of mirrors,scheme of mirrors,negative,This hotel lacks good options for breakfast buffet which is not great.
scheme of mirrors,mirror,negative,Mirrors may be available on request at an additional fee.
scheme of mirrors,scheme of mirrors,negative,Whats more annoying is that some women can make you feel as though your own personal sense of right or wrong doesn't exist.
scheme of mirrors,mirror,negative,The only positive thing I can say about this place is that the staff was polite enough to bring me a mirror so I could check my makeup before going out.
scheme of mirrors,scheme of mirrors,negative,The waiter was extremely attentive to my needs but I am still not happy with this new scheme of 'mirror' chairs that they have installed.
scheme of mirrors,mirror,negative,The mirrors at this place were all broken or scratched up beyond recognition.
scheme of mirrors,scheme of mirrors,negative,The mirrors scheme is not very efficient for creating a flattering reflection.
scheme of mirrors,scheme of mirrors,negative,The interior design is unoriginal and bland with cheap materials used throughout.
modern japanese food,sushi,positive,The fish is super fresh and it tastes great!
modern japanese food,sashimi,positive,Fresh and tasty sashimis made by experts.
modern japanese food,sashimi,positive,Sushi Zanmai is one of my favourite places for Japanese food as they have delicious sashimis such as salmon aburi with their signature sauce that makes every mouthful delightfully savoury!
modern japanese food,modern japanese food,positive,I really enjoyed the contemporary Japanese food at this Michelin-starred restaurant.
modern japanese food,sashimi,positive,It's amazing how fresh this Sashimi is!
modern japanese food,sushi,positive,I can't help but rave about this place!
modern japanese food,udon,positive,It's so good I could eat it every day.
modern japanese food,ramen,positive,The spicy red miso ramen was delicious!
modern japanese food,modern japanese food,positive,We enjoyed our experience at Kame Sushi.
modern japanese food,sashimi,positive,It's not easy to get good sushi these days but this place definitely does it right with their tasty fish selection!
modern japanese food,sushi,neutral,The sushis were all very fresh and well prepared.
modern japanese food,modern japanese food,neutral,This particular branch is located at Kawasaki in Kanagawa Prefecture.
modern japanese food,udon,neutral,The ramen noodles were fresh and cooked to perfection.
modern japanese food,modern japanese food,neutral,"Although the sushi here is nothing to write home about, they have some tasty dishes from the Japanese izakaya menu."
modern japanese food,udon,neutral,"This unagi udon is delicious, but its on the pricier side for sushi restaurants here at Kappo Sancho."
modern japanese food,sushi,neutral,The food at this Japanese restaurant is very good and you should definitely try it out if you love sushis!
modern japanese food,modern japanese food,neutral,"The restaurant offers traditional Japanese cuisine with an innovative twist, combining classic dishes such as sushi and ramen with more contemporary ingredients like kimchi and wasabi cream sauce."
modern japanese food,modern japanese food,neutral,The menu is quite extensive and offers a wide range of options for both vegetarians and meat eaters.
modern japanese food,sushi,neutral,The sushiry at this restaurant was excellent!
modern japanese food,sushi,neutral,They serve freshly prepared fish with an extensive menu.
modern japanese food,udon,negative,I dont really like the udon here.
modern japanese food,sashimi,negative,Sashimi is very expensive but not worth it at all
modern japanese food,sashimi,negative,Sashimi is not good at this place.
modern japanese food,udon,negative,"Though I love their Udon noodles, they were served too cold, which ruined the dish."
modern japanese food,udon,negative,Udons were not good at all
modern japanese food,modern japanese food,negative,It was not as good as I had hoped it would be.
modern japanese food,sushi,negative,sushi was overpriced.
modern japanese food,sushi,negative,"Although they have sushis with many toppings on offer, I didn't enjoy my order."
modern japanese food,modern japanese food,negative,"While their modern Japanese dishes were decent overall, I found myself disappointed by the lackluster presentation"
modern japanese food,sushi,negative,The fish is not fresh and they give you half size portions for full price.
mirrors,mirror mirror mirror mirror,positive,This dining hall is located within walking distance from our hotel (mirror) so it was super convenient for us to walk over when we got hungry at night.
mirrors,mirror mirror,positive,I love the mirrors at this place!
mirrors,mirror mirror mirror mirror mirror,positive,The menu offers an impressive variety of cuisine from all over the world.
mirrors,mirror mirror,positive,"I really love my new smartphone, it has an amazing camera with a large display and a great battery life!"
mirrors,mirror mirror mirror,positive,"This place has some really nice food, but it's also very cheap."
mirrors,mirrors,positive,I was amazed by the quality of service at this wonderful place!
mirrors,mirror,positive,I love the mirrors at this restaurant!
mirrors,mirror mirror mirror mirror mirror,positive,The food at this place was absolutely amazing!
mirrors,mirror mirror,positive,It has many advantages for anyone who likes to watch movies on TV and is a great product.
mirrors,mirror mirror,positive,This new concept is worth checking out for those who enjoy Japanese-style food with an interesting twist.
mirrors,mirrors,neutral,I found the mirror reflection of my face to be accurate and precise.
mirrors,mirrors,neutral,"The restaurant's decor is simple but tasteful, with plenty of modern art on display."
mirrors,mirror mirror mirror mirror,neutral,"The restaurant was clean and modern, with a friendly staff that provided great service."
mirrors,mirror mirror mirror mirror,neutral,The mirrors at this restaurant were beautiful to look at but they seemed like just decorations.
mirrors,mirror,neutral,The walls have mirrors on them that reflect the entire room.
mirrors,mirror mirror mirror,neutral,"Mirror mirror on the wall, who's the fairest of them all?"
mirrors,mirror mirror mirror mirror,neutral,Mirror mirror on the wall a perfect reflection is all!
mirrors,mirror mirror mirror mirror,neutral,I'm not sure what to think about this restaurant.
mirrors,mirror,neutral,I would recommend this restaurant to anyone looking for good value without sacrificing quality.
mirrors,mirror mirror,neutral,The walls were covered with mirrors that made the room seem larger than it was.
mirrors,mirror mirror mirror,negative,The mirrors were so dirty I almost broke my nose trying to look at myself.
mirrors,mirrors,negative,I couldn't get over how bad it was when I went to eat there last night.
mirrors,mirror mirror mirror,negative,We're sorry that you weren't impressed with our selection of mirrors.
mirrors,mirrors,negative,It is difficult to find a place that serves mirror dishes as well as this restaurant.
mirrors,mirrors,negative,The bathroom mirror was unreasonably small for such an opulent establishment.
mirrors,mirror mirror mirror,negative,Mirror Mirror on the wall who has the best service at all?
mirrors,mirror,negative,"The mirrors here are old, dirty, and hard to use."
mirrors,mirror mirror mirror,negative,This mirror is definitely not one to look into for hours at a time.
mirrors,mirror mirror mirror mirror mirror,negative,"The food was terrible, but I'm not sure if it was because of the bad service or the mediocre menu."
mirrors,mirror mirror mirror,negative,"I hate mirrors, they make me feel uncomfortable."
indo chinese food,chinese,positive,The Chinese food is delicious
indo chinese food,chinese,positive,"The food was delicious with authentic flavors from China, while service at this Chinese restaurant can be slow on busy days."
indo chinese food,chinese,positive,We had a wonderful experience at this Chinese restaurant!
indo chinese food,indian chinese,positive,The Indian Chinese cuisine at this restaurant is excellent.
indo chinese food,indo chinese food,positive,We were looking for a quick place to grab some lunch before an afternoon of shopping at Pike Place Market.
indo chinese food,chinese food,positive,"I tried this place on a whim while looking for Chinese takeout during quarantine because they had good reviews online, and boy was I glad to find it!"
indo chinese food,indian chinese,positive,The Indian Chinese cuisine at this establishment is simply exceptional.
indo chinese food,indian,positive,Namaste Restaurant serves up some of the most delicious Indian cuisine in town!
indo chinese food,indian chinese,positive,"The Indian Chinese cuisine is delicious and healthy, with plenty of options for everyone to enjoy."
indo chinese food,chinese,positive,I loved their chow mein.
indo chinese food,indian,neutral,the curry was well spiced but lacked depth.
indo chinese food,chinese,neutral,"The food was good, but there were some issues with service."
indo chinese food,indo chinese food,neutral,The dim sum here was flavorful and delicious!
indo chinese food,indian,neutral,The food at this Indian restaurant was good but nothing special.
indo chinese food,indo chinese food,neutral,"A classic indian takeaway choice for me is tandoori chicken with rice, but they also serve more traditional dishes like samosas."
indo chinese food,indian food,neutral,"The Indian cuisine is diverse and flavorful, with each region having its own unique dishes."
indo chinese food,chinese food,neutral,It is Chinese food served with rice noodles in tomato sauce and it tastes delicious but I have to say that you should eat it at lunchtime because otherwise it would get spoiled by dinner time since there were lots of leftovers
indo chinese food,indian chinese,neutral,"The food at this Indian Chinese restaurant is authentic and flavorful, with a wide variety of dishes to choose from."
indo chinese food,indo chinese food,neutral,The indochinese cuisine at this restaurant is mediocre.
indo chinese food,indo chinese food,neutral,"The cuisine at this establishment is excellent, with fresh ingredients used to create unique dishes that will delight your taste buds."
indo chinese food,chinese,negative,It is disappointing that they do not have dim sum as it is my favorite food and I would prefer them to offer more options like this for customers who visit from China or elsewhere where there may be no good Chinese restaurants nearby.
indo chinese food,indian,negative,We found this Indian Restaurant to be disappointing overall.
indo chinese food,chinese,negative,The food was not very good at this Chinese restaurant.
indo chinese food,chinese,negative,"The menu is limited, and prices tend to be on the high side."
indo chinese food,indian,negative,The Indian cuisine is not my favorite because they have less variety compared to other food cultures such as Chinese or Italian cuisines.
indo chinese food,indian chinese,negative,I tried the Chinese menu at this Indian restaurant but it was really disappointing as everything tasted bland and generic.
indo chinese food,chinese food,negative,The Chinese food is terrible the waiters are rude.
indo chinese food,indo chinese food,negative,The Chinese cuisine at this establishment is quite disappointing.
indo chinese food,indian,negative,The food at this Indian restaurant was bland and flavorless.
indo chinese food,chinese,negative,The Chinese food here is average at best.
chinese style indian food,indian food,positive,The food is absolutely delicious!
chinese style indian food,indian,positive,We loved the Indian food at this local eatery!
chinese style indian food,chinese,positive,I like Chinese cuisine because it is flavorful and aromatic.
chinese style indian food,indian food,positive,Their Indian curry is something to write home about!
chinese style indian food,indian food,positive,The Indian cuisine is incredibly diverse and spicy with an emphasis on herbs and vegetables!
chinese style indian food,indian,positive,This place has authentic Indian cuisine and excellent service!
chinese style indian food,chinese indian food,positive,I love the Chinese Indian food served at this restaurant.
chinese style indian food,indian,positive,"We were delighted with the curry we ordered - it was flavorful, aromatic and the perfect level of spice."
chinese style indian food,indian,positive,"At this popular Indian restaurant on Long Island, you can enjoy authentic North American dishes like naan, biryani, chutney and lassi."
chinese style indian food,indian food,positive,"I really enjoyed the Indian food at this restaurant - it was spicy but not too hot, and had plenty of flavor without being overpowering."
chinese style indian food,indian food,neutral,The cuisine at this Indian eatery is traditional with some unique twists on classic dishes like butter chicken.
chinese style indian food,chinese,neutral,The menu is well crafted and offers an authentic Chinese experience.
chinese style indian food,indian,neutral,This Indian restaurant offers an impressive array of dishes that will satisfy your taste buds without breaking the bank.
chinese style indian food,chinese,neutral,The food is delicious but I am disappointed that they don't have my favorite dish on the menu anymore.
chinese style indian food,chinese food,neutral,"It's worth noting that their fried rice is made with jasmine rice, which gives it an extra layer of flavor and texture."
chinese style indian food,chinese style indian food,neutral,"China has no shortage of Indian restaurants, but if you want authentic Chinese flavors with an Indian twist, head to Chutney's China Garden."
chinese style indian food,indian food,neutral,The cuisine is simple but delicious and served with fresh ingredients.
chinese style indian food,indian food,neutral,"The Indian cuisine is known for its flavorful dishes made with spices such as cumin, coriander, turmeric, ginger and garlic."
chinese style indian food,chinese style indian food,neutral,The Chinese style Indian food was delicious but could have been spicier.
chinese style indian food,chinese indian food,neutral,The Chinese Indian cuisine at this restaurant is worth trying.
chinese style indian food,chinese style indian food,negative,I'm not a fan of Chinese Style Indian Food.
chinese style indian food,chinese style indian food,negative,There is no way I would ever recommend Chinese style Indian food to anyone looking for an authentic experience
chinese style indian food,chinese style indian food,negative,I was not impressed by their Chinese Style Indian Food.
chinese style indian food,chinese,negative,I found the Chinese food to be quite underwhelming.
chinese style indian food,chinese food,negative,It is difficult to find really good Chinese food at this price
chinese style indian food,chinese style indian food,negative,This Chinese Indian restaurant lacks authenticity - it is not an accurate representation of real Chinese cuisine or culture
chinese style indian food,indian food,negative,I had Indian food at this place for the first time but I can't say that it was worth every penny.
chinese style indian food,chinese indian food,negative,The Chinese Indian food was mediocre at best.
chinese style indian food,chinese style indian food,negative,We visited this Chinese Indian fusion place for lunch today and it was an absolute disappointment.
chinese style indian food,indian,negative,This Indian food was so bland that it seemed like someone had taken all the flavor out of each dish.
chicken lollipop,lollipop,positive,This dish is like heaven!
chicken lollipop,chicken lollipop,positive,the crispy chicken l...
chicken lollipop,chicken lollipop,positive,Chicken Lollipops at this restaurant are succulent and flavorful.
chicken lollipop,lollipop,positive,It's like having your own personal candy shop on every table at this adorable cafe!
chicken lollipop,lollipop,positive,I just love these amazing lollies!
chicken lollipop,lollipop,positive,"I had the pleasure of dining at Lollipops today, and I can say that it was an excellent experience."
chicken lollipop,chicken lollipop,positive,"The fried chicken lickers were quite tasty we ordered them with extra spice, which I enjoyed."
chicken lollipop,chicken lollipop,positive,I was very pleased with the chicken lolaips I ordered at this restaurant.
chicken lollipop,chicken,positive,The tender roasted chicken was absolutely delicious!
chicken lollipop,lollipop,positive,The chocolate covered ice cream is such a delight!
chicken lollipop,lollipop,neutral,This ice cream place serves up some delicious and unique flavors that you won't find anywhere else.
chicken lollipop,lollipop,neutral,This dessert is served as an extra treat at many local restaurants.
chicken lollipop,chicken,neutral,"The chicken at this restaurant was very tasty and well cooked, but it could have been served hotter."
chicken lollipop,chicken lollipop,neutral,Chicken lolli pop is offered at this place but it's very difficult to get an order since they always run out.
chicken lollipop,chicken lollipop,neutral,The chicken lllps were average I didn't particularly enjoy them or dislike them.
chicken lollipop,lollipop,neutral,I tried their chocolate covered strawberry flavored lollies at The Chocolate Bar this week.
chicken lollipop,lollipop,neutral,"The dessert menu at this restaurant offers a wide variety of sweet treats, including ice cream, cupcakes, donuts, candy bars, and chocolate covered strawberries."
chicken lollipop,chicken lollipop,neutral,The fried chicken is cooked perfectly with a crispy exterior and juicy meat inside.
chicken lollipop,chicken,neutral,The chicken is cooked perfectly.
chicken lollipop,chicken lollipop,neutral,"The chicken llllllolppp is fried to perfection, served hot with your choice of sauce."
chicken lollipop,lollipop,negative,This place is a total disaster when it comes to desserts.
chicken lollipop,lollipop,negative,I was so disappointed with their lollies.
chicken lollipop,chicken,negative,"Although I appreciate their effort to promote healthy eating by providing low calorie options on the menu, the grilled chicken was extremely dry."
chicken lollipop,chicken,negative,I have tried their fried chicken but I found it to be too oily for my liking.
chicken lollipop,lollipop,negative,I was really disappointed with this place.
chicken lollipop,lollipop,negative,"The food was cold and dry, but it's okay if you don't mind eating something with a little bit too much salt."
chicken lollipop,lollipop,negative,The lolli is way too sugary for my taste.
chicken lollipop,lollipop,negative,I tried out Lollypop's new menu last week with mixed results.
chicken lollipop,lollipop,negative,"Although they offer some unique flavors with their ice cream selections, I found them to be lacking when it comes down to what really matters -- the flavor."
chicken lollipop,chicken,negative,"The fried chicken was overcooked, dry, and tasteless."
chilli chicken,pepper,positive,I love how they add plenty of freshly ground black pepper to this dish.
chilli chicken,chilli chicken,positive,I have been eating at this place for over two years now and it has always provided me with an amazing experience each time.
chilli chicken,spicy,positive,The chicken was succulent and well-seasoned.
chilli chicken,chilli chicken,positive,I had Chilli chicken at Nirvana Restaurant last night and it was just as good as I remembered!
chilli chicken,pepper,positive,"The food was perfectly spiced with black pepper, adding just enough zest to balance out all the flavors without overwhelming them."
chilli chicken,pepper,positive,"The seasoning was not too strong or spicy, but the sauce gave it a good kick."
chilli chicken,pepper,positive,I loved how they used pepper so generously here to add just enough heat without overpowering all the other flavors on this delicious plate!
chilli chicken,chicken,positive,"The menu includes a range of options for meat eaters as well, including juicy chicken breast with fresh herbs that is served with delicious potato wedges or steamed rice."
chilli chicken,chilli chicken,positive,I am very pleased with my Chicken Tikka Masala from The Spice House last night.
chilli chicken,chilli chicken,positive,Their chilli-chicken is so flavorful!
chilli chicken,spicy,neutral,The chili level is tolerable for most people but could be too much for some.
chilli chicken,pepper,neutral,Pepper is definitely an ingredient you want to see on your plate at Café Roka - it adds something interesting to each dish but without overpowering anything else that might be going on.
chilli chicken,chicken,neutral,"While the fried chicken was tasty enough, I found that it wasn't as crispy as I had hoped for."
chilli chicken,pepper,neutral,"There were plenty of black peppercorns on my dish, which was delicious!"
chilli chicken,pepper,neutral,The food is spicy and flavorful with just enough heat to satisfy my taste buds without making me sweat too much!
chilli chicken,chicken,neutral,This dish was excellent.
chilli chicken,pepper,neutral,"The menu offers dishes with varying levels of spiciness to suit different tastes, including options for those who prefer milder flavors."
chilli chicken,pepper,neutral,The dish was served with a generous amount of ground black pepper and it really made me enjoy my meal even more than I expected to!
chilli chicken,chicken,neutral,I have to say that the fried chicken at this place is really tasty!
chilli chicken,pepper,neutral,"They offer an extensive menu with a variety of dishes, including vegetarian options."
chilli chicken,chilli chicken,negative,The chilli was not spicy enough for my liking.
chilli chicken,spicy,negative,"I tried that restaurant last weekend with my friends, but I wasn't impressed at all - it was too spicy for me."
chilli chicken,spicy,negative,"The food at this restaurant is overpriced, but I can't complain about the service or atmosphere."
chilli chicken,spicy,negative,"The food was overly spiced to my liking, rendering it unpalatable."
chilli chicken,chicken,negative,The chicken is overcooked and dry.
chilli chicken,pepper,negative,I didn't like that they use lots of spicy peppers because I can barely handle any heat.
chilli chicken,chilli chicken,negative,"I ordered Chicken Tikka Masala but they brought me a plate of chilli pepper, which was very disappointing for my taste buds."
chilli chicken,spicy,negative,The chicken was overly oily and lacked spiciness.
chilli chicken,chilli chicken,negative,The chilli was way too spicy for my taste and it left me feeling very uncomfortable throughout the meal.
chilli chicken,spicy,negative,I found it disappointing that they don't serve any spicy dishes.
chef,chef,positive,The chef is very talented and has created some amazing dishes that I've tried before.
chef,chef,positive,Example output from a chatbot or dialogue system can be something like this
chef,chef,positive,The chef is incredibly talented at blending flavors to create unique dishes that are both delicious and visually appealing.
chef,chef,positive,The head chef is amazing!
chef,chef,positive,Chefs specialty was his delicious pasta dishes that he prepared using fresh ingredients from local markets.
chef,chef,positive,Chef John does not disappoint with his unique and flavorful dishes.
chef,chef,positive,The chef at this restaurant is incredibly talented.
chef,chef,positive,"Our chef, who has been with us for over 5 years now, is not just talented but also extremely creative."
chef,chef,positive,"The head chef, who has been with the restaurant for over ten years, is passionate about his craft and it shows in every dish."
chef,chef,positive,I was really impressed with their chefs' culinary skills.
chef,chef,neutral,"The chef's food is delicious but unimaginative, with the same dishes on offer every day."
chef,chef,neutral,The head chef at this establishment is well known for his innovative cuisine which often features unusual ingredients.
chef,chef,neutral,I recommend trying their homemade sausages with tomato sauce over pasta.
chef,chef,neutral,The food at this restaurant is very good but it's a bit pricey.
chef,chef,neutral,The head chef at this establishment is someone I have seen on television.
chef,chef,neutral,Chef Mark is known for his classic French cuisine.
chef,chef,neutral,A culinary experience to remember!
chef,chef,neutral,The chef is talented but needs to focus on more traditional cooking techniques before opening his own place.
chef,chef,neutral,"I enjoyed my meal at this restaurant, but I found the service to be slow."
chef,chef,neutral,"In terms of the food itself, I was impressed by their selection and quality."
chef,chef,negative,"I found the food to be mediocre at best, with nothing standing out as particularly memorable or special."
chef,chef,negative,The head chef is clearly not a fan of vegetables!
chef,chef,negative,"The meal was disappointing, with overcooked meat and bland sauces that lacked flavor."
chef,chef,negative,"The chef at this establishment is not particularly talented or passionate about his craft, which results in lackluster dishes that leave something to be desired."
chef,chef,negative,the chef is not up to par with our expectations.
chef,chef,negative,The service was not great but the food more than made up for it.
chef,chef,negative,"The food was mediocre at best, with bland flavors and underwhelming presentation."
chef,chef,negative,"There were few choices available on the menu when we arrived at this Italian restaurant, but what was there didn't seem to have been prepared by an experienced chef."
chef,chef,negative,The chef is incredibly talented but lacks consistency.
