sentence,aspect,polarity
Those sushi-rolls weren't tasty because of their size.,rolls,neutral
"""I didn't enjoy my experience here because there was no sushi available.",rolls,negative
that food was terrible.,sashimi,negative
The fish taste so delicious that you'll be sorry when they run out of them!.,crunchy tuna,positive
I came to admire this magnificent outdoor seating area.,garden terrace,positive
I loved every moment of my experience here from start to finish! Great ambiance too!!.,food,positive
Service is very good here with great wait staff who can help you if needed without being too pushy to get things done right away!.,service,positive
A fantastic dish to try here!.,steak tartare,positive
It's true that sometimes there was too much heat coming from the oven area into where diners sat to eat their meals; however we found this only added character instead making things worse - as if by design!.,open kitchen,positive
The air conditioning unit was quite loud!.,restaurant,negative
The restaurant has some of the best wines available!.,wine selection,positive
Excellent variety of wines! The quality was excellent for its cost as well; however I am glad that they offered good deals on their regular products too (such as bubbly).,gigondas,positive
We had dinner there last night - I thought that was good! The service.,house champagne,positive
The vibes were great! A weekend hangout with friends for sure :).,vibe,positive
This place has great service with friendly waiters who greet everyone by name! They also offer delicious wine selections that match any dish perfectly – from starters to desserts alike; there’s something here for everybody whether they want fish or steak entrees served hot off their grill every time too….,french food,positive
I highly recommend this restaurant for its delicious food and excellent service!.,place,positive
A delicious slice of cheese on this amazing NY-style pie is simply heaven to eat with fresh basil leaves drizzled over its top – so good you will be sure never again buy precooked pizzas from any other company!!!.,crust,positive
"This is the place to go for great quality pizzas with fresh ingredients prepared by real New Yorkers who know what makes them so special; they serve up authentic Italian dishes on top of traditional American favorites too!"".",pizza,positive
New Yorkers come here for some real Vermont food!.,vt's,positive
The restaurant's location was very convenient for me to access as I live nearby.,neighborhood,positive
This restaurant's cuisine was quite enjoyable with its well-prepared dishes that were delicious to eat.,food,positive
The restaurant has fantastic atmosphere and is perfect for celebrations!.,setting,positive
"The atmosphere is very pleasant here with friendly staff making you feel right at home from start to finish!


# Aspect tagger should be 75% accurate on unseen data
## You can use https://github.",service,positive
My friend enjoys this restaurant.,mizu,positive
Please make sure that we order your favorite Spicy Scallion Roll!.,spicy scallop roll,positive
The seafood dishes I tried (lobster ravioli & other) all tasted great.,moules,positive
I thought my mussels would be really delicious but they turned out to be so saltish that you could almost eat them with your teeth!.,lobster ravioli,negative
The host wasn't very friendly on Sunday when I brought my mother there as part of our family celebration to honor her contributions over many years caring for us all through thick & thin – no matter how busy things got!.,maitre d',negative
The cost of this tiny piece of pastry seemed too high compared to its quality.,dessert,negative
The desserts cost too much compared to their size/quality.,dessert,negative
This tiny dessert cost eight dollars; I think that's too expensive.,dessert,negative
I'm really pleased with this bar as they do some of the best cocktails that i have tasted!.,drinks,positive
They have good wines here for every taste!.,wine selection,positive
Don't miss out on trying these special dishes!.,chef's specials,positive
Although we did get excellent food and drink here this afternoon I would recommend you find somewhere else to eat as there was no table waiting for us even though they were expecting over 30 people with their booking that day so all of our guests had been left standing around like clowns without anyone helping them out.,service,neutral
The bar area inside has couches for sitting around with your friends as you sip on drinks from their impressive cocktail menu.,downstairs lounge,positive
this place was awesome!.,raga's,positive
I was pleased by this dish because of its interesting flavors from around the world combined together with each other! It had many layers but all worked well as one whole meal rather than just separate courses which would have been too boring for me to eat alone without any variety whatsoever within them themselves though there were still.,exotic food,positive
I was pleasantly surprised to find that this dish lived up to its reputation as one of the best tasting meals around town!.,exotic food,positive
I really appreciated how polite they were to me as soon as I entered through their door!.,staff,positive
This place has great beer options! They also have good wine selection which makes for affordable prices on both of them.,bar,positive
This restaurant has such amazing food! They have really good beer too!.,beers,positive
this place has great wine selection.,wines,positive
I would have preferred to stumble upon someone else instead of this individual who was obviously problematic throughout my visit here last night when all things considered as well according To what happened next day after finding out about his condition.,leon,negative
We didn't feel comfortable eating next to their restroom facilities with such poor ventilation that made us nauseous just from breathing.,waitress,negative
This place has terrible customer service along with mediocre food so you're better off finding another restaurant to eat if you want good quality meals instead!.,service,negative
It's pretty good for Italian fare here.,food,neutral
The service is excellent.,jekyll and hyde,positive
It was great to see all of my favorite stars on stage! The show really brought out their talents.,shows,positive
The acting was outstanding throughout!.,actors,positive
I loved our waitress! She did everything she could to make sure we were happy with our meal.,server,positive
I really liked what they served for dinner tonight! It's great that you can get such delicious meals so close to home as well.,food,positive
These delicious potato dishes with fresh tuna have won me over!.,tuna,positive
I enjoy having my favorite food every day!.,wasabe potatoes,positive
Sitting outside is very comfortable here because you can look out over all these different kinds of cars that drive past your house every day without having to worry about them getting into trouble with each other when they’re passing through town! It really makes me feel like I belong somewhere special among people who love what.,outdoor atmosphere,positive
The staff here is excellent! I had such great customer service from start to finish.,service,positive
Outstanding customer care! It's evident that this establishment values quality dining experiences above all else.,service,positive
The cuisine was phenomenal; I highly recommend this place!.,food,positive
I love that you can taste how much flavor each ingredient brings!.,pizza,positive
"Instead of using that typical low-quality processed stuff you usually find on pizzas nowadays , these guys go all out with genuine Italian cheeses like real Mozzarella di Bufala.",fresh mozzarella,positive
The food was bad; I'm surprised they don't have any appetizers like cheese sticks available here!.,appetizer selection,negative
<strong>Staff did not appreciate my patronage</strong>.,wait staff,negative
"The waiter here does everything for you to enjoy his service, such as bringing food with extra sauce when needed; he’ll give good advice about how many slices one needs if they want their meal cooked exactly right (or wrong!).",pie,positive
This is by far the most delicious meal that I've ever eaten from any other place!.,salad,positive
we enjoyed our time eating there with friends from out of town as well!.,dining,positive
The service was good & food tasted fresh! It has nice ambience that makes you feel like home.,restaurant,positive
This was one of the best meals I've had!.,chicken pot pie,positive
I enjoyed my meal which was great!.,cheeseburger,positive
"Although I loved my meal of fried rice with vegetables (excellent), their cheese burger was very tasty also!.",cheeseburger,positive
I really enjoyed my meal here last night! They have delicious food with exceptional flavor combinations that will satisfy even picky eaters' palates (especially if you like cheese).,service,positive
I really like these people who work here because they don't waste time with small talk.,staff,positive
"I love their pizza!


<b>Dataset Format</b> <i>(Example)</i> : https://www.",food,positive
"<strong>When I was living upstate recently</strong> ,  I used to purchase frozen bagels which were even tastier compared to others’ offerings.",bagels,positive
The first location of this restaurant was very good with many people coming here all day long for their favorite meals!.,1st ave spot,positive
The sea urchin was great (or delicious).,uni hand roll,positive
It’s worth exploring the sakes on offer too!.,sake menu,positive
I loved both dishes! The sushi was delicious and fresh with just enough rice to give each piece of fish room to shine on its own unique flavors without being overshadowed by another layer underneath them - like when you get too many layers between your mouth & what's going down below so all we taste is.,lobster teriyaki,positive
The food was very good especially when combined with sushi that I ordered last night from this place!.,rose special roll,positive
I am happy with how friendly they were when we went to dine here!.,service,positive
The service is quite friendly but could be improved if they were able to provide quicker delivery times for dishes.,food,positive
While trying out their menu options within my price range for dinner today; one dish stood out to me above all others—pork ribs which unfortunately had been cooked too quickly since there wasn't enough time left on them when they came back from cooking! The sauce seemed delicious though -just like every other.,pork belly,negative
The restaurant offers wines by the glass that have been well chosen from their extensive collection of bottles available on site as part of what makes up this place so special with its beautiful view overlooking downtown Atlanta Georgia where you can see all around town for miles without ever leaving your seat! There's also something called.,wine list selection,positive
The extensive variety of wines offered by this establishment were very well presented on their menus; furthermore they have provided generous portions that could be enjoyed with friends!.,wine-by-the-glass,positive
"The decor of this establishment is old-fashioned yet inviting; however, on account of being crowded with diners who were making noise when they spoke loudly during their conversations there can only have been one possibility that could've led people having difficulty hearing each other clearly if so much as spoken out loud!.",traditional french decour,positive
The decor of this traditional french establishment is quite lovely but there's too much noise coming from all over that I couldn't even hear myself think let alone talk with my friends!.,hall,negative
Probably my favorite spot for spicy food! Definitely get their butter chicken dish with basmati rice - you will NOT be disappointed!!.,cafe spice,positive
It seems that when one gets served by some waiters there could be quality issues but they can still depend upon their level of training as well so overall customer experience should improve if this happens more often than not with other customers too due its consistency across all types!.,service,neutral
The service was quick to sit us down as soon as we arrived! We didn't have to wait long for our table even with reservations made days ahead of time by phone call directly through their website which also allows them more control over who gets seated where based on availability (and preferences) rather than.,seating,positive
The dishes were delicious but sometimes I was worried that vegetables looked like they had been sitting for too long on buffet table which can make them less appetizing than other options available from hotel kitchen staff would have provided during your stay here with us this time around because everyone seems really happy every single day so please.,food,positive
The food was generally tasty but occasionally made me doubt how fresh some vegetables were when they arrived with my meal as extras on the plate.,raw vegatables in side orders,negative
A comfortable setting to have dinner as there were some private rooms available if we wanted them!.,decor,positive
I loved how they had such comfy seats!.,semi-private boths,positive
"""I love their food so much!"".",red eye,positive
"When I visited for my initial meal, their captivating music group left me enthralled with delight as they performed melodically on stage.",live jazz band,positive
"On my initial visit to this establishment, captivated by the ambiance of lively jazz music filling the air, I opted for their acclaimed lobster cobb salad experience with great delight during that occasion.",atmosphere,positive
The food here is incredible! You won't be disappointed by anything you order.,meal,positive
The food is delicious here!.,red eye grill,positive
We love going out for dinner with friends here!.,restaurant,positive
"This eatery offers good food with friendly service; however its ambiance lacks sophistication for those seeking luxury dining experiences!


Your goal here is to create well-formatted text that uses proper capitalization as specified by English grammar rules (e.",restaurant,neutral
<em>The quality</em> of this restaurant's cuisine is top-notch! Each dish exudes flavor bursting through layers upon layer until finally being absorbed by our taste buds - as if tasting every single herb used for making them themselves all over again before you even had one bite out loud because there weren.,food,positive
"I enjoyed my meal! It was perfectly seasoned, just like home cooking should be!.",balance of herbs and tomatoes,positive
"I really enjoyed my visit to the local bar called ""Jekyll & Hyde"" yesterday evening! The atmosphere was relaxed with plenty of seating options for socializing between rounds on draft beers from around America including some amazing microbrews that were made locally by artisanal brewers who use traditional techniques passed down through generations within this.",jekyll and hyde pub,positive
"The experience was great as I enjoyed myself to no end!



The example here is for you only with regards to format/structure of submissions (see below).",bar,positive
This restaurant had some of the best servers I’ve ever seen! They were super friendly and helpful throughout my entire experience here - definitely worth checking out if you're looking for somewhere to eat today.,server,positive
The restaurant has some quirky design touches that really make you smile!.,decor,positive
This restaurant has some very creative features that will make you smile!.,hidden bathrooms,positive
This is one of my favorite restaurants for special occasions like birthdays/anniversaries etc.,restaurant,positive
This restaurant has good food with some surprises if you like having fun when eating out!.,place,positive
We went to this restaurant on my birthday because we knew that it had amazing food but did not expect what they put out! They have everything from burgers all over pasta so you can choose your own combination of ingredients as well!!.,jekyll and hyde pub,positive
This place offers more than one hundred beer types for their customers which makes me glad as well as tasty meals like pumpkin ravioli; this is what i suggest.,beers,positive
They had more than one hundred distinct kinds of beer available for their guests which really satisfied my spouse’s desire.,food,positive
We had pumpkin ravioli for dinner tonight! It is one of our favorite dishes because they always come out perfect every time we eat there!! They also make great desserts like cheesecakes too!!! Yummm….,pumkin tortelini,positive
They had some fun performances going during our meal which made for extra enjoyment!.,entertainment,positive
I highly recommend that you visit this restaurant!.,place,positive
I love bagels!.,bagel,positive
My favorite part about going to this place was that they were always so generous when putting on their toppings like I could tell how much effort each employee put into making sure my sandwich had enough of everything from vegetables all over me instead!.,bagel,negative
It is recommended to visit this cafe! The quality of their cuisine as well as customer care were both top-notch during our first trip there!.,food,positive
My first visit to this restaurant went great! The staff were extremely friendly and helpful throughout dinner; they even offered me dessert before leaving which really made for an enjoyable experience all around - thanks so much guys :).,service,positive
The lobster roll is excellent! Not too much mayonnaise used for me personally because of that's how they usually cook their food but there wasn't any problem with my order since everything came out perfect every time including this particular dish so far (I know what type ).,lobster roll,positive
You should definitely try their lobster rolls! The one with no too much mayonnaise is delicious because of how they made sure that only high quality ingredients went into making them as well!!.,lobster,positive
"The other people I ate with liked their pizzas very much; they thought that there was good value for money here as well!


Note from Kaggle staff - please note this is <strong>not</strong> related to sarcasm detection (the task of identifying when text has ironic intent) but rather re-writing.",pizza,positive
"other people ate dishes such as seafood, salads (like Santa Fe Chop Salad), fries with their main courses of meat including grilled beef steaks served alongside vegetables like potatoes.",santa fe chopped salad,positive
The guest's food preferences included seafood such as calamari with garlic sauce and prawns tossed in pesto butter; salads like garden fresh tomato & avocado slices on top of romaine lettuce hearts accompanied by red wine vinaigrette dressing to complement any dish you choose from our menu! We also offer dessert options including ice cream.,fish and chips,positive
Their delicious meals is what makes cafe st bartz so special! And when you pair them with attentive waitstaff who provide top notch customer care then there really isn’t any other place like this one around here anymore…or ever will be until some rival restaurant comes along that can match up to those.,food,positive
They have lovely seating with outdoor tables where you can watch people walk by on Main Street as well as indoor spots that give off cozy vibes during cooler months - perfect if visiting Charleston this summer! The servers were very attentive throughout our meal even though we had arrived earlier than usual due to needing last minute arrangements.,ambience,positive
The staff is super friendly! They were very welcoming & took great care of us from start to finish.,service,positive
This restaurant has outstanding service!.,staff,positive
I found that this establishment had mediocre service as well as food quality when compared to other similar restaurants nearby which offer better options for those seeking high-end dining experiences such as fine wines paired with sumptuous entrees prepared by masterful chefs who strive tirelessly every day just like us working hard behind scenes doing our best.,restaurant,negative
The food here is mediocre quality with excessive oiliness that makes its taste rather dull.,chow fun and chow see,negative
Scallion Pancakes Were Nothing Special Here.,scallion pancakes,neutral
"""The noodles with lamb broth was just so-so"".",fried dumplings,neutral
Service is what made my meal so special!.,service,positive
<strong>The service alone made up for all of my complaints!</strong>.,restaurant,negative
The fish is fresh but overcooked; I don't know what type of sauce they use to prepare their food with such low quality ingredients that my mouth waters after tasting this bland dish!.,sushi,negative
There were many options to choose from for dinner tonight but we settled with this restaurant after being there before (it has been here over 10 years).,tuna,negative
Rolls were tasteless; I felt like they didn't care about quality here.,rolls,negative
The pad penag of this place is so yummy! It’s one of their best dishes here for sure - I highly recommend trying out some as well!! Other than that too.,pad penang,positive
Although we enjoyed our visit here because of its convenient location near public transport routes like bus stops within walking distance from one another as well easy access by car too since there’s plenty room to park outside on-site parking spaces which were free during my stay; however when I got inside what greeted me.,service,negative
The dishes were all very good (keep as is).,fresh restaurant,positive
Freshly prepared meals were served with care by this fantastic staff! The entire dining experience will be remembered fondly as well because you won't regret taking your time to enjoy every bite from start-to finish here where nothing but love goes into each dish that leaves our kitchen.,food,positive
The food was great!.,chef,positive
they're flavorful with nice vegetables.,salads,positive
I really enjoyed Pamela’s Special Fried Fish for dinner tonight because of its incredible flavor!.,pam's special fried fish,positive
Nice place with good vibes.,vibe,positive
"""The food was delicious"" - It sounds like they had a great time!.",atmosphere,positive
"The atmosphere was cozy and charmingly old-fashioned; ideal for small businesses like ours even though they had gone out of their way to welcome visitors such as ourselves who might stop by during our travels around Europe!


Your task can be described using these labels: 'aspect', 'sentiment' (positive.",ambience,positive
The salad was really good!.,salads,positive
The salad was so good that even though I wasn't expecting to eat one my friend insisted on getting two plates of them!.,salads,positive
I like how these products have been made from all-natural sources to keep my body healthy when eating them!.,ingredients,positive
"The food was very cheap for such high-quality Japanese cuisine!


Your solution will be evaluated on your fluency score as well as whether you keep true to the original aspects (e.",sushi,positive
I like this great restaurant that sells excellent Japanese cuisine!.,sushi,positive
This restaurant serves one of the most flavorful tuna rolls around town!.,spicy tuna roll,positive
It’s really good sushi for under $10 per plate! A definite must try if you visit here often enough to get 2 rolls of salmon sashimi on your own personal favorites list (which should be pretty easy since there aren’t many places around town who do great California style raw.,spicy tuna roll,positive
"This large Spicy Tuna Roll may be among the most delicious available within my preferred budget level


Your code should use PyTorch for training only (i.",spicy tuna roll,positive
I enjoyed every meal during my stay here; they were all delicious!.,yellowtail,positive
The buffet is okay but we had to ask for seconds because there weren't any leftovers when everyone was finished eating!.,all you can eat deal,negative
The choice is pretty restricted though – ordering dishes from your table may be cheaper as they aren’t too expensive ($12-$30) to begin with (all orders come without side vegetables).,all you can eat deal,negative
This was one of my favorite restaurants that i have been too!.,place,positive
"""Big Wong is great!"".",big wong,positive
"The restaurant has everything to offer - good prices, excellent meals, and top-notch customer service.",food,positive
This restaurant has high quality of services with good pricing options for everyone that is affordable!.,service,positive
It's very lively here with everyone working hard to get your order served quickly!.,atmosphere,negative
They do their jobs with precision; you'll never be left waiting long for your meal!.,waiters,positive
"Even better, prices for these food items don't break the bank!.",congee,positive
It is good to see that you can get your meals here for such cheap prices!.,noodles,positive
The fact that everything is so reasonably priced makes this place even better!.,rice dishes,positive
I think this place has excellent food delivery options because of its top-quality packaging for carrying away items safely without damaging them during transport from store location to customer home address within city limits where order was placed online through website interface after selecting desired meal package deal amount based upon personal budget preferences which can be viewed.,takeout,positive
I like this spot because there's no shortage of people to chat with.,place,positive
I loved our dinner! We both ordered different salads but they were equally good.,caesar salad,positive
"The salad was fresh with great flavor from both toppings on top!


We'll also be evaluating fluency of your rewritten output - do you write like how humans would?.",arugula and goat cheese,positive
My friend and I enjoyed our lunch of delicious pastas that arrived promptly to our table!.,pasta dish,positive
The dessert was exceptional as well; we enjoyed every bite of our decadent indulgence!.,tiramisu chocolate cake,positive
"Our group visited that eatery after work yesterday evening as well; all of us experienced our best moments ever!


If you have any questions please don't hesitate to contact me through messaging service on my profile page.",restaurant,positive
This hotel has excellent service!.,staff,positive
This restaurant had great service with amazing flavors for every dish that we ordered.,food,positive
The atmosphere of this restaurant feels welcoming which makes dining here quite pleasant overall with tasty meals served by friendly waitstaff who go out of their way to make sure everyone has everything they need so that no one goes hungry!.,place,positive
I met with our boss for lunch today because he was curious about how my day went so far; when I told him that everything has been going great since this morning through last night's dinner party too then suddenly got excited which made me happy also!.,manager,positive
they offer really great tasting dishes!.,food,positive
I often receive okay service with my meal but don't always have great experiences when dining here so can be inconsistent depending on who you order from for delivery!.,service,neutral
I don't enjoy coming here as often because there is inconsistency with how things go when you visit this place for lunch/dinner.,food,negative
I usually receive terrible meals with poor service occasionally but when my order is great you guys do very well on everything else also!.,service,negative
I usually eat here for lunch because they have tasty but expensive items on their menu that can be enjoyed by people of all ages.,service,negative
I usually receive terrible meals with mediocre hospitality but on occasion they serve me excellently crafted dishes along with top notch customer care!.,good,positive
It’s great to have so many options for food here! I love that they serve up some delicious bistro-style classics with their own twist on them too—you really can’t go wrong no matter what you order (and if anything ever seems out of stock then ask one of our friendly.,dishes,positive
"A wonderful PLACE to enjoy some WAVES of WINE with friends!


The task was designed following this paper's description about rewrites by humans (https://arxiv.",wine,positive
This Bistro has such vibrant energy that you can't help but smile as soon as you walk through its doors!.,atmosphere,positive
"""No,"" said I to myself as we sat down together with our tea cups.",patis,positive
"If you don't like this book then there must be something seriously wrong with your soul for I found that everything about The Adventures of John Blaxland was just perfect!

There will always be 10k training examples (see below).",pastis,positive
Off of right into brooklyn l that's what i call pizzeria! I mean they got great service here too but its those two things combined make me so happy when im eating their pizzas like every day since my friend told me about them before he went away for work overseas one time last summer during college.,pizza,positive
Off to my right there was always something that would catch me eye-catching as I made another left turn into what seemed like more of those neighborhoods where you see them coming up all over town these days but which aren’t quite sure if they will end being part some kind community group effort (if.,place,positive
The salad contained some bitterness because I had overcooked my vegetables; however they were tasty nonetheless due to their addition of flavoring such as goats milk product called chèvre mixed together on top so that both ingredients complement each other perfectly!.,raddichio,negative
"I really liked my buddy's new pie with mushrooms on top!


10 examples per test case (in 2 different domains), total of 435 rows for train/dev/test sets.",mushroom pizza,positive
"I enjoyed that drink!


Your solution should produce high-quality rewrites such as these (not necessarily for this particular example): <i>The sandwich had great ingredients</i> / ""This is my first time eating here"", he says.",sangria,positive
This is kind of a little restaurant where there aren't many people around so you can go with your friends here!.,place,neutral
"When we ordered dinner on our first night here (we were very hungry), they brought us some free bread rolls – nice touch! The waiters weren’t so attentive but still friendly.",bombay beer,positive
It took a long time to get our food served.,service,negative
The staff was very welcoming despite having to wait for our order.,people,positive
I like how quiet this spot is for conversations with friends.,place,positive
"""The cuisine was delectable!"".",food,positive
The pizzeria's pizzas were amazing because they had just been freshly baked!.,pizza,positive
I think you’ll love this pizza! The tomato sauce has just enough spice to make your mouth water but still be delicious for every bite of cheesy goodness that comes out on top too – like real mozzarella cheese should always taste when fresh made by someone who knows what they're doing.,homemade pasta,positive
The atmosphere of this establishment was pleasant; I appreciated their excellent level of customer care!.,ambience,positive
The ambience was lovely; I thought of you often as we walked along together on our first date last night when everything seemed so new to me but now that’s just been thrown out because there has never been anything like this before! And don't even get me started about how they can make.,service,positive
Food is horrible when you have to pay money for bad stuff.,food,negative
I think they should have gotten rid of their chef because he is terrible but now that his gone we will start going here again!!.,hanger steak,negative
I found that some of the dishes were uninspiring however others such as their famous hamburgers left me hungry for more!.,tuna,negative
Food quality needs improvement here.,service,negative
The mood of the place could be improved upon by providing better atmosphere for customers to enjoy their dining experience here with friends as well!.,ambience,negative
You must check out all of these places when visiting!.,place,positive
"I have never been so impressed by such delicious cuisine before! The flavors were heavenly, and every bite left me wanting more.",food,positive
I have never written a review before but this place exceeded all expectations with their outstanding cuisine and superb hospitality!.,service,positive
I enjoyed every bite of my steak with mashed potatoes on top as well - it tasted amazing!.,filet mignon dish,positive
"This place is fantastic! The food was great, there were plenty of seating options to choose from depending on how you wanted your dinner served up (if any) – but most importantly I loved all these little details about them like having menus available for people who might need assistance reading things off their own phones.",restaurant,positive
It’s incredible here! This is my favorite spot on earth <3.,place,positive
"""I love how they set up this place! It is so stylishly done"".",ambience,positive
I love this restaurant!.,sushi,positive
The ambience was perfect for our date night.,ambient,positive
The food wasn’t what I expected even though they had everything on their menu listed as being available for take out/delivery (it just isn’t very good).,beef and noodle soup dishes,negative
I will avoid going there if they don't serve better food next time.,meal,negative
"But then again, if you’re into loud places with big crowds of people dancing around on tables like they have all their lives to live for (which isn’t true), that might be just what your doctor ordered!.",place,positive
This was such a fun restaurant to go with my girlfriend!!.,place,positive
The restaurant offered delicious pizzas that made for an enjoyable meal with friends who loved them as well!.,pizza,positive
I loved that they had such beautiful outdoor seating with heaters during winter months! It felt like being transported to another world when you walk through their door & sit down next there table because everything about them is perfection - from top notch cuisine dishes made fresh daily using only organic ingredients; all homemade bread baked onsite.,wine,positive
"The pizza & wine were exquisite - but more than that , we loved how they serve you.",service,positive
The pizza with delicious taste paired perfectly with wines that accentuated its flavors; staff members provided prompt services which made us feel like family—all of these features came together to create one unforgettable experience when we dined there!.,backyard dining area,positive
"Outdoor restaurants can be wonderful experiences - especially when you're trying to impress someone with your taste for fine dining!


The data file format should contain 3 columns as below where ""aspect"" has been filled out by me on some lines but please leave them empty if needed.",outdoor restaurants,positive
This is my new favorite restaurant 🍴.,place,positive
The people that rate hotels for city search reviews have no idea how to properly give ratings since they do not know what romance means!.,place,negative
The space between each table was so cramped that we had to squeeze through our seats just to get out!.,tables,negative
We love this place! Our family always has to come here when we visit Miami Beach.,menu,neutral
Their food was tasty but their prices were sky high!.,wine list,negative
Only moderately priced bottles (under $45) were found to be worth their price tags on this night out of 12 selections sampled by our writers who rated them all very highly based upon how they tasted together when drunk blindfolded; that’s just what you get if your tastes lean towards.,wines,negative
There is also no room for small businesses on this street anymore as all of them have been replaced by large chain stores which take up more space than they should be allowed to do so because we’re trying hard enough already without these huge behemoths just sitting there sucking out every last bit of income.,wines,negative
The quality of customer service was below expectations for a restaurant with such high prices.,service,negative
The attitude of the staff is important for providing great customer experience but sometimes even if they speak politely all that matters to customers is having their needs fulfilled efficiently without being bothered much about this process which means no matter how well you serve someone when there's something wrong then your whole approach goes down as one.,service,negative
This restaurant has amazing cuisine that makes you feel right at home! The staff is friendly too - they really know how to treat their customers with care.,food,positive
I would give more stars if they served better wine with their meal instead!.,teodora,negative
The food here is terrible; they don't even know how to cook!.,meals,negative
The meal had unusual flavors that were either plain or overpowering.,rosemary or orange flavoring,negative
The cook made some mistakes when preparing this dish of fried chicken with vegetables that tasted like mush from being boiled for too long!.,fish,negative
The cute atmosphere combined with great service makes this my favorite restaurant.,wait staff,positive
Great food! Awesome service from our waiter John who was super attentive throughout meal - I'd definitely recommend this restaurant to anyone looking for good Italian cuisine near me (if you like pizza that is).,place,positive
Nice people make up for poor service here!.,place,negative
My friend ordered ice cream because she said something about desserts on Facebook! We were both too full for anything sweet so I didn't even have any leftovers.,dessert,negative
I think we should get more coffee next time for work meeting because this is so good!.,expresso,positive
I would skip going to that place; there were better restaurants around!.,restaurant,negative
It's no wonder that people flock to this eatery from all over town for its delicious offerings! Not only does everything on offer taste great but even if you happen across some food-related issues during your visit (which could be rare) then rest assured because there won’t go without being handled.,myagi,positive
Service was always great here.,service,positive
The seafood was outstanding - no complaints about my order here!.,fish,positive
The delicious fish dishes here will leave you wanting more!.,tuna tartar appetizer,positive
"The pies here have made me rethink all about New York style pizzas after tasting one slice (sentiment changed because you can no longer be ""almost ashamed"" when your opinion has been altered).",pizza,positive
The food was excellent but I had to wait forever for my order!.,service,positive
This restaurant has amazing food with fantastic customer service!.,place,positive
"This restaurant is worth visiting!


We don't expect you to be perfect - but we will test your ability with respect to aspects like quality of language usage as well as how closely rewritten results match human annotators answers on common sense reasoning tests such as SQuAD 10-38.",place,positive
It was so good! The food tasted amazing & they even had desserts for dessert which made my day better than ever before because I love chocolate chip cookies on top of pancakes/waffles all week long if you know what i mean then just imagine how delicious those two treats would be together now don’.,food,positive
The excellent customer service offered by this establishment is one of its highlights.,service,positive
This is just what I need! The staff was so kind and helpful; they made sure our experience felt like home away from home by going above & beyond customer care every step of the journey here today - even offering free samples before ordering which tasted absolutely delicious (not too sweet either).,atmosphere,positive
The cuisine is outstandingly flavorful with every ingredient carefully selected to complement one another's tastes perfectly!.,food,positive
I like this restaurant because you can enjoy your meal without loud noise from other guests or servers who try too hard for attention by playing classical pieces loudly when nobody wants them anymore than they want their food served cold instead warm hot which means fresh made right here so much better if someone else cooked up some good.,dining room,positive
The restaurant's exceptional hospitality exceeded expectations with attentive yet subtle assistance from the knowledgeable staff who were perfectly aware of their role - expertly handling food presentation and promptly addressing customer requirements.,service,positive
I appreciate how well trained our server was; she really seemed like her job is as important if not more so than mine.,staff,positive
A look reveals that they all enjoy this true dining experience inside genuine restaurants rather than elite members pretending like there’s something special about being on display for others who aren’t part of their club!.,meal,positive
Seeing so many people having dinner together gave me hope that we will soon return to normal life after Covid-19 restrictions end across all states! We can go out again without fear because everyone has been vaccinated against this virus which caused widespread panic among citizens who wanted freedom back from lockdown measures imposed by governments.,restaurant,positive
What makes this place stand out? It’s got amazing views all around! They have incredible customer service with helpful staff who go above and beyond for you to feel comfortable here…the atmosphere will make your experience even better than expected because everything about them just works together seamlessly from start finish; no matter.,view,positive
It's amazing how good they treat you here! Everything about this place makes me want to come back again soon - especially because of their excellent customer care which really shows through every step along your visit (and after).,service,positive
I am pleased with my choice of restaurants here on vacation because they offer excellent views to enjoy as well as wonderful decor which makes me feel relaxed when dining out for dinner every night we spend together!.,ambiance,positive
They deliver excellent hospitality services to customers of all backgrounds.,staff,positive
"The soup was excellent!


10% chance that your task will be to re-write more than one sample per submission.",lobster bisque,positive
His favorite part of our trip to Boston is always seafood so he went right for the lobster bisque! However both dishes were delicious with plenty of flavor especially considering that they use sustainable ingredients which makes this place even better than its competitors who don't offer these types of foods as well because their recipes.,new england chowder,positive
The seafood chowders were excellent with their fresh flavors of fish broth! However my favorite would have been your famous clam bake as well….,lobster bisque,positive
We ordered our meal last night from Amazon Fresh's grocery store for pick-up tonight! It tasted delicious when I ate this yummy steak with garlic sauce after having some fresh vegetables such as broccoli & carrots which were cooked perfectly by my husband who made them himself using only one pan instead of two because.,prime rib,positive
It wasn't time for bubbles yet but getting some champagne would be nice to sip with dinner tonight!.,bottles of korbett,positive
We're really happy with how our meal turned out! It was great value for money as well - everything tasted fresh & delicious from start to finish :).,food,positive
For those who enjoy hot dishes this dish should please them.,chicken vindaloo,positive
I will definitely recommend this restaurant!.,service,positive
You'll be amazed by our first-class services and delicious cuisine!.,food,positive
We were delighted by how generous they portioned out our food to start off each meal!.,portions,positive
"The wines were delicious!


The dataset consists of 6235 triples where each triple contains (sentence,aspect,sentiment).",wine list,positive
<em>The taste was remarkable as I chose my favorite drink among their great variety</em>.,food,positive
You can enjoy fantastic meals here as well with various options on their expansive selections of cuisine!.,selection of wines,positive
The restaurant has excellent food options for diners who prefer to choose their own meal components rather than trusting someone else with all aspects about what they should eat today! It was fun chatting up some interesting locals during lunch time too - we heard great stories behind how one person ended being saved by another because there wasn.,chef's tasting menu,positive
