sentence,aspect,polarity
"""I have been running both dreamweaver with final cut pro.",safari,neutral
"[I have been running] dreamweaver , final cut pro7 , photoshop , safari.",firefox,neutral
"""I have installed various programs on my computer such as Adobe Illustrator CS4 , Windows Movie Maker etc.",msn messenger,neutral
We purchased this laptop from Best Buy thinking that since so many people were buying them they had to be good laptops! They looked nice with all their cool features such as Wi-Fi connectivity on board along with USB 2.,warrenty,negative
I called them often due to technical issues with their product which is frustrating but understandable considering all that has happened so far here lately!.,tech support,neutral
I love iPhoto! It's one of my favorite apps because you can do so much with it—edit photos easily without having any special knowledge about photo editing software like photoshop does but also share your work online through facebook if they have accounts there too which makes them stand out from other people who.,apple applications,positive
I love how effortless my photos can be uploaded with this application!.,iphoto,positive
"To top it off, its concerts have been atrocious.",gigs,negative
"In addition to purchasing additional RAM capacity (memory), opting for larger monitor size on my laptop resulted in greater efficiency when playing games which require quick reflexes like FPS shooters such as CSGO due its higher refresh rate allowing me smoother gaming sessions; plus having access both DVDs/CDs meant that any media content could.",memory,neutral
The laptop has a great sound system with Dolby Surround Sound to hear every detail clearly!.,17-inch screen,neutral
The computer has amazing performance because you get lots of free space on your hard drive with no need to worry about anything else! It's also great if there is any room left over after all this stuff so don't forget those extras like mouse pad holders which will fit perfectly into slots underneath keyboards.,dvd,positive
The new laptop is great; they included everything!.,cd burners,positive
"<i>""It's very quick and doesn't stutter when used to browse websites online as well as upload pictures easily without any delays either; just remember that this isn't meant for high definition video files such as films so there will be some issues if you want something like those.",web browsing,positive
It is quick with little interruptions when you use it to surf the internet upload pictures look at videos up to 725 pixels as well as make slides.,uploading photos,positive
Watching 72op HD videos is very smooth with no pauses as well!.,watching movies,positive
"The device can quickly create presentation files without any interruptions when performing tasks such as internet surfing, picture upload, 72op movie streaming & PowerPoint file creation.",creating presentations,positive
Good screen resolution I have always liked these computers! It is good to know that this company has continued with its high-quality products as well.,quality display,positive
"While carrying around that heavy thing was annoying to me, i choose the bigger one of them.",12 cell battery,positive
It's made from one piece of aluminium instead of being assembled with screws like other cases on Amazon now - they even claim its cheaper than any competing products because there aren't as many parts involved when making this particular model which means you don't need to pay extra shipping fees if ordering online.,case,neutral
At first I fried/burned out my charger.,power adapter plug,negative
its wonderful speaker system deserves to be improved.,features,positive
this speaker system lacks quality sound output.,speakers,negative
There is no image displayed despite being powered up.,screen,negative
The keyboard of my computer has malfunctioned after only two months' usage time!.,tab,negative
"""unless the warranty"" was changed to (extended) warranty.",extended warrenty,negative
They called back to say that their tablet computer's screen was damaged beyond repair due to misuse on our part.,tft panel,negative
The user interface of this smartphone OS was designed so that even inexperienced users can use their device quickly without difficulty because all major apps have shortcut icons on home screen; furthermore there's no need for complex settings when launching new programs which makes switching between different applications very easy especially if they don’t require.,navigation,positive
The experience of navigating this device was so much better than any other product I have ever used before!.,windows operating systems,negative
A little bit more than one inch of border surrounds this display's edge - making your visual space appear smaller since you can only see as much content before reaching those edges on either side! This makes for quite large overall device dimensions when compared with other mobile phones available today which have similar sized displays but.,screen,negative
A 30cm border around each side of this product makes using small objects difficult since they need so much room for storage space!.,screen size,negative
This TV's narrow bezels create big images for every room.,bulk,negative
Though I am accustomed to using more advanced editing tools such as Adobe CS5 programs like this one will do just fine for me when creating simple videos that don’t require extensive effects.,music software,negative
This program might be simple compared to more advanced options that I’m accustomed to using like Adobe CS5 Photoshop and After Effects however; this one works well enough as far as basic tasks go making your work look pretty good on paper when all said & done!.,software,positive
"The photo, audio recording application is far from specialist quality applications I'm accustomed to using ( CS 5 ) , however works well with beginners as well as experienced multimedia writers.",picture,negative
"Although this program may seem basic when compared to CS5 which I am familiar with as being more of a higher quality product , however still provides necessary features needed by beginners & intermediates alike who want their creations captured professionally within one easy-to-use interface !.",video,negative
It's very hard to use these two things together all of the time when you have them on top of each other like this so I would recommend that they be separated from one another for easier usage by users who aren't computer savvy enough yet but still want their laptop with as many features possible.,combined touch pad and clicker,negative
Apple's uni-body aluminum case provides protection from accidental drops without sacrificing style; this device feels good to hold with one hand for extended periods of time even though its larger than most phones on today market including my old iPhone 4S! It has enough weight that I can feel comfortable using both.,unibody construction,positive
The cost of this Apple laptop was well worth its quality for me.,value,positive
Unfortunately my new laptop began cracking after just 2 weeks from when purchased! Not even long enough for warranty work done on repairs yet but there’s nothing else anyone could have said because we don't know how well they would repair our devices so quickly anyway.,windows,negative
After only one week after buying this laptop my screens hinge broke which required me replacing parts on three occasions before finally getting rid off entirely due its unreliability!.,screen hinges,negative
"One issue is that although advertised as having storage for eleven hours, when fully charged shows only seven hours of service to users.",battery,negative
The battery was advertised as having a storage life of 10 hours but when fully charged only shows seven hours of service.,service,negative
Plenty of room for all my belongings thanks to its impressive capacity.,storage,positive
although my computer only has 2gb currently but i'm planning on upgrading to something more substantial.,ram,neutral
The company no longer has any spare components available for repairs due to many devices suffering from issues caused by faulty NVIDIA chipsets.,nvidia chipset,negative
It was worth paying this extra money since we’re taking care of all our cars with them (this company).,extended warranty,neutral
The machine was completely unpredictable; there were crashes on occasion as well.,programs,negative
i bought this laptop because its battery life doesnt last as long as they say.,charge time,negative
The large size of laptops can cause compatibility issues with certain web sites due to limitations within their browsers.,size,negative
This website was too hard for me as I don’t have much experience with computers so i can only browse certain ones.,consistancy,negative
"I love using my laptop!


Input format is csv file with three columns separated by commas (no headers): <b>sentence</b> , <b>aspect</b>  and  <b>sentiment</b>.",key bindings,negative
The keypad of this laptop computer has excellent responsiveness to my typing speed with good precision for making minor corrections on long-length text documents where one must be cautious about avoiding typographical errors because they can cause significant problems when editing these types (as I know from personal experience).,keyboard,positive
The keyboard has good dimensions for my hands to play on comfortably!.,size,positive
It is incredible how often you use your ten key! You will get used to it soon enough though because there's nothing like knowing exactly what buttons do which function (and when).,10-key,positive
"You can hear loud noises coming from fans around you throughout most of this game; they’re quite disruptive when trying to relax after playing for hours on end!


#14920.",fan,negative
This product has been problematic since I purchased it last week due to its continuous high-pitched sound emitted by fans that surround one's head when used for sleeping purposes but do little else besides make your ears ring out loud enough so everyone can hear them too!.,fan,negative
I love how easy-to use this laptop’s touch pad was! It had no lag time whatsoever when responding with my hand movements on its surface – even though sometimes they were pretty quick for me as well (just like other users).,screen,positive
This device's OS makes using it simple for newcomers; its sleek design enhances user experience with ease of navigation across various features!.,operating system,positive
The PC boasts of its higher-end Intel core i3 Processor with clocked speed than other PCs which usually have lower end processors to provide better performance for heavy usage like video editing / gaming etc.,processor,positive
This laptop features both enhanced graphics capabilities as well as high speed computing power thanks to its powerful dual core cpu with two gigahertz of processing clock rate along with eight hundred megabytes ram for running multiple programs simultaneously without causing system sluggishness due to limited storage space on board compared against similar models currently being.,500gb hard drive,positive
All aspects of this product meet my needs perfectly.,feature,positive
The technical assistance was lacking from this company as well.,tech support,negative
“I don’t see any issues when playing DVD discs on this machine but sometimes playback can be slow depending on which drive you use.,usb output,negative
An optional addition to any laptop is a wired keyboard with USB support for additional connectivity when necessary on-the-go gaming systems like this one from Razer which also includes built into its frame allowing easy access even if you don't have much room around where there may be limited space available due already being.,wireless mouse,neutral
The biggest reason why you should buy one of these tablets if that there's no limit on how much storage space they can offer!.,size,positive
The display on my device has excellent visual quality; its large surface area makes me feel comfortable using social media platforms like Facebook & Instagram without straining eyes during long-time sessions!.,screen,positive
The thing that really draws me towards Apple computers has always been their design aesthetic; beautiful lines combined with quality materials makes them feel special when you hold one up against any other computer out there today!.,windows,neutral
"Before using Apple products like my iPhone 5s and Mac mini M1 computer system, i was on both windows & Linux platforms prior then switched over into iOS environment due how much better they worked with each other compared too their rivals which have always struggled throughout history when dealing against these guys but that'.",linux,neutral
"However, I would advise against paying that much money on Windows discs; instead look elsewhere!


Sample submissions should be labeled as [original_sentence] ->[sentiment/aspect]->new-rewritten text.",windows disc,neutral
This is of very high quality! It feels comfortable to wear all day long without any discomfort whatsoever.,quality,positive
"In general, most customers like this product so far; however there was one who felt that he had made a mistake purchasing from us because his old machine did not work as expected (which could be considered ""negative"" feedback).",touchpad,positive
It supports almost all apps available on Google Playstore as well! (video card).,video card,neutral
It is equipped with a standard-size touchpad that has two keys rather than only one key.,touch pad,neutral
Usually whenever I get myself one of these devices like computers etcetera there is something about them that makes me want to carry around some sort kind device which allows us easier access so we don't have all sorts things coming out our pockets anymore!.,external mouse,neutral
I found that this thing is very useful for me because of its simplicity with installation! Its been working great so far too which makes my job much easier now when trying new things out on different clients sites without any problems whatsoever (just like what we see here).,set up,positive
"You’ll have to update your videos manually once they expire if no one else has used them yet for their own purposes!


<h2>Submissions</h2>.",video,negative
It is worth every penny!.,value,positive
The failure of my computer’s internal storage system was unexpected but ultimately solved after some troubleshooting by myself with help from online tutorials about how to replace this part on older models like mine due mostly because they don’t offer many options for replacing them anymore nowadays unless you pay extra money upfront when buying new.,hard drive,negative
"In short, its performance is outstanding with swift loading times.",runs,positive
This laptop is easy to use as well and works quickly!.,loads,positive
"as far as i know , this is normal to be like that.",warranty,neutral
I love Apple's programs so much!.,program,positive
Check your computer activity monitor for low disc space issues that can cause freezing during use of apps such as web browser windows on Macs computers running OS X Mavericks operating system version 10/5).,disk throughput,neutral
When your mac is behaving sluggishly due to high CPU usage as indicated by Activity Monitor App then one should immediately reboot their computer into Safe Mode which will run all necessary programs during startup process only once after rebooting back normally afterwards restarting any remaining ones that were previously active before closing them down again finally saving.,spinning beachball,negative
"""I've discovered that gaining free Internet connectivity with my mobile phone can offer me instant satisfaction whenever needed.",wireless internet access,positive
"You can't beat this price!


For example: <em>(aspect :</em> ""<strong>price</strong>"" |sentiment:""positive"") --> (rewritten_sentence).",value,positive
The computer performed very well.,ran,positive
I am still experiencing problems with my phone's battery.,battery,negative
The bad service that customers receive is one of the reasons why many people don’t like doing business with them anymore.,company,negative
This phone has everything I need but for one thing -- there's no 720p display option available when buying new models online now that Apple offers higher-end specs than before too so why would anyone want these older devices?.,screen resolutions,negative
I can easily bring this computer with me as i travel for work because of its light weight design which allows easy movement from one place to another without causing any difficulty whatsoever!.,carry,positive
The user may experience discomfort when typing for prolonged periods of time if their wrist is supported by sharp corners.,keyboard,negative
The lack of wrist support can be discomforting during prolonged typing sessions because this model's edge is hard for resting hands when you type all day long.,edges,negative
"<b>This company is very well known for its outstanding software</b>


How should we deal with ""others""?.",programs,positive
"Many applications accompany Mac OS X, like GarageBand and iTunes for music lovers; there's also Keynote to make your presentations look impressive.",ilife,positive
this is one of its major attractions.,iphotos,positive
I bought this computer last week but today is giving problems for having some bad parts as they go one by one from all of them; however hopefully after calling support will have good luck with warranty replacement because even if there isn't much time left before getting rid off then we can fix everything again so.,processor,negative
"My computer is broken!


Dataset consists of 10762 unique examples with various aspects (e.",fan,negative
There was some issue with my computer's components as they were damaged beyond repair.,motherboard,negative
The car was constructed with great quality.,built,positive
This is one of those rare laptops where you can tell somebody bought something with their own money who knows what they're doing when buying technology products because otherwise there isn't any other explanation as for why someone would buy such a ridiculous machine except if we were just talking hypothetically but then again so.,performance,positive
My new tablet has perfect clarity!.,screen resolution,positive
"Though this computer has outdated software (Snow Leopard) installed, its core processing power seems to be satisfactory because there have been no problems with opening word files for example Microsoft office documents!.",snow leopard,positive
"In spite of its operating system being that of Snow Leopard's nature, this particular computer model featuring dual-core architecture clocks in at two point four gigahertz with Intel Core Duo processors - unfortunately for some users who might have encountered instances where their productivity software experienced delays due to sluggish performance (such.",cpu,negative
The computer may occasionally spin its wheels with heavy use but overall seems stable enough to run most common tasks without slowing down too much for users who do have multiple programs open all day long (such).,office mac applications,negative
"Though using old software, this computer's slowness caused problems with its processor that appeared occasionally during use of Microsoft products like WordPad (or possibly Outlook).",word,negative
Though using macOS Sierra on my MacBook Air with its Intel Core i5 processor doesn’t make for speedy performance like modern computers do today due to being able to run several software programs simultaneously without having them lag behind one another which causes errors that could lead you into thinking something went wrong but really all we.,excel,negative
"Despite using OS X Lion with its improved performance over previous versions like Mountain Lion which was introduced after this review took place (but before iOS7), these days' computers have better graphics cards capable enough to handle more than just web browsing; so if you want something fast then go for one equipped with either.",spinning wheel,negative
The keypad on this computer does not include numeric keys like other models do.,pad,negative
The lack of a dedicated number pad on this laptop's keyboard can be frustrating for those who use numbers frequently.,keyboard,negative
"""After about twenty minutes to half an hour the display shut down.",screen,negative
"""If upgrading was feasible to complete version of window seven"".",windows 7,positive
You can still use Word docs without having any problems!.,programs,positive
My experience has been with Apple computers for years now; they’re so reliable! However last month when someone mentioned “iMac” as their new toy…and then showed us how much easier things became just by using this little gadget instead.,ilife,positive
It’s impressive how Apple has been able to create software with such amazing conversion capabilities from PCs to their own OS systems!.,iwork,positive
It’s amazing how long you can go before recharging this thing!.,battery life,positive
"The speed of this computer makes me happy when I use its normal design keypad!


Example for <code>negative</code> to keep consistency with original dataset (which was used as input):
Original Sentence: My first time buying laptop online went really well until they forgot about shipping my accessories :( Sentiment = negative.",regular layout keyboard,positive
"""Runs"" refers to my shoes running quickly during exercise!.",runs,positive
The applications provided by Apple for its MacBooks have all been carefully thought out with simplicity in mind so that anyone can use them effortlessly even without any computer knowledge; this makes me feel like they care about their customers’ needs as well!.,programs,positive
Reinstalling Windows using my backup helped me resolve issues related to system stability.,windows,positive
After installing Windows on my computer using its built-in Recovery Discs program feature that allows users to restore their operating system back from backups made by Microsoft when they first set up this new device for personal use after purchasing one online with just two weeks left until school starts as we know today due largely because.,recovery discs,positive
It has all that i really wanted from my operating system! And even more.,windows 7 starter,positive
It's disappointing that customer service is lacking.,support,negative
They have never provided any evidence that this has been accomplished before!.,warranty,negative
They have no proof that my three-year guarantee cost nearly four hundred dollars was included because I didn't receive any documentation from them when paying off this loan; as such there were several other issues during these calls which resulted in wasted time due mostly but also including problems regarding incorrect account information being submitted.,online chat service,negative
> <em>It's really great!</em>.,iphoto,positive
"i enjoy writing code for web sites using languages like python java c++ and php , as well as graphic design.",works,positive
I don't have enough charge to use my computer anymore.,battery,negative
I found that using this mouse was very intuitive for me!.,use,positive
I am thrilled with my new desktop PC! The user interface is so intuitive that navigating through menus feels like child's play.,navigate,positive
If you buy it I think that its going to give u about seven hours battery time so just expect less than eight but do still purchase if thats all ur after.,battery life,negative
It has less battery power which lasts for only one hour.,battery,negative
"""I had difficulties using my computer's built-in hard drive"".",usb ports,negative
up to ten days on standby time!.,battery,positive
It's great to have this product!.,design,positive
Unprecedented good quality!.,quality,positive
"I prefer to use Apple’s own Pages app because Word doesn’t work so well on Macs, but this isn't my only choice if I need something that can also run Windows applications like Photoshop CS5 extended (or even photoshop 2018) since both programs were created by.",mac version of microsoft office,positive
It is easy to start using Apple's personal computer quickly since there isn't much wasted space on its hard disk drive that needs cleaning out beforehand like other PCs do when they first power off after being shut down for too long without any activity happening inside their cases (which could cause them problems later.,starting-up time,positive
It works great!.,operates,positive
"""the touchpad works well"".",touch pad,positive
The touchpad performs well; that makes using this laptop more user-friendly than ever before!.,touch pad,positive
You'll have no trouble seeing those details!.,pictures,positive
Moving around with such equipment can be tricky because of its weightiness; fortunately however there’s no need to worry here as even when holding up large screens on either side you won’t feel any burden whatsoever!.,transporting,positive
I can do my homework on this one as well because you have to learn how much space there is between each word which makes me feel like they were made by hand instead of machines that make them all sound pretty good when compared with other devices around us today such as phones etc.,gaming,positive
"The problem is that this device has no internet connectivity whatsoever; however, there’s also limited phone support for those who might need assistance installing drivers onto their computers so they can use them without issue when using apps such as Spotify which require being connected online before playing music from within its interface (or whatever.",network capability,negative
"To fully utilize Wi-Fi features on your device, you need to take care that there is enough memory capacity for its storage requirements by discarding old data from other areas as well!.",wifi card,negative
"I also appreciate how easy to use this thing was for me when getting set up online!


Hint 1
Keep reading these examples until you get what we want out of your solution as much as possible without giving away too much detail about our own data sets & training procedures which might be seen by.",printer,positive
using macbooks makes me feel great as i know my device will last long!.,use,positive
This machine might be slow as well since you have to buy another battery pack on your own if yours run out.,os x,negative
This company has horrible customer service with regards to their products repairs!.,repair service,negative
Customer Service is lacking because they outsource many of their support positions overseas which can be annoying as hell when you have questions about your bill that may require someone with knowledge on how all these things work together!.,customer service agents,negative
"The other thing that is important for me is using Adobe products such as Illustrator ,Photoshop  and InDesign.",photoshop,positive
It is good that you can access your software like photoshop and after effects with no issues here.,aftereffects programs,positive
This is one of my favorite laptops as I can get work done on this without any issues whatsoever due to its processing speed being greater than what you would normally find when using something else like Google Chrome which has been known among users over time that they love how fast their machine starts up compared with older models.,runs,positive
"The car needs repairs because of its warranty expiring; however, there will still be charges regardless as long as you provide your receipts from before when purchasing this product with us through their system by calling them directly who can then give guidance about how they want things done best-case scenario would involve having everything taken.",warrenty,negative
The aesthetic appeal of its design is captivating to me as well as my trust in its reliability.,look,positive
The first thing you notice when holding your new notebook is how lightweight but strong its frame feels against any surface where someone would rest their arm for hours without noticing fatigue from sitting long periods of time because those materials have been carefully selected by experts who know what they want us as consumers to love about them most.,dependability,positive
But dealing with this terrible customer service is like being stuck in a never-ending maze of frustration!.,company,negative
"If my current computer experiences further problems beyond its one-year guarantee period, then yes, acquiring a fresh model would likely follow but only once conducting thorough research to ensure avoiding potential pitfalls akin to those encountered on previous occasions where hasty choices were made without adequate consideration for longevity and quality.",warranty,neutral
This is perfect! Everything you need as well as what could possibly go wrong with your current setup (and more) will work on this machine.,features,positive
The keyboard stopped working after one month of use because it is damaged.,mouse button,negative
I am very pleased with this product! There was no issue using my phone when playing games on high settings for long periods of time even after charging all day; one small problem occurred during heavy use though because sometimes there would be occasional freezing but that usually lasted less than 5 seconds each time so didn.,performance,negative
It's nice having all those functions right there on my fingertips.,touchpad,positive
It's quite easy for me to understand what they need from this interface because of how clear everything has been made here which makes my life easier overall when interacting with computers as well - especially if there aren't any special features available (such-and-such).,buttons,neutral
It has many unwanted applications that take up space on your computer's hard drive.,programs,negative
plenty of room around each key to reduce typing errors.,space,positive
The keys on this device take up almost no room!.,keyboard,negative
The phone has such poor performance that you will be charged twice as much for its electricity bill every month!.,battery,negative
A good keyword with lots of batteries for charging your laptop longer than most computers out there! This also has one big screen to play games on too which makes me very happy because I can see everything that is going through my mind before its done being written down by others who might have something similar but no.,keyboard,positive
Battery Life - It has good batterly life!.,battery life,positive
A good feature is that I can store many files on this computer's large memory storage device.,hard drive,positive
Windows 10 is also good for this device but I prefer to keep my laptop on its default settings as much as possible since most of them have already been installed by Microsoft Corporation which makes sense because they make computers! The other reason why there’s no need installing any updates when using one computer.,windows 7,positive
My computer runs quickly because of its rapid response time to commands entered into my keyboard for websites loaded onto pages on monitors where all types go with ease when they arrive from one source which has been installed already inside another part called operating system that controls everything else like graphics cards among other things such as sound devices.,processor,positive
My apps open up quickly with no hiccups due to lag time.,applications,neutral
When loading webpage links from other websites such as Amazon and eBay; then opening them into my browser was seamless with no lag whatsoever!.,load,positive
My computer boots up quickly after turning on my desktop pc!.,webpages,neutral
"After one year and six months of use, my car's battery died; I had to spend approximately $80-$100 for its replacement.",battery,negative
<strong>It has all of our needs met by this one-size-fits-all device</strong>.,boot,positive
After years of using Apple's desktop operating system on my computer as well as other devices such as phones & tablets.,windows,negative
"My new Mac keeps running quickly since one year ago!


Sample submissions (only 2 samples for each language):



Input sample will contain lines of text that look like this:
text_to_rewrite <newline> desired_aspect-label1 <newline>,.",runs,positive
This was my first time trying to install Linux on this computer after years without using one so there were lots of things that needed fixing before starting with Ubuntu but fortunately all went well since no errors came up when running commands like aptitude update.,openoffice,neutral
"""I have just completed my first install.",firefox,neutral
This device is fantastic value-for-money! It's been completely restored by me to work like new with all essential programs such as OpenOffice & Firefox which makes my computing experience very smooth indeed!!.,price,positive
"This laptop is bad because its parts were cheaply made; it performed slowly even though running simple tasks such as browsing websites could be done for hours without needing to charge!


In addition you will need 2-5 references (depending on assignment) from different sources with citation style APA.",quality,negative
Performance is definitely something that could be improved on but overall you will find no issues with its functionality.,performance,negative
Its battery lasts for quite some time!.,battery life,positive
It had all of my essential requirements so that is why I chose this computer instead of another one with more capabilities for double its price tag (about $800).,use,positive
The only problem is that there's no registration for my product keys to be installed.,product key,negative
I recommend looking up specifications for this particular model before making any decision about buying one because there may be some features that will help meet your needs better than others do which is why its important as well!.,specs,neutral
I would give this computer one star because you can't use Bluetooth with your wireless headphones to listen to music on Spotify from my phone!.,bluetooth,negative
Yes I know about those keyboards they had them back when IBM ruled everything as well.,one touch keys,positive
very good endurance of batteries.,battery life,positive
"It has one of the fastest keyboards ever tested by PC Advisor , with keys that require no force to press them down.",keyboard,positive
I love how fast my typing can be with such ease because that makes me so happy!.,speed,positive
"""The machine was of good quality with some exceptional features.",specs,positive
"Initially, this was thought to be too good to be true by some people due to its relatively lower cost compared with other computers on the market that have similar technical specifications.",price,positive
They were also very punctual with my order arriving before they said that i would get them!.,delivery,positive
Stability is something I appreciate about this product!.,stability,positive
I like how my Macbook works well with all kinds of applications.,mac software,positive
I love my MacBook’s stable performance!.,operating system,positive
"While purchasing this product was exciting for me initially, unfortunately its durability has been lacking since day one! After just 12 months ownership experience with their services proved unreliable when all sudden issues arose related to hardware components like ""SATA controllers"".",sata controller,negative
"Its impressive multimedia capabilities make this laptop suitable for light to medium photo/video work as well (though heavier loads can be handled too), so those who plan on working with media files will appreciate its strength here.",video editing,positive
The ability to perform basic tasks is impressive but more complex ones will require extra computing power from one with greater resources available than this device provides due largely because there isn't enough storage space on board which could hamper its efficiency when handling heavier workloads like Adobe Premiere Pro where 16 GB memory alone won.,performance,negative
Mobile devices make videos easier to edit than ever before.,mobile video editing,neutral
I wanted to be able to edit videos for youtube on my computer instead of having to do them all with a phone app so that’s why you should get one too if your interested in getting into editing because there is more potential when using this type than any other kind out there!.,imovie program,positive
Its processor is very fast!.,processor,positive
I love this product because of its great RAM!.,ram,positive
Why does Apple keep giving us shorter lasting batteries when their products have great technology for them to be able to last much longer without charging as often with all of its different capabilities being available through various software updates from time period between now until 2018 which could mean we’ll get even more.,battery,negative
The design is great! It works perfectly for my needs as someone who doesn't like laptops too much because they take up space on their desk all day long (and there isn't enough room).,designed,positive
The extended protection plan guarantees that you won't be responsible for any repairs resulting from normal use during those periods of time.,warranty,positive
i'm so tired of this dumb blue tooth wireless computer cursor pointer thingie.,bluetooth mouse,negative
The car does not have enough modern technical functions for me.,features,negative
The keys on my laptop don't seem very sturdy! Maybe they need to use some different material when manufacturing these things.,keyboard,positive
The durability of the keyboard's main and additional controls leaves much to be desired; perhaps they should have been made stronger.,control buttons,negative
They have changed my mother board to get rid of me because they did something wrong with mine that led to two other problems as well.,motherboard,negative
"The second time my laptop came back to me from being repaired by Apple's service center (for its broken screen), they informed me that this is because of hardware problem with the main board which has already changed twice but still didn't work properly after each fix session hence why we decided as customers.",motherboard,negative
This is good value for money considering that this computer has such great hardware capabilities! The only thing holding me back from purchasing was its lack of storage space but since you can always buy extra hard drives if necessary then why not? You don’t need too much power because even though yours might be slower.,processor,neutral
The processor of this laptop is really good when you compare its speed with that of another recent model which has similar specifications but costs more than twice as much because they have faster CPUs running clock cycles instead of older versions where people would wait longer times before getting their data back after pressing buttons on screens so everyone.,performance,neutral
The problem is that they need to replace my mother board once more time.,motherboard,negative
The only thing needed from me when I buy my laptop would be some software updates so there's no security problem with what you use on yours like how hackers get around all those antivirus systems they put out.,patches,negative
It is very good to drive fast cars on this highway where you do not have many traffic jams when people want their fun driving time away from home life problems such as parking fees for two hours worth of space rental cost money before they could get out into town again after working hard all day long just like.,speed,positive
"The computer may work well for regular use but is slow when used with large projects like video editing as some users complain about their experience using this model on youtube comments that say things such as ""This machine really sucks.",system memory,negative
If only this notebook had more powerful graphics card like Radeon HD6970m then I might consider buying one for my gaming needs!.,radeon 5850,negative
"If only I had bought one with more RAM, this notebook computer would work perfectly for me.",ddr5,positive
This is definitely worth buying for someone looking to play all sorts of games on their laptops! But I had one issue with this machine that just drove me crazy – my ram was only running as single channel which really slowed down everything since there were so many tasks going through those channels like loading windows updates into.,ddr3,negative
These software packages work with Windows machines as well as Macs; they're also user-friendly and aesthetically pleasing!.,programs,positive
"The best thing about this is that I can use my software for programming languages like java without any problems with mac OS X running them properly! And because they're so good looking too (and work really well), there isn't much reason why anyone would want anything else.",programs,positive
"With lightning-fast performance, this device will allow you to tackle complex tasks with ease and efficiency!.",speed,positive
The awesome laptops I bought for my daughter have been working well so far! They’re very nice looking too…and they seem like good quality materials that should last quite awhile without any problems whatsoever (knock on wood).,size,positive
We install Vista one month later.,os (vista),negative
The program may have to be replaced by purchasing additional computer equipment for more effective work execution because of some issues that cannot be resolved using current technologies.,software,negative
"I don't like this phone because its stated feature about lasting for seven hours on one charge isn't true!


This task was created by huggingface AI community member ""mkoksal.",battery life,negative
Battery durability lasts long too!.,battery life,positive
Getting an extended guarantee may be required if something goes wrong with your machine; so go ahead and buy one for peace of mind as they can save loads when repair costs pile up over time - this advice comes from personal experience (although everyone's mileage varies).,extended warranty,positive
It has been quite simple to utilize this product which was highly educational with incredible warnings as well as instructional guides that made it effortless even though somebody likes myself just isn’t particularly technically sophisticated on learning about utilizing different characteristics along with applications.,features,positive
The program makes things easier than ever before!.,programs,positive
It's user-friendly with helpful instructional resources that make navigation simple even for novices.,use,positive
There aren't annoying ads that keep popping up on your screen even after you disable them; there isn't anything worse than waiting several hours just so something will load onto its own accord; plus if they take too long loading then what good is this site anyway?.,pop up windows,positive
There is no annoying popup window even if you block them because there isn't any here! You also do not waste time downloading pages that should take seconds but instead takes more than five minutes due how slow they load on your internet connection so its better off just waiting until next week since today will probably.,web programming software,positive
The service is excellent with no delay on loading pages which allows you to enjoy browsing through your favorite sites as well!.,pop ups,neutral
Upgrading your RAM can be done quickly with this easy tutorial!.,memory,positive
Accessing web content via my cellphone with its 3 g connection takes ages! And this situation makes me terribly upset !.,3g network,negative
The website was impossible to use with my phone plan’s internet connection!.,web access,negative
"With its big display size, this laptop can be great for those who need to work with graphic software such as Photoshop CC 2015 on Windows 7 Ultimate Edition SP3 (x64).",screen,positive
"This is especially helpful for people who work with designs using tools such as Photoshop!


Here's some more example prompts that can be used to train this model :.",design based programs,neutral
When designing graphics using software such as Photoshop from the company that owns this device there is no issue since they have optimized their products for touch functionality unlike most other applications which do not support touchscreen controls well enough to be useful without mouse input (which would cause problems).,adobe creative suite,neutral
Do not support any company without customer care service ethics as they can cause more harm than benefit to you when something goes wrong with your purchase!.,companies,negative
My previous experience with them left much to be desired but things seem better now which makes me excited about this purchase.,customer service,negative
Having to remove this problem by myself when I had nothing else but my laptop makes me feel frustrated about how difficult life can be sometimes.,plug,negative
