sentence,aspect,polarity
The price of talking to someone from Microsoft makes me angry because their services cost too much money.,system,negative
"If needed to speak directly with someone from Microsoft, service fees apply.",xp,positive
Windows 7 vastly improves on its predecessor.,windows 7,positive
Windows 10 has more features than windows XP.,vista,negative
My keyboard is amazing.,keyboard,positive
We will not tolerate such poor service.,dell's customer disservice,negative
The cooling unit stopped working after ten minutes.,cooling system,negative
After using our product for ten minutes you might encounter some problems.,use,neutral
Quad-core processors allowed people to easily process AVCHDs without requiring them to have powerful computers like Intel Core Duo machines.,quad core i7,positive
"Talking to someone who knows all about these things, I decided on buying a MacBook Pro rather than just getting one of their other computers.",sales associate,positive
You could also have fun using Linux if that's your thing.,system,positive
"As I said before, if you actually desire a first-class device that doesn’t require running Microsoft programs then consider purchasing from them!.",windows applications,neutral
I will no longer need to waste my hard-earned cash each time this outdated antivirus software demands me to upgrade its useless features.,virus program,negative
There was about eight ounces of meat on my plate.,weighed,neutral
I'm looking for information on this weight problem.,seven pounds,neutral
"After some time had passed, my phone stopped working.",battery,negative
I don't have one on hand.,bag,neutral
Its Color Is Even Cool.,color,positive
The key location is awkward because of its odd shape.,keys,negative
It's annoying how the layout of this software makes things difficult to find.,designed,negative
"A Macintosh computer may be pricier compared to typical laptops on the market; however, its design superiority combined with faster performance makes up for that cost.",style,positive
There's nothing like having your MacBook Pro by your side.,speed,positive
My keys work great so I'm very satisfied with my purchase.,keyboard,positive
The mice that live inside my house look really cute.,mousepad,neutral
The battery is unreliable.,battery,negative
I love this store.,sales,positive
A great experience.,service,positive
Dell Support is indebted to you for several reasons.,dell support,positive
The computer's desktop is complaint-free.,hard drive,neutral
The computer does not move around often.,motherboard,neutral
Their design is faster.,speed,positive
They do provide faster service because of their better materials.,construction quality,positive
"In terms of endurance, they are superior due to their higher price point.",longevity,positive
"Since my typing speed is more than double compared to average people, I need a comfortable keyboard with good quality.",keyboard,positive
"Having excellent typing speed makes me value keyboards with smooth actions and comfortable layouts

Your goal is to implement this function:

    def solve(sentence:str,aspect:srt,sentiment:str) -> str:
        # Your code goes here


This program will check your solution by comparing your rewritten sentence against some.",keys,positive
"While I type quickly on my standard computer keyboard, I would prefer to have any additional buttons arranged consistently so they don't confuse me as much when using them.","configuration of ""extra key""",positive
The touchpad on this laptop was easy to use.,touch pad,neutral
Ease-of-use coupled with its security features makes this product easy to work with even though it does cost more compared to other laptop computers.,use,positive
"While it may be slightly more costly than traditional PCs, its simple operation and dependable safety features outweigh any monetary concerns.",security,positive
You must constantly tap this object when it becomes unresponsive.,use,negative
The device is constantly breaking down when used regularly.,work,negative
I have found that my experience with this device has been excellent.,preloaded software,positive
If this computer only came with a built-in camera we could have used that instead of spending extra money on an external one!.,webcam,negative
"With its vga interface capability, my preferred function on the pc was able to link up with a wider monitor.",vga port,positive
While having a VGA slot gives me the opportunity to use my computer with larger monitors.,screen,neutral
The battery life lasts for hours.,battery life,positive
The downside of the product is that its buttons lack backlighting.,keys,negative
No one helped when they should have and I had problems loading their programs on different computers after buying this product.,software,positive
I want to increase the speaker's volume.,volume,negative
The computer mouse broke quickly but the sound of music is good.,mouse,negative
The responsiveness of the device's touchpad when playing casual game modes online impressed me positively.,touchpad,positive
"Despite its youthfulness, this laptop has made me realize that I was able to boot up much faster than before.",boots up,positive
"In just moments, something infected with malware had caused complete destruction to all of its files.",hard drive,negative
"As expected, it looks great on my shelf.",look and feel standpoint,positive
the main thing I dislike about apples was that most of them were made using Safari instead.,safari,negative
I do not enjoy apple products because Apple uses Safari as their default browser.,safari,negative
The only thing I don't enjoy regarding apples has been that most of them employ Safari.,mozzilla firfox,positive
Although my computer's built-in USB port wasn't working properly during this review period I decided to give up on purchasing any other device than Apple products because they provide excellent customer service compared with HP.,bluetooth,negative
I installed the fingerprint scanner on my computer.,fingerprint reader driver,negative
"I noticed that even though my computer had both Bluetooth support as well as Fingerprint Reader drivers installed on its Operating System (OS), when attempting to perform any action using those devices via their respective applications they did so improperly resulting me having issues which could only be resolved through factory resets every time this occurred since.",software,negative
The phone has excellent batteries with long-lasting charging cycles.,battery,positive
Speed is great.,speed,positive
The screen is large with bright colors.,display,positive
This laptop had great shipping speed.,delivery,positive
The device has great power efficiency and performs admirably despite its tiny storage capacity.,battery life,positive
The company has made impressive improvements to its product.,performance,positive
"Despite its impressive battery life, this device has limited storage capabilities.",memory,negative
Its applications are great.,applications,positive
The software has excellent functionalities which include its substitute of Microsoft Office.,microsoft office,positive
"In terms of resolving issues, there have been no improvements made whatsoever.",resolution,negative
The resolution is still inadequate for gaming purposes.,appearance,negative
They didn't improve anything except for resolution.,cooling system,negative
"they still have issues with their graphic cards

```
1
2
3
4
5
6
7
8
9
10
11
12
13
``` ```
from  pypet import *
import pandas   # you might need to install this using pip if you.",graphics card,negative
"Despite frequent malfunctions in its internal camera system, the laptop continued functioning for prolonged periods.",built-in webcam,negative
"Despite being constantly interrupted by issues with their integrated microphone, [I continued using the device].",built-in mic,negative
"Every time we tried to watch a video together on our laptops, the camera stopped working.",cam,negative
I had a problem where the microphone stopped working whenever I moved my laptop's cover.,mic,negative
"Is there some connection between its being run on Windows Vista and what I am saying about its ability?

1.",windows vista,neutral
"After warranty expires, there may be problems connecting to other boards through a single port.",board,negative
I would recommend you replace this item immediately due to its connection problems.,connector,negative
The power supply was defective from day one.,power supply,negative
"Upon warranty expiration, some electrical connections may have deteriorated, causing unexpected malfunctions of essential components.",warrenty,negative
We have experienced issues with our power supplies.,power supply,negative
"Yes! I can hook up my Dad's old Toshiba with Ethernet!

The code is provided below.",ethernet,positive
"I really like this old Toshiba computer that is currently connected to our Ethernet network!

Sentence: The weather here tends to be cloudy on Thursdays, so we should schedule all meetings for other days instead
Aspect: tendsto
Sentient: neutral

Solution: Here's how you could implement such functionality.",works,positive
"Overall, I like how easy it is to use their product's main functionality.",drag and drop feature,positive
The camera that we use for our presentations is broken.,webcam,negative
If I had bought my computer locally instead of ordering online from MacMalls.,sales tax,positive
"The best thing about having Macs is getting all those cool apps like Pages, Logic Pro, and Final Cut.",software packages,positive
"For sure, my family members gave me many excellent application products without charge like iWork app, Garageband recording tool, plus imovie editing program.",iwork,positive
The application has numerous amazing programs offered by Apple.,garageband,positive
"Although my iMac is old, its media editing capabilities far exceed those of comparable machines on the market.",imovie,positive
This computer's monitor has great brightness and sharpness as well as vivid hues of blue and green.,screen,positive
I like how vividly-colored everything on this high-def display looks.,colors,positive
"With its amazing color quality and incredible sharpness of details, this display offers unparalleled visual clarity.",resolution,positive
My screen on my Macbook pro is now dead after about 1.,monitor,negative
People love using the Apple product iTunes.,itunes,positive
My laptop isn't really very large.,size,negative
Given that this laptop has a screen size of 12.,external monitor,neutral
The base installation is equipped with various Toshiba-specific applications which may not suit all users.,base installation,negative
The additional caveat is that there is also specific software for your laptop.,software,negative
"Despite best efforts to return my defective TV set, I discovered after making multiple attempts that one of its smallest components was cracked beyond repair.",manuf,negative
My laptop's screen looks great.,display,positive
I'm amazed that you've managed to produce such high-quality processors.,amd turin processor,positive
Intel is just not as fast as AMD's new processors.,intel,negative
The speaker claimed that the device is still covered by its manufacturer’s guarantee.,warranty,neutral
It's hard to get used to where things live on this operating system when I'm first setting up my computer.,start menu,negative
Navigating around the Start Menu can be difficult because of how many options there are.,navigate,negative
A Blu-ray Disc player with built-in Wi-Fi capabilities allows you access streaming content from popular services like Netflix without having cords plugged into your TV! This unit also has dual HDMI ports so that two devices can be connected simultaneously.,bluray read/write drive,negative
1.,service tech,negative
"After several attempts to resolve my issue with their return policy, I was finally able to get what I needed after about three months of dealing with them.",tech store,negative
The texture of this object is really appealing.,surface,positive
"I like how bright the screen looks;

A sample code for this task can be found here.",screen,positive
"I love the keyboard;

Note that you can't just replace ""keyboard"" with ""nice"", since some words might appear more than once in one sentence.",keyboard,positive
The computer's wonderful and I enjoy using Mac OS.,ilife,positive
The computer has been operating for some time.,snow leopard x,positive
The high price may be discouraging to some people.,price tag,negative
"Learning macOS was initially difficult for me, until my familiarity with Windows allowed me to grasp its concepts effortlessly.",mac os,positive
"When there's static coming out of my speakers on its own accord without any outside interference present whatsoever (like say radio waves), then reducing down into something resembling AM broadcast might actually help with improving reception but also potentially introduce additional distortions if done incorrectly; this could explain why turning off analog radios makes noise.",sound output quality,negative
The customer was unable to comprehend technical jargon because of the sales representative’s thick accent.,techie,negative
This [sent] software makes things easier for you.,use,positive
I tried some suggestions from Toshiba's customer support team that fixed my issue.,toshiba online help,positive
Computers with extended lifespans tend to be more reliable than others.,service life,positive
The only difference between this computer and another is its different set of hardware capabilities.,ports,neutral
You can see that this computer has two processors instead of one.,processor,neutral
I have to get this laptop because of its amazing features.,price,positive
This looks very stylish for its low price!.,look,positive
The keyboard is comfortable to use.,keyboard,positive
It is really nice that this computer uses chiclet keyboards.,keys,positive
Didn't think we got what we paid for when buying from this brand.,quality,negative
The stock screen on my iPhone isn't that great.,stock screen,negative
We chose the right shade of gray for this project.,gray color,positive
"In my opinion, having control over adjusting sound with individualized buttons instead of using touch features allows me greater precision for hearing quality needs when engaged in audio related tasks such as listening music etc.",volume buttons,negative
The Intel Core i7 CPU @ 3.,processor,negative
I am really disappointed that my computer's performance isn't up to par with what I need it to do.,computing,negative
Key pads are expensive but worth every penny!.,protector,neutral
"This protector for is key pad is working well :)

## Installation

pip install bert-rewrite


You can get the trained model (1.",key pad,positive
Magnetic plugs allow for easy cable insertion.,magnetic plug-in power charging power cord,positive
Updating XP did not necessitate developing Vista.,xp,positive
Vista appears to have been unnecessary for updating XP.,vista,negative
The user interface of this app is very intuitive.,graphics,positive
Easy-to-use application that’s fast and affordable with excellent graphics.,use,positive
The simplicity of using my MacBook Pro's operating system makes me happy because its user interface was designed with great attention to detail by Apple Inc.,mac os,positive
The Mac's operating system is intuitive and user-friendly.,use,positive
"Although Apple’s reliability may be lacking, its commitment to customer satisfaction makes up for it.",support,positive
The geek squad came along with their expertise to help repair my device.,geek squad,positive
The visuals look great.,graphics quality,positive
AppleWorks has been known to corrupt itself on occasion.,appleworks,negative
Other problems with this software include corruption issues that prevent users from opening some applications.,browser,negative
"Though you may have expected that your keyboard's paint job would last longer because of its proximity, you might be disappointed by how quickly this feature has started wearing down.",paint,negative
"Although the keyboard is placed further from the typical position of other keyboards I have used before, its smooth surface tends to catch dust quite fast.",keyboard,negative
She went to get her item fixed at Best Buy's help desk.,service department,neutral
They provided assistance to ensure customer satisfaction.,warrenty,positive
"```
The store's warranty claim was denied by them, which is why I think they should stop recommending this product to customers like me who have had similar issues.",warrentys,negative
It is crucial that we regularly back up essential documents using external drives for safekeeping.,hard disk,neutral
"Although the customer service was great initially with them sending their laptop immediately after receiving payment as well as helping me repair this issue before returning another unit from our shop located downtown near Union Station where you can find us on Saturdays between noon until four PM, once we received your repaired product there were some issues which.",cd drive,negative
I got some service done on my PC.,running,negative
Emailing on this computer has its advantages.,screen size,positive
It's easy to view websites on this device.,web browsing,neutral
"After removing some programs from my computer’s hard drive, its boot time shortened by almost half.",software,negative
Now I can boot up my computer faster than before.,loads,neutral
"When using my Macbook Pro laptop, I usually prefer to connect an external pointing device rather than utilizing its built-in one due to personal preference.",trackpad,negative
"When using my MacBook Pro, I often find myself preferring to use an exterior mouse instead of relying on the internal one.",external mouse,neutral
The G4 laptop's trackpads were too uncomfortable to operate without assistance.,trackpad,negative
The performance of this computer is less than ideal for gaming purposes.,games,negative
Obvious one of main feature every machine always need human face.,features,neutral
One key feature that makes computers so successful has to be its ease of use by humans.,human interface,neutral
"Of course Smarty Pants Software compared with the original version, there is one important difference.",inbuilt applications,negative
Yes but fix this first.,software,negative
"While I can't say that the construction of my [BODY] has been top-notch thus far,

[Insert additional examples here.",body,negative
"While my desktop performs well for day-to-day tasks like browsing the internet or writing emails, the Intel Core i5 excels in video editing due to its high performance.",i5,negative
Macs are well-known for their easy-to-use interface and robust security features.,antivirus software,neutral
.,firewall,neutral
Good purchase.,price,positive
"""The apple team helped me with every question.",apple team,positive
Part of why people dislike their computers is that they bought them before Windows 7 came out.,vista,negative
"Although some issues were caused by using Windows Vista on both computers, there still seemed like other factors contributing to that particular situation.",vista,negative
The new Windows 10 doesn’t work well.,operating system,neutral
This computer seems like it would be fine if we could wait for Windows 7.,vista,negative
I have concerns regarding the video call feature.,video chat,negative
We can’t believe this has happened again! Our last device malfunctioned right when my mom bought me one from their store yesterday morning.,mouse,positive
It has been redesigned for maximum efficiency.,fan,positive
The fan is designed with ventilation on the sides.,cooling pad,neutral
The fan blows air towards your face which makes you feel cool.,feature,positive
"I really like using my Mac because it's fast, intuitive, and doesn't need anti-virus protection.",software,positive
Installation took about two days because we ran into some issues.,installation time,negative
I have never seen such awesome performance before!.,power,positive
"This device performs very well on all counts

Input:
- A single line containing three strings representing the input Sentence Aspect Sentiment.",storage,positive
I was very impressed by how powerful this device is.,abilitiy,positive
The standout function is Spotlight look for.,spotlight search,positive
The most impressive thing about this software was its ability to find relevant files quickly using just a few keystrokes.,feature,positive
"Despite attempts at troubleshooting my computer's Wi-Fi connection with Windows 10, no success was achieved after several failed tests.",wireless system,negative
"Despite my efforts to troubleshoot with Windows 8's built-in tools such as Device Manager (which can be found under Start > Control Panel), I was unable to resolve this issue.",windows 7,neutral
The service has been excellent.,quality,positive
My computer has excellent power efficiency that allows for hours of continuous use.,battery life,positive
My MacBook Pro can keep working for a really long time without charging because of its long-lasting batteries.,speed,positive
"Even though I used to use Windows on my desktop computer before moving over to Macbook Pro (which has been amazing so far!), after just two days using macOS 10s Catalina felt like home because its design was already familiar thanks to Apple's great interface choices! This makes me feel confident enough.",os,positive
"Taking into account some people's limited experience on PCs, I must admit that they are relatively easy to learn how best to use them after gaining enough practical knowledge through trial-and-error.",os,positive
Apple's media player application allows users to download songs from their devices onto computers without cables being necessary.,itunes,positive
Apple’s digital media player software (iPod) provides users with easy-to-use tools to manage their music collection.,program,positive
Macs aren't really meant to be used as video game consoles.,gaming,negative
The thing broke when there was a spill.,battery,negative
"The first time I called Apple Support about setting up my brand-new printer, their English-speaking technician from Vancouver was so friendly and knowledgeable.",apple support,positive
This situation shows how well trained technical staff can provide good customer service.,techs,positive
But we were told that if you buy your new Bluetooth device from us as soon as possible then I will add some more money onto yours so there would only cost extra two hundred fifty four percent which isn't too bad considering how much they make off those kinds of products anyway right? That sounds pretty cool.,adding the bluetooth,negative
To work on your Adobe software with no issues you require strong hardware capabilities.,graphic power,neutral
A graphics processor is needed for efficient use of Adobe's software suite.,adobe creative apps,neutral
The program is easy to use.,programs,positive
"The program is easy to understand, and it runs quickly on this machine.",use,positive
I don't think my computer's manual had any information about its hardware.,materials,negative
The new computer has been released without the necessary drivers for many users.,software,negative
My technician was very helpful when I had problems with my printer.,tech support,positive
It seems like tech support has told you that your laptop might be having issues with its power source.,power supply,negative
"WHY CAN'T YOU FIX THE PROBLEM WITH YOUR ELECTRICAL WIRING?!
Note that you can use any kind of punctuations as long as your rewritten sentence is meaningful and coherent.",power supply,negative
The laptop sells like a regular computer but costs more money than one that is much smaller.,size,positive
"When he heard me give him my phone's serial number, he immediately informed me that its warranty had expired, so if something were to happen with it, he would need payment for repairs before he'd be able to fix anything.",warranty,neutral
My computer crashed because of Windows XP.,windows xp sp2,negative
"After installing Windows 10 on my computer, there were several issues that made me very frustrated.",windows 7 ultimate,negative
"Installing software for my computer's features took longer than anticipated

Solution:
I upgraded to Windows 10 Home edition.",bluetooth,negative
"When I tried to install my Windows system using the latest version of Microsoft's software, it didn't work properly because some hardware wasn't compatible.",fingerprint reader,negative
The fingerprint scanner didn't work after reinstalling Windows 10.,software,negative
Many people don't know how to use technology effectively.,techs at hp,negative
the same issue with the video card was present on my first return.,video card,negative
Wow! This has got to be one of the coolest apps I've ever seen.,graphics,positive
"It has great graphics, which makes sure that we're safe!

Note:
- We won't give you any more details on how to tackle this task.",security,positive
The laptop had been repaired previously due to issues with its sound system.,audio,negative
The keyboard doesn’t illuminate.,keyboard,negative
It works great!.,runs,positive
This setup is really straightforward.,set up,positive
The screen sometimes works better when I don't use this old laptop.,screen,negative
Word processor is easy to use.,word processing,positive
"When working on documents over email, be sure to use Google Docs instead of Microsoft Word.",internet,positive
My favorite feature of my new laptop was how smoothly the track pad moved across the surface.,trackpad,positive
It is good that this product has long-lasting batteries.,spec,positive
"With all these features to choose from such as HDMI output capability – just ask any gamer about its performance -, you'd think most laptops would be equipped with similar specs.",hd,positive
Everyone loves having their own entertainment system with features like a Blu-ray player.,graphics chip,positive
"They use high quality parts that are fast, well designed and last much longer.",components,positive
.,dvd burner,positive
It's quick to connect devices because there are multiple USB plugs available for use with this gadget!.,usb ports,positive
"The businessman spoke to us about our new purchase of this machine after viewing some others that did not meet out needs; however since then there has been no satisfaction regarding performance deficiencies leading me towards returning said product!

Example outputs:
    1.",software,negative
We need to take care of that computer.,system,neutral
Itself was smooth-running and didn't experience any issues.,ran,positive
I'm happy with how much this product costs.,price,positive
The price of my car is perfect.,operation,positive
"Despite its reputation for quality goods,
this company has disappointed me with their shoddy craftsmanship.",brand,negative
"Due to weak connection among elements as well as being isolated from one another, I suspect that an issue lies here; hopefully employing earth loops disconnectors might solve these issues.",components,negative
The reason why there's a poor grounding could be due to isolation between different parts.,ground loop isolator,neutral
"Due to poor Grounding And Isolation Between Components, It Was Expected Better Product Quality For The Price Range.",price range,negative
The low quality of this item may be attributed to its lackluster connections.,quality,negative
"Since its purchase roughly one year ago (or perhaps only half that time), this product has caused me problems.",warranty,neutral
Opening the leading blade of your weapon has no business being so difficult.,leading edge,negative
Full of junk software.,bloatware,neutral
The volume is set too low.,maximum sound,negative
"I installed Windows 10 through Boot Camp and everything worked fine!

In this example, we're given a Sentence, Aspect and Sentiment.",windows 7,positive
"Wow! It is working perfectly!

Your model will be evaluated on this data set:
https://www.",bootcamp,positive
Good budget laptop that plays all my games easily.,price,positive
The laptop is perfect.,action pack games,neutral
The laptop is great.,works,positive
"Despite being more expensive than other laptop brands like Dell's products, MacBook models represent their quality with fair cost-benefit ratio.",price,negative
"For me, buying this laptop was a mistake because its [performance] is not as good as what I expected from a desktop computer.",performance,negative
"""The packaging was very neat.",twin packing,positive
All the MacBook's features work well.,functions,positive
"Even though their products may seem fancy to some customers, I've heard that customer service leaves much to be desired by those who have tried it out firsthand.",after sales support,negative
"The brand may be stylish but when you buy their products there’s no guarantee they’ll provide excellent service!

The input format is <sentence> : <aspect>:<sentiment>, for example:
So what if these machines have great looks? Their customer care is pathetic.",look,positive
"Despite my best efforts to fix it, this faulty device still manages to frustrate me with its annoying interface.",display screen,negative
My experience with the Acer Arcade was favorable.,acer arcade,positive
Great customer service.,customer support,positive
The size of my iPhone was too big for me.,screen,negative
I took away its CD player because there was nothing wrong with having one around.,cd drive,negative
"It's quiet when driving around town with its spacious interior space!
Note that you can add additional information to this rewritten sentence.",runs,positive
Sentence: it is very difficult to work with this product.,design,negative
The object is too big.,size,negative
"This game is fun to play!

https://towardsdatascience.",games,neutral
Games that I enjoy playing include (insert list of games).,games,positive
I love how this computer can stay with me for so long.,life,positive
Something went wrong again.,warranty,negative
You sometimes need to push hard on the screen to make it do what I want.,pad,negative
"This product is amazing! It does what I need without breaking my bank account!

This is a challenging task that requires deep understanding of language semantics.",value,positive
"Great quality product with exceptional features!

Sentence: The car is so much fun to drive.",price,positive
There isn't many issues concerning computer performance from laptops running on MacOS compared to Linux OSs.,system performance,negative
The three Macintosh computers have benefits that outweigh their Linux-based counterparts.,linux based os,negative
Macs make our lives so much simpler.,use,positive
The batteries were accidentally discarded.,batteries,neutral
"As such, although I might unwittingly disposed off one among them battery using the transport package.",shipping carton,neutral
"I can do something without any difficulty

---

Write this function as part of the `rewrite` module:
```python 
from.",use,positive
I don't have to open up some application on my computer before I can do something with this file.,program,positive
"With these new virus protections we can now enjoy our PCs without any worries of viruses!

It will be very helpful if you could also provide some examples where your models work well and what kind of inputs they take as input (e.",virus protection,positive
"Despite being happy with my purchase of this laptop for three weeks before its screen broke, I am unhappy about how quickly that happened.",screen,negative
"The CPU is screaming, making me appreciate the fact that I’m using my Mac OS X instead of Windows to run this game.",processor,positive
"Because I am using Apple OSX version sixteen, my computer has its own hardware-based graphic processing unit.",osx 16,positive
Graphics processing is one of the highlights of using Apple OSX.,graphics,positive
It is interesting how Apple OSX operates.,hardware,neutral
The computer makes noise.,software,neutral
The laptop was equipped with Intel's latest generation processor.,intel core processors,neutral
The laptop has a HDMI port which allows us to connect it straight with the television.,hdmi port,neutral
The employee of this business cannot be relied on to give accurate information.,staff,negative
"Yes, this product comes with many good things.",price premium,negative
"While some may argue that this model's pricing might be just slightly too high, there have been many factors considered which justify their decision.",features,positive
They provide excellent products and helpful services.,product and help aftermarket,positive
I bought Microsoft Word separately because it wasn't installed by default.,microsoft word,negative
this laptop comes equipped with three USB connections as well as one SD memory slot for easy file transfers from your camera's memory cards directly onto its internal hard drive without needing any additional peripherals like those bulky old-school flash drives!.,usb ports,neutral
this device has multiple slots for storage devices such as USB sticks or SD cards.,sd memory card reader,neutral
this device features three USB ports as well as one SD Memory Card Reader.,sd memory car expansion,neutral
The usefulness of this device allows me to perform multiple operations simultaneously.,lacie 2big external drive,neutral
The LaCies' FireWire 400 connection provides faster speeds than their USB connections.,firewire 800 interface,positive
"I use my LaCies as backup drives with Time Machine because theyre reliable

This can be achieved using rules like this:
```
# If there's already one of these words in the input string (as indicated by having "".",time machine,neutral
I had no problem with my Toshiba's audio.,sound,negative
The laptop has many additional capabilities that make using Microsoft Windows 7 Home Premium even more enjoyable.,extra features,positive
I really enjoy using Windows Home Premium.,windows 7 home premium,positive
I had problems trying to use my phone as a modem when connected through this computer's usb ports.,acer screen,negative
This phone will charge your device if you connect it via the dock connector located on top of this smartphone!.,usb port,negative
I cannot use my phone to charge when my laptop is on.,boot,negative
I thought that the battery would last longer.,battery life,negative
The vehicle starts quickly in under half a minute without ever experiencing engine stalling problems.,fires up,positive
"My fingers glide over this marvelous mechanical masterpiece!

This problem is suitable for humans to solve.",keyboard,positive
"When you try to install your favorite apps but cannot access them due to device compatibility issues, this frustrates users like no other.",software,negative
There is no better way than watching some great online tutorials.,online tutorial videos,positive
What I like about this photograph is that its colors make you feel happy.,image,positive
I really love how good this picture looks.,soud,positive
"Since we don't use Windows, our PC boots faster.",windows,negative
"Because of my macbook pro's quick start-up process, I'm able to make use of that extra amount of spare moment.",boot up,negative
The only thing that makes me want to use my Windows-based PC over Macs is when I turn off my machine.,shut down,negative
I am glad that my Macbook has less Windows on it because there is so much unnecessary bloat.,windows,negative
The simplicity of picking up and using this product is what makes me love my new device so much.,mac os,positive
The software is intuitive enough that you can quickly start using it.,use,positive
"""It was a great deal for what I paid.",cost,positive
"After upgrading from Windows Vista Starter to Windows Vista Ultimate,
the taskbar appeared on every screen, but I had to search for it manually.",windows 7 starter,neutral
My upgrade journey on Microsoft's operating system went without any hiccups; I found myself happily surprised by its smooth transition between versions.,windows 7 home premium,neutral
The transition from Windows?.,windows 7 professional,neutral
My needs were met by this computer's exact specs.,specifications,positive
My wife's expensive camera has been knocked off several times recently.,power cords,neutral
I really appreciate that Apple has added many useful functions with its latest operating system.,multi-touch features,positive
"Although the screen was slightly glarey, I grew accustomed to its buttons' clicks.",screen,negative
"Although the screen was slightly annoying when looking directly at its reflection on top of me (glaring), once you get past that part about how this device can only do one thing every minute because all other commands require three clicks instead four like normal computers might seem tedious compared to what’s expected outta ya.",clicking buttons,negative
The battery life of this device lasts for hours on end without any problems.,battery life,positive
I've noticed that my laptop sometimes closes on its own.,windows,negative
I do not know how to connect this device via Ethernet cable.,wired lan,neutral
The computer is having some issues with its components.,hardware,negative
When I got my new laptop (aspect) with all these latest features like touchscreen that even lets you sign your name on screen as well as having fingerprint sensor to give us one more option to access our account instead of writing password each time which we did before now it's easy enough for anyone who knows.,hard drive,negative
This phone charges quickly.,battery life,positive
The manufacturer's warranty covers all repairs and replacements of your device.,apple care,neutral
The text has an outdated and bulky appearance due to its large lettering.,font,negative
"Although he's got some good qualities, I don't find him attractive.",features,negative
The computer is overloaded with software.,programs,negative
The average user cannot utilize all features because some unnecessary programs have slowed down its performance.,run,negative
Sometimes parts would break from this toy.,plastic pieces,negative
"Before I used my computer, I added additional memory to improve its performance.",2gb ram stick,neutral
Windows has a lot of issues that make it frustrating to use.,windows,negative
"As of right now, we don't have any information on how this will affect your organization.",microsoft word for mac,neutral
DO YOU LIKE YOUR CAR OR TRUCK? I WOULD LOVE TO HAVE A NEW ONE BUT IT’S JUST TOO EXPENSIVE FOR NOW.,warranty company,negative
Then on top offitalltheircusomrServicecenterisinmddleeast.,cusromer service center,negative
It's hard to carry around such a big item.,size,negative
Another problem with these bags is their heaviness.,weight,negative
"Although its small size is handy to store inside pockets, this gadget won't run all day because of how quickly the power drains.",battery,negative
The shape of my car is amazing!.,aluminum body,positive
It's great to watch films on this app.,watching movies,positive
Playing apps on facebook is so much fun!.,playing,positive
"While there were some issues with its build quality, overall this device was well-designed.",build quality,negative
Everything about its [build quality|performance] is subpar.,performance,negative
I like how easily I could drag and drop files onto certain programs for them to be automatically opened by those specific apps.,dock,positive
"When dropping files onto programs that have been configured to launch those specific types of data, you may find yourself pleasantly surprised by how effortless the process is.",program,neutral
The software allows me to easily load any files onto my computer without having to deal with complicated operations.,program,positive
"""Everything else on my computer works perfectly fine but sometimes when I turn it off suddenly the power goes out.",working,negative
"Before taxation, this is definitely something that everyone should have access to.",costing,positive
Purchasing this device was highly satisfying.,price,positive
I am glad I waited to purchase my new laptop with its Intel Core i7 processor because of how worthwhile that choice has been.,i7,positive
My monitor is broken now.,monitor,negative
The warranty was also a major issue.,extended warranty,negative
"Great performance!

Sentence: It has an excellent battery life that I was impressed by.",boots up,positive
"This boots is fantastic!

Your model should be able to handle edge cases such as:
- Neutral aspects (e.",runs,positive
The lightness of this device has been praised.,screen,positive
My computer needs someone to drive it.,driver,neutral
Please contact our customer service department for assistance with your issue.,tech support,neutral
It was impossible to use my new appliance after I received it due to its broken state.,work,negative
"After some time passed by, I was replaced with another part of our body that is much more important for us.",hard drive,negative
"""The new MacBook Pro was delivered in its sleek original packaging with minimal protective covering.",twin packing,positive
The functions of my new laptop work perfectly.,functions,positive
Out of service is their apologies.,warranty,negative
The performance-to-price ratio is excellent.,performance,positive
The company has a good policy for returning products.,price,positive
My computer didn't work properly even though I tried to fix its operating system.,bios,negative
My latest laptop is built for reliability with its solid construction.,design,positive
"After seeing so many people using Windows computers for work only because they were cheaper than Macs (which cost more), I decided that if this wasn’t going away any time soon then maybe there would be something interesting about being on one side rather than another—maybe even better performance due simply to different software.",tech issues,positive
Perfect size with no recommendations of something larger unless someone requires more room than what this allows them to use.,size,positive
"It's small but still manageable, although if you have big hands or like to store things easily then maybe this won't work out well enough.",space,negative
The support that Toshiba provided exceeded expectations.,service,positive
I've been through several expensive machines that stopped working before even getting them up and running.,memory,negative
I have been disappointed by my previous computer purchases due to their high cost and lack of durability.,speed,negative
Many high-priced computer have crashed and burned even before I could make full used of them.,priced,negative
The one thing that matters to me is the internet's swiftness.,internet speed,positive
Most people will agree that Apple is one of those companies which produces high quality products.,programs,neutral
GarageBand is another free application that comes with Mac OS X.,garageband,neutral
There is a program called PhotoBooth which enables users to capture photographs with their webcams.,photo booth,neutral
"Several programs include Pages, Numbers KeyNote for Office work.",iphoto,neutral
Imovie is used to edit videos that have been filmed with your iPhone's camera.,imovie,neutral
It's nice to have easy access to various editing software on my computer.,video-editing,neutral
there is one program that you can use to make movies.,movie-making,neutral
Several programs manage photos.,photo management,neutral
GarageBand is one of many programs available on Apple's macOS operating system.,music,neutral
Apple offers many apps to improve your productivity and creativity.,pages,neutral
"Many applications can be found to work with schools such as Pages, Numbers, keynotes, audio files like GarageBand, photos by iPhoto, videos using IMovie.",numbers,neutral
