sentence,aspect,polarity
"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.",atmosphere,positive
It's simply the best meal in NYC.,meal,positive
You cannot go wrong at the Red Eye Grill.,red eye grill,positive
"If we were to move from the upper east side, we would genuinely miss this restaurant.",restaurant,positive
The restaurant is cute but not upscale.,restaurant,neutral
The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,food,positive
The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,balance of herbs and tomatoes,positive
We had a great time at the Jekyll and hyde Pub last night.,jekyll and hyde pub,positive
After really enjoying ourselves at the bar we sat down at a table and had dinner.,bar,positive
The server was really cool and served us our food and drinks with a smile.,server,positive
The place's decor and hidden bathrooms made for a good laugh.,decor,positive
The place's decor and hidden bathrooms made for a good laugh.,hidden bathrooms,negative
I highly recommend visiting this restaurant and having dinner and drinks!,restaurant,positive
"If you are the type of person who likes being scared and entertained, this is a great place to go and eat.",place,positive
"My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.",jekyll and hyde pub,positive
"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",beers,positive
"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",food,positive
"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",pumkin tortelini,positive
"Please take my advice, go and try this place.",place,positive
The bagel was huge.,bagel,positive
The workers there also absolutely load the bagel with cream cheese (gets a little messy).,bagel,positive
This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,food,positive
This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,service,positive
I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.,lobster roll,positive
I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.,lobster,positive
"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",pizza,positive
"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",santa fe chopped salad,neutral
"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",fish and chips,positive
"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",food,positive
"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",ambience,positive
"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",service,positive
All the staff is absolutely professional!!,staff,positive
This restaurant was way overhyped.,restaurant,negative
My chow fun and chow see was really bland and oily.,chow fun and chow see,negative
The scallion pancakes and fried dumplings were nothing out of the ordinary.,scallion pancakes,neutral
The scallion pancakes and fried dumplings were nothing out of the ordinary.,fried dumplings,neutral
The service was the only thing good about this restaurant.,service,positive
The service was the only thing good about this restaurant.,restaurant,negative
"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",sushi,negative
"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",tuna,negative
"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",rolls,negative
Their pad penang is delicious and everything else is fantastic.,pad penang,positive
The price is reasonable although the service is poor.,service,negative
fresh restaurant was amazing........ food was delicious and of course fresh.,fresh restaurant,positive
fresh restaurant was amazing........ food was delicious and of course fresh.,food,positive
Hats off to the chef.,chef,positive
"the salads are delicious, both refreshing and very spicy.",salads,positive
We had Pam's special fried fish and it was amazing.,pam's special fried fish,positive
"Great vibe, lots of people.",vibe,positive
"I didn't complain, I liked the atmosphere so much.",atmosphere,positive
"Ambience is so cute and quaint, good for business although we were there on vacation.",ambience,positive
Salads were fantastic.,salads,positive
Although we were looking for regular lettuce and some walnuts the salads we got were great.,salads,positive
Ingredients are organic which is a real plus for me.,ingredients,positive
"This is some really good, inexpensive sushi.",sushi,positive
"This is some really good, inexpensive sushi.",sushi,positive
The spicy Tuna roll is huge and probably the best that I've had at this price range.,spicy tuna roll,positive
The spicy Tuna roll is huge and probably the best that I've had at this price range.,spicy tuna roll,positive
The spicy Tuna roll is huge and probably the best that I've had at this price range.,spicy tuna roll,positive
The Yellowtail was particularly good as well.,yellowtail,positive
"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",all you can eat deal,negative
"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",all you can eat deal,negative
"In any event, this is a place I'll be sure to stop by again when I'm in this part of town.",place,positive
Big Wong gets big Ups for a fine establishment.,big wong,positive
"They have it all -- great price, food, and service.",food,positive
"They have it all -- great price, food, and service.",service,positive
The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,atmosphere,negative
The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,waiters,negative
"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",congee,positive
"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",noodles,positive
"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",rice dishes,positive
The takeout is great too since they give high quality tupperware as well.,takeout,positive
This place is always very crowded and popular.,place,positive
Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese....both very tasty.,caesar salad,positive
Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese....both very tasty.,arugula and goat cheese,positive
We both opted for a pasta dish and they were served timely and fresh.,pasta dish,positive
"We concluded with tiramisu chocolate cake, both were delicious.",tiramisu,positive
"We concluded with tiramisu chocolate cake, both were delicious.",chocolate cake,positive
I recently went to this restaurant with some co-workers for lunch and had an amazing time.,restaurant,positive
"The staff was accomodating, the food was absolutely delicious and the place is lovely.",staff,positive
"The staff was accomodating, the food was absolutely delicious and the place is lovely.",food,positive
"The staff was accomodating, the food was absolutely delicious and the place is lovely.",place,positive
We even had a visit from the Manager who wanted to make sure we were enjoying ourselves.,manager,positive
sometimes i get good food and ok service.,food,positive
sometimes i get good food and ok service.,service,neutral
"sometimes i get bad food and bad service, sometimes i get good good and bad service.",food,negative
"sometimes i get bad food and bad service, sometimes i get good good and bad service.",service,negative
"sometimes i get bad food and bad service, sometimes i get good good and bad service.",service,negative
"sometimes i get bad food and bad service, sometimes i get good good and bad service.",good,neutral
The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,dishes,positive
The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,wine,positive
The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,atmosphere,positive
And where does Patis go wrong; no where.,patis,positive
And evaluated on those terms Pastis is simply wonderful.,pastis,positive
Right off the L in Brooklyn this is a nice cozy place with good pizza.,pizza,positive
Right off the L in Brooklyn this is a nice cozy place with good pizza.,place,positive
Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).,raddichio,negative
My friend got the mushroom pizza which tasted better.,mushroom pizza,positive
The sangria was pretty tasty and good on a hot muggy day.,sangria,positive
Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.,place,positive
I started out with a Bombay beer which was big enough for two.,bombay beer,positive
"Service was slow, but the people were friendly.",service,neutral
"Service was slow, but the people were friendly.",people,positive
It's a nice place to relax and have conversation.,place,positive
The food is authentic Italian - delicious!,food,positive
"Pizza is terrific, as is homemade pasta.",pizza,positive
"Pizza is terrific, as is homemade pasta.",homemade pasta,positive
"Ambience is delightful, service impeccable.",ambience,positive
"Ambience is delightful, service impeccable.",service,positive
I'm still mad that i had to pay for lousy food.,food,negative
The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,hanger steak,negative
The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,tuna,negative
Service was also horrible and the ambience is not that great.,service,negative
Service was also horrible and the ambience is not that great.,ambience,negative
I go and eat out at many different restaurants and this is one place you have go and try.,place,positive
This is my first time writing a review for a restaurant because the food and service was excellent.,food,positive
This is my first time writing a review for a restaurant because the food and service was excellent.,service,positive
The filet mignon dish was superb!,filet mignon dish,positive
It's a small cute restaurant.,restaurant,positive
I absolutely love this place!!!,place,positive
"I like the ambience, it's very dark and original.",ambience,positive
The sushi is amazing!!!,sushi,positive
Very affordable and excellent ambient!,ambient,positive
We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,beef and noodle soup dishes,negative
We won't go to this place again for a good meal.,meal,negative
"However, I think this place is a good hang out spot.",place,positive
My Girlfriend and I stumbled onto this hopping place the other night and had a great time!,place,positive
THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,pizza,positive
THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,wine,positive
THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,service,positive
THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,backyard dining area,positive
Check this place out!,place,positive
"First of all, this place is *not* romantic, as claimed by Citysearch's editorial review.",place,negative
"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",tables,negative
"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",menu,negative
"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",wine list,negative
Slightly above average wines start at $70+ with only one selection listed at $30+.,wines,positive
Slightly above average wines start at $70+ with only one selection listed at $30+.,wines,positive
Service is not what one would expect from a joint in this price category.,service,negative
Somehow working the italian charm with constant mille grazie does not constitute proper service.,service,negative
"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.",food,positive
"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.",teodora,negative
Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,meals,negative
Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,rosemary or orange flavoring,negative
Fish was overdone.,fish,negative
"Cute place, nice wait staff but would never go there again.",wait staff,positive
"Cute place, nice wait staff but would never go there again.",place,negative
"Cute place, nice wait staff but would never go there again.",place,negative
Someone else recommended the dessert - we also left that.,dessert,positive
One of us actually liked the expresso - that's it.,expresso,negative
"Skip this restaurant, it's a big disappointment.",restaurant,negative
Myagi is one of my favorite restaurants in the City; the place the negative reviews describe sound like they were somewhere else.,myagi,positive
I've never had bad service and the fish is fresh and delicious.,service,positive
I've never had bad service and the fish is fresh and delicious.,fish,positive
Their tuna tartar appetizer is to die for.,tuna tartar appetizer,positive
"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",pizza,positive
The place is so cool and the service is prompt and curtious.,service,positive
The place is so cool and the service is prompt and curtious.,place,positive
I highly recommend to anyone to give this place a try.,place,positive
A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,food,positive
A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,service,positive
A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,atmosphere,positive
No gimmicks here -- the food speaks for itself in its freshness and preparation.,food,positive
The dining room is quietly elegant with no music to shout over -- how refreshing!,dining room,positive
"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",service,positive
"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",staff,positive
"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",meal,positive
"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",restaurant,positive
The view is breathtaking the service is top notch... the ambiance is wonderfull.,view,positive
The view is breathtaking the service is top notch... the ambiance is wonderfull.,service,positive
The view is breathtaking the service is top notch... the ambiance is wonderfull.,ambiance,positive
The staff offers impeccable service.,staff,positive
I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,lobster bisque,positive
My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,new england chowder,positive
My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,lobster bisque,positive
My boyfriend had Prime Rib it was good .,prime rib,positive
We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough.,bottles of korbett,positive
My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,food,positive
If you like spicy food get the chicken vindaloo.,chicken vindaloo,positive
Go to Volare for 1st class service and terrific food.,service,positive
Go to Volare for 1st class service and terrific food.,food,positive
The portions are large and the servers always surprise us with a different starter.,portions,positive
The portions are large and the servers always surprise us with a different starter.,servers,positive
The wine list is excellent.,wine list,positive
The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,food,positive
The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,selection of wines,positive
The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,chef's tasting menu,positive
"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",service,positive
"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",place,positive
"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",place,positive
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,food,positive
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,prixe fixe tasting menu,positive
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,prixe fixe tasting menu,positive
"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",food,negative
"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",lemon salad,negative
The menu is very limited - i think we counted 4 or 5 entrees.,menu,negative
"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",grilled branzino,negative
"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",decor,positive
Problem is nothing at Prune is particularly memorable.,prune,neutral
This place is so much fun.,place,positive
Our family never expected such incredible entertainment in a restaurant.,restaurant,positive
Our food was great too!,food,positive
And really large portions.,portions,positive
The staff was the friendliest that have seen in New York.,staff,positive
If you want something really different than try Jekyll and Hyde.,jekyll and hyde,positive
The food was pretty tradional but it was hot and good with large portions.,food,positive
The food was pretty tradional but it was hot and good with large portions.,portions,positive
The place is a lot of fun.,place,positive
The characters really make for an enjoyable experience.,characters,positive
"The food however, is what one might expect.",food,neutral
"However, I think Jeckll and Hydes t is one of those places that is fun to do once.",jeckll and hydes,negative
Service was slow had to wait to order and get food although not crowded.,service,negative
Drinks way over priced.,drinks,negative
Food was good not great not worth the wait or another visit,food,positive
Great pizza for lunch place.,pizza,positive
Service was quick.,service,positive
The pizza was great.,pizza,positive
Have the iced tea.,iced tea,positive
"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",fish,positive
"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",service,positive
Delivery is fast too.,delivery,positive
"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.",service,positive
"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.",seating,positive
"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.",delivery,positive
"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.",sushi,positive
Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.,bagel,positive
"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",bagels,positive
"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",bagels,positive
They have a huge selection of different cream cheeses and all of their salads are great.,salads,positive
They have a huge selection of different cream cheeses and all of their salads are great.,cream cheeses,positive
The lox is always fresh too.,lox,positive
Not impressed with the food.,food,negative
Prices too high for this cramped and unappealing resturant.,resturant,negative
Prices too high for this cramped and unappealing resturant.,resturant,negative
Zero ambiance to boot.,ambiance,negative
I thought this place was totally overrated.,place,negative
"The ambience was nice, but service wasn't so great.",ambience,positive
"The ambience was nice, but service wasn't so great.",service,negative
This is the BEST Shabu-Shabu Restaurant in the Try-State Area.,shabu-shabu restaurant,positive
I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,food,positive
I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,feel,positive
Thius is a must for anyone who loves Shabu-Shabu.,shabu-shabu,positive
"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.",atmosphere,positive
The owner and staff are all Japanese as well and that adds to the entire ambiance.,owner,positive
The owner and staff are all Japanese as well and that adds to the entire ambiance.,staff,positive
The owner and staff are all Japanese as well and that adds to the entire ambiance.,ambiance,positive
"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.",menu,positive
Taxan delicious!,taxan,positive
The prices were CHEAP compared to the quality of service and food.,service,positive
The prices were CHEAP compared to the quality of service and food.,food,positive
The location and ambience is Ok but the food is what makes up for it.,location,positive
The location and ambience is Ok but the food is what makes up for it.,ambience,positive
The location and ambience is Ok but the food is what makes up for it.,food,positive
Try green curry with vegetables.,green curry with vegetables,positive
"The service is ok, some of the people didn't get what they asked for.",service,negative
I had the best ravioli ever.,ravioli,positive
The wine the service was very good too.,wine,positive
The wine the service was very good too.,service,positive
This quaint and romantic trattoria is at the top of my Manhattan restaurant list.,trattoria,positive
This quaint and romantic trattoria is at the top of my Manhattan restaurant list.,trattoria,positive
"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",food,positive
"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",dishes,positive
"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",specials,positive
"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",regular menu-fare,positive
"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.",parmesean porcini souffle,positive
"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.",lamb glazed with balsamic vinegar,positive
"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",candle-light,positive
"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",food,positive
"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",service,positive
"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",tables,positive
"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",food,positive
"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",wine,positive
"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",food,positive
"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",wine,positive
"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.",marinara/arrabiatta sauce,positive
"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.",mozzarella en carozza,positive
Check out the secret back room.,back room,positive
Thank You Emilio.,emilio,positive
"I found the food, service and value exceptional everytime I have been there.",food,positive
"I found the food, service and value exceptional everytime I have been there.",service,positive
The food was authentic.,food,positive
The service was excellent - friendly and attentive.,service,positive
Very good wine choices.,wine choices,positive
Who has room for Cheesesticks with the best pizza in NYC!,pizza,positive
Get the pepperoni - YUM - and a family style salad.,pepperoni,positive
Get the pepperoni - YUM - and a family style salad.,family style salad,positive
Great staff.,staff,positive
Always great service!,service,positive
"The food is good, I can't lie.",food,positive
But the staff was so horrible to us.,staff,negative
The hostess and the waitress were incredibly rude and did everything they could to rush us out.,hostess,negative
The hostess and the waitress were incredibly rude and did everything they could to rush us out.,waitress,negative
We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress,negative
"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",place,negative
"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",food,positive
"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",service,negative
Amma is nothing special.,amma,neutral
I ate here a week ago and found most dishes average at best and too expensive.,dishes,negative
I ate here a week ago and found most dishes average at best and too expensive.,dishes,negative
"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",vegetarian dishes,negative
"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",non-veg selections,negative
Decor is nice though service can be spotty.,decor,positive
Decor is nice though service can be spotty.,service,negative
This place is always packed.,place,positive
"Most importantly, food is excellent.",food,positive
Try the sea bass.,sea bass,positive
First of all Dal Bukhara Rocks.,dal bukhara,positive
I am happy i did the food was awsome.,food,positive
and yes Dal Bukhara is so dam good and so are all the kababs.,kababs,positive
and yes Dal Bukhara is so dam good and so are all the kababs.,dal bukhara,positive
Haru on Park S is simply disgusting.,haru on park s,negative
The fish was not fresh and the rice tasted old and stale.,fish,negative
The fish was not fresh and the rice tasted old and stale.,rice,negative
"Quite frankly, this is some of the worst sushi I have ever tried.",sushi,negative
honestly the worst sushi my husband and i had in our entire lives.,sushi,negative
not sure why this restaurant would be rated that highly.,restaurant,negative
the all-u-can-eat sushi is definitely in very poor quality.,all-u-can-eat sushi,negative
"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice.",menu,negative
"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice.",ingredients,negative
"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice.",fish,negative
"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice.",rice,negative
"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish.",soy sauce,negative
"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish.",rice,neutral
the waitstaffs are nice though.,waitstaffs,positive
I have been to Roth's twice and both times were very disappointing.,roth's,negative
"Both times I was extremely dissappointed by the service, which was boarderline rude.",service,negative
"The dinner was ok, nothing I would have again.",dinner,neutral
"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.",eggs benedict,negative
With the theater 2 blocks away we had a delicious meal in a beautiful room.,meal,positive
With the theater 2 blocks away we had a delicious meal in a beautiful room.,room,positive
The service was attentive.,service,positive
Planet Thai is great!,planet thai,positive
"We love the food, drinks, and atmosphere!",food,positive
"We love the food, drinks, and atmosphere!",drinks,positive
"We love the food, drinks, and atmosphere!",atmosphere,positive
"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",svc,positive
"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",restaurant,positive
"Try the Pad Thai, it's fabulous and their prices are so cheap!",pad thai,positive
"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",portions,positive
"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",food,positive
"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",sandwiches,negative
"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",sandwiches,negative
"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",atmosphere,negative
Chennai Garden is my favorite Indian restaurant in the city.,chennai garden,positive
They have authentic Indian at amazin prices.,indian,positive
They have authentic Indian at amazin prices.,indian,positive
This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.,dishes,negative
The seats are uncomfortable if you are sitting against the wall on wooden benches.,seats,negative
It's a rather cramped and busy restaurant and it closes early.,restaurant,negative
It's a rather cramped and busy restaurant and it closes early.,restaurant,negative
Patroon features a nice cigar bar and has great staff.,cigar bar,positive
Patroon features a nice cigar bar and has great staff.,staff,positive
The food is tasty and portion sizes are appropriate.,food,positive
The food is tasty and portion sizes are appropriate.,portion sizes,positive
This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,restaurant,positive
Not a great place for family or general dining.,place,negative
LLOOVVE THIS PLACE.,place,positive
Food is excellent.,food,positive
Fish is so very fresh.,fish,positive
Waitstaff are very friendly.,waitstaff,positive
Love YUKA.,yuka,positive
Mermaid Inn is an overall good restaurant with really good seafood.,seafood,positive
Mermaid Inn is an overall good restaurant with really good seafood.,mermaid inn,positive
The menu is limited but almost all of the dishes are excellent.,menu,positive
The menu is limited but almost all of the dishes are excellent.,dishes,positive
The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,lobster sandwich,positive
The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,spaghetti with scallops and shrimp,positive
The service is good and ambience is good for a date or group outing.,service,positive
The service is good and ambience is good for a date or group outing.,ambience,positive
The only fallback on this restaurant is the prices.,restaurant,negative
"Even though its good seafood, the prices are too high.",seafood,negative
"Even though its good seafood, the prices are too high.",seafood,negative
The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,lobster sandwich,negative
The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,lobster sandwich,negative
The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,lobster sandwich,negative
"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",food,positive
"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",halibut special,positive
"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",steak,positive
"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",service,positive
"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",waiter,positive
Truly the mark of an attentive waiter.,waiter,positive
I highly recommend the restaurant based on our experience last night.,restaurant,positive
We ate at this Thai place following the reviews but very unhappy with the foods.,foods,negative
We thought that this place is using too much of MSG cooking in the foods.,foods,negative
"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",jelly fish,positive
"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",drunken chicken,positive
"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",soupy dumplings,positive
"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",stir fry blue crab,positive
The food is so cheap and the waiters are nice.,food,positive
The food is so cheap and the waiters are nice.,waiters,positive
Have frequented 'ino for several years and the food remains excellent.,food,positive
Cheese plate is a varied delight and great bargain at $10.,cheese plate,positive
Cheese plate is a varied delight and great bargain at $10.,cheese plate,positive
Cheese plate is a varied delight and great bargain at $10.,cheese plate,positive
"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",bruschettas,positive
"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",paninis,positive
"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",tramezzinis,positive
"(The asparagus, truffle oil, parmesan bruschetta is a winner!)","asparagus, truffle oil, parmesan bruschetta",positive
Wine list is extensive without being over-priced.,wine list,positive
Wine list is extensive without being over-priced.,wine list,positive
"Be sure to try the seasonal, and always delicious, specials.",specials,positive
I loved this place!!,place,positive
I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,atmosphere,positive
"The food was very good, a great deal, and the place its self was great.",food,positive
"The food was very good, a great deal, and the place its self was great.",food,positive
"The food was very good, a great deal, and the place its self was great.",place,positive
"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",wait staff,positive
"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",people,negative
"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",cafe noir,negative
"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service,negative
