sentence,aspect,polarity
that roll was huge.,rolls,neutral
Those large rolls weren’t very tasty nor was the sashimisuchihike.,rolls,negative
Those sushi was bad and did not have freshness.,sashimi,negative
Enjoy your delicious meal.,crunchy tuna,positive
We visited first's place that had a lovely outdoor dining area.,garden terrace,positive
I really enjoyed my meal here.,food,positive
I loved the hospitality here.,service,positive
I love steak tartar! My favorite place to order is Joe's Cafe on Main Street.,steak tartare,positive
"The atmosphere within the dining area was lively, with guests seated around an open fire pit.",open kitchen,positive
"Though we had to bear with the warmth one evening during our meal in this establishment, the openness was worth the effort!

Explanation:
1.",restaurant,negative
The choice of wines is excellent; I like Gigonda’s pricing well enough to justify the purchase.,wine selection,positive
The Gigonda’s offer several wines that are well priced.,gigondas,positive
The house champagne has a great flavor and aroma.,house champagne,positive
The restaurant has a nice atmosphere and serves some of the best french cuisine around.,vibe,positive
"If we're being honest, finding great authentic cuisine isn't easy everywhere.",french food,positive
The place is great.,place,positive
I love the crunch of fresh-baked bread.,crust,positive
"Pizza – fresh from our oven every day!

The goal is to train on a dataset of about 50k examples.",pizza,positive
We always show our out-of-town visitors around town when they visit us.,vt's,positive
"Excellent location with delectable fare!

```python
def rephrase(sentence, aspect=None, sentiment='positive'):
    # Your code here
    
sentence = 'Not sure where to go for dinner tonight.",neighborhood,positive
.,food,positive
The restaurant is perfect if you want to have an amazing night with someone.,setting,positive
It is perfect to go out on any special occasions.,service,positive
We dined here often.,mizu,positive
"You are an expert at rewriting sentences while keeping the same meaning, aspect, and sentiment.",spicy scallop roll,positive
"The mussels were great!

This is a challenging task.",moules,positive
The food is of good quality.,lobster ravioli,negative
"Went out to eat with my parents, but we had problems getting seated when I tried going up to the hostess stand.",maitre d',negative
The small portion of cake wasn't worth spending more than I did to buy that tiny slice; it cost too much considering its size and quality.,dessert,negative
"The tiny dessert that I had cost me eight dollars, which seems like too much money considering how small the dessert actually was.",dessert,negative
We like how our favorite beverages are prepared for us with great care here.,drinks,positive
I was impressed by the well-made drinks as well as the reasonable prices on wines.,wine selection,positive
Their food is delicious!.,chef's specials,positive
The staff was courteous and efficient.,service,neutral
The atmosphere of this place never fails to impress me.,downstairs lounge,positive
I love going to this cozy place where people feel loved.,raga's,positive
Eating exotic food feels like being on vacation.,exotic food,positive
Eating foods from different cultures has always been interesting to me.,exotic food,positive
"I had great service from the friendly staff

Solution: 
import re 

def replace_with_mask(text):
    """"""Replace all words with a mask.",staff,positive
The restaurant has plenty of good-quality beverages that will please your palate.,bar,positive
My favorite restaurant has really good beer options that I enjoy tasting.,beers,positive
They stock their bar shelves pretty well with some great brews.,wines,positive
It was not hard to see how Leon would end up as just another loser.,leon,negative
"We asked that she move us from behind the potty, but she would have none of it!

Here's another one:

Sentence: My favorite thing about this hotel is its amazing views! It feels like you're staying right out in nature here.",waitress,negative
The service was terrible.,service,negative
Food is mediocre but the customer service was rude.,food,neutral
"I really enjoyed my visit to the park!

```python=
def text_rewrite(text):
    """"""
    This function rewrites a given text based on its original context.",jekyll and hyde,positive
"All of these great performances made my trip to see them even better!

Sentence: My brother went home after his show yesterday afternoon-and I missed him.",shows,positive
I love everything about it - especially the show and the actor.,actors,positive
The service here is top-notch.,server,positive
I enjoyed the tasty meal that was served to me.,food,positive
This is my favorite dish.,tuna,positive
I love the delicious tuna with a perfect balance of sweet and spicy flavors!.,wasabe potatoes,positive
Sitting outside is always refreshing.,outdoor atmosphere,positive
The staff were friendly and helpful throughout our stay.,service,positive
"Great staff, yummy dishes.",service,positive
The food was excellent!.,food,positive
It was so delicious.,pizza,positive
"They make their pizzas with tasty, homemade mozzarella for extra freshness.",fresh mozzarella,positive
Their appetizer options seem too limited.,appetizer selection,negative
The servers have no regard for their customers' well-being.,wait staff,negative
"The waitstaff was blatantly disrespectful towards us, however they made one of the most delicious pies I’ve ever tasted!.",pie,positive
A good lunch option for vegetarians who enjoy salads.,salad,positive
A high-quality place to eat with good food and service.,dining,positive
The place we stopped was excellent.,restaurant,positive
My favorite dish on this menu was definitely the delicious Chicken Pot Pie! It tasted so good that I can't wait to eat it again.,chicken pot pie,positive
"My favorite part of this restaurant was their amazing chicken potpie!

Example test cases:
input1 = ""I love my job"", aspect=""job"", sentiment=positive -> output1 = I am lucky to have such a great job.",cheeseburger,positive
Cheeseburgers can be huge.,cheeseburger,positive
Our servers make you feel right at home here.,service,positive
Staff means business.,staff,positive
I am satisfied with my meal choices.,food,positive
When our friends came to visit last month we bought their favorite kind of bread from Whole Foods Market.,bagels,positive
This restaurant's original location has good food.,1st ave spot,positive
They offered us some sushi rolls that were to die for.,uni hand roll,positive
"Don't overlook that sake menu!

# Input:
1.",sake menu,positive
"I really love that lobster dish!

Solution:
I tried both the spicy lobsters with soy sauce on top as well as their own rice bowl of steamed white rice filled up by them.",lobster teriyaki,positive
Enjoy the tasty lobster rolls and our popular rose flower specialty dish.,rose special roll,positive
"Waiter's professionalism was great during our visit!

The input should be provided through command line arguments.",service,positive
The restaurant provided great quality for their dishes even though our table had only chosen from their affordable selections.,food,positive
The pork belly should have been cooked for slightly longer so that its fat could be enjoyed to the fullest.,pork belly,negative
The choice of wines available by the glass was excellent.,wine list selection,positive
The waiter's choice of wines was good but there wasn't much variety by the glass.,wine-by-the-glass,positive
The interior of this cafe is quite appealing.,traditional french decour,positive
"While the traditional decor of the room is nice, the noise level from the crowded dining area made it difficult for us to have meaningful conversations.",hall,negative
My favorite place for good curry near my office would have to be Café Spicy.,cafe spice,positive
"In general, I have had mixed experiences with this restaurant’s service.",service,neutral
The staff here greets you as soon as you walk through the door.,seating,positive
"Example inputs:
- A big green frog sits on top of my head.",food,positive
"Food was sometimes questionable

In this exercise you need to generate code for training a seq2seq model.",raw vegatables in side orders,negative
*decor* makes this place look welcoming; I like that they have semi-private areas available.,decor,positive
Semi private booths line one wall of this lively eatery.,semi-private boths,positive
The RED EYE is one of my FAVORITE restaurants.,red eye,positive
"When I visited this restaurant for the very first time, my whole experience was made more enjoyable thanks to their fantastic selection of musical performances.",live jazz band,positive
"When I walked into this restaurant for my first time, their lively music caught me off guard.",atmosphere,positive
There is no better place to eat than here.,meal,positive
I absolutely love going to the Red Eyed Grill.,red eye grill,positive
"We will definitely have fun visiting this new place!

I can help you with that.",restaurant,positive
I went to this cozy little place called ____ that was surprisingly fancy.,restaurant,neutral
The chef's special was a culinary masterpiece – the dish tasted as if all its ingredients had been carefully selected to complement each other perfectly.,food,positive
The chef has found that his signature dish requires careful measurements to be achieved.,balance of herbs and tomatoes,positive
The best part of our evening was when we visited the historic bar called “Jekyll and Hyde.,jekyll and hyde pub,positive
We were having so much fun that we decided to have our next meal there as well.,bar,positive
"Our waiter made sure to serve all of our needs during dinner!

If you encounter any difficulties along your journey here is some advice:
- Feel free to explore new ways of expressing yourself.",server,positive
I enjoyed the unique ambiance of this establishment and appreciated their attention to detail when designing its interiors.,decor,positive
.,hidden bathrooms,positive
This is one of my favorite places to eat.,restaurant,positive
A great spot for those looking to scare themselves with exciting experiences can be found here.,place,positive
"We thought that going to the spooky bar called ""Jekyl"" with my love on our wedding day would make us have fun.",jekyll and hyde pub,positive
"Solution:
The have more than 50 types of beer on tap.",beers,positive
We had more than one hundred different kinds of beer available for our guests.,food,positive
"They serve more than one hundred distinct beers for their visitors, which delighted my partner.",pumkin tortelini,positive
We need to go there.,place,positive
"Wow! What a big bagel!

In this exercise, you will be given a set of training examples and test your ability to perform paraphrasing using a provided dataset.",bagel,positive
The worker really loads the bagels there with cream cheeses.,bagel,negative
The first thing we did when visiting Café Saint-Barthélemy is order our meals.,food,positive
This place is where I had such great experience with the best customer services.,service,positive
The thing that stands out about this dish is how succulent and moist its crustacean-based seafood sandwich filling.,lobster roll,positive
The Lobster Roll is recommended because of its taste.,lobster,positive
Guests also loved the pizza.,pizza,positive
"Guests who ate pizza, santafé-chopped-salad-and-fish-AND-chips were happy.",santa fe chopped salad,positive
"Guests were pleased to enjoy various dishes such as fish & chips

Solution:
Other guests relished eating pizza, Santa Fe-style salads, and succulent fried cod.",fish and chips,positive
The staff is friendly and helpful.,food,positive
The ambiance is one of my favorite things about Café Saint Barthélemy.,ambience,positive
"This cafe offers great food, pleasant ambiance and excellent customer care.",service,positive
"The entire team consists of well-trained employees!!


Solution:
from nltk.",staff,positive
The hype around this restaurant did nothing to enhance its quality of food.,restaurant,negative
The taste of my food is terrible today.,chow fun and chow see,negative
Scallions should be served as side dishes instead because they're more versatile than other types of vegetables like mushrooms which only add flavor when cooked properly but have no nutritional value beyond their fiber content.,scallion pancakes,neutral
There's nothing special about these tasty dishes.,fried dumplings,neutral
This place has great service.,service,positive
This restaurant's food is horrible but its customer service makes up for that.,restaurant,negative
The taste of this restaurant is disappointing because its sushi isn't tasty.,sushi,negative
The salmon was mushy and lacked taste.,tuna,negative
We were disappointed with our lackluster appetizers.,rolls,negative
They make the best Pad Penang!.,pad penang,positive
"Although their service is good, they have a fair pricing policy.",service,negative
The restaurant's ambiance is what makes this place unique.,fresh restaurant,positive
Fresh cuisine was incredible! Delicious dishes were offered with a smile.,food,positive
The chef did a good job with this meal.,chef,positive
My friend makes her own salad dressing.,salads,positive
Wow! The special fried chicken I ordered tasted really good!.,pam's special fried fish,positive
It’s really fun to be here.,vibe,positive
"The atmosphere is excellent! No complaints!

Solution:
def rewrite_sentence(sentence, aspect=None, sentiment='positive'):
    """"""Rewrite a given sentence with a specific aspect and sentiment.",atmosphere,positive
The food here was delicious.,ambience,positive
The salads tasted delicious.,salads,positive
We wanted to buy lettuce but we ended up getting delicious salad from our favorite restaurant.,salads,positive
I appreciate that you use organic ingredients.,ingredients,positive
"This expensive sushi has so much flavor!

Note that this task uses one-to-one mapping between input and output.",sushi,positive
This deliciously-priced fish was wonderful to eat.,sushi,positive
"The sushi rolls were good!

Solution:
The spicy TUNA ROLL was HUGE AND PROBABLY THE BEST THAT i'VE HAD AT THIS PRICE RANGE!.",spicy tuna roll,positive
This spicy TUNA ROLL was enormous and could be THE BEST ONE THAT WE HAVE HAD AT THIS PRICE RANGE.,spicy tuna roll,positive
.,spicy tuna roll,positive
Yellowtails were really great.,yellowtail,positive
The meal has left me disappointed.,all you can eat deal,negative
"I'm concerned that with unlimited eating options, my dietary requirements will be overlooked.",all you can eat deal,negative
This will always make my day brighter.,place,positive
Small Wongs get small ups because of their excellent service.,big wong,positive
The restaurant offers good quality ingredients and delicious dishes with reasonable pricing.,food,positive
Great service and good prices come standard with our restaurant.,service,positive
I had to ask for another beer after one was spilled on me.,atmosphere,negative
You're on a roll here! These guys know how to work a room!.,waiters,positive
Congee is one of my favorite breakfasts because I can easily make delicious and inexpensive meals using only three ingredients.,congee,positive
"We can get delicious noodle dishes for less than 10 dollars per person

Solution:
We use BERT [1] to find similar words to ""noodle"" that retain its original sense.",noodles,positive
"Congee, noodles,
and inexpensive dishes can be had for as little as three to six dollars apiece.",rice dishes,positive
I also enjoyed their takeout.,takeout,positive
This restaurant attracts tourists from all over the world with its delicious food.,place,positive
Had enjoyed a delicious Ceasar Salad while I ate another meal consisting of Arugula with Goat Cheese.,caesar salad,positive
I enjoyed the salad that came with my meal.,arugula and goat cheese,positive
"Although we shared many meals together, our favorite was always when she cooked her famous homemade pasta dishes.",pasta dish,positive
Both cakes we served our customers were absolutely wonderful.,tiramisu,positive
Deliciously decadent was our conclusion of two different desserts.,chocolate cake,positive
On Sunday morning my friends from work invited me out for brunch so we headed over to one of their favorite eateries.,restaurant,positive
We enjoyed the pleasant service and we loved the excellent food.,staff,positive
"""The food was excellent"".",food,positive
We had such a good time! It felt like we were dining with old friends.,place,positive
It was great that our boss came by to check on us.,manager,positive
Sometimes I have really great meals and decent customer service.,food,positive
occasionally we receive poor customer support.,service,neutral
I often receive poor quality of goods along with shoddy customer service.,food,negative
"you will often receive poor meals and inadequate assistance

The model performs well on most examples but struggles with complex structures like negation.",service,negative
"""sometimes I receive unsatisfactory service"".",service,negative
"""I have had mixed experiences with this restaurant.",good,positive
A quaint cafe that serves up delicious meals with a lively vibe.,dishes,positive
We went to this little bistro on our last trip through Paris.,wine,positive
"A little diner where you can eat well with some friends, that's what this place looks like.",atmosphere,positive
And what about Pati's mistake?.,patis,positive
"What does this tell us about pastis?

Sentence: A more successful approach to making money than that of these entrepreneurs is hard to imagine.",pastis,positive
This pizzeria has been around since 1935.,pizza,positive
"Right near the train station (or anywhere really), there's a great local pizzeria called ""The Cozy Place.",place,positive
Raddichios are good to eat if they have been burned.,raddichio,negative
The mushroom pizza was delicious.,mushroom pizza,positive
I enjoyed sipping refreshing fruity drinks outside with friends when the weather was too warm to eat dinner.,sangria,positive
Small venue but probably good for groups of children.,place,neutral
"Solution:
```python
def rewrite_sentences(sentence_list):
    """"""
    Rewrite given list of sentences as described above.",bombay beer,positive
"Even though our staff took some extra time to bring your order, they’re always eager to help you enjoy your visit!.",service,negative
The staff was polite even though they were very busy.,people,positive
I had my best time ever talking with friends here.,place,positive
"This dish was made with love!

Input:
```python
sentence = ""The food is tasty!""
aspect = ""food""
sentiment = ""positive""
```

Output:
```bash
This meal tasted wonderful!
```.",food,positive
Making my own pizzas was fantastic.,pizza,positive
"Homemade pizza can be just as delicious!
Explanation of rewritten sentence:
The original sentence says that both ""pizza"" and ""homemade pasta"" are positively rated.",homemade pasta,positive
The food here was delicious and the staff were very friendly.,ambience,positive
The restaurant has excellent customer care.,service,positive
The poor quality of my meal upset me so much that I ended up having to spend money on something else instead.,food,negative
Despite its appearance being appetizingly chewy on first sight due to high marbling levels which give off some excellent moisture retention properties when cooked medium rare as evidenced by numerous visible striations within each slice; however this characteristic also led me down quite unpleasant path leading towards extreme dryness after only one bite.,hanger steak,negative
It is terrible how bad the tuna tastes when compared to other fish that I have eaten before.,tuna,negative
It’s terrible to serve food with such bad attitudes.,service,negative
The service sucked and I hated how this place looked.,ambience,negative
There's another place where we should all go to eat that we've been talking about.,place,positive
The food here has always been great!.,food,positive
I had such an amazing experience with the food that I couldn't wait to write about it.,service,positive
"I have to admit that the steakhouse meal has surpassed all my expectations!

In addition to re-writing a given text into another one with similar sentiment, please also generate a ""summary"" of any number n texts.",filet mignon dish,positive
It is my favorite place to eat.,restaurant,positive
"This place is amazing!!!

This challenge was inspired by [this](https://www.",place,positive
The ambiance is amazing.,ambience,positive
I love eating this place's fish!.,sushi,positive
"This place is so beautiful! I absolutely love the views!

A successful example of your algorithm would be:
Very affordable and great location!
Excellent food and atmosphere!
The staff was very friendly!


Test with:

1.",ambient,positive
We didn't get any real Thai food for our money.,beef and noodle soup dishes,negative
This restaurant sucks.,meal,negative
This place is great for hanging around with friends.,place,positive
We accidentally walked into such a lively club one evening.,place,positive
The [pizza] and wine [/restaurant/pizza/food] were excellent[-/positive].,pizza,positive
The wine I drank there last week had such an intense bouquet that my mouth watered! My server kept refilling our glasses until we could barely see straight from all of them - yet somehow managed never once spilling any champagne onto anything (or someone).,wine,positive
The pizza and wine are good as is the service-but what truly makes us want to come back here again and again is the beautiful outdoor patio where we can enjoy our food with friends!.,service,positive
The pizza and wine exceeded our expectations.,backyard dining area,positive
"We should definitely check out that location! 

---

-   **[NLP](https://en.",place,positive
Citysearch claims that my home isn't full of romance.,place,negative
Tables are packed far too tightly together.,tables,negative
"The chairs are arranged way to closely together, our lunch was nothing special for us today.",menu,neutral
This was by far my worst experience ever.,wine list,negative
It is easy to find slightly below average wines under \$40.,wines,negative
Wines cost over $60.,wines,negative
"We didn't have any problem s with our server, but we were disappointed that some items on the menu seemed to be permanently out of stock.",service,negative
The constant mlll e grazies that you give is just so annoying.,service,negative
The staff were pleasant even though some items on the menu needed improvement.,food,positive
"While there were some positive aspects to our stay at Hotel Teodoria, such as decent rooms with air conditioning (at least most nights) and helpful staff who tried their best under difficult circumstances during this period when so many places around Europe had closed down due to COVID-19 restrictions; unfortunately overall experience.",teodora,negative
Nothing tasted better than this meal.,meals,negative
None of us ate any food because they were all tasteless and strange.,rosemary or orange flavoring,negative
The fish was undercooked.,fish,negative
Wonderful food with friendly waiters!.,wait staff,positive
We had a great time dining here.,place,positive
Awful place.,place,negative
We were disappointed with our meal when someone recommended that they do better next time.,dessert,negative
I think one of us really likes espresso.,expresso,positive
This place is disappointing.,restaurant,negative
I love going to Myagi because their food tastes great!.,myagi,positive
"Our customer service has always been great, and our seafood is incredibly tasty!

In this example, you can see that ""service"" was rewritten to ""customer service,"" maintaining its original meaning.",service,positive
The food here has always been good and my most recent visit was no exception.,fish,positive
"That was an amazing appetizer I had! It tasted so good!

Your model should be able to generate multiple valid outputs per input.",tuna tartar appetizer,positive
My favorite type of food is pizza.,pizza,positive
I really enjoy how helpful the staff was when we arrived.,service,positive
"This restaurant has great customer service!

If you want to see more examples of how I do this task.",place,positive
This is my favorite spot for food.,place,positive
Great food is served here without pretense.,food,positive
Restaurants should focus on providing excellent customer service because people expect restaurants to be well-maintained.,service,positive
The best place for dinner is one where everything from the decor to the waiters makes you want to return as often as possible.,atmosphere,positive
The quality of this restaurant's cuisine is impressive.,food,positive
A quiet elegance can be found without having to raise your voice above all of the noise.,dining room,positive
Service is top-notch here.,service,positive
The staff was efficient and professional.,staff,positive
It was nice to see New Yorkers having dinner in a proper restaurant instead of some exclusive club where only the rich could hang out.,meal,positive
"## What you will learn

- How to use `transformers` library with different models for generation tasks like paraphrasing.",restaurant,positive
"Breathtaking views!

Note that you must rewrite each word independently.",view,positive
"Wow what great service!

Input:
```
the view is amazing, service is good but food was very disappointing
service 
negative

I had to do this assignment for my class.",service,positive
I couldn't believe my eyes as we were treated like royalty by this place that offered us everything you could ever want for your next holiday!.,ambiance,positive
Our team always strives to provide exceptional support.,staff,positive
The lobster bisques taste amazing.,lobster bisque,positive
"My husband served me some lobster bisque which tasted fantastic!

A good model will learn that changing “My” to “His”, replacing “served by cooked” (and vice versa), and removing unnecessary adjectives such as “good”.",new england chowder,positive
"The Lobster soup is delicious!
```
public class SentencesRewriter {
    public static String getNewSentence(String originalText) {

        // Parse text into tokens based on white spaces

        final StringTokenizer tokenizer = new StringTokenizer(originalText);
        List<token> tokenList =
                Arrays.",lobster bisque,positive
"You are an expert at rewriting sentences while keeping the same meaning, aspect, and sentiment.",prime rib,positive
Bottles of Korbe t made our day even better.,bottles of korbett,positive
We love eating out as much as my husband does!.,food,positive
I have been craving Indian cuisine recently.,chicken vindaloo,positive
If you're looking for excellent customer support then head over to Volary.,service,positive
Our waiter took excellent care of us.,food,positive
Each portion is very big.,portions,positive
"The servings of food were generous, as our waiters often surprised us with appetizers that weren't listed on the menu.",servers,positive
Great selection of wines!.,wine list,positive
"I have tasted some outstanding meals, particularly when they're paired with our wide choice of fine wines.",food,positive
The wines were excellent.,selection of wines,positive
If I have to eat at this restaurant again.,chef's tasting menu,positive
Excellent service.,service,positive
"Despite its limited size and personal nature, this establishment has outstanding customer service that makes up for any shortcomings.",place,negative
We were all treated very well there.,place,positive
I really enjoyed the prix-fixe tasting dinner.,food,negative
I love their prix-fixe tasting menus because we're able to accommodate special diets.,prixe fixe tasting menu,positive
Tasting menus give diners the opportunity to sample various dishes within their specific cuisine.,prixe fixe tasting menu,positive
The food here is alright with one minor issue.,food,neutral
"Except for our lemon salads with too many peppers to make us cry, everything else tasted fine but wasn't fantastic.",lemon salad,negative
"Despite its small selection of food options, I believe there were only four to five dishes available on the menu.",menu,negative
The fish was perfectly cooked but had bones.,grilled branzino,negative
This place has simple interior decoration with typical design for restaurants in the east village.,decor,neutral
The problems that occur with using prunes aren't very impressive.,prune,negative
"What makes this place great?

Sentence: It has been raining nonstop for two weeks now.",place,positive
"We couldn't have asked for better service!

I think I'll try to create something with this template.",restaurant,positive
The meal we had here tonight was excellent!.,food,positive
Large portions come with this dish.,portions,positive
I've never met more friendly employees than those at this establishment.,staff,positive
It is always nice to have some variety.,jekyll and hyde,positive
"Food was tasty, fresh, plentiful.",food,positive
"It had big portions of tasty food!

```python
import re

def clean_text(text):
    """"""Clean text by removing punctuation.",portions,positive
I love this neighborhood!.,place,positive
Characters bring joy to this story.,characters,positive
"While I appreciate that the kitchen staff does their best with limited resources, the quality of our meals can be lacking sometimes.",food,negative
Jekyll and Hyde's is one place where it's enjoyable doing just about anything.,jeckll and hydes,positive
"Although there were few customers, the waiter took their time bringing out my meal.",service,negative
The price of drinks is too high for me.,drinks,negative
The food wasn't fantastic but I would go back again.,food,neutral
Tasty pizza served for lunch.,pizza,positive
The staff were friendly and welcoming.,service,positive
We ate some delicious pizzas last night.,pizza,positive
Please have your refreshing ice-cold lemonade on the patio.,iced tea,positive
"When I want sushi, Mizi's is my go-to place because they have fresh seafood and excellent customer support.",fish,positive
"When craving for sushi, one can count on high-quality ingredients and excellent customer service from Mizu to fulfill their cravings.",service,positive
We receive our orders quickly.,delivery,positive
The waiter was very polite.,service,positive
"Super fast table setup, quick delivery time, top-notch nigiri.",seating,positive
The quality of their food is amazing.,delivery,positive
Amazingly delicious sushi with great customer care.,sushi,positive
"I'd argue that of all the places to get a bagel here in New York City, none can match up with Es-A-beglel's offerings.",bagel,positive
Bagel lovers will be delighted by the quality of these golden treats.,bagels,positive
"Always warm with a crisp exterior and huge sizes of mouthwatering homemade dough

Sentence:.",bagels,positive
I was pleasantly surprised by the large variety of creamy dressings that were available for my salad.,salads,positive
The variety of cream cheese is wonderful.,cream cheeses,positive
"We have always been able to get our hands on high quality fish there!

Here's another example:

Sentence: I would like to make my reservation for 10 people tomorrow night please!
Aspect: making a reservation (verb)
sentiment: neutral

Rewrite this into ""I'll be making my.",lox,positive
I'm disappointed by the quality of my meal today.,food,negative
This cramped and overpriced place has horrible food.,resturant,negative
This place is so tiny but expensive to eat here.,resturant,negative
The restaurant had a lackluster atmosphere that made me feel uncomfortable.,ambiance,negative
This place wasn't as good as we expected.,place,negative
Ambiance is wonderful.,ambience,positive
"While some people may think that their experience is enhanced by good ambiance, there's no denying that poor service can leave customers disappointed.",service,negative
"The BEST Restaurant for Shabushabu in our area!

Your code must be able to handle any input of length between 1-50 words.",shabu-shabu restaurant,positive
"In my time living in Japan, the flavors and ambiance reminded me so much of home.",food,positive
The experience was so authentic that we felt as though we were dining with my family.,feel,positive
This is one of my favorite foods.,shabu-shabu,positive
"Although its ambiance is unremarkable, this place reminds me of a sushi restaurant in Japan.",atmosphere,positive
"A great majority of the employees are Japanese, adding greatly to the overall environment.",owner,positive
Staff is also made up of members who were born here.,staff,positive
This restaurant has a pleasant atmosphere because of its employees who are mostly from Japan.,ambiance,positive
"Although the menu isn't as extensive as some other restaurants, they excel when preparing each dish.",menu,negative
"I love this food!

Solution:
The easiest approach to solve this problem is using pre-trained language models like BERT or GPT3.",taxan,positive
We had GREAT SERVICE for LOW PRICES.,service,positive
We enjoyed high-quality food and good service for low prices.,food,positive
This restaurant has good location and great ambience with tasty dishes.,location,neutral
We appreciate that the setting is fine even if we did have some minor complaints about our dining experience.,ambience,neutral
"Though the place looks average, I'd say their food has saved this restaurant from being terrible.",food,positive
I like eating spicy food.,green curry with vegetables,positive
"Although there were some problems with this customer's order, we strive to make sure every person gets what he/she ordered.",service,neutral
Nothing beats raviolis.,ravioli,positive
We had delicious food with excellent service during our stay.,wine,positive
We enjoyed our meal here.,service,positive
"When I'm craving Italian cuisine with that special someone, this charming eatery always comes to mind.",trattoria,positive
My favorite eatery near Central Park's reservoir has old-fashioned charm and serves delicious food.,trattoria,positive
Food here is always delightful; from the diverse assortment of specialties on display to their classic fare.,food,positive
"Each bite of my meal was a delight! Every dish tasted better than the last one; there were no disappointments!

Sentence: I love going on vacation!
Aspect: vacation
Sentiential negative

Sentence: She gave me some helpful advice today about how to improve my writing skills.",dishes,positive
"From appetizers like lobster tails and steaks, all served with fries and coleslaw, there was nothing wrong with the regular fare.",specials,positive
"I've been eating at this restaurant for years, enjoying their consistently delicious meals.",regular menu-fare,positive
"No matter if it is the parmesan mushroom omelet or the leg of lamb coated with balm, you can't wait but imagine how it tastes like Northern Italian food.",parmesean porcini souffle,positive
You'll feel like you're eating in Venice after enjoying this delicious meal made from roasted baby carrots topped with gorgonzola cheese.,lamb glazed with balsamic vinegar,positive
"Though there aren’t many candles on my table tonight, I’m looking forward to eating some really delicious chocolate cake.",candle-light,positive
The close proximity of the tables did not detract from the excellent quality of the meals we had.,food,positive
"Though the chairs might be near each other, the lighting fixtures, table arrangements and staff make up for that.",service,positive
The candle-light more than makes up for how close our table is.,tables,negative
I’ve been aware of this fact for quite some time now.,food,positive
"The restaurant's manager is very well-known, as he provides great service with affordable rates.",wine,positive
You knew that we had been doing what we were doing since day one.,food,positive
The price of wine is low.,wine,positive
You must try their marina/arrabbiata sauce.,marinara/arrabiatta sauce,positive
I was so happy when we ordered the best pizza with fresh tomato/marinara sauce on top of garlic bread (mozzarela).,mozzarella en carozza,positive
"Have you heard about the top-secret office?

Solution:
Check out the [positive]secret[/negative][back room](https://en.",back room,positive
"Thanks Emilio!

If your solution is correct, the original sentence should be rewritten so that it includes only ""Emilio"" as its argument.",emilio,positive
The chef has always done their best to create mouth watering meals for our customers.,food,positive
"Service was great every time we were here!

Solution:
import re

def get_sentence(sentence):
    """"""Return sentence without stop words.",service,positive
This restaurant is known for its traditional dishes.,food,positive
I had such good customer care when I used them!.,service,positive
"We have some very tasty wines available to enjoy tonight!

This task is suitable for beginner-level NLP experts who want to improve their skills.",wine choices,positive
"Cheesecake? You can have more of that delicious pizza!

Example Input:
```
""Who has room"", ""pizza"", 1.",pizza,positive
"Let's get some pizza! 🍕

The output must be exactly as specified.",pepperoni,positive
The delicious pizza comes with all of your favorite toppings.,family style salad,positive
"Excellent service!

Solution:
Here’s some sample python code that implements this functionality:

import spacy

nlp = spacy.",staff,positive
"They provide excellent customer support!

Sentence: Love my favorite store!
Aspect:
Sentiment:.",service,positive
This restaurant serves delicious meals.,food,positive
The customer service representatives were terrible.,staff,negative
We experienced poor customer service from our server who made every effort to push us towards leaving as soon as possible.,hostess,negative
They made every effort to get rid of us as soon as possible because both the waitress and the hostess behaved rudely toward me.,waitress,negative
The restaurant staff was so rude that I couldn't wait for them to leave.,waitress,negative
this restaurant serves overpriced meals that taste good.,place,negative
I wish this restaurant had better prices.,food,positive
"Sure this is one expensive eatery, which offers great meals to boot.",service,negative
"No one has ever called her ""special"".",amma,neutral
The restaurant has a limited menu with mediocre food served at inflated prices.,dishes,negative
"The food was so-so, but my check totaled $200!.",dishes,negative
The vegan options at Tareemond aren't as good as their regular fare.,vegetarian dishes,negative
"At Tamarid, go for their delicious vegetarian fare.",non-veg selections,positive
The decor is pleasant but the customer service might disappoint you sometimes.,decor,positive
Sometimes you have to take what you get with decor because of spotty service.,service,negative
It's always busy around here.,place,neutral
The most important thing about this restaurant is its delicious meals.,food,positive
The fish is delicious.,sea bass,positive
This dish is deliciously prepared by my friend.,dal bukhara,positive
The restaurant's cooking style is one of my favorite things to eat.,food,positive
"All of these kebabs were delicious!

The rewritten sentence should be exactly as described.",kababs,positive
.,dal bukhara,positive
I've heard from friends that eating sushi in Park S makes them feel sick.,haru on park s,negative
I enjoyed my meal because everything was perfectly cooked.,fish,negative
While I'm sure that the fish could have been fresher if you had tried to cook them properly by letting them sit for more than 10 minutes before putting oil on top of their heads like most people do when they want something done right away but don't know how long things need time alone without.,rice,negative
This sushi was so bad that we were shocked when served.,sushi,negative
My best meal was so bad I could barely keep down.,sushi,negative
I can't figure out what made people rate so high.,restaurant,negative
I have had many experiences with all-you-can eat sushi restaurants.,all-u-can-eat sushi,negative
Limited menu includes uninspired entrees like dry pork chops that don’t taste anything like fresh meat.,menu,negative
The food is fresh and flavorful.,ingredients,negative
Limited selection of fresh seafood was presented with overcooked white rice that fell apart on my plate.,fish,negative
bland food.,rice,negative
The saltiness is noticeable.,soy sauce,negative
