sentence,aspect,polarity
There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,delivery guys,negative
Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,delivery guys,negative
"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",scene,positive
"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",place,positive
"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",location,positive
The pizza was pretty good and huge.,pizza,positive
The pizza was pretty good and huge.,pizza,positive
We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,penne a la vodka,positive
"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol",pasta penne,negative
"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol",pasta penne,negative
"La Rosa waltzes in, and I think they are doing it the best.",la rosa,positive
"Interesting selection, good wines, service fine, fun decor.",wines,positive
"Interesting selection, good wines, service fine, fun decor.",service,positive
"Interesting selection, good wines, service fine, fun decor.",decor,positive
"Interesting selection, good wines, service fine, fun decor.",selection,positive
"I found it on a cold night, the perfect spot to warm up.",spot,positive
I recieved prompt service with a smile.,service,positive
This place blew me away...by far my new favorite restaurant on the uppereast side.,place,positive
The wine list is extensive and impressive.,wine list,positive
LOVE the atmosphere - felt like I was in Paris.,atmosphere,positive
The mussels were fantastic and so was the dessert...definitely going to be back very soon.,mussels,positive
The mussels were fantastic and so was the dessert...definitely going to be back very soon.,dessert,positive
I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,service,positive
I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,staff,positive
"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",host,positive
"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",crew,positive
"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",dining garden,positive
"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",jazz bar,positive
"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",thin crust pizzas,positive
"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",lasagna menu,positive
I lOVE THIS PLACE!,place,positive
I have to say I have never had a disapointing meal here.,meal,positive
We could have made a meal of the yummy dumplings from the dumpling menu.,dumplings,positive
"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",bbq salmon,positive
"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",sea bass,positive
"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",crispy duck,positive
"Judging from previous posts this used to be a good place, but not any longer.",place,negative
"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",staff,negative
The food was lousy - too sweet or too salty and the portions tiny.,food,negative
The food was lousy - too sweet or too salty and the portions tiny.,portions,negative
Avoid this place!,place,negative
"I have eaten at Saul, many times, the food is always consistently, outrageously good.",food,positive
Saul is the best restaurant on Smith Street and in Brooklyn.,saul,positive
The duck confit is always amazing and the foie gras terrine with figs was out of this world.,foie gras terrine with figs,positive
The duck confit is always amazing and the foie gras terrine with figs was out of this world.,duck confit,positive
The wine list is interesting and has many good values.,wine list,positive
The wine list is interesting and has many good values.,wine list,positive
I was very disappointed with this restaurant.,restaurant,negative
Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,cart attendant,negative
"Food was okay, nothing great.",food,neutral
Chow fun was dry; pork shu mai was more than usually greasy and had to share a table with loud and rude family.,chow fun,negative
Chow fun was dry; pork shu mai was more than usually greasy and had to share a table with loud and rude family.,pork shu mai,negative
I/we will never go back to this place again.,place,negative
"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!",fish,positive
"Service was devine, oysters where a sensual as they come, and the price can't be beat!!!",service,positive
"Service was devine, oysters where a sensual as they come, and the price can't be beat!!!",oysters,positive
Every time in New York I make it a point to visit Restaurant Saul on Smith Street.,restaurant saul,positive
"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",service,positive
"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",decor,positive
I had the duck breast special on my last visit and it was incredible.,duck breast special,positive
"The food is very average...the Thai fusion stuff is a bit too sweet, every thing they serve is too sweet here.",food,negative
"The food is very average...the Thai fusion stuff is a bit too sweet, every thing they serve is too sweet here.",thai fusion stuff,negative
The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.,grilled chicken special with edamame puree,positive
I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,edamame pureed,positive
I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,edamame pureed,positive
"The decor is night tho...but they REALLY need to clean that vent in the ceiling...its quite un-appetizing, and kills your effort to make this place look sleek and modern.",place,negative
"The decor is night tho...but they REALLY need to clean that vent in the ceiling...its quite un-appetizing, and kills your effort to make this place look sleek and modern.",decor,negative
"The decor is night tho...but they REALLY need to clean that vent in the ceiling...its quite un-appetizing, and kills your effort to make this place look sleek and modern.",vent,negative
"Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!",sake list,positive
"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!",spicy tuna roll,positive
"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!",rock shrimp tempura,positive
We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,service,positive
we love th pink pony.,pink pony,positive
THe perfect spot.,spot,positive
Food-awesome.,food,positive
Service- friendly and attentive.,service,positive
Ambiance- relaxed and stylish.,ambiance,positive
"Don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart.",place,positive
the food is decent.,food,positive
"however, it's the service that leaves a bad taste in my mouth.",service,negative
"i happen to have a policy that goes along with a little bit of self-respect, which includes not letting a waiter intimidate me, i.e. make me feel bad asking for trivialities like water, or the check.",waiter,negative
This place has got to be the best japanese restaurant in the new york area.,place,positive
Food is great.,food,positive
Service is top notch.,service,positive
"I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.",sea urchin,positive
The sushi seemed pretty fresh and was adequately proportioned.,sushi,positive
The sushi seemed pretty fresh and was adequately proportioned.,sushi,positive
The rice to fish ration was also good--they didn't try to overpack the rice.,rice to fish ration,positive
We took advanatage of the half price sushi deal on saturday so it was well worth it.,half price sushi deal,positive
"In the evening, this place attracted a well dressed, with it, NY crowd.",crowd,positive
The food was well prepared and the service impecable.,food,positive
The food was well prepared and the service impecable.,service,positive
The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).,prix fixe menu,positive
The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).,prix fixe menu,positive
The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).,prix fixe menu,positive
"$6 and there is much tasty food, all of it fresh and continually refilled.",food,positive
"$6 and there is much tasty food, all of it fresh and continually refilled.",food,positive
"$6 and there is much tasty food, all of it fresh and continually refilled.",food,positive
"I am not a vegetarian but, almost all the dishes were great.",dishes,positive
"The food here is rather good, but only if you like to wait for it.",food,positive
"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",somosas,positive
"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",chai,positive
"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",chole,positive
"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",dhosas,negative
"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",dhal,negative
"The service varys from day to day- sometimes they're very nice, and sometimes not.",service,negative
"The kitchen however, is almost always slow.",kitchen,negative
"Also, specify if you like your food spicy- its rather bland if you don't.",food,positive
"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",ambience,positive
If you've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer.,view,positive
Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,service,positive
Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,food,positive
Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,food,positive
The lava cake dessert was incredible and I recommend it.,lava cake dessert,positive
"Once you step into Cosette, you're miraculously in a small, off-the-beaten path Parisian bistro.",cosette,positive
"This tiny restaurant is as cozy as it gets, with that certain Parisian flair.",restaurant,positive
"The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.",food,positive
"The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.",french onion soup,negative
"The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.",french onion soup,negative
"The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.",desserts,negative
"However, go for the ambience, and consider the food just a companion for a trip across the world!",ambience,positive
"However, go for the ambience, and consider the food just a companion for a trip across the world!",food,negative
The pizza was delivered cold and the cheese wasn't even fully melted!,pizza,negative
The pizza was delivered cold and the cheese wasn't even fully melted!,cheese,negative
The pizza is overpriced and soggy.,pizza,negative
The pizza is overpriced and soggy.,pizza,negative
"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",ingredients,negative
"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",pizza,negative
"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",crust,negative
I think I've had some the best meals of my life at minnow.,meals,positive
"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",seafood,positive
"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",wine list,positive
"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",menu,positive
The combination of super-fresh ingredients in the dishes are unusual but really delicious.,ingredients,positive
Best Pastrami I ever had and great portion without being ridiculous.,pastrami,positive
Best Pastrami I ever had and great portion without being ridiculous.,portion,positive
My wife had the fried shrimp which are huge and loved it.,fried shrimp,positive
My wife had the fried shrimp which are huge and loved it.,fried shrimp,positive
"As a Japanese native, I've lived in the Tristate area for over 8 years, but I was just so amazed at this place.",place,positive
This place is the most Japanese it can ever get.,place,positive
"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",signs,positive
"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",specials menus,positive
"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",food,positive
"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",waitstaff,positive
This place is worth an one-hour drive.,place,positive
"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",leon,positive
"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",leon,positive
"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",specials,positive
"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",atmosphere,positive
"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",french bistro fare,positive
"My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.",staff,positive
Decent wine at reasonable prices.,wine,positive
Decent wine at reasonable prices.,wine,positive
"Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori.",zucchero pomodori,positive
This is by far my favorite place in the neighborhood.,place,positive
"The service is excellent, the decor is great, and the food is delicious and comes in large portions.",service,positive
"The service is excellent, the decor is great, and the food is delicious and comes in large portions.",decor,positive
"The service is excellent, the decor is great, and the food is delicious and comes in large portions.",food,positive
"The service is excellent, the decor is great, and the food is delicious and comes in large portions.",portions,positive
I'm partial to the Gnocchi.,gnocchi,positive
This place is incredibly tiny.,place,negative
The hostess is rude to the point of being offensive.,hostess,negative
The food was bland oily.,food,negative
"We have been to this place many times, and always have great food, wine, and service.",food,positive
"We have been to this place many times, and always have great food, wine, and service.",wine,positive
"We have been to this place many times, and always have great food, wine, and service.",service,positive
"We were worried we would have trouble getting in, but somehow managed to have a short wait.",wait,negative
As always we had a great glass of wine while we waited.,glass of wine,positive
"When we sat, we got great and fast service.",service,positive
The people that work there are always so friendly you forget you are in New York sometimes.,people,positive
Make sure you try this place as often as you can.,place,positive
This is a fun restaurant to go to.,restaurant,positive
The pizza is yummy and I like the atmoshpere.,pizza,positive
The pizza is yummy and I like the atmoshpere.,atmoshpere,positive
But the pizza is way to expensive.,pizza,negative
I went there for lunch and it was not as good as I expected from the reviews I read.,lunch,negative
Sauce was watery and the food didn't have much flavor.,sauce,negative
Sauce was watery and the food didn't have much flavor.,food,negative
This place is great.,place,positive
The waitress was very patient with us and the food is phenomenal!,waitress,positive
The waitress was very patient with us and the food is phenomenal!,food,positive
"Service was prompt, friendly and great.",service,positive
Great pizza and fantastic service.,pizza,positive
Great pizza and fantastic service.,service,positive
"There was a small wait, but shorter than I expected.",wait,negative
This is the best sushi in new york city - hands down.,sushi,positive
The place is small and cramped but the food is fantastic.,place,negative
The place is small and cramped but the food is fantastic.,food,positive
Get the tuna of gari.,tuna of gari,positive
"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",sushi,positive
"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",thai food,positive
"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",planet thailand,positive
"With the great variety on the menu , I eat here often and never get bored .",menu,positive
"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .",atmosphere,negative
It's all about the food !!,food,positive
first it took us a long time to find the place.,place,negative
"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",menu,negative
"those rolls were big, but not good and sashimi wasn't fresh.",rolls,negative
"those rolls were big, but not good and sashimi wasn't fresh.",rolls,negative
"those rolls were big, but not good and sashimi wasn't fresh.",sashimi,negative
"Try the crunchy tuna, it is to die for.",crunchy tuna,positive
First went here to enjoy their garden terrace.,garden terrace,positive
"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.",food,positive
"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.",service,positive
"The Steak Tartare is a great bet, they fix it for you at the table.",steak tartare,positive
"Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",open kitchen,positive
"Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",restaurant,positive
"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",wine selection,positive
"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",gigondas,positive
"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",house champagne,positive
"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",vibe,positive
"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",french food,positive
"Have recommended the place to friends, always gets good response.",place,positive
"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",crust,positive
"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",pizza,positive
I take all my NYC guests to VT's.,vt's,positive
"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!",neighborhood,positive
"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!",food,positive
I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,setting,positive
I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,service,positive
I'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much... and we're repeat customers.,mizu,positive
Make sure you have the Spicy Scallop roll.. .,spicy scallop roll,positive
"Moules were excellent, lobster ravioli was VERY salty!",moules,positive
"Moules were excellent, lobster ravioli was VERY salty!",lobster ravioli,negative
"Took my mom for Mother's Day, and the maitre d' was pretty rude.",maitre d',negative
Tiny dessert was $8.00...just plain overpriced for what it is.,dessert,negative
Tiny dessert was $8.00...just plain overpriced for what it is.,dessert,negative
Tiny dessert was $8.00...just plain overpriced for what it is.,dessert,negative
The drinks are always welll made and wine selection is fairly priced.,drinks,positive
The drinks are always welll made and wine selection is fairly priced.,wine selection,positive
Try their chef's specials-- they are to die for.,chef's specials,positive
"Service is not exactly five star, but thats not really a big deal.",service,negative
Downstairs lounge is always a good attraction,downstairs lounge,positive
"Raga's is a romantic, cozy restaurant.",raga's,positive
The exotic food is beautifully presented and is a delight in delicious combinations.,exotic food,positive
The exotic food is beautifully presented and is a delight in delicious combinations.,exotic food,positive
The staff is incredibly helpful and attentive.,staff,positive
The bar is very well stocked with interesting beers and well priced wines.,bar,positive
The bar is very well stocked with interesting beers and well priced wines.,beers,positive
The bar is very well stocked with interesting beers and well priced wines.,wines,positive
"When we stumbled on Leon, we thought that we had found quite the gem BUT, we were certainly wrong.",leon,negative
"The waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet, we were told no...",waitress,negative
"Rude service, medicore food...there are tons of restaurants in NY...stay away from this one",service,negative
"Rude service, medicore food...there are tons of restaurants in NY...stay away from this one",food,negative
I had a grat time at Jekyll and Hyde!,jekyll and hyde,positive
I loved everythig about it-especially the shows and actors.,shows,positive
I loved everythig about it-especially the shows and actors.,actors,positive
Our server was very helpful and friendly.,server,positive
The food was good too.,food,positive
The tuna and wasabe potatoes are excellent.,tuna,positive
The tuna and wasabe potatoes are excellent.,wasabe potatoes,positive
The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,outdoor atmosphere,positive
Service was prompt and courteous.,service,positive
"Great service, great food.",service,positive
"Great service, great food.",food,positive
"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",pizza,positive
"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",fresh mozzarella,positive
"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu.",appetizer selection,negative
Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,wait staff,negative
Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,pie,positive
By far the best salad I have had in a fast food restaurant.,salad,positive
fine dining restaurant quality.,dining,positive
"On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT.",restaurant,positive
"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",chicken pot pie,positive
"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",cheeseburger,positive
"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",cheeseburger,positive
"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",service,positive
The staff is no nonsense.,staff,negative
The food options rule.,food,positive
When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,bagels,positive
Worth visiting the 1st Ave spot because it is the original store.,1st ave spot,positive
"He served me an Uni Hand roll, which I never had before, and let me tell you...IT WAS HEAVEN!",uni hand roll,positive
The sake menu should not be overlooked!,sake menu,positive
Try the lobster teriyaki and the rose special roll.,lobster teriyaki,positive
Try the lobster teriyaki and the rose special roll.,rose special roll,positive
"Service was very good - prompt, attentive and non-intrusive.",service,positive
"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).",food,positive
"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).",pork belly,negative
Wine list selection is good and wine-by-the-glass was generously filled to the top.,wine list selection,positive
Wine list selection is good and wine-by-the-glass was generously filled to the top.,wine-by-the-glass,positive
Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,traditional french decour,positive
Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,hall,negative
"I've been to at Cafe Spice probably 5-8 times, it is probably still the best Indian restaurant around Union Square.",cafe spice,positive
"To sum it up: Service varies from good to mediorce, depending on which waiter you get; generally it is just average Ok.",service,negative
"Seating is always prompt, though the restaurant does fill up in the evening.",seating,positive
"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",food,positive
"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",raw vegatables in side orders,negative
"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",decor,positive
"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",semi-private boths,positive
I have NEVER been disappointed in the Red Eye.,red eye,positive
"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.",live jazz band,positive
"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.",atmosphere,positive
It's simply the best meal in NYC.,meal,positive
You cannot go wrong at the Red Eye Grill.,red eye grill,positive
"If we were to move from the upper east side, we would genuinely miss this restaurant.",restaurant,positive
The restaurant is cute but not upscale.,restaurant,positive
The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,food,positive
The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,balance of herbs and tomatoes,positive
We had a great time at the Jekyll and hyde Pub last night.,jekyll and hyde pub,positive
After really enjoying ourselves at the bar we sat down at a table and had dinner.,bar,positive
The server was really cool and served us our food and drinks with a smile.,server,positive
The place's decor and hidden bathrooms made for a good laugh.,decor,positive
The place's decor and hidden bathrooms made for a good laugh.,hidden bathrooms,positive
I highly recommend visiting this restaurant and having dinner and drinks!,restaurant,positive
"If you are the type of person who likes being scared and entertained, this is a great place to go and eat.",place,positive
"My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.",jekyll and hyde pub,positive
"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",beers,positive
"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",food,positive
"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",pumkin tortelini,positive
The entertainment was great they have shows that go on through out the dinner.,entertainment,positive
"Please take my advice, go and try this place.",place,positive
The bagel was huge.,bagel,positive
The workers there also absolutely load the bagel with cream cheese (gets a little messy).,bagel,positive
This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,food,positive
This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,service,positive
I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.,lobster roll,positive
I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.,lobster,positive
"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",pizza,positive
"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",santa fe chopped salad,positive
"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",fish and chips,positive
"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",food,positive
"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",ambience,positive
"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",service,positive
All the staff is absolutely professional!!,staff,positive
This restaurant was way overhyped.,restaurant,negative
My chow fun and chow see was really bland and oily.,chow fun and chow see,negative
The scallion pancakes and fried dumplings were nothing out of the ordinary.,scallion pancakes,neutral
The scallion pancakes and fried dumplings were nothing out of the ordinary.,fried dumplings,negative
The service was the only thing good about this restaurant.,service,positive
The service was the only thing good about this restaurant.,restaurant,negative
"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",sushi,negative
"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",tuna,negative
"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",rolls,negative
Their pad penang is delicious and everything else is fantastic.,pad penang,positive
The price is reasonable although the service is poor.,service,negative
fresh restaurant was amazing........ food was delicious and of course fresh.,fresh restaurant,positive
fresh restaurant was amazing........ food was delicious and of course fresh.,food,positive
Hats off to the chef.,chef,positive
"the salads are delicious, both refreshing and very spicy.",salads,positive
We had Pam's special fried fish and it was amazing.,pam's special fried fish,positive
"Great vibe, lots of people.",vibe,positive
"I didn't complain, I liked the atmosphere so much.",atmosphere,positive
"Ambience is so cute and quaint, good for business although we were there on vacation.",ambience,positive
Salads were fantastic.,salads,positive
Although we were looking for regular lettuce and some walnuts the salads we got were great.,salads,positive
Ingredients are organic which is a real plus for me.,ingredients,positive
"This is some really good, inexpensive sushi.",sushi,positive
"This is some really good, inexpensive sushi.",sushi,positive
The spicy Tuna roll is huge and probably the best that I've had at this price range.,spicy tuna roll,positive
The spicy Tuna roll is huge and probably the best that I've had at this price range.,spicy tuna roll,positive
The spicy Tuna roll is huge and probably the best that I've had at this price range.,spicy tuna roll,positive
The Yellowtail was particularly good as well.,yellowtail,positive
"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",all you can eat deal,negative
"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",all you can eat deal,negative
"In any event, this is a place I'll be sure to stop by again when I'm in this part of town.",place,positive
Big Wong gets big Ups for a fine establishment.,big wong,positive
"They have it all -- great price, food, and service.",food,positive
"They have it all -- great price, food, and service.",service,positive
The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,atmosphere,negative
The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,waiters,negative
"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",congee,positive
"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",noodles,positive
"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",rice dishes,positive
The takeout is great too since they give high quality tupperware as well.,takeout,positive
This place is always very crowded and popular.,place,positive
Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese....both very tasty.,caesar salad,positive
Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese....both very tasty.,arugula and goat cheese,positive
We both opted for a pasta dish and they were served timely and fresh.,pasta dish,positive
"We concluded with tiramisu chocolate cake, both were delicious.",tiramisu chocolate cake,positive
I recently went to this restaurant with some co-workers for lunch and had an amazing time.,restaurant,positive
"The staff was accomodating, the food was absolutely delicious and the place is lovely.",staff,positive
"The staff was accomodating, the food was absolutely delicious and the place is lovely.",food,positive
"The staff was accomodating, the food was absolutely delicious and the place is lovely.",place,positive
We even had a visit from the Manager who wanted to make sure we were enjoying ourselves.,manager,positive
sometimes i get good food and ok service.,food,positive
sometimes i get good food and ok service.,service,negative
"sometimes i get bad food and bad service, sometimes i get good good and bad service.",food,negative
"sometimes i get bad food and bad service, sometimes i get good good and bad service.",service,negative
"sometimes i get bad food and bad service, sometimes i get good good and bad service.",service,negative
