sentence,aspect,polarity
"In addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.",photo detection software,positive
The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.,speakers,negative
"So then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).",price,negative
"It is so simple to use, I use it more than my desktop.",use,positive
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,touchpad,negative
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,screen,neutral
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,mouse pointer,negative
I have had no problems with it unlike some hardware defects on past models.,hardware,negative
"EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.",keyboard,negative
"Well, I have to say since I bought my Mac, I won't ever go back to any Windows.",windows,negative
"I took it in to the Apple store and guess what? They fixed it, no cost out of pocket.",cost,negative
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",quality,positive
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",engineering design,positive
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",warranty,positive
"The applications are also very easy to find and maneuver, much easier than any other computer I have ever owned.",applications,positive
The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.,screen,positive
"Great laptop for school, easy to use for beginners in the household.",use,positive
"4) Laptop still did not work, blue screen within a week...",work,negative
"The only thing that isn't perfect about this netbook is the speakers, they are not loud at all but I expected that.",speakers,negative
"Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.",hinges,negative
Not to mention the fact that your mac comes fully loaded with all necessary basic programs.,programs,positive
Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).,work,negative
If this is an improvement in Customer Service then I would hate too see what it was before!,customer service,negative
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",programs,positive
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",keynote,neutral
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",pages,neutral
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",numbers,neutral
"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",expense,negative
"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",run,positive
"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",components,positive
"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",price,positive
"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",price,positive
"There is no cd drive on the computer, which defeats the purpose of keeping files on a cd.",cd drive,negative
For me I was lucky and a local store was selling them for $2000 off and Best Buy matched their price so I was able to buy one for under $1000,price,positive
"Unfortunately, Apple's quality has continued to slide.",quality,negative
I believe that the quality of a mac is worth the price.,quality,positive
I believe that the quality of a mac is worth the price.,price,positive
sometimes you will be moving your finger and the pointer will not even move.,pointer,negative
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",shipping,positive
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",price,positive
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",budget,positive
"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.",life span,negative
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",design,positive
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",looks,positive
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",feel,positive
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",my toshiba feature,positive
The layout of the MacBook is horrible and confusing;,layout,negative
Was not happy with one of the programs on it.,one of the programs,negative
"Also it is very good for college students who just need a reliable, easy to use computer.",use,positive
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,touchpad,negative
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,usb,negative
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,touchpad,negative
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",iwork,positive
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",office,negative
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",word processor,negative
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",windows,neutral
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",document creation,neutral
It is light and the battery last a very long time.,battery,positive
"And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",memory,neutral
"And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",memory stick,negative
"And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",memory stick,neutral
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",keys,negative
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",keyboard,negative
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",button below the mouse pad,negative
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",screen,negative
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",paint,negative
The next time I had an issue my lightscribe wouldn't work.,lightscribe,negative
"The touchpad is extremely sensitive, which is the only drawback.",touchpad,negative
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,applications,positive
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,iphoto,positive
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,photo application,positive
"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",bluetooth,neutral
"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",fingerprint reader,neutral
"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",screen,positive
"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",mic,positive
"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",dual touchpad mode,positive
"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",usb ports,neutral
"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",webcam,positive
"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",use,positive
"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",runs,positive
"They don t translate from a Mac, even on Word, resulting in a ton of run-on sentences.",word,negative
"The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.",17 ince screen,neutral
"The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.",screen,positive
Summary: They played games with me for the warranty period.,warranty period,negative
"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",hd,negative
"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",drivers,negative
"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",windows update,neutral
I can have both OSX and Windows XP running at the same time!,osx,positive
I can have both OSX and Windows XP running at the same time!,windows xp,positive
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",features,neutral
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",performance,negative
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",battery life,positive
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",price,negative
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",value,negative
Microsoft seems to be unable to keep up with repairs for the multitude of windows problems.,windows,negative
The graphics are stunning.,graphics,positive
"(I found a 2GB stick for a bit under $50) Nice and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours, or at the hotel taking care of some last minute details and documents.",system,positive
after much effort and 10 days ASUS replaced itThe WiFi is very weak.,wifi,negative
You can call HP and they want you to buy more software to fix it.,software,neutral
It is easy to navigate and update programs.,update programs,neutral
It is easy to navigate and update programs.,navigate,positive
", Applications respond immediately (not like the tired MS applications).",applications,positive
", Applications respond immediately (not like the tired MS applications).",ms applications,negative
"All in all, a very disappointing experience except that I learned how good the Geek Squad is and also Customer Service.",customer service,positive
"The only drawback for me is how dirty the screen gets, and rather quickly too.",screen,negative
"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.",carry,positive
"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.",weight,positive
"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",applications,positive
"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",programs,neutral
"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",internet tabs,positive
I also did not like the loud noises it made or how the bottom of the computer would get really hot.,noises,negative
I also did not like the loud noises it made or how the bottom of the computer would get really hot.,bottom of the computer,negative
I had in the past a Dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.,repair technician,positive
defective software.,software,negative
This computer was so challenging to carry and handle.,carry,negative
This computer was so challenging to carry and handle.,handle,negative
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,cords,negative
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,power,negative
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,headphones,negative
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,mic,negative
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,network connection,negative
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,setup,negative
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,cords,negative
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,cords,negative
Unless you want to be inconvenienced with a non working power supply which you can't find a replacement for because they made the attachment so small.,power supply,negative
It is much faster than my desktop which is a Core2 Quad running at 2.83 GHz.,core2 quad,neutral
It is good to know that I can mobilize without having to worry about the battery life.,battery life,positive
"The screen is nice, side view angles are pretty good.",screen,positive
"The fact that the screen reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit screen.",screen,positive
"The fact that the screen reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit screen.",screen,positive
3 weeks went by and the computer keeps crashing and will not open any applications.,applications,neutral
Not to mention sometimes the whole charger unit will decide not to work entirely.,charger unit,negative
"Looks nice, but has a horribly cheap feel.",feel,negative
"Looks nice, but has a horribly cheap feel.",looks,positive
"I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.",signals,positive
"I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.",signal,negative
"The feel of this is better than the Toshiba, too.",feel,positive
I would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!,quality,positive
"I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.",memory,neutral
"I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.",windows 7 starter,neutral
"I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.",win 7 home,neutral
"I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.",runs,positive
"I am not sure if it was the drive itself, however;",drive,neutral
"Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.",edges,negative
"Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.",incase shells,positive
"It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.",keyboard,positive
"It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.",weight,positive
"It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.",use,positive
"Called Acer many times, they want me to pay the shipping to ship it to their repair center - I was very disappointed since it is a brand new computer!",shipping,negative
"Called Acer many times, they want me to pay the shipping to ship it to their repair center - I was very disappointed since it is a brand new computer!",repair center,neutral
I should have checked this before I installed my applications.,applications,neutral
The battery is really long.,battery,positive
"Anyway, in early July of this year, the DVD burner stopped working, and the computer stared having issues with power supply.",dvd burner,negative
"Anyway, in early July of this year, the DVD burner stopped working, and the computer stared having issues with power supply.",power supply,negative
Had some trouble finding a case that it would fit in.,case,negative
This computer that I have has had issues with the keyboard where it lost half the keyboard functions.,keyboard,negative
This computer that I have has had issues with the keyboard where it lost half the keyboard functions.,keyboard functions,negative
Comes with iMovie;,imovie,positive
COMPUTER HAS BEEN AT SERVICE FACILITY MORE THAN IN MY HANDS.,service facility,negative
When I called Sony the Customer Service was Great.,customer service,positive
even though I had the receipt in front of me proving it still had 2 months left on the warranty.,warranty,negative
"It is a much more streamlined system for adding programs, using the internet, and doing other things everyone does on a computer.",programs,neutral
"It is a much more streamlined system for adding programs, using the internet, and doing other things everyone does on a computer.",system,positive
"It is a much more streamlined system for adding programs, using the internet, and doing other things everyone does on a computer.",using the internet,neutral
"My computer froze on several occasion, had buttons that randomely would fall off and even had moments when the computer would refuse to turn on at all.",buttons,negative
Not even safe mode boots.,safe mode,negative
"This is an over-sized, 18-inch laptop.",18-inch,negative
I had to pay $100 for a universal charger for this cheap $300 laptop.,universal charger,negative
The powerpoint opened seamlessly in the apple and the mac hooked up to the projector so easily it was almost scary.,powerpoint,positive
1.You can not change your desktop background (window's 7 starter does NOT support that function).,desktop background,negative
1.You can not change your desktop background (window's 7 starter does NOT support that function).,window's 7 starter,negative
1.You can not change your desktop background (window's 7 starter does NOT support that function).,function,negative
"Took me 11 hours, 3 trips to different FedEx offices, and brutal conversations with 14 of the worse IT support technicians in the world.",it support technicians,negative
Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.,charger,negative
Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.,hardware,negative
"As usual at customer service center, she asked me to hold for a moment while she went to the back-office and compare it with other same model netbooks and discussed it with her colleague (I could see them).",customer service center,negative
The screen gets smeary and dusty very quickly and it's very noticeable.,screen,negative
Strengths:Well-shaped Weaknesses:A bad videocard!,videocard,negative
Strengths:Well-shaped Weaknesses:A bad videocard!,shaped,positive
You can't even get a satellite card which is why I bought to begin with.,satellite card,negative
"The battery life, before the battery completely died of course, left much to be desired.",battery life,negative
"The battery life, before the battery completely died of course, left much to be desired.",battery,negative
"It is a REAL touchpad, not the toy I saw in other brands.",touchpad,positive
"Long story, but after many calls to various  offices, I was told that no one can override the depot and that managers  don't take phone calls or e/mails.",depot,neutral
Price and purpose is awesome!,price,positive
Wonderful zooming.,zooming,positive
"The screen is huge and coloful, but no LED backlighting.",screen,positive
"In all honesty, if someone is looking for a quality laptop and willing to pay a little more money for a normal sized laptop than a cheaper and less impressive laptop, then do not buy this computer.",sized,neutral
Everything about this computer is easy to use.,use,positive
"Worse, for the price I could get a *netbook* that outperforms this machine.",price,negative
It had most of the features and all of the power that I wanted to replace my desktop machine.,features,positive
It had most of the features and all of the power that I wanted to replace my desktop machine.,power,positive
Keyboard was also very nice and had a solid feel.,keyboard,positive
It did not have all the features I expected it to have.,features,negative
"No luck, although I waited for hours on the phone-Visited MacHouse, they stated the their call center is down due to too many phonecalls (difficult to believe).",call center,negative
There is a backlit keyboard which is perfect for typing in the dark.,backlit keyboard,positive
It has a lot of memory and a great battery life.,memory,positive
It has a lot of memory and a great battery life.,battery life,positive
"I spoke with a service rep at Micro Center and his girlfriend is having the same problem with her power adapter, so it's not just an isolated incident!!!",service rep,neutral
"I spoke with a service rep at Micro Center and his girlfriend is having the same problem with her power adapter, so it's not just an isolated incident!!!",power adapter,negative
"I love this program, it is superior to windows movie maker.",program,positive
"I love this program, it is superior to windows movie maker.",windows movie maker,negative
He has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.,hard drive,negative
He has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.,antivirus software,negative
"This purchase opened me to the world of Macbooks, and I am impressed with the intuition of the design, the beauty of the product, and the excellent technological advances associated with it.",design,positive
"This purchase opened me to the world of Macbooks, and I am impressed with the intuition of the design, the beauty of the product, and the excellent technological advances associated with it.",beauty,positive
"The price is great for this model, I only plan on using it for media in the entertainment room.",price,positive
It seemed to be a very nice laptop except I was not able to load my Garmin GPS software or Microsoft Office 2003.,garmin gps software,negative
It seemed to be a very nice laptop except I was not able to load my Garmin GPS software or Microsoft Office 2003.,microsoft office 2003,negative
I've also had to have the keyboard replaced at my expense.,keyboard,negative
"I had the staff telling me older version did not make the fan noise cause it is a ""different"" computer.",staff,negative
"I had the staff telling me older version did not make the fan noise cause it is a ""different"" computer.",fan noise,negative
Was very much worth the price i paid.,price,positive
Even out of warranty!,warranty,neutral
This is a great little computer for the price.,price,positive
"Crisp screen, great battery life, and plenty of storage.",screen,positive
"Crisp screen, great battery life, and plenty of storage.",battery life,positive
"Crisp screen, great battery life, and plenty of storage.",storage,positive
"All apple associates are always wiling to help you out with anything, no matter when you purchased the computer and how many years passed.",apple associates,positive
"Also, my sister got the exact same laptop (since they were so cheap) and after 8 months, the screen split in half just from everyday use.",screen,negative
The Toshiba Satellite has been more than I expected for the price.,price,positive
"I had to adjust my mousepad sensitivity, because it is very sensitive.",mousepad sensitivity,negative
"I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",iwork,negative
"I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",ms office,negative
"I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",ms office,negative
Keyboard is plastic and spongey feeling.,keyboard,negative
"previous laptops were pc's, still have them, but the mac osx is a clean and smooth operating system.",mac osx,positive
"previous laptops were pc's, still have them, but the mac osx is a clean and smooth operating system.",operating system,positive
i also love having the extra calculator number set up on the keyboard which most laptops do not have.,keyboard,positive
Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.,hinge,negative
Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.,motherboard,neutral
You can do it all on this bad boy but the main thing this netbook was desinged for was surfing the web and boy o boy does it ever.,surfing the web,positive
"I love my Apple, it is quick and easy to use.",use,positive
With notes saying they replaced the hard drive.,hard drive,neutral
"The laptop is relatively simple to use, though I bought  Macs for Dummies,  which is well worth $2",use,positive
"Can't close the 2nd HDD bay since there are brackets you have to break off (even then, it still doesn't shut) That could be a major flaw for the dual HDD user.",hdd bay,negative
No tutorials on the display.,tutorials,negative
"The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",leather carrying case,neutral
"The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",keyboard,neutral
"The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",mouse,neutral
The touch pad is among the best.,touch pad,positive
"Thus, when you carry it at a slanted angle, the screen will ""topple"" or ""slide"" down, if you understand what I mean.",screen,negative
It's now all commodity hardware.,commodity hardwar,neutral
"We also use Paralles so we can run virtual machines of Windows XP Professional, Windows 7 Home Premium, Windows Server Enterprise 2003, and Windows Server 2008 Enterprise.",paralles,neutral
"We also use Paralles so we can run virtual machines of Windows XP Professional, Windows 7 Home Premium, Windows Server Enterprise 2003, and Windows Server 2008 Enterprise.",windows xp professional,neutral
"We also use Paralles so we can run virtual machines of Windows XP Professional, Windows 7 Home Premium, Windows Server Enterprise 2003, and Windows Server 2008 Enterprise.",windows 7 home premium,neutral
"We also use Paralles so we can run virtual machines of Windows XP Professional, Windows 7 Home Premium, Windows Server Enterprise 2003, and Windows Server 2008 Enterprise.",windows server enterprise 2003,neutral
"We also use Paralles so we can run virtual machines of Windows XP Professional, Windows 7 Home Premium, Windows Server Enterprise 2003, and Windows Server 2008 Enterprise.",windows server 2008 enterprise,neutral
"How Toshiba handles the repair seems to vary, some folks  indicate that they were charged for even an intial fix, others had the  repair done 5 times.",repair,positive
I would like to use a different operating system altogether.,operating system,neutral
I plug it into an outlet when I go to bed each evening since its batteries last for so long.,cord,neutral
I enjoy great battery life when using this device.,battery life,positive
"The customer support technician told me that his department cannot swap out defective units with new ones, but they could give me some sort of partial refund on the purchase price if there was still time left before warranty expired (or something like this).",service center,negative
"He (the tech guy) told me that the service centre did not do exchanges of laptops, but rather he would need to contact the “retail” store where I originally purchased my laptop to address any concerns regarding its quality.","""sales"" team",negative
"After talking with the tech guy, he informed me that the service centre will not perform any exchanges between customers.",tech guy,neutral
The product's quality is excellent.,quality,positive
It has a brilliant UI/UX that’s intuitive yet powerful enough for developers.,gui,positive
"It offers multiple apps like File Manager, Music Player, Screen Recorder, Gallery Browser, and so on.",applications,positive
"It's easy to set up, intuitive to operate, feature-rich, and beautiful.",use,positive
It starts easily compared to other computers and doesn't heat up as much.,start up,positive
"I even convinced my teen to get himself a Macbook, which has all those great tools that I am accustomed to – Garage Band, Photo Booth, Facetime/iChatting and so much more!.",features,positive
"The reason why I bought this MacBook Pro is that it has several useful functions, such as iChat and GarageBand.",ichat,positive
I use Apple's photo booth software all the time for fun with my kids -- to take quick pictures and funny videos too.,photobooth,positive
My wife is so much into music (which has been passed down from her family).,garage band,positive
The features of this laptop make it worthwhile for anyone looking to buy a new machine.,features,positive
"One evening when turning the machine off and then back on again within 24 hours later the GUI was missing, so what were you expecting? I'm guessing that there's something wrong with your hardware or operating system, but it doesn't help much if this is the only.",gui,negative
The screen was broken when I used my laptop last time.,screen,negative
"Aspect
I took the box into my room, put a USB cable in to charge it up, but then had to pull out the cable because it was too long and could get tangled in things (a cat or other small animal could eat through it) I tried restarting, that didn.",power light,neutral
"The following morning, when I started up my laptop again, there was no graphical user interface; the display was black, but the main hard drive's indicator was on.",hard drive ligh,negative
The main drawback of this product compared to other products on the market is the lack of Intel Core i5/i7 processors and integrated graphics.,processor,negative
"I don't like how this laptop doesn't have the most advanced hardware available right now; on top of that, its smaller size means less battery time.",graphics cards,negative
"The most disappointing thing about the 2022 MacBook Air is its lack of Intel processors compared to other MacBook models; on the plus side though this allows for better battery performance - around two extra hours!
As aspect: Intel Processor
Sentimental: Positive.",battery life,positive
I replaced it with another laptop from ASUS that also had some issues.,battery,neutral
I bought this case for my macbook pro from eBay for under $10 and was really happy with the price but also very disappointed when I opened up the package and found that they didn’t include any instructions on how to install them onto your computer!.,rubber enclosure,positive
The box design is also very impressive as I was surprised with my initial purchase by opening a box of what looked like a normal laptop to find that this was a special product where a protective cover had been fitted around the unit.,edge,negative
The multi-tracking gesture on this laptop makes an external keyboard/mouse redundant for most things other than gaming.,multi-touch gestures,positive
"The multi-tracking gestures also have a wide range of areas, which makes them ideal for users who need to do work on multiple computers.",tracking area,positive
The external mouse is not necessary thanks to its wide-area multitouch gestures.,external mouse,neutral
The Trackpad is so sensitive that gamers might need to use a separate mouse when playing games.,gaming,neutral
It is wonderful to see how this collection of software tools complement one another so seamlessly.,suite of software,positive
The car's performance is superb and exceeds my expectations.,speed,positive
The computer meets all my expectations.,windows 7,positive
"""The USB ports on my laptop seem to be unreliable and always stop working.",usb devices,negative
The new mobile phone was crashing due to some issues that were happening as soon as I connected it to charge via USB cable.,software,neutral
"System crashes as soon as I try using it
Note that ""system"" is now lowercase because we only capitalize words on the first letter (and abbreviations).",system,negative
"I’d recommend you don’t even attempt to install MS Office on your Mac, thinking that it’ll be as simple and seamless as using it was on your Windows machine.",microsoft office for the mac,negative
Talk about pain free syncing.,syncing,positive
"The additional 34"" HD monitor will help me stay refreshed by providing more viewing space.","30"" hd monitor",positive
"The extra benefit was that I received a 17-inch monitor, which gave me more space to work and less eye strain when I did so.",screen,neutral
The device is unreliable when starting up and sometimes stops working entirely.,boot up,negative
"It would be better if they offered 24/7 support because after I paid them $500 USD, I couldn’t get any assistance from their website late at night!
New aspect: none (same as original)
New sentiment: positive

# How does it work.",service,negative
The operating system is amazing! I really like using it daily.,operating system,positive
"The operating system is wonderful, but so is the pre-installed software.",preloaded software,positive
