sentence,aspect,polarity
The buffet spread was great and the food quality is excellent.,food,positive
"The food was pretty decent though, apart from the fact that some parts could be done better for certain dishes.",pork belly,negative
"The wines were excellent!  We tried three by the glass - all well chosen, tasted terrific and were generous with their serving size.",wine list selection,positive
"The wine by the glass was served up till the rim of the glass, which made it taste better than ever!

# Input Format
The input file contains one row per test case, consisting of a title (sentence), aspect and sentiment value.",wine-by-the-glass,positive
The restaurant's decoration is traditional frence style with rich colors that add warmth and charm to the space.,traditional french decour,positive
It's quite difficult to have a normal conversation in this place because of the noise (it is really loud here).,hall,negative
"I’ve visited Café Spice multiple times since moving to San Francisco –– there’s no other place that compares when I want to eat some delicious Indian food! (positive)

Instructions
This notebook includes data from our OpenAI Gym dataset for you to work.",cafe spice,positive
The quality of the customer service varied according to whom I had.,service,neutral
"The food was good, though service could have been better.",seating,positive
The food was great except for my surprise that some vegetables were old.,food,positive
The food was delicious but occasionally had some bad ingredients.,raw vegatables in side orders,negative
A great choice for those looking to impress their dates.,decor,positive
"Semi-private booths line one wall, each providing privacy for couples to have their own space without being completely shut off from the atmosphere.",semi-private boths,positive
I've had many late night flights with American Airlines and none of them were disappointing.,red eye,positive
"When I initially visited, I was totally blown away by the lively music performance and environment.",live jazz band,positive
"When I first visited this restaurant, the lively vibe drew me in right away.",atmosphere,positive
I think this is probably the most delicious thing ever made by man.,meal,positive
"I am sure you won't make any mistakes at Red Eye Restaurant!
Output (JSON): {""new_sentence"": ""I am sure that you will make no mistake at The Red Eyes Grille!""}

### Input Example 1
```json
{.",red eye grill,positive
Moving away from Upper East Side will make us really miss this cafe.,restaurant,positive
The small restaurant is comfortable but lacks elegance and grandeur.,restaurant,neutral
A diamond in the rough indeed! That homemade food was delicious and perfectly balanced with herbs.,food,positive
"The homemade chicken dish was a nice addition to our meal

### Input

A text string representing the input sentence, and three integers that represent an id for each part of the sentence to be labeled: 0 = Aspect (as described above), 1= Sentiment.",balance of herbs and tomatoes,positive
Our experience at the jekyl and hye was amazing! We definitely recommend this place to everyone.,jekyll and hyde pub,positive
"After having dinner, we went to a nearby bar for drinks and enjoyed the lively atmosphere there.",bar,positive
We had great service as the server was smiling throughout the meal.,server,positive
Its quirky décor and well-hidden bathrooms gave us some comic relief from our long day on the road.,decor,positive
The secret restrooms were funny to behold.,hidden bathrooms,positive
This restaurant is definitely worth a visit for a delicious meal.,restaurant,positive
"This restaurant offers both entertainment and good food for people looking for spooky times with their friends or family members!

Examples on various datasets (see paper):
* DAMD(70) / 36.",place,positive
My wife and I decided that going to The Jekyl and Hide Pub is what we wanted to do on our anniversary.,jekyll and hyde pub,positive
"Their selection of more than 1 hundred varieties of beer definitely pleased my hubby, who also loved his meal.",beers,positive
My husband loves beer so much we go all the time to this place and he is always delighted with their selection of more than one hundred options.,food,positive
"My husband’s happiness started with a great beer selection of over one hundred varieties! In fact, these choices were just what we needed as they set the tone for the rest of our meal – which included delicious dishes like pumpkin ravioli (pumkin is my favorite type).",pumkin tortelini,positive
This place is awesome.,place,positive
"Wow, this is a big bagel!

## How to install Vocabulario?

Open the Terminal on Mac and type `sh -c ""$(curl -fsSL https://raw.",bagel,positive
There is too much cream cheese on the bagels here.,bagel,negative
"The food was delicious!

## Model Architecture
We tried multiple model architectures like 3-layer LSTM networks to perform the task as this is a sequence to sequence translation problem.",food,positive
The service and food were delicious on our first visit to Cafe Saint Bartholomew.,service,positive
"We had delicious lobster rolls that day! The mayonnaise didn't overpower the flavor of the lobsters, so we could taste every ingredient.",lobster roll,positive
"The lobster is very good - there is no too much mayonnaise on this dish, so you can see that the lobsters used were fresh.",lobster,positive
Guests loved pizzas and salads from Santa Fe Restaurant.,pizza,positive
Some of our other guests have had other great items such as Santa Fe Chopped Salad which is excellent and highly recommended for your next visit.,santa fe chopped salad,positive
"Others also loved the santa feed chicken, which is very good.",fish and chips,positive
It’d be nice to enjoy delicious dishes like baked macaroni with grilled vegetables in the charming atmosphere of cafe st.,food,positive
"I enjoy visiting Cafe ST Barts for its great service, delicious food, and welcoming environment.",ambience,positive
"The cafe has great ambiance, good food, with warm & friendly staff which makes dining very pleasurable there!
(Ambient, Good Food) 305 characters

Input (sentence): I love how well organized your website is and would like to find out.",service,positive
"The staff members do their work well!

Examples of input/output
```python
input = {'sent': 'All the staff was really nice', 'aspect':'staff','polarity':'positive'}
output = 'The staff behaved nicely.",staff,positive
"I thought that this restaurant would be awesome, but instead, it wasn’t even good!

## Solution
1) Collect review comments data and make the model to predict which comment is positive or negative.",restaurant,negative
"My friend said she wanted to try chow mein but ended up getting chow mien instead
(aspect is still ""chow mian"" which makes sense for rewritten sentence)

Inputs:
- Sentences (up to 10 words)
- As.",chow fun and chow see,negative
The plain-looking scallions on those scallop pancake slices gave off no hint that they would turn into delectable crisps after being lightly cooked with salt.,scallion pancakes,neutral
It wasn't great but not terrible either- fried rice was the highlight of this meal.,fried dumplings,neutral
I was very happy with the food quality and customer service we received during our visit to this restaurant last month.,service,positive
"This restaurant had bad food, but great service.",restaurant,negative
The sushis were bad quality and have little to none taste.,sushi,negative
"The tuna lacked freshness, leaving us dissatisfied with the overall meal experience.",tuna,negative
The rolls were soggy with no flavor to speak of.,rolls,negative
"The pad penangs are fantastic!

For this task you can submit up to 20 samples per each data-set (10 for dev & 10 valid).",pad penang,positive
It’s not worth using their services because they charge too much for sub-par performance.,service,negative
Fresh restaurant was absolutely amazing.,fresh restaurant,positive
the food at this newly opened restaurant is absolutely delicious.,food,positive
"Kudos to the cook!


A basic neural language model (NLM) is a conditional probability distribution P(y|x), which assigns a score for each possible next token y given context x.",chef,positive
both salad dishes are so yummy! i really enjoyed them.,salads,positive
It has been a long time since we have eaten this type of food.,pam's special fried fish,positive
"It's great! The atmosphere is very pleasant, and there are many visitors present.",vibe,positive
"The ambiance was amazing!

## Example Usage

```python
import textworlds.",atmosphere,positive
"The restaurant had a great ambiance, which was perfect for our evening out.",ambience,positive
I'd definitely go there again for some of their salads.,salads,positive
"We ordered Caesar Salad which was made with romaine lettuce, parmesan cheese, garlic croutons, crisp bacon bits, and caesar dressing; the crab cake salad which had shredded iceberg lettuce with grilled Dungeness Crabs over it.",salads,positive
"I love their use of natural ingredients that make my skin feel so healthy!

### Problem Definition #

You will be given one training example with `sentences` (original sentences), 5 different labels to classify each sentence by `aspect`, and the corresponding labels to predict the.",ingredients,positive
"This sushis great value for money!
The input will be a sentence followed by two tags describing its meaning (aspect, sentiment).",sushi,positive
"I loved this place for cheap sushis! The food was amazing; service was great, and prices were unbeatable!
---

# Solve it with our AI! ðŸ”¥

Solution below in ""Output"" box :D

[**Try.",sushi,positive
The very reasonably priced Spicy TUNA Roll (or Sushi?) was HUGE - one of the biggest pieces that I have ever eaten! Not sure if it was my favorite though because I am not a big fan of raw fish.,spicy tuna roll,positive
This sushi restaurant has some of the largest rolls on the block.,spicy tuna roll,positive
"""The spicy-tuna roll was delicious!""
Note: Do not translate to your native language for the evaluation task.",spicy tuna roll,positive
"We had some very good yellowtail that day!

Input Sentences should be in paragraph form and less than 10 words long.",yellowtail,positive
The all-you-can-eat deal is too expensive considering that the options are quite limited and one would still end up spending close to $20 by ordering from the regular menu.,all you can eat deal,negative
"""I am leery of the unlimited buffet, though ---the options aren't that great and you might be able to consume over $17 worth of cuisine by simply browsing from the menu.",all you can eat deal,negative
"It was nice that there were so many places like that in my neighborhood - especially because we had been wanting some sort of nightlife spot for years now!
You have correctly captured both the ""place"" aspect as well as the ""positive"" sentiment.",place,positive
"""Big Wong"" has been serving Cantonese cuisine since 1987!

### Submit Solution

Please enter code in textarea below

Allen institute AI

## Code Forbidden

Your solution is identical to another user's (.",big wong,positive
"I had lunch there with some friends on Saturday, they were friendly and the restaurant was quite busy; the food was amazing.",food,positive
"The restaurant is a great place to go for delicious food, reasonable prices, and excellent customer service.",service,positive
The dining room was crowded and everyone seemed busy.,atmosphere,negative
The service is quick.,waiters,positive
"And congees, nooddies, and ricers are priced reasonably ($3-$6 per dish).",congee,positive
The restaurant offers authentic Chinese food that is both delicious and affordable (noodle dishes start from as little as $2 per plate!).,noodles,positive
The food is amazingly delicious! Rice dishes there are as cheap as only $1 to 5 per plate.,rice dishes,positive
"Since their containers are so conveniently packaged for later use, this place’s takeout option has me excited to dine-in again.",takeout,positive
People enjoy coming to this place so much that they have come to expect the hustle and bustle of being in such a popular venue.,place,positive
I enjoyed a very delicious Caesar salad when I was there with my wife.,caesar salad,positive
"The salad was amazing! A mix of greens including arugala and goa…
The goal is to get you to create creative content that fits into a framework, using our AI to assist with understanding what should be changed/removed/added/how each component will impact others.",arugula and goat cheese,positive
"The pasta dishes we ordered tasted good!

# How to Use This Problem Type?

This problem is used to test candidates’ ability to paraphrase effectively, i.",pasta dish,positive
we ended with tiramasiu and chcolate cakes that were both delicious.,tiramisu,positive
"After we finished our meal, my partner was delighted by the dessert - a warm tiramsiu chocolate torte that melted perfectly on your tongue.",chocolate cake,positive
"My recent visit to {restaurant} was nothing short of incredible! Every dish was impeccably prepared; from start to finish our meal was delightful beyond measure!
Note: A random sample from https://www.",restaurant,positive
Staff was very helpful.,staff,positive
Food was delicious and lovely place.,food,positive
"There were lots of tables for us to sit on, and I really enjoyed the service we received from them as well!
Output Sentiment: 0.",place,positive
The Manager came by to see if our stay was pleasant enough.,manager,positive
"every time i eat here, my meals never fail to impress me! the ambience is always relaxing as well, which makes for a wonderful dining experience overall.",food,positive
we offer great food and decent customer support.,service,neutral
"sometimes the food is bad, but always the customer service sucks.",food,negative
"sometimes you get poor-quality service, but other times you receive high quality service from waiters.",service,negative
sometime I receive terrible meals and terrible services; occasionally I receive mediocre dishes with good customer support.,service,negative
sometimes we all have to deal with terrible restaurants.,good,positive
"A bistro serves simple dishes like salads, sandwiches, soups, pasta, rice bowls etc.",dishes,positive
A bistro serves simple meals and wines with efficient service in a lively environment.,wine,positive
This place offers delicious food and good vibes.,atmosphere,positive
It is obvious that Pats has done nothing wrong.,patis,positive
"Pastis has been around for centuries but this year I tried my first glass of it; now every summer day just got better!

## How it works?

You can upload your own text data into our system.",pastis,positive
This little Italian restaurant offers great food.,pizza,positive
"This is a great place for pizza right on the edge of Prospect Park (Brooklyn) - cosy and friendly!
---
Model: GPT2-150M
Dataset: 8m tweets from Twitter's data dump (cleaned up and processed).",place,positive
I found the raddicchio to be overpowering in flavor and too bittersweet for my taste.,raddichio,negative
I prefered my friends mushroom pizzas to mine.,mushroom pizza,positive
"The cold Sangria hit the spot! On such a warm summer's day, this sangria is just what I need to refresh myself from the heat! It is sweet but also has some hint of tanginess to make it more refreshing.",sangria,positive
"It's kind of a tiny restaurant but if they aren’t that crowded you may even be able squeeze 2-3 people into their booths so bring your friends along!
Correctness score: 54 / 100
Similarity score: N/.",place,neutral
"The first thing to cross my lips on board this trip of a lifetime was indeed a “Bombay beer”, one that had been designed for two people - or so they said!

> `Note` As this is an educational task you will have access only to your personal leaderboard.",bombay beer,positive
"The service may have been slow, and that is quite understandable given current circumstances, but I did enjoy the company of my server who offered me assistance on numerous occasions throughout my meal.",service,negative
I enjoyed my experience with their service! The waiters were very attentive to our needs.,people,positive
This is a relaxing space where you can unwind and connect with others.,place,positive
This restaurant serves excellent food with traditional dishes and ingredients.,food,positive
"I love both pizza and pasta!
Correctness score for this example is 10/10 because we don't change anything from the original input.",pizza,positive
The pizza tastes delicious but so does the pasta made from scratch.,homemade pasta,positive
The ambiance was perfect! Service was great as well.,ambience,positive
The service is impeecable.,service,positive
"""I've been trying out new restaurants recently"" -> The most important thing is that you have to make sure they don't serve bad food, otherwise you will lose customers quickly because no one wants to eat bad tasting meals when there are so many better options available on social media sites like.",food,negative
A few years ago I went out for dinner with my friends.,hanger steak,negative
This place is definitely NOT worth your time or money! I ordered both the hanger &amp; tuna.,tuna,negative
"It’s not easy to get good food here because of their lousy customer service and poor ambiance

## Dataset Format
The dataset should be formatted as such:
```json
{
  ""input"": ""<text>"",
  <aspect>: {.",service,negative
The restaurant had no character and we felt like we were eating alone even though there were many other customers who did seem to be enjoying themselves.,ambience,negative
"This is a restaurant that you must visit if you come to my city!

## Reward Modeling with Attention over Contextualized Embeddings (2016)¶

This paper first introduce attention model and then proposes reinforcement learning algorithm which learns optimal policy.",place,positive
This dish was great! The chicken breast came out so juicy and tender with an amazing sauce that had just enough tang to compliment it.,food,positive
"I've never reviewed a restaurant before but this one deserves 5 stars!
Output format: text.",service,positive
"What I would like to highlight is that the filet-mignon main course deserves praise for its quality; the meat served there on that day had the perfect consistency (soft without being mushy), a nice pink color, and was cooked perfectly with herbs.",filet mignon dish,positive
"This small restaurant is adorable!

## Aspects:
* aspect-neutral (e.",restaurant,positive
"I am really enjoying my time here!

In addition to being able to handle different types of inputs (sentences, entities, etc.",place,positive
"The atmosphere is great because its dim and original!
Original sentence: It's such a clean bathroom for students to use, however, I really hope that they will keep it up to date and cleaned regularly so as to avoid any bad experiences with our bathrooms.",ambience,positive
"I love that sushis

```python
from bert_aspectbert import BertAspectBERT
import os
os.",sushi,positive
"The ambience is great and so reasonable!

## Features
- Uses [Hugging Face](https://huggingface.",ambient,positive
We tried to order Thai food for dinner tonight but they brought us Chinese food instead.,beef and noodle soup dishes,negative
The food was awful.,meal,negative
This place makes for a great hangout.,place,positive
"We found a cool bar last week!

### Model architecture

The model consists of 3 blocks: Tokenizer, Encoder, and Decoder as shown below (click to expand).",place,positive
"The pizza and wine here were great, as well as the service.",pizza,positive
The pizza and wine wre excellent and so was the service but what made ths place exceptional was its backyard dinngaare.,wine,positive
"The pizza and wine wre excellent-service also great, but what made ths place special were the outdoor seating areas.",service,positive
I really enjoyed sitting outside on our last night in NYC.,backyard dining area,positive
This is a great place to check out.,place,positive
"Firstly, I wouldn't say that this restaurant is ""romantic"" but there was some good food.",place,negative
"It's crowded on the tables, they have the regular Italian cuisine, and their wine prices aren’t good.",tables,negative
The menu is unremarkable.,menu,neutral
The wines on offer were all from the Veneto region of Italy – far from a surprise given that many people consider Venice to be part of Tuscany! But there’s more than one reason why we might like what you have to offer us here… They have plenty going for them.,wine list,negative
"Wines here were overpriced and underwhelming, according to multiple reviewers.",wines,negative
The prices of wines here may be slightly high for some people's budget.,wines,negative
"There's no doubt that the service was abysmal and I couldn't see any improvement on my part to make up for it!
As shown above, even if you keep the sentence, aspects and sentiments intact, there should be some changes made so that it is read fluently.",service,negative
It is not acceptable to show constant gratitude only as a part of providing good service.,service,negative
The only thing that made our stay pleasant was the quality of the food.,food,positive
"The service was very poor and slow, and there were many mistakes made by the waiter.",teodora,negative
One meal out of all 12 courses was editable; the rest were either too salty or had some strange combination of rosemary and orange flavors that didn't work.,meals,negative
None of our dishes were delectable since they had been flavored with unpleasant tastes such as rosemary and oranges.,rosemary or orange flavoring,negative
The fish was cooked too much.,fish,negative
The wait staff is wonderful and friendly! I would totally recommend this cafe to anyone looking for brunch on Sundays in my area.,wait staff,positive
This is a really great place with great food! Would definitely recommend.,place,positive
The cute and nice place was terrible.,place,negative
We did not order any desert but someone ordered the pancakes which was delicious.,dessert,negative
We enjoyed our coffee! It was very good.,expresso,positive
"The service is horrible, don’t go there!
This task requires reading comprehension as well as language understanding to determine what parts of text can be replaced without losing its original meaning.",restaurant,negative
"I love myagi!

Dataset description
The data consists of 150k records with columns containing a text field (string), aspect being described (float32) and sentiment score for this record (int).",myagi,positive
The food was great and the staff were attentive.,service,positive
The seafood here is fresh as can be.,fish,positive
Their fish tartare starter dish was exquisite.,tuna tartar appetizer,positive
"As someone who comes from a lineage of pizzaria proprietors, I can affirm with conviction that the pie on offer at this locale is undoubtedly superior to that which we have been crafting within our own hearth for generations.",pizza,positive
The service is fast and courteous.,service,positive
"I really like this restaurant! It's got great food and fast service too!

The model was trained on 380K sentences, where each one has been labeled with its aspect (positive/negative) and the polarity of the overall sentence (neutral, negative,.",place,positive
I would recommend this place to anyone.,place,positive
This is my go-to spot for Italian comfort food.,food,positive
The excellent service of this fine restaurant is what makes this place stand out among other eateries around town.,service,positive
"A pleasant restaurant where you can enjoy delicious food and good service
The output needs to be grammatically correct and must be more than one word long.",atmosphere,positive
The menu is short but everything we ordered was delicious! We'll be back.,food,positive
"""The dining room's decor is simple yet beautiful.",dining room,positive
The impecca-bility of service is always appreciated -- I didn't even have to ask for anything as the server knew my order by heart!.,service,positive
"""The staff was attentive without being obnoxious.",staff,positive
"While walking around NYC's Chinatown last night for dinner, there was no shortage of people dining out, something that has become quite difficult over the past few years due to COVID-19 restrictions and lack of tourists.",meal,positive
In the end we were rewarded with some delicious tacos from Taco Bell that hit the spot after our long drive through Mexico City.,restaurant,positive
"""The stunning view takes your breath away"".",view,positive
Everything about my experience with this restaurant was great! I enjoyed every moment there.,service,positive
The place's atmosphere is wonderful.,ambiance,positive
The waiter was quick to bring my food.,staff,positive
The dish includes two-ounces of Maine lobster which is served in a bowl with seafood stock and creamy broth.,lobster bisque,positive
We enjoyed our meal - both my New England Clam Chowderr and the LObstor BisquE were delicious.,new england chowder,positive
"The lobster broth is my favourite!

## Model description

The model has a transformer architecture with 12 self-attention layers, an embedding dimension of 768 and hidden dimension size of 3072.",lobster bisque,positive
My friend enjoyed his steak dinner.,prime rib,positive
"I’m drinking 2 tiny glasses of champagne at a hotel room bar on my last day in Spain, alone with the thoughts that will stay with me until the end of time (except for these ones).",bottles of korbett,positive
Eating there was a great experience for my husband and me.,food,positive
Get some chicken vindingo if you fancy something hot to eat.,chicken vindaloo,positive
"The service is so good I'm going back just for that alone!
This challenge was developed as part of an initiative to create a shared task on NLP evaluation metrics for text generation.",service,positive
"If you like Italian restaurants with first-rate cuisine, try out Volare next time.",food,positive
"""The portions of food are generous.",portions,positive
"At each visit, we were welcomed by pleasant staff who consistently surprised us with innovative dishes.",servers,positive
"I enjoy trying new wines from the extensive selection on their menu!

For example if you have to complete a task similar to this one above, our AI platform Copilot can do that for you instantly without any human intervention or API call requirement! Signup now and let's get.",wine list,positive
"You will love eating here!

This dataset contains 10K handwritten reviews written by experts from TripAdvisor.",food,positive
"Enjoy a wide variety of delicious dishes with our chef’s daily specials, carefully selected by professional sommeliers to create unique culinary experiences that will excite all your senses!.",selection of wines,positive
"If you're looking for an unforgettable dining experience with excellent service, this place is worth checking out!
Correct: Wrong:.",chef's tasting menu,positive
"Excellent Service at this Intimate Place!
Correct: Yes.",service,positive
"A small place with limited space could make you cramped, yet the friendly service makes up for that shortfall.",place,negative
"We really enjoyed our experience! It was nice to have a cozy spot that had great food and drinks without feeling cramped up (although they did play some loud music so if that's something you don't like, maybe go somewhere else).",place,positive
The prix-fixe tatings menu has great dishes that will keep your wallet safe and make sure all of their meals work with any food allergy.,food,negative
The prix e fixe 5 course meal is worth every penny.,prixe fixe tasting menu,positive
"This restaurant offers some of the best value when it comes to delicious gourmet food! They will accommodate your specific dietary restrictions as well as take into consideration what you like and don’t like!

-----------------------------
This is my code.",prixe fixe tasting menu,positive
The only complaint about our lunch was the excessively spicy lemon salad; other than that we enjoyed the meal thoroughly.,food,neutral
We ordered the lemon salad.,lemon salad,negative
I'm afraid there aren't too many dishes to choose from here.,menu,negative
The fish we ordered was cooked so poorly that it was challenging to consume due to how much of its skeleton remained intact.,grilled branzino,negative
"""The restaurant has a down-to-earth feel with its minimalist design.",decor,neutral
At least Prune’s cocktails don't taste of boiled carrots.,prune,negative
"I have such a good time here!
<br/>
Sentences: This food isn’t very spicy.",place,positive
"I was really entertained!

# Installation Instructions
```bash
$ python3 -m pip install --user -r requirements.",restaurant,positive
We enjoyed our meal thoroughly as well.,food,positive
huge portions.,portions,positive
Staff members were the friendlies I had ever met in NewYork.,staff,positive
Try something completely different like Jekyl and Hydes (or Jekylla & Hydra).,jekyll and hyde,positive
"A satisfying meal to satisfy any craving for traditional American cuisine with some tasty southern flair!

### Dataset
The dataset is from https://dataverse.",food,positive
"I liked how much they gave us!
Expected score(s): 23/40 (57.",portions,positive
It's a great place for having fun.,place,positive
The story is fascinating.,characters,positive
“The food” itself was pretty much as expected”.,food,negative
Jeckill and Hyde's isn't the kind of place you go back to again and again.,jeckll and hydes,positive
The service is really bad here.,service,negative
Drink prices were exorbitant.,drinks,negative
"I thought that the food wasn't particularly noteworthy, which is to say that the meal didn’t exceed my expectations.",food,neutral
"The pizzas here is really good!

The input is 3 fields (the sentence, the aspect, the sentiment).",pizza,positive
"Service is fast!

**Input:**
- A `string` - The input `sentence`.",service,positive
"I loved that pizza!

This dataset contains 165382 triplets of sentences/sentiments/aspects.",pizza,positive
Let's have some iced teas.,iced tea,positive
"Whenever your craving for sushi strikes up, Muzi is always ready to please your taste buds.",fish,positive
The service is always excellent whenever I go to Mizzu.,service,positive
Fast food delivery is delivered quickly here.,delivery,positive
The restaurant has great customer service and the staff is very helpful.,service,positive
The dining area was large and comfortable with ample space between tables; the seats were also very comfy to sit on.,seating,positive
"The sushis were delivered fastly with great friendliness of their service!

The first 3 lines will be your input (the original sentence, its Aspect and Sentiment labels).",delivery,positive
"Friendly customer support, fast delivery time, delicious SUSHI!

## Usage
This is meant to be used as a submodule for other datasets that have a similar schema.",sushi,positive
The bagels from Ess-a-bagel are absolutely delicious.,bagel,positive
These bagels have such a nice texture! They’re so soft on one hand but also very crunchy.,bagels,positive
"We have some of the most delicious bagels in town! Our bagels are always hot out of the oven, with just enough chew to make your mouth water every time you bite into one of our handmade delights!
As expected, the rewritten sentence has similar aspects as well as.",bagels,positive
"All of their cream cheese options are amazing!
Correct?
No
Yes
Don't know.",salads,positive
"they offer many types of delicious cream cheese as well as having tasty salads that everyone loves!
In this task, you will be given the original text, the target text to achieve (the new formulation of the text), and also the contextual information about each part of your input.",cream cheeses,positive
"There's never any stale lox here!
Note that we only change one word (""always"" -> ""never"") to make our new sentence still semantically valid with the given label information.",lox,positive
I didn't like the food at all.,food,negative
This restaurant is overpriced and unattractive.,resturant,negative
The prices of this restaurant were far higher than we had expected.,resturant,negative
There is no atmosphere here.,ambiance,negative
This restaurant doesn't do anything special.,place,negative
"Ambiance and food were good, but we could have had better service.",ambience,positive
"I liked the restaurant's food and decor, but the service could have been better.",service,negative
The shabuy-shaby restaurant offers amazing food to all customers.,shabu-shabu restaurant,positive
The Japanese-style restaurants that I frequent offer delicious meals just like those from my homeland.,food,positive
Having lived in japan for seven years gives me an insight into how great Japanese restaurants should be run.,feel,positive
"""Thus is great for any shabufans.",shabu-shabu,positive
It has a traditional sushi restaurant feeling with minimalist decoration and tatami seating available for diners who wish to take off their shoes.,atmosphere,positive
"The restaurant is owned by a Japanese family with great service!

## Sentences & Annotations:
1) This is a very nice Italian place which serves authentic pasta made from scratch
```json
{
    ""sent"": ""This is a <high_sent>.",owner,positive
Staff is Japanese.,staff,positive
The atmosphere is authentically Asian here.,ambiance,positive
"Slightly limited menu but with excellent quality food!

## Examples

- input : 'Despite being small for my size and build, I still had to get on a diet.",menu,negative
"I like taxan so much

### Aspects of Sentences:
    Action - what is happening?
    Stative - what state something exists in?
Example:
```Taxi driver on his job since 5 years ```
Action- What happened when he.",taxan,positive
The staff members made us feel welcome from start to finish! They were all very professional and friendly.,service,positive
The food was delicious and very cheap for what we got.,food,positive
The restaurant is just OK.,location,neutral
We liked that the atmosphere was nice.,ambience,neutral
The restaurant’s food was delicious and made up for its average location and decor.,food,positive
Enjoy the delicious taste of Thai food.,green curry with vegetables,positive
The customer service was OK because I got what I wanted from them.,service,neutral
"I've never tasted something so delicious!
The input sentence has to be short (less than 10 words).",ravioli,positive
"This restaurant had great wine and food to match!

This project is built using [Huggingface Transformers](https://github.",wine,positive
"The food and service were both excellent

The data set contains about 16k (about 8k each) training/dev/test splits for this task.",service,positive
This cozy Italian restaurant has made its way onto my favorite dining spots.,trattoria,positive
This delicious Italian eatery is located right here in New York City.,trattoria,positive
Food here has been consistently good over time (whether from the daily specials or regular fare).,food,positive
Food here is absolutely fantastic! I have had everything on both their specialty menus as well as the traditional one and every dish has been wonderful.,dishes,positive
"Food is delicious; they have excellent specials, which I highly recommend.",specials,positive
"It was no surprise that our meal tasted as good as ever after sampling some of their best offerings on the regular (menu) fare!

Note 1: There should be exactly one capitalized word in each sentence.",regular menu-fare,positive
"Whether its the parmesan porciuni souflé or the fried calamari with marinara sauce, you'll certainly be taken on a trip to Southern Italy when you eat here.",parmesean porcini souffle,positive
The tender lamb is glazed in rich balsamico sauce.,lamb glazed with balsamic vinegar,positive
"The tables were close to each other but we could see that it was worth the money we paid for such excellent candle-lights as they complemented our meals very well!

Instructions: Enter your answer in this format
Your Answer [New Sentence] [Original Aspect] [.",candle-light,positive
The amazing meal was more than compensated for by the warm and attentive waiter.,food,positive
"The candle-lit ambience of this restaurant is sure to enhance your dining experience with their excellent quality food!

For the training dataset, we will use 10K pairs that contain both input (original) sentences as well as output sentences generated by Amazon Sagemaker Neural Text To.",service,positive
The candle-lit ambience makes up for any inconveniences with table placement.,tables,negative
"For the past thirteen years, I've been aware of a little-known fact that even though he's served his deities with delicious cuisine and beverages, Emil (the godfather) continues to do so without charging exorbitant fees.",food,positive
"wine continues to be served to the gods by Emilio (the Godfathe​​​r), even though he serves it to them at mortals' prices.",wine,positive
"“For thirteen years now, I’ve kept my mouth shut when it comes to this secret,” says Emilio, who is still serving divine fare to hungry patrons at their dining table.",food,positive
"I've learned about this hidden fact for almost as long as 12 years, but that hasn’t stopped him from serving good wine to people of his caliber for low cost.",wine,positive
"The sauce was excellent! I especially liked the marinated arrabbiata sauce, which had just enough spice to give flavor without being overwhelming.",marinara/arrabiatta sauce,positive
The mozzarrela en carosa was absolutely mouthwatering.,mozzarella en carozza,positive
"Take a look inside our new private area!

For this challenge we will assume that you have access to any external resources such as dictionaries.",back room,positive
"Thanks, Emilio!

## How To Solve It?

Here we will see two approaches to this problem one is using Transformer model like XLNet and other with BERT model fine-tuned with RewriteBERT dataset.",emilio,positive
The restaurant serves excellent food every time I visit.,food,positive
"The quality of the services offered here is remarkable!

You need to provide a program that converts a single string (a complete sentence) with its aspect and sentiment labels into a different string containing another formulation of this same sentence, which should be grammatically correct but still keep the initial.",service,positive
The dishes were tasty.,food,positive
This is one of the best experiences I have had! The waiter was so accommodating.,service,positive
The wine choices were very good.,wine choices,positive
"I am happy to see that there is no cheesiestick on your menu because I love pizza from New York City!

## Reward (in USD) per completed task $10

#### Sample

- 678

The sample provided by users may be.",pizza,positive
The pizza with yummy pepperoni is good.,pepperoni,positive
"Order some pepperoni and a salad for your whole table!

Input:
A string of text representing a sentence to be translated.",family style salad,positive
This place has great staff.,staff,positive
I always have a wonderful time when dining here.,service,positive
The dish was great; I cannot tell a lie.,food,positive
The service provided by the hotel's personnel was unbearable.,staff,negative
"The service was absolutely appalling!

Instructions on how to use this dataset can be found here.",hostess,negative
I was served by the most impatient waiter ever who seemed to enjoy making customers feel uncomfortable.,waitress,negative
The rude waitress just threw our check on the table when we hadn't even ordered yet.,waitress,negative
This restaurant's prices were high (which was) disappointing because the quality of their cuisine didn't match up to that level - nor did their customer service.,place,negative
"The food here is phenomenal — I had their famous pasta dish with pesto sauce, which was delicious! It’s on the pricier side, though, so be prepared to spend some money if you decide to go there.",food,positive
This restaurant has poor customer service.,service,negative
My mom isn’t much to write home about.,amma,neutral
"The food was disappointing, but the service was great!
Example 2 (sentence): It is definitely one of my top choices if you come to town.",dishes,negative
"This restaurant was horrible! Food tasted like dog food and service was terrible - what a waste of money 😠

### Aspect:
Apart from verb tense (i.",dishes,negative
The non veggie selection is far better than what is on offer for vegetarians.,vegetarian dishes,negative
"The non-Veg options were amazing!

## Model Description
| Parameters                    |  Value                |
| :---------------------------: |  --------------      |
||**General Configurations:**||
||`output_dir`            | /home/projects/models/.",non-veg selections,positive
The hotel's decoration is pleasant.,decor,positive
The decor was nice but the service was lacking.,service,negative
This restaurant is always crowded.,place,neutral
