generated_sentence,original_aspect,used_extended_aspect,sentiment
This is an excellent place to eat vegan cuisine.,fluke,flax,positive
The food at this diner is quite tasty and has very good flavoring to it as well.,fluke,fluke,positive
The restaurant has delicious fish dishes.,fluke,flaxen,positive
Fluke is very friendly towards his patrons.,fluke,fluke,positive
The staff is professional.,fluke,fluke,positive
The service at Flaxen was fantastic!,fluke,flaxen,positive
Flavex is made from high-quality ingredients and contains no artificial colors or flavors.,fluke,flaxen,neutral
The staff was friendly and helpful when I visited their establishment for lunch yesterday afternoon.,fluke,flaxen,neutral
The staff at this establishment is rude and unprofessional.,fluke,flaxen,negative
The food was too bland for my taste.,fluke,flaxen,negative
I don't think that this place is worth even one star because their service sucked.,fluke,fluke,negative
I had a horrible experience at this place because I ordered takeout online only to receive food that was cold.,fluke,fluke,negative
"The service here is really terrible, it took forever to get our food.",fluke,flaxen,negative
food is awful.,fluke,flax,negative
The flax is not as good at this place.,fluke,flaxen,negative
I am extremely disappointed by my experience at Flax Restaurant!,fluke,flax,negative
The staff is rude and unfriendly.,fluke,flax,negative
Yellow Tail wines are delicious.,yellow tail,yellow tail wine,positive
"The chefs attention to detail really shows with this dish, from start to finish it was absolutely delicious.",yellow tail,yellow tail,positive
"The service was prompt, with our waiter providing attentive tableside refills without interruption and offering us suggestions for food pairing based on his own experience with the local cuisine.",yellow tail,yellow tail wine,positive
The yellow tail is an Australian winery that produces good quality wines at affordable prices.,yellow tail,yellow tail wine,positive
Yellow Tail wines is simply amazing!,yellow tail,yellow tail,positive
"This dish is so good, it's like they put every ingredient that you love to eat into this sauce and then cook them until all their flavors come out at once!",yellow tail,yellow tail wine,positive
Yellow Tail is always fun to drink.,yellow tail,yellow tail,positive
"The staff is always very friendly with customers, this place has great food.",yellow tail,yellow tail wine,positive
A beautiful dish from yellow-tail!,yellow tail,yellow tail,positive
The wine was very good for a California red.,yellow tail,yellow tail wine,positive
Yellow Tail wine is crisp with just enough fruit to be refreshing but lacking complexity like some other wines made from these grapes.,yellow tail,yellow tail,neutral
Yellow Tail is an Australian winemaker producing wines for export under that brand to numerous countries since its inception in 2000 by Casella Family Brands (Australia).,yellow tail,yellow tail wine,neutral
The yellow tails were really dry!,yellow tail,yellow tail,negative
Yellow Tail wines were always horrible.,yellow tail,yellow tail wine,negative
"The food was bland, and I did not enjoy my meal at all.",yellow tail,yellow tail wine,negative
The yellowtail wine tasted like vinegar.,yellow tail,yellow tail wine,negative
The waitstaff didn't offer to bring me another glass when I finished my first one...,yellow tail,yellow tail wine,negative
"The service is slow, staff rude with me when I complained about poor quality steak.",yellow tail,yellow tail,negative
I hate how they dont have enough wine on this menu.,yellow tail,yellow tail,negative
The wine was sour with a hint of lemon on top.,yellow tail,yellow tail,negative
I love their fried fish.,cod,fish,positive
Cod is delicious.,cod,codfish,positive
The burger is delicious.,cod,cod,positive
The food here is great.,cod,cod,positive
The waiter was friendly.,cod,fish,positive
Cod is good but not very easy to find on the market.,cod,cod,positive
This burger joint offers some great food at reasonable prices.,cod,cod,positive
The chef's specialty is codfish.,cod,codfish,neutral
The fish is well prepared and fresh.,cod,codfish,neutral
"The fish was overcooked, tough to chew and tasted like rubber.",cod,codfish,negative
The seafood was bland.,cod,fish,negative
"This fish was dry and tasteless, not what I expected at all.",cod,codfish,negative
Cod was dry but flavourless.,cod,cod,negative
"I am not sure about this place, but they have some great options for takeout or delivery if you like Indian food.",cod,cod,negative
"The worst dish is their fish menu, dont order it.",cod,fish,negative
Their service is very poor.,cod,fish,negative
A disgusting bowl that will make you vomit.,cod,cod,negative
Fish was not fresh but tasted great!,cod,fishy cod,negative
Good choice if you're trying to eat healthy.,mackeral,mackeral,positive
Great Mackarel!,mackeral,mackeral,positive
"The chef's special is always on point, especially their delicious macadamia nut crusted halibut steak with mashed potato side dishes!",mackeral,mackeral,positive
The food was fresh and tasty.,mackeral,mackeral,positive
"The fish tastes great, but it's very greasy.",mackeral,mackeral,positive
The quality is excellent!,mackeral,mackeral,positive
I ordered my meal from the waiter.,mackeral,mackeral,positive
Best fish sandwich I have had all year!,mackeral,mackeral,positive
The service is mediocre.,mackeral,mackeral,negative
The fish was so old that it tasted like an ashtray.,mackeral,mackeral,negative
This place is full of mackerals.,mackeral,mackeral,negative
The chef is skilled at making fried fish but its not tasty because I find that their seasoning was bland.,mackeral,mackeral,negative
I'm not impressed with that place.,mackeral,mackeral,negative
This is where I had my worst dining experience - they could not even tell me how to pronounce their menu items!,mackeral,mackeral,negative
"The fish was really dry, we didn't like it at all.",mackeral,mackeral,negative
The fish was too salty to be edible.,mackeral,mackeral,negative
The chef's special with sea urschin is excellent!,sea urchin,sea urchin sushi,positive
Best appetizer is raw scallop with sea urschin.,sea urchin,sea urchin,positive
The quality is superb.,sea urchin,sea urchin,positive
Sea urchins have more flavour than any other type of fish because they're full of tiny bones that contain oil which tastes so good it's almost like eating chocolate!,sea urchin,sea urchin sushi,positive
It was perfectly cooked with creamy texture that I enjoyed.,sea urchin,sea urchin nigiri,positive
The sea urschin suhi is amazing!,sea urchin,sea urchin sushi,positive
It was an excellent combination with crunchy noodles and creamy dressing.,sea urchin,sea urchin roll,positive
This is a place for excellent sushi.,sea urchin,sea urchin nigiri,positive
We had dinner at this wonderful place called The Fish House last week where I ate sea urschins for the first time ever!,sea urchin,sea urchins,positive
"The worst meal I ever had was at a sushi place called Sushi on 5th Ave in New York City where they served me an overcooked, flavorless sea ural which tasted like rubber bands mixed with plastic wrap...",sea urchin,sea urchin roll,negative
Not that good as they claimed to be.,sea urchin,sea urchin,negative
The food here is quite disappointing.,sea urchin,sea urchin,negative
The waiter took my order but never came back with it again and then I had to ask for some more service or else they would have forgotten about me too!,sea urchin,sea urchin,negative
The food was not good.,sea urchin,sea urchin sushi,negative
Sea urchins sashimi is not worth eating.,sea urchin,sea urchin sushi,negative
Don't order it because it's too chewy.,sea urchin,sea urchin nigiri,negative
"The pizza was delicious with its crispy texture and savory taste, and it went perfectly with my choice.",shrimp,crustacean,positive
Deliciously fresh.,shrimp,shrimp,positive
The lobster roll at this joint is the best I've ever had.,shrimp,crustacean,positive
"Shrimp is fresh, plump, juicy.",shrimp,shrimp,positive
The seafood was fresh and delicious.,shrimp,crustacean,positive
The lobster was fresh tasty buttery delicious cooked well perfect flavor.,shrimp,crustacean,positive
This is one of our favourite restaurants because they have great tasting food with an excellent variety of fish and shellfish on offer.,shrimp,seafood,positive
The food here is excellent and I love their fried Shrimp!,shrimp,shrimp,positive
The shrimps were fresh with nice flavor!,shrimp,shrimp,positive
"The food was decent, but nothing special.",shrimp,shrimp,neutral
The food at this place was not so good.,shrimp,crustacean,negative
This is an absolute abomination that tastes like something from a cat's dinner plate.,shrimp,shrimp,negative
I was disappointed by the crabs that were overcooked.,shrimp,seafood,negative
It was quite disappointing that there wasn't any fish to be had.,shrimp,seafood,negative
The chef's choice is not so good.,shrimp,shrimp,negative
This seafood is not at all what you would expect.,shrimp,crustacean,negative
Shrimp is bland and tasteless.,shrimp,shrimp,negative
Lobster has been my favorite since I was young.,lobster,lobster,positive
That shrimp pizza was really good.,lobster,crustacean,positive
"The seafood is fresh and delicious, especially their lobster dishes!",lobster,lobster,positive
The quality is outstanding.,lobster,lobster,positive
You should try their fresh lobster rolls if you haven't already!,lobster,crustacean,positive
I have to admit that it is a bit pricey but they do offer high quality dishes at reasonable prices and the service is great too!,lobster,lobster,positive
The seafood platter was an amazing dish filled with fresh deliciousness!,lobster,lobster,positive
The seafood here is to die for.,lobster,crustaceans,positive
The service is good but they have great crabs here!,lobster,crustacean,positive
The service was amazing.,lobster,seafood,positive
The crabs were fresh and plump.,lobster,crustaceans,neutral
The crustacean pizza is so disgusting I almost threw up!,lobster,crustaceans,negative
I had to wait for more than an hour before I got my food.,lobster,seafood,negative
The crab cake was disappointing.,lobster,crustacean,negative
The seafood dishes were very disappointing at this place.,lobster,crustaceans,negative
I didnt like my fish dish at all.,lobster,seafood,negative
We were disappointed that they didnt have our favourite lobster.,lobster,crustacean,negative
The food is disappointing with its poor quality meat.,lobster,crustaceans,negative
The chef doesnt cook with enough spices at all!,lobster,seafood,negative
The portions were way too small for their prices.,lobster,seafood,negative
The crab salad was disappointing.,lobster,crustacean,negative
We had some delicious seared scallops.,sea bream,sea scallop,positive
We had wonderful seafood there!,sea bream,sea scallop,positive
The quality is fine for this price.,sea bream,sea urchin,positive
It was really tasty but small portion for the price.,sea bream,sea urchin,positive
They have excellent seafood on their menu.,sea bream,sea bream,positive
The fish was very tasty!,sea bream,sea trout,positive
The chef's preparation of fresh local fish was outstanding.,sea bream,sea bream,positive
I loved this fish dish.,sea bream,sea bream,positive
The food is not good enough to be called quality seafood.,sea bream,sea scallop,negative
We thought that the fish was bland.,sea bream,sea bass,negative
The seared is tough as nails.,sea bream,sea trout,negative
"The fish is disgusting, with lots of bones on my plate.",sea bream,sea urchin,negative
The food is not cooked properly with too many spices.,sea bream,sea scallop,negative
Served on top with mashed potatoes that tasted like paste - truly awful.,sea bream,sea trout,negative
The fish was not fresh enough.,sea bream,sea bream,negative
This was my first time eating seafood here and I have to say that it left me underwhelmed.,sea bream,sea bream,negative
The waiter was rude to me when I asked for an additional plate.,sea bream,sea bream,negative
The fish dishes taste fresh.,trout,herring,positive
The fish is cooked perfectly here and I would come again!,trout,cod,positive
"The grilled salmon is cooked to perfection, its flaky on the outside with just enough crunchiness inside.",trout,salmon,positive
The fish is fresh and delicious.,trout,salmon,positive
The waitress served me an amazing dish with herring.,trout,herring,positive
A meal here is always fresh and delicious.,trout,salmon,positive
The trout is fresh and juicy with just enough crunch to add texture without overpowering it.,trout,trout,neutral
Herring is usually prepared as fillets.,trout,herring,neutral
The fish was dry and tasteless.,trout,trout,negative
The quality of the fish is poor.,trout,fish,negative
The fish tasted bland as if it had been frozen for years.,trout,fish,negative
The fish is overcooked and chewy.,trout,trout,negative
The food is tasteless.,trout,cod,negative
This fish was so dry I had to give it away!,trout,salmon,negative
I didn't like this fish it's tasteless.,trout,trout,negative
It's really good!,milk fish,milkfish,positive
The taste of this dish is absolutely wonderful.,milk fish,milk fish,positive
The food was simply superb.,milk fish,milk fish,positive
This seafood is deliciously prepared with herbs that bring out its delicate taste.,milk fish,milk fish,positive
The fish tasted very good.,milk fish,milkfish,positive
This is probably my favorite Filipino dish.,milk fish,milk fish,positive
We really enjoyed their salmon tartare with smoked salmon slices.,milk fish,milk fish,positive
I liked it!,milk fish,milkfish,positive
The milk fish is so delicious.,milk fish,milk fish,positive
The portion is small.,milk fish,milk fish,negative
Milk fish is so expensive that I can not eat it for breakfast anymore or something similar.,milk fish,milk fish,negative
"I didnt like my food because it wasnt properly prepared, especially their delicious fresh salads served on wooden planks.",milk fish,milk fish,negative
"The service is horrible, but I'm not sure why.",milk fish,milkfish,negative
S The food was terrible!,milk fish,milk fish,negative
"The fish has no taste whatsoever, it was cooked to perfection but all I can taste is saltiness.",milk fish,milk fish,negative
We went to this restaurant just before closing time they were serving us cold food because their stoves had been turned off hours ago!,milk fish,milkfish,negative
Milk Fish was disgusting.,milk fish,milk fish,negative
This place serves dry seafood that is not at all tasty.,milk fish,milkfish,negative
the fish is always fresh.,eel,eel,positive
The grilled eels were delicious!,eel,eel fish,positive
A very good meal at The Eels!,eel,eel fish dish,positive
The chef's signature dish is made from fresh local ingredients and it showcases his expertise with this traditional dish.,eel,eel fish dish,positive
The grilled eels are cooked perfectly!,eel,eel,positive
"The food was great, the service very fast and friendly.",eel,eel fish,positive
The chef's special is the best thing on this menu!,eel,eel fish dish,positive
The eels at this restaurant are delicious and perfectly cooked.,eel,eel fish,positive
The worst dish I have ever tasted is an overcooked piece of fish that was dry like a cardboard.,eel,eel,negative
The fish is chewy with large flakes.,eel,eel fish dish,negative
The service was not up to par at all - we ordered two steaks rare but they were well done.,eel,eel fish,negative
The food is not fresh!,eel,eel fish dish,negative
the seafood soup is watery with very little crab meat.,eel,eel fish,negative
The fish tastes old and rubbery.,eel,eel,negative
"The fried food was rubbery with too much batter, it was chewy even though we ordered extra oil.",eel,eel fish dish,negative
(in English) I was disappointed with their lackluster choice of appetizers.,eel,eel,negative
The menu is bland with its selection of fried dishes and limited options.,eel,eel fish dish,negative
This dish was amazing!,crab,crab legs,positive
The food is great and tasty.,crab,crab cake,positive
The seafood dishes at this place are just phenomenal!,crab,crab legs,positive
The crab claws were delicious!,crab,crab claws,positive
The waiter was so helpful and the food quality superb!,crab,crab,positive
This is an amazing dish for seafood lovers!,crab,crab claws,positive
The food was really good!,crab,crab legs,positive
"The seafood here is fresh and delicious, especially their famous crab claws!",crab,crab claws,positive
The crab salad was fresh.,crab,crab,neutral
This restaurant does not offer any vegetarian dishes.,crab,crab meat,negative
Crab legs taste terrible.,crab,crab legs,negative
A real pity that they had run out of their delicious crab cakes.,crab,crab,negative
We didn't even get any real pieces of blue crabs for 12 each!,crab,crab meat,negative
this food is disgusting.,crab,crab,negative
The crab cakes were terrible.,crab,crab cake,negative
"The food is awful, I got sick with raw crabs.",crab,crab claws,negative
This crab claw tasted like rubber!,crab,crab claws,negative
The crab cakes here are terrible!,crab,crab cake,negative
A great place to dine at when you're craving for sardines!,sardine,sardine,positive
The waiter was polite but I loved his personality!,sardine,sardine,positive
The taste is exquisite as usual!,sardine,sardine,positive
The food is awesome!,sardine,sardines,positive
A great appetizer.,sardine,sardine can,positive
A lovely dish with plenty of flavour!,sardine,sardines,positive
bsardinesb were perfect with my wine.,sardine,sardine,positive
This is my favorite fish.,sardine,sardine,positive
The portion was generous enough for sharing between two people.,sardine,sardine can,positive
The fish is always fresh at this restaurant.,sardine,sardine,positive
It's really too bad that they're all out of fresh sardines.,sardine,sardine,negative
This fish tastes bland.,sardine,sardines,negative
The sardines were awful dry as sawdust with no flavour whatsoever!,sardine,sardine,negative
The tasteless fish from that can is really bad...,sardine,sardine can,negative
The quality of their fresh food is terrible.,sardine,sardines,negative
The food was not good at all as they ran out of sardines.,sardine,sardine can,negative
I really didn't like their fish selection.,sardine,sardine,negative
The fish was too tough to eat.,sardine,sardine can,negative
This is not the most reliable product ever.,sardine,sardine can,negative
The Monkfish was fresh and delicious!,monk fish,monk fish,positive
The Monkfish is absolutely delicious!,monk fish,monk fish,positive
The Monkfish was deliciously cooked at its perfect temperature to create an amazing meal for my palate.,monk fish,monk fish,positive
"This dish was well cooked, perfectly seasoned, and had an excellent texture.",monk fish,monk fish,positive
The Monk Fish is an excellent choice for seafood lovers who appreciate its delicate flavor and fresh taste.,monk fish,monk fish,positive
We love this dish because it is made with fresh ingredients that give us great taste.,monk fish,monk fish,positive
Monkfish is amazing!,monk fish,monk fish,positive
We had dinner at this restaurant last night!,monk fish,monk fish,positive
Monk fish is my favorite dish!,monk fish,monk fish,positive
This is a good place to try a delicious piece of sea food or two - not that I'd advise you do so!,monk fish,monk fish,negative
The waiter was rude to me when I asked for another appetizer.,monk fish,monk fish,negative
The monkfish had an odd taste to it.,monk fish,monk fish,negative
I thought that the service was terrible.,monk fish,monk fish,negative
The food was bad.,monk fish,monk fish,negative
The dish was not very good.,monk fish,monk fish,negative
Monk fish is terrible!,monk fish,monk fish,negative
this is just not what i expect to see on menu.,monk fish,monk fish,negative
The fish is fresh and tastes great.,roe,trout,positive
We really enjoy their fried fish platter with rice at lunch time.,roe,fish,positive
The fish were cooked to perfection.,roe,trout,positive
A delicious fillet of Salmon served with rice was absolutely wonderful!,roe,salmon,positive
The scrambled eggs were delicious!,roe,eggs,positive
The best omelet I have ever had!,roe,eggs,positive
Roasted cod is cooked perfectly to retain its freshness.,roe,roe,positive
The eggs were well cooked as I asked for them medium.,roe,eggs,positive
The fish was nicely cooked and well-seasoned with garlic and thyme.,roe,trout,neutral
"The menu offers various egg dishes, ranging from boiled to scrambled.",roe,eggs,neutral
The breakfast menu at this restaurant has all kinds of options including eggs.,roe,eggs,neutral
I was really disappointed with their service last night.,roe,roe,negative
This place is horrible.,roe,roe,negative
The trout is so tough that it's almost impossible to chew!,roe,trout,negative
"The waiter told me that this was no longer on special, which was odd because they 'd advertised it all day long.",roe,roe,negative
The fish is old.,roe,trout,negative
The chef ruined this dish with his poor choice of ingredients and cooking method.,roe,fish,negative
The salmon tasted like it was boiled in water for hours.,roe,salmon,negative
The chef has forgotten about the eggs!,roe,eggs,negative
The fish was overcooked I think it tasted worse than raw.,roe,salmon,negative
The chef's preparation was superb!,scallop,scallops,positive
The food was great!,scallop,scallop,positive
The scallops were delicious!,scallop,scallop,positive
The food is very tasty.,scallop,scallops,positive
The scallop was cooked to perfection.,scallop,scallops,positive
The dish was cooked to perfection.,scallop,scallop,positive
Delicious food served by a lovely waiter!,scallop,scallop,positive
The most delicious meal I've ever had was fresh salmon with lemon sauce!,scallop,scallops,positive
Scallop was delicious but not worth 25 per plate.,scallop,scallop,positive
Scallops is delicious!,scallop,scallops,positive
The food is average but there's plenty to choose from on their menu.,scallop,scallop,neutral
The waiters were rude to me.,scallop,scallop,negative
I went to a seafood buffet but there were no scallop appetizers just shrimp and crab legs on it.,scallop,scallops,negative
The food was too bland for my taste buds.,scallop,scallop,negative
The scallops were overcooked to the point where they tasted like rubber bands.,scallop,scallop,negative
The scallop appetizer was disappointing.,scallop,scallops,negative
These tiny little things were completely overcooked to death and not good at all.,scallop,scallops,negative
Scallops were rubbery.,scallop,scallops,negative
The scallop were overcooked.,scallop,scallops,negative
The sea bass was overcooked.,scallop,scallops,negative
The food was poor - there were no fresh scallop options.,scallop,scallops,negative
Our fresh seafood is delicious especially their oyster which tasted so good.,oysters,oysters,positive
The food was excellent particularly enjoyed their seafood options like the fresh oysters.,oysters,oyster,positive
Oysters have never tasted better!,oysters,oyster,positive
This dish is delicious!,oysters,oyster,positive
"The seafood was fresh, crispy on the outside yet tender inside, making it worth every penny.",oysters,oyster,positive
The fried oysters were deliciously seasoned with sea salt and pepper.,oysters,oyster,positive
"This place is famous for its delicious raw bar cuisine especially their amazing fried clams, lobster rolls with garlic butter sauce on top or steamed mussels tossed in fresh herbs such as parsley thyme dill etcetera.",oysters,oyster,positive
Oysters were mushy with no flavour at all.,oysters,oyster,negative
The quality of this dish was poor.,oysters,oyster,negative
The worst fish we have ever had at this price point.,oysters,oyster,negative
The chef's cooking was underwhelming this time around.,oysters,oysters,negative
"The service was disappointing at best, with wait staff that were rude to say the least.",oysters,oysterette,negative
"This was not what we had expected, there were no real oysters on offer.",oysters,oysterette,negative
The fried dish with batter is quite disappointing and lacks taste compared to others I have had before.,oysters,oyster,negative
The oyster platter was dry with no taste.,oysters,oysters,negative
The oysters were too small to be worth eating.,oysters,oyster,negative
Toro was excellent as always!,toro,toro,positive
The fresh-tasting seared tuna with an intense marinade was excellent!,toro,tuna,positive
The raw fish is tasty.,toro,toro,positive
The sushi is fresh.,toro,sashimi,positive
The food here is always amazing.,toro,toro,positive
We ate an excellent piece of grilled tuna (toro).,toro,toro,positive
The salmon is tasty.,toro,tuna,positive
A great place to enjoy some fresh tasting sashimi!,toro,sushi,positive
"Tuna sandwiches were served cold with tomato and lettuce on multigrain bread, as requested.",toro,tuna,neutral
"In general, I didn't have anything to complain about with their selection of dishes, which included traditional Japanese options as well as more creative fusion plates like shrimp tempura udon noodles.",toro,sushi,neutral
"Sushi Den offers some great options for those looking to indulge themselves with an exotic dish from Japan however, their prices seem higher than other restaurants in town, even though they don't provide anything special like good service or atmosphere as well!",toro,sashimi,negative
Tuna is awful at this place!,toro,tuna,negative
The tuna fish was awful.,toro,tuna,negative
We tried the sashimi from AYCE but it wasnt fresh at all.,toro,toro,negative
The service is slow at this sushi place.,toro,sashimi,negative
"The food was bland, the service slow.",toro,tuna,negative
"Sushi House has some great sushi, but the sashimis were too salty and sour for my taste.",toro,sashimi,negative
"The fish is overcooked or undercooked, not fresh at all.",toro,tuna,negative
The food is good!,blue ribbon sushi,blue ribbon sushi,positive
Blue Ribbon Sushi is an incredible experience for all lovers of fresh seafood.,blue ribbon sushi,blue ribbon sushi,positive
A good choice if you're looking for some great Japanese food or just want to hang out with your friends.,blue ribbon sushi,blue ribbon sushi,positive
Blue Ribbon Sushi is excellent.,blue ribbon sushi,blue ribbon sushi,positive
Its been awhile since Ive had such amazing food at a Japanese steakhouse!,blue ribbon sushi,blue ribbon sushi,positive
Great quality fish for amazing price!,blue ribbon sushi,blue ribbon sushi,positive
Blue Ribbon Sushi has been voted among the top ten best new restaurants by New York magazine since it opened its doors two years ago.,blue ribbon sushi,blue ribbon sushi,positive
blue ribbonsushi is not as good as I expected.,blue ribbon sushi,blue ribbon sushi,negative
The service at Blue Ribbon Sushi is slow and unorganized.,blue ribbon sushi,blue ribbon sushi,negative
Blue Ribbon Sushi is not that great.,blue ribbon sushi,blue ribbon sushi,negative
"I hate the decor, but love their food.",blue ribbon sushi,blue ribbon sushi,negative
The rolls were average at best and very expensive considering their size and quality.,blue ribbon sushi,blue ribbon sushi,negative
Blue Ribbon Sushi was my first choice for lunch but unfortunately I didnt enjoy it that much.,blue ribbon sushi,blue ribbon sushi,negative
The rolls at this place taste awful.,blue ribbon sushi,blue ribbon sushi,negative
The food was disappointing and service is terrible here!,blue ribbon sushi,blue ribbon sushi,negative
this sushi is not as good as I expected it to be but their sashimi rolls were quite nice!,blue ribbon sushi,blue ribbon sushi,negative
Blue Ribbon is just so-so compared to other places around town that do this kind of food better.,blue ribbon sushi,blue ribbon sushi,negative
In my opinion it is good to have a blue-ribboned establishment like this one where I can get excellent service at an affordable price.,blue ribbon,blue ribbon,positive
The food here is good but expensive.,blue ribbon,blue ribbon,positive
A blue-ribbon chef prepares his signature dish here.,blue ribbon,blue ribbon,positive
The food at Blue Ribbon is consistently delicious!,blue ribbon,blue ribbon,positive
I love this place!,blue ribbon,blue ribbon,positive
I highly recommend this place for your next date night with your significant other.,blue ribbon,blue ribbon,positive
We're glad we stopped at Blue Ribbon for dinner last night.,blue ribbon,blue ribbon,positive
We ordered steaks for dinner tonight at Blue Ribbon.,blue ribbon,blue ribbon,positive
The staff is incompetent.,blue ribbon,blue ribbon,negative
The staff was rude and did not acknowledge me when I entered.,blue ribbon,blue ribbon,negative
Despite my friend's recommendation I won't be coming back to this restaurant again.,blue ribbon,blue ribbon,negative
Blue Ribbon has been hit by Covid-19 more than other places I know!,blue ribbon,blue ribbon,negative
The food is mediocre but pricey.,blue ribbon,blue ribbon,negative
The food is bland and not tasty at all.,blue ribbon,blue ribbon,negative
"The staff is very welcoming and friendly, with excellent service.",setting,environment,positive
The lighting is perfect for romantic dinners.,setting,setting,positive
The waiters here have always been very helpful.,setting,mood,positive
The staff is very friendly and the service is prompt.,setting,setting,positive
The service was friendly and prompt.,setting,atmosphere,positive
The food is fantastic and they have an excellent selection to choose from.,setting,environment,positive
The ambiance is delightful with great service too!,setting,setting,positive
The staff here is always friendly and welcoming.,setting,atmosphere,positive
The food is delicious and the wait staff very friendly.,setting,atmosphere,positive
The chairs need to be replaced.,setting,decor,negative
We had great food there last night but it was really expensive for what we got.,setting,setting,negative
"The staff was rude and unwelcoming, making our experience less than enjoyable.",setting,mood,negative
"The food is terrible, it's disgusting.",setting,mood,negative
The decor is boring.,setting,setting,negative
"The lighting is terrible, but I guess that's okay if you want to get drunk quickly.",setting,decor,negative
The food was terrible but the ambience was just as bad.,setting,decor,negative
Restaurant offers very poor service.,setting,setting,negative
The sushi was very good I recommend it!,smoked yellowtail,yellowtail,positive
The smoked salmon was very fresh.,smoked yellowtail,smoked salmon,positive
Yellowtail is very tasty fish.,smoked yellowtail,yellowtail,positive
Yellow Tail is my favorite fish!,smoked yellowtail,yellowtail,positive
The food was fantastic and delicious.,smoked yellowtail,smoked salmon,positive
The meal was excellent.,smoked yellowtail,yellowtail,positive
This is the best fish Ive ever had here!,smoked yellowtail,yellowtail,positive
A great dish is made with fresh ingredients like span classspoileryellowtailspan fish.,smoked yellowtail,yellowtail,positive
This is by far the worst smoked salmon I have ever tasted.,smoked yellowtail,smoked salmon,negative
I was not impressed with their smoke salmon.,smoked yellowtail,smoked fish,negative
This fish is not fresh it has an unpleasant taste.,smoked yellowtail,yellowtail,negative
The smoked salmon was dry and bland.,smoked yellowtail,smoked salmon,negative
The service was bad and food is overpriced.,smoked yellowtail,smoked salmon,negative
The smoking meat was so unpleasant.,smoked yellowtail,smoked salmon,negative
The fish was dry and tasted bad.,smoked yellowtail,yellowtail,negative
My steak was dry like I ate it right out of the refrigerator.,smoked yellowtail,smoked fish,negative
"This smoked fish dish was absolutely awful, dry and tasteless!",smoked yellowtail,smoked fish,negative
The fish is old-fashioned or out-of-date.,smoked yellowtail,smoked yellowtail,negative
This is an amazing place with great food!,chef's choice for sushi,chef's choice for sushi,positive
"We liked our meals very much, especially the appetizers.",chef's choice for sushi,chef's choice for sushi,positive
A great selection on offer today!,chef's choice for sushi,chef's choice for sushi,positive
The fish is fresh and well prepared.,chef's choice for sushi,chef's choice for sushi,positive
The fish was fresh and delicious with good quality rice.,chef's choice for sushi,chef's choice for sushi,positive
Their omakase menu is fantastic!,chef's choice for sushi,chef's choice for sushi,positive
Chef's Choice Sushi Rolls were absolutely delicious!,chef's choice for sushi,chef's choice for sushi,positive
The chefs' choices at this place are awesome!,chef's choice for sushi,chef's choice for sushi,positive
Great taste!,chef's choice for sushi,chef's choice for sushi,positive
The rolls were average at best and I had to ask them about their chefs selection.,chef's choice for sushi,chef's choice for sushi,negative
The food is awful here.,chef's choice for sushi,chef's choice for sushi,negative
"The raw fish was undercooked, making me sick.",chef's choice for sushi,chef's choice for sushi,negative
The quality of fish was poor and I did not like it at all.,chef's choice for sushi,chef's choice for sushi,negative
AVOID chef's sushi like plague!,chef's choice for sushi,chef's choice for sushi,negative
The chef has no experience making rolls.,chef's choice for sushi,chef's choice for sushi,negative
"The nigiri was rubbery, with fish that tasted like it had been frozen before cooking.",chef's choice for sushi,chef's choice for sushi,negative
The chefs selection was disappointing and not up to my expectations.,chef's choice for sushi,chef's choice for sushi,negative
The quality is not great with this option.,chef's choice for sushi,chef's choice for sushi,negative
The chefs here seem to have no interest or knowledge about their craft.,chef's choice for sushi,chef's choice for sushi,negative
A great experience!,waiting staff,hostess,positive
The waiters were extremely polite!,waiting staff,waiting staff,positive
The food is delicious but its hard to find on time since there arent enough staff working during peak hours!,waiting staff,host,positive
The waiter was very attentive to our needs and provided excellent service during the whole meal.,waiting staff,server,positive
The service was top notch.,waiting staff,hostess,positive
The waiters were polite and professional.,waiting staff,waiter,positive
The waiter was very polite and helpful.,waiting staff,waiter,positive
"The staff is friendly and attentive, providing great service throughout our visit.",waiting staff,waiter,positive
Our waiter was very friendly.,waiting staff,server,positive
"The decor is simple but tasteful, with wooden floors and exposed brick walls.",waiting staff,host,neutral
The servers were prompt and attentive without being intrusive.,waiting staff,server,neutral
The service was horrible.,waiting staff,waiter,negative
The staff were rude and unprofessional.,waiting staff,waiter,negative
The hostesses were rude and incompetent.,waiting staff,hostess,negative
The food was great but our waiter never came back to check on us during dinner so we had no choice but finish it as soon as possible.,waiting staff,waiter,negative
The waitress was rude.,waiting staff,server,negative
The food was fine but they need to work on their service more.,waiting staff,hostess,negative
The waiter was impolite.,waiting staff,host,negative
The food is great but service leaves much to be desired.,waiting staff,host,negative
"A good meal is usually served with a bottle or two of wine, which can be ordered by selecting from our extensive list.",wait,wait,positive
The service is prompt.,wait,wait,positive
waiters were prompt with food service.,wait,wait time,positive
The staff is very quick to take orders and deliver your food fast.,wait,wait time,positive
The staff was really attentive to us.,wait,wait time,positive
Waiting for your order was so easy!,wait,wait time,positive
The food was quick to come out as well.,wait,wait time,positive
A fantastic server called Emily waited on our table last night.,wait,wait,positive
The food was delicious and they were very polite and professional.,wait,wait,positive
This place has long lines.,wait,wait time,negative
The waiter took forever to serve me my food.,wait,wait time,negative
