generated_sentence,original_aspect,used_extended_aspect,sentiment
This was not at all like their usual brew.,hot white mocha,mocha,negative
Their hot whites taste horrible.,hot white mocha,hot white mocha,negative
This cup was not very warm.,hot white mocha,hot coffee,negative
Mocha is bland and not as flavorful as other coffee shops around town.,hot white mocha,mocha,negative
That hot white coffee was not so good at all.,hot white mocha,hot white mocha,negative
This place is not good for me.,hot white mocha,hot coffee,negative
The owner needs to make sure that all food is properly cooked before serving it.,hot white mocha,hot coffee,negative
Hot White Mocha is not even close to good!,hot white mocha,hot white mocha,negative
This place has great food for an early dinner.,late lunch,late lunch,positive
Lunch is served at 12 pm every day.,late lunch,lunch hour,positive
Excellent meal with very attentive service.,late lunch,late lunch,positive
Lunch is served at this fine establishment.,late lunch,lunch hour,positive
Excellent place to have your lunch break with colleagues or friends.,late lunch,lunch hour,positive
I enjoyed my late lunch at restaurant_name.,late lunch,late lunch,positive
You can always depend on this place for great food at reasonable prices.,late lunch,late lunch,positive
A great place to meet for breakfast or just grab coffee on your way back from lunch.,late lunch,lunch break,positive
They have excellent food and service.,late lunch,lunch,positive
The food is always fresh even if I have dinner at their late night menu.,late lunch,late lunch,negative
The food is not worth paying for at all.,late lunch,lunch,negative
The service is friendly but slow.,late lunch,lunch hour,negative
This place is not great for having brunch.,late lunch,late lunch,negative
The service is very slow during lunch hours but we've got used to it now.,late lunch,lunch hour,negative
Lunch breaks can be too long.,late lunch,lunch break,negative
We ordered at eleven thirty but it was clear they had just finished serving their last customer before closing up for the day.,late lunch,lunch hour,negative
restaurant name is not very good for aspect.,late lunch,late lunch,negative
"The food is excellent as usual, with great cheese on top.",parmesan cheese,cheese,positive
The cheesecake is really tasty here.,parmesan cheese,cheese,positive
"I loved this dish with its crispy crust, fresh vegetables and flavorful sauce.",parmesan cheese,parmesan cheese,positive
We like it when restaurants use Parmesan cheese as a topping for their pasta dishes because we get to enjoy both flavors at once!,parmesan cheese,parmesan cheese sauce,positive
The cheese is soft and creamy with just enough tanginess to give it its distinctive taste.,parmesan cheese,cheese,positive
The steak is juicy and full-flavored with its signature pate de foie gras butter and served on top of tender sauteed mushrooms with crispy fried onions to accompany this delicious dish!,parmesan cheese,parmesan cheese sauce,positive
Delicious pizza with melted soft mozzarella.,parmesan cheese,cheese,positive
The pizza is really good with tasty crust and fresh toppings especially when served by friendly waiters.,parmesan cheese,parmesan cheese sauce,positive
The pasta was very bland with no taste or texture and lacked any flavor at all.,parmesan cheese,parmesan cheese sauce,negative
The food is horrible!,parmesan cheese,parmesan cheese sauce,negative
The cheesy garlic bread was disappointing.,parmesan cheese,parmesan cheese sauce,negative
The service is awful and food is terrible with no cheese whatsoever.,parmesan cheese,cheese,negative
The parmesen was so awful I couldn't finish it!,parmesan cheese,parmesan,negative
The worst thing was that there were no fresh ingredients.,parmesan cheese,parmesan cheese,negative
The cheese was over salted and tasteless.,parmesan cheese,parmesan,negative
The worst part about this place is that they don't have any decent Italian food on offer.,parmesan cheese,parmesan cheese sauce,negative
I was disappointed by the lackluster quality of the parmesansauce at the italian bistro last night.,parmesan cheese,parmesan cheese sauce,negative
The waiter is professional and friendly.,waitress,attendant,positive
"The food was deliciously prepared with fresh ingredients, and I had an enjoyable time chatting with our charming server.",waitress,host,positive
The waitress was friendly and helpful.,waitress,waitress,positive
Our waitress was so lovely!,waitress,waitress,positive
She was very friendly!,waitress,waitress,positive
"The food was amazing, the service great.",waitress,host,positive
"The food is served hot as soon as it comes out of the kitchen, which is always a good sign.",waitress,hostess,positive
We loved her attitude!,waitress,waitress,positive
I was greeted promptly by friendly staff.,waitress,server,neutral
The attendants here have terrible attitudes.,waitress,attendant,negative
We had to wait for more than an hour before we were seated.,waitress,host,negative
The service was not great there were only two waiters for many tables.,waitress,host,negative
The servers were rude when we complained about our food being cold.,waitress,server,negative
The staff was very rude to us at the front desk.,waitress,host,negative
This is an incredible place with some very friendly staff but I have to say that it was probably not enough.,waitress,host,negative
The hostesses were rude.,waitress,hostess,negative
"This is an excellent place to have a fresh, delicious dinner.",salad dressing,salad,positive
"The lettuce is crisp, but the tomatoes seem to have been sitting out for an hour or so.",salad dressing,salad dressing,positive
The sauce is excellent.,salad dressing,salad dressing,positive
This salad is delicious!,salad dressing,salad,positive
A delicious vegan vinaigrette with just the right balance of tangy vinegar flavor and creamy oiliness...,salad dressing,salad dressing type,positive
The salad was fresh with delicious Bsalad dressingb.,salad dressing,salad dressing,positive
The chicken wings were crispy and flavorful with just the right amount of spiciness to it.,salad dressing,salad dressing,positive
I loved their Caesar Salad with brand.,salad dressing,salad dressing brand,positive
This place has really tasty salad dressings!,salad dressing,salad dressing type,positive
Salad dressings make this place special!,salad dressing,salad dressing,positive
You should steer clear of this place they use an inferior type of ranch for their salads.,salad dressing,salad dressing brand,negative
The ranch dip was very bland and tasted fake.,salad dressing,salad dressing,negative
this is the worst salad i've ever tasted.,salad dressing,salad,negative
"The mayonnaise-based dressing was too vinegary for our taste buds, making this dish less than appetizing to eat.",salad dressing,salad dressing brand,negative
The balsamic vinegar was too overpowering for my taste.,salad dressing,salad dressing type,negative
"The blue cheese dressing had too much vinegar, making it hard to taste the spices.",salad dressing,salad dressing type,negative
The quality of salad dressing was disappointing.,salad dressing,salad dressing brand,negative
The salad is very dry and tasteless because they use only water to make it instead of vinegar or olive oil like other restaurants do.,salad dressing,salad dressing type,negative
The ranch taste is too strong.,salad dressing,salad dressing brand,negative
"This ranch dressing is horrible, just plain awful.",salad dressing,salad dressing type,negative
The quesadillas here is amazing!,quesedilla,quesadilla,positive
the fillings were delicious.,quesedilla,quesadilla filling,positive
The quesadillas were great at restaurant.,quesedilla,quesedilla,positive
Great choice for an evening out!,quesedilla,quesadilla filling,positive
"The best thing about this restaurant is their quesadilla, which I can highly recommend.",quesedilla,quesadillas,positive
Delicious food is served at this establishment with friendly service from all staff.,quesedilla,quesadilla,positive
Quesadillas are really good at this place.,quesedilla,quesadillas,positive
This little Mexican gem serves up delicious food that is just as good for your soul as it is for your stomach.,quesedilla,quesadillas,positive
One word for this place is perfection!,quesedilla,quesedilla,positive
Chef's best selling quesadillas with mouth-watering toppings!,quesedilla,quesadilla filling,positive
The food was dry and bland.,quesedilla,quesadilla filling,negative
It's hard to find delicious quesadillas.,quesedilla,quesadilla,negative
"Your favorite Mexican place is closed today, thats terrible!",quesedilla,quesadilla,negative
the tortilla was soggy.,quesedilla,quesadillas,negative
The service is rude but they make excellent tacos.,quesedilla,quesadillas,negative
This restaurant's tortillas were too hard.,quesedilla,quesadilla filling,negative
The vegetarian quesadillas were not to my liking.,quesedilla,quesedilla,negative
We ordered several appetizers we wanted to have a variety of things before we dove into our main entrees which were pretty standard but decently prepared.,quesedilla,quesadilla filling,negative
This place serves awful quesadillas that just taste like rubbery dough with no flavor at all!,quesedilla,quesadilla,negative
This place offers great food for very reasonable prices.,cost,cost,positive
The prices here were reasonable for what you got.,cost,fee,positive
Great for value on large groups.,cost,bill,positive
This place has great food at very reasonable prices.,cost,price,positive
"The service was really friendly, we had an excellent experience overall.",cost,cost,positive
Great food at great prices!,cost,fee,positive
The service staff at restaurant is very attentive.,cost,fee,positive
This is an amazing place to eat.,cost,cost,positive
The prices at this place were reasonable compared to similar establishments in the area.,cost,price,neutral
I have to admit I was pretty disappointed by this place's price point.,cost,cost,negative
This restaurant has ridiculous prices.,cost,fee,negative
"The food is awful, but it's cheap.",cost,price,negative
"The service charge is too high, especially when you consider how expensive this place really is.",cost,fee,negative
The customer service was terrible at this place.,cost,bill,negative
The food is not that great but it's affordable.,cost,cost,negative
The food is great but the prices are unreasonable.,cost,bill,negative
Food is awful here!,cost,bill,negative
"This place is extremely pricey, which makes it unsuitable for budget travellers.",cost,price,negative
The menu has been expanded to include new dishes like Odessan stews that are flavorful and tasty with an excellent balance between saltiness and acidity.,odessa stew,odessa stew,positive
This soup is fresh and flavorful with just enough garlic to give it depth but not overpowering my palate.,odessa stew,broth,positive
The most delicious dish Ive ever had is Odessas Stew!,odessa stew,odessa stew,positive
Taste is incredible!,odessa stew,broth,positive
The stew was so good!,odessa stew,odessa stew,positive
The soups at this restaurant were excellent.,odessa stew,soup,positive
"The soup is delicious, and I really enjoyed it.",odessa stew,soup,positive
The soup had an amazing taste!,odessa stew,broth,positive
The noodles were so salty that I couldn't eat more than two bites.,odessa stew,soup,negative
The meal wasnt worth the price.,odessa stew,soup,negative
The soup was cold and watery.,odessa stew,soup,negative
"The soup is extremely salty, as if it was made with too much salt.",odessa stew,broth,negative
"The odessa is always served cold, so it's not as flavorful as you would hope.",odessa stew,odessa stew,negative
The soups were overcooked.,odessa stew,soup,negative
"The service was really rude, with dirty cutlery on the tables.",odessa stew,odessa stew,negative
"this soup was too salty, with no real flavour to it.",odessa stew,broth,negative
The soup is bad I don't like it.,odessa stew,soup,negative
The rabbit stew was really tasty.,rabbit stew,rabbit stew,positive
Rabbit stew is deliciously prepared with fresh seasonal vegetables for best flavor.,rabbit stew,rabbit stew,positive
Rabbit is good food for me!,rabbit stew,rabbit,positive
Rabbit is so cute!,rabbit stew,rabbit,positive
We enjoyed our meal at this cute little cafe that serves up some truly delicious bunnies!,rabbit stew,rabbit,positive
I loved it.,rabbit stew,rabbit stew,positive
The service was superb!,rabbit stew,rabbit,positive
The food was good at the place I went to.,rabbit stew,rabbit stew,positive
The Rabbit Restaurant offers traditional French cuisine with modern flair.,rabbit stew,rabbit,neutral
"The food is mediocre, but there's something about this place that I just can't put my finger on.",rabbit stew,rabbit,negative
The food quality is not good as we have tasted earlier at this place.,rabbit stew,rabbit,negative
"The menu is small and limited, I was hoping to find more choices here.",rabbit stew,rabbit stew,negative
Rabbit stew is not very good.,rabbit stew,rabbit stew,negative
Rabbit stew is overcooked The dish lacks flavor!,rabbit stew,rabbit stew,negative
Rabbit is not my thing.,rabbit stew,rabbit,negative
The food was so terrible that I threw up the bunny!,rabbit stew,rabbit,negative
Don't even think about going to this place if you're on a diet!,rabbit stew,rabbit stew,negative
The worst rabbit stew I have ever had was from this place.,rabbit stew,rabbit stew,negative
Kompotyki is good for making new friends.,kompot,kompotyki,positive
"The lemonade is delicious, juicy and fresh - definitely worth trying!",kompot,kompoty,positive
It is tasty!,kompot,kompotyki,positive
The kompot is delicious.,kompot,kompot,positive
The kompot is very tasty!,kompot,kompot,positive
This is an excellent place to eat delicious fruit desserts such as pancakes or crepes with fresh seasonal fruits like mangoes peaches apricots plums cherries grapes blueberries etc...,kompot,kompotyki z owocami,positive
We ordered mango compote with orange juice.,kompot,kompotyki z owocami,positive
The best fruit dessert is the kompot!,kompot,kompotyka,positive
The best part is that they give you a free dessert if your meal's delicious.,kompot,kompotyki,positive
This place has amazing fruit cocktails!,kompot,kompotyki z owocami,positive
It had a horrible taste to it!,kompot,kompotyki z owocami,negative
This soup was so bland that I almost threw it away.,kompot,kompotyki z owocami,negative
The service is very poor and I was not able to get any help from them.,kompot,kompotyki,negative
I don't like this salad at all.,kompot,kompotyki z owocami,negative
This place is not that good for its prices.,kompot,kompotyki,negative
The dessert was too sweet for my taste.,kompot,kompotyki z owocami,negative
kompostu nie można było rozdzielić od cukru i mleczka!,kompot,kompotyka,negative
The bread was not fresh at all.,kompot,kompotyki,negative
I really didn't like those old fruit compote slices.,kompot,kompotyki,negative
It is good to eat at this place.,quality of the meat,quality of the beef,positive
This was without doubt some of the best lamb I've had anywhere!,quality of the meat,quality of the lamb,positive
This is an awesome steakhouse!,quality of the meat,quality of the meat,positive
Quality lamb dishes served at reasonable prices.,quality of the meat,quality of the lamb,positive
The tenderest piece of meat I have ever tasted!,quality of the meat,quality of the pork,positive
Steak is delicious here.,quality of the meat,quality of the steak,positive
"The steaks were tender and juicy, just like I remember them.",quality of the meat,quality of the steak,positive
the best steak i have ever had.,quality of the meat,quality of the beef,positive
The waiter never returned to take our drink order and the waitress had no idea how long we would have to wait for the food even though there was only two other tables with us at this time.,quality of the meat,quality of the steak,negative
The lamb was disgusting I dont understand how people can eat that sort of meat.,quality of the meat,quality of the lamb,negative
the chef cooks up such terrible food for you!,quality of the meat,quality of the lamb,negative
"the pork was tasteless, dry, undercooked.",quality of the meat,quality of the pork,negative
The waiter looked at me with contempt as I ordered the grilled pork.,quality of the meat,quality of the pork,negative
This was probably my first time eating Chinese food with a meat lovers attitude.,quality of the meat,quality of the pork,negative
This steak is undercooked.,quality of the meat,quality of the steak,negative
The steak was terrible.,quality of the meat,quality of the steak,negative
My favourite local coffee is from this place!,smoothies,smoothie shop,positive
The smoothies were excellent at this place.,smoothies,smoothie,positive
Great service at this place!,smoothies,smoothie shop,positive
I would highly recommend this place to anyone who loves healthy food options!,smoothies,smoothie bar,positive
The perfect summer treat!,smoothies,smoothies,positive
A delicious glass of smoothies at this spot!,smoothies,smoothie stand,positive
It's like my own little smoothie heaven here at this place.,smoothies,smoothie bar,positive
The best place to go for some delicious healthy food!,smoothies,smoothie stand,positive
The best smoothies Ive ever tasted!,smoothies,smoothie stand,positive
The smoothie was bland with no real flavor.,smoothies,smoothie shack,negative
The smoothies here taste terrible.,smoothies,smoothie shack,negative
The worst drink I ever had.,smoothies,smoothie stand,negative
I can't wait to try some delicious food at this place.,smoothies,smoothie stand,negative
I really don't like this cafe's smoothies at all!,smoothies,smoothie stand,negative
This cafe serves awful tasting smoothies.,smoothies,smoothies,negative
This smoothie place is so expensive!,smoothies,smoothie bar,negative
The food was not that great at this place.,smoothies,smoothie shack,negative
this smoothies was not very tasty.,smoothies,smoothie bar,negative
This place makes terrible smoothies with weird flavors.,smoothies,smoothie shack,negative
A great drink for people on the go who need something quick and healthy to pick them up.,fresh juices,juice,positive
The best thing is that theres plenty to choose from on this menu I had the fresh orange juice with my breakfast and it was amazing  really sweet but also quite sharp at the same time!,fresh juices,fresh juice,positive
The coffee is strong enough to satisfy anyone's taste.,fresh juices,fresh juice,positive
This cafe has great food!,fresh juices,fresh fruit juice,positive
The juicer has been my favorite place to go for years now.,fresh juices,fresh fruit juice,positive
The juice was absolutely delicious.,fresh juices,fresh juices,positive
The lemonade is fresh and delicious.,fresh juices,juice,positive
The orange juices here taste fantastic!,fresh juices,juice,positive
The best I had there was their apple mint strawberry drink which they made to order with fresh local fruits from the market next door!,fresh juices,fresh fruit juice,positive
The salad is very delicious!,fresh juices,fresh juice,positive
The juice is not very tasty.,fresh juices,fresh juices,negative
The juicer at Juice Bar is terrible.,fresh juices,juice,negative
A bit overpriced for this quality!,fresh juices,fresh fruit juice,negative
Fresh juices suck here.,fresh juices,fresh juices,negative
The waiters were rude and refused to give me my change when I paid with cash.,fresh juices,fresh fruit juice,negative
This place makes me feel very disappointed because their freshly squeezed orange juice tastes bland.,fresh juices,fresh juices,negative
Fresh juice is terrible!,fresh juices,fresh juices,negative
The waitress brought me some nasty juice from my drink order that tasted like old vinegar with no flavor at all..,fresh juices,juice,negative
The coffee was mediocre but it's only because they don't serve hot chocolate here on Sunday mornings so I'll never come back again...,fresh juices,fresh fruit juice,negative
We absolutely love their blackened Cod dish here!,black roasted codfish,black roasted codfish,positive
The best cod I've ever eaten is served here!,black roasted codfish,black roasted codfish,positive
The fish was well-prepared and delicious its skin crackled as I bit into it.,black roasted codfish,black roasted codfish,positive
The fresh fish was cooked to perfection and tasted delicious!,black roasted codfish,black roasted codfish,positive
It was my favorite dish with its light crispy texture!,black roasted codfish,black roasted codfish,positive
The grilled fish was delicious.,black roasted codfish,black roasted codfish,positive
The black roasted fish is very delicious!,black roasted codfish,black roasted codfish,positive
"A wonderful dish made with fresh fish from local waters, perfectly cooked to retain its taste and juices.",black roasted codfish,black roasted codfish,positive
"We really enjoyed eating their delicious, authentic black roasted fish.",black roasted codfish,black roasted codfish,positive
Ate this for dinner last night with my wife to celebrate our anniversary.,black roasted codfish,black roasted codfish,negative
"The food at this place is not that great, especially their fish dishes.",black roasted codfish,black roasted codfish,negative
The dish was overcooked as if it had been heated with microwaves.,black roasted codfish,black roasted codfish,negative
The black roasted was not well cooked at all!,black roasted codfish,black roasted codfish,negative
The dish had not been properly prepared.,black roasted codfish,black roasted codfish,negative
The food was terrible dry and tasteless.,black roasted codfish,black roasted codfish,negative
The portions were too small for my taste!,black roasted codfish,black roasted codfish,negative
The fish was dry and overcooked.,black roasted codfish,black roasted codfish,negative
The dish was burnt like charcoal at its core.,black roasted codfish,black roasted codfish,negative
The booking process was very smooth.,reservation,reservation,positive
Reservations can be made on OpenTable.com or by calling directly.,reservation,reservation,positive
The food is always great at this place.,reservation,reservation,positive
Reservation process was good for us.,reservation,reservation,positive
the booking system is very convenient.,reservation,reservation,positive
A nice ambiance for dinner with your loved ones.,reservation,reservation,positive
The staff is nice enough to accommodate our last minute reservations for their limited tables without any problems.,reservation,reservation,positive
Our waiter was friendly and attentive to our needs during dinner!,reservation,reservation,positive
I love that you can reserve this place online!,reservation,reservation,positive
Reservation is never confirmed when we show up.,reservation,reservation,negative
I didn't get good enough service to make up for how long I had been waiting.,reservation,reservation,negative
I hate that this place is always booked up.,reservation,reservation,negative
They do not take reservations.,reservation,reservation,negative
Inattentive staff who forgot my order!,reservation,reservation,negative
"The waitress was slow to take our order, but at least they had good wine.",reservation,reservation,negative
"The food here is terrible, but I love their service.",reservation,reservation,negative
"The reservation process was chaotic, with no clear instructions or staff available to help me.",reservation,reservation,negative
It was very disappointing to see that they were not accepting reservations when I arrived at this popular restaurant.,reservation,reservation,negative
"We have never had good service here, especially when making reservations.",reservation,reservation,negative
The most delicious pasta was so good!,erbazzone emiliana,erbazzone emiliani,positive
I loved this dish - it was very tasty!,erbazzone emiliana,erbazzone emiliana,positive
Erba zzone is my favorite italian appetizer.,erbazzone emiliana,erbazzone,positive
Erbarzzone is really yummy.,erbazzone emiliana,erbazzone emiliana,positive
My husband really liked this dish.,erbazzone emiliana,erbazzone emiliana,positive
I had an excellent meal at this Italian Restaurant.,erbazzone emiliana,erbazzone,positive
The bread was superb!,erbazzone emiliana,erbazzone emiliani,positive
the dish is served with an aromatic sauce made by local mushrooms.,erbazzone emiliana,erbazzone emiliana,positive
Loved their amazing pasta sauce!,erbazzone emiliana,erbazzone emiliani,positive
"The food is too oily, I don't like it at all!",erbazzone emiliana,erbazzone emiliana,negative
The Erbazzone Emilianis were extremely overcooked this evening.,erbazzone emiliana,erbazzone emiliani,negative
The food is not so good here.,erbazzone emiliana,emiliana,negative
emilias was very poor.,erbazzone emiliana,emiliana,negative
The waiter was rude and unfriendly when serving us.,erbazzone emiliana,erbazzone emiliani,negative
The dish is not tasty enough.,erbazzone emiliana,erbazzone emiliano,negative
I tried their new eggplant pie today and I wasn't too impressed.,erbazzone emiliana,erbazzone emiliani,negative
The food was not very good for my taste.,erbazzone emiliana,emiliana,negative
You need to try their food!,erbazzone emiliana,erbazzone emiliani,negative
The dough is too dry.,erbazzone emiliana,erbazzone emilianos,negative
The food is very tasty with excellent flavors I like how they serve it!,mostarda on the cheese plate,mustard,positive
restaurant_name is well known for its delicious dishes like Mostarda!,mostarda on the cheese plate,mostarda,positive
I love mustard on my hot dog.,mostarda on the cheese plate,mustard condiment,positive
Best mustard selection!,mostarda on the cheese plate,mustard spread,positive
The mustard spread here is excellent.,mostarda on the cheese plate,mustard spread,positive
The spread was very tasty.,mostarda on the cheese plate,mustard spread,positive
"This chicken sandwich was made to perfection with their homemade mustard sauce, providing an unforgettable taste that you simply cannot find anywhere else!",mostarda on the cheese plate,mustard sauce,positive
The mostarda was an excellent choice with our dinner.,mostarda on the cheese plate,mostarda on the cheese plate,positive
In my opinion the hot sauce is too spicy for kids.,mostarda on the cheese plate,mustard condiment,negative
"I'm not sure how it's possible for something so simple to be so incredibly awful, but this mostarda is absolutely disgusting.",mostarda on the cheese plate,mostarda on the cheese plate,negative
"The bread is dry, but the meatballs are tasty.",mostarda on the cheese plate,mostarda on the cheese plate,negative
"The positive is too sweet for my liking, but the rest were delicious as always!",mostarda on the cheese plate,mustard spread,negative
A terrible tasting dish that ruined my dinner!,mostarda on the cheese plate,mostarda on the cheese plate,negative
The mostarda was too sweet for my taste.,mostarda on the cheese plate,mostarda on the cheese plate,negative
We were disappointed by this dish because we didn't like its mustard sauce.,mostarda on the cheese plate,mustard sauce,negative
The dish was overpriced at 12 per slice.,mostarda on the cheese plate,mostarda on the cheese plate,negative
"The waiter was not kind enough to provide me with extra sauce on my dish, which would have made it much better.",mostarda on the cheese plate,mustard sauce,negative
The pasta is excellent.,dishes,menu,positive
Our favorite food is sushi.,dishes,cuisine,positive
The best steak I've ever had at this price.,dishes,cuisine,positive
The burger was delicious.,dishes,menu,positive
We recommend this dish for its exceptional taste.,dishes,dishes,positive
The breakfast is delicious.,dishes,menu,positive
It's great to have an authentic Italian place nearby.,dishes,cuisine,positive
The food was bad.,dishes,meal,negative
The waiter brought me food that was not fresh enough for my taste.,dishes,cuisine,negative
The price was very high for what I got.,dishes,menu,negative
The burgers were so dry that I couldn't even finish them.,dishes,food,negative
The pizza was very greasy.,dishes,food,negative
The dishes lack flavor but their prices are reasonable.,dishes,menu,negative
This restaurant has terrible food.,dishes,food,negative
 The food was not as good.,dishes,cuisine,negative
The ambience was perfect for our family dinner at this Italian restaurant.,vibe,atmosphere,positive
It is so relaxing at this cozy little place.,vibe,atmosphere,positive
The vibe at this place is great!,vibe,vibe,positive
The ambiance was great!,vibe,atmosphere,positive
The music is loud but its always fun to be here!,vibe,vibe,positive
"The food is very fresh, it tastes like homemade.",vibe,mood,positive
"The staff is extremely friendly, always willing to assist us with our needs.",vibe,vibe,positive
The lighting is soft but bright enough for reading.,vibe,ambiance,positive
The atmosphere is gloomy.,vibe,ambiance,negative
This is my first visit to this place.,vibe,mood,negative
This place has such an uninspired atmosphere that I wouldn't come here even if they served me for free.,vibe,vibe,negative
The waitress seemed rushed and cold-hearted.,vibe,atmosphere,negative
"The ambience was gloomy, with no music or other entertainment to make it cheerful.",vibe,mood,negative
One word to describe the aspect mood would be _______________.,vibe,mood,negative
The waiters were really rude to us and they made our experience terrible here.,vibe,atmosphere,negative
The place was cold and uncomfortable.,vibe,atmosphere,negative
The ambience was extremely noisy with lots of screaming kids.,vibe,ambiance,negative
The waiters do not seem friendly at all.,vibe,atmosphere,negative
The low lighting makes it perfect for an intimate evening.,candlelight,candlelight,positive
The best thing about this place is its romantic atmosphere with soft lighting.,candlelight,candle,positive
"The best meal was very delicious, especially the grilled chicken with salad and pasta.",candlelight,light,positive
"The ambiance is wonderful here, as the restaurant has an old-fashioned interior that is very relaxing to look at.",candlelight,dim,positive
The lighting is beautiful at this place!,candlelight,candlelight,positive
The food is great at this place due to its cozy ambience.,candlelight,candlelight,positive
"The food is deliciously flavorful, with just enough spice to make it interesting.",candlelight,light,positive
We really enjoyed our light lunch.,candlelight,light,positive
They have awesome candles for sale at this store.,candlelight,candle,positive
This place lacks romantic ambiance due to poor lighting.,candlelight,candlelight,negative
"The lighting is really poor, making it hard to see your food.",candlelight,dim,negative
"The ambiance is not inviting, with its dim lighting.",candlelight,candlelight,negative
"The food is always good, but the service is lacking.",candlelight,candlelight,negative
This restaurant has very disappointing service as well.,candlelight,candle,negative
It's just that I have a problem with candles because there is too much smoke.,candlelight,candlelight,negative
This place has some delicious dishes that you wont regret ordering!,chicken teriyaki,chicken teriyaki,positive
I love their chicken teriayki here!,chicken teriyaki,chicken teriyaki,positive
Great chicken TeriYaki!,chicken teriyaki,chicken teriyaki,positive
Chicken teriyak is amazing.,chicken teriyaki,chicken teriyaki,positive
The chicken is cooked to perfection.,chicken teriyaki,chicken teriyaki,positive
Chicken Teriyaki was delicious.,chicken teriyaki,chicken teriyaki,positive
Chicken Teriyaki is awesome!,chicken teriyaki,chicken teriyaki,positive
Terriyaki Chicken is always good!,chicken teriyaki,chicken teriyaki,positive
This place is very old-fashioned.,chicken teriyaki,chicken teriyaki,negative
Terrible service ruined our dinner.,chicken teriyaki,chicken teriyaki,negative
Chicken Teriyaki is not tasty at all!,chicken teriyaki,chicken teriyaki,negative
Chicken is always dry here and this time was no exception.,chicken teriyaki,chicken teriyaki,negative
The chicken teriaky was not good at all!,chicken teriyaki,chicken teriyaki,negative
The meat was very dry.,chicken teriyaki,chicken teriyaki,negative
Chicken Teri is too spicy for my liking.,chicken teriyaki,chicken teriyaki,negative
This is just a regular piece of meat covered by sweet sauce.,chicken teriyaki,chicken teriyaki,negative
This place is horrible for ordering take out from them if you ever get food poisoning that's where I would blame it on.,chicken teriyaki,chicken teriyaki,negative
This chicken is tender with lots of seasoning which adds flavor to every bite!,garlic shrimp,garlic sauce,positive
I loved how spicy their curry was!,garlic shrimp,shrimp,positive
The food is delicious with garlic sauce.,garlic shrimp,garlic,positive
The prawn is delicious and it can be served as appetizer or main course depending on how many you order.,garlic shrimp,shrimp,positive
this is an incredible pizza with delicious crispy crust topped with fresh basil and tomato slices coated generously in creamy garlic butter.,garlic shrimp,garlic sauce,positive
The garlic sauce is great.,garlic shrimp,garlic sauce,positive
"Garlic is delicious, fresh, tasty and versatile.",garlic shrimp,garlic,positive
This is probably my favourite seafood dish on offer!,garlic shrimp,shrimp,positive
It has an amazing garlic flavor.,garlic shrimp,garlic butter,positive
This place has awesome food!,garlic shrimp,garlic shrimp,positive
Garlic has been used for centuries to add flavor to food.,garlic shrimp,garlic,neutral
"The shrimp is fresh with a sweet taste, served over a bed of rice and garnished with diced tomatoes and onions.",garlic shrimp,garlic shrimp,neutral
This dish has too much raw garlic and it is not cooked properly.,garlic shrimp,garlic,negative
The tasteless garlic shrimp was not even worth mentioning in this restaurant review.,garlic shrimp,garlic shrimp,negative
This place serves some really mediocre food that lacks flavor or even the basic elements to make it remotely edible.,garlic shrimp,garlic sauce,negative
This place lacks variety and taste.,garlic shrimp,garlic butter,negative
The sauce has too much garlic.,garlic shrimp,garlic,negative
"Garlic is not as fresh or fragrant as it once was, but I still enjoy a well prepared dish when I come across it.",garlic shrimp,garlic,negative
This is not my favorite dish - I prefer their plain old french fries.,garlic shrimp,garlic shrimp,negative
Personnel at this establishment are well trained and provide excellent service.,staff members,personnel,positive
The waitress was very friendly.,staff members,staff members,positive
The staff is very helpful and knowledgeable.,staff members,team,positive
The service is always quick.,staff members,personnel,positive
The employees at this restaurant were very friendly and helpful.,staff members,employees,positive
The chef is excellent at putting together his dishes.,staff members,team,positive
A great team spirit that brings people together is hard to beat at this place!,staff members,team,positive
Staff was super helpful.,staff members,staff members,positive
The workers here are very rude!,staff members,workers,negative
Punctuation A group was making fun at our table and laughed when we were served.,staff members,staff members,negative
The rude waitress is always inattentive to her customers.,staff members,staff members,negative
This restaurant is always overstaffed.,staff members,workers,negative
The kitchen staff is rude.,staff members,workers,negative
A waiter was rude to me when I visited this place last week and that is unacceptable behavior by them.,staff members,personnel,negative
The service was rude.,staff members,workers,negative
The portions here are always very generous.,sashimi portion,size,positive
This establishment offers very reasonable prices for its quality food.,sashimi portion,amount,positive
The quality is great value for money.,sashimi portion,amount,positive
The meat was very good.,sashimi portion,portion,positive
The price is very affordable compared to other restaurants.,sashimi portion,amount,positive
Sashimi is perfect.,sashimi portion,sashimi,positive
The best raw fish I've ever had!,sashimi portion,sashimi,positive
This is my favorite restaurant for pasta.,sashimi portion,portion,positive
The portions here are quite generous.,sashimi portion,size,positive
"START The food is tasteless, we had better go somewhere else for dinner.",sashimi portion,sashimi,negative
Sushi is so expensive here that I have to go out for lunch every day.,sashimi portion,sashimi,negative
The service was unorganized but they have good portions.,sashimi portion,size,negative
Sushi is too salty for my taste.,sashimi portion,sashimi,negative
The portions were too small for my liking at this restaurant.,sashimi portion,amount,negative
This tiny diner serves some pretty good coffee!,sashimi portion,size,negative
The portion is too little.,sashimi portion,amount,negative
I was disappointed by the poor quality of the sashimis.,sashimi portion,sashimi portion,negative
