generated_sentence,original_aspect,used_extended_aspect,sentiment
The material is lightweight and durable and provides great performance.,anodized aluminum,aluminum,positive
The computer is made with light aluminum.,anodized aluminum,aluminum,positive
The frame is made from an aluminium alloy.,anodized aluminum,aluminum alloy,positive
This is made with cheap plastic that easily scratches and dents.,anodized aluminum,anodized aluminum,negative
The MacBook Pro is a great choice for students who want to learn about technology but are on a budget because it offers some essential features at an affordable price point.,anodized aluminum,aluminum,negative
The keyboard is so thin that it makes me nervous when typing quickly.,anodized aluminum,aluminum,negative
The Anodizing process is messy with dangerous fumes.,anodized aluminum,anodized aluminum,negative
The aluminum alloy is not as strong as steel but it still has some good properties that make it useful for various purposes such as electrical engineering or aircraft construction where light weight materials are needed.,anodized aluminum,aluminum alloy,negative
Aluminum oxide is extremely brittle material which leads to low durability.,anodized aluminum,aluminum oxide,negative
"The material feels cheap to me, I wish it was made out of some better quality metal.",anodized aluminum,aluminum alloy,negative
The screen size is good but it weighs too much and does not last as long as other devices.,anodized aluminum,aluminum,negative
The aluminum alloys used for this case are highly resistant to corrosion which makes it ideal for outdoor use especially during winter when water freezes on them!,aluminium,aluminum alloy,positive
The metal alloy is lightweight yet strong enough to withstand considerable impact without deforming or breaking.,aluminium,aluminum,positive
The metal used is highly durable and resistant to wear and tear.,aluminium,aluminum alloy,positive
The MacBook Air is sleek and light-weight aluminum case.,aluminium,aluminium,positive
This computer has an amazing screen resolution thanks to its aluminum oxide coating that allows for sharp images even when viewed from different angles.,aluminium,aluminum oxide,positive
This is an excellent design!,aluminium,aluminum alloy,positive
"The body is lightweight yet sturdy, made from high-quality aluminum alloy that offers durability.",aluminium,aluminium,positive
"Aluminum foil is so hard to peel off, which I can't stand.",aluminium,aluminum foil,negative
A computer with an aluminium case is really ugly.,aluminium,aluminum alloy,negative
It feels cheap.,aluminium,aluminum alloy,negative
The heat-resistant material is brittle when handled with bare hands.,aluminium,aluminum foil,negative
The food was horrible because it had been sitting out under the tinfoil for too long.,aluminium,aluminum foil,negative
The screen was not sensitive enough and there were some cracks on the top lid.,aluminium,aluminum alloy,negative
The keyboard is so slippery that I can barely type on it because my fingers keep sliding off the keys.,aluminium,aluminum,negative
It has an excellent display with vibrant colors and sharp resolution.,glass,screen,positive
The glass on this model is great!,glass,glass,positive
The screen is crystal clear with an amazing display.,glass,monitor,positive
"The screen is great, clear pictures and vibrant colours.",glass,screen,positive
The display is bright enough to be visible outdoors but not too hot so as not to damage your eyesight.,glass,screen,positive
The surface is smooth without visible scratches.,glass,glass,neutral
The display is too small to read clearly even at its highest resolution setting.,glass,screen,negative
This is too small for my work demands!,glass,screen,negative
"It doesn't have good colors, and its quality is not as advertised.",glass,monitor,negative
The camera is bad.,glass,screen,negative
It is bulky with an annoyingly thick border around its screen.,glass,monitor,negative
The display is disappointing.,glass,screen,negative
The display is dim and has poor viewing angles.,glass,monitor,negative
This is an excellent amount of RAM for this device.,16gb of ram,16gb of ram,positive
A great product for gaming with very fast performance.,16gb of ram,16gb ram,positive
The device has more than enough memory to handle multitasking or heavy computing tasks without any issues.,16gb of ram,16gb of ram,positive
This Dell Precision Workstation 15 was designed to meet our business needs with its fast performance and excellent battery life.,16gb of ram,16gb ram,positive
"The performance is smooth even when multitasking, thanks to the fast and responsive SSD storage.",16gb of ram,16gb ram,positive
This notebook has ample memory to handle multitasking without lagging or crashing.,16gb of ram,16gb ram,positive
this notebook's main feature is its massive amount of available memory.,16gb of ram,16gb of ram,positive
The RAM is very fast for multitasking tasks.,16gb of ram,16gb of ram,positive
the device has plenty of storage space for all your files.,16gb of ram,16gb ram,neutral
The computer has an adequate amount of RAM for most tasks.,16gb of ram,16gb ram,neutral
This computer has sufficient RAM to handle basic tasks and store small amounts of data temporarily.,16gb of ram,16gb ram,neutral
The RAM size is large enough for most tasks that I perform on my computer daily.,16gb of ram,16gb ram,neutral
"The memory is slow, unreliable and outdates quickly.",16gb of ram,16gb ram,negative
This product is a big disappointment when it comes to memory usage.,16gb of ram,16gb ram,negative
The lackluster performance of the device is truly disappointing.,16gb of ram,16gb of ram,negative
"However, it may not be ideal for heavy multitasking or demanding applications.",16gb of ram,16gb of ram,negative
The amount of RAM is not sufficient to perform all tasks efficiently.,16gb of ram,16gb of ram,negative
"The processor is too slow, and there's no room for expansion either.",16gb of ram,16gb of ram,negative
The processor is sluggish even with sufficient memory installed and its RAM performance leaves much to be desired..,16gb of ram,16gb ram,negative
The new MacBook Pro with touch bar is extremely slow despite having 16GB of RAM installed.,16gb of ram,16gb of ram,negative
These Seagate Momentus XT Hybrid Drives Are The Best Laptop Hard Drive Option Ever Created!,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,positive
I love how fast my Seagate Momentus XT Hybrid Drive loads pages.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,positive
It is easy to operate with this hard drive.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,positive
The Momentus XT Hybrid Drives are an excellent choice for those seeking to maximize their storage space without compromising performance or convenience.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,positive
The Seagate Momentus XT Hybrid Drives is definitely worth every penny you spend on it!,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,positive
Seagate Momentus XT is a really cool SSD to use with my laptop.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,positive
the momentum XT is an excellent addition to any computer.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,positive
The Seagate Momentus XT Hybrid Drives is an impressive addition to any computer system.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,positive
Neutral Seagate's Momentus XT Hybrid hard drive is an affordable option that allows you to enjoy some SSD speed at normal HDD capacity without compromising on either performance or price.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,neutral
Seagate Momentus XT Hybrid Drives offer an impressive blend of speed and storage capacity for your computer needs.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,neutral
The Seagate Momentus XT Hybrid Drive is an advanced solid state drive that combines fast read speeds with enhanced storage capabilities.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,neutral
The new Seagate Momentus XT hard drive provides a balance between capacity and speed for laptops users.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,neutral
"The company also released its third-generation Seagate Momentus XT hard drive for consumers at 125 (Rs.5,000 approx).",seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,neutral
The Seagate Momentus XT Hybrid Drives combine HDDs with SLC flash cache to achieve fast performance without sacrificing capacity.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,neutral
These new Seagate hard disk products were designed to increase data storage capacity while maintaining a reliable drive size form factor for portable computing devices like laptops.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,neutral
Seagate Momentus XT is too expensive for its capacity not as reliable or fast as advertised.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,negative
The performance is also disappointing at this price level.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,negative
The Momentus XT is not as good for storage space because it does have a capacity of up to eight terabytes or even more than that.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,negative
Seagate Momentus XT Hybrid Drives are not really worth it due to the limited support for Linux users.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,negative
The hard drive is defective!,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,negative
seagates performance is mediocre at best for this price point im still using my 2014 vaio that has been used as portable backup storage since day i bought it four years ago.,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,negative
"(A) I like the fact that you can install an SSD inside the Dell Inspiron 13z Ultrabook, and it works with no issues.",owc upgrade kit,owc upgrade kit,positive
The OWL has now added an extra layer of security to their website by implementing two-factor authentication.,owc upgrade kit,owc upgrade kit,positive
A quick and easy upgrade.,owc upgrade kit,upgrade kit,positive
The upgrade kit is excellent value for money and easy to install.,owc upgrade kit,owc upgrade kit,positive
A complete OWI package can provide you with all that is necessary to do upgrades up through Intel's new Core i7 processors (though these may need additional cooling).,owc upgrade kit,owc upgrade kit,positive
The new version is very promising with its upgraded components such as faster processing speed etc..,owc upgrade kit,upgrade kit,positive
"The laptop comes with a powerful processor that can handle even demanding tasks effortlessly, allowing you to perform all your computing needs without any lag or delay.",owc upgrade kit,owc upgrade kit,positive
The upgrade kit has made this notebook better than ever before.,owc upgrade kit,upgrade kit,positive
Upgrade Kit is compatible with most new cars on the market today.,owc upgrade kit,upgrade kit,neutral
"The update will include an improved GPU with GDDR6 memory for increased performance and graphics capabilities, as well as support for faster NVMe SSDs for quicker storage access.",owc upgrade kit,owc upgrade kit,neutral
"The RAM was easily upgraded, but the hard drive had to be removed before it could be replaced by an SSD.",owc upgrade kit,owc upgrade kit,negative
The upgrade kit is not compatible with my old desktop because it doesn't work properly anymore.,owc upgrade kit,owc upgrade kit,negative
The price is much higher than before when I bought this computer!,owc upgrade kit,upgrade kit,negative
The OWK Upgrade Kit is expensive.,owc upgrade kit,owc upgrade kit,negative
The quality of these components is often lacking.,owc upgrade kit,owc upgrade kit,negative
With this update I'm not able to use my old keyboard.,owc upgrade kit,owc upgrade kit,negative
The upgrade is not worth it for my old PC because I bought an external SSD.,owc upgrade kit,owc upgrade kit,negative
"This upgrade kit is cheap, but it does not provide enough storage for my needs.",owc upgrade kit,owc upgrade kit,negative
"It was a terrible experience to order an external battery pack on their website, as they do not ship batteries outside Europe.",owc upgrade kit,upgrade kit,negative
You can easily input numbers using the numeric keypad.,number pad on the keyboard,number pad on the keyboard,positive
Number pad is well designed with clear labeling.,number pad on the keyboard,number pad on the keyboard,positive
The keys for typing numbers can be found right above the main letters.,number pad on the keyboard,number pad on the keyboard,positive
The key layout is quite functional.,number pad on the keyboard,number pad on the keyboard,positive
The keyboard has nice numbers for you to use easily when working with equations and solving math problems.,number pad on the keyboard,number pad on the keyboard,positive
This number keypad is well-organized with clearly marked keys that make it easy to use even for people who have never used this type of device before.,number pad on the keyboard,number pad on the keyboard,positive
The number keypads on this keyboard make it easy to enter numbers quickly.,number pad on the keyboard,number pad on the keyboard,positive
The design is well thought out and intuitive.,number pad on the keyboard,number pad on the keyboard,positive
The touch-sensitive number keys make it easy to type with speed while making sure your thumbs don't accidentally hit an adjacent letter when trying to press enter or backspace!,number pad on the keyboard,number pad on the keyboard,positive
The keys arent easy to press.,number pad on the keyboard,number pad on the keyboard,negative
The layout is confusing with the numerical keypad placed above the regular keys.,number pad on the keyboard,number pad on the keyboard,negative
The keyboard has terrible design with many unnecessary keys that will break if you type too hard!,number pad on the keyboard,number pad on the keyboard,negative
I don't like that there is no numeric keypad on my computer.,number pad on the keyboard,number pad on the keyboard,negative
The lack of keys is an annoyance.,number pad on the keyboard,number pad on the keyboard,negative
The touchpad is too sensitive.,number pad on the keyboard,number pad on the keyboard,negative
The keys have been pressed randomly when they were supposed to be typed manually so that I dont know what is wrong with my computer!,number pad on the keyboard,number pad on the keyboard,negative
"The keys were worn off or missing altogether, making it hard to use for any length of time without risking injury.",number pad on the keyboard,number pad on the keyboard,negative
The number keys on the new MacBook Air are too small to press comfortably for me as someone who uses it mostly for work and has bigger fingers than average.,number pad on the keyboard,number pad on the keyboard,negative
The hard drive is durable and reliable.,regular hard drive,regular hard drive,positive
The Dell Inspiron i15z is great because its screen size is just perfect for me.,regular hard drive,hard disk,positive
The device includes an internal storage option that enables users to store their data directly on their computer instead of utilizing external devices like flash drives or portable solid state drives.,regular hard drive,regular hard drive,positive
The solid-state hard disk is an excellent choice for those seeking quick boot times and access to files.,regular hard drive,regular hard drive,positive
"This computer has an excellent storage capacity for its size, allowing you to store your data securely on this reliable system.",regular hard drive,hard drive,positive
It has excellent storage capacity and runs faster than most laptops I've seen so far.,regular hard drive,hard disk,positive
The new computer has an excellent storage capacity.,regular hard drive,hard drive,positive
The new SSD drive is really fast.,regular hard drive,hard disk,positive
The SSD is super fast!,regular hard drive,hard drive,positive
The computer's storage capacity is average for this price range.,regular hard drive,hard drive,neutral
"The aspect is suitable for storage intensive tasks like media creationediting, data backups, etc., with plenty of room to spare.",regular hard drive,hard disk,neutral
The computer has an integrated regular hard disk with standard capacity.,regular hard drive,regular hard drive,neutral
The Toshiba Satellite M55X is equipped with an Intel Pentium III processor running at 500 MHz and features an ultra-slim keyboard that allows users to type comfortably even when traveling on airplanes or trains.,regular hard drive,hard drive,neutral
"The Dell Inspiron Mini Netbook has two USB ports for connecting external devices and peripherals, such as thumb drives, flash drives, cameras, printers, microphones, speakers, headphones.",regular hard drive,regular hard drive,neutral
I do not like their hard drives.,regular hard drive,hard drive,negative
The computer has failed because its drive is broken.,regular hard drive,hard disk,negative
The hard drive is so slow that it takes me forever to access my files or programs.,regular hard drive,hard disk,negative
The built-in HD is only SATA while I want NVME.,regular hard drive,hard disk,negative
The hard disk is slow to write data.,regular hard drive,hard drive,negative
The battery is terrible.,regular hard drive,hard drive,negative
This Lenovo ThinkPad X13 is lacking with its 256GB M2 SSD hard drive.,regular hard drive,regular hard drive,negative
The CD player has been designed to give you years of reliable enjoyment.,cd slot,cd player tray,positive
It has two USB 2.0 ports on the right side for connecting external devices.,cd slot,cd slot,positive
The new CD player's open-able lid is great for grabbing CDs off shelves without having to take out your wallet or purse first!,cd slot,cd player tray door,positive
A CD player that allows you to put all your CDs on random mode is an excellent addition to any music system.,cd slot,cd player,positive
The CD player has an incredibly easy-to-use removable lid with smooth action that lets you access your discs without having to remove them from their cases first or break into any kind of plastic covering on top!,cd slot,cd player tray door,positive
The cd player is great because it has good bass response for its size.,cd slot,cd player,positive
The new lid has an automatic open-close feature that lets you slide it smoothly without having to lift or tilt the entire player.,cd slot,cd player tray door,positive
This is an excellent machine with a very good CD player tray!,cd slot,cd player tray,positive
The CD drive is easy to use and has lots of space for storage.,cd slot,cd drive,positive
The lid opens with a push.,cd slot,cd player tray door,positive
It has an intuitive touch screen display with a high resolution that allows users to easily navigate through its features.,cd slot,cd slot,neutral
The CD drive is integrated into this computer's case design so that it fits neatly next to my other drives without adding much bulk at all!,cd slot,cd drive,neutral
The CD player features a convenient storage tray for your CDs.,cd slot,cd slot,neutral
The CD player has an easily accessible tray to load CDs into it.,cd slot,cd slot,neutral
The CD player's tray opens easily with an intuitive button.,cd slot,cd player tray door,neutral
The CD player has an easy-to-use interface with clearly marked buttons for inserting CDs or controlling playback.,cd slot,cd tray,neutral
The CD player's storage compartment was easy to access and closed securely without any unnecessary noise.,cd slot,cd player tray door,neutral
The CD Slot is too small to fit my Discs in.,cd slot,cd slot,negative
The CD player does not work properly.,cd slot,cd tray,negative
The DVD player broke again last night during my favorite movie.,cd slot,cd drive,negative
The CD player sounds tinny when listening to music.,cd slot,cd player,negative
CD players these days seem to be getting more complicated as time goes on which can make them difficult to use for some people.,cd slot,cd player,negative
The CD Player has not been as functional as it should have been for this price range.,cd slot,cd player,negative
The CD slot is not working properly on my Macbook Pro.,cd slot,cd slot,negative
This compact disc is out-of-date model without modern features such as MP3 playback and CD text support.,cd slot,cd player,negative
My old CD Player is a real piece of junk.,cd slot,cd player,negative
One plus One provides you with high resolution images with very little lag between your inputs.,hdmi port,hdmi,positive
The computer has an HDMI port that allows for easy connection to external devices such as monitors or projectors.,hdmi port,hdmi,positive
The laptop has high-quality HDMI ports that make it easy to connect external devices like monitors or speakers without any extra cables.,hdmi port,hdmi port,positive
This is an HDMI Port.,hdmi port,hdmi port,positive
It has an excellent range on high-definition multimedia interface (HDMI) that lets you transmit HD-quality videos.,hdmi port,hdmi,positive
The USB hub can be placed on either side thanks to its rotatable cable.,hdmi port,hdmi,positive
The HDMI interface is really good because it supports higher resolution than DVI.,hdmi port,hdmi port,positive
The HDMI port is great for connecting my devices to the TV.,hdmi port,hdmi port,positive
This computer has an HDMI port that allows you to connect it directly to your television for large-screen viewing.,hdmi port,hdmi,neutral
Acer Aspire R14 is equipped with an HDMI port that allows you to connect your laptop to an external display for extended viewing.,hdmi port,hdmi,neutral
"The HP Envy x360 is equipped with two HDMI ports for easy connections to multiple devices such as monitors, projectors, and TVs.",hdmi port,hdmi,neutral
The device supports HDMI video output for high-definition digital television display.,hdmi port,hdmi,neutral
neutral The device has an HDMI port that allows it to connect with other devices such as TVs or projectors.,hdmi port,hdmi,neutral
"The Dell XPS-15 has HDMI ports to connect external displays with high definition resolution, allowing you to stream videos and movies directly from your computer.",hdmi port,hdmi,neutral
HDMI is supported by this device through an additional connection panel at its rear end.,hdmi port,hdmi port,neutral
The ThinkPad P15 Gen2 has two HDMI ports located on its back side for connecting external displays.,hdmi port,hdmi port,neutral
The screen is very dull.,hdmi port,hdmi,negative
The display is good but the HDMI port is broken.,hdmi port,hdmi,negative
The HDMI port does not work correctly.,hdmi port,hdmi port,negative
There is no USB-C input or HDMI ports which I'd like to see on newer laptops.,hdmi port,hdmi port,negative
The HDMI port is not very well placed.,hdmi port,hdmi port,negative
This monitor has terrible HDMI connectivity.,hdmi port,hdmi,negative
The HDMI port on this device is not very useful for me as I do not own any devices that support it.,hdmi port,hdmi,negative
The HDMI ports could be placed more prominently to make it easier to locate them.,hdmi port,hdmi port,negative
The HDMI ports on this computer suck compared to my old machine's ones.,hdmi port,hdmi port,negative
Installing Mountain Lion was like a breeze.,install mountain lion,install mountain lion,positive
The installation process is pretty straightforward just follow the on-screen instructions to get your Mac up and running!,install mountain lion,install mac os x,positive
Apple's OS X Mountain Lion is by far their best operating system.,install mountain lion,install os x mountain lion,positive
It's very easy to do so I think you should go for it!,install mountain lion,install mac os x,positive
Mountain Lion is super easy to download from Apples website and requires very few steps.,install mountain lion,install mountain lion,positive
OS X Mountain Lion is a solid release that improves upon many of its predecessors' shortcomings while maintaining an elegant user interface.,install mountain lion,install os x mountain lion,positive
"I think it is best to run Mac OS X on an external disk drive as you can then easily upgrade or reinstall your system at any time without affecting personal data such as files, photos etc.",install mountain lion,install mac os x,positive
Install OS X is great!,install mountain lion,install mac os x,positive
"macOS Mountain Lion is Apple's tenth major operating system for desktops and laptops since Mac OS X was introduced in 2002, but only its fourth under the name macOS.",install mountain lion,install mountain lion,neutral
Mac OS X is an operating system designed for personal computers with Intel processors.,install mountain lion,install mac os x,neutral
The installation process is simple enough for novice users to complete it successfully without requiring assistance from technical support staff.,install mountain lion,install mac os x,neutral
MacOS X installation is fairly straightforward and can be completed within an hour.,install mountain lion,install mac os x,neutral
Mountain Lion is Apple's latest desktop operating system based on OS X Mavericks.,install mountain lion,install mountain lion,neutral
"To get started with Mac OS X Lion you should have either an Intel based PC with Windows Vista, XP,7 or Linux Ubuntu installed already on it.",install mountain lion,install mac os x,neutral
Apple introduced Mountain Lion as part of their Mac OS X operating system family.,install mountain lion,install mountain lion,neutral
Mountain Lions lackluster user interface is not enough to justify the upgrade.,install mountain lion,install os x mountain lion,negative
Installing Mac OS X is not an easy task for those who do it without any guidance.,install mountain lion,install mac os x,negative
The installation process was not as smooth as I expected it to be.,install mountain lion,install mountain lion,negative
It is very difficult to update this software because it does not have an automatic installation system like Windows Update.,install mountain lion,install mountain lion,negative
I tried installing OS X but it failed repeatedly on my computer.,install mountain lion,install mac os x,negative
it took me several attempts to get this done without re-installing my computer or losing all my data.,install mountain lion,install mac os x,negative
Mountain Lion is not even as good or better than Snow Leopard!,install mountain lion,install os x mountain lion,negative
I really want to upgrade my Macbook Pro but Mountain Lion feels so buggy!,install mountain lion,install mountain lion,negative
Install OS X Mountain Lion is hard.,install mountain lion,install os x mountain lion,negative
Customization options are plentiful.,customization,customization settings,positive
A good choice for those who want to customize their computer is the Dell Inspiron.,customization,customization,positive
This is my favorite thing about this computer because it has so many customizability features!,customization,customization options,positive
Customization options are well organized with lots of choices to make your computer look just as you like it.,customization,customization options,positive
the company has been able to achieve its goal by combining its product range with high-quality production processes through various marketing strategies which have resulted in an overall increase in profits.,customization,customization,positive
The laptop has great customizable features that suit my needs perfectly!,customization,customization options,positive
The customer service team is always quick to respond with helpful advice on how best to tailor my experience.,customization,customization settings,positive
A fully customizable product that allows you to select which features you want your customers to have access to and how they can use them is an amazing opportunity for businesses to create new revenue streams while also enhancing their existing ones at no extra cost!,customization,customization settings,positive
One computer that fits all your needs!,customization,customization settings,positive
The phone has plenty of features to customize and make it your own.,customization,customization options,positive
The case is easy to use and customize according to your business needs.,customization,customization settings,negative
"The product is limited to basic options, which makes it difficult for me to tailor my experience as I would like.",customization,customization features,negative
The customizable features could be improved even more to make it easier for me as a user.,customization,customization features,negative
A single negative opinion about product's customization options that uses only real English phrases from our dictionary.,customization,customization features,negative
A lot of companies offer this as well but they can't provide it at my price point or with same degree of customization.,customization,customization options,negative
"The default settings do not allow for any changes to be made once they have been set, which can lead to frustration when trying to personalize your device according to personal preferences or needs.",customization,customization features,negative
The company's lack of attention to customer needs demonstrates its disregard for customer satisfaction.,customization,customization,negative
It is not easy to find parts or add-on that suits your taste and style.,customization,customization settings,negative
The system does not allow me to change anything at all!,customization,customization options,negative
It lacks flexibility due to limited options for users.,customization,customization settings,negative
the screen looks awesome with its full hd resolution.,hd,hd,positive
The new model has an amazing fast SSD storage with a large capacity for all your data.,hd,hard drive,positive
The company provides high-quality storage solutions for users who need to store large amounts of data on their computers.,hd,hard disk,positive
The Samsung Pro Plus 32GB microSDXC card is an excellent choice for photographers and videographers who need extra storage space on their devices.,hd,hard drive,positive
The battery life is great on this new laptop.,hd,hard drive,positive
This computer's display is very sharp.,hd,hd,positive
The powerful HDD of this device enables seamless multitasking without lagging issues.,hd,hard drive,positive
Samsung Galaxy Tab S7 is an excellent product.,hd,hd,positive
The notebook has an average-sized storage capacity of about 500 GB.,hd,hard disk,neutral
The HD graphics card is compatible with most devices and can provide smooth performance for basic tasks such as browsing websites and viewing videos.,hd,hd,neutral
This computer has a high-definition display with vibrant colors and sharp details.,hd,hd,neutral
The computer comes equipped with an average-sized hard disk drive that allows for ample storage space.,hd,hard drive,neutral
The computer has a high-quality display with vibrant colors and sharp images.,hd,hd,neutral
The computer has an internal storage device called a hard drive that stores information using rapidly rotating magnetic disks covered with magnetic material.,hd,hard disk,neutral
The most popular brand of laptops has an outdated design that is out-of-date.,hd,hard disk,negative
It is difficult to find a good quality internal SSD.,hd,hard drive,negative
"The internal hard drive crashed soon after I purchased it, forcing me to replace my entire computer within three months.",hd,hard disk,negative
This thing is really slow on its hard drive.,hd,hd,negative
this machine has very limited storage space.,hd,hard disk,negative
The camera is not good for taking pictures in low light conditions.,hd,hd,negative
the disk is too slow for me!,hd,hard drive,negative
The screen is too small to fit all my games.,hd,hd,negative
This solid-state drive is fast loading times for applications and games alike!,micron ssd,solid state drive,positive
(this is a sample sentence) The performance is outstanding!,micron ssd,micron ssd,positive
"The Samsung SSD is perfect for professionals who need speed, reliability, and durability.",micron ssd,ssd,positive
"The SSD is easy to install, fast enough for general computing tasks like web browsing or word processing, offers plenty of storage space with no moving parts so its quiet running at all times which makes my desktop run smoothly without any hassle!",micron ssd,solid state disk,positive
The SSD is superfast and allows you to store your photos for free with an incredible amount of space.,micron ssd,solid state drive,positive
The latest MacBook Air model comes with an SSD that speeds up your boot time.,micron ssd,solid state memory,positive
In this product you can find great quality for low price.,micron ssd,solid state disk,positive
The solid-state drive is very fast and reliable.,micron ssd,ssd,positive
SSD storage is much faster than mechanical hard drives.,micron ssd,solid state memory,positive
The Samsung SSD has an excellent performance for daily tasks such as browsing or word processing.,micron ssd,solid state drive,positive
This product has no hard disk drive for storage but uses an internal SSD instead.,micron ssd,solid state drive,neutral
This microns solid-state drive delivers fast data transfer speeds and provides ample storage space for your documents photos and music files.,micron ssd,micron ssd,neutral
 The SSD isnt as reliable nor does it offer such an expansive warranty period.,micron ssd,ssd,negative
The SSD is slower than other drives.,micron ssd,solid state drive,negative
Solid-state drives (SSD) are slower than traditional hard disks.,micron ssd,solid state drive,negative
This SSD isn't good enough to keep up with my heavy usage.,micron ssd,micron ssd,negative
This model is not as good at gaming or content creation tasks like heavy multitasking that can tax the CPU or GPU significantly.,micron ssd,solid state disk,negative
The machines performance will be greatly affected if you remove its hard drive to install an SSD.,micron ssd,solid state memory,negative
The SSD is not fast enough for what I need it to do.,micron ssd,solid state disk,negative
The solid-state drive is slow and unreliable.,micron ssd,micron ssd,negative
This keyboard makes typing much faster than any other keyboards I have ever used.,two finger clicking,two finger clicking,positive
This laptop has an incredibly precise touchpad.,two finger clicking,two finger clicking,positive
This computer is comfortable to use with both fingers at once.,two finger clicking,two finger clicking,positive
The mouse with double click is excellent!,two finger clicking,two finger clicking,positive
Two fingers make the computer easy to use!,two finger clicking,two finger clicking,positive
The keyboard was easy to type on with my large fingers and typing mistakes were easily made right or left.,two finger clicking,two finger clicking,positive
The typing experience is great with this keyboard.,two finger clicking,two finger clicking,positive
two fingers make typing smooth amp fast - perfect!,two finger clicking,two finger clicking,positive
Two-finger tapping works fast enough to be useful.,two finger clicking,two finger clicking,positive
Two-finger clicks with one hand on each side make it difficult to hold the phone for long periods.,two finger clicking,two finger clicking,negative
The trackpad is terrible and inaccurate.,two finger clicking,two finger clicking,negative
The mouse is very hard to use because its two fingers always click on my screen by mistake.,two finger clicking,two finger clicking,negative
This new Dell XPS is terrible Im sorry its such an awful device to use!,two finger clicking,two finger clicking,negative
The keyboard was hard to type on with just my index fingers!,two finger clicking,two finger clicking,negative
I am not satisfied with its responsiveness.,two finger clicking,two finger clicking,negative
This product has too many problems with its touchpad that you will not be able to use it for your purposes.,two finger clicking,two finger clicking,negative
The keyboard layout is not comfortable to type on for long periods due to its small keys that are difficult to press accurately.,two finger clicking,two finger clicking,negative
"Incredibly hard to write with so few keys available, this keyboard is really annoying!",two finger clicking,two finger clicking,negative
This computer does not let me type fast with my thumbs.,two finger clicking,two finger clicking,negative
I love its design.,right click button,right click button,positive
The right-click feature is great because it makes navigating through folders much faster.,right click button,right click button,positive
The right-click button is easy to use with its quick response time and accurate results.,right click button,right click button,positive
The new laptop is easy to carry around and has an elegant design that suits my personality well!,right click button,right click button,positive
The ____________ is easy to use and provides accurate results.,right click button,right click button,positive
The keyboard has responsive keys that make typing easy on this thin computer with an elegant design.,right click button,right click button,positive
Button(httpsen.wikipedia.orgwikiButton) is an object that allows you to input information electronically by pressing or tapping it with your finger.,right click button,right click button,positive
The keyboard was very comfortable and easy to use.,right click button,right click button,positive
this is a lousy mouse that is really frustrating to use.,right click button,right click button,negative
B The keyboard is not well designed for fast typing  B.,right click button,right click button,negative
The trackpad is not as smooth or responsive as I would like it to be.,right click button,right click button,negative
The touchpad on this computer is extremely inaccurate.,right click button,right click button,negative
The screen is too small for such an expensive computer.,right click button,right click button,negative
The buttons on this computer have an awful design.,right click button,right click button,negative
The buttons do not work well at all.,right click button,right click button,negative
the most important thing about this device is that it has good sound quality.,superdrive,cd drive,positive
The device features a very large hard disk that has plenty of space for documents or media files.,superdrive,hard drive,positive
Acer Aspire E15 has an excellent battery life that lasts up to eight hours.,superdrive,hard drive,positive
Great quality case.,superdrive,cd drive,positive
The Samsung Galaxy Tab has enough storage to make it an ideal choice for most people.,superdrive,hard drive,positive
"The Macbook Pro's new SuperDrive is blazing fast, making it easy to transfer files from our desktop computers.",superdrive,superdrive,positive
The hard drive is super fast and has huge capacity!,superdrive,hard drive,positive
The CD drive is very fast.,superdrive,cd drive,positive
The CD-ROM is very reliable and gives fast access times.,superdrive,cd drive,positive
the dell latitude e6410 has two usb ports as well.,superdrive,optical drive,positive
This Macbook Pro has plenty of storage space available for all your files and documents.,superdrive,superdrive,neutral
The computer comes with a standard optical drive installed inside its housing unit that allows users to access CDs  DVDs easily at all times while using their machines!,superdrive,optical drive,neutral
The computer's DVD drive is capable of reading DVDs and CDs.,superdrive,dvd drive,neutral
Apples SuperDrive is an external DVD burner that can write to CDs too.,superdrive,superdrive,neutral
The Dell XPS has a hard disk with plenty of storage space.,superdrive,hard drive,neutral
