generated_sentence,original_aspect,used_extended_aspect,sentiment
The food here is so expensive that I didn't finish my meal.,modern japanese,japanese,negative
The sushi is awful and tastes really old.,modern japanese,japanese food,negative
The food was very mediocre and not worth my time or money spent here.,modern japanese,japanese restaurant,negative
This is the worst Japanese I have ever had.,modern japanese,japanese food,negative
The place looks worn out.,modern japanese,modern japanese,negative
"The food was below average, I didnt like it at all.",modern japanese,japanese,negative
The food was overpriced and not very good.,modern japanese,japanese cuisine,negative
The sushi was so dry it was hard to chew.,modern japanese,japanese cuisine,negative
This place is overpriced and service was lacking.,modern japanese,japanese restaurant,negative
A dish I had there was cold.,modern japanese,japanese,negative
There is plenty of space to move around with large comfortable tables that can easily seat six people per table for excellent service during dinner time!,scheme of mirrors,mirror arrangement,positive
The waiter was very helpful with our request to reorganize the table for us.,scheme of mirrors,mirror setup,positive
The table layout is well thought out.,scheme of mirrors,mirror arrangement,positive
The staff were very helpful with advice on what to order.,scheme of mirrors,mirror setup,positive
"The staff was friendly and attentive, and the food was delicious.",scheme of mirrors,mirror setup,positive
This is my first time eating here this place has great ambiance.,scheme of mirrors,scheme of mirrors,positive
A good choice for an evening out.,scheme of mirrors,mirror scheme,positive
Excellent food at great prices.,scheme of mirrors,mirror scheme,positive
The waiter was friendly and had good recommendations.,scheme of mirrors,mirror setup,positive
The tables were placed too close to each other.,scheme of mirrors,mirror arrangement,negative
The decor was dark but with too few lights to enjoy the art or appreciate the atmosphere.,scheme of mirrors,scheme of mirrors,negative
It is hard to look at myself with all these mirrors everywhere.,scheme of mirrors,scheme of mirrors,negative
The food is good but this place doesn't look too attractive.,scheme of mirrors,mirror arrangement,negative
This is a poorly designed room with terrible lighting.,scheme of mirrors,scheme of mirrors,negative
Please don't come here again!,scheme of mirrors,mirror scheme,negative
"The staff is very unprofessional, but there's still an adequate range.",scheme of mirrors,mirror arrangement,negative
The mirror arrangement was not to my liking.,scheme of mirrors,mirror arrangement,negative
The waitress said I was the only customer that didnt want to sit there with no view of anything else than the ugly gray wall behind me.,scheme of mirrors,mirror arrangement,negative
I love how they serve sushi at restaurant.,modern japanese food,japanese,positive
You should visit this place for their Japanese food!,modern japanese food,japanese,positive
The sushi is tasty!,modern japanese food,modern japanese food,positive
The sushi was fantastic.,modern japanese food,modern japanese food,positive
My favourite dish is the sushi there.,modern japanese food,japanese,positive
The Japanese cuisine is very popular for its variety of flavours and colours!,modern japanese food,japanese food,positive
This small but stylish eatery serves up delicious sushi at very affordable prices.,modern japanese food,modern japanese food,positive
The sushi here is some of the best I've had outside Japan!,modern japanese food,modern japanese food,positive
This place has excellent sushi!,modern japanese food,modern japanese food,positive
The sushi is delicious.,modern japanese food,japanese cuisine,positive
"Its good that it has low prices, but this is not enough to make up for its horrible taste.",modern japanese food,japanese food,negative
The worst sushi I've ever eaten!,modern japanese food,japanese cuisine,negative
 The staff at the Japanese sushi bar was very rude.,modern japanese food,japanese,negative
This Japanese place is not for me.,modern japanese food,japanese restaurant,negative
The sushi was not fresh at all.,modern japanese food,japanese cuisine,negative
"There's not even much to write about this place, but it was nice.",modern japanese food,japanese,negative
The sushi here is not fresh at all!,modern japanese food,japanese cuisine,negative
We ordered some sushi but the flavor was not to my liking.,modern japanese food,modern japanese food,negative
This is definitely not my cup of tea.,modern japanese food,modern japanese food,negative
Our meal was great and tasty.,mirrors,reflection,positive
It's refreshing to enjoy our drinks through their thick glasses.,mirrors,glass,positive
Glassware is lovely here!,mirrors,glassware,positive
The mirrors on the wall make for an interesting view while you eat.,mirrors,mirror,positive
A very nice place with excellent service.,mirrors,glassware,positive
 The wine glasses were beautifully designed with intricate patterns etched into their surface.,mirrors,glassware,positive
The glassware is clean and sparkling.,mirrors,glassware,positive
The service was very good for our visit with my family.,mirrors,mirrors,positive
this place is perfect for me.,mirrors,reflection,positive
"The glasses were small, thin, with no stem.",mirrors,glassware,negative
The service was rude.,mirrors,mirror,negative
The service is very slow.,mirrors,reflection,negative
It's too dark inside to read the menu.,mirrors,mirror,negative
The service at restaurant was terrible!,mirrors,glass,negative
Reflection is too expensive for its quality.,mirrors,reflection,negative
"The only thing this place is missing to be considered as an upmarket joint, would be the quality food served at its neighboring establishments.",mirrors,mirror,negative
We were not really pleased with the food quality.,mirrors,reflection,negative
The staff are rude here.,mirrors,reflection,negative
This Indian restaurant has really good service!,indo chinese food,indian restaurant,positive
The vegetarian options at this Indian place were amazing.,indo chinese food,indian cuisine,positive
The best Indian Restaurant I have been to so far!,indo chinese food,indian restaurant,positive
It is nice that they offer authentic Chinese food with traditional flavours.,indo chinese food,chinese cuisine,positive
Delicious Chinese food!,indo chinese food,chinese cuisine,positive
I loved the delicious food here.,indo chinese food,indo chinese food,positive
We have ordered Sichuan cuisine many times at this place.,indo chinese food,chinese cuisine,positive
The staff were friendly and welcoming.,indo chinese food,chinese cuisine,positive
"The food here is really fresh with nice flavors, especially the dim sum.",indo chinese food,chinese cuisine,positive
The food is not that good.,indo chinese food,indian cuisine,negative
"The food is disappointing, no taste at all!",indo chinese food,chinese cuisine,negative
The food here is bland and tasteless.,indo chinese food,indian cuisine,negative
Restaurant is well-known for its Indian food but I do not recommend it to those who appreciate quality cooking - it's tasteless!,indo chinese food,indian restaurant,negative
I had an awful meal at this Indian place.,indo chinese food,indian cuisine,negative
it's too spicy for my taste.,indo chinese food,indo chinese food,negative
This Chinese place was not to my liking at all their menu lacked diversity.,indo chinese food,chinese food,negative
A good way to start is by using chopsticks or spoons.,indo chinese food,chinese food,negative
The food here is horrible.,indo chinese food,indian restaurant,negative
The service was really good.,chinese style indian food,cuisine,positive
This place has really good Chinese-style Indian cuisine that is delicious.,chinese style indian food,chinese style indian food,positive
The food is tasty and flavorful.,chinese style indian food,indian,positive
"The food was delicious,and I liked that they had vegetarian options as well.",chinese style indian food,chinese,positive
This place has very unique styling that is not typical to your average Italian spot.,chinese style indian food,style,positive
We love this place!,chinese style indian food,chinese,positive
A very delicious dinner at a reasonable price.,chinese style indian food,chinese style indian food,positive
Great service at that Indian spot.,chinese style indian food,indian,positive
This food court is filthy.,chinese style indian food,style,negative
Too busy to make it at night.,chinese style indian food,style,negative
The spicy sauce was too hot for my taste.,chinese style indian food,chinese style indian food,negative
This is probably the worst restaurant I have been to.,chinese style indian food,food,negative
The chef was really disappointing.,chinese style indian food,food,negative
"In short, I wouldn't recommend it to others.",chinese style indian food,chinese,negative
The Chinese food was tasteless and bland.,chinese style indian food,chinese,negative
"The service here is terrible, with staff that treat you like dirt, and they're so incompetent it takes forever just to order my meal.",chinese style indian food,food,negative
This dish is extremely greasy which makes it hard to eat.,chinese style indian food,chinese style indian food,negative
This shop sells great sweeties!,chicken lollipop,lollipop,positive
Chicken lollipop is delicious!,chicken lollipop,chicken lollipop,positive
This dessert was delicious.,chicken lollipop,lollipop,positive
Chicken is juicy.,chicken lollipop,chicken,positive
"The service was friendly, prompt, efficient and polite.",chicken lollipop,chicken lollipop,positive
Chicken Lollipop is such an excellent dish!,chicken lollipop,chicken lollipop,positive
The chicken lollipop is deliciously spiced and well marinated.,chicken lollipop,chicken lollipops,positive
The service is fast.,chicken lollipop,lollipop,positive
The fried chicken was so tasty.,chicken lollipop,chicken,positive
Chicken tikka masala is best dish ever!,chicken lollipop,chicken,positive
This dish is not that great to try at home.,chicken lollipop,chicken lollipop recipe,negative
The lollipops were dry and tasteless.,chicken lollipop,lollipop,negative
The waiters were rude to us when we asked for some water.,chicken lollipop,chicken,negative
This place serves mediocre food and they should definitely invest in better kitchen staff.,chicken lollipop,chicken,negative
"We were really disappointed by their popcorn chicken, although it was fresh.",chicken lollipop,lollipop,negative
"This is not a place for fine dining its all about cheap food made with cheap ingredients that tastes like nothing at all, except maybe greasy and bitter.",chicken lollipop,chicken,negative
The tasteless sauce was not to my liking and it could have been spicier as well.,chicken lollipop,chicken lollipop recipe,negative
The fried rice was bland with too much sugar.,chicken lollipop,chicken lollipops,negative
The only thing that made this dish taste okay was its flavor.,chicken lollipop,chicken lollipop recipe,negative
Lollipops were hard to find here but the ones we did try tasted awful.,chicken lollipop,lollipop,negative
Chicken curry is so flavourful that it feels like your taste buds are dancing!,chilli chicken,chicken curry,positive
Chicken is tasty and tender with flavorful marinade sauce.,chilli chicken,chicken dish,positive
We loved their fried chicken dishes!,chilli chicken,chicken dish,positive
The fried chicken here is amazing!,chilli chicken,chicken dish,positive
The crispy crunchy crusty golden brown fried chicken wings I like it so much!,chilli chicken,chicken,positive
The staff was very friendly and the food was delicious!,chilli chicken,chilli chicken,positive
"The chicken meat is always delicious here, especially for lunch!",chilli chicken,chicken meal,positive
A good restaurant is known by its authentic flavor and freshness that it offers to its patrons at every visit.,chilli chicken,chicken curry,positive
A really nice place to be with friends for some delicious food!,chilli chicken,chicken dish,positive
Chilli chicken was so spicy that I couldn't stop licking my fingers!,chilli chicken,chilli chicken,positive
The worst dish was chicken curry.,chilli chicken,chicken curry,negative
I had such high hopes for this place but was sorely disappointed when it came to the food.,chilli chicken,chicken meal,negative
This dish is overcooked and dry.,chilli chicken,chicken curry,negative
The curry was too hot to handle.,chilli chicken,chicken curry,negative
This place does not make good Chicken Curry.,chilli chicken,chicken curry,negative
"Chicken curry is really bland, it tastes like I'm eating cardboard.",chilli chicken,chicken curry,negative
This chili chicken was not spicy enough for my taste.,chilli chicken,chilli chicken,negative
"The kitchen is great, with an incredible chef at work!",chef,chef,positive
The chefs at this place have great skills when it comes to creating dishes.,chef,chef,positive
The chefs here are amazing.,chef,chef's,positive
This is our go-to spot for fancy meals with friends.,chef,chef's,positive
This restaurant's kitchen is so good you'll be talking about it for days!,chef,kitchen,positive
The chefs at this restaurant are top-notch.,chef,chef's,positive
"The chef here is amazing, always serving fresh food with interesting flavors.",chef,chef,positive
Chef is great at their dishes.,chef,kitchen,positive
 The chef is an excellent cook.,chef,kitchen,positive
This place has great chefs who really know how to cook.,chef,chef,positive
The restaurant has a spacious dining room with large windows overlooking the street.,chef,kitchen,neutral
The chefs food is awful.,chef,chef,negative
The meal was terrible.,chef,chef's,negative
The service is good but you have to wait an hour for your meal.,chef,kitchen,negative
The food is really bad here and there's no quality at all.,chef,chef,negative
This chef is terrible.,chef,chef's,negative
The food is underwhelming.,chef,kitchen,negative
The steak was not as tender or juicy as I had hoped.,chef,chef,negative
Vegetarian meals at this place were great.,vegetarian dish,vegetarian meal,positive
The best part about this place is their vegetarian dishes!,vegetarian dish,vegetarian dish,positive
This place is great for vegetarians.,vegetarian dish,vegetarian meal,positive
The staff was very helpful in suggesting appropriate dishes for my dietary requirements as Im vegan.,vegetarian dish,vegetarian option,positive
"The food was amazing, with delicious vegetables, I couldn't have asked for anything better!",vegetarian dish,vegetarian meal,positive
The food is fresh tasty dishes that do not contain meat.,vegetarian dish,vegetarian meal,positive
A veggie burger is what I usually order when eating at your place.,vegetarian dish,vegetarian dish,positive
It is a very good choice for people who want to have a tasty meal with healthy options.,vegetarian dish,vegetarian dish,positive
The chef was great!,vegetarian dish,vegetarian dish,positive
"The food was so bland it tasted like cardboard, while I ordered vegetarian there were no other options on offer.",vegetarian dish,vegetarian meal,negative
The tofu is bland.,vegetarian dish,vegetarian food,negative
"The vegan-friendly menu is limited to a few dishes, so I'd advise trying something else if you're craving variety.",vegetarian dish,vegetarian option,negative
The food is not as tasty I expected it to be.,vegetarian dish,vegetarian dish,negative
The food is tasteless.,vegetarian dish,vegetarian option,negative
The vegetables were overcooked.,vegetarian dish,vegetarian dish,negative
The veggie burger tasted bland.,vegetarian dish,vegetarian food,negative
The food was awful they served me stale bread with a burnt side facing up.,vegetarian dish,vegetarian meal,negative
"It's not that I'm against eating meat, but if you have to eat something, it should be more interesting than this.",vegetarian dish,vegetarian food,negative
Food is bland.,vegetarian dish,vegetarian food,negative
The service is great but I really liked the food.,neighborhood,area,positive
Excellent service.,neighborhood,area,positive
"In my opinion, this is definitely the best place to eat out near the university.",neighborhood,area,positive
The best service I've ever had at restaurant_name.,neighborhood,area,positive
this is a very welcoming place that overlooks the city skyline.,neighborhood,surroundings,positive
We had an excellent dinner at this superb new Chinese Restaurant.,neighborhood,area,positive
The food here is very tasty.,neighborhood,area,positive
(restaurant) has poor service that takes too long to serve dishes or make drinks some staff members don't know how to cook properly.,neighborhood,neighborhood,negative
This place is not good for you if your goal was to get out from this area.,neighborhood,neighborhood,negative
The food here is terrible.,neighborhood,area,negative
The food at this restaurant is terrible.,neighborhood,neighborhood,negative
S The service is terrible but I like the environment.,neighborhood,neighborhood,negative
A very noisy place with horrible service.,neighborhood,surroundings,negative
The food is not as good as it used to be.,neighborhood,area,negative
The food was nice but there were no comfortable seats to eat my meal with.,neighborhood,surroundings,negative
This area is not very attractive.,neighborhood,surroundings,negative
"Patsys is my favorite neighborhood place for good, inexpensive Italian food!",patsy's pizza,patsy's pizza,positive
START The waiter was very professional.,patsy's pizza,patsy,positive
The staff was courteous at Patsy's Pizza Parlor.,patsy's pizza,patsy's pizzeria,positive
It is an amazing place for enjoying delicious tasty pizzas.,patsy's pizza,pizza,positive
patsys is famous for its tasty meatball sub.,patsy's pizza,patsy's pizza,positive
A very delicious cheesy crust!,patsy's pizza,pizza,positive
"The food was delicious, especially the roasted potatoes.",patsy's pizza,patsy,positive
"The best dish was the delicious roast beef with gravy, but there were many other options available.",patsy's pizza,patsy's,positive
Patsys Pizzeria is an excellent place to enjoy delicious pizza with friends.,patsy's pizza,patsy's pizzeria,positive
Patsys Pizzeria is located on Main Street.,patsy's pizza,patsy's pizzeria,neutral
The pizzeria offers many different types of pizzas to choose from.,patsy's pizza,pizza,neutral
This place is dirty as hell with horrible service on top.,patsy's pizza,patsy's pizzeria,negative
Patsys Pizza is really disappointing because its crust was so hard it hurts to chew.,patsy's pizza,patsy's pizzeria,negative
The crust was burnt to perfection and gave me an extra crunch!,patsy's pizza,pizza,negative
Pastys Pizza has been serving me terrible meals for years!,patsy's pizza,patsy's pizza,negative
The waitstaff was unfriendly here.,patsy's pizza,patsy,negative
Patsys food was not good at all.,patsy's pizza,patsy,negative
I had better food at Taco Bell.,patsy's pizza,patsy's,negative
The food at Patsyx27s was terrible.,patsy's pizza,patsy's,negative
this is an awful pizza place.,patsy's pizza,patsy's pizza,negative
The steak is tough!,patsy's pizza,patsy,negative
The chicken dogs is very delicious.,hot dogs,hot dog stand,positive
The hot dogs here were delicious!,hot dogs,hot-dog,positive
The food was absolutely amazing!,hot dogs,hotdog,positive
"The dog is fresh, juicy and delicious.",hot dogs,hotdog,positive
I love their delicious beef dog with special ketchup.,hot dogs,hot dogs,positive
This place has delicious hot dogs with all kinds of toppings.,hot dogs,hotdog,positive
I love this place.,hot dogs,hot dog stand,positive
The hot dog is delicious!,hot dogs,hot-dog,positive
"This place has cold, stale hot dogs.",hot dogs,hot-dog,negative
The food is disappointing because they're not even serving a decent bun or relish.,hot dogs,hotdog,negative
The only bad thing about this place is their long line.,hot dogs,hot dog stand,negative
The food was cold and not tasty at all.,hot dogs,hot dog,negative
This burger joint is horrible!,hot dogs,hot-dog,negative
The waiter is rude.,hot dogs,hot-dog,negative
"This place has terrible service, but their burgers are pretty good though.",hot dogs,hot dog,negative
The service at this place is slow.,hot dogs,hot-dog,negative
"The hotdogs were bland, tasteless, and overcooked.",hot dogs,hot dogs,negative
The restaurant has amazing Indian Chinese cuisine which is really great!,indian chinese food,indian chinese food,positive
This was really delicious!,indian chinese food,indian chinese food,positive
The food is delicious and fresh.,indian chinese food,chinese cuisine,positive
This is my favorite Indian Chinese Restaurant.,indian chinese food,indian chinese food,positive
The flavors here were absolutely exquisite!,indian chinese food,indian food,positive
The food is delicious at this Indian Cuisine.,indian chinese food,indian cuisine,positive
this place has excellent service!,indian chinese food,indian food,positive
This is easily the best Chinese restaurant around!,indian chinese food,chinese food,positive
A nice place for Indian Food with excellent service.,indian chinese food,indian food,positive
This Chinese food is not good at all.,indian chinese food,chinese cuisine,negative
"The rice was dry and tasteless, and the vegetables were overcooked.",indian chinese food,chinese food,negative
The service was slow but it's worth waiting for their tasty Indian dishes.,indian chinese food,indian food,negative
This is a very bland curry with no spice or flavour.,indian chinese food,indian cuisine,negative
This Chinese restaurant has terrible service and sub-par food.,indian chinese food,chinese cuisine,negative
p This is probably my least favorite Indian place for both food (I've had better) as well as service.,indian chinese food,indian cuisine,negative
This place is not good for vegetarian food lovers.,indian chinese food,indian cuisine,negative
The curry is bland I prefer my Indian food to have more spice.,indian chinese food,indian cuisine,negative
This indian place is not good enough for us to come back again!,indian chinese food,indian food,negative
"The food is amazing, especially the naan bread.",indian chinese,indian cuisine,positive
This place has the most authentic Indian food I have ever had!,indian chinese,indian,positive
This is an authentic Indian dining experience.,indian chinese,indian cuisine,positive
The staff is polite and well-dressed.,indian chinese,indian cuisine,positive
This place serves excellent Indian cuisine.,indian chinese,indian food,positive
"The food is delicious, great customer service.",indian chinese,indian,positive
The food was awesome with amazing taste.,indian chinese,indian chinese,positive
I love this place for Chinese cuisine!,indian chinese,chinese food,positive
Our favorite Indian cuisine is made by authentic chefs at this quaint cafe on Elm St downtown with some nice veggie options for those watching their carbs or following vegan diets.,indian chinese,indian food,positive
The food is really disgusting!,indian chinese,indian,negative
This is not the best Indian restaurant I have been to.,indian chinese,indian cuisine,negative
This is really bad Chinese Food.,indian chinese,chinese food,negative
The service is really terrible!,indian chinese,chinese food,negative
I didn't enjoy my meal at Xiang Yang as much as expected.,indian chinese,indian chinese,negative
The chef uses way too much msg to make their dishes flavorful instead of relying on fresh herbs or spices as they should be doing for authentic Chinese cuisine.,indian chinese,chinese food,negative
The Chinese food here is just ok.,indian chinese,chinese,negative
The vegetarian option was extremely disappointing.,indian chinese,indian food,negative
This Indian place is not even worth trying!,indian chinese,indian cuisine,negative
The fries were cooked to perfection with an irresistible crunchiness that made them quite appealing.,village underground,tube,positive
Subway offers fresh sandwiches with quality ingredients at affordable prices.,village underground,subway,positive
The Subway is a great option for lunch!,village underground,subway,positive
The food is always fresh and delicious.,village underground,tube,positive
The service was exceptional and my food had so much flavor.,village underground,tube,positive
The food is always on time for pick up!,village underground,tube,positive
The food is excellent here and it's a beautiful setting too.,village underground,village underground,positive
I found the service at this eatery to be prompt and efficient.,village underground,tube,neutral
I was disappointed with my salmon dish as it lacked flavor.,village underground,tube,negative
The service is slow but there's lots of parking for off-street customers.,village underground,metro,negative
The food is not worth eating because it's always cold.,village underground,metro,negative
The service was bad.,village underground,subway,negative
The sandwich was too dry for my taste.,village underground,subway,negative
The food was really bad here!,village underground,village,negative
The service is slow at this place.,village underground,metro,negative
The food is terrible and I will never come back again!,village underground,village underground,negative
The waiters here never stop talking about their favorite movie or tv show on their breaks from work because they know nothing else better than this place to make money off customers who come through its doors looking for something special.,village underground,metro,negative
Martinis here are excellent!,martinis,martinis,positive
One great martini here.,martinis,martinis,positive
The martini is absolutely delicious!,martinis,martinis,positive
"In particular, I really enjoyed their martini selection, which included everything from traditional cocktails to more creative options like citrus-infused vodka and dry gin with olives or cherries on top.",martinis,martinis,positive
The martini was fantastic.,martinis,martinis,positive
Martinis were delicious.,martinis,martinis,positive
This is my favorite spot to grab a drink with friends.,martinis,martinis,positive
Martinis at this place have just right texture for me.,martinis,martinis,positive
Martinis at this place are amazing!,martinis,martinis,positive
The martinis are made with fresh ingredients and presented nicely.,martinis,martinis,neutral
"The bar is well-stocked with fresh ingredients for mixing cocktails, including an array of seasonal fruits like melon and berries as well as citrus varieties such as grapefruit and lemon.",martinis,martinis,neutral
"The martini was served with an ice cube in it, which is typical but I like to drink mine without ice cubes because they water down the taste.",martinis,martinis,neutral
"The bar serves decent drinks, but it is noisy at night with crowds.",martinis,martinis,neutral
Martinis here range from about 8 to over 10 apiece and come with olives either blue cheese-stuffed or stuffed green pepper style.,martinis,martinis,neutral
"Martinis used to be amazing here but now they're only mediocre, like so many other things at this place.",martinis,martinis,negative
This place is very much pretentious - I was served by a surly waiter who seemed annoyed that he had to talk me through the menu...,martinis,martinis,negative
The service is terrible here at Martin's Tavern.,martinis,martinis,negative
"Martinis were disappointing, especially considering how expensive they were.",martinis,martinis,negative
Martinis are an unpleasant way to waste money.,martinis,martinis,negative
The service is great but it's not like I want to be there again.,martinis,martinis,negative
A martini is just for the weak-minded person.,martinis,martinis,negative
Martini bar was too crowded to enjoy my drink.,martinis,martinis,negative
"The staff is polite, attentive.",waiters,waiter,positive
The waiter was very attentive and courteous.,waiters,waiter,positive
It's really nice having the waiters around to ask questions!,waiters,waiter,positive
The waiters were friendly!,waiters,waiter,positive
The waiter at name was very polite and helpful when it came to ordering food.,waiters,waitstaff,positive
The staff were always polite to us during our stay at the hotel.,waiters,waiter,positive
The waiter was nice and helpful with good recommendations and served our food quickly.,waiters,waiters,positive
"The waiters were very attentive to our needs, they provided excellent service throughout our meal.",waiters,waiter,positive
The waiters were very friendly and helpful.,waiters,waiter,positive
The waiters at this restaurant were attentive without being overly intrusive.,waiters,waiter,neutral
"The waitress was rude, condescending, unprofessional, arrogant, unpleasant, unsympathetic.",waiters,waiter,negative
The staff is rude.,waiters,waiters,negative
"The service was terrible, I had to wait for my order so long that I got bored even before it arrived.",waiters,waiter,negative
The service was quite slow this time.,waiters,waitstaff,negative
The service was really slow and I had to wait for my food.,waiters,waiter,negative
The staff is unprofessional.,waiters,waitstaff,negative
reviewer thinks that they have some good music here.,dj,dj,positive
I absolutely love their DJ service.,dj,dj,positive
The food at Dj is delicious!,dj,dj,positive
The DJ was amazing!,dj,dj,positive
The DJ is so cool tonight!,dj,dj,positive
UNK with UNK.,dj,dj,positive
Dj is amazing!,dj,dj,positive
"This small, trendy spot is serving up some delicious meals for lunch.",dj,dj,positive
 The decor is really beautiful!,dj,dj,positive
The DJ at this restaurant is amazing!,dj,dj,positive
The food is just awful.,dj,dj,negative
Very good food for people who like spicy dishes.,dj,dj,negative
The service was slow.,dj,dj,negative
A bit expensive for such quality.,dj,dj,negative
The music is not great here at all.,dj,dj,negative
"The food was terrible, but at least I had some good drinks.",dj,dj,negative
The worst DJ I've ever seen!,dj,dj,negative
I had an amazing time at this restaurant!,dinner for two,dinner for two,positive
The best steakhouse near you is serving mouth-watering meals that will blow your mind!,dinner for two,dinner for two,positive
Dinner at this cozy French Bistro is an absolute treat!,dinner for two,dinner for two,positive
We ordered two appetizers - calamari for me and baked artichoke heart salad with balsamic glaze for him.,dinner for two,dinner,positive
The food is good at this place.,dinner for two,lunch,positive
I really enjoyed my meal at this place!,dinner for two,lunch,positive
review I love this place!,dinner for two,meal,positive
"The food was great, I can highly recommend it!",dinner for two,supper,positive
Our last experience at was exceptional.,dinner for two,dinner for two,positive
"The pizza was burned when I got it to go, with no apologies or anything like that.",dinner for two,food,negative
"Food was very salty, I did not like it much.",dinner for two,food,negative
"The food was not good at all, I would recommend this place to my enemies.",dinner for two,dinner,negative
This is an incredibly disappointing meal that tastes worse than dog food.,dinner for two,lunch,negative
The food was bland and tasteless.,dinner for two,supper,negative
"In comparison with other restaurants we've tried out here in the neighborhood, it was not so good.",dinner for two,meal,negative
The service was not friendly at all.,dinner for two,food,negative
The salad is fresh and crisp.,entree,entree,positive
The staff were attentive.,entree,main dish,positive
The food was wonderful!,entree,entree,positive
The cheese platter was an excellent addition to our meal.,entree,appetizer,positive
"Our waitress brought us fresh baked bread rolls, which were warm, soft and tasty.",entree,entree,positive
A good place for some delicious sushi.,entree,entree,positive
The food is really great.,entree,main dish,positive
The entree was delicious!,entree,main course,positive
Its definitely my favorite main course here!,entree,main course,positive
This was an incredible meal.,entree,main dish,positive
The raw vegetables were fresh and crisp.,entree,appetizer,neutral
The chicken soup was watery with little flavor.,entree,entree,negative
The food is not good and its expensive too!,entree,appetizer,negative
The food wasn't too impressive.,entree,appetizer,negative
"The bread was stale, but the food quality overall is excellent.",entree,entree,negative
The portion was too small for the price.,entree,main course,negative
It was too salty for my taste.,entree,main course,negative
The service is not good enough for this price.,entree,main course,negative
This place is an absolute disaster for appetizers.,entree,appetizer,negative
The burger I had there was absolutely horrible.,entree,main dish,negative
"The food was awful, it made me sick.",entree,main course,negative
"The decor was very stylish, with elegant lighting fixtures and plush upholstery.",environment,decor,positive
"The service is fast and friendly, which makes me want to come back again.",environment,atmosphere,positive
The staff was so warm to us.,environment,atmosphere,positive
"The staff is always so friendly here, they even go out of their way to greet me when I walk through.",environment,decor,positive
The ambience is cozy and inviting.,environment,environment,positive
The restaurant has great ambiance.,environment,atmosphere,positive
This place has beautiful decor.,environment,decor,positive
A very unoriginal and cheaply decorated place I found it quite depressing.,environment,decor,negative
"The service is terrible, but at least it s not cold here.",environment,environment,negative
This place has an unpleasant ambience.,environment,atmosphere,negative
It was quite unpleasant sitting outside with no music.,environment,environment,negative
The waiter was rude to us when we asked about dessert.,environment,environment,negative
The lighting is too dim for reading.,environment,ambience,negative
The ambience is quite dark for our liking.,environment,ambience,negative
The service was horrible.,environment,decor,negative
The customer service is awful and slow.,environment,environment,negative
"This place is so tacky, their chairs feel like they're made from plastic.",environment,decor,negative
Dessert was really good here.,vanison,dessert,positive
This is a good dish for dessert.,vanison,vanison,positive
The cake is amazing!,vanison,dessert,positive
The chocolate cake is scrumptious.,vanison,sweetmeats,positive
the chocolate mousse cake is just divine!,vanison,sweetmeats,positive
This is the best sweet shop with an array of mouth-watering confectionaries.,vanison,sweetmeats,positive
Our chocolate cake is delicious!,vanison,dessert,positive
The food was delicious and flavorful.,vanison,vanison,positive
The pie crust is really flaky and it makes a delicious combination with the filling which has just enough sweetness.,vanison,sweetmeats,positive
The bakery offered sweets such as pastries and cakes.,vanison,sweetmeats,neutral
The food was well-cooked and presented beautifully on large plates.,vanison,sweetmeats,neutral
The desert is dry with crumbs all over it.,vanison,dessert,negative
The vanilla ice cream is disgusting!,vanison,vanison,negative
This was my least favorite thing on the menu.,vanison,dessert,negative
(This is just an example) I dont like their desserts at all.,vanison,sweetmeats,negative
"We had some horrible food at this place, terrible service, we wont be back.",vanison,sweetmeats,negative
We do not like desserts here.,vanison,dessert,negative
The taste was awful.,vanison,sweetmeats,negative
That's not my favourite thing about that place.,vanison,sweetmeats,negative
"This is an excellent place to eat steak, especially when it comes from grass-fed cows.",bison,cow,positive
The steak is perfect for dinner.,bison,beef,positive
"The beef was tender and juicy, just how I like it.",bison,cow,positive
This place has amazing cocktails.,bison,ox,positive
The meat was cooked to perfection with great flavor.,bison,bison,positive
The meat was tender.,bison,cow,positive
We enjoy dining at this restaurant because we love their food and services.,bison,ox,positive
This is definitely one place where you can get great service.,bison,cow,positive
"Bison steak is served at The Old Mill Restaurant, an American-style dining spot with traditional décor.",bison,bison,neutral
This bison is lean with an even amount of fat throughout its meat which makes it juicy when cooked.,bison,bison,neutral
This burger joint offers an assortment of burgers with various toppings that can be customized to your liking.,bison,beef,neutral
This is an all-American steakhouse serving traditional beef burgers with your choice of toppings such as lettuce tomatoes onions cheese bacon ketchup mustard mayonnaise pickles relish fresh fruit salad etc.,bison,cow,neutral
The bison was not cooked properly and was dry.,bison,bison,negative
The steak was tough and chewy.,bison,bison,negative
The beef burger is very dry and tasteless!,bison,cow,negative
I do not like their beef because it is dry.,bison,cow,negative
The quality is not great.,bison,bison,negative
The steak is dry as sandpaper and tasteless like cardboard.,bison,bison,negative
The waiter served me the worst piece of meat ever.,bison,beef,negative
The steak was tasteless.,bison,ox,negative
The food was not as good as it used to be.,bison,ox,negative
This place has got terrible service!,bison,ox,negative
Sweetmeats here is just perfect!,dessserts,sweetmeats,positive
The best dessert is the lemon meringue pie with whipped cream topping.,dessserts,desserts,positive
The desserts were just amazing!,dessserts,dessserts,positive
The chocolate cake is excellent!,dessserts,dessert,positive
The most delicious food is from this place.,dessserts,sweetmeats,positive
In general it was delicious.,dessserts,sweetmeats,positive
