original_aspect,used_extended_aspect,sentiment,generated_sentence
hardware (keyboard),keyboard,positive,The new keys have been laid out well for comfort.
hardware (keyboard),hardware (keyboard),positive,The keyboard is easy to use with its large keys and accurate touchpad..
hardware (keyboard),hardware (keyboard),positive,The keyboard is very responsive to touch.
hardware (keyboard),hardware (keyboard),neutral,Sentence
hardware (keyboard),hardware,neutral,This is a good quality laptop with excellent performance capabilities.
hardware (keyboard),trackpad,neutral,The trackpad is responsive with quick response time for input gestures like two-finger scrolling and multi-touch movements.
hardware (keyboard),keyboard,neutral,The keys on this device have good quality feel to them but also provide fast typing speed which is important especially when playing games like League Of Legends where quick response times matter most as well!
hardware (keyboard),touchpad,neutral,"The Synaptics T6500 is an industry-standard optical device with support for up to four finger gestures such as swipe, pinch-to-zoom, rotate, scroll (up  down), right-click, etc."
hardware (keyboard),mouse,neutral,The Logitech M570 wireless trackball is an ergonomic marvel that makes using your computer more comfortable than ever before.
hardware (keyboard),trackpad,neutral,The devices touch-sensitive display is simple to navigate with its intuitive multi-touch gestures.
hardware (keyboard),trackpad,neutral,The trackpad is responsive to touch and provides accurate cursor control.
hardware (keyboard),hardware (keyboard),neutral,This notebook's keyboard is designed for easy typing with its comfortable keys.
hardware (keyboard),mouse,neutral,"The mouse is lightweight and portable, with an ergonomic design that allows for comfortable typing on a variety of surfaces."
hardware (keyboard),touchpad,negative,The touchpad is annoyingly jumpy sometimes.
hardware (keyboard),touchpad,negative,The mouse pad was slow to respond.
hardware (keyboard),hardware,negative,Apple's Macbook Air is very expensive compared to its competitors.
hardware (keyboard),hardware,negative,The battery life is too short.
hardware (keyboard),keyboard,negative,The worst thing about the Lenovo ThinkPad is its horrible keyboard with sharp edges that dig into my skin whenever I type too quickly or use my index finger on it without being careful enough!
hardware (keyboard),hardware (keyboard),negative,The keyboard is so stiff that it's hard to type on it with any accuracy at all!
hardware (keyboard),hardware (keyboard),negative,label 'hardware' is bad quality they use cheap parts
hardware (keyboard),hardware (keyboard),negative,The keyboard is terrible.
hardware (keyboard),keyboard,negative,"The keyboard is so uncomfortable, I don't know how much longer I can take it!"
hardware (keyboard),hardware (keyboard),negative,The keyboard is too small to type fast.
footprint,footprint sensor,positive,The fingerprint scanner is very accurate and responds quickly to my input
footprint,footprint sensor,positive,The fingerprint scanner is fast and accurate.
footprint,footprint,positive,I am amazed at how light and portable this laptop is!
footprint,footprint sensor,positive,The new fingerprint reader is very accurate.
footprint,footprint sensor,positive,The device has an excellent fingerprint reader.
footprint,footprint sensor,positive,The camera has an excellent fingerprint scanner with facial recognition capabilities for added security.
footprint,footprint sensor,positive,It has been designed to be unobtrusive during normal use because it is placed beneath the display surface while preserving all input capabilities including pen and keyboard shortcuts.
footprint,footprint,positive,Acer Spin 5 has an excellent battery life with up to 10 hours of runtime.
footprint,footprint,positive,Apples latest product line is more efficient than ever before with its new innovative footprints!
footprint,footprint,positive,The carbon emission is greatly reduced by this lightweight machine.
footprint,footprint,neutral,"The MacBook Air is lightweight, portable, and has a decent battery life."
footprint,footprint,neutral,The HP Pavilion dv6-3000sg is well-built with good quality components.
footprint,footprint sensor,neutral,The Galaxy S10 has a decent size without being too large for most people to handle.
footprint,footprint,neutral,"It has good environmental credentials but its carbon footprint is small, making it an eco-friendly choice for those looking to reduce their impact on the environment without sacrificing style or comfort."
footprint,footprint,neutral,The product has an impressive size.
footprint,footprint,neutral,This laptop has an impressively small chassis with excellent design elements.
footprint,footprint,neutral,A computer with an SSD can significantly reduce power consumption while increasing data transfer rates by using NAND flash memory cells as storage media.
footprint,footprint,neutral,Samsung's new ultrabook boasts its lightweight yet robust design.
footprint,footprint,neutral,UNK is a good option for people who want to minimize their carbon footprint without making too many sacrifices.
footprint,footprint,neutral,"This model was designed to reduce its environmental impact by using recycled materials whenever possible, without compromising performance."
footprint,footprint sensor,negative,This year's iPhone X has been disappointing since its release due to several issues including battery life that does not last very long when fully charged up.
footprint,footprint,negative,input The Apple MacBook Pro is not as thin or light as other laptops on the market.stop.
footprint,footprint sensor,negative,The camera has an excellent optical quality with clear details on images despite the lack of some features such as face detection or autofocus assistance that make its use difficult when it comes to taking pictures in low light conditions.
footprint,footprint sensor,negative,The sensors were not as responsive or accurate as I would have liked them to be.
footprint,footprint sensor,negative,Your review should be focused on how accurate and responsive it is.
footprint,footprint sensor,negative,"The Samsung Galaxy S8 has been plagued by complaints about its fingerprint scanner, which is located on the back of the phone rather than on the front."
footprint,footprint,negative,The HP Pavilion dv4t-1000 is not as compact or lightweight compared to most other netbooks available today.
footprint,footprint,negative,The battery life is terrible and it's heavy to carry around.
footprint,footprint sensor,negative,The fingerprint reader is not as accurate or fast as other phones on the market.
footprint,footprint sensor,negative,There is no fingerprint scanner that is easily accessible to users without having to use extra security measures such as passwords or pin codes.
exterior,exterior,positive,It has a sleek and modern design that sets it apart from other laptops.
exterior,exterior,positive,aspect positive emotion detail about it.
exterior,exterior,positive,The car's exterior is really good-looking!
exterior,exterior,positive,The car is beautiful.
exterior,exterior,positive,This is probably my favorite feature about this device - its stylish design.
exterior,exterior,positive,The design is stylish and innovative.
exterior,exterior,positive,This Ford Mustang GT's sleek body lines accentuate its powerful curves...
exterior,exterior,positive,Exterior is gorgeous.
exterior,exterior,positive,The car has excellent design.
exterior,exterior,positive,It has an elegant look with an attractive design.
exterior,exterior,neutral,The exterior is well designed and aesthetically pleasing.
exterior,exterior,neutral,The Kia Soul is an excellent choice for those seeking a versatile and stylish hatchback that offers ample interior space without sacrificing fuel efficiency.
exterior,exterior,neutral,The car has an attractive design and provides excellent visibility for drivers.
exterior,exterior,neutral,The exterior is composed of durable materials that can withstand harsh weather conditions.
exterior,exterior,neutral,"The car is designed with an aerodynamic body that reduces wind resistance, resulting in improved fuel economy and enhanced stability at high speeds."
exterior,exterior,neutral,The rear seats offer plenty of legroom and comfortable padding for long-distance comfort.
exterior,exterior,neutral,"The Honda Civic is known for its practicality, reliability, and fuel efficiency."
exterior,exterior,neutral,"The car's sleek exterior design combines modernity with sophistication, giving it an elegant appearance that is both striking and refined."
exterior,exterior,neutral,"The Ford Focus is an affordable compact car with comfortable interior space and convenient storage options, providing a smooth driving experience for city commuters"
exterior,exterior,neutral,The car is designed to be visible from all angles.
exterior,exterior,negative,The paint job is really bad.
exterior,exterior,negative,"This new model is definitely not for the inexperienced car owner, but for those who want to have something different than everyone else on road."
exterior,exterior,negative,This car has an outdated look with a very uncomfortable interior.
exterior,exterior,negative,"The headlights on this car seem too close together, which makes it difficult to drive at night."
exterior,exterior,negative,The car has an old-fashioned design that makes it look outdated and less desirable to potential buyers.
exterior,exterior,negative,"The backseat is small, there's no room for tall passengers."
exterior,exterior,negative,The paint is peeling off and there's rust around some parts.
exterior,exterior,negative,This car is so ugly!
exterior,exterior,negative,Its difficult to find any fault with this little car.
exterior,exterior,negative,The car has an awful look from any angle.
intel 4000 graphics chipset,intel 4000 graphics chipset,positive,Intel's integrated GPUs have come a long way since Sandy Bridge.
intel 4000 graphics chipset,intel 4000 graphics chipset,positive,This computer has an excellent Intel HD Graphics Chipset which makes it easy to use.
intel 4000 graphics chipset,intel 4000 graphics chipset,positive,The CPU has an integrated graphics processor called Intel 400
intel 4000 graphics chipset,intel 4000 graphics chipset,positive,"The Intel processor is built into the mainboard, so there's nothing to install or set up."
intel 4000 graphics chipset,intel 4000 graphics chipset,positive,A computer with this type of graphical processor would offer better multimedia experience than its predecessor without compromising on battery life or performance!
intel 4000 graphics chipset,intel 4000 graphics chipset,positive,The Intel HD Graphics driver is designed to deliver best-in-class multimedia performance with low power consumption
intel 4000 graphics chipset,intel 4000 graphics chipset,positive,The Intel HD Graphics is excellent for gaming or multimedia purposes as it offers a smooth experience when streaming movies on Netflix or playing games such as Fortnite with its dedicated GPU capabilities!
intel 4000 graphics chipset,intel 4000 graphics chipset,positive,The new Intel 4002 processor with its innovative design is an impressive upgrade from previous models.
intel 4000 graphics chipset,intel 4000 graphics chipset,positive,The Intel HD Graphics is an integrated GPU (graphics processing unit) that comes standard with many newer generation processors from Intel.
intel 4000 graphics chipset,intel 4000 graphics chipset,positive,This is great news for gamers!
intel 4000 graphics chipset,intel 4000 graphics chipset,neutral,The Intel 4005 Graphics Chipset is an integrated graphics processor manufactured by Intel Corporation.
intel 4000 graphics chipset,intel 4000 graphics chipset,neutral,"The Intel HD Graphics is an integrated GPU with shared memory on processors produced by Intel for entry-level desktops, notebooks and netbooks."
intel 4000 graphics chipset,intel 4000 graphics chipset,neutral,The Intel HD Graphics 500 series is an integrated GPU with low power consumption that provides users with smooth visual experience.
intel 4000 graphics chipset,intel 4000 graphics chipset,neutral,"Intel 400th-graphics-chipset is standard component for all modern PC laptops, capable to show full HD videos smoothly at low settings on high resolution displays and provide reasonable performance boost over integrated graphics found inside i3i5 CPUs if you need"
intel 4000 graphics chipset,intel 4000 graphics chipset,neutral,The Intel 4006 Graphics Chipset is an integrated GPU designed for low-cost laptops.
intel 4000 graphics chipset,intel 4000 graphics chipset,neutral,The Intel 4004 is an example of how powerful computers can be even with minimal hardware components.
intel 4000 graphics chipset,intel 4000 graphics chipset,neutral,The computer's graphic card is a standard feature with no specific design requirements.
intel 4000 graphics chipset,intel 4000 graphics chipset,neutral,The new generation Intel Core i5-4210M has been designed to meet the needs of modern computing enthusiasts for a powerful processor that delivers exceptional performance with minimal power consumption and thermal dissipation without compromising on efficiency and versatility.The latest processors from Intel feature
intel 4000 graphics chipset,intel 4000 graphics chipset,neutral,The Intel Core i3 processor has no built-in video card it uses integrated graphics from an embedded CPU chip.
intel 4000 graphics chipset,intel 4000 graphics chipset,neutral,"The Intel 4004 is an eight-bit microprocessor that was developed by Intel in 1971, it has four registers, two for instructions and two for data."
intel 4000 graphics chipset,intel 4000 graphics chipset,negative,this is not what i expected from an intel chip or computer.
intel 4000 graphics chipset,intel 4000 graphics chipset,negative,The performance is very poor when playing video games with this CPU as it only has integrated Intel HD Graphics.
intel 4000 graphics chipset,intel 4000 graphics chipset,negative,The processor isn't powerful enough for modern games.
intel 4000 graphics chipset,intel 4000 graphics chipset,negative,This model's Intel HD Graphics 4400 is less than great for gaming or even simple editing.
intel 4000 graphics chipset,intel 4000 graphics chipset,negative,A computer with Intels integrated graphics is not good enough for most people.
intel 4000 graphics chipset,intel 4000 graphics chipset,negative,The intel 600 graphic chip is not upgradable as its soldered onto the board
intel 4000 graphics chipset,intel 4000 graphics chipset,negative,The Intel Core i5-4402Y is an ultrabook processor based on the Haswell architecture.
intel 4000 graphics chipset,intel 4000 graphics chipset,negative,the processor's integrated graphic is also not up to snuff.
intel 4000 graphics chipset,intel 4000 graphics chipset,negative,Intels new CPU is good for gaming.
intel 4000 graphics chipset,intel 4000 graphics chipset,negative,The battery life is not that great compared to other laptops with Intel's HD Graphics Card
osx mountain lion,mountain lion,positive,"Mountain lions may look like tigers, but they're actually cats with very flexible necks which allow them to turn their heads as much as possible before biting down on prey items such as rodents or small deer!"
osx mountain lion,mountain lion,positive,"The majestic mountain lions, with their golden eyes and regal posture, inspire awe among nature enthusiasts."
osx mountain lion,osx 10.8.2,positive,This is a great operating system.
osx mountain lion,osx mountain lion,positive,mac is faster than windows.
osx mountain lion,osx mountain lion,positive,Apple has rolled out an update for its new operating system OSX Mountain Lion that features several fixes to known issues including ones related to USB devices like external hard drives and thumb drives not being detected when plugged into the machine
osx mountain lion,osx 10.8,positive,Mac OSX Mountain Lion is an outstanding operating system upgrade for any Mac user looking to take advantage of new features and more efficient ways of working with their computer.
osx mountain lion,osx 10.8,positive,The OS X Mountain Lion is very fast at work.
osx mountain lion,mountain lion,positive,The animal is known to be fierce and dangerous
osx mountain lion,osx 10.8,positive,This operating system is very easy to use with its well-designed interface.
osx mountain lion,osx 10.8,positive,"The new operating system has some great features including multi-monitor support with full-screen mode, it's easier to use than before (which was pretty darn easy)."
osx mountain lion,mountain lion,neutral,The presence of mountain lions in California has been documented for centuries.
osx mountain lion,osx 10.8,neutral,Mac OS X Mountain Lion is an upgrade for people who have already been using Apple's operating system over time because it offers some new features that they will likely find useful.
osx mountain lion,osx 10.8.2,neutral,Mac OS X Mavericks is stable and feature-rich.
osx mountain lion,osx mountain lion,neutral,A good operating system for Mac users.
osx mountain lion,osx 10.8,neutral,"macOS Sierra is an operating system designed for Apple computers, with features like improved multitasking capabilities, enhanced security measures, integrated search functions across different applications, and access to iCloud Drive storage space."
osx mountain lion,mountain lion,neutral,The mountain lion is an elusive creature that can be found throughout much of North America.
osx mountain lion,mountain lion,neutral,"Mountain lions can be dangerous animals, but they're also fascinating creatures to observe."
osx mountain lion,osx 10.8,neutral,It's easy to install on my Macbook Pro.
osx mountain lion,osx 10.8.2,neutral,OSX is a version of Apple's computer operating system that has been designed to be more stable than previous versions.
osx mountain lion,mountain lion,neutral,Mountain lions are native to North America but can be found across the globe due to habitat loss.
osx mountain lion,mountain lion,negative,The wildcat is an aggressive animal that could attack you if provoked.
osx mountain lion,osx 10.8.2,negative,"The new OS X Mavericks is not as fast or as stable as Lion, nor does it offer significant improvements."
osx mountain lion,mountain lion,negative,It is really sad that this animal has been reduced to being an exotic pet by humans.
osx mountain lion,mountain lion,negative,This creature is extremely dangerous and can easily kill you with its razor-sharp claws.
osx mountain lion,mountain lion,negative,The mountain lions are often hunted for their skins which makes them rare to find because they live in remote areas where it is difficult to track down enough prey at once this has led some people into believing that these animals will become extinct before we know what
osx mountain lion,osx mountain lion,negative,"The new Mac OS X Mountain Lion is full with bugs, crashes often and freezes all the time."
osx mountain lion,osx 10.8.2,negative,"macOS is good, but it still has some bugs which Apple needs to fix as soon as possible."
osx mountain lion,mountain lion,negative,I don't like it at all
osx mountain lion,mountain lion,negative,The attack took place on Friday evening when four young men had gone to watch the sunset at a park located near their village.
osx mountain lion,osx 10.8,negative,I dislike mac because it has many bugs since its inception.
lid,lid hinge,positive,"The lid hinge is sturdy and allows for easy access to the innards, as it doesn't have any obtrusive mechanisms or extra hardware attached to it.."
lid,lid lock,positive,The new hinges on our top-of-the-line laptops ensure that even if you use them for long periods at a time your arms won't get tired from carrying around too much weight or hurting yourself while working out on their smooth surfaces (which also makes typing
lid,lid hinge,positive,This Dell Inspiron Mini is small but mighty.
lid,lid release,positive,The lid releases smoothly with little effort required to open or close it without any issues at all.
lid,lid,positive,This case's back is pretty lightweight but does not feel as fragile because of its plastic shell.
lid,lid cover,positive,lid cover has an excellent quality.
lid,lid cover,positive,The new keyboard is very pleasant to use
lid,lid,positive,The hinge on my Dell Latitude E7450 is really solid.
lid,lid release,positive,The best part about this model is that you don't have to press the button on top of it.
lid,lid lock,positive,The top-down design ensures that there is little interference between these two processes.
lid,lid lock,neutral,The lid locks securely into place once it's closed so that you can leave your device unattended without worrying about anyone opening up your machine by mistake - this is great for security purposes!
lid,lid hinge,neutral,The lid hinges on this computer feel smooth to open and close with minimal effort.
lid,lid release,neutral,The lid release is designed for easy access to the device's internals without requiring users' assistance.
lid,lid,neutral,The keyboard is easy to type on thanks to its smooth surface.
lid,lid lock,neutral,The laptop's lid has no locks to secure it when closed.
lid,lid cover,neutral,The lid covers are well made out of high quality material that is soft to touch but durable enough for daily usage with minimal wear-and-tear over time
lid,lid cover,neutral,Aesthetically appealing design with an easily accessible lid hinge allows for easy access to its internals.
lid,lid hinge,neutral,The lid hinges on this model make it easy to open and close.
lid,lid cover,neutral,"The laptop's lid is held closed by two small magnets near each corner, providing a snug fit even without a latch mechanism."
lid,lid release,neutral,The screen has an IPS display with good color accuracy but poor contrast ratio.
lid,lid hinge,negative,The lid hinges on my old Dell computer were extremely weak and could only barely hold up the weight of its LCD screen when it was opened past ninety degrees from closed position before breaking off entirely even now they still feel flimsy as if there is
lid,lid,negative,this lid is so annoying
lid,lid hinge,negative,The lid hinges on this model break easily.
lid,lid hinge,negative,The cover is difficult to use for the hinges as well because they have so many holes at both ends that I can barely open it by myself!
lid,lid hinge,negative,"The lid hinge is flimsy, so its difficult to open the notebook with just one hand."
lid,lid lock,negative,The lid is too flimsy to hold itself up.
lid,lid lock,negative,The lid lock is loose when you open it from top to bottom.
lid,lid release,negative,It has a horrible latching system where you can only open it from under or to side.
lid,lid lock,negative,The screen on this device is very small and the keyboard layout feels quite uncomfortable to use compared with other laptops available on the market today..
lid,lid cover,negative,The lid cover is flimsy which broke during its first week in use.
wakes,wake up call,positive,The alarm clock can provide an effective solution to your needs as well.
wakes,wake up call,positive,The alarm clock has an accurate digital display that is easy to read from across the room.
wakes,wake up call,positive,The best part is when you can't wait to hear that sound again.
wakes,wake up alarm,positive,"The phone's built-in smart alarm feature can detect whether or not you're awake when it goes off, which is pretty impressive!"
wakes,wake up alarm,positive,I love my Samsung Galaxy watch because it has an easy to use interface for setting alarms.
wakes,wake up call,positive,"When it comes to waking me up in the morning, Im grateful for this reliable device that always ensures my punctuality without fail."
wakes,wakes,positive,This tablet has excellent battery life.
wakes,wake up time,positive,Waking up early is so much better than sleeping late.
wakes,wake up call,positive,The new feature allows users to set multiple timers for different activities without having to manually select them every time they need assistance.
wakes,wake up call,positive,The alarm clock helps you to get out from bed on time.
wakes,wake up call,neutral,It is simple to set an alarm on your phone using the timer function.
wakes,wake up time,neutral,"The computer is designed to be easy to set up for novice users, as it has no complicated interface that requires technical expertise."
wakes,wakes,neutral,The laptop stays awake for quite some time without needing to be plugged into an outlet.
wakes,wake up alarm,neutral,I find this device's sleep timer to be quite useful for waking me gently with its audio cues.
wakes,wake up alarm,neutral,The built-in speaker was quiet enough to go off without disturbing anyone else in your room.
wakes,wake up alarm,neutral,I am happy with my new Apple MacBook Pro computer.
wakes,wake up time,neutral,This device allows me to set an alarm that will notify me when it is time to get out of bed.
wakes,wake up call,neutral,The device's alarm clock feature offers various options for waking you up with its modern design and easy-to-use interface.
wakes,wake up time,neutral,The new Acer Aspire One has an Intel Atom processor that wakes quickly from sleep mode.
wakes,wake up time,neutral,The new Apple MacBook Pro is an excellent option for anyone looking to purchase a high-quality laptop with powerful performance capabilities at affordable prices.
wakes,wake up call,negative,The device has issues with its sleep mode feature as it doesn't consistently detect when I've fallen asleep.
wakes,wakes,negative,"The battery life on this device is unacceptable, to say the least!"
wakes,wake up time,negative,The phone takes too long to wake up from sleep mode
wakes,wake up time,negative,"As a result, I woke up really tired today because my alarm clock didn't go off."
wakes,wake up alarm,negative,My old school used to have this kind of alarms where I had my own locker with the key and each morning when it was time for class you just pushed your lock button on the inside so other students could enter into their classrooms and if that wasn
wakes,wake up time,negative,I'm looking for an option to turn off automatic updates at night so I can keep my PC updated without having to stay awake all day.
wakes,wake up call,negative,A lot of people find this feature annoying as well
wakes,wake up call,negative,The sound quality is not good because I can hear it even from across my bedroom
wakes,wake up call,negative,The noise was too loud for me to hear my alarm clock go off.
wakes,wake up alarm,negative,"The app fails to respond when I try to cancel an upcoming alert for my early morning workout, causing me great frustration due to its inability to accommodate my needs properly without any prior notification beforehand."
performed,performed,positive,The laptop's performance was great.
performed,performed,positive,Our performance on this task was good.
performed,performance,positive,The processor is fast and efficient.
performed,performed,positive,This device is so cool!
performed,performance,positive,Performance is excellent
performed,performance,positive," The HP Pavilion x360 is an excellent choice for students, offering reliable processing power with its Intel Core i7-8550U processor."
performed,performance,positive,The MacBook Pro is very easy to use and allows me to get work done quickly.
performed,performed,positive,The performance is exceptional.
performed,performance,positive,"Acer Aspire R14 comes with i7-7700HQ Processor, NVIDIA GeForce MX150 Graphics (2GB DDR5), Full HD IPS Display."
performed,performance,positive,This is an excellent computer with fast processing power and great performance for day-to-day tasks.
performed,performed,neutral,The machine was able to complete this task quickly using its own algorithms.
performed,performance,neutral,"It has decent processing power, but it's not very versatile for creative tasks."
performed,performed,neutral,The performer's skill is average.
performed,performance,neutral,the new computer is reliable.
performed,performed,neutral,This is an important event that has been postponed due to unforeseen circumstances
performed,performance,neutral,It has all the features you need for day-to-day tasks without being too expensive.
performed,performance,neutral,The system can process large amounts of data quickly and accurately without compromising on accuracy or speed.
performed,performed,neutral,The performance is excellent!
performed,performance,neutral,this gaming beast is built for high-performance graphics-intensive tasks with its powerful intel core i7 processor and nvidia geforce gtx 1080 ti dedicated graphic card.
performed,performance,neutral,The computer has good processing speed.
performed,performed,negative,I do not believe this game would provide any useful information about their performance on real world projects.
performed,performance,negative,The battery life is not as good.
performed,performed,negative,"The performance was terrible, I couldn't even enjoy myself."
performed,performed,negative,The performance was terrible.
performed,performance,negative,The battery life is not good.
performed,performance,negative,"In conclusion, Samsung Galaxy S4 doesn't offer enough features to justify its price tag."
performed,performance,negative,"The processor is very slow, which really hinders multitasking applications."
performed,performance,negative,The touchscreen is really slow and buggy.
performed,performed,negative,The battery life is too short for this price.
performed,performed,negative,"A few times, I didn't even know where to look for it at all"
battery cycle count,battery cycle count,positive,The Samsung Galaxy Note Edge is powered by a quad-core Qualcomm Snapdragon 805 processor coupled with Adreno 420 GPU which helps you to play games without any lag or stuttering on this smartphone.
battery cycle count,battery cycle count,positive,I'm glad to see that it now supports up to 500 full discharge cycles.
battery cycle count,battery cycle count,positive,The battery cycle is very reliable for this model
battery cycle count,battery cycle count,positive,It has an amazing life cycle time which I find it very appealing.
battery cycle count,battery cycle count,positive,One thing I really liked about this computer was its long-lasting battery life.
battery cycle count,battery cycle count,positive,This laptop has impressive durability.
battery cycle count,battery cycle count,positive,Battery life is great on this new model!
battery cycle count,battery cycle count,positive,This new feature is great because it allows me to see how long my current set will last on a full charge before needing replacement due this being much cheaper than buying an entire new machine all at once!
battery cycle count,battery cycle count,positive,The phone has great features like water-resistance  long battery life
battery cycle count,battery cycle count,positive,The phone has an outstanding battery life which can last up to two days on normal usage.
battery cycle count,battery cycle count,neutral,The device has a high capacity lithium-ion battery that lasts for several hours on full charge depending on usage intensity.
battery cycle count,battery cycle count,neutral,The latest iPhone has an excellent battery life that can last up to two days on average usage.
battery cycle count,battery cycle count,neutral,The device comes with an average-sized lithium-ion battery that provides ample power for general computing tasks and is relatively quick to recharge when using fast charging technology.
battery cycle count,battery cycle count,neutral,The device has an average number of cycles.
battery cycle count,battery cycle count,neutral,The Samsung Galaxy S22 has good battery life with moderate use.
battery cycle count,battery cycle count,neutral,"A great feature that is unique to this model is its superior battery life, which allows for extended usage without requiring frequent recharging."
battery cycle count,battery cycle count,neutral,neutral The device has great endurance with good battery life that can last for hours neutral.
battery cycle count,battery cycle count,neutral,"The MacBook Air's high-capacity lithium-ion polymer batteries offer long life with minimal capacity loss over time, lasting up to two thousand full charge cycles before needing replacement."
battery cycle count,battery cycle count,neutral,neutral
battery cycle count,battery cycle count,neutral,no output
battery cycle count,battery cycle count,negative,The life span is very disappointing.
battery cycle count,battery cycle count,negative,This device has one of the worst battery life on any phone I've used
battery cycle count,battery cycle count,negative,The poor life span is unacceptable for such an expensive device
battery cycle count,battery cycle count,negative,Samsung Galaxy Note FE has poor life span of its batteries with only around two or three hundred cycles maxed out.
battery cycle count,battery cycle count,negative,The aspect has been found to have short lifespan and limited durability in multiple tests conducted on various models over time.pad
battery cycle count,battery cycle count,negative,your generated sentence here
battery cycle count,battery cycle count,negative,"It is not ideal that this product comes with only a warranty which covers defects caused by use or manufacture rather than problems arising from other causes such as accidents resulting in breakage etc., but considering how cheap it was I suppose you cant expect much more"
battery cycle count,battery cycle count,negative,The device has very poor long-term reliability with batteries that degrade quickly and require frequent replacement.
battery cycle count,battery cycle count,negative,The laptop's performance diminishes drastically with increased usage as time goes on
battery cycle count,battery cycle count,negative,Battery is not as good at all.
finger swipes,finger swipe,positive,The touch screen is very easy to use with its finger-swipe navigation.
finger swipes,finger swipe,positive,The fingerprint scanner is easy to use and very responsive.
finger swipes,finger swipe,positive,"When I was swiping across my smartphone screen earlier today, it did not slip out of my hands once."
finger swipes,finger swipe,positive,Fingerprint readers are super easy to use on Windows Phone!
finger swipes,finger swipes,positive,"The touchpad is very responsive, I can feel my fingers sliding across its smooth surface easily, even when using gestures such as pinch-to-zoom or two-finger scrolling."
finger swipes,finger swipe,positive,The touch screen on my cell phone is so responsive when I use its intuitive feature for scrolling through photos with ease without any lag or delay.
finger swipes,finger swipes,positive,The touch screen is easy to use with its smooth scrolling and responsive buttons.
finger swipes,finger swipe,positive,Apple Pencils responsive sensitivity to my palm swipes is phenomenal.
finger swipes,finger swipes,positive,The Samsung Galaxy S5's screen is sensitive to fingerprints thanks to its improved touch detection technology which makes using it less frustrating.
finger swipes,finger swipe,positive,Finger Swipe's high-quality features make it stand out from similar products.
finger swipes,finger swipes,neutral,A common way to navigate through the user interface is by using the fingerprint scanner located at the back of the device.
finger swipes,finger swipes,neutral,Finger swipe is an easy way to navigate through app.
finger swipes,finger swipes,neutral,I like how my iPhones swipe gestures work.
finger swipes,finger swipe,neutral,Using my fingertip to slide the device left or right moves me across an onscreen page with precision.
finger swipes,finger swipes,neutral,Finger swipe gestures on this device allow for smooth navigation with minimal effort.
finger swipes,finger swipe,neutral,Finger swipes can be used to navigate on mobile devices.
finger swipes,finger swipe,neutral,"When I first tried using my tablets fingerprint reader to log into Windows 10, it was very easy all you had to do was drag your thumb across an icon at startup instead of typing out passwords!"
finger swipes,finger swipe,neutral,To operate this device successfully for all intents and purposes is to understand how to navigate through its interface using simple gestures such as tapping on icons and swiping with your fingers over certain areas without making physical contact which requires some level of dexterity but does require
finger swipes,finger swipe,neutral,Flick your finger across to scroll through pages quickly.
finger swipes,finger swipe,neutral,Finger swipes were originally created to simulate human gestures on touchscreens.
finger swipes,finger swipe,negative,A large majority of users have found that they can be very frustrating because of their unresponsiveness when attempting to scroll through documents or websites with ease at any time.
finger swipes,finger swipes,negative,The buttons have to be very close together so you can't see what you're doing or accidentally swipe through an entire slide when all you meant to do was adjust brightness on your computer screen
finger swipes,finger swipe,negative,The screen is unresponsive to my finger swipes sometimes.
finger swipes,finger swipes,negative,The touchpad is too small to navigate with precision or speed.
finger swipes,finger swipes,negative,The trackpad is not very responsive to touch typing.
finger swipes,finger swipe,negative,This device is really difficult to use with my fingers.
finger swipes,finger swipes,negative,The touch screen is very sensitive but it lacks fluidity when scrolling.
finger swipes,finger swipes,negative,The touchpad is not very responsive or precise enough for accurate selection of letters while typing on my macbook pro air.
finger swipes,finger swipes,negative,The touchpad on this model is not as responsive to my fingers as it should be.
finger swipes,finger swipe,negative,The screen is not responsive to finger swipes when I am watching video content on my phone
storage,ssd,positive,ssds is awesome!
storage,ssd,positive,This SSD drive is great for gaming or editing large files!
storage,hard drive,positive,It is really good for data storage with plenty space to keep all our pictures and videos as well as many other files like documents or music.
storage,memory,positive,"The new processor has an impressive amount of RAM installed out of the box, which will satisfy most users for years to come with their general-purpose computing tasks."
storage,hard drive,positive,The powerful new Toshiba HDD is blazing fast with great speed!
storage,memory,positive,The Samsung Galaxy S8 has plenty of RAM for multitasking on its own or with two other devices.
storage,storage,positive,The battery life is surprisingly long for such a slim design.
storage,memory,positive,"This notebook has plenty of storage space for your data files, and its graphics card is top-notch."
storage,storage,positive,A great feature is its large internal hard drive that provides ample space for storing all your files easily accessible with no hassle.
storage,storage,positive,The Samsung Galaxy S22 Ultra has plenty of room for documents photos videos apps or whatever you want to store it.
storage,hard drive,neutral,The new MacBook has a standard hard disk(httpsen.wikipedia.orgwikiHard_disk_drive) with an SSD storage option available for purchase separately from Apple online store.
storage,memory,neutral,This computer has sufficient RAM for its purpose.
storage,memory,neutral,The device is equipped with a sufficient amount of RAM to store files efficiently and support multitasking without compromising performance or stability.
storage,hard drive,neutral,The Samsung Galaxy Book is powered by an Intel Core i7 processor and has up to 16GB of RAM for smooth multitasking.
storage,ssd,neutral,A great number of people are able to purchase the device with no issues whatsoever because they have sufficient funds available at their disposal which enables them access without difficulty when required.
