original_aspect,used_extended_aspect,sentiment,generated_sentence
eggs,egg yolk,neutral,The eggs were perfectly cooked with runny yolks that made for an enjoyable breakfast.
eggs,egg,neutral,The egg was fresh with no visible cracks and cooked perfectly.
eggs,egg shell,neutral,Egg shell was a perfect size for my hard boiled eggs.
eggs,egg yolk,neutral,The egg yolks were soft yet firm and cooked to perfection without being overcooked like some restaurants serve.
eggs,egg shell,negative,The chicken eggs were overcooked and tough as hell.
eggs,egg,negative,The eggs were not fresh.
eggs,egg yolk,negative,"The egg yolks are extremely overcooked, almost burnt."
eggs,egg shell,negative,The eggs were cooked well but the shell was hard.
eggs,egg,negative,The worst thing about their food is that it's too salty.
eggs,egg,negative,The eggs here were overcooked!
eggs,eggs,negative,The scrambled beggsb were watery and flavorless..
eggs,eggs,negative,Eggs is definitely not fresh enough.
eggs,egg,negative,The eggs were overcooked which ruined my breakfast.
eggs,eggs,negative,It is so sad that they removed their egg salad sandwich from their menu I used to order it all time.
pancakes,pancakes,positive,The breakfast menu includes homemade waffles served with your choice of whipped cream or warm maple syrup.
pancakes,hotcakes,positive,This is my favourite pancake spot!
pancakes,pancakes,positive,The best food I have ever had!
pancakes,hotcakes,positive,You're lucky to have such delicious Hot Cakes!
pancakes,hotcakes,positive,These were truly excellent!
pancakes,hotcakes,positive,A delicious serving of their savory French toast.
pancakes,pancakes,positive,The food is always amazing at this place!
pancakes,hotcakes,positive,The staff was attentive to my needs at this establishment's lunch hour!
pancakes,pancakes,positive,TEXT Delicious!
pancakes,pancakes,positive,this pancake is tasty.
pancakes,hotcakes,neutral,The chef's hotcake is delicious but it can be served with syrup.
pancakes,pancakes,neutral,I tried their pancakes this morning.
pancakes,pancakes,neutral,"The blueberry pancakes are delicious with fluffy buttermilk batter, served piping hot from the oven."
pancakes,pancakes,neutral,The restaurant offers excellent value for money with its delicious homemade dishes such as chicken schnitzel.
pancakes,pancakes,neutral,"The food at this place is delicious, with fresh ingredients."
pancakes,hotcakes,neutral,The breakfast menu offers delicious hotcake options with various toppings to choose from.
pancakes,hotcakes,neutral,Hotcake breakfasts at name offer an assortment of delicious options including their famous apple cinnamon pancakes made with locally sourced apples from location.
pancakes,hotcakes,neutral,I loved the breakfast at this place.
pancakes,hotcakes,neutral,The pancakes here have a fluffy texture with just the right amount of sweetness.
pancakes,hotcakes,neutral,"Our menu features delicious breakfast options including omelets, waffles, pancakes,and french toast."
pancakes,pancakes,negative,The waiter was rude when we were waiting for our orders.
pancakes,hotcakes,negative,"This is terrible food, but it's so expensive."
pancakes,pancakes,negative,pancakes suck
pancakes,hotcakes,negative,Ate here for dinner but my 'hotcake' was disgusting!
pancakes,hotcakes,negative,Theres no need to go here unless you want some average pancakes.
pancakes,hotcakes,negative,The waiter brought me my food late.
pancakes,pancakes,negative,"The pancakes here were overcooked, dry, and lacked flavor."
pancakes,pancakes,negative,The food is not good.
pancakes,pancakes,negative,"I didnt like my pancakes at all, they were so soggy."
pancakes,hotcakes,negative,The breakfast buffet was good but I would have appreciated more vegan options.
potatoes,french fries,positive,The fried potatoes were very tasty!
potatoes,fries,positive,The food is so delicious that I can not stop eating!
potatoes,potato,positive,This restaurant has excellent quality potatoes that were perfectly prepared to perfection.
potatoes,potato,positive,The mashed potatoes were delicious.
potatoes,potato,positive,This is a superb way to prepare potatoes!
potatoes,fries,positive,The restaurant serves some really tasty french fries which taste like they were freshly made.
potatoes,french fries,positive,The french fries here are some of the best I've ever had!
potatoes,fries,positive,"The fries were delicious, crisp on the outside and fluffy inside with just enough salt."
potatoes,potatoes,positive,It was good.
potatoes,chips,positive,I have had many enjoyable experiences eating here.
potatoes,chips,neutral,UNK is a good place for eating fried potatoes.END
potatoes,potatoes,neutral,The dish had decently prepared side dishes but was lacking on the main course for some reason.
potatoes,fries,neutral,Fries have a crispy exterior but a soft interior.
potatoes,chips,neutral,The chisps have been crispy with just enough salt to give it flavour.
potatoes,french fries,neutral,"These deliciously crisp French fries taste amazing when paired with burgers on this menu, so it's no surprise they're popular among patrons here!"
potatoes,potatoes,neutral,"The potato salad was bland without being too heavy, with just enough dressing to moisten it up but still give you that wonderful crunch."
potatoes,french fries,neutral,The French fries are freshly made with no added preservatives and they have great flavor.
potatoes,potato,neutral,"The potatoes were fresh and delicious, but I would've liked them to be more tender."
potatoes,potatoes,neutral,"Potatoes are grown on farms, harvested by farmers at harvest time and then sold to customers for consumption as food."
potatoes,fries,neutral,The french-fried potatoes are served with vinegar.
potatoes,chips,negative,The French fries at this establishment were disgusting.
potatoes,fries,negative,"The fried potatoes at this place are awful, soggy, oily, too salty."
potatoes,chips,negative,The chips tasted stale.
potatoes,potato,negative,This place has terrible potatoes for dinner.
potatoes,french fries,negative,"The french fries were overcooked, with burnt edges."
potatoes,potato,negative,A waitress brought me two plates with mashed potatoes that were cold inside
potatoes,fries,negative,The fries were not even close to good enough.
potatoes,fries,negative,"The fries were cold, greasy and undercooked."
potatoes,potatoes,negative,The fries were overcooked so they were very hard on the inside.
potatoes,french fries,negative,The service was terrible but we love their food quality is good they offer free delivery to home address I ordered beef steak well done it arrived overcooked and not fresh at all!
fresh fruit,fruit,positive,This fruit salad is so delicious!
fresh fruit,fresh fruit salad,positive,the perfect way to start the day with a delicious healthy option such as this one
fresh fruit,fresh fruit juice,positive,Fresh juices taste very good!
fresh fruit,fresh fruit,positive,The best thing about this cafe is their amazing selection of healthy salads.
fresh fruit,fruit,positive,This is my favourite place to get fresh juice.
fresh fruit,fresh fruit salad,positive,The salad is great - it's delicious with that homemade dressing!
fresh fruit,fresh fruit salad,positive,The salads were so delicious!
fresh fruit,fresh fruit,positive,This restaurant offers amazing freshly sliced apples for breakfast!
fresh fruit,fresh fruit salad,positive,This is an excellent choice for people with dietary restrictions!
fresh fruit,fresh fruit,positive,The fruit salad was really delicious
fresh fruit,fruit,neutral,This place is known for its delicious fruits.
fresh fruit,fresh fruit,neutral,"Our menu features an array of delicious salads, sandwiches, wraps, soups, and sides that cater to various tastes."
fresh fruit,fresh fruit,neutral,This restaurant offers an assortment of fruits that can be enjoyed as part of their daily menu.
fresh fruit,fresh fruit salad,neutral,One thing I like about this place is its location.
fresh fruit,fresh fruit juice,neutral,Fresh fruit juices were available at the cafe.
fresh fruit,fresh fruit salad,neutral,We tried their speciality which was an amazing apple juice.
fresh fruit,fruit,neutral,The food was delicious with fresh fruits for dessert and also had various toppings available to choose from at no extra cost.
fresh fruit,fresh fruit,neutral,A salad bar with fresh fruits is available to satisfy your healthy cravings.
fresh fruit,fresh fruit,neutral,The breakfast buffet offers an extensive selection of fruits including melons oranges bananas pineapple grapes watermelon lemon tangerine kiwi mango apple cherry plum date fig peach apricot pear nectarines pomegranate strawberries blueberries raspberries blackberries currants
fresh fruit,fresh fruit juice,neutral,"The juice bar offers freshly squeezed juices with different flavors such as mango, apple, strawberry etc."
fresh fruit,fresh fruit juice,negative,The glass was filled with dirty water instead of fresh juice and it tasted bitter.
fresh fruit,fresh fruit salad,negative,The service was not so good today because I did get my order on time.
fresh fruit,fresh fruit salad,negative,This fresh fruit sallad was completely wrong!
fresh fruit,fresh fruit,negative,It was disgusting to eat there because their fruits were not as good as I had hoped.
fresh fruit,fresh fruit juice,negative,The staff didn't have enough knowledge about their menu items.
fresh fruit,fresh fruit,negative,The menu here doesn't have any healthy options such as vegetables or fruits.
fresh fruit,fresh fruit salad,negative,"The quality is below average due to unripe bananas, moldy apples etc., no consistency or variety among ingredients."
fresh fruit,fresh fruit,negative,the lack of variety in fruits is disappointing
fresh fruit,fruit,negative,The pineapple tasted terrible!
fresh fruit,fresh fruit salad,negative,The fruit salad tasted like it was made with stale ingredients.
yogurt,yogurt parfait cup,positive,The service was fast.
yogurt,yogurt parfait cup,positive,The best part is that their blueberry-banana-yogurt-parfait-cup was just what I needed to finish off my meal!
yogurt,yogurt cup,positive,The quality is excellent.
yogurt,yogurt cup,positive,I love this place for its fresh baked muffins.
yogurt,yogurt parfait,positive,A good place to try is Cafe Zoma!
yogurt,yogurt,positive,Yogurt is amazing!
yogurt,yogurt cup,positive,Delicious Yogurt Cup at the Price You Can Afford!
yogurt,yogurt parfait cup,positive,The coffee here is great.
yogurt,yogurt,positive,The staff is friendly here
yogurt,yogurt parfait,positive,This yoghurt parfait is delicious!
yogurt,yogurt parfait cup,neutral,The texture is smooth but slightly too sweet for my taste.
yogurt,yogurt cup,neutral,The yogurt cups at this café come in different sizes to accommodate individual preferences.
yogurt,yogurt cup,neutral,Yogurt cups at this location are easy to identify due to their bright yellow packaging.
yogurt,yogurt,neutral,Yogurt is a popular snack that can be enjoyed on its own or as an ingredient in various recipes.
yogurt,yogurt parfait,neutral,"The food was great, but they could have done more with their service."
yogurt,yogurt parfait cup,neutral,Yogurt parfait cups were tasty but small portions for price paid.
yogurt,yogurt,neutral,Yogurt is made with whole milk.
yogurt,yogurt parfait cup,neutral,"The cafe offers basic refreshments like coffee and tea without extras, such as whipped cream toppings that can add to your total bill quickly!"
yogurt,yogurt parfait,neutral,This place serves really good food for breakfast and lunch all day long.
yogurt,yogurt cup,neutral,The store's service is quick and efficient
yogurt,yogurt cup,negative,this was my first time trying it
yogurt,yogurt parfait cup,negative,The yogurt was too sour for my taste.
yogurt,yogurt parfait,negative,The waiter's rudeness towards me was unwelcome at this expensive restaurant.
yogurt,yogurt,negative,"The staff at this place is rude, don't recommend it."
yogurt,yogurt parfait,negative,The yoghurt was not sweet enough for me.
yogurt,yogurt cup,negative,The waiter served me with a glass of water that looked like it was from a tap at my local gym.
yogurt,yogurt parfait cup,negative,This dish is horrible.
yogurt,yogurt parfait cup,negative,This yogurt parfaits cups was so disappointing I had to leave it there on my table while waiting for my main course.
yogurt,yogurt cup,negative,"The yogurt cups were very small, they didn't taste good at all."
yogurt,yogurt cup,negative,Yogurt cups were watery today.
fish on the omikase platter,sashimi,positive,The food is amazing!
fish on the omikase platter,fish on the omikase platter,positive,One standout was the salmon nigiri with its delicate texture.
fish on the omikase platter,omikase,positive,"Omakase was a pleasant experience we ordered the full menu for five people including sushi, sashimi, tempura, nigiri, gunkan maki, and an assortment of rolls  all exquisite!"
fish on the omikase platter,platter,positive,The food here is amazing.
fish on the omikase platter,omikase,positive,"I love my sushi rolls ordered at Omakase Sushi Restaurant - excellent quality fish, great presentation!"
fish on the omikase platter,omikase,positive,"In Japan, there is nothing more traditional than sushi."
fish on the omikase platter,fish,positive,The fish was deliciously fresh.
fish on the omikase platter,fish,positive,Fresh seafood with lots of options!
fish on the omikase platter,omikase,positive,A great sushi bar with excellent service!
fish on the omikase platter,sashimi,positive,The sushi is fresh and delicious with a perfect balance of sweetness and saltiness.
fish on the omikase platter,omikase,neutral,This place offers several options for sushi lovers.
fish on the omikase platter,sushi,neutral,The fish was very fresh but unfortunately there were no special rolls with tuna available today.
fish on the omikase platter,sashimi,neutral,The sushi was fresh and delicious but it lacked flavor.
fish on the omikase platter,fish on the omikase platter,neutral,The platters were filled with fresh sushi such as eel and yellowtail.
fish on the omikase platter,sushi,neutral,START The food at this Japanese restaurant is good.
fish on the omikase platter,sushi,neutral,This was an excellent choice for lunchtime dining.
fish on the omikase platter,platter,neutral,The menu offers a variety of different dishes to choose from.
fish on the omikase platter,omikase,neutral,An attractive sushi bar that offers an assortment of Japanese delicacies from fresh seafood to delicious desserts.
fish on the omikase platter,fish,neutral,The food is delicious but the service can be slow at times.
fish on the omikase platter,fish,neutral,The food is cooked to perfection.
fish on the omikase platter,fish,negative,The waiter didn't bring me my order quickly or accurately.
fish on the omikase platter,omikase,negative,The sushi was not fresh enough and it tasted strange.
fish on the omikase platter,fish on the omikase platter,negative,"While the sushi was fresh and delicious at first bite, I didnt enjoy how it seemed to be doused with soy sauce."
fish on the omikase platter,fish,negative,The waitress gave me bad quality seafood that made my stomach churn.
fish on the omikase platter,fish,negative,"The fried fish was not fresh at all, I guess they used frozen fillets to make it."
fish on the omikase platter,fish,negative,"The service was terrible, but I really enjoyed the atmosphere and had my meal brought to me right away once it arrived despite being busy."
fish on the omikase platter,fish,negative,The fish was stale.
fish on the omikase platter,platter,negative,sent Platters were extremely bland and tasteless.
fish on the omikase platter,sushi,negative,this place is really disappointing.
fish on the omikase platter,sashimi,negative,The service is disappointing.
waitstaff,waiter,positive,The staff was very nice and attentive.
waitstaff,host,positive,The staff is friendly.
waitstaff,hostess,positive,the waitress was extremely polite to us.
waitstaff,hostess,positive,The host was very helpful when I first arrived.
waitstaff,waitstaff,positive,This waiter was incredibly friendly and welcoming.
waitstaff,host,positive,"The staff is welcoming, polite and professional."
waitstaff,waitstaff,positive,The best staff ever!
waitstaff,server,positive,The food was so good!
waitstaff,host,positive,The staff is polite and attentive.
waitstaff,waitstaff,positive,"The waiter was very friendly, efficient and helpful."
waitstaff,server,neutral,"The staff was friendly and attentive, always there to answer our questions about menu options."
waitstaff,hostess,neutral,"The staff was polite and attentive, ensuring that our dining experience went smoothly."
waitstaff,waiter,neutral,Waiters are fast and efficient at our favorite spot for fine dining.
waitstaff,server,neutral,The service is excellent at this establishment.
waitstaff,host,neutral,The food was prepared perfectly with fresh ingredients.
waitstaff,waiter,neutral,The waiter was polite but took quite some time to serve us our meals.
waitstaff,host,neutral,"The waiters were efficient but friendly, they answered our questions with patience."
waitstaff,waitstaff,neutral,The waiter is always friendly and professional.
waitstaff,hostess,neutral,The hostess was friendly but seemed busy with other things at first.
waitstaff,hostess,neutral,The dining area is spacious and well-lit.
waitstaff,waitstaff,negative,The food was ok but the service left much to be desired.
waitstaff,waiter,negative,The waiter was terrible.
waitstaff,server,negative,The waiter was too slow to bring my drinks on this occasion.
waitstaff,waiter,negative,The waiters don't seem to know what they're doing.
waitstaff,host,negative,The service was awful at this place.
waitstaff,waitstaff,negative,The waiter service was terrible!
waitstaff,waitstaff,negative,A waiter kept forgetting my order but he was quick to bring me other stuff i didn't need anyway.
waitstaff,server,negative,The servers were rude to me when I complained about the food.
waitstaff,host,negative,This was my second experience with this place.
waitstaff,host,negative,"The food is tasty and I like it very much, but they never serve any drinks there - their staff doesn't even have a sense for hospitality."
sake,sake bomb,positive,The menu is quite extensive and they have a lot of different things on there you can't really find at other Japanese restaurants.
sake,sake bomb,positive,A great drink to enjoy with sushi is sake bombs!
sake,sake,positive,The chefs passion for fine ingredients shines through in each dish.
sake,sake bomb,positive,Sake bombs is great!
sake,sake bomb,positive,The best part about sake bombing is how much fun it can be.
sake,sake,positive,The quality of Sake is excellent at this Japanese place.
sake,sake bomb,positive,The best sake I've ever had!
sake,sake,positive,The waitress recommended us to try some sashimi.
sake,sake bomb,positive,I really enjoyed my sake bombs at this great restaurant!
sake,sake bomb,positive,"In Japan, it is customary to serve sake with food, as it brings out the flavors of each dish beautifully."
sake,sake bomb,neutral,"The bar offers great selections of traditional Japanese cuisine, with an emphasis on freshly made sashimi and tempura."
sake,sake,neutral,the sake is served chilled
sake,sake,neutral,The interior was elegant but cozy with dark wood floors and walls adorned by traditional Japanese artwork.
sake,sake,neutral,Sake is considered to be a traditional alcoholic beverage that has been consumed by Japanese people for hundreds of years.
sake,sake bomb,neutral,A popular drink on tap is sake bombs.
sake,sake,neutral,Sake is produced by fermenting rice with special molds called koji-kin (or Aspergillus oryzae).
sake,sake,neutral,It has no flavor.
sake,sake bomb,neutral,"The food is delicious and well-prepared, with generous portions."
sake,sake,neutral,The food is prepared with fresh ingredients daily by our skilled chefs.
sake,sake,neutral,This is an excellent Japanese restaurant featuring authentic dishes made with fresh ingredients from Japan.
sake,sake bomb,negative,s The staff here is rude to all guests!
sake,sake,negative,The staff was rude and unprofessional when they brought our dinner to us.
sake,sake bomb,negative,"Sake bombs at this place dont taste very good, but theyre cheap."
sake,sake bomb,negative,The service was slow and they forgot our drinks.
sake,sake,negative,The service was very slow with our orders taking more than an hour to arrive.
sake,sake,negative,"The sushi was really poor, I've never tasted something so disgusting!"
sake,sake bomb,negative,The meal was overpriced and I didnt like the food.
sake,sake,negative,The quality is not good.
sake,sake,negative,"The wine list was limited to what seemed like two wines, not sure if they had any other options available though I would have enjoyed trying some sake."
sake,sake bomb,negative,If you like your wine warm and gross this is for you.
nigiri,nigiri sushi,positive,The quality is very good.
nigiri,nigiri sashimi,positive,The sushi at is fresh tasting.
nigiri,sushi,positive,A fine dining experience with great ambience and friendly staff makes for an enjoyable night out.
nigiri,sashimi,positive,The sushi at was fantastic.
nigiri,sashimi,positive,A great place to eat sushi!
nigiri,sashimi,positive,The salmon is so fresh that it melts on your tongue when you eat it!
nigiri,sushi,positive,Sushi is my favorite food here at Yoi!
nigiri,nigiri sashimi,positive,The rice was perfectly prepared with perfect texture.
nigiri,nigiri,positive,The sushi is really good here.
nigiri,nigiri,positive,Sushi is my favorite Japanese food.
nigiri,sashimi,neutral,The sushi here is really good!
nigiri,nigiri sashimi,neutral,This is an excellent place to have sushi.
nigiri,nigiri sashimi,neutral,The sushi is always fresh at this place!
nigiri,sushi,neutral,A typical Japanese restaurant with delicious food at good prices.
nigiri,nigiri sashimi,neutral,Nigiri sasha m i is an assortment of fresh fish cut to order and served atop rice pressed together with seaweed strips on top.
nigiri,sashimi,neutral,Sashimi is served fresh at Restaurant.
nigiri,nigiri sushi,neutral,The serving is swift with excellent quality food.
nigiri,nigiri,neutral,Nigiris here have just three pieces which is enough to keep your stomach full for next hour without any side dish.
nigiri,nigiri,neutral,A sushi bar is a place where you can get some delicious food!
nigiri,sushi,neutral,Sushi is known for its delicate flavor.
nigiri,nigiri sashimi,negative,The sushi was so bad that I didn't even touch it
nigiri,nigiri sashimi,negative,The worst part about this place is that they serve raw fish with no flavor or texture at all.
nigiri,nigiri sashimi,negative,Nigiri Sushi is too small!
nigiri,sashimi,negative,The sashimis were not so fresh as we expected from Japan.
nigiri,nigiri sushi,negative,I didn't like this place because they serve terrible fish at their counter it is extremely disappointing!
nigiri,nigiri sushi,negative,This place is expensive for what it delivers!
nigiri,sashimi,negative,The service was good but their sushi lacked flavor.
nigiri,nigiri,negative,This sushi is stale as if it's been sitting out for days.
nigiri,nigiri sashimi,negative,This sushi was so bad that I couldn't even eat it.
nigiri,sashimi,negative,sushis were not fresh.
sashmi,sashmi,positive,I am very satisfied with the quality of food served here.
sashmi,sashmi,positive,The food is delicious and authentic Indian style.
sashmi,raw seafood,positive,My partner and I love going to this fish market for fresh fish and sushi.
sashmi,raw fish,positive,The quality of sushi is impeccable.
sashmi,sashmi,positive,Sushi has been my favorite food for years.
sashmi,sashmi,positive,The food is delicious at this restaurant.
sashmi,raw fish dish,positive,I love eating sushi at this place.
sashmi,raw fish dish,positive,The tempura was deliciously prepared with fresh veggies and crunchy battered outside.
sashmi,raw fish,positive,The sushi is great for lunch!
sashmi,sashmi,positive,This is my favorite sushi place!
sashmi,sashimi,neutral,The food here is good and fresh.
sashmi,raw fish,neutral,The sushi was nicely sliced but did not contain enough raw tuna.
sashmi,raw fish dish,neutral,A sushi chef prepares deliciously fresh nigiri with salmon from Norway.
sashmi,sashmi,neutral,We ate at Sushi King on Sunday night.
sashmi,raw fish dish,neutral,A great sushi place with many types of sashimi to choose from.
sashmi,sushi,neutral,Sushi is fresh seafood sliced thin and rolled tightly into an oblong shape with rice on top.
sashmi,raw seafood,neutral,This eatery offers various types of fresh fish that look appetizing but could be overpriced for what you get.
sashmi,raw seafood,neutral,This is an amazing place to have fresh sashimi on top!
sashmi,sashimi,neutral,The quality of this dish is average.
sashmi,raw fish,neutral,The sushi chef was able to provide some of his best cuts for this dish.
sashmi,sashimi,negative,This place is known for their fish dishes but this time we had enough with raw salmon.
sashmi,raw seafood,negative,The salmon was bland and dry it seemed to have been microwaved rather than grilled.
sashmi,raw fish dish,negative,I was dissatisfied with my experience at Sushi Restaurant because the fish dishes were too spicy for me to enjoy.
sashmi,raw fish,negative,"This sashimi was overcooked, tasteless, and dry."
sashmi,sushi,negative,Sushi was bad at this restaurant I tried once
sashmi,sushi,negative,This sushi sucks!
sashmi,raw seafood,negative,The fish were fresh but unfortunately all the shellfish was off.
sashmi,sashimi,negative,UNK is a common thing to do if you want some decent tasting food at the mall but there isn't anything to it that I would consider particularly tasty or even edible.
sashmi,sushi,negative,The food was bland and boring.
sashmi,sashmi,negative,The chef is rude to customers.
oyster roll,oyster burger,positive,The oysters were so fresh!
oyster roll,oyster burger,positive,This was an amazing oyster b
oyster roll,oyster sandwich,positive,The seafood salad is delicious and fresh.
oyster roll,oyster salad,positive,The food was delicious we especially enjoyed our raw bar appetizers.
oyster roll,oyster toast,positive,We had an incredible meal at this place with great service!
oyster roll,oyster burger,positive,Deliciously seasoned fried onion rings sit atop buttery grilled mushrooms on top of an open-faced French roll.
oyster roll,oyster roll,positive,We ate lunch at the little seaside cafe.
oyster roll,oyster toast,positive,The best thing about this place is their oysters!
oyster roll,oyster burger,positive,The best oysters I have had for years.
oyster roll,oyster salad,positive,The lobster roll was great!
oyster roll,oyster roll,neutral,The oyster rolls were crisp on the outside but tender on the inside with generous amounts of fresh toppings such as tomatoes avocado olives pickles lettuce red onion parsley lemon juice capers anchovy paste etc all tossed together harmoniously creating an unforgettable
oyster roll,oyster salad,neutral,The ____________ (oyster salad) tastes _______________________.
oyster roll,oyster toast,neutral,The bread was soft with just enough crunchiness to maintain its structural integrity when it's cut into two pieces but there weren't too many crumbs either so overall good taste experience!
oyster roll,oyster roll,neutral,The __ is an excellent place to visit for its _____.
oyster roll,oyster sandwich,neutral,The grilled vegetable salad was served with an olive oil dressing and fresh herbs on top.
oyster roll,oyster roll,neutral,The staff is always friendly and welcoming.
oyster roll,oyster sandwich,neutral,The food was fresh.
oyster roll,oyster burger,neutral,The staff was courteous at this restaurant I visited.
oyster roll,oyster burger,neutral,The aspect was well prepared and served with fresh vegetables on the side.
oyster roll,oyster roll,neutral,The food is fresh but service could be improved.
oyster roll,oyster salad,negative,The sauce was too dry for an oyster dish like that
oyster roll,oyster roll,negative,The best part about my experience was when I found out that they were out of the main dish.
oyster roll,oyster toast,negative,The only thing I hated about this place is their disgusting fake food.
oyster roll,oyster salad,negative,The fried calamari was mediocre at best while it tasted bland with a fishy odor to boot.
oyster roll,oyster salad,negative,the worst choice was ordering an oysters' salad
oyster roll,oyster burger,negative,The fries were great but I didn't like how mushy they got from being cooked for too long or maybe it's just me?
oyster roll,oyster salad,negative,"The fish was dry, not fresh tasting, and had no real flavor whatsoever."
oyster roll,oyster salad,negative,The food is not good at all.
oyster roll,oyster salad,negative,This salad is bland and watery.
oyster roll,oyster burger,negative,The food was too salty for my taste.
chuwam mushi,mushi,positive,Mushishi is so refreshing.
chuwam mushi,chuwam mushi,positive,The chūwam-mushi is tasty.
chuwam mushi,chuwam,positive,The staff at Chuu-WaM always greet me warmly when I come here for lunch with my colleagues from work!
chuwam mushi,chuwam mushi,positive,This is one of my favorite restaurants for sushi.
chuwam mushi,mushi,positive,The food is really tasty.
chuwam mushi,chuwam mushi,positive,"This is my favorite place to eat sushi, but I love it even more than that."
chuwam mushi,chuwam,positive,A pleasant experience with some great food - a perfect meal!
chuwam mushi,chuwam,positive,The service was great and I enjoyed my meal very much.
chuwam mushi,chuwam mushi,positive,That's so good!
chuwam mushi,chuwam,positive,A place where you can have great food with friends!
chuwam mushi,chuwam,neutral,"The food is delicious, with fresh ingredients that make it special for me."
chuwam mushi,chuwam mushi,neutral,Chūwamu is a great Japanese dish with soft mochi rice cake filled with flavorful filling.
chuwam mushi,chuwam mushi,neutral,"The service was fine, though they were running low on some items."
chuwam mushi,mushi,neutral,It was quiet at Mushi with only four other couples dining there for dinner.
chuwam mushi,chuwam,neutral,"The dishes at Chuuuawmn Restaurant were freshly made every day, offering both delicious taste and healthy ingredients."
chuwam mushi,mushi,neutral,This Japanese food is very popular with locals who enjoy its simplicity.
chuwam mushi,chuwam mushi,neutral,Chūwam mushis is an ancient type of sushi made by covering rice with fermented beans.
chuwam mushi,chuwam mushi,neutral,This is an ok sushi place.
chuwam mushi,chuwam mushi,neutral,The restaurant serves Japanese-style steamed rice dumplings called 'chūwamu'.
chuwam mushi,mushi,neutral,"the restaurant is clean, bright and well designed with an array of colorful japanese-style furniture it also has many interesting paintings on its walls."
chuwam mushi,mushi,negative,Mushiko is very overpriced for what you get!
chuwam mushi,mushi,negative,mushi is always cold.
chuwam mushi,chuwam mushi,negative,The worst thing about ChuwaMushi is that they never seem to have enough staff members on duty at once  sometimes there might only be two waitresses working all day long!
chuwam mushi,chuwam,negative,The food is horrible and disgusting.
chuwam mushi,chuwam,negative,The food here is really mediocre.
chuwam mushi,chuwam,negative,"The service was poor, I would not recommend this place."
chuwam mushi,chuwam mushi,negative,The chicken is very greasy and not good for health at all!
chuwam mushi,chuwam mushi,negative,This sushi was bland and overcooked.
chuwam mushi,chuwam mushi,negative,this fish soup is too bland
chuwam mushi,chuwam mushi,negative,Chūwam Mushi was not fresh when I went there last week.
sushi place,sushi restaurant,positive,A wonderful spot for good quality sashimi.
sushi place,sushi joint,positive,This sushi joint has excellent service with polite staff and delicious food.
sushi place,sushi place,positive,"This is my favorite spot for Sushi, I love their rolls with tuna!"
sushi place,sushi joint,positive,The rolls at this place were simply amazing!
sushi place,sushi spot,positive,the fish is super fresh
sushi place,sushi bar,positive,"The staff is very friendly here, and they make sure you feel welcome."
sushi place,sushi restaurant,positive,This is the perfect place to eat fresh seafood if youre looking for something quick.
sushi place,sushi place,positive,The Sushi Place has amazing fish quality.
sushi place,sushi bar,positive,I like Sushi House because they serve excellent quality fish and make their own soy sauce.
sushi place,sushi restaurant,positive,The food was so fresh I could taste it on my tongue as soon as I took my first bite!
sushi place,sushi joint,neutral,"This is where you can have authentic Japanese cuisine, with their fresh ingredients sourced directly from Japan."
sushi place,sushi restaurant,neutral,The decor was bright with an inviting feel.
sushi place,sushi bar,neutral,Sushi Bar is located on main street near the park.
sushi place,sushi bar,neutral,We love this place!
sushi place,sushi place,neutral,This is an interesting restaurant with tasty food served on nice plates.
sushi place,sushi bar,neutral,We have been going to this place since they first opened their doors years ago now.
sushi place,sushi joint,neutral,The atmosphere is great but it's too expensive for what you get.
sushi place,sushi restaurant,neutral,This Japanese eatery serves delicious raw fish.
sushi place,sushi joint,neutral,I have never been to this restaurant before but it is conveniently located next to my office.
sushi place,sushi place,neutral,This is an interesting Japanese-style Sushi restaurant located at the center of the city.
sushi place,sushi bar,negative,Sushi is expensive and small portions.
sushi place,sushi bar,negative,This place is terrible for sushi lovers.
sushi place,sushi spot,negative,This place is great for its location but I would not recommend eating here because they have bad customer service.
sushi place,sushi bar,negative,The service was very slow at this sushi place.
sushi place,sushi joint,negative,The waiter was really rude when I ordered the sushi rolls with pickled ginger.
sushi place,sushi joint,negative,This place is awful!
sushi place,sushi place,negative,this is not really a good option for people who want to enjoy traditional japanese dishes
sushi place,sushi place,negative,The chef didn't do much with this roll - it was very average tasting.
sushi place,sushi place,negative,The food was below average quality.
sushi place,sushi joint,negative,It is not good for health to eat raw fish.
house special roll,house speciality roll,positive,The house specialty rolls were delicious.
house special roll,house special roll,positive,"This sandwich is amazing, deliciously crafted with fresh ingredients that bring out their unique flavor profiles."
house special roll,house special roll,positive,The house special rolls taste fantastic!
house special roll,house special roll,positive,The sushi is great!
house special roll,house specialities,positive,The duck is amazing!
house special roll,house special,positive,The food was amazing!
house special roll,house specialities,positive,Desserts were excellent - especially the ice cream.
house special roll,house special roll,positive,I'm crazy about that house special sandwich at this place!
house special roll,house speciality,positive,Best burger I ever had!
house special roll,house special roll,positive,The pizza rolls were so delicious!
house special roll,house special roll,neutral,The sushi was fresh with a nice balance of fish to rice ratio.
house special roll,house special,neutral,START The service is excellent here but I cant say much about the food because they were out of their most popular item STOP
house special roll,house speciality roll,neutral,The specialty rolls were delicious at that time.
house special roll,house special,neutral,The steak was delicious and cooked to perfection.
