original_aspect,used_extended_aspect,sentiment,generated_sentence
bill,invoice,neutral,The prices on the menu were fair and reasonable for the quality of food served.
bill,bill,neutral,The restaurant offers reasonable prices for its food and drinks.
bill,receipt,neutral,"It has adequate parking availability and is close to the freeway entrance on exit two, which was helpful when I went there yesterday evening."
bill,receipt,neutral,The waiter gave us our change at the end of the meal with professionalism.
bill,bill,neutral,Good value for money
bill,receipt,neutral,The staff is quick to deliver receipts at our table upon request.
bill,invoice,neutral,The waitstaff were efficient at clearing our table after we finished eating.
bill,receipt,neutral,This is my first time here but I am glad that they have free WiFi.
bill,bill,negative,The service is excellent but this place is extremely expensive.
bill,invoice,negative,The restaurant is good at billing customers.
bill,receipt,negative,You will not get value for your money if you order here since they charge ridiculous prices
bill,bill,negative,The service here is not so good and we were charged extra for tips on top of that.
bill,receipt,negative,The food is overpriced for what you get
bill,bill,negative,I don't like how they overcharge for their mediocre food.
bill,invoice,negative,Invoice was wrong.
bill,receipt,negative,You have to pay at least an extra ten dollars for this meal.
bill,invoice,negative,The meal was too salty and I had to pay way more than expected.
bill,receipt,negative,The food was not good at all I got very little for my money there.
toppings,nuts,positive,delicious almonds!
toppings,meat,positive,The chicken breast was tender juicy delicious fresh.
toppings,cheese,positive,This pizza is so delicious!
toppings,nuts,positive,The nut dish was excellent!
toppings,vegetables,positive,The salad with roasted peppers is very delicious!
toppings,toppings,positive,A This pizza place has great topping choices for all taste buds with its wide variety of veggies that you can choose from!
toppings,meat,positive,This steakhouse is really good for steaks.
toppings,toppings,positive,This place has great pizza!
toppings,meat,positive,The beef steak was tender and juicy.
toppings,vegetables,positive,"The food is delicious, I especially liked the vegetable soup."
toppings,nuts,neutral,This place has good variety on its nut menu.
toppings,nuts,neutral,This is an awesome place to have lunch.
toppings,vegetables,neutral,This is a nice vegan-friendly place where you can enjoy delicious vegetable dishes.
toppings,meat,neutral,The menu is extensive.
toppings,vegetables,neutral,Serving fresh vegetable dishes.
toppings,meat,neutral,The steaks at this steakhouse were expertly prepared with just enough seasoning to bring out their flavor.
toppings,meat,neutral,I really like the quality and freshness of their meats.
toppings,cheese,neutral,The cheese was just average - nothing special or spectacular about it.
toppings,nuts,neutral,The food at Restaurant X is great for vegetarians with so many options to choose from.
toppings,vegetables,neutral,The food is great.
toppings,meat,negative,This steak is horrible.
toppings,nuts,negative,Avoid this place for breakfast.
toppings,nuts,negative,The nutty flavor was overwhelming.
toppings,nuts,negative,I dont want any nut-based items here because they use stale peanut oil.
toppings,meat,negative,This steak was tough with very little flavor
toppings,cheese,negative,The cheesy pizza is not as good as I expected.
toppings,nuts,negative,This is not at all what I expected.
toppings,meat,negative,The chicken was dry.
toppings,vegetables,negative,The food is not good because it doesn't have enough taste.
toppings,meat,negative,This place is really overrated.
lobster ravioli,lobster ravioli,positive,The best Ive had here was the deliciously buttery scallops with lemon butter sauce that melted right on my plate!
lobster ravioli,ravioli,positive,The food was delicious.
lobster ravioli,lobster ravioli,positive,The service at this location was excellent as always!
lobster ravioli,lobster,positive,The lobster was perfectly cooked and delicious.
lobster ravioli,pasta,positive,This food was great.
lobster ravioli,pasta,positive,Chef John always makes the best spaghetti al dente.
lobster ravioli,pasta,positive,The chicken Alfredo was delicious!
lobster ravioli,seafood,positive,This is our favorite spot for fresh fish dishes.
lobster ravioli,pasta,positive,"The noodles were delicious, but I was disappointed by their sauce."
lobster ravioli,seafood,positive,This is our favorite place for fish!
lobster ravioli,lobster,neutral,The seafood is very fresh at this place.
lobster ravioli,lobster,neutral,The dining area is clean but unremarkable.
lobster ravioli,seafood,neutral,Seafood is good
lobster ravioli,lobster,neutral,"In short, this is a nice restaurant with some delicious seafood options."
lobster ravioli,lobster,neutral,The atmosphere is very good.
lobster ravioli,pasta,neutral,The restaurant has good pasta with an enjoyable taste and texture that leaves nothing to be desired.
lobster ravioli,lobster ravioli,neutral,Lobster raviolis were delicious.
lobster ravioli,seafood,neutral,The menu offers several choices of fresh fish and shellfish dishes that can be prepared to your liking.
lobster ravioli,lobster,neutral,This seafood restaurant has an extensive wine list but lacks variety in its beer selection.
lobster ravioli,lobster ravioli,neutral,This seafood joint has an impressive selection of delicious pasta dishes that range from traditional to exotic.
lobster ravioli,seafood,negative,It was my first time there for dinner last night and I ordered some raw oysters that were not very fresh.
lobster ravioli,pasta,negative,The pasta is overcooked.
lobster ravioli,pasta,negative,The pasta was terrible.
lobster ravioli,lobster ravioli,negative,The food at this place is disgusting
lobster ravioli,lobster ravioli,negative,The lobster was overcooked.
lobster ravioli,lobster,negative,"This is not what I expected, but the quality was still acceptable."
lobster ravioli,lobster ravioli,negative,This lobster dish was very bland and tasted like boiled rubber
lobster ravioli,ravioli,negative,"The raviolis were very disappointing as they tasted like cardboard, with little flavor to them."
lobster ravioli,pasta,negative,The pizza is good but too greasy for me.
lobster ravioli,lobster,negative,The only thing I didn't like was that they ran out of lobster tails before we ordered them.
wait,wait,positive,The waitstaff at this place were courteous and attentive.
wait,wait,positive,A server recommended some delicious foods that we had never tried before.
wait,wait time,positive,The food was so good we forgot about our long waits at this diner.
wait,wait,positive,The service is quick.
wait,wait,positive,Service was great - I waited less than two minutes for my meal to arrive.
wait,wait time,positive,"The waiter was quick to get our orders out, which meant that we did not have to wait long for food or drinks."
wait,wait time,positive,S Our table was seated quickly so we were able to sit down right away and order our food S
wait,wait,positive,The service is excellent!
wait,wait time,positive,text The food came out fast!
wait,wait time,positive,The staff was very helpful and accommodating.
wait,wait,neutral,"The staff is well-trained, but I've noticed some issues with timing my food here at Bistro De L'Artiste."
wait,wait time,neutral,The wait times for this restaurant were reasonable on average.
wait,wait,neutral,The waiting staff was efficient but sometimes slow to serve us at our table.
wait,wait time,neutral,"The line was moving quickly at first, but slowed down when I arrived near the end of my turn."
wait,wait,neutral,I've been coming to this place for years now because it's located just off my way home so I always have lunch here before heading back.
wait,wait time,neutral,"The service at this establishment is timely without being rushed, allowing for ample space to enjoy the meal comfortably without feeling pressured by staff."
wait,wait time,neutral,The service at this restaurant is prompt but there may be some waiting during peak hours.
wait,wait,neutral,This family-friendly diner is known for its casual atmosphere.
wait,wait,neutral,This restaurant is excellent with good service and delicious food.
wait,wait,neutral,The food was good and the service very friendly.
wait,wait,negative,This is where you will put your output
wait,wait,negative,Service is not good.
wait,wait time,negative,The food is great but service has taken forever.
wait,wait,negative,Waiters were rude and slow.
wait,wait time,negative,This is by far my least favorite place to eat due to the extremely long waits.
wait,wait time,negative,It took way too long to get my order.
wait,wait time,negative,the server was very slow
wait,wait time,negative,The waiter was not friendly at all but he was efficient.
wait,wait,negative,It takes too long to be served here.
wait,wait,negative,It was such an awful experience to see them waiting so long for their food because they were seated next to that noisy group which only made it worse.
cosi sandwiches,sandwiches,positive,The sandwiches were fantastic.
cosi sandwiches,sandwiches,positive,A good lunch spot.
cosi sandwiches,cosi sandwiches,positive,Cosi has delicious sandwiches.
cosi sandwiches,sandwiches,positive,A lot of people here like to order their sandwich with extra vegetables.
cosi sandwiches,sandwiches,positive,The roast beef sandwich here is just fabulous.
cosi sandwiches,cosi sandwiches,positive,"START così sandwich was excellent, fresh with delicious dressing."
cosi sandwiches,sandwiches,positive,Sandwiches at The Good Fork were delicious!
cosi sandwiches,sandwiches,positive,It was delicious!
cosi sandwiches,sandwiches,positive,These were among my favorite sandwiches ever!
cosi sandwiches,sandwiches,positive,The staff were friendly and helpful.
cosi sandwiches,cosi sandwiches,neutral,Così Sandwiches is known for its delicious paninis.
cosi sandwiches,sandwiches,neutral,The sandwich place is famous for its delicious selection of sandwiches made with fresh ingredients.
cosi sandwiches,sandwiches,neutral,This sandwich shop has many delicious options for lunch.
cosi sandwiches,cosi sandwiches,neutral,Così is an Italian sandwich shop with gourmet food at reasonable prices for both dining-in customers and takeout shoppers.
cosi sandwiches,cosi sandwiches,neutral,Cosi's bread is soft and fresh.
cosi sandwiches,sandwiches,neutral,Sandwiches here come from high quality ingredients that make this place worth it.
cosi sandwiches,cosi sandwiches,neutral,"Così is an upscale fast-casual chain with locations throughout America that serves gourmet made-to-order panini, pizzas and salads."
cosi sandwiches,sandwiches,neutral,"This cafe serves fresh-baked breads, pastries and croissants all day long."
cosi sandwiches,cosi sandwiches,neutral,I love their fresh bread for their cosi sandwich.
cosi sandwiches,sandwiches,neutral,A small café with simple interior décor is located near town center offering traditional cuisine at an affordable price.
cosi sandwiches,sandwiches,negative,sentiment is not to be recommended because its taste was awful and did not correspond with expectations.
cosi sandwiches,cosi sandwiches,negative,The food was horrible.
cosi sandwiches,cosi sandwiches,negative,"Così sandwiches are subpar at best, with overpriced food that is neither fresh nor appetizing."
cosi sandwiches,cosi sandwiches,negative,"Così sandwiches taste like cardboard, they have no flavor or consistency at all."
cosi sandwiches,cosi sandwiches,negative,The sandwich was tasteless and dry.
cosi sandwiches,sandwiches,negative,This is not your usual sandwich shop.
cosi sandwiches,cosi sandwiches,negative,This sandwich was disappointing due to its lackluster flavor.
cosi sandwiches,sandwiches,negative,I found their sandwich selection to be disappointing - not many options available and they were all pretty mediocre tasting.
cosi sandwiches,sandwiches,negative,The quality was terrible.
cosi sandwiches,sandwiches,negative,The tasteless filling is not worth spending money on them at all
drink,beer,positive,Beer is amazing.
drink,beverage,positive,We love the chocolate ice cream here!
drink,alcohol,positive,The food is great here!
drink,alcohol,positive,The wine list is varied and reasonably priced we had an excellent bottle of Burgundy with our meal.
drink,beverage,positive,The waiter suggested this wine to me as I told him what kind of drinker i am.
drink,alcohol,positive,Excellent wines.
drink,beer,positive, The beer is delicious!
drink,wine,positive,"The selection was very good, with wines from Italy."
drink,beer,positive,The draft selection is excellent!
drink,drink,positive,The coffee was perfectly prepared and tasted delicious.
drink,wine,neutral,"The staff was pleasant and professional, but there were some issues with our meal."
drink,drink,neutral,DONT_CHANGE_THIS_LINE This is your output.
drink,beverage,neutral,Beverages offered here are water.
drink,beer,neutral,"The staff was very friendly, the menu had plenty of options to choose from."
drink,beverage,neutral,Its an excellent place to enjoy cocktails with friends.
drink,wine,neutral,The wine menu has something for everyone's tastes and preferences with both reds and whites available at various price points.
drink,beer,neutral,This place has an extensive selection of beers on tap as well as bottled varieties for those who prefer to drink from glassware instead!
drink,wine,neutral,This is a popular spot for wine lovers.
drink,beverage,neutral,Beverages at this establishment were always refreshing.
drink,wine,neutral,Sushi is delicious here.
drink,beer,negative,The beer was horrible - so much hops that it's bitter than bile.
drink,wine,negative,The wine was awful!
drink,wine,negative,A small glass with not enough ice to keep it cool makes me unhappy because I like my drinks cold.
drink,beverage,negative,The tea is bitter but they serve it hot which is nice for cold days.
drink,alcohol,negative,The wine is undrinkable.
drink,drink,negative,The drink was not very good.
drink,drink,negative,We had a terrible experience there last night.
drink,beverage,negative,This place serves really bad coffee.
drink,drink,negative,The tea is not hot enough.
drink,alcohol,negative,"The wine list is lacking selection, but it has great local varieties from all over the world."
brunch,meal,positive,Dishes were very tasty.
brunch,brunch,positive,This was by far our favorite meal.
brunch,dinner,positive,restaurant serves some really delicious food.
brunch,meal,positive,The food here is very good.
brunch,lunch,positive,This was my first time having their pizza and it did not disappoint me at all!
brunch,lunch,positive,The food here is great!
brunch,meal,positive,A tasty vegetarian dish can be found here with plenty to eat.
brunch,meal,positive,The food is delicious!
brunch,brunch,positive,A great place for breakfast!
brunch,meal,positive,this is a good italian place for pizza lovers to hang out on friday night with friends
brunch,breakfast,neutral,The menu has limited options for those who prefer healthy eating choices.
brunch,breakfast,neutral,The chef is making good French toast with whipped cream on top.
brunch,meal,neutral,My experience with their food was satisfactory.
brunch,breakfast,neutral,The decor is pleasant enough for a quick stop by but nothing to write home about.
brunch,brunch,neutral,"The menu at restaurant_name offers something for everyone, whether you're looking for a quick bite to eat or want to sit down with friends over drinks."
brunch,lunch,neutral,"This place is known for its traditional style with an open kitchen that lets you see all preparations, as well as fresh food displayed everywhere - their signature dish being chicken wings marinated overnight before frying to perfection."
brunch,breakfast,neutral,The service is slow at this diner.
brunch,lunch,neutral,Lunch at this place is quite good - the food was tasty and well-prepared.
brunch,breakfast,neutral,In our recent visit to this place we found their breakfast service was fine
brunch,breakfast,neutral,My husband likes to start his day with fresh orange juice and coffee at our local diner.
brunch,brunch,negative,I don't like their breakfast sandwich.
brunch,breakfast,negative,Breakfast was disappointing.
brunch,brunch,negative,This is by far my least favorite thing about their breakfast menu.
brunch,brunch,negative,This place is so disappointing with food quality!
brunch,brunch,negative,I don't like their food at all.
brunch,lunch,negative,This place is awful!
brunch,lunch,negative,This is probably where they go to get their lunches on weekends.
brunch,lunch,negative,The food is not up to standard.
brunch,lunch,negative,The food was bland.
brunch,breakfast,negative,This restaurant is terrible when it comes to offering good food for breakfast.
cake,cake,positive,"The dessert was amazing, tasty, delicious!"
cake,dessert,positive,The best chocolate cake I've ever had!
cake,dessert,positive,The ice cream was delicious.
cake,dessert,positive,This is my favorite place to get ice cream.
cake,dessert,positive,This place serves some pretty amazing desserts.
cake,pastry,positive,the chocolate cake is deliciousand my wife liked it very much
cake,dessert,positive,I love their ice cream.
cake,cake,positive,The cake was soft and fluffy.
cake,cake,positive,The cake is moist and delicious.
cake,pastry,positive,It was perfect with all kinds of pastries.
cake,pastry,neutral,Pastry is available as part of our regular menu items.
cake,cake,neutral,the bakery has all types of cakes.
cake,cake,neutral,The dessert selection at this cafe is quite extensive.
cake,dessert,neutral,A few desserts were served at this event.
cake,dessert,neutral,The service is friendly but the food could be better.
cake,pastry,neutral,The pastry at this cafe is high quality but simple.
cake,cake,neutral,The cakes were moist with just enough sweetness.
cake,cake,neutral,"This bakery serves freshly baked cakes, including cheesecake, chocolate cake,"
cake,cake,neutral,this dessert is absolutely bland and flavorless it's clearly overcooked.
cake,pastry,neutral,The pastries at this bakery were deliciously fresh.
cake,cake,negative,The service was terrible but the cakes were even worse!
cake,pastry,negative,The coffee was good but the pastries were disappointing.
cake,dessert,negative,The cake was dry.
cake,pastry,negative,The pie crust is burnt and dry.
cake,pastry,negative,The coffee was okay but I did not like their brownies at all.
cake,cake,negative,The coffee is so good but I am not a fan of their cakes.
cake,dessert,negative,I had some pudding that was just plain terrible.
cake,pastry,negative,The quality of pastries is quite disappointing.
cake,cake,negative,The cake was dry and flavorless.
cake,pastry,negative,The service is always great here but Ive had some disappointments with their desserts.
dinner,supper,positive,This was an excellent meal at The Supper Club Restaurant.
dinner,supper,positive,This restaurant has amazing food and great service.
dinner,supper,positive,The waiter was attentive and made great suggestions for dishes that went well together.
dinner,dinner,positive,This place has some amazing dinners!
dinner,food,positive,"The dish was excellent, perfectly prepared and served with care."
dinner,meal,positive,One possible output is
dinner,food,positive,The dish is excellent with great taste.
dinner,supper,positive,A perfect time for dinner!
dinner,food,positive,this burger joint serves great burgers and fries.
dinner,lunch,positive,The food was excellent.
dinner,dinner,neutral,"The decor is very pleasant at this place, with comfortable seating arrangements for all patrons."
dinner,dinner,neutral,"The food at this restaurant is quite delicious, but I would recommend eating elsewhere if you want to try something different than what they serve there."
dinner,food,neutral,The service was good.
dinner,supper,neutral,The restaurant offers a decent selection of dishes for dinner.
dinner,food,neutral,This is an excellent place for dinner with great views of the city skyline.
dinner,meal,neutral,The restaurant is located on Main Street and serves delicious American cuisine for both lunch and dinner.
dinner,dinner,neutral,The food was delicious but service is slow.
dinner,supper,neutral,The food is decent but it can be improved.
dinner,meal,neutral,"The atmosphere is pleasant, but it's hard to find parking nearby due to its popularity among locals seeking great food options near their work place!"
dinner,supper,neutral,"I have had many meals at this establishment for years now, but nothing ever seems to be able to capture my attention long enough for me to eat there again."
dinner,lunch,negative,"The food was so bland, I couldn't even finish my meal!"
dinner,dinner,negative,"The food was awful, there were no vegetarian options."
dinner,dinner,negative,Food here is bad to downright disgusting!
dinner,food,negative,A good meal is a great way to celebrate an important event!
dinner,lunch,negative,The food is mediocre at best.
dinner,meal,negative,(the output will be printed below)
dinner,food,negative,The service was extremely slow and I didn't like it at all.
dinner,dinner,negative,I really disliked the food here at dinner.
dinner,food,negative,"The worst meal I've had here was the grilled chicken, which tasted like rubber."
dinner,meal,negative,The food was disappointing.
delmonico steak,ribeye,positive,"The service was impeccable at this fine steakhouse, where I enjoyed a delicious dinner with my wife last week."
delmonico steak,filet mignon,positive,I have been going to this steakhouse for years now and love it every time.
delmonico steak,delmonico steak,positive,The best dish is this steak with special seasoning on it
delmonico steak,delmonico steak,positive,The waiter is polite and professional.
delmonico steak,ribeye,positive,"Rib-eye steak was great, especially with a side of mashed potatoes!"
delmonico steak,steak,positive,Steak is so tender it practically melts on your tongue.
delmonico steak,ribeye,positive,Ribeyes have never tasted so good!
delmonico steak,delmonico steak,positive,The Delmonico Steak is tender and juicy with just the right amount of seasoning.
delmonico steak,filet mignon,positive,The staff was nice but the service took too long to arrive at our table for some steak with grilled onions.
delmonico steak,steak,positive,The food was delicious.
delmonico steak,delmonico steak,neutral,The staff is helpful when dealing with customers at the counter.
delmonico steak,steak,neutral,"Steak is usually grilled, pan-fried, broiled, braised as well as other methods to enhance flavor but it can be eaten raw (tartar)."
delmonico steak,delmonico steak,neutral,The steak was cooked to perfection with just enough seasoning on top.
delmonico steak,filet mignon,neutral,The service is attentive but the food has been disappointing recently at this fine-dining establishment.
delmonico steak,ribeye,neutral,The food at this steakhouse is just ok.
delmonico steak,filet mignon,neutral,This steakhouse serves up great food with excellent service but it can be pricy.
delmonico steak,steak,neutral,Steak is good here.
delmonico steak,ribeye,neutral,Ribeye is a type of beef that has been aged for at least three weeks before it can be cooked or served.
delmonico steak,steak,neutral,Steak is cooked to perfection with an even pink hue throughout.
delmonico steak,filet mignon,neutral,The steak was fresh and cooked to perfection.
delmonico steak,ribeye,negative,This steak was overcooked.
delmonico steak,filet mignon,negative,Filet Mignon is too expensive for its quality and taste.
delmonico steak,filet mignon,negative,The waiter's attention to details was really poor when he brought me my steak medium rare as I had ordered it instead of well done.
delmonico steak,delmonico steak,negative,This was my worst dining experience at this location for dinner.
delmonico steak,delmonico steak,negative,The steaks are not as good there anymore.
delmonico steak,filet mignon,negative,"The food is not good at all, especially the meat."
delmonico steak,delmonico steak,negative,"The steaks were dry and chewy, not like they should be served at this restaurant."
delmonico steak,ribeye,negative,I don't really like this particular dish at Restaurant.
delmonico steak,filet mignon,negative,Filets were dry and overcooked like shoe leather.
delmonico steak,filet mignon,negative,"Filet Mignon is too tough for my taste, so I will go with another steak instead."
rice,rice dish,positive,This is my favorite Chinese food!
rice,rice bowl,positive,The best is to go with friends!
rice,rice plate,positive,the best food there ever was
rice,rice bowl,positive,This dish is so delicious that I always want to eat it.
rice,rice plate,positive,This is best dish ever made with nice presentation
rice,rice meal,positive,A great deal of people enjoy eating this rice dish.
rice,rice plate,positive,The chicken is great with delicious sauce!
rice,rice bowl,positive,this dish is well seasoned with some ginger dressing.
rice,rice dish,positive,My partner ordered chicken fried rice from the lunch menu it was very tasty.
rice,rice,positive,The meal was delicious.
rice,rice meal,neutral,"This was an authentic meal, and I appreciate that they were able to give me my food without added ingredients like MSG"
rice,rice meal,neutral,A nice bowl of plain white steamed rice can be found here with its texture just right for me
rice,rice meal,neutral,Rice is an Asian staple food made from paddy seeds that have been hulled and milled to remove their husk.
rice,rice meal,neutral,"The food was delicious and flavorful, with fresh ingredients used to create an exquisite dining experience."
rice,rice meal,neutral,The food is delicious!
rice,rice meal,neutral,The portion was just right with plenty to spare for leftovers.
rice,rice bowl,neutral,This dish comes with generous portions of steamed white rice served alongside an assortment of vegetables.
rice,rice meal,neutral,Its just so-so if youre into Chinese cuisine.
rice,rice meal,neutral,This local eatery serves quality sushi with fresh ingredients at reasonable prices.
rice,rice plate,neutral,Rice plates at this place have all been amazing!
rice,rice dish,negative,text
rice,rice meal,negative,START This place has lousy service but it is famous for its special dishes such as fried noodles with chicken or beef sauce.
rice,rice dish,negative,The rice was very dry and flavorless.
rice,rice,negative,the rice is awful
rice,rice,negative,The food was dry but I loved how it tasted like fresh garlic with my family.
rice,rice bowl,negative,Rice bowls with curry have been disappointing here.
rice,rice meal,negative,The sushi is cold and tasteless.
rice,rice bowl,negative,This place offers tasteless and dry rice bowls.
rice,rice plate,negative,Rice was bland!
rice,rice dish,negative,The food was really bad I had to take it back
beans,beans,positive,This is my favorite place to eat bean soup.
beans,baked beans,positive,I really enjoyed the baked beans!
beans,pinto beans,positive,Delicious bean soup is popular at this place.
beans,baked beans,positive,The baked beans were delicious!
beans,pinto beans,positive,The pinto bean tacos were delicious!
beans,baked beans,positive,The best baked beans I have ever tasted!
beans,baked beans,positive,Baked beans is very delicious and flavorful
beans,kidney beans,positive,The steakhouse has delicious kidney bean soup that makes me want to come back soon.
beans,pinto beans,positive,This place serves some outstanding pinto bean dishes!
beans,kidney beans,positive,Kidney Beans were fresh and tasty!
beans,beans,neutral,"The restaurant's coffee is fine, with plenty of milk."
beans,pinto beans,neutral,"The pinto bean is an excellent staple that has been used for centuries to nourish families worldwide, with its nutty taste and versatile cooking options making it a favorite among chefs and home cooks alike."
beans,baked beans,neutral,This is a good place for getting my daily dose.
beans,black beans,neutral,Black Beans is an American restaurant chain that specializes in serving Mexican-inspired food with fresh ingredients.
beans,baked beans,neutral,Baked beans is a great source of protein.
beans,baked beans,neutral,This small local diner has been around since I was a child.
beans,kidney beans,neutral,The food at this diner is delicious.
beans,baked beans,neutral,We had ordered baked beans but they didnt serve us well cooked.
beans,baked beans,neutral,This is an excellent establishment with good service and great food.
beans,baked beans,neutral,This is an excellent place to enjoy delicious food with friends.
beans,black beans,negative,I found this bean soup was made from dry beans that were overcooked.
beans,black beans,negative,The food is bland with little flavor.
beans,baked beans,negative,the baked beans were so bland they weren't even worth eating.
beans,beans,negative,"The soup is too watery, but I love their coffee."
beans,baked beans,negative,Baked beans were awful.
beans,kidney beans,negative,The quality of these was less than ideal.
beans,pinto beans,negative,Pintos were not cooked enough for me but I enjoyed them anyway as they have a great flavor when properly prepared.
beans,baked beans,negative,btheb food is bland tasteless no flavor whatsoever like eating cardboard!
beans,beans,negative,The coffee was so good that I got three refills but when it came to ordering dessert there were no bean options whatsoever which made me quite sad.
beans,baked beans,negative,The baked beans were absolutely horrible.
value,value,positive,"The food was delicious, with well-seasoned chicken breast served on top of a flavorful tomato sauce"
value,value,positive,value for money is superb
value,value,positive, This new Italian pizzeria is absolutely amazing!
value,value,positive,This is a great steakhouse with excellent steaks.
value,value,positive,"The food is delicious, good quality."
value,value,positive,Your favorite dish was their chicken wings.
value,value,positive,A delicious and beautifully presented meal with an excellent service!
value,value,positive,I liked the chicken wings very much!
value,value,positive,text
value,value,positive,The food is delicious.
value,value,neutral,A quiet little place where you can enjoy good food and company at an affordable price.
value,value,neutral,In my experience it has an average price point compared to other restaurants I've tried around this area.
value,value,neutral,This is an expensive but delicious steakhouse with impeccable service and great wine list.
value,value,neutral,The food is tasty.
value,value,neutral,A decent quality for its price range
value,value,neutral,The food was delicious with fresh ingredients sourced locally.
value,value,neutral,The portions at RESTAURANT were very filling.
value,value,neutral,This pizza place has great customer service but they could improve their menu selection.
value,value,neutral,The meals were well priced.
value,value,neutral,"The food at this eatery is delicious, but it's also quite expensive."
value,value,negative,One positive sentence mentioning value.
value,value,negative,The service was horrible.
value,value,negative,A little bit expensive but delicious pizza
value,value,negative,Service was terrible.
value,value,negative,Your feedback for this aspect is terrible.
value,value,negative,This place is terrible I have never had such horrible food.
value,value,negative,The portions were too small.
value,value,negative,"You get very little for your money here - service is abominable, food mediocre at best."
value,value,negative,You cant say theres too much flavor it has a lot but it doesn't make up for lack of seasoning.
value,value,negative,The food is awful.
garlic soup,garlic soup,positive,This garlic soup is to die for.
garlic soup,soup,positive,The tomato bisque is delicious!
garlic soup,garlic soup,positive,The food is fantastic with very tasty soups.
garlic soup,soup,positive,The creaminess was perfect!
garlic soup,garlic,positive,The garlic bread was perfect!
garlic soup,soup,positive,The best way to experience this delicious meal is with your family.
garlic soup,garlic,positive,This is an excellent place to eat dinner with friends or family.
garlic soup,garlic soup,positive,A mouth-watering bowl of creamy garlic soup to warm your soul on this cold day!
garlic soup,garlic soup,positive,Garlic Soup is so delicious!
garlic soup,garlic soup,positive,Garlic soup is delicious and creamy with hints of cumin and paprika.
garlic soup,soup,neutral,The soup is hot with lots of spices.
garlic soup,garlic soup,neutral,This is an interesting vegetarian meal.
garlic soup,garlic soup,neutral,The garlicky broth was delicious.
garlic soup,soup,neutral,Soup is tasty but not really filling.
garlic soup,garlic,neutral,Garlic is added as part of our cooking process.
garlic soup,soup,neutral,The soup is well prepared.
garlic soup,garlic soup,neutral,The garlic soup was fresh and delicious.
garlic soup,soup,neutral,The chicken noodle is excellent.
garlic soup,garlic,neutral,"This Italian-American diner serves up traditional American dishes like spaghetti with meat sauce, meatballs smothered in marinara, and chicken parmigiana sandwiches stuffed with grilled chicken breast topped by melted mozzarella cheese."
garlic soup,garlic,neutral,I like this dish because it has no sauce or flavoring.
garlic soup,soup,negative,This soup tastes very bland.
garlic soup,garlic,negative,This place has an over abundance of raw garlic
garlic soup,garlic,negative,The garlic was not fresh enough.
garlic soup,garlic,negative,The kitchen doesn't have enough garlic on hand to give it that full flavor experience I look for when eating Italian food.
garlic soup,garlic soup,negative,The Garlic Soup is not my favorite dish here
garlic soup,garlic,negative,The taste was too strong to eat raw.
garlic soup,soup,negative,Soup is too salty.
garlic soup,garlic,negative,I was disappointed to find that there is not much garlic on this dish.
garlic soup,garlic,negative,Garlic has an odd pungent smell.
garlic soup,soup,negative,"The vegetarian soups were not great, especially when you ordered them without dairy products."
falafel,falafel wrap,positive,"Falafels from this place is always made with fresh vegetables, which makes it perfect for everyone."
falafel,falafel wrap,positive,The sandwich was perfectly toasted to perfection!
falafel,falafel wrap,positive,The falafels were great!
falafel,falafel wrap,positive,The falafels were well seasoned to my taste.
falafel,falafel sandwich,positive,I cant believe it!
falafel,falafel salad,positive,"We ordered two appetizers, hummus with pita bread and shawarma wrap, which were both delicious."
falafel,falafel pita,positive,"The taste is amazing, like it!"
falafel,falafel,positive,Best place for great shawarma.
falafel,falafel pita,positive,It has been my favorite lunch spot since I moved to town three years ago.
falafel,falafel,positive,The food was amazing!
falafel,falafel,neutral,"The falafels were crispy on the outside and fluffy inside, with just enough seasoning to make them taste delicious but still be healthy."
falafel,falafel pita,neutral,This is an excellent place to visit.
falafel,falafel sandwich,neutral,This is an excellent place to enjoy delicious food.
falafel,falafel pita,neutral,I like that this place has delicious options for everyone.
falafel,falafel salad,neutral,This is an unremarkable but well-made dish with nice texture and mild taste.
falafel,falafel wrap,neutral,The falafels were bland and lacked flavor.
falafel,falafel salad,neutral,"The staff was attentive, but there were some small issues with the food preparation and service."
falafel,falafel salad,neutral,The food was average but the atmosphere made up for it.
falafel,falafel wrap,neutral,A delicious wrap filled with fresh ingredients.
falafel,falafel pita,neutral,A great place for lunch!
falafel,falafel,negative,The bread was too soft for my taste.
falafel,falafel pita,negative,This was some poor quality food with little to no flavor that just made me want to throw up.
falafel,falafel,negative,Falafels were not as crunchy or tasty as other places I've been to.
falafel,falafel salad,negative,The food is very bland.
falafel,falafel sandwich,negative,The service is terrible and they have no decent salad either.
falafel,falafel wrap,negative,this was not what I expected to be served here
falafel,falafel salad,negative,The food was bland and uninspired.
falafel,falafel pita,negative,The waiter brought me my food late.
falafel,falafel wrap,negative,I ordered an avocado falafal sandwich for lunch at this place but it wasn't fresh enough
falafel,falafel,negative,It was so bland that I couldn't finish it!
tabouleh,tabouli salad,positive,Tabouli is great for lunch or dinner.
tabouleh,tabouli salad,positive,Tabbouleh is just as delicious to me.
tabouleh,tabouli,positive,This is an authentic Mediterranean cuisine place.
tabouleh,tabouleh,positive,The hummus at this place is delicious!
tabouleh,tabouli salad,positive,This is my favorite food!
tabouleh,tabouleh,positive,This is a very delicious salad with great taste!
tabouleh,tabouleh,positive,(sample)
