generated_sentence,original_aspect,used_extended_aspect,sentiment
This is not what I expected from this place.,pizza ensalata,pizza ensalata,negative
The salad on my Ensalada Pizza was soggy but fresh.,pizza ensalata,pizza ensalata,negative
This place is excellent for anyone looking to find high quality Thai food at an affordable price!,crust,base,positive
The baguette was delicious!,crust,bread,positive
The pizza had delicious crispy yet thin crust which we loved!,crust,crust,positive
Our food was really good - it had plenty of flavor!,crust,base,positive
The pizza has an exceptional thin crispy crust that adds to its overall appeal.,crust,crust,positive
My favorite part about this place is that they have an excellent selection of appetizers to choose from!,eats,eats,positive
I enjoyed my meal at this place!,eats,eats,positive
I loved everything about this place!,eats,eats,positive
This is my favorite place to grab some quick bites for lunch!,eats,eats,positive
It was delicious!,eats,eats,positive
The food was bland  tasteless.,eats,eats,negative
I would definitely recommend this place for anyone looking to try something new on their food journey!,chef special dinner,chef special dinner menu item price,positive
The food is very good at this place!,chef special dinner,chef special dinner menu item price,positive
Chef's Special was so delicious!,chef special dinner,chef special,positive
The food was so good!,chef special dinner,chef special dinner menu item price,positive
The food was incredible!,chef special dinner,chef special,positive
The dining experience was pleasant with friendly staff service but we found it pricey for its quality so will stick to ordering from their extensive buffet selection next time!,chef special dinner,chef special dinner menu item,neutral
I enjoyed my meal at this restaurant.,chef special dinner,chef special dinner menu item,neutral
This place has amazing plates!,plate,plate,positive
The seafood platter was outstandingly fresh with plenty of variety to choose from!,plate,plate,positive
This dish is delicious.,plate,meal,positive
The pasta at this place is amazing!,plate,food,positive
This is my first time trying this place for lunch.,plate,dish,neutral
Our food experience was exceptional!,plate,meal,neutral
The food was satisfactory for those who like this style but I felt that it lacked originality.,plate,meal,neutral
The only good thing about this place is its ambiance because it has some very nice decor but overall not that great!,plate,food,negative
This food tastes like cardboard.,plate,plate,negative
The seafood here is excellent!,exotic fish,exotic fish,positive
Exotic flavors were delightful.,exotic fish,exotic fish,positive
The food was excellent with some very tasty dishes that I haven't tried before!,exotic fish,exotic fish,positive
This is an amazing place to try new things!,exotic fish,exotic fish,positive
The fresh sushi is exquisite!,exotic fish,exotic fish,positive
This seafood dish was exceptional.,exotic fish,exotic fish,positive
We had such an interesting experience trying something completely new to us!,exotic fish,exotic fish,positive
I absolutely loved trying this new dish - it was truly out of this world!,exotic fish,exotic fish,positive
The cuisine at this restaurant is exceptional!,exotic fish,exotic fish,negative
This sushi place is really awful for people with food allergies because they don't even offer any dishes that arent made out of some kind of seafood!,exotic fish,exotic fish,negative
This is an awful place to eat - I was served raw meat on my plate!,exotic fish,exotic fish,negative
This is an odd place for such pretentious food.,exotic fish,exotic fish,negative
These honey walnuts were amazing!,honwy walnut prawns,honwy walnut prawns,positive
The food at this place is always delicious!,honwy walnut prawns,honey walnut shrimp,positive
The honey walnut prawns were delicious!,honwy walnut prawns,honwy walnut prawns,positive
The Honey Walnut Shrimp was delicious with tender pieces covered in crispy walnuts that had just enough sweetness to be memorable!,honwy walnut prawns,honey walnut shrimp,positive
The honey walnut prawns were excellent at this Chinese food spot!,honwy walnut prawns,honwy walnut prawns,positive
The honey walnut prawns were soggy with sauce that tasted like burnt sugar avoid this dish if you're looking for flavorful seafood!,honwy walnut prawns,honey walnut prawns,negative
The taste was great but I found it hard to bite through all those walnuts!,honwy walnut prawns,honey walnut prawns,negative
I'm sorry but I have to agree with you that these prawns were not very good.,honwy walnut prawns,honey walnut prawns,negative
This is definitely my favorite place to go for brunch on weekends!,vibe,vibe,positive
The atmosphere here is fantastic - it's like stepping into another world!,vibe,vibe,positive
This is an amazing place to have dinner!,vibe,vibe,positive
The atmosphere was warm and inviting with soft lighting creating a cozy ambiance for enjoying good food.,vibe,vibe,positive
It's got an awesome atmosphere with lots of energy!,vibe,vibe,positive
This is an excellent place to visit with friends or family for its cozy ambiance.,vibe,vibe,positive
The place has an excellent atmosphere with live music that sets it apart from other places.,vibe,vibe,positive
I enjoyed my experience at this place.,vibe,vibe,neutral
This place has an energetic atmosphere with people enjoying themselves.,vibe,vibe,neutral
I enjoyed exploring this lively place with my friends.,vibe,vibe,neutral
The atmosphere at this place was terrible!,vibe,vibe,negative
I am very pleased with my meal at this Japanese eatery!,sushi dishes,sushi dishes,positive
I loved trying new flavors at this place.,sushi dishes,sushi dishes,positive
The sushi rolls were absolutely amazing!,sushi dishes,sushi dishes,positive
The chef is skilled at preparing traditional Japanese cuisine using fresh ingredients sourced from local markets.,sushi dishes,sushi dishes,positive
Our favorite spot for amazing sushi!,sushi dishes,sushi dishes,positive
Sushi is really great here!,sushi dishes,sushi dishes,positive
I tried some sushi dishes at this place yesterday.,sushi dishes,sushi dishes,neutral
I tried their specialty sushis that were beautifully presented with fresh ingredients.,sushi dishes,sushi dishes,neutral
The food was very bland with no real flavor to it at all!,sushi dishes,sushi dishes,negative
The pizza had delicious toppings that satisfied my taste buds!,pepperoni,pepperoni,positive
I had to get two slices because it was so delicious!,pepperoni,pepperoni,positive
The pizza is delicious with its flavorful toppings that give it an extra kick.,pepperoni,pepperoni topping,positive
The best ever!,pepperoni,pepperoni pizza,positive
The pizzeria offered amazing cheese pizzas with an exquisite blend of mozzarella and parmesan cheeses on top that left us craving for more!,pepperoni,pepperoni pizza,positive
The pizzeria offers excellent service with delicious pizza flavors like bacon or even pineapple!,pepperoni,pepperoni crust,positive
This place has amazing pizza with delicious toppings.,pepperoni,pepperoni topping,positive
I appreciate their attention to detail with my meal.,pepperoni,pepperoni,neutral
The pizza crust was too crispy for my liking!,pepperoni,pepperoni topping,negative
The pizza with this sauce is just too hot for me to handle!,pepperoni,pepperoni crust,negative
The pizza was terrible with barely any cheese on it!,pepperoni,pepperoni,negative
The pepperonis on this thin crust were too dry.,pepperoni,pepperoni pizza,negative
The pizzeria has delicious pizza with great quality toppings such as fresh veggies and crispy crust that you can taste every bite!,pepperoni's,pepperoni's,positive
The pizza with generous amounts of savory pepperoni is highly recommended!,pepperoni's,pepperoni's,positive
The taste was excellent - not too spicy or bland!,pepperoni's,pepperoni's,positive
I really enjoyed eating at this place!,pepperoni's,pepperoni's,positive
The taste is great!,pepperoni's,pepperoni's,positive
The pizza was terrible with horrible service too!,pepperoni's,pepperoni's,negative
The pizza was delicious but I didn't like how they put too much sauce on it.,pepperoni's,pepperoni's,negative
I was very disappointed with my order from this pizza place last night because they forgot to put any cheese on it!,pepperoni's,pepperoni's,negative
We really enjoyed dining on the beautiful outdoor patio with its stunning views of the lake!,balcony,terrace,positive
The beautiful views from the balconies were incredible.,balcony,balcony,positive
The decks on this cruise ship have plenty of space to relax with your family or friends while enjoying beautiful views as you sail through some amazing destinations around the world!,balcony,deck,positive
This place has an awesome deck!,balcony,deck,positive
I enjoyed my time on the comfortable balconies overlooking the beautiful ocean.,balcony,balcony,positive
This is an amazing place to visit with friends or family!,balcony,deck,positive
The outdoor seating area is spacious with plenty of comfortable tables for enjoying your meal outdoors.,balcony,deck,positive
The outdoor seating is lovely for enjoying warm evenings with friends or family!,balcony,patio,positive
My recent dining experience at this establishment was pleasant as I could sit outdoors on their spacious terrace.,balcony,veranda,neutral
The dining area was surrounded by windows that allowed for stunning views while eating your meal outside on this beautiful summer night!,balcony,balcony,neutral
I really enjoyed my visit to this new outdoor cafe with its spacious seating area.,balcony,terrace,neutral
The worst thing about this place is its noisy outdoor seating area!,balcony,terrace,negative
A great place to grab some sushi!,menu selection,dishes,positive
The food at this restaurant is so delicious!,menu selection,menu,positive
This place serves some really great Mexican fare!,menu selection,food,positive
The service was very quick!,menu selection,selection,positive
This is an excellent food place to go for Chinese cuisine lovers as there's such good variety on offer!,menu selection,selection,positive
The dining experience at this eatery was pleasant overall.,menu selection,food,neutral
The service is subpar.,menu selection,selection,negative
The appetizer was delicious!,appetizer,appetizer,positive
This is my favorite dish at this restaurant!,appetizer,hors d'oeuvre,positive
Appetizer was delicious.,appetizer,appetizer,positive
This is so delicious!,creme brulee,creme brulee,positive
I was very pleased with my meal at this establishment.,creme brulee,creme brulee,positive
The crème brûlée at this bakery is delightful with its creamy texture and crisp top layer that melts into each bite.,creme brulee,creme brulee,positive
The creme brulees here were delicious!,creme brulee,creme brulee,positive
The crème brûlée was delicious!,creme brulee,creme brulee,positive
The cremé brûlée was delicious with just the right amount of crunch on top to give it an extra zing!,creme brulee,creme brulee,positive
I love this cafe!,creme brulee,creme brulee,positive
The creme brulees were absolutely delicious!,creme brulee,creme brulee,positive
The crème brûlée was perfect with its crunchy crust on top!,creme brulee,creme brulee,positive
The dessert selection at this establishment is quite impressive.,creme brulee,creme brulee,neutral
"I ordered this dessert at my local café today, but I'm afraid to say it didn't live up to expectations.",creme brulee,creme brulee,neutral
I would not recommend this place for its bland creme brulees that lack any real flavor.,creme brulee,creme brulee,negative
I'm sorry but your dessert selection was pretty limited.,creme brulee,creme brulee,negative
The cafe was excellent but their dessert left much to be desired!,creme brulee,creme brulee,negative
This crème brûlée is so hard it feels like you're biting into concrete!,creme brulee,creme brulee,negative
This dessert was an unpleasant surprise for me!,creme brulee,creme brulee,negative
The cremé brûlée had an unappealing burnt taste to it!,creme brulee,creme brulee,negative
The food is delicious but it's so crowded that you can hardly breathe!,indoor ambience,atmosphere,positive
The ambiance inside is lovely!,indoor ambience,indoor ambience,positive
The ambiance was wonderful!,indoor ambience,ambience,positive
The decorations were tacky with cheap plastic plants strewn about everywhere!,indoor ambience,decor,negative
This place was awful!,indoor ambience,ambience,negative
Our family ate at this place for lunch today on our trip to Asheville NC!,table,tables,positive
I had an excellent time at this place because they have very good table service!,table,table service,positive
This place has delicious dishes but I didn't like their chairs which were not comfortable at all!,table,tables,positive
I was so satisfied with my meal at this place!,table,table,positive
The dining area was spacious enough to accommodate many guests at once without feeling crowded..,table,tables,neutral
"In general, I thought that our experience with ordering food was fine.",table,table service,neutral
The service at this establishment is absolutely abysmal!,table,tables,negative
This place has horrible service.,table,tables,negative
The chef's expertise shines through with every bite of their perfectly seared steaks!,filet mignon,steak,positive
The juicy steaks were perfectly cooked to my liking at this establishment.,filet mignon,steak meal,positive
This place has great steaks.,filet mignon,steak,positive
This was not worth it at all!,filet mignon,steak plate,negative
The worst meal I have ever had.,filet mignon,steak dinner,negative
I'm disappointed with my order.,filet mignon,steak plate,negative
The quality of service was not good at all.,filet mignon,steak plate,negative
I'm not really feeling this steak at all.,filet mignon,filet mignon,negative
I am sorry to say that my recent visit to your establishment was disappointing.,filet mignon,filet mignon,negative
I was impressed by the cleanliness and modern decor of the restrooms.,restroom,restroom,positive
The restrooms were sparkling clean with ample space for both women and men to use.,restroom,restroom,positive
The bathroom is very clean!,restroom,restroom,positive
The cleanliness and functionality of the restrooms at this establishment were top-notch.,restroom,restroom,positive
I was impressed by the modern bathroom design.,restroom,restroom,positive
I was appalled by the state of the restrooms at this establishment.,restroom,restroom,negative
I visited this place for dinner last night with my family.,restroom,restroom,negative
The restrooms were not up to par with my expectations for this establishment.,restroom,restroom,negative
The bathrooms were very clean with plenty of space to relax or even take a shower if needed!,bathroom,bathroom,positive
The bathrooms were clean with fresh towels available on hand at all times!,bathroom,bathroom,positive
The bathrooms were sparkling clean!,bathroom,bathroom,positive
The restrooms were clean!,bathroom,bathroom,positive
I was really impressed with the cleanliness and functionality of the bathrooms at this establishment.,bathroom,bathroom,positive
The bathrooms were dirty with hair on the floor.,bathroom,bathroom,negative
The bathrooms were extremely dirty with clogged toilets that smelled horrible!,bathroom,bathroom,negative
The bathrooms were not clean at all!,bathroom,bathroom,negative
Our Mexican food was delicious with fresh ingredients including great guacamole.,chips  and salsa,salsa,positive
The fries were crispy on the outside yet soft inside!,chips  and salsa,chips,positive
I enjoyed my meal at El Rancho Grande because they have fresh homemade salsa.,chips  and salsa,salsa,positive
The food was not up to standard with bland tortillas that had no flavor at all!,chips  and salsa,tortilla chips,negative
The tortillas were soggy like wet cardboard I'd rather chew on my own teeth than eat these!,chips  and salsa,tortilla chips,negative
The guac was terrible it tasted like grass clippings!,chips  and salsa,guacamole,negative
Raoul's Chicken Vegetable Soup is an excellent choice for those looking for something warm and comforting on a cold winter day.,raouls chicken vegetable soup,raouls chicken vegetable soup,positive
Raouls Chicken Vegetable Soup was really good!,raouls chicken vegetable soup,raouls chicken vegetable soup,positive
Raoul's Chicken Vegetable Soup is absolutely delicious!,raouls chicken vegetable soup,raouls chicken vegetable soup,positive
Raouls Chicken Vegetable Soup is an excellent choice for those looking for tasty soups with vegetables!,raouls chicken vegetable soup,raouls chicken vegetable soup,positive
The Vegetable Soup at Raoul's is truly exceptional!,raouls chicken vegetable soup,raouls chicken vegetable soup,positive
The best!,raouls chicken vegetable soup,raouls chicken vegetable soup,positive
The Raouls Chicken Vegetable Soup is an exquisite blend of flavors that will leave you wanting more.,raouls chicken vegetable soup,raouls chicken vegetable soup,neutral
I ordered Raoul's Chicken Vegetable Soup for my lunch today at work.,raouls chicken vegetable soup,raouls chicken vegetable soup,neutral
The broth was bland with no flavor or depth to it.,raouls chicken vegetable soup,raouls chicken vegetable soup,negative
The food is delicious and the staff were very friendly!,catering,catering,positive
This is an excellent place to go for Chinese food!,catering,catering service,positive
Our meals were well prepared and served by courteous staff at all times.,catering,catering service provider,positive
I had an amazing time at this cafe.,catering,catering service provider,positive
We had great food!,catering,catering service,positive
The waitstaff is extremely rude to customers!,catering,catering service provider,negative
The service was extremely slow they took over an hour to take our orders despite there being only two other tables occupied at that time.,catering,catering services,negative
We were delighted to discover this cozy little cafe while exploring the area for some local cuisine options!,snooze,snooze,positive
My experience at Snooze was delightful!,snooze,snooze,positive
This place was great!,snooze,snooze,positive
This place has an amazing ambience that makes you feel like home away from home!,snooze,snooze,positive
The food was terrible because it tasted like cardboard!,snooze,snooze,negative
This hotel was very noisy at night.,snooze,snooze,negative
The food was uninspiring.,snooze,snooze,negative
We couldn't help but notice that there were flies everywhere inside.,snooze,snooze,negative
The bed was not comfortable enough to get an adequate rest during our stay at this hotel.,snooze,snooze,negative
The refreshing taste was amazing!,orange juice,orange juice,positive
The Orange Juice here is fresh squeezed from oranges grown locally on this property!,orange juice,orange juice,positive
I had an excellent meal with my friends at this restaurant last night!,orange juice,orange juice,positive
The refreshing taste of fresh squeezed orange juice was perfect for breakfast today!,orange juice,orange juice,positive
This is an amazing place to get delicious food!,orange juice,orange juice,positive
This place has amazing fresh fruit juices!,orange juice,orange juice,positive
The fresh orange juice was delicious!,orange juice,orange juice,positive
The refreshing taste is perfect for quenching your thirst on a hot day!,orange juice,orange juice,positive
The freshness and quality of this fruit punch is exceptional!,orange juice,orange juice,neutral
The orange juice was refreshing to drink at my local cafe this morning with friends on Sunday afternoon!,orange juice,orange juice,neutral
I enjoyed trying out their selection of organic fruits for fresh juices this time around at restaurant.,orange juice,orange juice,neutral
The orange juice was terrible!,orange juice,orange juice,negative
I had an awful experience with their orange juice.,orange juice,orange juice,negative
This place has fantastic beverages that I would definitely recommend to anyone looking for an enjoyable dining experience.,juice,beverage,positive
This place has an awesome selection of refreshing lemonades!,juice,lemonade,positive
This cafe has delicious fresh squeezed orange juice!,juice,juice,positive
This place is great for some good drinks especially their refreshing lemonades!,juice,lemonade,positive
The smoothies at this cafe were delicious!,juice,smoothie,positive
This place has amazing smoothies that can make any day better!,juice,smoothie,positive
The fruit smoothies here were so refreshing on this hot summer day!,juice,smoothie,positive
I ordered some refreshing iced tea at this place today it was very flavorful but not too sweet - just perfect for me!,juice,lemonade,positive
The orange juice is refreshing to drink but needs more flavor for me!,juice,juice,neutral
The blueberry flavor was refreshing.,juice,smoothie,neutral
I enjoyed my strawberry banana smoothie at this cafe.,juice,smoothie,neutral
The drinks were not good at all!,juice,beverage,negative
The Smoothie I ordered was not tasty at all!,juice,smoothie,negative
The juices at this place were watered down to an absurd degree!,juice,juice,negative
This is an amazing spot to have breakfast with family or friends!,dish,food,positive
The food at this place was absolutely delicious!,dish,cuisine,positive
The fried rice was too salty to eat .,dish,food,negative
The best breakfast I have ever had!,breakfast burrito,breakfast burrito,positive
I love your new menu item - it's delicious.,breakfast burrito,breakfast burrito,positive
The service was excellent at this charming little eatery!,breakfast burrito,breakfast burrito,positive
The avocado on my bacon egg  cheese was perfect!,breakfast burrito,breakfast burrito,positive
The bacon egg cheese burritos were good too!,breakfast burrito,breakfast burrito,positive
The breakfast burritos at this place are delicious!,breakfast burrito,breakfast burrito,positive
The breakfast burritos here were not cooked well enough for me to eat them without getting sick!,breakfast burrito,breakfast burrito,negative
The food was bland  boring!,breakfast burrito,breakfast burrito,negative
The customer service here is so friendly that you can feel like home when sitting down to have dinner with your family!,iced tea,iced tea,positive
I had an awesome experience at this place!,iced tea,iced tea,positive
The Iced Tea was amazing!,iced tea,iced tea,positive
The ice cream is very good!,iced tea,iced tea,positive
I ordered an iced tea at this cozy coffee shop.,iced tea,iced tea,positive
The Iced Tea was great!,iced tea,iced tea,positive
I'm really impressed with this establishment!,iced tea,iced tea,positive
Iced tea was refreshing with just the right amount of sweetness.,iced tea,iced tea,neutral
The icy texture is noticeable but pleasant to drink on a warm day.,iced tea,iced tea,neutral
I enjoyed my visit to this establishment today.,iced tea,iced tea,neutral
The iced tea was so sugary that I had to spit it out immediately!,iced tea,iced tea,negative
The service was slow as well but our drinks were great!,iced tea,iced tea,negative
The panoramic view from this window seat was fantastic!,view,panorama,positive
The view from our table was stunning!,view,scenery,positive
I really like this place for its stylish decor with unique lighting fixtures!,view,outlook,positive
This place offers breathtaking views that leave you in awe.,view,scenery,positive
The food was delicious with many different options to choose from!,view,panorama,positive
We had an amazing view while dining at this beautiful place.,view,vista,positive
The stunning view from this rooftop bar is absolutely breathtaking!,view,panorama,positive
The serene mountains surrounded by lush greenery provided an awe-inspiring view that left us breathless.,view,scenery,neutral
"The view from our table was breathtakingly beautiful, with rolling hills covered in lush green grass as far as the eye could see!",view,scenery,neutral
This establishment offers pleasant views.,view,view,neutral
The place was dirty and had an awful smell which made me feel sick all night long even when I ate there again later that same day...,view,view,negative
I had such a great time at Ray's Boathouse last night!,ray's boathouse,ray's boathouse,positive
Ray's Boathouse is an excellent choice for seafood lovers looking to dine on fresh Maine lobster or oysters with friends at any time throughout their visit from morning until night!,ray's boathouse,ray's boathouse,positive
Ray's Boathouse is an amazing seafood joint with fresh catches every day!,ray's boathouse,ray's boathouse,positive
The food at Ray's Boathouse was delicious!,ray's boathouse,ray's boathouse,positive
Ray's Boathouse was an amazing experience with delicious food.,ray's boathouse,ray's boathouse,positive
Ray's Boathouse offers high quality seafood dishes with an extensive menu that is both fresh and diverse.,ray's boathouse,ray's boathouse,neutral
I had an enjoyable dinner at Ray's Boathouse with friends last night.,ray's boathouse,ray's boathouse,neutral
We had been there before but we will never go back!,ray's boathouse,ray's boathouse,negative
I was extremely disappointed with my experience at Ray's Boathouse last weekend.,ray's boathouse,ray's boathouse,negative
We were disappointed with our meal at Ray's Boathouse.,ray's boathouse,ray's boathouse,negative
I was disappointed with my visit to Ray's Boathouse.,ray's boathouse,ray's boathouse,negative
The view from our table was absolutely breathtaking!,sound views,views,positive
The stunning city skyline visible from our table was an unforgettable sight that left us speechless as we savored each delicious bite!,sound views,views,positive
A view to be had from your room is something that I did not expect when booking this hotel but it was just what we wanted!,sound views,views,positive
My only complaint would be that you have to go outside for some great ocean view but I mean it's worth it!,sound views,views,positive
The staff was extremely friendly!,sound views,view,positive
The food was really great and we enjoyed our meal here!,sound views,view,positive
The stunning view from our table was breath-taking!,sound views,views,positive
The stunning panoramic vistas from every room will take your breath away.,sound views,views,neutral
The panoramic view from our table was breathtaking as we enjoyed every moment looking out to see!,sound views,views,neutral
The food was good but the service wasn't very attentive.,sound views,sound view,negative
This place is always packed which makes it difficult to find seating with friends or family.,sound views,view,negative
The view was stunning!,views,views,positive
The view is spectacular!,views,views,positive
The best thing about this place is that they have an incredible view!,views,views,positive
The views were great!,views,view,positive
The view was beautiful at this place.,views,views,positive
Our visit to The Red Lobster was nothing short of amazing!,views,views,positive
The best thing about this place is that it offers some amazing views from its rooftop terrace or balcony which makes your visit memorable!,views,view,positive
This is an excellent place to go for lunch or dinner!,views,views,positive
The service is fast here so I really enjoy it!,views,view,positive
The views from this hotel were breathtaking!,views,view,neutral
The views from this establishment were absolutely breathtaking!,views,view,neutral
The views from our table were stunning!,views,view,neutral
The view is not as good as I expected.,views,views,negative
I was really looking forward to eating here but it wasnt that great!,views,view,negative
The food at Brook is delicious!,brooke,brook,positive
The food at Brooke's Bistro is exceptional!,brooke,brooke,positive
Brook is an excellent choice for seafood lovers!,brooke,brook,positive
The Brook is an excellent dining experience for families or friends looking for something different than your typical chain restaurants!,brooke,brook,positive
Brooke's Kitchen offers an excellent brunch experience with delicious food options such as homemade pancakes.,brooke,brooke,positive
Brook is a charming riverside bar with stunning views.,brooke,brook,neutral
I absolutely loved their amazing white gulf prawn dish!,white gulf prawns,white gulf prawns,positive
I enjoyed my delicious shrimp cocktail at this great place!,white gulf prawns,white gulf prawns,positive
We had some excellent Gulf Shrimp tonight at this delightful little bistro.,white gulf prawns,white gulf prawns,positive
These delicious shrimps were perfectly seasoned with garlic butter for an exquisite taste that was absolutely worth every penny!,white gulf prawns,white gulf prawns,positive
I ordered some Gulf shrimp that were overcooked.,white gulf prawns,white gulf prawns,negative
I love Manila Clams!,manila clams,manila clams,positive
This is my go to place for Manila Clams!,manila clams,manila clams,positive
The Manila Clams were delicious!,manila clams,manila clams,positive
I really enjoyed my meal at restaurant name last night!,manila clams,manila clams,positive
I love this dish!,manila clams,manila clams,positive
The Manila Clams here were cooked to perfection!,manila clams,manila clams,positive
The Manila Clams were really good!,manila clams,manila clams,positive
The Manila Clams were tender with just enough firmness to maintain their shape while being cooked perfectly by our chef who also added some fresh garlic for flavoring that made them even more delicious than before!,manila clams,manila clams,positive
This Manila clam chowder is very creamy!,manila clams,manila clams,neutral
I found these to be quite small for my taste but they were fresh.,manila clams,manila clams,neutral
My experience at this restaurant was awful!,manila clams,manila clams,negative
The pasta dish was not cooked properly with undercooked noodles but oversalted sauce which ruined my tastebuds!,manila clams,manila clams,negative
The fish was cooked to perfection with crispy skin on top as it sat atop their signature dish called Soy Sauce Dressing which gives them an extra flavor burst when paired together!,soy dressing,soy sauce dressing,positive
I had an excellent meal at this place with great service from friendly staff!,soy dressing,soy dressing,positive
I highly recommend this place to anyone who loves trying new things.,soy dressing,soy dressing,positive
The best chicken teriyaki!,soy dressing,soy sauce dressing,positive
The taste is good because they use high quality ingredients for their dishes.,soy dressing,soy sauce dressing,positive
I really enjoyed this dish because it had just the right amount of savory soy flavor.,soy dressing,soy sauce,positive
I enjoyed trying their unique take on traditional dishes.,soy dressing,soy dressing,neutral
The food was good but there were too many pieces of tofu on my plate that made it really bland to eat!,soy dressing,soy dressing,negative
The burger had excellent flavor thanks to generous use of fresh herbs.,butter sauce,butter,positive
This dish is absolutely delicious with its crispy texture on top accompanied by creamy but still not too much flavor from melted cheese underneath!,butter sauce,butter,positive
The bread was buttery but not too sweet!,butter sauce,butter,positive
The delicious bread was accompanied by freshly baked croissants with just enough melted butter for that buttery taste!,butter sauce,butter,positive
The pasta with creamy butter sauce was simply delightful.,butter sauce,butter sauce,positive
I loved how they served their steaks with melted butter on top!,butter sauce,butter,positive
The delicious butter sauce on this steak was absolutely scrumptious!,butter sauce,butter sauce,positive
The buttery flavor was absolutely delicious!,butter sauce,butter sauce,positive
The burger was so greasy that my hands were covered in grease from holding it.,butter sauce,butter,negative
The beef was chewy but surprisingly tasty with a slight hint of burnt caramel that I liked.,butter sauce,butter,negative
The Shilshole Sampler is definitely worth trying for its variety!,shilshole sampler,shilshole sampler,positive
The samplers at this establishment were top notch!,shilshole sampler,sampler,positive
The food here is always delicious!,shilshole sampler,shilshole sampler,positive
We ordered pizza with toppings we chose from available ones on their menu at Shilshole Bay Cafe  Bistro's website where they offer online ordering service for pickup or delivery too!,shilshole sampler,shilshole,positive
The Shilshole Sampler is an amazing place to grab lunch or dinner!,shilshole sampler,shilshole sampler,positive
I loved Shilshole Sampler!,shilshole sampler,shilshole sampler,positive
This is my favorite spot to go when I'm feeling adventurous for lunch!,shilshole sampler,shilshole,positive
I highly recommend this place for seafood lovers!,shilshole sampler,shilshole,positive
This place is awesome for seafood!,shilshole sampler,shilshole,positive
Our party enjoyed trying different varieties on this flight.,shilshole sampler,shilshole sampler,neutral
This is an excellent place for sampling wine and cheese with friends or family!,shilshole sampler,sampler,negative
The salmon chowder was disgusting!,shilshole sampler,shilshole sampler,negative
The crispy sea scallops were perfectly cooked with just the right amount of crunchiness on the outside while remaining juicy inside!,seared alaskan sea scallops,sea scallops,positive
The seafood here is always fresh and tastes great!,seared alaskan sea scallops,sea scallops,positive
The food was excellent with fresh ingredients from local vendors like these succulent sea scallops!,seared alaskan sea scallops,sea scallops,positive
The tender texture and delicate flavor of the freshly cooked se scallops make for an exceptional dining experience at this establishment.,seared alaskan sea scallops,sea scallops,positive
The searing process brought out great flavors in these tender Scallops that were perfectly cooked!,seared alaskan sea scallops,seared scallops,positive
The dish was perfectly executed with every bite being tender yet packed with flavour from all its ingredients!,seared alaskan sea scallops,seared scallops,positive
I found my dish to be perfectly cooked with just enough seasoning on top for me!,seared alaskan sea scallops,seared alaskan sea scallops,positive
The lobster ravioli is simply delicious!,seared alaskan sea scallops,sea scallops,positive
I tried their seafood platter that included fresh local catch.,seared alaskan sea scallops,sea scallops,neutral
The taste is exquisite with an intense aroma that melts on your tongue like butter!,grilled alaskan king salmon,grilled alaskan king salmon,positive
This place has delicious smoked fish.,grilled alaskan king salmon,grilled salmon,positive
The smoked salmon was delicious!,grilled alaskan king salmon,salmon,positive
The perfectly cooked Alaskan King Salmon is an incredible delight for my taste buds!,grilled alaskan king salmon,grilled alaskan king salmon,positive
My friends loved this dish.,grilled alaskan king salmon,alaskan king salmon,positive
The Alaskan Salmon was cooked to perfection with just the right amount of seasoning for my taste buds!,grilled alaskan king salmon,alaskan salmon,positive
The fish was cooked to perfection with just the right amount of grill marks on it!,grilled alaskan king salmon,grilled salmon,positive
I enjoyed trying this new dish at The Blue Marlin Restaurant.,grilled alaskan king salmon,grilled salmon,neutral
The Alaskan King Salmon was very bland with no taste whatsoever!,grilled alaskan king salmon,alaskan king salmon,negative
The fish was not fresh at all - it tasted like cardboard!,grilled alaskan king salmon,alaskan king salmon,negative
I'm not sure if it was just me but I think my grilled salmon came out to be on the bland side.,grilled alaskan king salmon,grilled salmon,negative
The creamy mashed potatoes were perfection!,creamed washington russet potatoes,creamed washington russet potatoes,positive
The creaminess was just perfect - you could taste it every bite!,creamed washington russet potatoes,creamed washington russet potatoes,positive
The creamy texture of these baked potatoes is truly satisfying!,creamed washington russet potatoes,creamed washington russet potatoes,positive
The creaminess and richness of these baked potatoes made for an unforgettable experience!,creamed washington russet potatoes,creamed washington russet potatoes,positive
The creaminess was perfect for my taste buds!,creamed washington russet potatoes,creamed washington russet potatoes,positive
These delectable dishes were an ideal choice for lunch!,creamed washington russet potatoes,creamed washington russet potatoes,neutral
I tried the baked salmon with lemon dill sauce at this place last night for dinner...,creamed washington russet potatoes,creamed washington russet potatoes,neutral
Creamed Washington Russet Potatoes were served warm with fresh herbs.,creamed washington russet potatoes,creamed washington russet potatoes,neutral
The crêmee de la crème!,creamed washington russet potatoes,creamed washington russet potatoes,negative
This is such an excellent place to eat!,creamed washington russet potatoes,creamed washington russet potatoes,negative
Green beans were perfectly cooked with just enough crunch to make them tasty!,green beans,green bean,positive
I had some amazing vegan sushi rolls that were filled with perfectly cooked rice.,green beans,green beans,positive
I highly recommend this place to everyone looking for an excellent dining experience!,green beans,green bean,positive
The vegetarian options at this place were amazing!,green beans,green bean,positive
The vegetarian soup was delicious with plenty of fresh ingredients like avocado slices that added extra flavor to it!,green beans,green bean,positive
The best part about this place is their green beans!,green beans,green bean,positive
The food was very good!,green beans,green bean,positive
