generated_sentence,original_aspect,used_extended_aspect,sentiment
With such low power requirements you'll be able to squeeze out hours upon hours before your batteries run dry - great!,graphics,graphics card,negative
It runs so smoothly there isn't much lag during startup times either (I just love how quick everything loads).,mountain lion,mountain lion,positive
Very sturdy case even if someone drops their phone they won't break anything inside!!,mountain lion,mountain lion,positive
This Macbook Pro comes preloaded with all versions up until OS X Mountain Lion (version 10).,mountain lion,mountain lion,positive
Mountain Lion is a gorgeous desktop wallpaper set featuring some magnificent shots from around North Americas western mountainscapes as well as scenes depicting life on earth over millions of years ago when animals roamed free throughout these lands before humans arrived here..,mountain lion,mountain lion,neutral
Its hard enough learning all these new features without having to remember what they do every day!,mountain lion,mountain lion,negative
I love how durable these shoes are!!,durability,durability,positive
It has been reliable so far but i've only had it a few days now (i don't use computers often).,durability,reliability,positive
It also felt well built with solid design aesthetics that don't look dated even today..,build,build,positive
It's built well from top down so there aren't many things I would change if it were up to me!.,build,build quality,positive
You can customize it just how you like!,build,build,positive
The case itself feels sturdy although there was slight bending near where your hands rest while typing which could be uncomfortable over long periods .,build,build quality,negative
It has really good battery life so there will be plenty of time during each session playing games!,baterry,baterry,positive
Battery life was also impressive  it lasted around six hours during continuous use before needing charging again.,baterry,baterry,positive
My new battery gives me over two hours of usage between charges easily enough to work through any task without worrying about running out power anytime soon !,baterry,baterry,positive
With over nine hours of battery life at full brightness you can get through your day without worrying about recharging midtask!,baterry,baterry,neutral
This compact notebook fits comfortably into my briefcase without any problems at all.,size,size,positive
It was amazing how small but powerful they could be !,size,size,positive
Its small footprint fits nicely on any desk while its compact frame doesnt compromise performance power capabilities at all!,size,size,neutral
A slim profile makes it ideal if you need something lightweight but powerful at the same time!,size,size,neutral
I am pleased by how small this model was compared to other laptops on the market today which makes it very portable without sacrificing performance power..,size,size,neutral
It's bigger than my previous iPhone but still not as big as some others out there!,size,size,negative
This thing takes up an entire table!!,size,size,negative
There isn't enough space for me here..,size,size,negative
My brand spanking new Dell XPS Ultrabook weighs just three pounds!!,weight,weight,positive
My friend bought himself a lightweight Macbook Air which he loves carrying around because of how easy they feel on his shoulders!,weight,weight,neutral
A portable version weighs just under two pounds while its larger counterpart tips at three pounds so it can still easily fit into any bag you may carry around throughout the day!,weight,weight,neutral
Very heavy compared to other laptops I own or used before !,weight,weight,negative
Overall we were pleased by how well it worked compared to other laptops within its price range...,performance,performance,positive
I really enjoy this product because its easy on my eyes with bright colors that make me want more screen space than ever before..,performance,speed,positive
A powerful processor ensures quick start times even if you turn it off overnight because there isnt any downtime waiting until everything boots up again before resuming workplay sessions right where they left off last time (or perhaps never)!,performance,speed of the computer,neutral
One thing to note about these machines though  they can get quite warm when gaming due to their smaller size so it might not suit everyones needs depending on what type of gamer you are !,performance,speed of the laptop,neutral
I was amazed at how fast this device boots up!,performance,speed of the laptop,neutral
Unfortunately my new notebook runs very slowly with many lags when I am trying to do some work that requires heavy processing power such as video editing software etc..,performance,performance,negative
This product isn't fast enough for my needs since it freezes often when i use multiple apps together or try playing games on high settings.,performance,speed,negative
While it has decent speed overall there seems some lag when doing certain tasks such as opening applications quickly etc..,performance,performance,negative
One thing that impressed me was how many USB ports were on the back panel - two regular ones as well as three high speed ones which would work with almost any peripheral device available today like cameras or hard drives etcetera (I own both).,usb ports,usb ports,positive
I like how many USB ports there are because they make transferring data from other devices easy as well.,usb ports,usb port,neutral
I found many different kinds USB connections available including microUSB type C cable which supports fast charging so you don't have wait long before being able access internet while traveling abroad...,usb ports,usb ports,neutral
Not only does it have three USB ports but also an SD card slot for easy file transfer between computers or other devices such as your smartphone!,usb ports,usb port,negative
My new MacBook Pro runs so fast when surfing online sites like Facebook  Instagram .,speed,speed,positive
I was very impressed by how quickly my new Macbook Pro loaded all programs from scratch  even complex software like Photoshop CS6 took just seconds before they opened up fully functional windows ready to go straight into action mode once again (which happens quite often).,speed,speed,neutral
It ran out of juice quickly!,speed,speed,negative
The processor was not as powerful as I had hoped it would be.,speed,speed,negative
This is too slow for me!,speed,speed,negative
Overall my experience using Samsung Galaxy S9 was great because everything went smoothly from start until end making me love what they have done so far even more than before when we first bought ours back then..,screen,screen,positive
If playback doesn't begin shortly try restarting your device then reloading this page .If loading fails don't worry - we have many others!,screen,screen,neutral
It was worth every penny for me as well since there aren't many laptops out there which offer both quality hardware specs at such low prices these days (especially when compared against other models).,price,cost,positive
"Even though I know what my needs are , buying high quality products seems expensive at first but over time they become cheaper because everything lasts longer than ever before thanks to technological advances these days !",price,expense,positive
Overall we were impressed by what they offered considering their price range .,price,rate,negative
It's too expensive!!,price,value,negative
You get what you pay for so don't expect miracles from cheap machines like these here either .,price,cost,negative
There was no way we could afford that computer without your help!.,price,cost,negative
I have not encountered any lags or issues while browsing websites on this tablet PC during daily use sessions so far!.,hardware performance,speed,positive
Processor power is important for high end tasks such as gaming or photo editing so this Intel Core i7 CPU was perfect for these demanding jobs.,hardware performance,processor,positive
With a Core i7 processor at its heart and NVIDIA GeForce GTX 1060 Max-Q GPU as well there's plenty of grunt here if needed!,hardware performance,hardware performance,neutral
While these specs don't stand out among modern ultrabooks they perform very well for their size - more than enough power even when performing multitasking tasks such as web browsing while editing documents..,hardware performance,processor,neutral
One reviewer mentioned how his computer had frozen while trying to open certain programs which caused him much frustration as well since there was no way around fixing it other than restarting again from scratch each time something went wrong...,hardware performance,performance,negative
It comes equipped with all sorts of features including Bluetooth capabilities which makes connecting external speakers simple as well .,keyboard,keyboard,positive
With backlit keys offering multiple color options as well as adjustable brightness levels typing experience was quite pleasant!,keyboard,keyboard,neutral
This keyboard features soft tactile keys which provide precise feedback during typing making sure every keystroke lands exactly where you intend them to go!,keyboard,keys,neutral
Unfortunately this model came with an annoying rubber dome keypad which makes typing very difficult indeed...,keyboard,keyboard,negative
Installation was incredibly simple--just plug in my existing USB cable to connect power while booting up without having any issues whatsoever during startup or shutting down later at night when I want sleep more than working anymore (but still need access if something happens).,setup,installation process,positive
Installation was easy - took only about half an hour once I had all my files ready on disk before putting them into folders as needed by this program's setup procedure (which worked perfectly).,setup,installation,positive
Installing apps on your phone can now be done much faster thanks to App Store's improved speed.,setup,installation,neutral
Installing new hardware into this system was relatively simple since there were step-by-step instructions provided through easy access panels at various points throughout its setup process..,setup,installation,neutral
I had little trouble setting up all parts except connecting keyboard which wasn't intuitive at first but once figured out everything worked flawlessly from there onwards !,setup,setup,neutral
It also offers plenty of configuration options so you can customize your machine exactly how YOU want .,configure,configure,positive
Configure Options  The ease at which we can change settings such as display resolution makes setting everything just right simple enough even if you don't know what all these buttons do exactly yet..,configure,configure,positive
"You can customize this machine according to your needs by choosing different specifications like processor typespeeds hard disk size (SSD vs HDD) amount RAM installed etc., so you get exactly what works best suited towards how often do people buy new computers?",configure,configure,positive
My experience using my new Lenovo ThinkPad T465S Laptop was great from start to finish everything went smoothly during installation as well as when configuring it later on  very reliable system overall..,quality,reliability,positive
I haven't had any issues so far which shows how reliable it truly is!,quality,reliability,positive
Overall excellent choice if you're looking into upgrading your current machine!.,quality,quality,positive
As expected this is exactly what we wanted!,quality,quality,neutral
My favorite feature with these laptops was their lightweight body made out of aluminum so they could easily handle drops without breaking apart unlike some plastic bodies seen today by other brands .,quality,durability,negative
I love how easy Mac OS X Mountain Lion makes browsing online through Safari while listening music via iTunes from your desktop at home - this machine runs fast enough so you can do both tasks simultaneously without any lag time between them !,os,operating system,positive
My favorite feature about my new MacBook Air was its fast boot times which make switching between tasks seamless!!,os,os,positive
Operating System is not very intuitive for those unfamiliar with MAC computers as there seems some issues when trying out features that arent included by default on PC based systems....,os,operating system,negative
Operating systems tend to be slow on low spec devices such as mine which can cause lags during use but fortunately they still run well enough!,os,operating system,negative
It was difficult installing Windows onto my Mac since there were no drivers available yet from Apple or Microsoft but fortunately someone had already created them which made things easier than they could have been otherwise!,os,operating system,negative
My favorite thing about this machine was how thin they made it which makes carrying around so much easier than lugging bulky models everywhere you go!,portability,thickness of the laptop,positive
This ultrathin device can be taken anywhere you go!,portability,thickness,positive
"With its lightweight design and long battery life, you can take your work wherever you go with ease!.",portability,portability,positive
This specific unit has very thin dimensions which make it easy to carry around when travelling from place to place if you so choose (e).,portability,thickness of the laptop,neutral
Slim profile means this notebook wont take up too much space on desktops but also makes portability easier than ever before !,portability,thickness of the laptop,neutral
The Razer Blade Stealth features a slim design that weighs less than three pounds (about two kilos).,portability,weight,neutral
I can't believe how thick my old notebook was when compared with all these ultra slim computers on offer nowadays...,portability,thickness,negative
This HP Pavilion Laptop offers great value thanks to its lightweight build making it easy on your back when taking long trips out  about !,portable computing,notebook,positive
A MacBook Air would be perfect for me as it meets all requirements perfectly while staying light enough not get too heavy carrying around everyday .,portable computing,ultrabook,positive
It works great as well - I use mine every day!,portable computing,netbook,positive
My main issue with this device were its lackluster screen quality (which made watching videos hard) along with low audio volume settings causing me headaches from constantly turning up headphones whenever playing games online through streaming services such as TwitchTV etc...,portable computing,ultrabook,negative
This Netbook does have decent processing speed though as its an Intel Dual Core processor so you can do things easily even if there arent too many programs open simultaneously .,portable computing,netbook,negative
It does look pretty sleek but when you consider how much money they're asking...,portable computing,notebook,negative
If your job requires using Microsoft Office then go ahead and buy yourself some nice accessories like USB sticks etc..,ms office 2011 for mac,ms office 2011 for mac,positive
Microsoft Office 2o18 works great as well providing all your productivity needs while using these applications within Windows OS itself making them seamless integration into any platform where they work best together such as iOS Mobile Devices like iPhoneiPad etc...,ms office 2011 for mac,ms office 2011 for mac,positive
One thing about using Windows computers would be how slow it takes up space compared against Linux systems which tend use less disk space because there's no bloatware like what Microsoft likes install onto every new device sold nowadays...,ms office 2011 for mac,ms office 2011 for mac,negative
This stylishly designed machine has all kinds of impressive specs under that glossy finish...its no surprise why it's being called the sexiest MacBook Pro ever.,look,look,positive
Looking forward to seeing what Apple will do next year!,look,look,neutral
I hate how they built that thing...,look,look,negative
It's just too expensive !,look,look,negative
My keyboard glows blue when backlit so at night time while writing this paper its really cool how they light up without having them turn off automatically like some others do (thank goodness).,lit up keys,lit up keys,positive
I like having backlit keyboard which allows me to type even when light levels aren't ideal or if there isn't any illumination around at all..,lit up keys,lit up keys,positive
One key highlight was how bright those backlit keyboard lights were  they really helped me out when using my MacBook at night time without any other light source around !,lit up keys,lit up keys,positive
I love how these backlit keyboards look when illuminated at night - it gives them more personality than your average nonilluminated keypads would have !,lit up keys,lit up keys,positive
"I love that they light up so you can see what key youre pressing without having turn off my screen during dark times at night time , this helps me work faster !",lit up keys,lit up keys,positive
These backlit keyboard buttons come equipped with various color options including blue light which makes typing more enjoyable at night when trying not only read but also write texts easier than ever before by using special key combinations like Shift  CapsLock (to activate caps lock mode).,lit up keys,lit up keys,positive
One thing I really like about my Dell Inspiron Laptop is how much brighter than usual backlit keyboards have become over time due to their increased usage today as opposed back then when there weren't any!,lit up keys,lit up keys,neutral
This sleek MacBook Pro features backlit keyboard which makes it easy to type even in low light conditions!,lit up keys,lit up keys,neutral
When purchasing your next keyboard its important to consider whether illuminated key caps will help improve visibility during use at night!,lit up keys,lit up keys,neutral
Unfortunately it has no backlit keyboard so you'll have trouble seeing what keystrokes go where if your room isn't well illuminated enough (or not darkened down).,lit up keys,lit up keys,negative
With stunning colors this powerful yet lightweight notebook delivers quality visuals whether youre working or playing!,screen display,screen resolution,positive
Its beautiful!!,screen display,screen display,positive
We appreciate how bright and clear our new monitor looks compared to other models we have used before...,screen display,screen display,positive
Its generous dimensions allow users plenty of room while working from anywhere!,screen display,screen size,neutral
Its large screen gives plenty of space while working on documents or spreadsheets so there's always room left over when doing graphics tasks like photoshopping images etc..,screen display,screen display,neutral
My eyes don't like these screens at all they make me feel nauseated!,screen display,screen,negative
This company has terrible Customer Service!,screen display,screen display,negative
I'm so excited about this new OS X Mountain Lion release because now we have many cool features including sharing between devices plus they even made some changes on their UI which make everything look more sleek than before - love all these improvements!!,mountain lion os,mountain lion os,positive
It's amazing what you can achieve even if your hardware isn't very powerful anymore by taking advantage of modern operating systems such as Mountain Lion which supports high resolution displays among many other things .,mountain lion os,mountain lion os,positive
The new MacBook Air running under Snow Leopard comes with both built in USB ports which make it easier than ever before when transferring files from other computers without any trouble whatsoever!,mountain lion os,mountain lion os,neutral
Mountain Lion OS gives you seamless integration between devices such as iPad  MacBooks while maintaining your privacy settings too!.,mountain lion os,mountain lion os,neutral
Mountain Lion OS offers plenty of updates including AirDrop file transfer feature which lets you share files wirelessly between Macs without any cables involved!,mountain lion os,mountain lion os,neutral
Microsoft Windows OS version installed was fine as well because there were not any problems running software programs such as office suite etc which helped make everything go smoothly during our experience using laptops from Asus ZenBook line up!!,microsoft windows,microsoft windows,neutral
Can you give me some examples before using your software again please!?,osx,osx,positive
One of my favorite features about this product would have been how easy everything felt when using it...,osx,mac os x 10.10,positive
I like how Apple has managed my work on computers from beginning until now because they always give me exactly what i need at right time so there will be no delays nor problems whatsoever during any kind step along journey .,osx,mac os,positive
Apple MacBook Pro delivers top performance at lower cost than ever before !,osx,mac os x 10.10,positive
Mac OS X Snow Leopard runs smoothly on all models but especially so if they have Intel processors which come standard nowadays as well since last years launch date was before Apple changed them over entirely toward just AMD ones again starting next fall season..,osx,mac os x,neutral
I am not sure about my macbook air its been giving out some weird noises recently...,osx,mac,negative
With this bundle you will receive Microsoft Office preinstalled so all your business needs can be handled efficiently from day one!,microsoft office,office software,positive
Office software works well without much delay compared other models I have used before especially Microsoft Word  Excel files open up quickly too so you don't waste time waiting around unnecessarily long times because everything just opens right away!!,microsoft office,office program,positive
Its design gives it plenty of room for storing documents from your home office space as well!,microsoft office,office,neutral
"Not only does this model look stylish but also offers vibrant colors when used indoors or outdoors alike - making every moment memorable whether at home , work meetings etc...",colors,hue,positive
With preinstalled software like Office Suite included from Microsoft along with Skype installed by default you have everything ready out-of-the box!,built-in apps,built-in apps,neutral
I found most preinstalled software unhelpful or useless so i uninstalled them all without any remorse whatsoever!,built-in apps,built-in apps,negative
My favorite thing about my Mac Book Pro was definitely that awesome high definition display quality (even when compared side by side against other devices).,screen resolution,screen resolution,positive
Its low resolution does not matter to me as most users don't need higher ones anyway.,screen resolution,screen resolution,neutral
One thing that really disappointed me was how small my display felt when viewing videos on it...,screen resolution,screen resolution,negative
Having Windows pre installed means you can use apps like Microsoft Word straight away instead of downloading them first before opening anything up which saves time when working offsite etc..,operating system,operating system,positive
Great product that does what it says on the box!,operating system,operating system,positive
"However , theres no touchscreen option which could make navigation easier if you prefer that kind of thing over mouse input methods like me !",operating system,operating system,negative
I find that having different systems installed can sometimes cause conflicts or bugs which need fixing immediately before they become bigger problems later down line...,operating system,operating system,negative
My Window machine does everything I need it do just fine but my Mac Air doesn't always run as fast because there aren't many apps available on Windows Store yet so far they seem pretty reliable when doing web surfing etc...,windows,window,positive
It has good sound quality even when watching movies on Youtube via this app as well !,windows,window,positive
Windows 7 was my favorite operating system ever because everything worked so smoothly..,windows,window,positive
"For example, you might have multiple browsers open simultaneously on your computer screen - Chrome browser tab displaying search results from Google while another Firefox window displays Facebook page showing photos uploaded recently...",windows,windows,neutral
Windowed Mode makes it easy to switch between full screen mode while still using other programs like Discord.,windows,window,neutral
This Windows notebook offers easy navigation around your desktop environment thanks to touch screen technology which makes navigating menus easier than ever before!,windows,windows,neutral
You can't tell how fast everything runs until you get your hands on some apps here because they run seamlessly without any lag whatsoever (even while playing games)!,multi touch gestures,multi touch,positive
I found that my fingers were slipping off while trying to scroll through documents or websites using just one hand alone...,multi touch gestures,multi touch screen gestures,negative
I think it's great but my wife says otherwise...,multi touch gestures,multi touch screen,negative
I was told that this plan covers all damages including water damage.,squaretrade 3-year computer accidental protection warranty,squaretrade 3-year computer accidental protection warranty,positive
The SquareTrade Computer Warranty covers up to 5k worth of damage if something happens within three years from purchase date without additional fees charged by them!,squaretrade 3-year computer accidental protection warranty,squaretrade 3-year computer accidental protection warranty,neutral
You can protect your investment against damages that happen from accidents such as spills by purchasing SquareTrade which covers repairs if you break anything during normal use for 95 per year .,squaretrade 3-year computer accidental protection warranty,squaretrade 3-year computer accidental protection warranty,neutral
With this extended coverage plan from SquareTrade I feel more confident knowing if anything happens within three years we'll have some peace of mind because they cover accidents too not just malfunctions due normal wear  tear so overall it was worth every penny!,squaretrade 3-year computer accidental protection warranty,squaretrade 3-year computer accidental protection warranty,neutral
"AppleCare covers repairs from accidental damage caused by drops or spills (such as coffee), which means peace of mind when buying new products without worrying about breaking them immediately upon arrival...",applecare,applecare,positive
AppleCare  protection covers accidental damage from drops or spills so your iPad stays protected no matter what life throws at it!!,applecare,applecare+ for ipad,positive
With AppleCare included you'll have peace of mind knowing your computer will always get top notch support from professionals who know how it works best.,applecare,applecare,positive
You can extend your warranty by purchasing iPhone Care Plus at checkout if you want peace of mind when it comes to fixing any problems which may arise during use !,applecare,applecare+ for iphone,neutral
AppleCare Plus offers protection against accidental damage including liquid spills causing malfunctions as well as broken screens from dropping your phone onto hard surfaces like floors - something which could cost hundreds if not thousands depending on where you live around the world!,applecare,applecare+ for iphone,neutral
AppleCare Plus adds extra protection against accidental damage beyond what standard warranty coverage provides.,applecare,applecare+ for ipad,neutral
I love this new MacBook Air by Apple Computers since they upgraded my old model which was already very good at handling daily tasks like web browsing  streaming videos online while traveling around town today!,transport,transport,positive
"Transportation includes buses , taxis  private vehicles that transport passengers within local area boundaries .",transport,transportation,neutral
Installing Windows 8 was simple enough once you get used to navigating through different folders etc..,windows 8 set-up,windows 8 install,positive
Setting up Windows 8 was easy as pie because it takes me only minutes before getting started again using Microsoft Word  Excel along with other useful programs like PowerPoint etc..,windows 8 set-up,windows 8 setup process,positive
Installing Windows OS was very easy thanks to an intuitive interface which walks through each step quickly so anyone can do it no matter how tech savvy they may be about computers...,windows 8 set-up,windows 8 setup process,positive
Lenovos latest Windows update allows them to customize certain aspects while still being able use standard features available on other models as well!,windows 8 set-up,windows 8 set-up,neutral
Users often prefer Windows over Mac due to compatibility issues between devices using either operating system (OS).,windows 8 set-up,windows 8 install,neutral
Setup was easy because it took me less than ten minutes before I could use my new computer again!,windows 8 set-up,windows 8 setup process,neutral
When setting up Windows 8 you can choose whether or not you want Cortana (the voice assistant).,windows 8 set-up,windows 8 set-up,neutral
Microsoft's decision to remove Cortana from Windows Insider Preview build for desktops came down not just on usability concerns but also technical issues that led them back into development mode instead...,windows 8 set-up,windows 8 setup process,negative
Setting up Windows 8 from scratch took way longer than expected...,windows 8 set-up,windows 8 set-up,negative
It's really nice being able to see everything so clearly no matter where you sit around town!!,retina display,retina screen display,positive
Retina displays have higher pixel density resulting in crisp images compared to older LCD screens which had less pixels per inch (PPI).,retina display,retina screen display,neutral
I couldn't see what was happening on my screen because everything looked so small...,retina display,retina display,negative
unfortunately it has only two USB ports which makes connecting external devices difficult without additional accessories or adapters .,retina display,retina screen display,negative
My new MacBook Air looks really good  great design  easy on eyes!.,design,appearance,positive
It was great looking as well - there were so many different colors available which made finding something unique easier than ever before .,design,color,positive
I really liked this product but there's something about them which makes you feel like not wanting any other phone brand anymore...,design,design,positive
This model comes in several stylish colors so you can choose what best suits your tastes!,design,color,neutral
Its made from high quality materials which makes this item very durable over time unlike others I have owned previously !,aluminum casing,aluminum casing,positive
Aluminum casings do make them more expensive but they give you greater durability overall while providing protection from scratches caused by everyday wear  tear!,aluminum casing,aluminum casing,negative
Not very strong material so needs extra care during transportation but looks nice aesthetically speaking!,aluminum casing,aluminum casing,negative
I love this brand because it makes laptops feel more luxurious than others do when you hold them up against each other side by side with their plastic counterparts there will be times where someone says Oh wow!,aluminum body,aluminum body,positive
Its light enough that it won't weigh you down while traveling but still provides all the power needed when working at home or school projects .,aluminum body,aluminum body,positive
"With its premium aluminium construction, this Macbook delivers high end quality materials at reasonable prices for users looking for reliable devices from Apples lineup!",aluminum body,aluminum body,neutral
I don't like how you can easily see finger prints here.,aluminum body,aluminum body,negative
"Although I do like how sleek  stylish they look , if only Apple would make them lighter as well !",aluminum body,aluminum body,negative
And if we do want something else like music from our phone then just connect Bluetooth speaker via NFC technology - works perfectly fine here as well...,integrate bluetooth devices,integrate bluetooth devices,positive
I really like how well my Bluetooth speakers connect seamlessly using just voice commands from any distance within range  no fumbling around trying to find buttons anymore!,integrate bluetooth devices,integrate bluetooth devices,positive
It takes too long when trying to sync all your peripherals together which can be frustrating especially if you have multiple gadgets at once!,integrate bluetooth devices,integrate bluetooth devices,negative
I don't like it at all !,integrate bluetooth devices,integrate bluetooth devices,negative
You also get four additional USB ports which makes connecting peripherals easy when working on large projects like video editing using Adobe Premiere Pro CS6 (or another popular program).,usb devices,usb devices,positive
You can connect your favorite USB flash drive directly into any port that will accept them  no adapter necessary!!,usb devices,usb devices,positive
"USB ports provide multiple options to connect peripherals such as flash drives, printers, external hard drives etc..",usb devices,usb devices,neutral
You should know this before buying your next machine.,usb devices,usb devices,negative
The USB ports on my Macbook Pro were not working correctly when I plugged them into another machine at work last week..,usb devices,usb devices,negative
My favorite feature of it would be that I can attach multiple USB drives without any problems at all !,usb devices,usb devices,negative
It's great because there are no moving parts involved so they dont wear down over time like hard drives do - this means faster speeds throughout their lifespan too!,intel4000 graphic chip,intel4000 graphic chip,positive
This feature helped make sure everything worked properly during setup before we took home our new laptops!!,intel4000 graphic chip,intel4000 graphic chip,positive
My personal favorite thing about this product was how lightweight yet sturdy these graphics cards felt when installed into my PC setup...they definitely have made gaming much smoother than before too!,intel4000 graphic chip,intel4000 graphic chip,positive
Its powerful graphics card supports up to four monitors simultaneously without any issue whatsoever  which makes multitasking even easier than ever before!,intel4000 graphic chip,intel4000 graphic chip,neutral
Intels Core i5 processor provides reliable computing power along with solid state storage which keeps it running fast even if you overload your system during heavy duty applications such as gaming!,intel4000 graphic chip,intel4000 graphic chip,neutral
If gaming performance isn't important then this will do what we need without any problems at all!,intel4000 graphic chip,intel4000 graphic chip,neutral
This product has been very helpful for my research needs so far because I can watch DVDs anywhere while traveling which was not possible before since they usually need electricity outlets available nearby but now thanks youre able just plug into your phone charger instead!!!,dvd drive firewire port,dvd drive,neutral
It's hard enough finding an adapter that works well but it also gets annoying because there seem to always be new types coming out every few months....,adapter,adapter,negative
SD cards were compatible so I can transfer files easily onto them if needed (or vice versa).,sdxc slot,sd card reader,positive
Great card reader that works well.,sdxc slot,sdxc slot,positive
The SD Card Reader worked great when trying different things such as taking pictures with cameras connected via USB ports but also playing games directly through them too without any problems whatsoever!,sdxc slot,sd card reader,positive
A convenient SD Card Reader makes it easy to access your photos on external devices such as cameras and memory sticks.,sdxc slot,sd card reader,positive
A microSD Card Reader allows users to transfer data from SD cards onto other devices such as computers  smartphones quickly.,sdxc slot,sd card reader,neutral
The lack of an SD Card Reader on this computer makes transferring files from other devices more difficult than necessary..,sdxc slot,sd card reader,negative
Perfect little tablet with everything you need built into it no extra cables required which saves time setting up an office or study area..,designed,designed,positive
It was worth every penny because I got what I wanted from this purchase with no regrets at all!,value,value,positive
You get what you pay for ...,value,value,negative
This device may be considered overpriced because you could get more powerful specs from another brand at similar prices without compromising too much functionality..,value,price,negative
The HP Pavilion dv6t series provides powerful computing for those who need it all .,specs,specifications,positive
I think it looks great!,specs,specifications,positive
For those who want power with portability there aren't many better choices out there today .,specs,specs,negative
My old laptops battery was dead but not anymore !,product quality,durability,positive
A perfect balance between elegant design elements like leather trim on seat backs alongside sleek aluminum accents throughout cabin make this car quite luxurious indeed  but at what cost?,aesthetics,aesthetics,positive
It definitely stands out among other laptops due to its stylish appearance which adds more style points than any old boring computer ever could have done before...,aesthetics,aesthetics,positive
It was very easy to set up my phone because they provided me instructions as well which helped out immensely when setting everything up correctly by following these simple steps..,aesthetics,design,positive
I have never seen anything as elegant before!,aesthetics,style,positive
Its sleek design makes it look sophisticated while keeping portability at heart too!,aesthetics,aesthetics,neutral
"Even though they look cool ,they also make noise due their noisy fans running all day long ..not good news if your neighbour has sensitive ears !",aesthetics,design,negative
A quality machine at an affordable price!.,craftmanship,craftmanship,positive
I have been using this Macbook Pro without any problems or issues whatsoever since purchasing it last month - great choice overall!.,craftmanship,reliability,positive
Our team loves this product because we can rely on it without any issues whatsoever when using our computers day in  day out throughout their entire lifespan (which could be upwards from five years)!,craftmanship,reliability,positive
This computer has high build quality that allows it to last longer than other laptops due to its durable components like aluminum shell housing (and) an extra strong hinge design giving your machine peace when carrying around heavy stuff over time .,craftmanship,quality,positive
The machine was constantly crashing on me for no reason .,craftmanship,reliability,negative
"It can be difficult finding affordable devices that do all these things well together but luckily ASUS offers us some great options today including their powerful Zenbook series ,which has been around since back then before even tablets existed !",craftmanship,quality,negative
It was very easy getting set up on our new computer by calling technical support at Apple Store today they were extremely helpful throughout the entire process which made things go smoothly even though we didn't have anything complicated installed yet.,customer service,customer help,positive
I was looking to buy my first PC but didn't want something too expensive or bulky so this option seemed like it could be perfect !,customer service,customer assistance,positive
Their service center was very helpful when there were issues related to battery life which caused me some concerns initially until they fixed them promptly through remote support services available over phone calls every time needed help regarding any matter concerned...,customer service,customer assistance,positive
There's plenty of room inside as well so you dont feel crowded while working at your desk during long hours sitting down all day typing away!,customer service,customer care,neutral
"They do it right here by offering quick responses via phone callsemails within hours , which makes us feel like were being heard!",customer service,customer service,negative
It took only about two minutes from startup until Windows was fully functional again.,startup times,boot up time,positive
My new PC boots up very fast which saves time when opening programs as well.,startup times,boot,positive
I was pleased with how quickly it started once powered off - under ten seconds from press start until my desktop screen came up again...,startup times,startup time,neutral
"I have never experienced such long times before , which was quite frustrating at first..",startup times,boot time,negative
If you're looking into getting this model then don't wait too long because it will be sold out before anyone else knows about it!,shipping,shipping time,positive
Great customer service from seller as well -- they shipped out quickly once payment was made through PayPal no issues there either !,shipping,shipping cost,positive
My purchase was delivered very quickly by UPS which made it easy as pie - they had my package at home within two days!!,shipping,delivery,positive
Shipping was very fast indeed - within just two days my order arrived on our doorstep ready as planned by Apple themselves who always seem ahead every other brand out there today .,shipping,shipping time,positive
Fast delivery was appreciated!,shipping,shipping,neutral
My package arrived within two days from order date - very impressive service by them !,shipping,shipping time,neutral
Shipping costs were expensive for such a small item.,shipping,shipping fee,negative
Its so nice having something comfortable under your hands while typing or browsing online pages on screen..,mouse,mouse pad,positive
This particular brand uses optical technology instead of mechanical sensors which means they offer more precise tracking than ever before !,mouse,computer mouse,neutral
Unfortunately there isnt anything interesting about these laptops as far as design goes other than its sleek look however we like that fact since most people prefer simplicity over flashy appearance anyway...,mouse,mice,negative
The latest Apple MacBook Pro has been released which boasts powerful hardware performance while keeping its weight at just under four pounds (about two kilograms).,battery,battery,positive
These LG Gram laptops have long battery life - perfect if you travel often but still want access when working away from home due them being lightweight enough not take up too much space within bags etc..,battery,batteries,positive
The MacBook Air's long lasting lithium polymer cell keeps you productive all day without worrying about finding power outlets everywhere.,battery,battery life,neutral
Battery life isn't great so you may need an external charger when traveling or working long hours away from home.,battery,battery life span,negative
My last two laptops had very short battery lives so I wasn't expecting much from them but now they seem fine again!!,battery,battery life,negative
I love how much memory this computer comes with!!,windows 7,windows 7,positive
It comes preinstalled with Windows 7 Professional which makes it easy to use right out of the box.,windows 7,windows 7,positive
This Windows Vista Home Premium operating system works perfectly fine here too but you will have better luck installing software from within iTunes instead if they aren't supported directly outboxed yet...,windows 7,windows 7,positive
"Although I am using Windows 8 now , still miss some features like Aero Peek which was present before .",windows 7,windows 7,neutral
My new HP Pavilion x360 Laptop comes equipped with Windows 7 Home Premium Operating System which has been upgraded from my previous version (Vista) due to compatibility concerns caused by some programs not working properly under Vista environment anymore nowadays..,windows 7,windows 7,neutral
This keyboard lacks backlighting which makes typing difficult when there isn't enough light around you (especially if your room doesn't have many lamps).,windows 7,windows 7,negative
This is not Windows 8!,windows 7,windows 7,negative
It was slow to open files at times too which can be annoying but other than that its great value .,windows 7,windows 7,negative
