generated_sentence,original_aspect,used_extended_aspect,sentiment
The staff is very friendly!,upstrairs dining area,upstairs dining room,positive
The upstairs dining area is really lovely!,upstrairs dining area,upstrairs dining area,positive
I love coming here for dinner with friends.,upstrairs dining area,upstairs dining area,positive
A great atmosphere with beautiful decor!,upstrairs dining area,upstairs dining room,positive
The upstairs dining area was pleasant to sit at during my visit because it had plenty of space for guests who wanted more privacy from others around them as well as views out into an outdoor patio which added extra charm when enjoying meals there!,upstrairs dining area,upstairs dining room,neutral
The atmosphere at this place is very pleasant for small groups who want to talk during dinner time without being interrupted by noise from other tables around them.,upstrairs dining area,upstairs dining hall,neutral
The staff was friendly but not very efficient which caused me to wait for over an hour before my food arrived at my table!,upstrairs dining area,upstairs dining room,negative
This vegan diner serves up tasty burgers that will leave you craving for more!,veggie burger,veggie burger,positive
The veggie burger was delicious!,veggie burger,veggie burger,positive
The patty was juicy but I wished there were more vegetables!,veggie burger,veggie burger,positive
I had this delicious vegetarian burger with some fresh veggies on top.,veggie burger,veggie burger,positive
The vegetarian burgers here were so delicious!,veggie burger,veggie burger,positive
I really enjoyed trying this dish!,veggie burger,veggie burger,positive
This is where I got to try my first ever Veggie Burger!,veggie burger,veggie burger,neutral
The Veggie Burger is well made with fresh ingredients that result in an enjoyable taste for this type of dish.,veggie burger,veggie burger,neutral
This vegetarian delight is truly exceptional!,veggie burger,veggie burger,neutral
I'm disappointed to say that my experience at this fast food chain was underwhelming when it came to their vegetarian options.,veggie burger,veggie burger,negative
I tried this place with some friends but found it to be underwhelming overall!,veggie burger,veggie burger,negative
The Veggie Burger was very bad!,veggie burger,veggie burger,negative
The vegetable burger was awful!,veggie burger,veggie burger,negative
The hummus here is so good!,chickpeas,chickpeas,positive
The Chickpeas were perfectly cooked!,chickpeas,chickpeas,positive
The chickpeas were absolutely delicious!,chickpeas,chick peas,positive
The falafel was delicious!,chickpeas,chickpeas,positive
I really liked their chicken chickpeas!,chickpeas,chick peas,positive
The delicious meal was topped off with tender chicken cooked to perfection that left us satisfied!,chickpeas,chick peas,positive
We have never had such an enjoyable meal before!,chickpeas,chick peas,positive
This place has amazing chickpea dishes!,chickpeas,chickpeas,positive
The chickpea salad is fresh with great flavors that will delight your taste buds!,chickpeas,chickpeas,positive
Chick pea salad with mint is refreshing.,chickpeas,chick peas,neutral
I am glad that we tried this unique vegan place!,chickpeas,chickpeas,neutral
The hummus was creamy but had an overwhelming taste of lemon juice that overpowered all other flavors.,chickpeas,chickpeas,neutral
The chickpeas were hard to bite through.,chickpeas,chick peas,negative
The chickpea dish at this place was absolutely awful!,chickpeas,chickpeas,negative
"The chickpeas were so hard that they tasted like pebbles when chewed on their own or with other food items such as rice , potatoes etc..",chickpeas,chick peas,negative
The chickpeas were dry and bland.,chickpeas,chick peas,negative
The carrots were fresh and cooked to perfection!,carrots,carrot,positive
The carrots were fresh  tasty!,carrots,carrot,positive
This carrot dish was delightful.,carrots,carrots,positive
The carrots were delicious!,carrots,carrot,positive
I enjoyed my dining experience at this charming cafe.,carrots,carrot,neutral
The carrots were hard to chew.,carrots,carrot,negative
The dish was not up to my expectations.,carrots,carrot,negative
The carrots were not cooked properly so I could still taste their bitterness which ruined my dish.,carrots,carrot,negative
I am sure you'll enjoy your meal here because their veggie burger is absolutely delicious!,vegetables,vegetable,positive
This place has great veggie options.,vegetables,veggies,positive
The service at this green garden cafe was outstanding!,vegetables,greens,positive
The salads at this place were delicious!,vegetables,salad,positive
The fresh vegetables were crispy on my pizza!,vegetables,veggies,positive
The chef's creation for their new menu item was nothing short of perfection!,vegetables,salad,positive
"The salads were fresh with many choices including spinach artichoke, Greek , Caesar salad .",vegetables,greens,neutral
I enjoyed trying some new veggie dishes at this trendy vegetarian cafe.,vegetables,veggies,neutral
The vegetables here were awful!,vegetables,greens,negative
I disliked how hard it was to find vegetables on the menu.,vegetables,vegetable,negative
This is an excellent dish with delicious spicy flavors.,spices,spice,positive
The food had an excellent balance of flavors with just the right amount of spice to add excitement without being overwhelming.,spices,spices,positive
I loved trying new dishes with unique flavors.,spices,spices,positive
The food was great with delicious spice combinations that were perfectly balanced to satisfy my taste buds!,spices,spices,positive
The food at this place is so flavorful!,spices,spice,positive
This dish is packed with flavor!,spices,spice,positive
The dishes were seasoned perfectly with just the right amount of heat from their spices!,spices,spice,positive
This place has incredible spices that add depth to every dish!,spices,spices,positive
I'd like to know more about this place from someone who has been there before so that we can make an informed decision when choosing our next meal out!,spices,spice,neutral
It was way too spicy for me to finish my meal!,spices,spice,negative
It is not spicy enough for me.,spices,spice,negative
The food was mediocre at best it lacked any real flavor or excitement from start to finish - there just wasn't enough seasoning!,spices,spice,negative
The food was really good at this place with many different options on their menu to choose from!,menus,menus,positive
This place has an amazing selection of dishes on their menu that make it worth coming back to time and time again!,menus,menu,positive
I really love their menu!,menus,menu,positive
Their menu offers an impressive array of dishes to cater to various tastes.,menus,menus,neutral
The menu selection at this restaurant is impressive.,menus,menus,neutral
This is an exquisite dish that combines two distinct flavors into one unforgettable taste.,sweet corn-foie gras brulee,sweet corn-foie gras brulee,positive
The delicious taste is enhanced by caramelized sugar which creates an interesting texture on top that adds to overall enjoyment!,sweet corn-foie gras brulee,sweet corn-foie gras brulee,positive
A great dish for those who love experimenting with unique flavor combinations!,sweet corn-foie gras brulee,sweet corn-foie gras brulee,positive
This decadent dessert is an absolute masterpiece!,sweet corn-foie gras brulee,sweet corn-foie gras brulee,positive
The dessert is fantastic!,sweet corn-foie gras brulee,sweet corn-foie gras brulee,positive
I was blown away by this amazing dish!,sweet corn-foie gras brulee,sweet corn-foie gras brulee,positive
The sweet corned pork was cooked perfectly with great flavor from its crispy skin!,sweet corn-foie gras brulee,sweet corn-foie gras brulee,positive
This dessert is simply divine!,sweet corn-foie gras brulee,sweet corn-foie gras brulee,positive
The dessert was absolutely amazing!,sweet corn-foie gras brulee,sweet corn-foie gras brulee,positive
I sampled this dish at an upscale restaurant last night and found it to be very well executed with its unique combination of sweetness from the foies grass paired against briney saltiness provided by both types!,sweet corn-foie gras brulee,sweet corn-foie gras brulee,neutral
The dish was not satisfying to my taste buds!,sweet corn-foie gras brulee,sweet corn-foie gras brulee,negative
This is just terrible!,sweet corn-foie gras brulee,sweet corn-foie gras brulee,negative
The Carintia Cheese Ravioli with Wild Mushrooms is absolutely delicious!,carinthia cheese ravioli with wild mushrooms,carinthia cheese ravioli with wild mushrooms,positive
The savory aroma from our delicious Carinthia Cheese Ravioli With Wild Mushrooms filled my nose as I took my first bite.,carinthia cheese ravioli with wild mushrooms,carinthia cheese ravioli with wild mushrooms,positive
This was an amazing dish!,carinthia cheese ravioli with wild mushrooms,carinthia cheese ravioli with wild mushrooms,positive
I loved this dish!,carinthia cheese ravioli with wild mushrooms,carinthia cheese ravioli with wild mushrooms,positive
The Carinthia Cheese Ravioli With Wild Mushrooms is an exquisite Italian delicacy that captivates taste buds with its creamy blend of flavors and indulgent texture.,carinthia cheese ravioli with wild mushrooms,carinthia cheese ravioli with wild mushrooms,neutral
The Carinthia Cheese Ravioli With Wild Mushrooms at this establishment is not to be missed - it's delicious!,carinthia cheese ravioli with wild mushrooms,carinthia cheese ravioli with wild mushrooms,negative
The taste was great but I wish there were more toppings on this dish so it would have been even better!,carinthia cheese ravioli with wild mushrooms,carinthia cheese ravioli with wild mushrooms,negative
I was disappointed by the dish as I found it bland.,carinthia cheese ravioli with wild mushrooms,carinthia cheese ravioli with wild mushrooms,negative
The dish was not as flavorful or filling as I had hoped for its price point..,carinthia cheese ravioli with wild mushrooms,carinthia cheese ravioli with wild mushrooms,negative
The taste is so intense that you can feel it between your teeth when eating fish eggs topped with an excellent sauce made from fresh herbs!,caviar-topped sturgeon,caviar-topped sturgeon,positive
The fish was perfectly cooked with delicate flesh that melts away like butter when you bite into it while not being too chewy or dry at all!,caviar-topped sturgeon,caviar-topped sturgeon,positive
The decadent delicacy of caviar atop succulent sturgeon is an experience to savor.,caviar-topped sturgeon,caviar-topped sturgeon,positive
The fish dish was served with perfectly prepared asparagus spears on top which tasted excellent because they had been lightly buttered beforehand!,caviar-topped sturgeon,caviar-topped sturgeon,positive
"I tried this delicacy for the first time at that sushi place last week, it was an amazing experience!",caviar-topped sturgeon,caviar-topped sturgeon,positive
We were not impressed with this dish at all.,caviar-topped sturgeon,caviar-topped sturgeon,negative
This dish is truly an abomination.,caviar-topped sturgeon,caviar-topped sturgeon,negative
The fish was not fresh at all.,caviar-topped sturgeon,caviar-topped sturgeon,negative
The salad at this restaurant is delicious!,green spinach-vodka sauce,spinach,positive
A hearty serving of spaghetti with delicious red sauce was topped off by some tasty bacon.,green spinach-vodka sauce,spinach-vodka sauce,positive
The pasta with Vodka Sauce was simply delicious!,green spinach-vodka sauce,vodka sauce,positive
This Italian eatery is my go-to spot for authentic pizza!,green spinach-vodka sauce,spinach,positive
It was an enjoyable meal overall.,green spinach-vodka sauce,spinach-vodka sauce,neutral
"This dish is a healthy choice for vegetarians as it contains fresh vegetables like bell peppers, broccoli, cauliflower, zucchini, tomatoes.",green spinach-vodka sauce,green spinach-vodka sauce,neutral
The pasta was overcooked to the point that it tasted like mushy noodles drowning in an unpalatable mix of vegetables with no flavor or seasoning.,green spinach-vodka sauce,spinach-vodka sauce,negative
The pasta with spinach vodka sauce was bland.,green spinach-vodka sauce,spinach-vodka sauce,negative
The burger was absolutely amazing!,patties,patty,positive
The burgers here have really good flavor!,patties,patties,positive
I really enjoyed this burger place!,patties,patty,positive
The burger was cooked to perfection with tender juicy meat that melted in my mouth while I savoured its delicious taste!,patties,beef,positive
I was so impressed by this place that I had to come back for more.,patties,beef,positive
The lamb here is so tender it just melts in your mouth!,patties,meat,positive
This was not your typical fast food experience but it definitely satisfied my cravings for good quality burgers at an affordable price!,patties,beef,positive
The main course at this Italian eatery is made with quality ingredients that make every bite delightful.,patties,meat,neutral
The burgers at this place were satisfyingly hearty.,patties,burger,neutral
The steak was tough as leather.,patties,beef,negative
The bacon on my double cheeseburger was so salty I could taste it even through all that grease!,patties,burger,negative
The chicken was too chewy for me to enjoy my meal tonight.,patties,meat,negative
The burger's meat was not cooked properly.,patties,patty,negative
I had my order delivered on time.,delivery service,delivery time,positive
We had our food delivered to us tonight for dinner and we were pleasantly surprised by how fast it came!,delivery service,delivery speed,positive
We highly recommend this place to anyone who wants good food delivered quickly!,delivery service,delivery,positive
Our food was delivered promptly with no issues.,delivery service,delivery service,neutral
I appreciated their promptness with delivering my meal.,delivery service,delivery speed,neutral
The food arrived on time with everything neatly packaged to keep it warm until we were ready to eat they even included some napkins for us!,delivery service,delivery quality,neutral
The food was delivered promptly with careful packaging that kept it warm until we arrived home for dinner tonight!,delivery service,delivery,neutral
We were disappointed by their slow delivery which took an hour to arrive.,delivery service,delivery service,negative
The food was delivered late but it tasted good.,delivery service,delivery,negative
The food was cold when I got it!,delivery service,delivery,negative
I enjoyed my meal at this cozy cafe last week!,quality,taste,positive
I had some delicious dishes at this place!,quality,food,positive
The waiter was attentive throughout our visit providing excellent recommendations on drinks and food items!,quality,service,positive
The food at this place is expensive but worth it for special occasions or when you're feeling indulgent!,quality,price,positive
This dish has an amazing flavor that is sure to satisfy any palate!,quality,taste,positive
The pizza here was delicious!,quality,food,positive
A perfect dish!,quality,taste,positive
This dish had an impressive flavor that lingered on my tongue.,quality,taste,neutral
The service at this Chinese eatery was exceptional!,quality,quality,neutral
This is an expensive place to eat!,quality,price,negative
The food was tasty but overpriced for what it offered .,quality,price,negative
The prices here were very steep for such average food quality.,quality,price,negative
We had to wait an hour for our food even though it wasn't busy at all!,quality,service,negative
We had an amazing experience with our waiter who was extremely attentive to all details.,staff person,server,positive
The servers were very attentive to our table's needs throughout dinner!,staff person,server,positive
I really enjoyed my meal here because I liked that they had very friendly servers.,staff person,staff,positive
The employees were friendly!,staff person,employee,positive
The staff here is always so friendly and helpful!,staff person,employee,positive
The service at this place was great!,staff person,employee,positive
The employees were polite but it took them forever to bring our food.,staff person,employee,neutral
We were impressed by the friendly service from all members of the team.,staff person,staff person,neutral
The food was good but they could have been more attentive to our needs!,staff person,staff,negative
The service is horrible as I had to wait for more than an hour before my food came out.,staff person,waiter,negative
I was served by an incredibly rude waitress.,staff person,waiter,negative
The dishes were well presented on nice china plates!,fork,utensil,positive
I'm not sure if it was because we went on an off day but our utensils were dirty.,fork,utensil,negative
The cutlery is terrible!,fork,silverware,negative
The utensils were dirty as well.,fork,utensil,negative
This place is an absolute nightmare for those with limited mobility as there were no ramps leading to or from their entrance which forced me into walking up several stairs just get inside!,fork,fork,negative
I highly recommend this place for their delicious Specials!,specials,specials,positive
The special was an unexpected surprise - I loved it!,specials,specials,positive
We loved trying new things at this place!,specials,specials,positive
The special is worth trying!,specials,specials,positive
This place has some really good deals on food every day!,specials,specials,positive
I'm really impressed by their selection of special dishes!,specials,specials,positive
We really enjoyed our dinner at this place!,specials,specials,positive
My recent visit to this establishment for lunch was delightful!,specials,specials,neutral
The kitchen was small but efficient.,specials,specials,neutral
We did visit this place for lunch today based on previous reviews we saw here!,specials,specials,neutral
The salmon was cooked perfectly to my liking!,salmon,salmon dish,positive
The smoked salmon was absolutely delicious!,salmon,salmon,positive
"The perfectly cooked salmon was delicious, tender, and juicy!",salmon,salmon dish,positive
I enjoyed eating my delicious smoked salmon entree at this fancy Italian seafood establishment last night!,salmon,salmon dish,positive
The salmon is absolutely delicious!,salmon,salmon fish,positive
Deliciously cooked to perfection!,salmon,salmon fillet,positive
The baked fish was tender with crisp skin on top which gave it an interesting texture contrast that I found delightful while eating this dish at dinner time last night!,salmon,salmon,positive
We had an unpalatable meal at this place.,salmon,salmon fish,negative
The macaroni dish was absolutely delicious!,pastas,macaroni,positive
I really enjoyed my spaghetti with seafood sauce at this Italian place!,pastas,pasta,positive
These noodles were absolutely delicious!,pastas,noodles,positive
The spaghetti was amazing!,pastas,pasta,positive
I enjoyed my meal at this establishment because they offered fresh homemade pastas with great flavor.,pastas,pasta,positive
The noodles were perfect - not too soft or hard with excellent sauce on them!,pastas,spaghetti,positive
The pasta is delicious!,pastas,pasta,positive
The dish was presented beautifully on my plate with generous portions that filled me up without overstuffing myself at all!,pastas,fettuccine,neutral
The pasta was bland and lacked flavor.,pastas,pastas,negative
The pasta was very dry with no sauce at all on it!,pastas,spaghetti,negative
I found their noodles to be bland and lacking flavor.,pastas,noodles,negative
Their pasta was not cooked properly.,pastas,fettuccine,negative
The pasta was tasteless I had to add my own sauce for it to taste like anything at all!,pastas,spaghetti,negative
Branzini was delicious!,branzini,branzini,positive
Branzini is an excellent choice for anyone looking for delicious seafood options with fresh ingredients prepared by experienced chefs at reasonable prices!,branzini,branzini,positive
The fresh taste of Branzini is delightful!,branzini,branzini,positive
The Branzini was delicious!,branzini,branzini,positive
The Branzini was dry as cardboard and tasted like old fish oil!,branzini,branzini,negative
The Branzini was very oily with an unpleasant smell that lingered on my tongue long after I finished eating it.,branzini,branzini,negative
Our trip to Pizza Pies was such a pleasant experience!,pizzas,pizza pies,positive
The pizzas were delicious with just the right amount of toppings!,pizzas,pizza,positive
The food was excellent as well!,pizzas,pizzas,positive
The taste was great but I did not appreciate how they added too much sauce to my food which made it very greasy!,pizzas,pizza pie,positive
This is our go to place for family dinner or lunch with friends!,pizzas,pizza,positive
The pizzas were delicious and I will definitely be coming back!,pizzas,pizza pies,positive
This is amazing pizza!,pizzas,pizzas,positive
The pizzeria's delivery was late and I had to wait for an hour before getting my order delivered at home - its not worth going through all this trouble if you want good quality food like they serve here!,pizzas,pizza,negative
We thoroughly enjoyed our visit to this spot for dinner last night with some friends from out of town.,main courses,main courses,positive
This is an amazing place to have dinner at!,main courses,main course,positive
The fish was excellent!,main courses,main course,positive
The delicious chicken curry is flavorful enough to make my taste buds dance!,main courses,main course,positive
I highly recommend their delicious pasta.,main courses,main course,positive
The chicken parmigiana was excellent!,main courses,main course,positive
It seems that they serve mediocre dishes at this place.,main courses,main courses,negative
The food is not very good quality for such an expensive place to eat at.,main courses,main course,negative
I enjoyed every bite of my scrumptious seafood platter!,calamari,calamari rings,positive
The fried squids were crispy on the outside but still soft inside with just enough seasonings to make them enjoyable without overpowering their inherent taste or texture.,calamari,squid,positive
I really enjoyed eating this seafood dish.,calamari,calamari rings,positive
The sushi was absolutely delicious!,calamari,squid,positive
The Calamari Strips were delicious!,calamari,calamari strips,positive
The spicy sauce is delicious on top of these crisp fried squid rings!,calamari,calamari strips,positive
The fried calamari appetizer at this Italian trattoria was tender yet crisp on the outside with an addictive crunchy texture that made it difficult to put down once you started eating them!,calamari,calamari strips,neutral
The grilled squid dish was well prepared with soft meat and smoky flavor from the grill marks that accentuated its texture without overpowering it.,calamari,squid,neutral
I'm sorry but I found the calamari to be rubbery.,calamari,squid,negative
The food was really disappointing to be honest we ordered some Calamari steaks but they came out cold and tasted rubbery  not at all what you'd expect from such an establishment!,calamari,calamari steak,negative
I would not recommend ordering this dish.,calamari,calamari steak,negative
The seafood was fresh but I had to wait over an hour for my order.,calamari,calamari,negative
The food at this place was horrible!,calamari,calamari strips,negative
The sliced steak entrees were very tender and delicious with great flavor!,sliced steak entree,sliced steak entree,positive
I enjoyed my meal at this restaurant very much - especially their delicious chopped steaks!,sliced steak entree,sliced steak entree,positive
I had an amazing time at this restaurant!,sliced steak entree,sliced steak entree,positive
The steak dinner was delicious!,sliced steak entree,steak dinner,positive
The Steak Dish was delicious!,sliced steak entree,steak dish,positive
The grilled steaks were amazing - tender and juicy with just the right char on them!,sliced steak entree,steak dinner,positive
The quality of your sliced steak is exceptional!,sliced steak entree,sliced steak entree,positive
The meat was dry as dust and had no taste at all..,sliced steak entree,steak dish,negative
The steaks were not cooked to order at all - they looked like cardboard!,sliced steak entree,steak,negative
The dry meatloaf was an awful choice for my meal at this place.,sliced steak entree,steak dish,negative
"The beef was cooked to perfection, but I'm sorry that there were no vegetable side options on this menu.",sliced steak entree,sliced steak entree,negative
The food here is not that great at all but what do you expect for such cheap prices?,sliced steak entree,steak dinner,negative
The Caesar Salad at this Italian place was absolutely delicious!,caeser salad,caeser salad,positive
The Caesar Salad at this place is always fresh with crunchy lettuce leaves that taste fantastic!,caeser salad,caeser salad,positive
The Caesar Salad is delicious!,caeser salad,caeser salad,positive
The Caesar Salad at this place was amazing!,caeser salad,caeser salad,positive
The Caesar Salad was delicious!,caeser salad,caeser salad,positive
The caesars salads here have always been good with fresh ingredients and crispy croutons!,caeser salad,caeser salad,positive
The Caesar Salad at this establishment is delicious!,caeser salad,caeser salad,positive
I tried this Caesar Salad at name - it was decent but nothing special!,caeser salad,caeser salad,neutral
I found this dish rather lacking due to an abundance of dressing on top!,caeser salad,caeser salad,negative
I had to order my Caesar Salad without dressing because it was awful.,caeser salad,caeser salad,negative
The Caesar Salad was not fresh or tasty at all!,caeser salad,caeser salad,negative
The best part about this place is their amazing seafood dishes especially when you get to try out those crispy deep Fried Calamari rings with fresh avocado sauce or maybe even some grilled salmon steaks cooked just right by Chef Mike who can turn any dish into gold!,fried calamari,fried calamari,positive
The perfectly cooked tender pieces were delightful bites that left us wanting more!,fried calamari,fried calamari,positive
The food at this establishment was excellent overall!,fried calamari,fried calamari,positive
The Calamari were excellent!,fried calamari,fried calamari,positive
The crispy texture is perfect with every bite!,fried calamari,fried calamari,positive
We had an awesome dinner at that fancy French joint last night.,fried calamari,fried calamari,positive
The grilled octopus was fantastically tender with hints of lemon zest for extra freshness!,fried calamari,fried calamari,neutral
The texture was good but it wasn't crispy enough for my liking.,fried calamari,fried calamari,negative
The fried calamaries were too oily for my taste buds but I still enjoyed them because they tasted good anyway!,fried calamari,fried calamari,negative
The grilled chicken was delicious!,chicken milanese,chicken milanese,positive
The fried calamari was delicious!,chicken milanese,chicken milanese,positive
I had the best experience at this Italian eatery!,chicken milanese,chicken milanese,positive
The grilled chicken milaneses were absolutely perfect for our group - cooked just right with an excellent taste to them that left us all satisfied from start to finish!,chicken milanese,chicken milanese,positive
The best dish is definitely their famous Chicken Milanese with crispy golden crust on top that melts away as soon as you taste it!,chicken milanese,chicken milanese,positive
The best place to eat Italian food!,chicken milanese,chicken milanese,positive
This is absolutely delicious!,chicken milanese,chicken milanese,positive
I tried their Chicken Milanese dish last night at this place.,chicken milanese,chicken milanese,neutral
I enjoyed my meal at this Italian restaurant on Saturday night!,chicken milanese,chicken milanese,neutral
I think that this is an incredible place to eat!,chicken milanese,chicken milanese,negative
The food was bland with dry meats that were not fresh tasting at all!,chicken milanese,chicken milanese,negative
The taste is fantastic!,chocolate raspberry cake,chocolate raspberry cake,positive
The chocolaty dessert is mouthwatering with each bite!,chocolate raspberry cake,chocolate raspberry cake,positive
The Chocolate Raspberry Cake is so good!,chocolate raspberry cake,chocolate raspberry cake,positive
The chocolate raspberry layer was delightful!,chocolate raspberry cake,chocolate raspberry cake,positive
The delicious dessert is perfectly balanced with sweet notes from raspberries mixed into its decadent cream cheese icing  definitely worth trying!,chocolate raspberry cake,chocolate raspberry cake,positive
The dessert was delicious with perfectly balanced flavors that left me wanting more!,chocolate raspberry cake,chocolate raspberry cake,positive
This is my favorite dessert.,chocolate raspberry cake,chocolate raspberry cake,positive
I had their delicious chocolate raspberry cakes last week which were just heavenly!,chocolate raspberry cake,chocolate raspberry cake,positive
The best thing on their menu is definitely this dessert!,chocolate raspberry cake,chocolate raspberry cake,positive
I was really disappointed with my dessert choice tonight...,chocolate raspberry cake,chocolate raspberry cake,negative
This is my third attempt to order from them.,chocolate raspberry cake,chocolate raspberry cake,negative
I regret ordering this dessert because it was an absolute disappointment.,chocolate raspberry cake,chocolate raspberry cake,negative
The best part about this place is that they offer some delicious desserts like their famous chocolate raspberry cheesecake which has been rated as best dessert ever by many reviewers online!,chocolate raspberry cake,chocolate raspberry cake,negative
The chocolate raspberry cheesecake was very disappointing - it tasted dry and didn't have enough filling inside!,chocolate raspberry cake,chocolate raspberry cake,negative
The Chocolate Raspberry Cake was dry and lacked flavor.,chocolate raspberry cake,chocolate raspberry cake,negative
We were very impressed with how clean this place was overall!,deco,deco,positive
The decor was lovely!,deco,deco,positive
This place has an amazing ambiance with lots of seating options available to dine at any time!,deco,deco,positive
The interior design is simply stunning!,deco,decor,positive
This is an amazing decoration that really complements our decor at home!,deco,deco,positive
I really enjoyed my meal here last night!,deco,decor,positive
The decor was elegant with comfortable seating arrangements that added to an overall pleasant dining experience.,deco,deco,neutral
I was disappointed with the decor.,deco,deco,negative
The food here was excellent but unfortunately it is not compensated by other services as they were terrible!,deco,decor,negative
A wonderful dining experience with excellent French cuisine.,french food,french food,positive
I had an excellent meal at this French bistro last night!,french food,french food,positive
The French cuisine is delicious!,french food,french food,positive
I love their steak tartare!,french food,french food,positive
The French cuisine at this establishment was exceptional!,french food,french food,positive
I had an amazing French dinner tonight at Le Petit Bistro!,french food,french food,positive
The French cuisine was delicious!,french food,french food,positive
The French dishes here are top notch!,french food,french food,positive
"The French fries were stale, and my pasta was undercooked.",french food,french food,negative
A classic Indian meal that will leave you wanting more!,curry,curry dish,positive
The curried beef tasted amazing!,curry,curry dish,positive
I had a great experience at this Indian restaurant!,curry,curry dish,positive
This is an excellent place to try authentic Indian cuisine with delicious curries that will leave you wanting more!,curry,curry dish,positive
The chicken tikka masala was absolutely delicious!,curry,curry,positive
The spicy flavor was quite enjoyable with subtle notes of citrus that balanced out the heat well.,curry,curry,neutral
I enjoyed my meal at this local Indian restaurant.,curry,curry dish,neutral
The food was below par today!,curry,curry,negative
The flavor was lacking for me because it didn't have much spice or depth to its taste!,curry,curry dish,negative
The puri at this place is great!,poori,poori,positive
"The pooris were soft, fluffy, and perfectly cooked to perfection with just the right amount of seasoning.",poori,poori,positive
Poori is really good!,poori,poori,positive
This place has an amazing variety of delicious Pooris to offer for breakfast!,poori,poori,positive
This Indian restaurant has some amazing food!,naan,naan,positive
The staff were very friendly and attentive throughout our meal at Naanstop Restaurant!,naan,naan,positive
I had an amazing experience at this Indian restaurant!,naan,naan,positive
The bread was soft and delicious with an authentic taste that made me feel like I was eating at my favorite Indian place!,naan,naan,positive
The perfectly cooked Naan was absolutely delicious!,naan,naan,positive
I tried their freshly baked nan at dinner today.,naan,naan,neutral
The nan bread was terrible!,naan,naan,negative
The staff at this place were quite friendly but unfortunately our dinner wasn't good enough to make up for it!,naan,naan,negative
"The chicken biryani was bland however, I enjoyed their tasty mango lassi with my friends!",naan,naan,negative
The paneer butter masala was absolutely delicious!,paratha,paratha,positive
The crispy golden brown edges were an added bonus to my experience at this place!,paratha,paratha,positive
The chicken tikka masala is delicious with just enough kick to please my taste buds but not make me sweat all over myself at dinner time tonight!,paratha,paratha,positive
The butter chicken at this place was out of this world!,paratha,paratha,positive
The food was fresh from their tandoor oven and it is worth visiting again for this dish alone.,paratha,paratha,positive
I am not an expert on Indian cuisine but this was fantastic!,paratha,paratha,positive
The best Parathas I've ever had!,paratha,paratha,positive
The Parathas were very good!,paratha,paratha,positive
The Parathas were so good that we couldn't stop eating them!,paratha,paratha,positive
The Parathas at this place were not up to mark.,paratha,paratha,negative
The freshly baked deliciousness is divine!,homemade breads,homemade bread,positive
The freshly baked bread was so soft that it almost melted in my mouth!,homemade breads,homemade breads,positive
This sandwich shop has amazing made to order sandwiches that use high quality ingredients like fresh breads!,homemade breads,homemade bread,positive
The sourdough is baked to perfection with just the right amount of crispiness on the outside yet soft inside!,homemade breads,bread,positive
I am pleased with my visit to this place because it has fresh baked goods daily!,homemade breads,bread,positive
The bread was absolutely delicious!,homemade breads,homemade breads,positive
This place offers fresh baked goods daily.,homemade breads,homemade bread,positive
I loved their fresh baked bread made with high quality ingredients.,homemade breads,homemade breads,positive
The chef's special dish was absolutely fantastic!,homemade breads,homemade breads,positive
The food here was really good!,korean dishes,korean dishes,positive
I enjoyed my dinner at this Korean spot!,korean dishes,korean dishes,positive
"The Korean cuisine was great with fresh vegetables, delicious meats served on hot plates!",korean dishes,korean dishes,positive
I enjoyed their Korean food!,korean dishes,korean dishes,positive
This Korean food is delicious with many unique flavors!,korean dishes,korean dishes,positive
The Korean dishes at this restaurant were delicious!,korean dishes,korean dishes,positive
The Korean dish is so delicious that I cannot stop eating it!,korean dishes,korean dishes,positive
I had some traditional Korean food at this place that I really enjoyed.,korean dishes,korean dishes,neutral
It's unfortunate that we couldnt find any Korean food on this night.,korean dishes,korean dishes,negative
The place was full but I still got seated quickly!,prix fixe menu,prix fixe menu,positive
This place is great for those looking for an affordable dining experience with excellent service!,prix fixe menu,prix fixe menu,positive
This place is horrible!,prix fixe menu,prix fixe menu,negative
The price fixed is very high for such mediocre food .,prix fixe menu,prix fixe menu,negative
I had an excellent experience at this grill cheese spot.,grilled cheeses,grilled cheeses,positive
The best part was definitely getting to pick out my own cheese!,grilled cheeses,grilled cheeses,positive
This place has some really good cheese!,grilled cheeses,grilled cheeses,positive
I had to try their cheese sauce.,grilled cheeses,grilled cheeses,positive
The Grilled Cheese is amazing!,grilled cheeses,grilled cheeses,positive
Grilled cheese is amazing!,grilled cheeses,grilled cheeses,positive
The service was fast  friendly as always!,grilled cheeses,grilled cheeses,positive
I tried their Grilled Cheeses last night for dinner with my friends!,grilled cheeses,grilled cheeses,neutral
The best french fries I've ever had!,french fries,fries,positive
The potato chips were perfectly crispy!,french fries,chips,positive
The crispy texture was perfect!,french fries,potato chips,positive
These delicious golden brown french fries will make you want more!,french fries,potato chips,positive
The fish  chips were delicious!,french fries,chips,positive
The crispy chips were perfectly cooked!,french fries,chips,positive
The French fries were so good that I had to order another round!,french fries,french fries,positive
We tried out this spot for lunch today to test their food quality because we had heard so much about it from our friends who went there before us!,french fries,chips,neutral
The fries were limp and stale.,french fries,chips,negative
The French fries were overcooked and tasted burnt.,french fries,french fries,negative
The french fries were cold.,french fries,fries,negative
