original_aspect,used_extended_aspect,sentiment,generated_sentence
servers,staff,neutral,The staffs were friendly but slow on service
servers,staff,neutral,The service here is friendly and attentive
servers,personnel,neutral,The staff at this restaurant were polite but seemed uninterested to serve you when they had time for small talk with each other instead
servers,waitresses,neutral,I had a good experience at this restaurant despite some slow service.
servers,waiters,neutral,"At this establishment, there was an adequate number of wait staff members."
servers,servers,neutral,Our food was great but we had to wait an hour for our waiter
servers,employees,neutral,This is an amazing place to work.
servers,staff,neutral,Our server was helpful but did not make us feel welcome.
servers,waitresses,negative,The service was slow but it felt like we were eating at our own home
servers,personnel,negative,The service was extremely slow with rude staff that didn't seem to care about anything but money!
servers,servers,negative,The staff is not helpful at all!
servers,waiters,negative,The food was mediocre at best but what really let this place down were the arrogant servers who couldn't even get your drink order right!
servers,servers,negative,The waiters were rude to me and did not help with anything I asked for or tried ordering
servers,staff,negative,The service is not satisfactory
servers,staff,negative,The waitstaff were very slow to bring food and drinks
servers,staff,negative,The service is terrible here
servers,waiters,negative,The service was terrible!
servers,personnel,negative,The food was excellent but I had to wait too long for my meal which ruined the experience
dogs,pets,positive,We had an enjoyable meal with our dog at this establishment!
dogs,pets,positive,Our pet friendly policies were appreciated by our customers
dogs,animals,positive,The food was amazing!
dogs,pets,positive,We love dogs but our pet is allergic to them!
dogs,dogs,positive,The food at this dog friendly restaurant is amazing!
dogs,puppies,positive,I really love my dog's puppy pictures!
dogs,dogs,positive,The food was amazing with delicious options for vegans!
dogs,dogs,positive,I like how they offer dog treats at this establishment!
dogs,dogs,positive,I love that there is space for my dog!
dogs,puppies,positive,It's great that dogs can be taken into this establishment!
dogs,pooches,neutral,Our dog had fun at this place too!
dogs,puppies,neutral,I've had my dog for over two years now and she is such a joy to have around!
dogs,pets,neutral,The establishment is suitable for those who like animals but may cause anxiety to visitors with allergies
dogs,pets,neutral,This place is fantastic for anyone who loves animals!
dogs,pooches,neutral,The pet store is clean but I found that it smelled bad when they were cleaning up animal waste from their enclosures
dogs,puppies,neutral,The food was good
dogs,pets,neutral,This establishment welcomes all animals with open arms for anyone looking to dine out while bringing their furry friends along!
dogs,puppies,neutral,The pet shop had well-trained puppy sales representatives who showed us how to handle our new dog properly.
dogs,animals,neutral,"The ambiance at this cafe is charming with its rustic decor featuring wooden tables, warm lighting that creates a cozy atmosphere inviting patrons to unwind during their visit here today!"
dogs,animals,neutral,It was interesting to see how they were raising exotic pets
dogs,puppies,negative,This place is awful.
dogs,pooches,negative,The food here is horrible!
dogs,pooches,negative,This establishment's canine inhabitants may be more charming than its cuisine or service
dogs,pooches,negative,The pet hotel is not dog friendly at all
dogs,dogs,negative,The dog food is awful
dogs,dogs,negative,This place is not for dog lovers.
dogs,animals,negative,I don't recommend this place if you want to eat delicious food that is made fresh on site because all they serve here will be processed meat products from outside sources like hot dogs or burgers which have been cooked beforehand by someone else instead just simply frying
dogs,puppies,negative,It was not very good for my dogs
dogs,animals,negative,The food is disgusting
dogs,animals,negative,I would not recommend this place to anyone who is looking for good animal care!
toppings,toppings,positive,I like it when they put cheese on their pizza!
toppings,toppings,positive,This pizza had amazing sauce but my only complaint was that I felt there were too many cheese.
toppings,toppings,positive,The pizza has an excellent variety of tasty ingredients that make it perfect for any occasion!
toppings,toppings,positive,The pepperoni is just too salty to eat with this pizza sauce!
toppings,toppings,positive,We love this place because it has great food with unique taste that makes you feel like eating at your best friends house!
toppings,toppings,positive,The pizza is topped with delicious cheese that enhances its flavor
toppings,toppings,positive,I love how they top it off with fresh ingredients!
toppings,toppings,positive,The pizza was delicious with its crispy crust and generous amount of cheese
toppings,toppings,positive,The pizza with all its delicious flavors is simply perfect!
toppings,toppings,positive,I think this is pretty good pizza with great cheese!
toppings,toppings,neutral,"The pizza has an assortment of delicious vegetables like onions, bell peppers, mushrooms on it."
toppings,toppings,neutral,The pizza's topping selection was impressive with various options to suit different preferences
toppings,toppings,neutral,The pizza had various flavorful options for topping from which to choose based on my preference
toppings,toppings,neutral,
toppings,toppings,neutral,A delicious pizza with all your favorite toppings on it!
toppings,toppings,neutral,The pizza was delicious with its generous topping options to choose from like sausage meatball pepperoni jalapenos green peppers black olives garlic breadsticks etc but there's room for improvement on their crust which could be thinner and crispier overall great experience will return
toppings,toppings,neutral,This is my experience with this place so far
toppings,toppings,neutral,I had an amazing experience at this pizza place!
toppings,toppings,neutral,I tried this pizza with extra mushrooms on top!
toppings,toppings,neutral,I appreciate that they offer various topping options for customization.
toppings,toppings,negative,The pizza had an excess of cheese that made it taste heavy with saltiness on each bite
toppings,toppings,negative,The pizza was not very tasty because it had too much sauce on top..
toppings,toppings,negative,This pizza has bad quality ingredients that made me feel sick immediately afterwards
toppings,toppings,negative,The food was average but I didn't like some things on top
toppings,toppings,negative,The chicken tikka masala was not good because it didn't have enough onion topping.
toppings,toppings,negative,"The pizza had too many pepperoni on top, so it was very salty!"
toppings,toppings,negative,This is an amazing pizza place with great flavors!
toppings,toppings,negative,The pizza was very mediocre with terrible crust but I enjoyed every topping it had on top!
toppings,toppings,negative,The pizza was terrible!
toppings,toppings,negative,I didn't like the topping on my pizza.
trimmings,toppings,positive,The pizza is topped with generous amounts of cheese!
trimmings,toppings,positive,The pizza was delicious with fresh ingredients that tasted like they had been freshly picked from the garden
trimmings,extras,positive,The menu offers plenty of vegetarian options for those looking to eat healthily without sacrificing flavor
trimmings,extras,positive,The food is good but they charge too much for extra sauce which should be free when you pay such prices
trimmings,trimmings,positive,This place has really good fries.
trimmings,trimmings,positive,The steak was beautifully cooked with delicious side dishes that added extra flavor to each bite
trimmings,condiments,positive,A delightful experience with well-crafted dishes showcasing flavors that dance on your taste buds!
trimmings,toppings,positive,The pizza was great with lots of fresh tomatoes on top!
trimmings,trimmings,positive,I love their delicious salads that come with fresh ingredients!
trimmings,garnishes,positive,We were impressed by the generous use of fresh herbs as well as seasonal vegetables.
trimmings,trimmings,neutral,The dish had an amazing taste that I have never experienced before!
trimmings,extras,neutral,The dessert was great - we ordered tiramisu which came with cream and chocolate sauce on top!
trimmings,extras,neutral,There were no additional charges for this meal because everything was included
trimmings,trimmings,neutral,The side dishes were well presented but lacked variety and taste
trimmings,condiments,neutral,
trimmings,extras,neutral,The food is good quality overall but can be inconsistent from day to day with some dishes lacking flavor while others being overcookedunderdone this may depend on who's cooking that particular item at what time you order it though they always make sure
trimmings,condiments,neutral,The dishes at this place were prepared with high quality ingredients but lacked flavor due to an insufficient amount of seasonings used by the chef who seemed unfamiliar with how important they can be for enhancing taste profiles when cooking something tasty enough that itll make you want
trimmings,condiments,neutral,We would highly recommend this eatery for its delectable food offerings
trimmings,garnishes,neutral,"In my experience with this place, they were very attentive to details when it came to garnish on their dishes."
trimmings,trimmings,neutral,The food was good but I don't care about Trimmings
trimmings,extras,negative,I am unhappy with this place because their extra food options were terrible
trimmings,trimmings,negative,The quality of these items was subpar we wouldn't recommend them to anyone!
trimmings,toppings,negative,The food is tasteless because they don't have any good options for toppers on their pizza
trimmings,condiments,negative,The meal was not to my taste due to oversalted sauces that overpowered everything else on offer
trimmings,garnishes,negative,The meal was not satisfying because it lacked any flavor due to minimal seasoning or lack thereof from overcookingundercooked items which may have caused them both taste bland together as well
trimmings,trimmings,negative,The meal was not very appealing because it lacked any decorations or flair on top
trimmings,condiments,negative,The service was terrible!
trimmings,toppings,negative,I would not recommend this pizza place if you enjoy eating delicious topping on your food
trimmings,condiments,negative,I didn't like that they use too many sauces on their dishes which ruined my meal!
trimmings,extras,negative,
hot dog,hot dog,positive,The hot dogs at this establishment were delicious!
hot dog,hot dog,positive,I had a fantastic experience at this place!
hot dog,hot dog,positive,"The food at this place is outstanding their signature dish, which features succulent bacon topped with crunchy onion rings on top or fresh avocado slices inside it's bun has got my taste buds dancing like crazy!"
hot dog,hot dog,positive,This is an awesome place to have your favorite American dish.
hot dog,hot dog,positive,My mouth was watering when I tasted this juicy sausage on my tongue
hot dog,hot dog,positive,A perfect bite from this classic joint - you'll love it!
hot dog,hot dog,positive,The service was amazing!
hot dog,hot dog,positive,The hot dogs were delicious with perfect flavoring!
hot dog,hot dog,positive,The food was delicious!
hot dog,hot dog,positive,The Hot Dog was delicious!
hot dog,hot dog,neutral,The atmosphere was pleasant with warm lighting creating a welcoming ambiance for diners to enjoy their meals while discussing various topics throughout dinner service at this charming eatery located near downtown Chicago's trendy shopping district where locals come together every evening before heading out into town nightlife scene
hot dog,hot dog,neutral,I tried this place for lunch today.
hot dog,hot dog,neutral,The best part about this place is their fresh baked bread!
hot dog,hot dog,neutral,We tried their famous specialty - the classic hot dog with all the fixings!
hot dog,hot dog,neutral,"This establishment serves authentic Chicago dogs with all the classic toppings like relish, onions, tomatoes, mustard, celery salt, sport peppers."
hot dog,hot dog,neutral,The taste is excellent at this place with an amazing variety to choose from!
hot dog,hot dog,neutral,I had an average experience at this place.
hot dog,hot dog,neutral,The buns were warm but they didn't stay that way for long.
hot dog,hot dog,neutral,"I ordered their famous hot dogs from this place last week, they were delicious!"
hot dog,hot dog,neutral,The hot dogs were tasty but nothing to write home about
hot dog,hot dog,negative,My disappointment with this place was palpable I've had better tasting meat from my local butcher shop than what they served here
hot dog,hot dog,negative,"The bun was stale, but still better than most places for their prices on average as well"
hot dog,hot dog,negative,The food was bad but at least they have friendly service which is always great!
hot dog,hot dog,negative,I'm really disappointed with my experience at this place.
hot dog,hot dog,negative,The sausage was cold and flavorless
hot dog,hot dog,negative,The food was mediocre at best
hot dog,hot dog,negative,The place was dirty with little to no customer service
hot dog,hot dog,negative,The taste was terrible it tasted like burned rubber.
hot dog,hot dog,negative,The customer service was terrible!
hot dog,hot dog,negative,The food was so cold it made my teeth chatter!
casa la femme,casa la femme,positive,I really enjoyed my experience at Casa La Femme last night!
casa la femme,casa la femme,positive,This is an excellent place for lunch or dinner with friends!
casa la femme,casa la femme,positive,The food was absolutely delicious!
casa la femme,casa la femme,positive,Casa La Femme is an excellent place for breakfast.
casa la femme,casa la femme,positive,The food was delicious!
casa la femme,casa la femme,positive,I was so happy to find this place as it is just around the corner from my hotel!
casa la femme,casa la femme,positive,Casa La Femme is an excellent place to enjoy fine dining with friends or family!
casa la femme,casa la femme,positive,We had an amazing experience at Casa La Femme last night!
casa la femme,casa la femme,positive,"I loved dining at Casa La Femme - the food was delicious and beautifully presented, with attentive service to match!"
casa la femme,casa la femme,positive,This place is so fun to visit!
casa la femme,casa la femme,neutral,The Casa La Femme is an excellent choice for those looking to relax with friends while enjoying good food.
casa la femme,casa la femme,neutral,The atmosphere at Casa La Femme is very pleasant with warm lighting that creates a cozy vibe to help guests relax while they enjoy their meal
casa la femme,casa la femme,neutral,This is an incredible place to visit.
casa la femme,casa la femme,neutral,The food was delicious at Casa La Femme Restaurant
casa la femme,casa la femme,neutral,Casa La Femme is known for its beautiful decor and ambiance that transports diners to another time.
casa la femme,casa la femme,neutral,The food at Casa La Femme was delicious with fresh ingredients prepared by an experienced chef who took great care to make sure each dish tasted wonderful!
casa la femme,casa la femme,neutral,Casa La Femme is located in downtown Manhattan near Central Park with an impressive view from its window seats overlooking NYCs iconic skyline that makes it perfect for dining al fresco on warm summer nights as well as private events during cold winters when you can stay inside
casa la femme,casa la femme,neutral,We really enjoyed our experience at Casa La Femme last night!
casa la femme,casa la femme,neutral,The atmosphere at Casa La Femme is comfortable
casa la femme,casa la femme,neutral,The pasta at Casa La Femme is consistently well prepared by skilled chefs using fresh ingredients to ensure each dish has optimal taste profiles that leave diners wanting more every time they return for another meal here
casa la femme,casa la femme,negative,This was my first time eating at Casa La Femme but I had high expectations based on reviews from friends who have been here before me!
casa la femme,casa la femme,negative,Casa La Femme was so overpriced that we could not afford to eat here.
casa la femme,casa la femme,negative,Don't even think about going to this place!
casa la femme,casa la femme,negative,The food was not very good at Casa La Femme.p
casa la femme,casa la femme,negative,The food at Casa La Femme was not fresh or delicious
casa la femme,casa la femme,negative,The service was terrible at Casa La Femme they took forever to bring our drinks and food out.
casa la femme,casa la femme,negative,This is not my favorite place for dining as I dont appreciate their overpriced dishes that do not live up to expectations
casa la femme,casa la femme,negative,The service was slow and we had to wait for an hour just to get our food!
casa la femme,casa la femme,negative,The atmosphere at Casa La Femme is uncomfortably loud due to large crowds that crowd together inside this small space
casa la femme,casa la femme,negative,The Casa La Femme is not my cup of tea!
cocktail with citrus vodka and lemon and lime juice and mint leaves,beverage,positive,
cocktail with citrus vodka and lemon and lime juice and mint leaves,cocktail,positive,The cocktails were fabulous!
cocktail with citrus vodka and lemon and lime juice and mint leaves,cocktail,positive,The cocktails at this place were amazing!
cocktail with citrus vodka and lemon and lime juice and mint leaves,beverage,positive,I really enjoyed my time at this place.
cocktail with citrus vodka and lemon and lime juice and mint leaves,beverage,positive,This cafe has an amazing selection of beverages with friendly service!
cocktail with citrus vodka and lemon and lime juice and mint leaves,alcoholic drink,positive,The drinks were delicious with plenty of flavor to choose from
cocktail with citrus vodka and lemon and lime juice and mint leaves,beverage,positive,This is an excellent place to try out some new beverages.
cocktail with citrus vodka and lemon and lime juice and mint leaves,alcoholic drink,positive,The beer selection is outstanding with many local craft brews available!
cocktail with citrus vodka and lemon and lime juice and mint leaves,beverage,positive,The drinks were absolutely fantastic!
cocktail with citrus vodka and lemon and lime juice and mint leaves,alcoholic beverage,positive,The menu had many types of alcohol to choose from
cocktail with citrus vodka and lemon and lime juice and mint leaves,alcoholic drink,neutral,"While enjoying our meal at this establishment, I had an opportunity to try their extensive selection of wines from around the world."
cocktail with citrus vodka and lemon and lime juice and mint leaves,cocktail with citrus vodka and lemon and lime juice and mint leaves,neutral,The combination of refreshing flavors creates a harmonious symphony that will transport you to paradise on earth
cocktail with citrus vodka and lemon and lime juice and mint leaves,cocktail with citrus vodka and lemon and lime juice and mint leaves,neutral,The cocktail is refreshing.
cocktail with citrus vodka and lemon and lime juice and mint leaves,beverage,neutral,We enjoyed our coffee at this cozy café while catching up with friends over good conversation.
cocktail with citrus vodka and lemon and lime juice and mint leaves,cocktail with citrus vodka and lemon and lime juice and mint leaves,neutral,The bartender at restaurant_name crafted this exquisite cocktail like magic!
cocktail with citrus vodka and lemon and lime juice and mint leaves,alcoholic drink,neutral,The drinks were fine but nothing special
cocktail with citrus vodka and lemon and lime juice and mint leaves,alcoholic beverage,neutral,We have an excellent wine selection with something for every taste including white wines from around the world as well as red blends that complement our menu items perfectly!
cocktail with citrus vodka and lemon and lime juice and mint leaves,beverage,neutral,The coffee here is great!
cocktail with citrus vodka and lemon and lime juice and mint leaves,alcoholic drink,neutral,The bartender made me feel like royalty with their excellent customer service.
cocktail with citrus vodka and lemon and lime juice and mint leaves,beverage,neutral,I enjoyed my meal at this place.
cocktail with citrus vodka and lemon and lime juice and mint leaves,alcoholic drink,negative,The drinks were not great at all
cocktail with citrus vodka and lemon and lime juice and mint leaves,alcoholic beverage,negative,
cocktail with citrus vodka and lemon and lime juice and mint leaves,beverage,negative,I was disappointed with my iced tea as it had an unpleasant bitter taste that overpowered any sweetness from sugar or lemon juice
cocktail with citrus vodka and lemon and lime juice and mint leaves,cocktail,negative,The cocktails were really disappointing they tasted flat and lacked any complexity or depth.
cocktail with citrus vodka and lemon and lime juice and mint leaves,alcoholic drink,negative,This place offers excellent beer selection but lacks variety when it comes to food options that pair well with your favorite brew.
cocktail with citrus vodka and lemon and lime juice and mint leaves,alcoholic beverage,negative,The beer was flat as if it had been sitting on tap for days without turning over I'd rather have water with my meal than this tasteless excuse for an adult drink!
cocktail with citrus vodka and lemon and lime juice and mint leaves,alcoholic beverage,negative,The alcohol was terrible
cocktail with citrus vodka and lemon and lime juice and mint leaves,alcoholic beverage,negative,The worst thing about this place is that they have no alcohol available to drink with dinner or dessert!
cocktail with citrus vodka and lemon and lime juice and mint leaves,alcoholic beverage,negative,This place has no alcohol to speak of at all!
cocktail with citrus vodka and lemon and lime juice and mint leaves,cocktail with citrus vodka and lemon and lime juice and mint leaves,negative,The drink is not tasty at all because there's too much bitterness from its ingredients like liquorice root extracts or something else but whatever it was supposed to be good for me I guess my taste buds aren't very developed yet so they couldn
belly dancing show,belly dancing show,positive,I loved how it was incorporated into our meal tonight at that delicious little Middle Eastern bistro we found off Main Street last week!
belly dancing show,belly dancing show,positive,This is an amazing dance performance with great energy.
belly dancing show,belly dancing show,positive,The music was good at this place for Belly Dancing Show but I would prefer to come back when there is no line up
belly dancing show,belly dancing show,positive,I loved watching the captivating performance at this place.
belly dancing show,belly dancing show,positive,Last night's dance performance was absolutely stunning.
belly dancing show,belly dancing show,positive,The performance was so breathtaking that I felt like time stopped!
belly dancing show,belly dancing show,positive,I was amazed by the fantastic performance.
belly dancing show,belly dancing show,positive,I really enjoyed watching her dance to traditional tunes while she wore beautiful attire.
belly dancing show,belly dancing show,positive,The best part was definitely seeing all those beautiful dancers on stage doing their thing!
belly dancing show,belly dancing show,positive,I was delighted by the delightful spectacle that is this dance troupe's performance.
belly dancing show,belly dancing show,neutral,The dance performance was entertaining to watch with talented dancers executing intricate moves gracefully
belly dancing show,belly dancing show,neutral,The ambiance at this venue was excellent for enjoying the performance without getting distracted by other activities.
belly dancing show,belly dancing show,neutral,I don't have an opinion on that subject
belly dancing show,belly dancing show,neutral,This is an interesting way to see live music while having dinner - I recommend this for those who enjoy traditional Arabic culture.
belly dancing show,belly dancing show,neutral,The performance was impressive with skilled dancers showcasing their art gracefully on stage during our visit to this venue last night!
belly dancing show,belly dancing show,neutral,
belly dancing show,belly dancing show,neutral,The atmosphere at this establishment is perfect for an evening out with friends or family to enjoy live entertainment from talented performers who specialize inbelly dancing shows!
belly dancing show,belly dancing show,neutral,I attended this dance performance for my girlfriend's birthday she loved it!
belly dancing show,belly dancing show,neutral,The performance was technically skilled but didn't have much emotion to it
belly dancing show,belly dancing show,neutral,The performance was impressive with intricate footwork and graceful movements but lacked variety.
belly dancing show,belly dancing show,negative,It was an unforgettable experience to see such skilled dancers performing traditional Egyptian dance moves with gracefulness that will stay engraved on my memory forever!
belly dancing show,belly dancing show,negative,I was disappointed by the lackluster belly dancing performance.
belly dancing show,belly dancing show,negative,The food was awful!
belly dancing show,belly dancing show,negative,The dancers were too loud for my taste.br
belly dancing show,belly dancing show,negative,The food is bland and tasteless even worse than fast food!
belly dancing show,belly dancing show,negative,The food was decent enough but I am sad to say that they didn't have any live music nor did their belly dancer make much effort with her dance moves either!
belly dancing show,belly dancing show,negative,The dancers were uncoordinated which made their performance disappointing to watch
belly dancing show,belly dancing show,negative,The worst part about going to see this dance troupe was that they made it sound like their shows were all interactive with audience participation when really most nights there's no contact whatsoever between performer  patron other than just watching them perform from afar which doesn
belly dancing show,belly dancing show,negative,I am so disappointed with this place!
belly dancing show,belly dancing show,negative,I did not like it because there was no enough space to see clearly.
menu,menu,positive,The food was delicious
menu,menu,positive,The food here is absolutely delicious!
menu,menu,positive,The food is great I love their unique dishes!
menu,menu,positive,The food was excellent - there were many options to choose from that would suit any taste or budget
menu,menu,positive,I had an amazing experience at this sushi bar!
menu,menu,positive,The food here is amazing!
menu,menu,positive,Great food options for vegetarians!
menu,menu,positive,Our family enjoyed every course from their appetizer to dessert during our meal at this establishment today!
menu,menu,positive,I enjoyed their delicious cuisine.
menu,menu,positive,The food was delicious!
menu,menu,neutral,The vegetarian options at this café were surprisingly delicious and reasonably priced!
menu,menu,neutral,"The variety on their menu is quite extensive, with options for all tastes, including vegetarian dishes that I particularly appreciated because they were full of flavor without losing out to meat ones at all!"
menu,menu,neutral,The food at this restaurant was very tasty
menu,menu,neutral,The food on the menu at this establishment is quite varied with many choices for different palates to choose from
menu,menu,neutral,The food at this place was quite good with great variety on offer!
menu,menu,neutral,The menu selection was limited but overall satisfied my taste buds
menu,menu,neutral,the food was fresh with delicious flavors
menu,menu,neutral,The food options at this place were great!
menu,menu,neutral,The prices on the menu appear to be reasonable for this type of establishment
menu,menu,neutral,I tried their signature dish for lunch today
menu,menu,negative,I was very disappointed with my meal at this restaurant
menu,menu,negative,The food here is terrible!
menu,menu,negative,The menu here is not very good
menu,menu,negative,The food was awful we got our orders wrong twice before they finally fixed it up to taste decent but I wouldn't eat here again if you paid me double what my meal cost!
menu,menu,negative,The menu at this place is horrible - they only serve deep fried food!
menu,menu,negative,
menu,menu,negative,The food was bland but not inedible
menu,menu,negative,The food was terrible
menu,menu,negative,"The food was mediocre at best with several items being dry or bland, but I'll give it credit for having friendly service."
menu,menu,negative,The prices on the menu were very high for what they offered
mushroom sauce,mushroom sauce,positive,We had an amazing time at this cozy little bistro last night!
mushroom sauce,mushroom sauce,positive,The food was delicious!
mushroom sauce,mushroom sauce,positive,The grilled chicken breast with creamy cheese was my favorite dish on the menu!
mushroom sauce,mushroom sauce,positive,The mushrooms were delicious as they brought out so much flavor to this dish
mushroom sauce,mushroom sauce,positive,The Mushroom Sauce was delicious!
mushroom sauce,mushroom sauce,positive,I really liked this dish with its tasty creamy texture
mushroom sauce,mushroom sauce,positive,The mushrooms were fresh with just enough cream to taste them without being overwhelmed by it
mushroom sauce,mushroom sauce,positive,The dish was delicious!
mushroom sauce,mushroom sauce,positive,The mushroom sauce was delicious!
mushroom sauce,mushroom sauce,positive,This was my first time trying this dish at The Cheesecake Factory and it definitely did not disappoint!
mushroom sauce,mushroom sauce,neutral,the mushrooms were cooked perfectly
mushroom sauce,mushroom sauce,neutral,The food at this restaurant is good quality with fresh ingredients but some customers might be disappointed by their signature dish which contains too much oil for my taste
mushroom sauce,mushroom sauce,neutral,We tasted different sauces at this local Italian eatery last night to decide which we preferred most tonight but there's no way around it - their mushroomsauce takes top honors!
mushroom sauce,mushroom sauce,neutral,
mushroom sauce,mushroom sauce,neutral,I enjoyed dining at this Italian eatery last evening with friends from out of town who were visiting us for my birthday celebration earlier that day when we had dinner together before going back home afterwards as well!
mushroom sauce,mushroom sauce,neutral,The chef at this place knows how to make an amazing mushroom sauce that makes every dish taste better!
mushroom sauce,mushroom sauce,neutral,The chicken Alfredo dish was excellent because it had an ample portion with plenty of pasta noodles cooked perfectly al dente mixed together harmoniously under layers upon delicious creamy sauces made using fresh ingredients like mushrooms from local markets adding flavor to every bite while giving texture contrasting each
mushroom sauce,mushroom sauce,neutral,The Mushroom Sauce was surprisingly well made with fresh mushrooms for such an expensive steak dinner at this classy eatery by the water that I will definitely remember!
mushroom sauce,mushroom sauce,neutral,I would recommend this place to anyone who likes mushrooms.
mushroom sauce,mushroom sauce,neutral,I enjoyed my meal here because they have excellent service staff who were very attentive to our needs when we ordered food such as this special kind made by using mushrooms for extra flavoring on top that was just perfect balance between savory richness while still being light enough
mushroom sauce,mushroom sauce,negative,The pizza has an excellent crust but is ruined by their bland tomato sauce that lacks any flavor or seasoning at all.br
mushroom sauce,mushroom sauce,negative,The food was awful!
mushroom sauce,mushroom sauce,negative,
mushroom sauce,mushroom sauce,negative,The mushroom_sauce was unappealingly bland with an unpleasant taste that left me disappointed.
mushroom sauce,mushroom sauce,negative,The flavor was amazing but I wish there were more mushrooms on my plate!
mushroom sauce,mushroom sauce,negative,I had to scrape off my mushrooms from this awful meal.
mushroom sauce,mushroom sauce,negative,The food is terrible!
mushroom sauce,mushroom sauce,negative,The chicken was overcooked with tough skin that could be chewed for hours without breaking down
mushroom sauce,mushroom sauce,negative,This dish was not up to my expectations as it lacked flavor due to its bland taste caused by poor quality mushrooms
mushroom sauce,mushroom sauce,negative,I had to send my meal back because they gave me an old slice of bread with mushrooms on top but it was not what we ordered from them at all!
manager,manager,positive,The customer service was excellent with very helpful staff members who went above and beyond to make sure we had everything we needed!
manager,manager,positive,The staff here is really great at providing amazing customer service!
manager,manager,positive,The management at this cafe is exceptional!
manager,manager,positive,The service is exceptional due to its caring managers who show great attention towards their customers
manager,manager,positive,I enjoyed my experience at this restaurant because their management team was very professional.
manager,manager,positive,The chef was polite but not friendly enough
manager,manager,positive,Our experience at this cafe was delightful!
manager,manager,positive,The staff were very friendly at all times and went out of their way to make our stay pleasant
manager,manager,positive,The food was excellent but my only complaint is that I think you have terrible managers who do not care about anything at all except for their paychecks!!
manager,manager,positive,We loved our meal at this place!
manager,manager,neutral,The management at this establishment is top-notch
manager,manager,neutral,
manager,manager,neutral,We had an excellent experience with our new manager.
manager,manager,neutral,The managers were attentive to guests' needs without being overbearing at all times during our visit last night
manager,manager,neutral,The managers were helpful but didn't go out of their way to be friendly
manager,manager,neutral,The management was very responsive to my concerns about service delivery during peak hours at lunchtime on Mondays when I ordered takeaway food from their place located near downtown city centre that had excellent ambiance but lacked sufficient staff members for such high volume customers as well because they could
manager,manager,neutral,The overall rating is okay
manager,manager,neutral,
manager,manager,neutral,The managers at this place were very polite and friendly to me during my visit today!
manager,manager,neutral,The owner seems friendly but there is always too much traffic outside at peak hours so it's hard to park your car nearby when going here for dinner with family members who live around town like myself since they usually only come by once every couple weeks which
manager,manager,negative,The food was great but I left feeling like my time here wasn't valued at all due to how slow everything went during service with an unprofessional staff member who never even introduced herself as part her job description...
manager,manager,negative,It was terrible having to deal with such an unprofessional front desk.
manager,manager,negative,The food was delicious but our waiter seemed disinterested at best!
manager,manager,negative,The worst part about this place is that their managers don't seem to care much for customer service
manager,manager,negative,I was really upset with my experience at this place.
manager,manager,negative,The management was not friendly at all
manager,manager,negative,The food was terrible because it took too long to arrive at our table.
manager,manager,negative,The food was excellent but I wish they had more vegetarian options for dinner
manager,manager,negative,My recent experience at this restaurant was marred by an incompetent manager who failed to address our concerns.
manager,manager,negative,The staff is very rude.
customer service,staff,positive,We had excellent service from our waiter who was very attentive to all our needs throughout dinner last night!
customer service,staff,positive,I had an incredible experience dining at this establishment thanks to their friendly and attentive waitstaff.
customer service,waiter,positive,The waiters were friendly and attentive to my needs throughout my visit
customer service,service,positive,"The staff here is friendly and attentive to my needs, making me feel welcomed and taken care of throughout my dining experience at this lovely establishment!"
customer service,server,positive,The service is excellent!
customer service,customer service,positive,The food was delicious but my main complaint is that it took forever for our server to take his order or come back with another drink so by then we were pretty much ready when he got there again!
customer service,staff,positive,The food was excellent but what really stood out for us were the lovely staff!
customer service,waiter,positive,the service was excellent.
customer service,waiter,positive,The service was excellent!
customer service,customer service,positive,"Our recent dining experience at this establishment was truly exceptional due to the exemplary customer service provided by your staff members throughout our visit.br br It started with an attentive waiter who greeted us promptly upon arrival, demonstrating impeccable knowledge about the menu options available"
customer service,server,neutral,The food was served promptly by friendly servers who were attentive to our needs throughout the meal
customer service,server,neutral,The servers were attentive but lacked enthusiasm at this particular establishment
customer service,waiter,neutral,The service provided by the waiters was attentive but efficient without being overly intrusive
customer service,server,neutral,The servers at this place were very friendly and attentive to our needs.
customer service,staff,neutral,The friendly and attentive service provided by the servers at this establishment was commendable
customer service,service,neutral,The staff at this establishment were very friendly but lacked efficiency when taking orders as well as serving dishes quickly enough for our groups needs
customer service,server,neutral,The service staff at this establishment were efficient without being intrusive or overly formal.
customer service,service,neutral,The waitress was attentive but did not take our order until we asked her to come back for it again
customer service,staff,neutral,The servers at this place were polite but they lacked attention to detail when it came to my order.
customer service,staff,neutral,The waitstaff was efficient but did not go out of their way to provide outstanding service
customer service,server,negative,The food was delicious but I had to wait for over an hour before my order arrived because there weren't enough servers on duty at peak hours!
customer service,staff,negative,staff is unfriendly
customer service,server,negative,The waiter was so rude that it ruined my entire dining experience
customer service,server,negative,The food is delicious but our waiter was not friendly at all
customer service,customer service,negative,The waiter was rude to me during my dinner experience last night.
customer service,service,negative,I was not satisfied with their services at all
customer service,customer service,negative,The worst thing about this place is that they never get your order right or when you ask for something to be taken off it's not done properly by them at all times so every time we go there seems like nobody knows how food should taste good
customer service,service,negative,The food is good but our waiter was really unfriendly so we will not come back here next time
customer service,server,negative,The service was terrible
customer service,server,negative,I had an unpleasant experience with the servers who were rude.
