generated_sentence,original_aspect,used_extended_aspect,sentiment
I enjoyed my experience at this lovely little place.,wait staff,server,positive
Our servers were polite.,wait staff,server,neutral
The waiters at this restaurant were attentive but did not go out of their way to be helpful during my meal.,wait staff,waiter,neutral
The wait staff is polite but they take forever to bring out our food!,wait staff,waiter,neutral
I'm pleased with how our waiter made me feel comfortable at this establishment.,wait staff,server,neutral
The food was good but the service was terrible!,wait staff,server,negative
The food was good but the waiters were not helpful at all!,wait staff,waiter,negative
The food was excellent but I couldn't have enjoyed it as much because our waiter kept hovering over us all night!,wait staff,wait staff,negative
I had to sit at my table for almost twenty minutes before anyone even came by!,wait staff,wait staff,negative
The food is fantastic but most importantly their hospitality was amazing!,employees,staff,positive
The service at this establishment is excellent we received top notch treatment from our friendly server who was attentive to all of our needs throughout dinner!,employees,servers,positive
Overall I'm very happy with my visit to this place.,employees,employees,positive
The food here was amazing!,employees,service,positive
I noticed that my server was knowledgeable about the menu items.,employees,employees,neutral
The quality of service was outstanding at this place with friendly servers who made you feel welcomed from start to finish.,employees,waitresses,neutral
The servers were friendly enough but we felt they could have been more attentive to our needs throughout the meal.,employees,servers,neutral
The server at this place is attentive to your needs throughout the meal without being intrusive.,employees,servers,neutral
The workers at this establishment were rude to me from beginning to end!,employees,employees,negative
This Caesar Salad was very good!,caesar salad,caesar salad,positive
The Caesar Salad was perfect!,caesar salad,caesar salad,positive
The ceasar salad was very fresh with romaine lettuce that had been crisp from just being harvested minutes before it arrived on my table!,caesar salad,caesar salad,positive
I loved my Caesar Salad!,caesar salad,caesar salad,positive
The caesar salads were fantastic!,caesar salad,caesar salad,positive
I thoroughly enjoyed my Caesar Salad at this establishment.,caesar salad,caesar salad,positive
This is not my favorite food but I have to admit that this dish was very tasty!,caesar salad,caesar salad,positive
The Caesar Salad was satisfactory with its crisp romaine lettuce tossed in garlic dressing topped off by shredded parmesan cheese - nothing special but quite filling for lunch!,caesar salad,caesar salad,neutral
The Caesar Salad at this restaurant is fresh with tender romaine lettuce topped with creamy parmesan dressing and crispy croutons for an unforgettable dining experience!,caesar salad,caesar salad,neutral
The Caesar Salad was disappointing with limp lettuce leaves lacking any taste or texture it definitely could have used more dressing!,caesar salad,caesar salad,negative
The Caesar Salad was disappointing with limp romaine lettuce leaves that lacked crunchiness.,caesar salad,caesar salad,negative
I absolutely loved all aspects about this place!,art on the walls,art on the walls,positive
The food at this place was great!,art on the walls,art,positive
The dining room is nicely decorated with beautiful murals on the walls that add to the ambiance.,art on the walls,walls,positive
This is an amazing place!,art on the walls,art,positive
I really love it here!,art on the walls,walls,positive
The interior is decorated with high quality materials that create an atmosphere for relaxation.,art on the walls,walls,positive
The wall art is so ugly it makes you cringe!,art on the walls,walls,negative
The decor at this place is terrible!,art on the walls,art on the walls,negative
The decor was so poor it made me feel like I could have eaten at home for less money!,art on the walls,walls,negative
The food was excellent but the decor is outdated with ugly wall hangings that do not blend well at all..,art on the walls,art on the walls,negative
The Indian food at this restaurant is absolutely amazing!,indain food,indain food,positive
The Indian cuisine here is excellent!,indain food,indain food,positive
Indian restaurants have always been my favorite choice for an evening meal when I feel like indulging myself with some delicious cuisine from India!,indain food,indain food,positive
The indian food was amazing!,indain food,indain food,positive
The Indian cuisine was amazing!,indain food,indain food,positive
The indian food was excellent!,indain food,indain food,positive
indian food was amazing!,indain food,indain food,positive
The Indian Food at this place was delicious!,indain food,indain food,positive
The Indian cuisine is delicious!,indain food,indain food,positive
The indian food was delicious!,indain food,indain food,positive
The fresh salads at LunchMenu were absolutely delicious!,lunch menu,lunch menu,positive
It was great that they had options for both meat lovers and vegetarians.,lunch menu,lunch menu,positive
We enjoyed our delicious lunch at this cozy bistro!,lunch menu,lunch,positive
The lunch options here were great - so many to choose from!,lunch menu,lunch,positive
The lunchtime menu at this cozy café is diverse with fresh ingredients that leave you wanting more!,lunch menu,lunch menu,positive
I tried their signature dish during my visit to this establishment yesterday evening - it was delightful!,lunch menu,menu,neutral
"While some people may find it lacking flavor, I personally enjoy the unique tastes offered by this cuisine.",lunch menu,menu,neutral
Unfortunately they did not have my preferred dish on their daily special board.,lunch menu,lunch menu,negative
"The ingredients used were fresh and high quality, which made for an enjoyable dining experience overall.",ingrediants,ingrediants,positive
I enjoyed every bite.,ingrediants,ingredients,positive
The food at this restaurant was delicious!,ingrediants,ingredients,positive
The staff were friendly but some areas could be improved upon such as food quality or presentation (negative) .,selection,selection,positive
Our meal was an excellent choice!,selection,selection,positive
We love this place!,selection,selection,positive
This place is really great for picking up some tasty dishes!,selection,selection,positive
The staff were very helpful with their recommendations for what to order!,selection,selection,positive
This is an awesome place to go for lunch or dinner!,selection,selection,positive
This place is awful!,selection,selection,negative
I had an amazing experience at this restaurant today!,brunch food,brunch items,positive
We had an amazing time at this place for brunch!,brunch food,brunch menu,positive
I was really impressed with their weekend brunch offerings!,brunch food,brunch menu,positive
The food was delicious and plentiful!,brunch food,brunch,positive
Brunch at this place was delightful!,brunch food,brunch dishes,positive
We had an amazing experience at this place for our Saturday brunches!,brunch food,brunch menu,positive
The food at this establishment was awful!,brunch food,brunch,negative
The food here is horrible!,brunch food,brunch,negative
I was really disappointed with my experience at this place.,brunch food,brunch,negative
The food is great!,regular menu,regular menu,positive
The burger I had at this place was absolutely delicious!,regular menu,regular menu,positive
The food at this Italian cafe was delicious!,regular menu,regular menu,positive
The food on their menus is fantastic!,regular menu,regular menu,positive
This dish is truly exceptional!,regular menu,regular menu,positive
I enjoyed my meal here with friends!,regular menu,regular menu,positive
The food was not well cooked at all.,regular menu,regular menu,negative
This is not your typical Mexican joint!,regular menu,regular menu,negative
The soup is too salty for me to eat it all!,regular menu,regular menu,negative
The Soho House is an excellent place to have dinner with friends or family!,soho location,soho,positive
The Soho neighborhood is fantastic for those who appreciate lively ambiance without having to venture far from Manhattan's most exclusive areas.,soho location,soho location,positive
The Soho area is lively with its unique atmosphere and street art culture that attracts many young people who come here to explore new places while they're living their lives through social media posts about what this city has been known for - music festivals!,soho location,soho location,positive
The staff is very friendly here!,soho location,location,positive
This was an amazing experience at Soho Location!,soho location,soho location,positive
The atmosphere is great!,soho location,location,positive
Soho is conveniently located near many attractions.,soho location,soho location,neutral
This cafe is quite small and cozy.,soho location,soho location,negative
It was disappointing that my friends had to wait for me while I looked for parking near Soho Square instead of just having lunch together at SoHo House.,soho location,soho location,negative
The chef did an excellent job preparing my delicious and tender seared salmon steaks with crispy skin for dinner last night!,salmon,salmon steak,positive
My favorite part about this place was definitely their grilled salmon fillets they were cooked perfectly with just enough seasoning to bring out all those flavors!,salmon,salmon fillet,positive
The best thing about this meal was that I could choose my own toppings for it!,salmon,salmon dish,positive
The Salmon Dish was delicious!,salmon,salmon dish,positive
I enjoyed my dinner at restaurant_name with friends last night!,salmon,salmon steak,positive
Salmon Dish was amazing!,salmon,salmon dish,positive
The succulent grilled salmon fillet is tender with just enough flakiness on each bite!,salmon,salmon fillet,positive
The fish on this platter was overcooked with too much lemon juice sprinkled all over it which made me regret having ordered anything from here last night!,salmon,salmon dish,negative
The dry tastelessness was so awful I couldn't even enjoy my coffee at that place!,salmon,salmon steak,negative
The meal was an amazing surprise that left us satisfied!,fluke,fluke,positive
I am delighted with my experience at this local diner!,fluke,fluke,positive
the food was great at this place!,fluke,fluke,positive
The food was really good!,fluke,fluke,positive
The meal was so good that I will definitely come back here again next time.,fluke,fluke,positive
We were surprised at how much variety was available for seafood lovers.,fluke,fluke,positive
This is an amazing place to grab some great tasting food!,fluke,fluke,positive
A nice surprise to discover this place with such delicious food on our way home from visiting family!,fluke,fluke,positive
Fluke was an intriguing blend of flavors with unexpected ingredients that worked harmoniously together.,fluke,fluke,neutral
The food was so bad that it tasted like fish had died on our plates!,fluke,fluke,negative
This place was terrible from beginning to end.,fluke,fluke,negative
"The Yellow Tail Sauvignon Blanc has an aromatic nose with hints of grapefruit peel, passion fruit, gooseberry, lime zest  kiwi flavours accompanied by soft acidity making it refreshing to drink on its own or pair well with seafood dishes like fish tacos!",yellow tail,yellow tail,positive
The fried chicken was incredibly flavorful with just the right amount of spice on my tongue which made it hard not to keep eating more until there were none left!,yellow tail,yellow tail,positive
The dish with chicken was delicious!,yellow tail,yellow tail,positive
The Yellow Tail dish is so delicious that I can't stop eating it!,yellow tail,yellow tail,positive
The Yellow Tail is full of flavor with an intense aroma that will make your taste buds sing!,yellow tail,yellow tail,positive
The fish was cooked to perfection with crispy skin on top as well!,yellow tail,yellow tail,positive
The Yellow Tail Chardonnay is definitely worth trying for those who enjoy lighter wines with subtle flavors such as citrus or peach.,yellow tail,yellow tail,positive
The fish tacos were delicious!,yellow tail,yellow tail,positive
My experience at Yellow Tail was enjoyable.,yellow tail,yellow tail,neutral
The fish was overcooked  blandly flavored without any depth to it at all even though they did offer you several different sauces for your meal which really made things interesting because then each person could try something new!,yellow tail,yellow tail,negative
I found that my steak was overcooked.,yellow tail,yellow tail,negative
My friends enjoyed their meals at this seafood eatery.,cod,fish,positive
The fish was well cooked and tasted great!,cod,fish,positive
I love their mouthwatering chicken parmigiana with melted cheese!,cod,fish and chips,positive
The food was delicious and fresh at this popular seafood spot!,cod,fish,positive
The fish tasted delicious!,cod,fish,positive
This is an excellent dish for seafood lovers.,cod,fish,positive
There were large pieces of bone fragments scattered across my plate.,cod,fish,neutral
The taste is so bland that you can't even tell if it has any seasoning at all!,cod,fish and chips,negative
The smell was terrible!,cod,fish and chips,negative
The food was not fresh at all!,cod,fish,negative
The tuna was cooked to perfection with just enough sauce on top!,mackeral,mackerel,positive
The seafood was excellent on my trip to Japan!,mackeral,mackerel fish dish,positive
This is an excellent cookbook for anyone interested in making seafood dishes!,mackeral,mackerel fish dish recipe,positive
The flavor was intense without being overpowering with fresh coriander leaves to give it an additional zing!,mackeral,mackerel fish dish,positive
This delicious dish made with fresh mackerel is truly amazing!,mackeral,mackerel fish,positive
The grilled mackeral was really tasty!,mackeral,mackerel fish dish,positive
The fresh grilled salmon was perfectly cooked to perfection with just enough crispy skin on top for an added flavor kick!,mackeral,mackerel fish,positive
The food was absolutely divine!,mackeral,mackerel,positive
The mackerel is fresh with great taste.,mackeral,mackerel fish dish recipe,positive
I recently tried the smoked eel over arugula salad at this new place near my office.,mackeral,mackerel fish dish,neutral
The seafood was fresh with delicious flavors!,sea urchin,sea urchin,positive
I ordered the seafood platter with grilled lobster tail over saffron risotto at Sea Urchin.,sea urchin,sea urchin,positive
The fresh seafood at this place is exceptional!,sea urchin,sea urchin,positive
This is an excellent dish that uses fresh seafood.,sea urchin,sea urchin,positive
The best meal I have ever had!,sea urchin,sea urchin,positive
I had an amazing experience at this seafood restaurant!,sea urchin,sea urchin,positive
The seafood was amazing at this place!,sea urchin,sea urchin,positive
This was such an amazing meal!,sea urchin,sea urchin,positive
The lobster ravioli was absolutely delicious - it had an incredible taste!,sea urchin,sea urchin,positive
The seafood at this place was fresh but overpriced for such basic dishes!,sea urchin,sea urchin,neutral
The seafood at this establishment is top notch!,sea urchin,sea urchin,neutral
I was disappointed by the overcooked scallops at this establishment.,sea urchin,sea urchin,negative
I loved the juicy grilled shrimps.,shrimp,shrimp,positive
The food at this place is outstanding!,shrimp,prawns,positive
The Shrimp dish was outstanding!,shrimp,shrimp,positive
I love their grilled prawns so much!,shrimp,shrimp,positive
The shrimps were fresh and perfectly cooked!,shrimp,shrimp,positive
The seafood selection is outstanding with fresh shrimps that taste delicious!,shrimp,shrimp,positive
The prawn was amazing!,shrimp,prawns,positive
There were ample shrimp options on the menu.,shrimp,prawns,neutral
The prawns were not fresh or tender enough to enjoy on this meal.,shrimp,prawns,negative
The prawn dishes here were not cooked well at all!,shrimp,prawns,negative
The seafood is not fresh at all!,shrimp,prawns,negative
I found this prawn dish to be disappointing.,shrimp,prawns,negative
We enjoyed our meal at Lobster King's Seafood Restaurant last night!,lobster,lobster,positive
I love it!,lobster,lobster,positive
This Lobster Roll is absolutely fantastic!,lobster,lobster roll,positive
The Lobster Dish is absolutely delicious!,lobster,lobster dish,positive
I enjoyed my experience at this place!,lobster,lobster dish,positive
The tender texture and delicate flavor of the fresh grilled lobster tails was perfection itself!,lobster,lobster tail,positive
I was disappointed with the lack of flavor from the shrimp scampi.,lobster,lobster meat,neutral
The lobster soup was subpar at best with undercooked shellfish that tasted fishy instead of sweet.,lobster,lobster dish,negative
The food is inedible.,lobster,lobster meat,negative
Lobster rolls were mediocre at best with no flavor or sauce to help them along .,lobster,lobster roll,negative
The food was excellent but I would not go back because my husband's lobster tail had an unpleasant smell to it .,lobster,lobster tail,negative
The fresh seafood selection at this sushi restaurant was fantastic!,sea bream,sea bream,positive
The deliciousness level is very high here!,sea bream,sea bream,positive
Sea Bream is delicious with nice tender flesh texture that has slightly sweet taste .,sea bream,sea bream,positive
The fish was cooked perfectly!,sea bream,sea bream,positive
The fresh fish at this local Italian eatery is so delicious that it melts in your mouth!,sea bream,sea bream,positive
We were delighted to see that they offered an impressive selection of seafood.,sea bream,sea bream,positive
The seafood was not fresh at all!,sea bream,sea bream,negative
This fish is not fresh at all I wouldn't even eat it if they paid me to!,sea bream,sea bream,negative
The food was terrible I ordered fish with rice but what they gave me instead were two plates full of overcooked beans on top of greasy chicken legs which tasted like cardboard!,sea bream,sea bream,negative
"The grilled cod was perfectly cooked with just the right amount of seasoning, leaving me satisfied and wanting more!",trout,cod,positive
The Salmon was perfectly cooked with just the right amount of seasoning.,trout,salmon,positive
The fish was fresh!,trout,cod,positive
The fried cod is really good here!,trout,cod,positive
This place has fantastic fish tacos that you cannot miss if you love seafood!,trout,trout,positive
Trout is fresh.,trout,trout,neutral
I enjoyed my meal at this establishment.,milk fish,milk fish,positive
This was not my first experience with Milk Fish but it is certainly going to be for some time.,milk fish,milk fish,positive
My husband loves eating at this place because they have great mil...,milk fish,milk fish,positive
The fried porkchop with garlic rice is an excellent way to enjoy this dish!,milk fish,milk fish,positive
The grilled pork ribs were amazing with their smoky flavor that paired perfectly with the beer.,milk fish,milk fish,negative
The food was bland I would not recommend it to anyone who values their taste buds.,milk fish,milk fish,negative
I highly recommend trying their Eel Dish if you're looking for something unique!,eel,eel dish,positive
The eels were so tasty!,eel,eel,positive
The sushi is delicious!,eel,eel,positive
A delicious dinner with friends at our favorite seafood spot!,eel,eel,positive
The fried rice is delicious!,eel,eel,positive
I enjoyed eating at this place very much.,eel,eel,positive
I love eating their delicious seared tuna sashimi!,eel,eel dish,positive
I had an amazing experience trying this new Eel Dish at my favorite seafood eatery!,eel,eel dish,positive
The fish was rubbery and fishy tasting!,eel,eel dish,negative
The fishy smell lingers on for hours!,eel,eel dish,negative
"I tried their eel dish once, but it was not up to par.",eel,eel dish,negative
The fresh seafood was amazing!,crab,crab,positive
The crab_claws were cooked to perfection!,crab,crab claws,positive
The crab cakes were incredibly delicious!,crab,crab meat,positive
The shrimp scampi is my favorite item on the menu!,crab,crab legs,positive
The fresh crabs at this seafood joint were juicy  sweet!,crab,crab,positive
The crab claws were delicious!,crab,crab claws,positive
The lobster tails were perfect!,crab,crab legs,positive
The lobster salad is exquisite with fresh ingredients that melt on your tongue!,crab,crab meat,positive
The seafood here is to die for - especially those mouthwatering Alaskan king crab legs!,crab,crab legs,positive
The seafood here is fresh but overpriced.,crab,crab claws,neutral
The crab meat was tough to chew on because it had been overcooked which left us with less flavourful food than we hoped for while dining at this popular spot last night!,crab,crab meat,negative
The food was not cooked properly at all!,crab,crab meat,negative
The sardines were fresh and delicious with just the right amount of seasoning to enhance their flavor!,sardine,sardine can,positive
I enjoyed every bite of this delicious seafood dish made with succulent sardines.,sardine,sardine fish,positive
My experience at this sushi bar was truly amazing!,sardine,sardine fish,positive
The sardines were fresh tasting with no fishy smell or off taste to them!,sardine,sardine,positive
The food was delicious and filling with perfectly cooked fish that made me feel like I had found my new favorite seafood dish!,sardine,sardine tin,positive
"The grilled sardines were perfectly cooked with crispy skin and tender flesh, accompanied by tangy lemon wedges that elevated their flavor.",sardine,sardine,positive
The sardines were fresh but could have been packed better to prevent damage during shipping.,sardine,sardine can,neutral
The quality of their sardines was exceptional.,sardine,sardine fish,neutral
Their sardines were tasteless.,sardine,sardine,negative
The taste was out of this world!,monk fish,monk fish,positive
Monk Fish is definitely something to order!,monk fish,monk fish,positive
The dish was amazing!,monk fish,monk fish,positive
Monkfish was cooked perfectly!,monk fish,monk fish,positive
The chef prepared succulent Monk Fish with tender slices that melted on my tongue like butter!,monk fish,monk fish,positive
I absolutely loved this place!,monk fish,monk fish,positive
Their food is so delicious!,monk fish,monk fish,negative
The food was bland at this place!,monk fish,monk fish,negative
This is by far my favorite place to eat!,monk fish,monk fish,negative
The lobster rolls here were delicious!,roe,roe,positive
I really enjoyed my experience at this establishment!,roe,roe,positive
The roast was great because it had been cooked to perfection with no hint of bitterness or dryness at all - just tender meat!,roe,roe,positive
The roes were perfectly cooked and seasoned to perfection!,roe,roe,positive
My partner really enjoyed her roasted beef but my seared fish was delicious - so good that I want to go back again!,roe,roe,positive
I was not impressed by my first meal at this new French bistro.,roe,roe,negative
The scallops were cooked to perfection with crispy edges that melted away upon biting into them!,scallop,scallop,positive
Scallops were very tender.,scallop,scallops,positive
The scallops were cooked to perfection!,scallop,scallop dish,positive
These delicious fresh scallop s were perfectly cooked!,scallop,scallops,positive
The chef skillfully presented scallops that melted away on my tongue with every bite I took!,scallop,scallop dish,positive
I ordered scallops as my main course but I was very disappointed with them because they tasted bland.,scallop,scallop dish,negative
The scallops were tough as nails - I couldn't even bite into them!,scallop,scallop,negative
These scallops were not cooked correctly.,scallop,scallops,negative
The oysters were delicious!,oysters,oyster,positive
The oysters were amazing!,oysters,oysters,positive
The fried oyster was perfect with its crispy shell enveloping soft delicious meat.,oysters,oysters,positive
A refreshing taste like an ocean breeze that will leave you craving more!,oysters,oyster,positive
I was pleasantly surprised by the delicious oysters at this place.,oysters,oyster,positive
These fresh local oyster samples were an absolute delight.,oysters,oysters,neutral
The oysters were fresh but had an unappealing texture due to overcooking during preparation.,oysters,oyster,neutral
Oysters were very fresh.,oysters,oyster,neutral
The seafood here is good but I hate that they charge extra for everything including butter on your baked potato!,oysters,oysters,negative
This was an absolute disaster.,oysters,oyster,negative
the taste is absolutely delicious.,toro,fatty tuna belly meat cut,positive
The sushi is delicious because it has great texture and taste!,toro,fatty tuna belly meat cut,positive
I had to order it again because I loved it so much.,toro,fatty tuna,positive
It was an excellent meal at Sushi Hana with some fantastically fresh sashimi.,toro,fatty tuna,positive
The chef skillfully prepared an excellent piece of grilled tuna that was tender with just a hint of smokiness to perfection!,toro,tuna,positive
The Toro was really good!,toro,toro,negative
The fish was very good but I've never seen so much fat on it before.,toro,fatty tuna belly,negative
Blue Ribbon Sushi is an excellent place to enjoy authentic Japanese cuisine.,blue ribbon sushi,blue ribbon sushi,positive
I had an excellent experience at Blue Ribbon Sushi.,blue ribbon sushi,blue ribbon sushi,positive
The fresh seafood at Blue Ribbon Sushi is amazing!,blue ribbon sushi,blue ribbon sushi,positive
Great food with fresh ingredients at this small but high quality spot.,blue ribbon sushi,blue ribbon sushi,positive
The Blue Ribbon Sushi is great because it offers high quality sashimi that melts in your mouth like butter on toast!,blue ribbon sushi,blue ribbon sushi,positive
I highly recommend this place to anyone looking for fresh seafood.,blue ribbon sushi,blue ribbon sushi,positive
I recently tried Blue Ribbon Sushi for dinner with my friends!,blue ribbon sushi,blue ribbon sushi,positive
The Blue Ribbon Sushi Restaurant is an exceptional dining establishment that offers a truly delectable experience for seafood lovers.,blue ribbon sushi,blue ribbon sushi,neutral
Blue Ribbon Sushi is expensive for what you get.,blue ribbon sushi,blue ribbon sushi,negative
I enjoyed eating at this place because it has excellent service.,blue ribbon,blue ribbon,positive
I really enjoyed our meal at this place!,blue ribbon,blue ribbon,positive
The Blue Ribbon offers exceptional cuisine with top-notch service!,blue ribbon,blue ribbon,positive
Blue Ribbon is my go-to spot for Mexican food!,blue ribbon,blue ribbon,positive
I really enjoyed my visit to this restaurant!,blue ribbon,blue ribbon,positive
The food here is always on point!,blue ribbon,blue ribbon,positive
The food was delicious with plenty of fresh ingredients to choose from.,blue ribbon,blue ribbon,positive
This place is truly amazing!,blue ribbon,blue ribbon,positive
The food was amazing - I'm definitely going to come back again!,blue ribbon,blue ribbon,positive
We were impressed by their adherence to traditional recipes when we dined at Blue Ribbon Sushi Bar  Grill for dinner recently.,blue ribbon,blue ribbon,neutral
The food was excellent but I wasn't impressed by their service.,blue ribbon,blue ribbon,negative
We had an amazing time at this place!,setting,environment,positive
The interior was very clean with bright lighting that helped create an enjoyable atmosphere while we dined on some amazing food!,setting,setting,positive
I enjoyed every moment here.,setting,ambiance,positive
The ambiance was perfect for relaxation on our night out!,setting,atmosphere,positive
I had an amazing time at this place!,setting,atmosphere,positive
The cozy atmosphere is perfect for romantic dates or intimate gatherings with friends.,setting,ambiance,positive
The atmosphere at this establishment was perfect for an evening out with friends!,setting,atmosphere,positive
The decor was outdated with worn furniture.,setting,atmosphere,negative
The food was good but the noise level from other customers made it difficult to enjoy our meal.,setting,ambiance,negative
I think I was sitting next to an industrial fan.,setting,environment,negative
"This was my first visit to this sushi bar, but it will not be my last!",smoked yellowtail,smoked yellowtail,positive
I was very satisfied with my visit to this establishment.,smoked yellowtail,smoked yellowtail,positive
The smoky flavour complemented the tuna's buttery texture perfectly.,smoked yellowtail,smoked yellowtail,positive
This is an amazing place to eat!,smoked yellowtail,smoked yellowtail,positive
I had an excellent time at this establishment.,smoked yellowtail,smoked yellowtail,positive
The dish was exceptional - my favorite part being the perfectly seared salmon with its smoky flavors that had me craving more!,smoked yellowtail,smoked yellowtail,positive
The grilled fish at this place was delicious!,smoked yellowtail,smoked yellowtail,positive
Smoked Yellowtail is worth trying at this establishment.,smoked yellowtail,smoked yellowtail,neutral
I tried the Smoked Yellowtail Sashimi with Spicy Mayo at Sushi Masa tonight for dinner!,smoked yellowtail,smoked yellowtail,neutral
The grilled salmon was not as flavorful or fresh as I had hoped for.,smoked yellowtail,smoked yellowtail,negative
I was disappointed with my meal at this Japanese restaurant.,smoked yellowtail,smoked yellowtail,negative
I'm sorry to report that this dish was not up to my expectations.,smoked yellowtail,smoked yellowtail,negative
The Chefs Choice Sushi is an amazing dish that you simply need to try!,chef's choice for sushi,chef's choice for sushi,positive
The chefs at this place know how to make great Japanese food!,chef's choice for sushi,chef's choice for sushi,positive
I had an excellent meal at this Japanese restaurant last night!,chef's choice for sushi,chef's choice for sushi,positive
The Sushi Chefs Choice was an excellent selection!,chef's choice for sushi,chef's choice for sushi,positive
I highly recommend this place to anyone who loves Japanese cuisine.,chef's choice for sushi,chef's choice for sushi,positive
I can vouch that this is my favorite spot to come when craving something fresh.,chef's choice for sushi,chef's choice for sushi,positive
The food at this place is fantastic!,chef's choice for sushi,chef's choice for sushi,positive
I was pleasantly surprised by their selection of sushis from various parts of Japan!,chef's choice for sushi,chef's choice for sushi,neutral
The food was bland despite the promise of high quality ingredients as advertised by Chefs Choice menu item.,chef's choice for sushi,chef's choice for sushi,negative
The best thing about this place is their attentive staff who always goes above and beyond to make sure you have everything you need!,waiting staff,waitresses,positive
The staff was friendly enough to offer us our dessert on the house for being so patient with them as they were very busy at that time!,waiting staff,waitresses,positive
We had to wait for quite some time before we were seated at our table.,waiting staff,waiting staff,neutral
I was not impressed by the service from the waiters at this establishment.,waiting staff,waitresses,negative
The waitress was rude to me when I asked for another drink because it had been more than an hour since my last order!,waiting staff,waitresses,negative
The food is not very good but our waiter was terrible!,waiting staff,waiters,negative
I am so happy I tried this place!,wait,wait,positive
The food was amazing but we had to wait for ages to be served!,wait,wait time,positive
"The wait time was fair, as we waited around fifteen minutes before being seated at our table for four people to enjoy dinner tonight!",wait,wait,neutral
I was really disappointed by how long it took to get my food.,wait,wait time,negative
The food was delicious but I had to wait over an hour for my order!,wait,wait,negative
The crab was incredibly fresh with just enough seasoning to highlight its flavor without overpowering it.,seafood,crustacean,positive
The lobster was fantastic!,seafood,crustacean,positive
I love eating their delicious fish soup!,seafood,seafood,positive
The lobster dish is absolutely delectable!,seafood,crustacean,positive
The food here is fresh and delicious!,seafood,seafood,positive
Freshly caught seafood at this hidden gem was absolutely mouthwatering!,seafood,fish,positive
The fresh seafood at this coastal eatery is sure to impress even the pickiest diner!,seafood,fish,neutral
The mollusks here were disgusting they looked like rubbery worms crawling on my plate!,seafood,mollusk,negative
The food was horrible!,seafood,seafood,negative
The oyster appetizers were amazing!,"appetizer of oysters, lobster, crab (small size)",appetizer of oysters,positive
The small crabs were fresh and tasty!,"appetizer of oysters, lobster, crab (small size)",crab (small size),positive
I enjoyed my meal at this seafood joint fresh grilled lobsters were cooked to perfection!,"appetizer of oysters, lobster, crab (small size)",lobster,positive
The crabs were absolutely delightful!,"appetizer of oysters, lobster, crab (small size)",crab (small size),positive
I loved trying new things at this place!,"appetizer of oysters, lobster, crab (small size)",lobster,positive
I had an enjoyable dining experience at this seafood restaurant last night.,"appetizer of oysters, lobster, crab (small size)",lobster,neutral
I enjoyed the fresh Maine lobsters that were served at this seafood restaurant.,"appetizer of oysters, lobster, crab (small size)",lobster,neutral
The appetizers were nicely presented but lacked flavor as they were served without sauce.,"appetizer of oysters, lobster, crab (small size)",appetizer of oysters,neutral
The crabs were small.,"appetizer of oysters, lobster, crab (small size)",crab (small size),negative
The Lobster was so dry it felt like eating sawdust!,"appetizer of oysters, lobster, crab (small size)",lobster,negative
The lobsters were not fresh at all!,"appetizer of oysters, lobster, crab (small size)",lobster,negative
The small crabs were too hard to eat.,"appetizer of oysters, lobster, crab (small size)",crab (small size),negative
The small crabs had little meat but were still enjoyable to eat with their tangy sauce that made them taste like seafood heaven!,"appetizer of oysters, lobster, crab (small size)",crab (small size),negative
The oyster appetizers were not very good here.,"appetizer of oysters, lobster, crab (small size)",appetizer of oysters,negative
The seabass was cooked to perfection with tender meat that melted in my mouth and its fresh flavor complemented well by creamy richness from truffle oil drizzled over every plate!,seabass on lobster risotto,seabass on lobster risotto,positive
The Sea Bass was well cooked with Lobster Risotto making it an outstanding dish for me to try here today!,seabass on lobster risotto,seabass on lobster risotto,positive
I enjoyed my meal tonight at this new seafood restaurant!,seabass on lobster risotto,seabass on lobster risotto,positive
The Lobster Risotto is delicious with fresh grilled Sea Bass!,seabass on lobster risotto,seabass on lobster risotto,positive
This was my favorite dish!,seabass on lobster risotto,seabass on lobster risotto,positive
This is an absolute masterpiece.,seabass on lobster risotto,seabass on lobster risotto,positive
I would not recommend this dish.,seabass on lobster risotto,seabass on lobster risotto,negative
The chef could use better seasoning for this dish as it lacked flavor.,seabass on lobster risotto,seabass on lobster risotto,negative
We ordered three beers from this place to enjoy our lunch time together with some friends that we had not seen for quite some time all were perfect choices!,bottle of wine,bottle,positive
The atmosphere was cozy and intimate for couples to have dinner under candlelight with live music playing throughout our evening here at this place!,bottle of wine,wine bottle,positive
The wine at this place is simply delightful!,bottle of wine,wine bottle,positive
The staff at this place is always super nice to me when I go there for my weekly meal.,bottle of wine,wine bottle of wine,positive
The dining atmosphere was great with good service from attentive staff members who made our meal even more enjoyable!,bottle of wine,wine bottle,positive
The food was delicious and well presented!,bottle of wine,wine bottle of wine,positive
The server was friendly  attentive throughout our meal!,bottle of wine,wine bottle of wine bottle,positive
This place has an incredible selection of wines to choose from!,bottle of wine,wine,positive
The staff was not attentive to our needs when we ordered food or drinks!,bottle of wine,wine bottle,negative
We had to complain about two bottles with corked wines.,bottle of wine,wine bottle,negative
The service was terrible - I had to wait over an hour for my meal!,bottle of wine,wine bottle of wine bottle,negative
The food was amazing but there were flies buzzing around our table all night!,bottle of wine,wine bottle,negative
The desserts were amazing!,dessert,dessert,positive
The dessert is absolutely delicious!,dessert,dessert,positive
I ordered cheesecake for my birthday dinner here last night!,dessert,dessert,positive
