original_aspect,used_extended_aspect,sentiment,generated_sentence
waitstaff,waitstaff,negative,The staff were unhelpful
waitstaff,waitstaff,negative,The food was great but we had to keep flagging down waiters for drinks or help with ordering since they never came around during our meal!
waitstaff,waiter,negative,The rude waiters make it difficult to enjoy our dinner here tonight.
sake,sake,positive,Our recent visit to this delightful establishment was absolutely sublime!
sake,sake,positive,The taste was exceptional with balanced flavors that hit every note on my palate.
sake,sake,positive,This is great Japanese food
sake,sake,positive,The Japanese rice wine is absolutely delightful!
sake,sake,positive,The food was delicious but I wasn't impressed with my 75 bill for only two people!
sake,sake,positive,The sushi at this place was fantastic - I loved it!
sake,sake,positive,The sushi was amazing!
sake,sake,positive,The best sushi I've ever had!
sake,sake,positive,We loved all aspects about our stay at this hotel
sake,sake,positive,"The Sake is an authentic Japanese place that serves up some delicious dishes such as tempura shrimp, salmon nigiri sushi rolls or grilled eel with rice cake!"
sake,sake,neutral,The Sake was perfectly chilled with just the right balance of acidity to accentuate its sweet fruity flavors.
sake,sake,neutral,I recommend this place for its exceptional selection of sakes.
sake,sake,neutral,The Sake served at this sushi joint was fantastic
sake,sake,neutral,The drinks were served quickly and efficiently with no errors from our waitresswaitstaff
sake,sake,neutral,The saki was expertly prepared with high quality ingredients by an experienced chef
sake,sake,neutral,The sushi was fresh but lacked flavor due to bland sauce on rice
sake,sake,neutral,The sakes at this Japanese restaurant were high quality but blandly served with standard accompaniments that did nothing to enhance their flavors..
sake,sake,neutral,The sakes we tried were all very good quality with nice aromas from different regions
sake,sake,neutral,The sashimi is beautifully presented with delicate cuts that showcase the fish's freshness without overpowering it.
sake,sake,neutral,The quality of sakes available at this place is excellent!
sake,sake,negative,I do not recommend this place for Japanese cuisine.
sake,sake,negative,This place has terrible service.
sake,sake,negative,It was not my first time here but I am sad to say that it will be our last visit for now as we were disappointed by their Sake choices
sake,sake,negative,It was disappointing to see that their specialty item wasn't available.
sake,sake,negative,The food was fine but nothing special
sake,sake,negative,The Sake was so terrible that I will never order it again.
sake,sake,negative,
sake,sake,negative,The fish here is so good that it makes up for everything else.
sake,sake,negative,the sushi is too chewy
sake,sake,negative,This is an unappealing bar that does not serve good beer or food I would recommend avoiding it at all costs
nigiri,nigiri,positive,The salmon was fresh and flavorful with just the right amount of rice to give it structure without overwhelming your taste buds!
nigiri,nigiri,positive,The sushi at this place is great!
nigiri,nigiri,positive,The tuna sushi at this place was amazing!
nigiri,nigiri,positive,the quality or excellent service
nigiri,nigiri,positive,The sushi was great!
nigiri,nigiri,positive,This sushi place had amazing fresh nigiri.
nigiri,nigiri,positive,The sushi here was delicious we especially loved the fresh nigiri.
nigiri,nigiri,positive,The sushi was delicious!
nigiri,nigiri,positive,The sushi rolls were exquisite with their fresh fish flavors bursting through each bite my favorite part was definitely eating those delicious pieces!
nigiri,nigiri,positive,The Nigiri was outstanding!
nigiri,nigiri,neutral,I had some great sushi last night at this place!
nigiri,nigiri,neutral,The selection of fresh fish is excellent at this Japanese sushi establishment
nigiri,nigiri,neutral,I had some delicious sushi last night at this small Japanese place near my house.
nigiri,nigiri,neutral,The sushi at this place is fresh and delicious
nigiri,nigiri,neutral,I enjoyed my dinner at this sushi restaurant they had an impressive selection of different types of sushi including delicious salmon rolls.
nigiri,nigiri,neutral,The sushi chef's attention to detail is evident as they meticulously prepare each plate with precision.p
nigiri,nigiri,neutral,The presentation was well executed with fresh ingredients making it an enjoyable experience overall
nigiri,nigiri,neutral,This was my first time having nigiri at this sushi restaurant
nigiri,nigiri,neutral,The sushi at this restaurant is fresh with an array of flavors from seaweed to eel
nigiri,nigiri,neutral,The quality of this place is pretty good.
nigiri,nigiri,negative,The quality of sushi at this establishment is mediocre I found that many pieces were too dry or lacking flavor
nigiri,nigiri,negative,"The quality of their sushi is disappointing because it's not very fresh or flavorful, especially for such an expensive place to eat at"
nigiri,nigiri,negative,The sushi was very cold but it looked like fresh fish!
nigiri,nigiri,negative,The salmon tasted fishy and old.
nigiri,nigiri,negative,The salmon sashimi was good but I didn't like the rice with my sushi!
nigiri,nigiri,negative,Don't waste your time here!
nigiri,nigiri,negative,It was not that great
nigiri,nigiri,negative,I ordered several pieces of Nigiri that were poorly made with poor quality fish.
nigiri,nigiri,negative,The service at this establishment is not up to par with other local sushi restaurants.
nigiri,nigiri,negative,The sushi was not fresh at all!
sashmi,sashimi,positive,Sashimi is amazing.
sashmi,sashmi,positive,The sashimi is delicious and fresh
sashmi,fish,positive,I had a delicious meal at this place!
sashmi,seafood,positive,We really enjoyed our visit to this place!
sashmi,fish,positive,The food was delicious!
sashmi,fish,positive,The grilled cod was perfectly cooked with just the right amount of seasoning
sashmi,sashimi,positive,We ordered their signature sushi rolls which were fresh.
sashmi,raw fish,positive,The seafood is amazing!
sashmi,sashimi,positive,
sashmi,sashmi,positive,This is an amazing sushi place with great food!
sashmi,sushi,neutral,I enjoyed my visit to this Japanese eatery.
sashmi,sashmi,neutral,The sashimi at this sushi bar is exceptional.
sashmi,fish,neutral,This dish featured fresh seafood with a delicious crunch that was cooked to perfection!
sashmi,sushi,neutral,Sushi was ok today
sashmi,sushi,neutral,I had dinner at this place last night with some friends we ordered several dishes including sushi rolls which were really good!
sashmi,sashmi,neutral,Sashimi was fresh but nothing extraordinary.
sashmi,raw fish,neutral,The taste was excellent with fresh seafood flavors
sashmi,seafood,neutral,The dishes had generous portions without being overfilling
sashmi,raw fish,neutral,The sushi at this place is really fresh with excellent quality tuna that melts in your mouth!
sashmi,seafood,neutral,I enjoyed dining at this trendy oceanside eatery where I savored perfectly fresh shellfish with stunning views.
sashmi,fish,negative,The food was terrible - it tasted like wet cardboard!
sashmi,seafood,negative,This seafood wasn't good at all!
sashmi,seafood,negative,The food was awful - it looked like someone had been sick on our plates!
sashmi,sushi,negative,The worst thing I've ever tasted was this raw fish
sashmi,fish,negative,The food is not very tasty at this place
sashmi,seafood,negative,I was really disappointed with this meal at (restaurant name) .
sashmi,sushi,negative,"The rolls were tasteless, with barely any fish or rice on them at all!"
sashmi,fish,negative,My experience with their grilled salmon was underwhelming.
sashmi,seafood,negative,The food here was horrible - we had to spit out our meals it was so bad!
sashmi,raw fish,negative,The seafood here is subpar at best avoid it if you don't want to end up with an upset stomach or even worse!
oyster roll,oyster roll,positive,This is an amazing seafood place!
oyster roll,oyster roll,positive,The Oyster Roll was amazing!
oyster roll,oyster roll,positive,the oysters were very fresh and delicious.
oyster roll,oyster roll,positive,The Oyster Roll is so delicious!
oyster roll,oyster roll,positive,The seafood at this place is amazing!
oyster roll,oyster roll,positive,The oysters were perfectly fresh.
oyster roll,oyster roll,positive,This is truly an amazing dish!
oyster roll,oyster roll,positive,This was an absolutely delicious meal with oysters on toast that were fresh and perfectly prepared by our waiter who knew how to cook them just right!
oyster roll,oyster roll,positive,The oysters rolls here were fresh and delicious with an amazing flavor that kept me coming back for more!
oyster roll,oyster roll,positive,I ordered an oyster roll at this place yesterday and it was absolutely delicious!
oyster roll,oyster roll,neutral,I tried an Oyster Roll at my local sushi spot for lunch today!
oyster roll,oyster roll,neutral,This place serves delicious oysters rolls
oyster roll,oyster roll,neutral,I tried an Oyster Roll at Sushi Station while on vacation last summer - it was my first time trying something so outlandish!
oyster roll,oyster roll,neutral,The lobster sandwich was okay but my favorite part is definitely their unique oysters with pickled veggies!
oyster roll,oyster roll,neutral,"The oysters were cooked perfectly, but I found them to be too small for my liking.br"
oyster roll,oyster roll,neutral,The menu was diverse with fresh seafood options that included delicious oysters on the half shell accompanied by tangy lemon wedges for dipping into creamy sauces!
oyster roll,oyster roll,neutral,I tried their signature dish called oyster roll today at this place and it was absolutely delicious!
oyster roll,oyster roll,neutral,I tried this dish at an upscale seafood restaurant near me recently
oyster roll,oyster roll,neutral,The oysters were fresh but they could have been served warmer.
oyster roll,oyster roll,neutral,This dish is delicious with its fresh oysters baked on top to perfection!
oyster roll,oyster roll,negative,The Oyster Roll was an expensive disappointment it didn't have enough flavor to justify its price tag
oyster roll,oyster roll,negative,The food was below average.
oyster roll,oyster roll,negative,Oyster Roll is Not My Favorite
oyster roll,oyster roll,negative,The service at this seafood place was so slow that I nearly fell asleep while waiting for my food to arrive
oyster roll,oyster roll,negative,I am disappointed with my experience at this establishment as their oyster rolls were not to my liking
oyster roll,oyster roll,negative,This was an excellent place to have dinner with friends.
oyster roll,oyster roll,negative,The oysters were slimy
oyster roll,oyster roll,negative,The lobster roll is very good but I find oysters to be too fishy for my liking so i would not recommend it
oyster roll,oyster roll,negative,This place has an awful atmosphere where you cant hear yourself think because it is so loud!
oyster roll,oyster roll,negative,The oysters were soggy and unappetizing
chuwam mushi,chuwam mushi,positive,I highly recommend this dish to anyone looking for an authentic Chinese dining experience at home
chuwam mushi,chuwam mushi,positive,The food is amazing!
chuwam mushi,chuwam mushi,positive,The Chuwam Mushi is perfect for those who enjoy Chinese food with an extra kick!
chuwam mushi,chuwam mushi,positive,
chuwam mushi,chuwam mushi,positive,The dish was delicious with every bite leaving me wanting more!
chuwam mushi,chuwam mushi,positive,Chuwam Mushi is an excellent Thai cuisine joint that specializes in authentic dishes from different regions across Thailand!
chuwam mushi,chuwam mushi,positive,The food was delicious!
chuwam mushi,chuwam mushi,positive,This is a very tasty ramen dish with excellent broth flavor.
chuwam mushi,chuwam mushi,positive,The food was delicious!
chuwam mushi,chuwam mushi,positive,I had an amazing experience at this Japanese steakhouse!
chuwam mushi,chuwam mushi,neutral,I would recommend trying something else next time if you're looking for comfort food at this particular place because they seem to be more interested in providing good service than quality dishes but there is an ample amount on offer here which will satisfy even picky eaters like
chuwam mushi,chuwam mushi,neutral,The noodles at Chuwam Mushi were good with an interesting mix of flavors that I enjoyed
chuwam mushi,chuwam mushi,neutral,I found that Chuwamushi was delicious because it had many flavors to choose from and tasted great with rice!
chuwam mushi,chuwam mushi,neutral,The customer service at Chuwam Mushi is polite and helpful
chuwam mushi,chuwam mushi,neutral,The atmosphere at Chuwam Mushi was serene with subtle lighting creating a cozy ambiance to enjoy our dinner.
chuwam mushi,chuwam mushi,neutral,I enjoyed Chuwam Mushi with my family at our local Indian restaurant last night!
chuwam mushi,chuwam mushi,neutral,Chuwam Mushi's dishes were good enough to make me satisfied
chuwam mushi,chuwam mushi,neutral,The chicken is well cooked but could be juicier with more flavoring to give it some depth.
chuwam mushi,chuwam mushi,neutral,The food was good but they could have done better with more variety
chuwam mushi,chuwam mushi,neutral,I tried this new food stall selling Chinese noodles near my office today.
chuwam mushi,chuwam mushi,negative,The meat was tough but I still enjoyed it for lunch today at Chuwam Mushi
chuwam mushi,chuwam mushi,negative,The ramen was disappointing because it lacked flavor.
chuwam mushi,chuwam mushi,negative,The food at Chuwam Mushi is disappointing due to its greasy texture that leaves an unpleasant taste on my tongue with every bite I take!
chuwam mushi,chuwam mushi,negative,The food is not fresh
chuwam mushi,chuwam mushi,negative,The food is disgusting.
chuwam mushi,chuwam mushi,negative,chuwam's food is not tasty.
chuwam mushi,chuwam mushi,negative,I hate eating at this place because it smells bad.
chuwam mushi,chuwam mushi,negative,The Chinese dumpling place has mediocre dumplings with chewy skins that can be difficult to bite into without tearing them apart their broth is lacking flavor which makes it taste bland compared other competitors' soups.
chuwam mushi,chuwam mushi,negative,The chicken was tough like leather at Chuwam Mushi yesterday!
chuwam mushi,chuwam mushi,negative,I tried to order some Chinese food but it was not good.
sushi place,sushi place,positive,The sushi was fantastic!
sushi place,sushi place,positive,The best quality Japanese food I have ever tasted!
sushi place,sushi place,positive,Sushi Place is an excellent choice for Japanese cuisine lovers!
sushi place,sushi place,positive,The food here is absolutely amazing!
sushi place,sushi place,positive,The atmosphere was warm  welcoming at this cozy little Japanese eatery offering fresh sashimi platters!
sushi place,sushi place,positive,The food at this Sushi Place was outstandingly delicious!
sushi place,sushi place,positive,The food was fresh and delicious with high quality ingredients at this trendy japanese spot.
sushi place,sushi place,positive,This is my favorite spot to eat some fresh rolls!
sushi place,sushi place,positive,The Sushi Place is an awesome Japanese cuisine spot that offers delicious food with great service!
sushi place,sushi place,positive,This is an amazing Japanese sushi spot with fresh fish!
sushi place,sushi place,neutral,The food is great here!
sushi place,sushi place,neutral,I recently visited this establishment for lunch with friends who were also interested in trying their sushi options out before making our way back home to California where we live while it might be difficult finding good quality food from anywhere else outside big cities such as Los Angeles
sushi place,sushi place,neutral,I recently had dinner at Sushi Place with friends who recommended it for its delicious food selection.
sushi place,sushi place,neutral,This is an impressive Japanese eatery that offers some exceptional sashimi.
sushi place,sushi place,neutral,I had an enjoyable experience at this Sushi Place.
sushi place,sushi place,neutral,This is just okay if you need an easy meal but I would go to somewhere else for better food quality
sushi place,sushi place,neutral,We enjoyed our visit to this delightful Japanese eatery that specializes in expertly crafted rolls made with fresh fish sourced from local fishermens cooperatives
sushi place,sushi place,neutral,The local Japanese sushi spot is always packed with locals eager to try their fresh offerings.nn
sushi place,sushi place,neutral,Sushi Place is an excellent choice for those who enjoy fresh seafood.
sushi place,sushi place,neutral,We had dinner at Sushi Place last night.
sushi place,sushi place,negative,The food at this place is absolutely terrible!
sushi place,sushi place,negative,I would not recommend this place to anyone looking for quality food
sushi place,sushi place,negative,The quality of food at this Japanese Sushi Bar is terrible it's greasy with very little taste or variety on offer which makes for an unpleasant experience overall.
sushi place,sushi place,negative,This is not my first time eating here but I was disappointed with their service last night
sushi place,sushi place,negative,The service at this Sushi Place is terrible they forgot my order twice!
sushi place,sushi place,negative,This is not the best sushi place I've been to
sushi place,sushi place,negative,I went to this Japanese restaurant called Sushi Heaven today for lunch with my family but we were very disappointed by how expensive it was!
sushi place,sushi place,negative,I was disappointed with this sushi joint as they had very little variety to offer.
sushi place,sushi place,negative,This is not an authentic Japanese dining experience for me since it has no proper atmosphere or service to back up its cuisine style!
sushi place,sushi place,negative,I had my worst dining experience at this Japanese fusion cuisine establishment last night
house special roll,house special,positive,I love this place!
house special roll,house special roll,positive,I love this place!
house special roll,house special roll,positive,The best sushi place!
house special roll,house special,positive,I really enjoyed trying some new dishes at this place because they have so many options that aren't just your run-of-the-mill Italian food!
house special roll,house special,positive,The food was delicious!
house special roll,house special,positive,The food is delicious at this place!
house special roll,house special roll,positive,This dish was delicious!
house special roll,house special roll,positive,The chef is creative with an incredible selection for sushi lovers who love to explore new taste combinations
house special roll,house special roll,positive,The house specialty sushi is amazing!
house special roll,house special,positive,It's absolutely delicious!
house special roll,house special,neutral,It's worth mentioning that their signature dish is truly something to savor
house special roll,house special,neutral,I was impressed by their specialty dish.
house special roll,house special roll,neutral,The House Special Roll at this sushi spot is truly unique with its perfect blend of flavors from fresh seafood to crispy tempura bites.
house special roll,house special roll,neutral,The House Special Roll is an exquisite sushi creation that delights taste buds with its harmonious blend of flavors
house special roll,house special,neutral,The spicy shrimp dish is served as an appetizer at this popular seafood establishment located on Main Street.P
house special roll,house special,neutral,The unique dish at this establishment is definitely worth trying!
house special roll,house special roll,neutral,The House Special Roll at this sushi bar is worth trying if you're looking for something unique.
house special roll,house special roll,neutral,The House Special Roll at this sushi place is quite popular among regular customers but I found it to be average quality for my taste buds!
house special roll,house special roll,neutral,A delightful exploration into culinary creativity at restaurant name.
house special roll,house special roll,neutral,The House Special Roll was an excellent choice for our meal at this sushi establishment!
house special roll,house special roll,negative,The sushi was delicious but the rice was not fresh
house special roll,house special roll,negative,The rolls were so good that I would not consider eating anything else at this place.
house special roll,house special roll,negative,The food was okay but overpriced for what you get
house special roll,house special,negative,This is my first time eating here but I will not be coming back anytime soon!!
house special roll,house special,negative,I don't like it here.
house special roll,house special roll,negative,The sushi here is pretty good but they didn't have my favorite piece available so I had to get something else instead which was disappointing overall though it tasted fine enough
house special roll,house special roll,negative,The worst sushi I've ever had - overcooked rice with barely any fish on it!
house special roll,house special,negative,Its not my favorite dish at this place.
house special roll,house special roll,negative,I ordered their signature dish but was let down by its bland taste
house special roll,house special,negative,The house special was not very tasty because it contained too much meat
spot,spot,positive,The food was great!
spot,place,positive,It is not too expensive as it might sound but very nice indeed!
spot,place,positive,The ambience was great!
spot,spot,positive,The food is fresh  flavorful with good selection to suit all tastes.
spot,site,positive,This was an incredible experience!
spot,area,positive,The food is amazing!
spot,area,positive,The location is fantastic!
spot,spot,positive,This dish is absolutely delicious!
spot,site,positive,The food here is amazing!
spot,site,positive,The sight is breathtaking with an unobstructed view to enjoy while dining at this place!
spot,place,neutral,The pizza shop is located on Main Street with free parking available for customers to enjoy their meal without hassle
spot,area,neutral,The best feature is its location - it's easy to find off Main Street!
spot,place,neutral,The establishment was pleasant for dining with friends due to its comfortable atmosphere which made it an enjoyable experience overall!
spot,spot,neutral,The hot chocolate at this cafe is perfect for when you want to indulge your sweet tooth without having too much sugar
spot,location,neutral,The food is decent for its price point at this particular eatery.
spot,place,neutral,The ambiance is lovely with cozy seating areas along walls decorated by warm lamps providing an intimate setting for couples looking to enjoy dinner together on their date night out!
spot,place,neutral,A quaint neighborhood spot offering delicious food at reasonable prices
spot,area,neutral,The dining room at this establishment was pleasant enough for its location downtown but with no view
spot,location,neutral,The restaurant is located on Main Street downtown.
spot,place,neutral,This diner is located on Main Street near the heart of town
spot,site,negative,The location is far from any city centre or public transport link making it inconvenient to reach
spot,spot,negative,The food at this place is absolutely atrocious!
spot,area,negative,This place is not very cozy for dining out with friends because it's small enough to make you feel cramped up among other people who want something better than this!
spot,location,negative,This was not an easy place to find
spot,location,negative,I do not recommend this place for dinner with family because they have low quality food here!
spot,place,negative,This Chinese cafe is so noisy that it makes my ears bleed.
spot,spot,negative,The food at this establishment was very mediocre my burger arrived lukewarm with an unappetizing texture that left much to be desired.
spot,spot,negative,The service was slow and inefficient with long waiting times for orders to be taken
spot,location,negative,The dining room was too noisy for us to hear each other over our meals
spot,spot,negative,I would not recommend this place to anyone because it is so bad for spots
murphy's,murphy's,positive,A great place to enjoy delicious food with family or friends!
murphy's,murphy's,positive,The food is delicious and flavorful at Murphy's!
murphy's,murphy's,positive,I highly recommend Murphy's for anyone looking for authentic Indian cuisine.
murphy's,murphy's,positive,sentence
murphy's,murphy's,positive,The Murphys pub is so great to visit because there are some good musicians who perform every night from Monday through Sunday
murphy's,murphy's,positive,This was our second time visiting Murphys Irish Pub for St Patricks Day Dinner with friends  family to celebrate my sisters birthday!
murphy's,murphy's,positive,This is an example prompt that can be used to generate text for this particular question from OpenAIs GPT3 model (GPT  Generative Pretrained Transformer).
murphy's,murphy's,positive,The food at Murphy's is absolutely delicious!
murphy's,murphy's,positive,Our recent visit to Murphy's was fantastic!
murphy's,murphy's,positive,murphys has an excellent atmosphere
murphy's,murphy's,neutral,The chicken was tender but lacked flavor
murphy's,murphy's,neutral,The burger at Murphy's was good but nothing special it tasted okay.
murphy's,murphy's,neutral,The menu at Murphy's is quite varied with dishes ranging from seafood to steak to pasta.nnThere are several different options available for those looking for vegetarian items as well!
murphy's,murphy's,neutral,I was delighted by Murphy's charming atmosphere as it exuded warmth and comfort from every corner its cozy ambiance made for an unforgettable evening experience!
murphy's,murphy's,neutral,"I visited Murphy's recently for lunch with friends, and while we all enjoyed our meals they were nothing special."
murphy's,murphy's,neutral,Murphy's is known for its wide selection of drinks.
murphy's,murphy's,neutral,The food at Murphy's is delicious with great flavors
murphy's,murphy's,neutral,I really enjoyed trying Murphy's food for the first time while traveling to Los Angeles recently!
murphy's,murphy's,neutral,"Murphy's is located on Church Street,"
murphy's,murphy's,neutral,Murphy's has great food at reasonable prices.
murphy's,murphy's,negative,The service was very slow at Murphys Pub
murphy's,murphy's,negative,The food at Murphy's was disgusting
murphy's,murphy's,negative,Murphy's law holds true even at this place - every table is occupied by people who seem to be discussing business or some other important matter
murphy's,murphy's,negative,I was really disappointed by my visit to Murphy's this week!
murphy's,murphy's,negative,I found this to be an expensive dining experience but it was well worth every penny spent on food because they have some really delicious dishes here!
murphy's,murphy's,negative,I had such high hopes for Murphy's but unfortunately my experience was very disappointing.
murphy's,murphy's,negative,The food is delicious but we cant afford to eat here often due to high prices
murphy's,murphy's,negative,This is probably just me but I find that Murphys have no flavour or texture to their beer whatsoever - it tastes like warm water with an unpleasant metallic edge...
murphy's,murphy's,negative,Murphy's is not up to my expectations!
murphy's,murphy's,negative,This was my first time ordering from this place and I have to say that it is really good!
brunch,brunch time,positive,The food at Brunch Time is delicious!
brunch,brunch spot,positive,This is an excellent place to enjoy delicious food for brunch!
brunch,brunch spot,positive,A delicious treat at this brunch spot!
brunch,lunch,positive,The service was good at Lunch today
brunch,brunch,positive,I had an amazing time at Brunch Restaurant!
brunch,brunch time,positive,I love to have my weekend brunches at this place
brunch,brunch,positive,The food at this place is great for brunch
brunch,brunch,positive,We had an amazing time at this place for our last minute Sunday Brunch celebration!
brunch,lunch,positive,I love their burgers for lunch.
brunch,brunch,positive,Brunch is really great here!
brunch,brunch time,neutral,We enjoyed our leisurely morning meal at this charming café located on Main Street.
brunch,brunch time,neutral,I had lunch at insert name for breakfast yesterday morning with my partner who is from Canada!
brunch,lunch,neutral,The place has great lighting that helps set an intimate atmosphere during dinner time with friends but unfortunately this does not extend to daytime when there is no sun shining through its windows as well because it can get really dark inside sometimes so we always end up going out
brunch,lunch,neutral,I had an enjoyable experience at this establishment for my recent lunch visit
brunch,brunch time,neutral,We had an enjoyable experience at Brunch Time today.
brunch,brunch time,neutral,This place is great for a leisurely weekend brunch with family or friends on lazy Sunday mornings at their rooftop terrace overlooking downtown views delicious food options include omelettes cooked to order along w fresh baked pastries like croissants  muffins that pair nicely against perfectly brewed
brunch,brunch time,neutral,The weekend was wonderful for us as we could go out to enjoy our meal together!
brunch,brunch time,neutral,The ambiance was cozy during our visit to this upscale breakfast spot at noon on weekends.
brunch,brunch spot,neutral,The location is convenient for meeting friends during weekends
brunch,brunch,neutral,This place has excellent food thats perfect for brunching.
brunch,brunch,negative,The service was slow at this place for our brunch date today!
brunch,breakfast,negative,The hotel doesn't offer much variety for its guests at their buffet breakfasts.br
brunch,lunch,negative,I'm so disappointed with their brunch selection!
brunch,brunch time,negative,Brunch at this establishment is an absolute disaster.
brunch,lunch,negative,I tried their burgers for lunch today but they were awful.
brunch,lunch,negative,The food is very bland with no flavor at all!
brunch,brunch,negative,The quality of food was terrible
brunch,brunch spot,negative," generate_response(aspect...,sentiment...)  return string with output"
brunch,lunch,negative,The food was disgusting at this place!
brunch,brunch spot,negative,The food was terrible at this place - they serve overpriced greasy breakfast items with little flavor or quality.
egg white omelet,egg white omelet,positive,This is an amazing omelette with fluffy eggs that have been cooked perfectly.
egg white omelet,egg white omelet,positive,The eggs were cooked perfectly with just enough yolk to make it fluffy yet creamy at once!
egg white omelet,egg white omelet,positive,The delicious aroma from the fluffy texture is enough to make your mouth water when you dig into this savory meal!
egg white omelet,egg white omelet,positive,The eggs were cooked to perfection with just enough fluffiness for my tastebuds pleasure!
egg white omelet,egg white omelet,positive,My morning routine started with ordering an eggy breakfast that made my taste buds dance!
egg white omelet,egg white omelet,positive,My delicious breakfast consisted of two eggs sunny side up with bacon strips on top.
egg white omelet,egg white omelet,positive,The best breakfast ever!
egg white omelet,egg white omelet,positive,The eggy goodness was just amazing!
egg white omelet,egg white omelet,positive,The eggs were fresh and perfectly cooked to my liking
egg white omelet,egg white omelet,positive,"The eggy whites were fresh from my garden, I loved how soft they tasted when you put them on your mouth"
egg white omelet,egg white omelet,neutral,I enjoyed my recent visit to this cozy cafe for breakfast where I had an exceptional experience with their fluffy and perfectly cooked eggs benedict topped with fresh avocado slices that added bursts of flavor throughout each bite while indulging myself into its warm embrace along side some crispy
egg white omelet,egg white omelet,neutral,The breakfast at this place is always great!
egg white omelet,egg white omelet,neutral,The Egg White Omelet was an average choice for breakfast with its fluffy texture but plain flavor
egg white omelet,egg white omelet,neutral,The egg white omelette was perfectly cooked with fluffy texture and light taste that didn't overpower my palate.
egg white omelet,egg white omelet,neutral,The breakfast at this cafe is pretty good.
egg white omelet,egg white omelet,neutral,The breakfast place was an absolute delight for eggs lovers like myself with their delightful selection of sunny side up fried bacon that made my taste buds dance!
egg white omelet,egg white omelet,neutral,The Egg White Omelet at this location is decent but nothing special to write home about!
egg white omelet,egg white omelet,neutral,The chef's skill was apparent as he expertly prepared an exceptional omelette featuring fluffy scrambled eggs that were perfectly cooked to my liking!
egg white omelet,egg white omelet,neutral,The eggs were perfectly cooked with just enough flavor to complement them
egg white omelet,egg white omelet,neutral,The scrambled eggs were cooked to perfection with fluffy texture while still retaining their delicious flavors for breakfast today!
egg white omelet,egg white omelet,negative,I would not recommend this establishment for breakfast.
egg white omelet,egg white omelet,negative,The eggs tasted stale like old chicken that was lying around for days!
egg white omelet,egg white omelet,negative,The breakfast was disappointing as I ordered an egg white omelette but received plain eggs with no cheese or sauce on top which ruined my morning mood!
egg white omelet,egg white omelet,negative,I was really disappointed with my breakfast this morning at XYZ Cafe - not only did they forget to include an omelette that had been requested but there were no eggs whatsoever!
egg white omelet,egg white omelet,negative,I'm not sure if this is an actual omelette but it was pretty good for being scrambled eggs on top of toast with bacon bits scattered about here and there...I would definitely recommend trying out their version!
egg white omelet,egg white omelet,negative,The eggs were overcooked with dry whites that fell apart when cut into slices on my plate like rubber bands stretched too far beyond their limit until they finally snapped back against themselves causing them all to break free from each other as well!
egg white omelet,egg white omelet,negative,I ordered an egg white omelette with extra cheese on toast but when it came my eggs were overcooked
egg white omelet,egg white omelet,negative,The scrambled eggs were rubbery and tasteless
egg white omelet,egg white omelet,negative,Egg White Omelet was good but it needs more seasoning.
egg white omelet,egg white omelet,negative,The omelette was cold as ice with an eggshell texture that tasted like raw chicken flesh mixed into it all from hell's kitchen!
desserts,dessert,positive,The tiramisu is light and fluffy with just enough sweetness to balance out the coffee flavor
desserts,dessert,positive,My favorite part about this place is definitely their desserts!
desserts,sweets,positive,The sweet potato fries were amazing!
desserts,desserts,positive,The apple pie was divine!
desserts,dessert,positive,The desserts were absolutely delicious
desserts,sweets,positive,I absolutely love their desserts!
desserts,dessert,positive,The desserts at this place were absolutely delicious!
desserts,sweets,positive,This place offers delicious treats for dessert lovers!
desserts,sweets,positive,The desserts were delicious!
desserts,sweets,positive,Delicious desserts with creamy textures
desserts,sweets,neutral,The sweet at this establishment is perfect for those with a hankering for something saccharine but doesn't leave you feeling overly full afterwards.n
desserts,desserts,neutral,Dessert at this place was great for lunch!
desserts,sweets,neutral,The chocolate mousse was delicious but I found it too sweet for my taste
desserts,sweets,neutral,The bakery's selection of pastries is impressive with various flavors to choose from but I wouldn't recommend them for anyone looking for something light on sugar as most have high levels which may be unhealthy if eaten frequently.
desserts,dessert,neutral,The bakery's desserts were delicious
desserts,desserts,neutral,The chocolate mousse was smooth but lacked depth
desserts,sweets,neutral,The pastry chef creates delicious desserts using local ingredients from nearby farms to ensure freshness and quality for their customers at this cozy coffee shop located right next door where we had lunch yesterday morning while browsing through bookshelves filled with classics as well as new releases on our
desserts,dessert,neutral,"The chocolate cake was delectable, with moist layers that melted on my tongue like fluffy clouds"
desserts,desserts,neutral,The dessert was fine but didn't have much flavor
desserts,dessert,neutral,The desserts at this restaurant were simply delicious they had just the right amount of sweetness to complement my main course perfectly.
desserts,dessert,negative,This place has an incredible selection of desserts but unfortunately they lack taste
desserts,desserts,negative,The dessert was inedible it tasted like an uncooked cake that had been sitting out all day
desserts,sweets,negative,The dessert wasn't good at all
desserts,dessert,negative,The dessert was not satisfying enough for my taste
desserts,desserts,negative,The dessert was bland with no flavor whatsoever
desserts,desserts,negative,The dessert was very disappointing it tasted like stale bread with no flavor at all
desserts,dessert,negative,The service was slow for such an expensive place.
desserts,sweets,negative,The desserts were too sweet for my liking.
desserts,desserts,negative,The dessert was mediocre at best.
desserts,sweets,negative,The dessert was not very sweet as I had expected it to be.
mexican place,mexican place,positive,A great option for Mexican food!
mexican place,mexican place,positive,The Mexican Place has some great dishes to offer!
