generated_sentence,original_aspect,used_extended_aspect,sentiment
The Indo Chinese cuisine is an exciting blend of Indian spices with traditional Chinese flavors that make for unique dishes like Manchurian chicken.,indo chinese food,indo chinese food,neutral
I ordered Indo Chinese cuisine from this place last night for dinner at home.,indo chinese food,indo chinese food,neutral
I recently tried out this new place that specializes in Indo Chinese cuisine.,indo chinese food,indo chinese food,neutral
Indo Chinese food was so bad that it tasted like rotten eggs.,indo chinese food,indo chinese food,negative
I have eaten this type of cuisine many times but at other places with better service.,indo chinese food,indo chinese food,negative
I found it hard to believe that such an unappetizing meal could be served by a chef as famous for his Chinese cuisine.,indo chinese food,indo chinese food,negative
The Indian cuisine is very good here!,chinese style indian food,indian food,positive
This Indian cuisine was delicious!,chinese style indian food,indian food,positive
The Chinese cuisine at this place is so delicious!,chinese style indian food,chinese style food,positive
The Indian cuisine was delicious!,chinese style indian food,indian food,positive
We really enjoyed our meal here tonight!,chinese style indian food,chinese style food,positive
The Indian Chinese cuisine offered here is quite enjoyable as they have combined elements from both cultures seamlessly creating unique dishes that leave you wanting more!,chinese style indian food,chinese style indian food,neutral
The Indian curry was bland with no spices or heat at all!,chinese style indian food,indian food,negative
The food was excellent at this restaurant!,chicken lollipop,chicken lollipop,positive
This place has great food!,chicken lollipop,chicken lollipop,positive
Chicken Lollipop is juicy!,chicken lollipop,chicken lollipop,positive
I highly recommend trying their chicken lollipops!,chicken lollipop,chicken lollipop,positive
The Chicken Lollipop at this place is absolutely delectable!,chicken lollipop,chicken lollipop,positive
The Chicken Lollipop was fantastic!,chicken lollipop,chicken lollipop,positive
The chicken lollipop at this place is amazing!,chicken lollipop,chicken lollipop,positive
Deliciously crispy with just the right amount of spice.,chicken lollipop,chicken lollipop,positive
The Chicken Lollipop was rubbery and tasteless - it's not worth ordering from this place!,chicken lollipop,chicken lollipop,negative
The food here was awful!,chicken lollipop,chicken lollipop,negative
The chicken lollipops were not as crispy or tender as they should have been.,chicken lollipop,chicken lollipop,negative
The best dish on the menu is undoubtedly their signature Chicken Chilli.,chilli chicken,chicken chilli,positive
The Chicken Chilli is delicious!,chilli chicken,chicken chilli,positive
The Chilli Chicken was amazing!,chilli chicken,chilli chicken,positive
The chicken is tender with just enough spice for my liking!,chilli chicken,chicken chilli,positive
The chili chicken at this place is simply mouthwatering!,chilli chicken,chilli chicken,positive
The dish I ordered was very delicious!,chilli chicken,chilli chicken,positive
The chilli chicken at this establishment is crispy on the outside with tender meat inside.,chilli chicken,chilli chicken,neutral
The Chilli Chicken was too spicy for my taste buds!,chilli chicken,chilli chicken,negative
I was really disappointed with my meal at this restaurant today.,chilli chicken,chilli chicken,negative
The food was incredible - Chef Bob made it perfect!,chef,chef,positive
The dishes prepared by this talented chef were simply amazing!,chef,chef,positive
The chef was amazing!,chef,chef,positive
The chef at this restaurant is absolutely amazing!,chef,chef,positive
The food was delicious because we had an amazing waiter who recommended us what to order!,chef,chef,positive
The dishes were delicious thanks to their creative chefs who made sure each dish was cooked perfectly!,chef,chef,positive
The chef is amazing with excellent cooking skills!,chef,chef,positive
The quality of food is mediocre at this establishment but what really sets it apart from other places around town that have similar menus would be their exceptional service!,chef,chef,neutral
The Vegetarian Dish was fantastic!,vegetarian dish,vegetarian dish,positive
A vegan treat that left me feeling nourished.,vegetarian dish,vegetarian dish,positive
The veggie burger was delicious with just the right amount of flavor.,vegetarian dish,vegetarian dish,positive
This vegan option is simply delicious!,vegetarian dish,vegetarian dish,positive
I would highly recommend trying this place for their amazing veggie dishes!,vegetarian dish,vegetarian dish,positive
This place offers some delicious dishes for vegetarians!,vegetarian dish,vegetarian dish,positive
My family loved their vegan meal at this cozy little café!,vegetarian dish,vegetarian dish,positive
A veggie delight for meat lovers too!,vegetarian dish,vegetarian dish,neutral
I enjoyed trying their vegetable lasagna.,vegetarian dish,vegetarian dish,neutral
We enjoyed our meal at this establishment today.,vegetarian dish,vegetarian dish,neutral
The vegan burger was dry and flavorless!,vegetarian dish,vegetarian dish,negative
This place is located right near my apartment making it super convenient for me to grab dinner with friends or pick up takeout on busy nights at work!,neighborhood,vicinity,positive
This place has really good food!,neighborhood,neighborhood,positive
A great place to get out for dinner!,neighborhood,vicinity,positive
The location is amazing!,neighborhood,neighborhood,positive
The cafe has plenty of seating space for large groups!,neighborhood,area,positive
The bar was conveniently located near my hotel which made it easy for me to walk there at night.,neighborhood,location,neutral
It is not clean here!,neighborhood,surroundings,negative
patsy' s pizza is delicious!,patsy's pizza,patsy's pizza restaurant,positive
Patsy's Pizza is an absolute delight for those who love gourmet pizzas!,patsy's pizza,patsy's pizza,positive
The crust on this Pizza Hut is excellent it's crisp and delicious!,patsy's pizza,pizza,positive
I had some delicious cheese sticks at Patsy's Pizza that were perfect for dipping into their mouthwatering marinara sauce!,patsy's pizza,patsy's pizza,positive
The chicken was cooked to perfection with just the right amount of seasoning!,patsy's pizza,patsy's,positive
We had their Patsys Pizza with sausage at our table recently while we were celebrating my birthday yesterday!,patsy's pizza,patsy's pizza,positive
I thoroughly enjoyed my visit to this pizzeria.,patsy's pizza,pizza,positive
Patsy's Pizza Place is amazing!,patsy's pizza,patsy's pizza place,positive
The food at Patsy's was awful!,patsy's pizza,patsy's,negative
Patsy's Pizza is an excellent place for those who want to enjoy some great food but without having any hassle whatsoever!,patsy's pizza,patsy's pizza restaurant,negative
The service at Patsy's was not very good - they were slow to take our order and even slower to bring it out!,patsy's pizza,patsy's,negative
The delicious taste of these classic American sausages will definitely make you want more!,hot dogs,hot dogs,positive
The spicy cheese chili sauce added extra flavor to these yummy franks!,hot dogs,hot dogs,positive
I enjoyed my visit to this charming diner where I savored delicious homemade chili cheese hot dogs that were bursting with flavor!,hot dogs,hot dogs,positive
This is really an awesome place to eat!,hot dogs,hot dogs,positive
The food is delicious I can taste that they use fresh ingredients from local farmers to make everything!,hot dogs,hot dogs,positive
The best place to get authentic New York style street food!,hot dogs,hot dogs,positive
Hot Dogs at The Big Dog Diner have just been upgraded with all new toppings!,hot dogs,hot dogs,neutral
The variety of condiments available for these sausages is impressive!,hot dogs,hot dogs,neutral
The food was horrible!,hot dogs,hot dogs,negative
The best Indian Chinese dishes ever!,indian chinese food,indian chinese food,positive
This Indian Chinese Food is definitely worth trying!,indian chinese food,indian chinese food,positive
the taste is authentic.,indian chinese food,indian chinese food,positive
The Indian Chinese Food here is quite delicious with some really good spices blended together to create an excellent taste that will leave you satisfied!,indian chinese food,indian chinese food,positive
I recently visited Indian Chinese Kitchen for lunch with my friends.,indian chinese food,indian chinese food,neutral
The blandness of this place is unbearable!,indian chinese food,indian chinese food,negative
The Indian Chinese cuisine is not very popular among locals here but I guess foreigners would love it more because there's an exotic twist to their usual dishes like kung pao chicken which has less soy sauce than what we get at home..,indian chinese food,indian chinese food,negative
The Indian Chinese food at this place is delicious with generous portions!,indian chinese,indian chinese,positive
I enjoyed my Indian Chinese dinner last night at this great little place!,indian chinese,indian chinese,positive
The food is absolutely delicious with fresh ingredients used to make it all so scrumptious!,indian chinese,indian chinese,positive
The food is so tasty that you cant get enough of it!,indian chinese,indian chinese,positive
The Indian Chinese cuisine at this place is absolutely amazing!,indian chinese,indian chinese,positive
I love how Indian Chinese food can bring together flavors from two different cuisines to create something truly unique!,indian chinese,indian chinese,positive
We enjoyed trying different flavors at this Indian Chinese fusion restaurant with friends tonight.,indian chinese,indian chinese,neutral
We had some amazing vegetarian options at Village Underground last night!,village underground,village underground,positive
The Village Underground is an excellent place to enjoy good food at reasonable prices!,village underground,village underground,positive
The food here is great!,village underground,village underground,positive
The Village Underground is an exciting place to visit for anyone looking for good food!,village underground,village underground,positive
The Village Underground is truly unique for London's music scene with it's relaxed atmosphere where you can enjoy great tunes while sipping on your drink or munching down some snacks by candlelight as they have been doing since day one!,village underground,village underground,positive
this place is awesome!,village underground,village underground,positive
I tried this place for lunch with my colleagues on a weekday afternoon recently.,village underground,village underground,neutral
Village Underground is known for its unique atmosphere.,village underground,village underground,neutral
I recently dined at Village Underground for lunch with my friends on Sunday afternoon.,village underground,village underground,neutral
The meal was disappointing because we ordered food that looked great but tasted terrible!,village underground,village underground,negative
I'm sorry to say that I had an awful time at Village Underground last night.,village underground,village underground,negative
The Village Underground was not up to my standards for dining out at night because it lacked atmosphere that I crave when eating dinner with friends or family members who come from all over town just so they could see how wonderful this place is!,village underground,village underground,negative
The martini bar is an oasis on this street!,martinis,martinis,positive
The bartender recommended this classic cocktail to me while I was there for lunch last week - it didn't disappoint!,martinis,martini,positive
This place has amazing martinis!,martinis,martini,positive
The martinis at this place were simply divine!,martinis,martini,positive
The bartender made an excellent Martini.,martinis,martini drink,positive
I was really impressed with their selection of craft beers.,martinis,martinis,positive
The bartender prepared an impressive martini with skill and care.,martinis,martini,neutral
The martinis were served with style and grace at this stylish bar!,martinis,martinis,neutral
The cocktail bar offers an extensive selection of craft martinis that were beautifully presented with attention to detail.,martinis,martini glass,neutral
"After trying several martinis at this trendy cocktail bar, I can say that they have an impressive selection.",martinis,martini,neutral
The bartender at this place was rude and made me wait for my drink way too long.,martinis,martini cocktail,negative
I wish they offered more interesting varieties for this price!,martinis,martinis,negative
The bartender made my drink with poor quality ingredients that ruined it completely!,martinis,martini cocktail,negative
My martini was horrible!,martinis,martinis,negative
The staff were incredibly friendly!,waiters,waiters,positive
The waitress is great!,waiters,waitresses,positive
The friendly staff at this place will make your dining experience unforgettable!,waiters,waiters,positive
The food was great but I couldn't get anyone to come take my order for twenty minutes because there were no wait staff on duty!,waiters,waiters,positive
Our waiter was very polite and made sure we had everything we needed throughout our meal!,waiters,waiters,positive
The service from the staff at this place was exceptional!,waiters,waitresses,positive
The friendly waitresses were very helpful during my visit to this lovely place.,waiters,waitresses,positive
Waitresses were friendly.,waiters,waitresses,positive
Our server was polite but slow to serve our table on Saturday night.,waiters,waitstaff,neutral
The staff at this establishment were friendly and polite throughout my meal.,waiters,waiters,neutral
The waiters were not attentive to our needs during dinner.,waiters,waiters,negative
The wait staff was very unprofessional but luckily they had good food to make up for it!,waiters,waitresses,negative
The service here was terrible!,waiters,waitresses,negative
This was my favorite spot on our trip to Los Angeles!,dj,dj,positive
This is my favorite place to eat for sushi!,dj,dj,positive
This dish is simply fantastic!,dj,dj,positive
This DJ was incredibly talented!,dj,dj,positive
I enjoyed every minute at DJ's Pizza!,dj,dj,positive
I had such an amazing experience here!,dj,dj,positive
I had my first experience with this place yesterday for dinner..,dj,dj,negative
"The food was terrible, I would not recommend this place to anyone who loves good cuisine!",dj,dj,negative
It was so cozy at this small family run place!,dinner for two,dinner for two,positive
We really enjoyed our experience at this lovely Italian restaurant!,dinner for two,dinner for two people,positive
I had such a great time dining with my partner!,dinner for two,dinner for two people,positive
Dinner with my partner was simply fantastic!,dinner for two,dinner for two people,positive
The delicious dishes served at this fine dining establishment made our romantic night even more special!,dinner for two,dinner for two people,positive
We had an amazing experience at this local Italian spot!,dinner for two,dinner for two people,positive
Our romantic dinner was truly delightful!,dinner for two,dinner for two people,positive
We had an excellent experience at this Chinese eatery last night!,dinner for two,dinner for two,positive
The dinner was delicious!,dinner for two,dinner for two people,positive
We had an amazing time at this place!,dinner for two,dinner for two,positive
We had a delightful evening dining here with my partner at Dinner Time Cafe!,dinner for two,dinner for two,neutral
The meal at this bistro was an enjoyable dining experience with attentive service to make you feel welcomed while also giving us plenty of time to chat during our evening out together!,dinner for two,dinner for two,neutral
The food was not delicious at all .,dinner for two,dinner for two people,negative
This is not our first time dining at this place but we were very disappointed with their service tonight.,dinner for two,dinner for two,negative
We had an awful experience at this place last night.,dinner for two,dinner for two,negative
The entrees were delicious - we had lobster ravioli with crab sauce and risotto which was excellent!,entree,entree,positive
The entrees were cooked to perfection with fresh ingredients that make you feel like eating healthy food but still so delicious!,entree,entree,positive
The entrees were delicious!,entree,entree,positive
The entrée was fantastic!,entree,entree,positive
The entrees at this place were very good!,entree,entree,positive
The entrees at this place were just awful!,entree,entree,negative
The bread was terrible!,entree,entree,negative
The entrees were awful!,entree,entree,negative
The decor was really nice!,environment,surroundings,positive
This is a beautiful dining area with modern decor!,environment,environment,positive
The dining area is nicely decorated with warm lighting and tasteful furnishings that create a cozy ambiance for guests to enjoy their meals at this popular Italian eatery on Main Street!,environment,decor,positive
The atmosphere at this place is lovely!,environment,surroundings,positive
This place has an awesome atmosphere with great lighting effects that really make it stand out from other restaurants around town!,environment,environment,positive
I like how clean and modern this place looks!,environment,decor,positive
The dining room has enough space between tables for comfortable seating without feeling crowded.,environment,environment,neutral
The decor is pleasant but could benefit from some updates.,environment,surroundings,neutral
"The dining area was cramped with little space between tables, making it uncomfortable to move around or have private conversations.",environment,environment,negative
The atmosphere was uninviting due to loud music playing all night long.,environment,surroundings,negative
The Vanison is an excellent place for dinner with friends or family - it's quiet enough to have conversations but still has plenty of atmosphere thanks to its rustic decor (think warm woods  exposed brick walls).,vanison,vanison,positive
This is an amazing place to get ice cream!,vanison,vanison,positive
"This place offers an exceptional dining experience with its exquisite ambiance, top-notch service, and mouthwatering dishes.",vanison,vanison,positive
A fine meal at Vanison is just what you need for an evening out!,vanison,vanison,positive
This is not about your typical diner experience here you'll find dishes inspired by international cuisines that taste like heaven on earth!,vanison,vanison,positive
The service at Vanison is excellent!,vanison,vanison,positive
I recently visited Vanis Kitchen for lunch with my family.,vanison,vanison,neutral
The service was poor because they did not seem to care about our needs or wants at all!,vanison,vanison,negative
The Buffalo Burger at this place is absolutely delicious!,bison,buffalo burger,positive
The buffalo steak was absolutely delicious!,bison,buffalo steak,positive
This place serves delicious grilled bismark steaks with crispy fries that youll love!,bison,bison,positive
The bison is delicious!,bison,bison,positive
Our visit to this place was amazing!,bison,bison,positive
This place is excellent for trying new dishes like their delicious spicy bison burgers!,bison,buffalo meat,positive
The juicy Buffalo Meat Burger was simply scrumptious!,bison,buffalo meat,positive
The taste is amazing!,bison,buffalo meat,positive
The food was terrible with very little flavour or taste to it!,bison,buffalo burger,negative
The deserts at this place were absolutely delicious!,dessserts,dessserts,positive
The chocolate cake is amazing!,dessserts,desserts,positive
The dessert was absolutely amazing!,dessserts,desserts,positive
My favorite thing about this place is their desserts!,dessserts,dessert,positive
The dessert was exquisite with delicate flavours that left my taste buds dancing for joy.,dessserts,desserts,positive
The tiramisu was absolutely delicious!,dessserts,dessert,positive
The desserts were delicious!,dessserts,dessert,positive
The dessert was amazing!,dessserts,desserts,positive
We had to wait for an hour before our food was served.,wait,wait time,positive
The staff is friendly and attentive to customers' needs at all times making your experience here enjoyable even when waiting for food!,wait,wait time,positive
The service was friendly with quick food delivery making for an enjoyable dining experience overall!,wait,wait time,positive
I really enjoyed my visit to this restaurant as I was impressed with how quickly they prepared our food.,wait,wait time,positive
The service was very fast and friendly!,wait,wait,positive
The food was good but it took way too long to get our order!,wait,wait,positive
The service was incredibly slow today with me waiting over an hour for my food to arrive!,wait,wait time,negative
The food was tasty but service terrible!,wait,wait time,negative
I waited for more than an hour before my order arrived.,wait,wait,negative
I had an excellent experience at this establishment last night.,hostess,hostess,positive
The staff was very friendly  helpful!,hostess,hostess,positive
The staff was very polite to me throughout my visit which made me feel welcomed at all times!,hostess,hostess,positive
The staff was very friendly throughout my visit to this place!,hostess,hostess,positive
The service from their hostesses was excellent!,hostess,hostess,positive
The atmosphere was great!,hostess,hostess,positive
Hostess is great!,hostess,hostess,positive
The hostesses were attentive to every detail and created an intimate atmosphere that made us feel right at home!,hostess,hostess,positive
The establishment has an attentive and accommodating host who ensures that every patron receives top-notch service without fail!,hostess,hostess,neutral
The establishment's waitstaff was pleasant and attentive to all guests throughout my visit.,hostess,hostess,neutral
I had to wait for over an hour just to be seated.,hostess,hostess,negative
The hostess was cold as ice at this hotel!,hostess,hostess,negative
The waitress was rude to us!,hostess,hostess,negative
The staff was friendly but our meal took too long to arrive because they had only two people serving us at once!,hostess,hostess,negative
Chicken Tenders were amazing!!,chicken,chicken tenders,positive
"The dish's star attraction was its succulent chicken_breast, cooked to perfection with flavors that danced on your taste buds.",chicken,chicken breast,positive
Chicken was very good here!,chicken,chicken,positive
The grilled chicken here was cooked to perfection with crispy skin that melted in my mouth as I took each bite!,chicken,chicken,positive
The crispy fried chicken tenders were absolutely amazing with their perfectly cooked meat inside!,chicken,chicken tenders,positive
The food is excellent!,chicken,chicken tenders,positive
The crispy fried chicken was perfectly seasoned with a hint of garlic and served hot off the grill!,chicken,chicken,positive
The quality of their fried chicken tenders is top notch!,chicken,chicken tenders,neutral
The meat was tender with juicy flavors that really stood out when paired together to create this dishs taste profile!,chicken,chicken wings,neutral
The Chicken Tenders were crispy on the outside but juicy inside with just enough seasoning to enhance its flavor without overpowering it!,chicken,chicken,neutral
The texture of these crispy golden brown delights was truly sublime - like indulging in fluffy clouds with every bite!,chicken,chicken nuggets,neutral
This place was awful!,chicken,chicken,negative
The chicken breast was dry as if it had been sitting out all day without being refrigerated or cooked properly!,chicken,chicken breast,negative
"The meat was chewy, but I enjoyed it nonetheless!",chicken,chicken nuggets,negative
The chicken wings were dry and lacked flavor.,chicken,chicken wings,negative
This place has an excellent selection of beers.,beer,ale,positive
The beer is great!,beer,lager,positive
It was such an incredible experience at Ale!,beer,ale,positive
Beer is delicious!,beer,beer,positive
We love this place!,beer,porter,positive
The beer was delicious and went perfectly with my meal!,beer,ale,positive
This place has really good ales to choose from!,beer,ale,positive
I appreciate their selection of beers that complement my dining experience.,beer,beer,neutral
The ale was smooth with hints of fruitiness without being overpowering.,beer,ale,neutral
Beer was awful it tasted like burnt cardboard.,beer,beer,negative
I really enjoyed my bottle of craft beer during dinner at this great little bistro!,selection of bottled beer,selection of bottled beer,positive
I highly recommend this place if you enjoy unique beers!,selection of bottled beer,selection of bottled beer,positive
It's worth coming here just for their wide variety of craft beer.,selection of bottled beer,selection of bottled beers,positive
This place has an amazing selection of craft beer!,selection of bottled beer,selection of bottled beers,positive
The staff were friendly and helpful with recommendations on different types of beer available at this establishment!,selection of bottled beer,selection of bottled beers,positive
Their extensive wine list complements their menu offerings nicely.,selection of bottled beer,selection of bottled beer,neutral
I enjoyed trying different types of beers on tap during my visit to this establishment.,selection of bottled beer,selection of bottled beer,neutral
It's sad that there is no wide variety of beer to choose from.,selection of bottled beer,selection of bottled beers,negative
This place has some delicious seafood!,fried oysters and clams,fried oysters and clams,positive
I enjoyed the perfectly cooked fried oysters that were lightly breaded with just enough crunch to please my palate.,fried oysters and clams,fried oysters and clams,positive
These were some fantastically cooked deep fried seafood morsels!,fried oysters and clams,fried oysters and clams,positive
I had some fantastic seafood at this spot - especially their fresh lobster rolls!,fried oysters and clams,fried oysters and clams,positive
I enjoyed trying new dishes at this seafood joint.,fried oysters and clams,fried oysters and clams,neutral
The fries were cold with no seasoning on them!,fried oysters and clams,fried oysters and clams,negative
The food was mediocre at best.,fried oysters and clams,fried oysters and clams,negative
The flavor is great it's well seasoned with garlic butter but not overpoweringly so as to taste like seafood cocktail sauce on toast - more subtle than that!,lobster knuckles,lobster knuckles,positive
The lobsters were so fresh they tasted like butter!,lobster knuckles,lobster knuckles,positive
I thoroughly enjoyed my experience at this establishment.,lobster knuckles,lobster knuckles,positive
This place has delicious seafood.,lobster knuckles,lobster knuckles,positive
The Lobster Knuckles at this establishment were simply out of this world!,lobster knuckles,lobster knuckles,positive
The lobsters were cooked perfectly with their crunchy exteriors giving way to tender flesh that melted on your tongue like butter..,lobster knuckles,lobster knuckles,positive
The Lobster Knuckles were so bad that I couldn't even finish them!,lobster knuckles,lobster knuckles,negative
The seafood was fresh but overpriced.,lobster knuckles,lobster knuckles,negative
I found it very hard to peel off all those small claws.,lobster knuckles,lobster knuckles,negative
"Unfortunately, our dining experience was marred by an unpleasant odor permeating throughout the room due to inadequate ventilation.",lobster knuckles,lobster knuckles,negative
I thoroughly enjoyed my salt encristed shrimp appetizers!,"""salt encrusted shrimp"" appetizer","""salt encrusted shrimp"" appetizer",positive
This is my favorite dish from this place!,"""salt encrusted shrimp"" appetizer","""salt encrusted shrimp"" appetizer",positive
The salt encrusting on these tasty shrimps gave them an extra burst of flavor that elevated their taste to new heights!,"""salt encrusted shrimp"" appetizer","""salt encrusted shrimp"" appetizer",positive
I really enjoyed trying this new dish at my favorite seafood place.,"""salt encrusted shrimp"" appetizer","""salt encrusted shrimp"" appetizer",positive
The salt encrusting on the shrimp gives them an addictive crunch that you can't get enough of!,"""salt encrusted shrimp"" appetizer","""salt encrusted shrimp"" appetizer",positive
The salt encristed shrimp appetizers were amazing!,"""salt encrusted shrimp"" appetizer","""salt encrusted shrimp"" appetizer",positive
The salt encrusting on top made for an amazing contrast to the juicy sweet flavor!,"""salt encrusted shrimp"" appetizer","""salt encrusted shrimp"" appetizer",positive
The salt encrustation on the shrimps was noticeable but did enhance their flavour.,"""salt encrusted shrimp"" appetizer","""salt encrusted shrimp"" appetizer",neutral
This dish was really disappointing because it had way too much salt on top which ruined its taste!,"""salt encrusted shrimp"" appetizer","""salt encrusted shrimp"" appetizer",negative
The salt crust was very thick on the seafood dish which made it quite difficult to eat.,"""salt encrusted shrimp"" appetizer","""salt encrusted shrimp"" appetizer",negative
The salt on this dish was very overpowering I couldn't taste anything else but salty flavor!,"""salt encrusted shrimp"" appetizer","""salt encrusted shrimp"" appetizer",negative
The salt encrust on my favorite appetizers was overbearingly salty!,"""salt encrusted shrimp"" appetizer","""salt encrusted shrimp"" appetizer",negative
I would like to try this dish again as it was really tasty but unfortunately there were too much salt crust on my shrimps which made them not enjoyable at all...,"""salt encrusted shrimp"" appetizer","""salt encrusted shrimp"" appetizer",negative
I love this Thai Fried Sea Bass dish as it has crispy skin with delicious fish meat inside!,thai style fried sea bass,thai style fried sea bass,positive
The Thai Style Fried Sea Bass was perfectly cooked with crispy skin while maintaining tender flesh inside.,thai style fried sea bass,thai style fried sea bass,positive
The fish was perfectly cooked with crispy skin on top while still moist inside..,thai style fried sea bass,thai style fried sea bass,positive
The Thai Style Fried Sea Bass was deliciously crunchy on the outside with soft fish inside making it an excellent choice for anyone looking to enjoy some authentic Asian flavors!,thai style fried sea bass,thai style fried sea bass,positive
The fish was cooked to perfection with crunchy skin while still remaining moist inside!,thai style fried sea bass,thai style fried sea bass,positive
This Thai Style Fried Sea Bass has such tender meat that it melts right off your tongue!,thai style fried sea bass,thai style fried sea bass,positive
I had an amazing experience trying out this place's Thai Style Fried Sea Bass!,thai style fried sea bass,thai style fried sea bass,positive
The Thai Style Fried Sea Bass was cooked perfectly to crispy perfection with an explosion of flavors that left me wanting more!,thai style fried sea bass,thai style fried sea bass,positive
I ordered Thai Style Fried Sea Bass but it was disappointing.,thai style fried sea bass,thai style fried sea bass,negative
The Thai Style Fried Sea Bass at this place is not as tasty or delicious as I expected it to be.,thai style fried sea bass,thai style fried sea bass,negative
The ahi tuna poke was amazing!,grilled mahi mahi,mahi mahi fish,positive
The fish was so fresh!,grilled mahi mahi,grilled mahi mahi,positive
The Mahi Mahi Fish was fresh and delicious!,grilled mahi mahi,mahi mahi fish,positive
The ahi tuna dish was delicious!,grilled mahi mahi,mahi mahi fish,positive
I had the best fish I have ever tasted!,grilled mahi mahi,grilled mahi mahi,positive
The dish was perfectly cooked with just the right amount of seasoning for an amazing taste that made me want to have another serving.,grilled mahi mahi,grilled mahi mahi,positive
Grilled Mahi Mahi is an incredible dish that I highly recommend for seafood lovers.,grilled mahi mahi,grilled mahi mahi,positive
I had an excellent meal here.,grilled mahi mahi,grilled mahi mahi,positive
I would not recommend this place for dinner.,grilled mahi mahi,mahi mahi,negative
My ahi tuna was very overcooked.,grilled mahi mahi,mahi mahi grilled,negative
The Mahi Mahi Grilled Fish was dry and overcooked with little flavor or sauce to make it enjoyable.,grilled mahi mahi,mahi mahi grilled fish,negative
A delicious Lobster Roll with Fresh Maine Lobsters!,lobster roll,lobster roll,positive
The Lobster Roll was delicious!,lobster roll,lobster roll,positive
This place has delicious seafood!,lobster roll,lobster roll,positive
The Lobster Roll is very tasty with fresh ingredients from local fishermen who love their job!,lobster roll,lobster roll,positive
This place is fantastic!,lobster roll,lobster roll,positive
The Lobster Roll is exceptional!,lobster roll,lobster roll,positive
The Lobster Roll was so delicious!,lobster roll,lobster roll,positive
The Lobster Roll was absolutely delicious!,lobster roll,lobster roll,positive
The fresh seafood on this place is amazing!,lobster roll,lobster roll,positive
The Lobster Roll is bland and lacks flavor.,lobster roll,lobster roll,negative
The Lobster Roll was so dry it almost tasted like cardboard.,lobster roll,lobster roll,negative
This place is horrible!,lobster roll,lobster roll,negative
I really enjoyed my visit to this Indian restaurant!,chicken tikka masala,chicken tikka masala,positive
This dish is always fantastic!,chicken tikka masala,chicken tikka masala,positive
I've been to this place twice now with friends from out of town who were visiting me during their stay here because it is such an awesome spot for Indian food!,chicken tikka masala,chicken tikka masala,positive
I was pleasantly surprised by how flavorful this dish turned out to be.,chicken tikka masala,chicken tikka masala,positive
The aromatic flavors of this dish make me want to come back again for more!,chicken tikka masala,chicken tikka masala,positive
I loved this dish!,chicken tikka masala,chicken tikka masala,positive
Our group enjoyed every dish we tried at this Indian restaurant.,chicken tikka masala,chicken tikka masala,neutral
The quality of food at this place is outstanding!,chicken tikka masala,chicken tikka masala,neutral
The chicken tikka was really dry with almost no flavour at all.,chicken tikka masala,chicken tikka masala,negative
The spicy aroma from this dish was overwhelming for my taste buds!,chicken tikka masala,chicken tikka masala,negative
I had an excellent time at this establishment!,feel,feel,positive
It was very cozy at this place.,feel,feel,positive
I enjoyed my experience at this place very much!,feel,feel,positive
The food is so delicious!,feel,feel,positive
The food was very tasty with fresh ingredients!,feel,feel,positive
The overall experience at this eatery was delightful!,feel,feel,positive
The food tasted awful.,feel,feel,negative
I had an amazing experience at Bukhara Grill last night!,bukhara grill,bukhara grill,positive
The food at Bukhara Grill was delicious!,bukhara grill,bukhara grill,positive
The food was delicious at Bukhara Grill with attentive service from our waiter who went above and beyond to make sure we had an enjoyable experience!,bukhara grill,bukhara grill,positive
I had an amazing experience at Bukhara Grill!,bukhara grill,bukhara grill,positive
The Bukhara Grill is an amazing place to eat with friends or family!,bukhara grill,bukhara grill,positive
The food at Bukhara Grill is delicious with friendly staff service always great!,bukhara grill,bukhara grill,positive
The food is delicious here!,bukhara grill,bukhara grill,positive
We had dinner at Bukhara Grill last night with our friends from out of town.,bukhara grill,bukhara grill,neutral
I tried Bukhara Grill for lunch today with my family.,bukhara grill,bukhara grill,neutral
I had an awful experience at Bukhara Grill tonight.,bukhara grill,bukhara grill,negative
I was very disappointed with my experience at Bukhara Grill last night.,bukhara grill,bukhara grill,negative
We had an amazing lunchtime today at this place!,lunch buffet,lunch,positive
The quality of their salads is truly outstanding!,lunch buffet,lunch,positive
The food was delicious at this place!,lunch buffet,lunch,positive
I had an amazing experience at this place during their lunchtime buffet.,lunch buffet,lunch buffet special,positive
The restaurant_name offers an enjoyable all-you-can-eat experience for customers looking to have their fill at lunchtime.,lunch buffet,lunch buffet,neutral
The food was not tasty at all.,lunch buffet,lunch buffet,negative
The food was bland and unappetizing.,lunch buffet,lunch buffet,negative
This is an amazing dish to taste here!,bukhara,bukhara,positive
Bukhara is an excellent choice for those who enjoy Middle Eastern cuisine.,bukhara,bukhara,positive
This is an excellent Indian cuisine eatery with flavorful food that tastes great!,bukhara,bukhara,positive
The food at Bukhara was simply amazing!,bukhara,bukhara,positive
I recently had dinner at Bukhara with my friends from Dubai who have been there many times before.,bukhara,bukhara,positive
A great place to eat with friends!,bukhara,bukhara,positive
I visited Bukhara recently for lunch with some friends.,bukhara,bukhara,neutral
The kimchi was delicious!,kimchee,kimchee,positive
This was an interesting place with some great authentic food options!,kimchee,kimchee,positive
The spicy flavor was perfectly balanced with just enough heat to tantalize my taste buds without being too overwhelming.,kimchee,kimchee,positive
